Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44440;NA;NA;NA;NA;90974;618530;0;NA;NA;NA;0;15409;633939;NA;NA%;NA%;0,1435;NA%;0,0785
CREDIARE CFI - PRUDENCIAL;1000085427;n1;S4;I;2;FARROUPILHA;RS;44440;156005;0;156005;0;156005;525361;444;0;0;0;444;105289;631094;NA;0,2472;0,2472;0,2472;NA%;0,0129
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;44440;NA;NA;NA;NA;145384;591515;0;NA;NA;NA;0;32998;624514;NA;NA%;NA%;0,2328;NA%;0,1335
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;44440;NA;NA;NA;NA;97093;599056;0;NA;NA;NA;0;23454;622509;NA;NA%;NA%;0,156;NA%;0,083
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;I;3;SAO PAULO;SP;44440;163491;0;163491;0;163491;498631;28127;0;0;0;28127;93747;620506;1138508;0,2635;0,2635;0,2635;0,1436;0,0045
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;44440;NA;NA;NA;NA;108214;576454;0;NA;NA;NA;0;34841;611295;NA;NA%;NA%;0,177;NA%;0,1653
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;I;2;DOIS IRMAOS;RS;44440;193869;0;193869;0;193869;226888;0;0;0;0;0;377217;604105;NA;0,3209;0,3209;0,3209;NA%;0,005
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;44440;NA;NA;NA;NA;121429;563582;0;NA;NA;NA;0;32462;596044;NA;NA%;NA%;0,2037;NA%;0,169
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;44440;97093;0;97093;0;97093;517128;27;22;7668;20;7737;67018;591883;2581105;0,164;0,164;0,164;0,0376;0,2704
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;44440;127898;0;127898;0;127898;173294;29655;0;0;0;29655;377317;580266;1554567;0,2204;0,2204;0,2204;0,0823;0,0319
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;44440;NA;NA;NA;NA;81637;558243;0;NA;NA;NA;0;19370;577613;NA;NA%;NA%;0,1413;NA%;0,2303
GUIDE INVESTIMENTOS - PRUDENCIAL;1000084837;n2;S4;I;3;SAO PAULO;SP;44440;36102;0;36102;0;36102;81545;0;0;7036;245;7282;484888;573714;NA;0,0629;0,0629;0,0629;NA%;0,5585
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;44440;NA;NA;NA;NA;110202;550845;0;NA;NA;NA;0;21108;571953;NA;NA%;NA%;0,1927;NA%;0,1234
MONEY PLUS SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;I;2;SAO PAULO;SP;44440;NA;NA;NA;NA;77698;516607;0;NA;NA;NA;0;51661;568268;NA;NA%;NA%;0,1367;NA%;0,0083
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;44440;NA;NA;NA;NA;109726;544838;0;NA;NA;NA;0;22445;567283;NA;NA%;NA%;0,1934;NA%;0,1572
BRK S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;44440;-7722;3199;-4523;9899;5376;541242;0;0;1471;0;1471;22362;565074;NA;-0,0137;-0,008;0,0095;NA%;0,123
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;44440;NA;NA;NA;NA;137758;528007;0;NA;NA;NA;0;31736;559743;NA;NA%;NA%;0,2461;NA%;0,0636
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;44440;120379;0;120379;0;120379;530806;895;16;14025;836;15773;7248;553827;1636176;0,2174;0,2174;0,2174;0,0736;0,0682
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;44440;93851;0;93851;0;93851;510752;0;0;221;0;221;34329;545302;905591;0,1721;0,1721;0,1721;0,1036;0,1598
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;44440;NA;NA;NA;NA;129739;525189;0;NA;NA;NA;0;18643;543832;NA;NA%;NA%;0,2386;NA%;0,1871
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;44440;NA;NA;NA;NA;66486;516289;0;NA;NA;NA;0;26745;543034;NA;NA%;NA%;0,1224;NA%;0,1101
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;44440;NA;NA;NA;NA;93528;512863;0;NA;NA;NA;0;24409;537272;NA;NA%;NA%;0,1741;NA%;0,106
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;44440;241127;0;241127;0;241127;532076;0;0;0;0;0;0;532076;9877695;0,4532;0,4532;0,4532;0,0244;0,0203
BEXS - PRUDENCIAL;1000080862;b2;S4;I;2;SAO PAULO;SP;44440;105865;0;105865;0;105865;58444;21005;0;5173;0;26178;439790;524411;513185;0,2019;0,2019;0,2019;0,2063;0,0441
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;44440;NA;NA;NA;NA;74821;503927;0;NA;NA;NA;0;19615;523542;NA;NA%;NA%;0,1429;NA%;0,0818
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44440;NA;NA;NA;NA;115209;511441;0;NA;NA;NA;0;11515;522956;NA;NA%;NA%;0,2203;NA%;0,5331
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;44440;146377;0;146377;0;146377;497379;0;0;174;0;174;22054;519607;869163;0,2817;0,2817;0,2817;0,1684;0,0593
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;44440;NA;NA;NA;NA;90632;500694;0;NA;NA;NA;0;16620;517314;NA;NA%;NA%;0,1752;NA%;0,0908
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;44440;NA;NA;NA;NA;117260;494592;0;NA;NA;NA;0;20075;514667;NA;NA%;NA%;0,2278;NA%;0,1056
SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;44440;NA;NA;NA;NA;75667;486162;0;NA;NA;NA;0;26785;512948;NA;NA%;NA%;0,1475;NA%;0,1164
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;44440;NA;NA;NA;NA;133893;488054;0;NA;NA;NA;0;24363;512417;NA;NA%;NA%;0,2613;NA%;0,069
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;44440;NA;NA;NA;NA;83755;491604;0;NA;NA;NA;0;20163;511767;NA;NA%;NA%;0,1637;NA%;0,1196
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;44440;133188;0;133188;0;133188;444836;0;0;0;0;0;66437;511273;649308;0,2605;0,2605;0,2605;0,2051;0,0294
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;44440;95033;0;95033;0;95033;456601;0;0;26673;0;26673;24888;508162;2204758;0,187;0,187;0,187;0,0431;0,025
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;I;2;ARIQUEMES;RO;44440;NA;NA;NA;NA;262560;470097;0;NA;NA;NA;0;25765;495861;NA;NA%;NA%;0,5295;NA%;0,0504
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;44440;NA;NA;NA;NA;76782;468106;0;NA;NA;NA;0;23383;491489;NA;NA%;NA%;0,1562;NA%;0,2585
STONE SOCIEDADE DE CRÉDITO DIRETO S.A.;34590184;n1;S5;I;2;SAO PAULO;SP;44440;NA;NA;NA;NA;488225;484393;0;NA;NA;NA;0;3076;487469;NA;NA%;NA%;1,0015;NA%;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;44440;NA;NA;NA;NA;101016;464335;0;NA;NA;NA;0;17135;481470;NA;NA%;NA%;0,2098;NA%;0,2613
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;44440;115860;0;115860;0;115860;450650;0;0;0;0;0;30756;481406;501768;0,2407;0,2407;0,2407;0,2309;0,0052
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;44440;NA;NA;NA;NA;80185;458749;0;NA;NA;NA;0;20456;479205;NA;NA%;NA%;0,1673;NA%;0,0989
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44440;NA;NA;NA;NA;89840;466203;0;NA;NA;NA;0;11466;477668;NA;NA%;NA%;0,1881;NA%;0,0815
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;44440;95989;0;95989;0;95989;426046;0;0;321;0;321;48790;475157;991091;0,202;0,202;0,202;0,0969;0,0763
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;66511;0;66511;0;66511;135883;0;0;136173;0;136173;201745;473801;NA;0,1404;0,1404;0,1404;NA%;0,1812
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;44440;109448;0;109448;0;109448;343441;7666;0;34043;0;41709;87905;473056;773941;0,2314;0,2314;0,2314;0,1414;0,0438
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;44440;NA;NA;NA;NA;61267;441794;0;NA;NA;NA;0;28343;470138;NA;NA%;NA%;0,1303;NA%;0,2366
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;44440;135040;0;135040;0;135040;11457;0;0;0;441447;441447;15445;468349;NA;0,2883;0,2883;0,2883;NA%;0,0016
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;44440;249174;0;249174;0;249174;386296;0;0;0;0;0;81708;468004;674849;0,5324;0,5324;0,5324;0,3692;0,0586
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;I;1;RIO DE JANEIRO;RJ;44440;442892;0;442892;0;442892;362498;0;0;0;0;0;104127;466625;NA;0,9491;0,9491;0,9491;NA%;0,0054
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;44440;50895;0;50895;12808;63703;414565;0;0;0;0;0;50726;465291;NA;0,1094;0,1094;0,1369;NA%;0,0873
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;44440;58368;0;58368;0;58368;189721;0;0;0;0;0;272194;461915;NA;0,1264;0,1264;0,1264;NA%;0,0755
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;44440;NA;NA;NA;NA;116836;438505;0;NA;NA;NA;0;20083;458588;NA;NA%;NA%;0,2548;NA%;0,0398
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;44440;67713;0;67713;0;67713;399257;67;55;623;49;795;57030;457083;2187661;0,1481;0,1481;0,1481;0,031;0,0364
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;44440;NA;NA;NA;NA;117005;425106;0;NA;NA;NA;0;28962;454068;NA;NA%;NA%;0,2577;NA%;0,0713
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;44440;NA;NA;NA;NA;56856;435937;0;NA;NA;NA;0;17719;453656;NA;NA%;NA%;0,1253;NA%;0,2428
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO NOROESTE – CRESOL NOROESTE RS/PE/CE;2663426;b3S;S5;I;2;CONSTANTINA;RS;44440;NA;NA;NA;NA;63110;439359;0;NA;NA;NA;0;10973;450332;NA;NA%;NA%;0,1401;NA%;0,154
COOPERATIVA DE CRéDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;44440;NA;NA;NA;NA;85592;432013;0;NA;NA;NA;0;16835;448848;NA;NA%;NA%;0,1907;NA%;0,0444
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;44440;NA;NA;NA;NA;125976;428688;0;NA;NA;NA;0;19795;448482;NA;NA%;NA%;0,2809;NA%;0,0712
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;44440;NA;NA;NA;NA;100237;431225;0;NA;NA;NA;0;8500;439725;NA;NA%;NA%;0,228;NA%;0,0048
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;44440;NA;NA;NA;NA;116897;411037;0;NA;NA;NA;0;21286;432323;NA;NA%;NA%;0,2704;NA%;0,0858
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;44440;NA;NA;NA;NA;64361;420927;0;NA;NA;NA;0;11278;432205;NA;NA%;NA%;0,1489;NA%;0,1172
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;44440;NA;NA;NA;NA;57112;412463;0;NA;NA;NA;0;16911;429375;NA;NA%;NA%;0,133;NA%;0,1735
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;44440;NA;NA;NA;NA;52954;401778;0;NA;NA;NA;0;25740;427518;NA;NA%;NA%;0,1239;NA%;0,2326
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;44440;NA;NA;NA;NA;54556;415487;0;NA;NA;NA;0;9974;425461;NA;NA%;NA%;0,1282;NA%;0,1857
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;44440;NA;NA;NA;NA;74349;405989;0;NA;NA;NA;0;17227;423216;NA;NA%;NA%;0,1757;NA%;0,1704
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;44440;NA;NA;NA;NA;65972;408531;0;NA;NA;NA;0;12455;420986;NA;NA%;NA%;0,1567;NA%;0,0875
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;44440;NA;NA;NA;NA;57785;398353;0;NA;NA;NA;0;19145;417499;NA;NA%;NA%;0,1384;NA%;0,0939
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;S5;I;2;ADAMANTINA;SP;44440;NA;NA;NA;NA;89604;398950;0;NA;NA;NA;0;16633;415583;NA;NA%;NA%;0,2156;NA%;0,1149
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;44440;NA;NA;NA;NA;88315;384239;0;NA;NA;NA;0;27978;412217;NA;NA%;NA%;0,2142;NA%;0,0644
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;44440;NA;NA;NA;NA;68317;398017;0;NA;NA;NA;0;13693;411710;NA;NA%;NA%;0,1659;NA%;0,068
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;44440;76139;0;76139;0;76139;367556;2692;0;0;0;2692;37968;408216;386683;0,1865;0,1865;0,1865;0,1969;0,0024
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;44440;NA;NA;NA;NA;73658;384446;0;NA;NA;NA;0;23646;408092;NA;NA%;NA%;0,1805;NA%;0,0915
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;44440;NA;NA;NA;NA;53586;394619;0;NA;NA;NA;0;13236;407856;NA;NA%;NA%;0,1314;NA%;0,1811
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;44440;NA;NA;NA;NA;87056;372689;0;NA;NA;NA;0;28490;401180;NA;NA%;NA%;0,217;NA%;0,1747
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;44440;198994;0;198994;0;198994;342626;0;0;0;0;0;56384;399010;NA;0,4987;0,4987;0,4987;NA%;0,0205
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;44440;NA;NA;NA;NA;80586;369050;0;NA;NA;NA;0;28481;397531;NA;NA%;NA%;0,2027;NA%;0,0622
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;44440;NA;NA;NA;NA;81916;376416;0;NA;NA;NA;0;20491;396907;NA;NA%;NA%;0,2064;NA%;0,2015
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;44440;NA;NA;NA;NA;210708;378430;0;NA;NA;NA;0;17978;396408;NA;NA%;NA%;0,5315;NA%;0,0321
CREDISIS JICRED – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;44440;NA;NA;NA;NA;123556;370551;0;NA;NA;NA;0;24516;395067;NA;NA%;NA%;0,3127;NA%;0,036
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;44440;NA;NA;NA;NA;51004;370854;0;NA;NA;NA;0;23561;394414;NA;NA%;NA%;0,1293;NA%;0,2705
BANCO SOROCRED S.A. - BANCO MÚLTIPLO;4814563;b1;S4;I;2;BARUERI;SP;44440;36705;4514;41219;0;41219;327373;287;0;130;0;417;63892;391682;1019806;0,0937;0,1052;0,1052;0,0404;0,017
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;44440;240100;0;240100;0;240100;390797;0;0;0;0;0;0;390797;7836638;0,6144;0,6144;0,6144;0,0306;0,0156
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;44440;NA;NA;NA;NA;120178;365962;0;NA;NA;NA;0;24701;390663;NA;NA%;NA%;0,3076;NA%;0,0521
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;44440;NA;NA;NA;NA;51885;369187;0;NA;NA;NA;0;20048;389235;NA;NA%;NA%;0,1333;NA%;0,194
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44440;NA;NA;NA;NA;62015;363056;0;NA;NA;NA;0;23869;386925;NA;NA%;NA%;0,1603;NA%;0,0932
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;44440;NA;NA;NA;NA;61973;369903;0;NA;NA;NA;0;16848;386751;NA;NA%;NA%;0,1602;NA%;0,3091
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CENTRO-SUL RS/MS - CRESOL CENTRO-SUL RS/MS;2910987;b3S;S5;I;2;ERECHIM;RS;44440;NA;NA;NA;NA;78420;372390;0;NA;NA;NA;0;12815;385205;NA;NA%;NA%;0,2036;NA%;0,1302
SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;I;2;SANTOS;SP;44440;NA;NA;NA;NA;76255;360094;0;NA;NA;NA;0;23449;383544;NA;NA%;NA%;0,1988;NA%;0,0694
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;44440;NA;NA;NA;NA;47799;360680;0;NA;NA;NA;0;22455;383134;NA;NA%;NA%;0,1248;NA%;0,1545
FATOR - PRUDENCIAL;1000080350;b1;S4;I;2;SAO PAULO;SP;44440;57956;0;57956;0;57956;180737;77301;0;22316;10592;110209;90881;381826;427137;0,1518;0,1518;0,1518;0,1357;0,1778
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;44440;95680;0;95680;0;95680;361969;835;15;11008;779;12637;6521;381127;1515882;0,251;0,251;0,251;0,0631;0,0037
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;I;3;SAO PAULO;SP;44440;149631;0;149631;0;149631;60377;23252;0;4997;0;28249;291486;380112;134780;0,3936;0,3936;0,3936;1,1102;0,1263
ANDBANK - PRUDENCIAL;1000081256;b1;S4;I;3;SAO PAULO;SP;44440;97470;0;97470;0;97470;109516;4503;0;141078;0;145580;124525;379622;281092;0,2568;0,2568;0,2568;0,3468;0,0481
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;44440;NA;NA;NA;NA;73060;368571;0;NA;NA;NA;0;10424;378995;NA;NA%;NA%;0,1928;NA%;0,1383
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;44440;NA;NA;NA;NA;65086;352651;0;NA;NA;NA;0;20979;373630;NA;NA%;NA%;0,1742;NA%;0,1122
COOPERATIVA DE CRÉDITO DA REGIÃO DO SUDOESTE DO PARANÁ - EVOLUA;10311218;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44440;NA;NA;NA;NA;77345;359070;0;NA;NA;NA;0;13243;372313;NA;NA%;NA%;0,2077;NA%;0,0794
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;44440;NA;NA;NA;NA;89205;354672;0;NA;NA;NA;0;15412;370084;NA;NA%;NA%;0,241;NA%;0,0698
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;44440;NA;NA;NA;NA;56107;342453;0;NA;NA;NA;0;26780;369234;NA;NA%;NA%;0,152;NA%;0,0974
