Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;I;2;S4;9;FRANCA;SP;01/09/2018;210947;0;0;0;0;0;0;0;0;1307;15082;14585;2218;666;12;0;33870;48;1163;4409;4159;517;0;0;10296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1066;111026;44854;1036;304;5;0;158292;68;7756;666;0;0;0;0;8490;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/09/2018;209972;0;0;0;0;0;0;0;0;586;18594;42396;60640;21680;10138;0;154033;17;2645;6647;9126;1923;7;0;20364;0;367;992;2677;2638;9111;0;15786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;355;6882;4456;3130;2704;2261;0;19788;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71884498;b3S;I;2;S5;9;CAMPINAS;SP;01/09/2018;209560;0;0;0;0;0;0;0;0;347;13289;30804;48450;21522;21028;4;135444;16;2074;5056;7976;2347;9;0;17478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;304;9032;10584;16278;9383;11040;16;56637;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;I;2;S4;9;TOLEDO;PR;01/09/2018;209112;31;1046;2889;5576;3151;2703;0;15396;187;5687;15019;12124;2113;37;0;35167;57;1779;4860;7964;1875;18;0;16552;0;0;0;0;0;0;0;0;705;8899;2640;15;0;0;0;12259;306;24195;46344;4616;2970;584;0;79015;2792;11059;17050;10621;5519;3659;23;50722;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;01/09/2018;207341;0;0;0;0;0;0;0;0;885;3154;8064;8449;2773;369;3;23697;85;544;1360;2063;462;0;0;4514;0;0;0;0;0;0;0;0;14;1135;148;0;0;0;0;1296;3021;20158;59613;30416;24193;30604;0;168005;580;1239;1948;3458;1596;179;828;9829;0
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;I;2;S5;9;CRICIUMA;SC;01/09/2018;203987;0;0;0;0;0;0;0;0;897;16448;38063;60348;25767;18089;1;159612;87;3685;9184;12424;1686;0;0;27066;0;227;626;1659;1254;4111;25;7902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;384;5080;1836;808;833;466;0;9407;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;I;2;S4;9;MARAU;RS;01/09/2018;202717;3;280;733;1159;443;166;0;2784;349;4706;10682;13738;1280;22;0;30777;51;1409;3514;5018;1055;5;0;11053;0;0;0;0;0;0;0;0;627;8805;2366;7;1;0;0;11807;189;8034;99277;4430;2043;37;0;114011;995;6392;13874;6690;2620;1667;48;32286;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5582619;b3S;I;2;S5;9;LONDRINA;PR;01/09/2018;201344;110;3251;7628;18296;15024;34298;0;78607;1978;7928;20289;24515;9746;7899;0;72355;3;130;340;582;118;0;0;1172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;11760;20049;4374;2116;281;0;38621;2126;4503;2932;1028;0;0;0;10589;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;I;2;S5;9;PINHALZINHO;SC;01/09/2018;201113;2;106;312;513;91;0;0;1024;1393;11972;30112;50531;22714;13167;0;129889;67;1115;2801;4529;978;1;0;9492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;3844;23387;9095;7508;3667;0;47554;1206;5124;996;2469;1380;1975;3;13153;0
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;I;2;S5;9;RECIFE;PE;01/09/2018;196981;159;13017;35353;65854;38503;14424;0;167310;80;4498;8050;6159;734;158;0;19679;12;1301;2789;2644;235;0;0;6981;0;0;0;0;0;0;0;0;37;936;258;0;0;0;0;1231;0;0;0;0;0;0;0;0;10;855;801;101;14;0;0;1780;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;I;2;S5;9;CUIABA;MT;01/09/2018;195427;0;0;0;0;0;0;0;0;411;14369;35716;48899;18495;10018;0;127908;83;5407;13087;20674;4277;20;0;43548;0;148;421;1012;801;1320;0;3702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;506;6340;7078;3915;1563;867;0;20270;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;I;2;S4;9;CAFELANDIA;PR;01/09/2018;192984;47;1000;2689;4155;1249;229;0;9370;1202;7299;14011;11566;1426;2;0;35506;73;1100;2988;4636;874;1;0;9671;0;0;0;0;0;0;0;0;903;8591;2697;11;0;0;0;12201;242;22792;43032;2050;1856;941;0;70913;1705;14518;15921;10816;6125;6170;67;55323;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;I;2;S5;9;BURITIS;RO;01/09/2018;189619;0;3;9;19;0;0;0;30;495;12464;12186;4086;248;14;0;29493;187;891;2555;2928;7;0;0;6567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;499;24799;57076;45421;227;39;0;128062;1127;23109;1225;5;0;0;0;25466;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78840071;b3S;I;2;S5;9;CONCORDIA;SC;01/09/2018;186721;3;334;829;1696;692;355;0;3908;1311;9601;19377;30720;5493;948;0;67449;188;3377;9353;20102;6319;26;0;39364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;7521;26825;12435;7153;2616;0;56792;930;9537;3870;3952;918;1;0;19208;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2018;184459;517;7825;18135;43131;34641;41183;0;145430;2868;6924;11898;12485;1838;11;0;36023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1747;1256;1;0;1;0;0;3006;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;I;2;S4;9;CAMBARA;PR;01/09/2018;183607;30;1880;5405;10888;6834;6630;0;31666;354;6809;13298;13055;3019;116;0;36650;6;353;934;1747;249;0;0;3289;0;0;0;0;0;0;0;0;1058;9112;2858;10;0;0;0;13038;203;19751;33513;1576;614;58;0;55714;2229;14871;15283;7314;2971;517;64;43249;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;I;2;S4;9;SANTO ANTONIO DA PLATINA;PR;01/09/2018;179603;14;263;724;1191;337;3;0;2533;1749;9136;13955;12090;1592;191;0;38714;14;1072;2843;3810;573;4;0;8315;0;0;0;0;0;0;0;0;1108;11084;3600;44;1;0;0;15837;92;14211;39863;8916;1032;768;0;64882;2760;19808;20478;4749;1294;191;44;49323;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;I;2;S5;9;QUIRINOPOLIS;GO;01/09/2018;177705;0;93;219;240;48;0;0;599;2185;10130;14171;17378;5499;3165;1353;53880;15;666;1868;2167;225;2;0;4943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1599;21087;50174;39347;100;0;0;112308;460;4734;741;40;0;0;0;5975;0
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;I;2;S5;9;CAMPINA GRANDE;PB;01/09/2018;175455;272;13740;35917;63607;32747;19196;0;165479;10;1707;2978;2025;340;152;0;7211;0;116;250;277;52;0;0;696;0;0;0;0;0;0;0;0;3;392;76;0;0;0;0;471;0;0;0;0;0;0;0;0;10;438;781;187;112;71;0;1599;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;I;2;S4;9;ESTACAO;RS;01/09/2018;175296;2;142;401;698;87;13;0;1344;160;2541;8347;6042;791;4;0;17885;22;714;2038;3626;937;1;0;7338;0;0;0;0;0;0;0;0;199;3764;1151;8;0;0;0;5122;33;6409;84454;2150;439;0;0;93486;1106;5656;13509;12605;6329;10835;81;50122;0
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;I;2;S4;14;JUNDIAI;SP;01/09/2018;175187;204;1208;2487;1373;17;0;0;5289;6982;15244;23239;11905;636;0;0;58006;4590;19131;40313;44112;3628;6;0;111780;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;59;0;0;0;0;0;0;0;0;2;24;18;8;0;0;0;52;0
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;I;2;S5;9;MURIAE;MG;01/09/2018;174709;5;389;1020;1903;782;5;0;4104;380;12191;14693;11019;5241;1122;0;44646;16;1098;3007;5803;1950;19;0;11894;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;30830;34672;21554;17045;424;0;104926;440;4006;2084;1580;1029;0;0;9139;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;01/09/2018;174047;12;905;2441;4421;2020;544;0;10343;360;4492;8939;8916;999;15;0;23721;37;1059;2735;4583;745;1;0;9161;0;0;0;0;0;0;0;0;720;8222;2326;16;0;0;0;11283;578;9315;46841;18984;9200;1052;0;85971;3154;12043;10762;4900;1888;760;63;33568;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;I;2;S5;9;DOIS VIZINHOS;PR;01/09/2018;170666;0;0;0;0;0;0;0;0;162;2413;6523;8722;3598;122;0;21540;24;361;916;1669;364;1;0;3335;0;0;0;0;0;0;0;0;20;507;54;0;0;0;0;582;1190;9416;42075;29409;22222;34478;0;138790;372;1407;991;1895;1042;58;654;6419;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/09/2018;169942;0;145;331;282;0;0;0;758;10343;67577;22798;13200;516;178;0;114612;0;50;97;67;0;0;0;214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;6340;37215;1681;0;0;0;45318;457;8266;318;0;0;0;0;9041;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;I;2;S5;9;CANOINHAS;SC;01/09/2018;169126;4;470;1229;1699;253;28;0;3682;1062;4815;23720;24356;5960;1382;0;61295;41;549;1798;2622;282;0;0;5293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;750;90169;2878;699;288;0;95184;435;2695;542;0;0;0;0;3672;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;I;1;S4;30;SALVADOR;BA;01/09/2018;168640;0;0;0;0;0;0;0;0;0;0;115;0;0;0;0;115;1001;2348;4481;1775;90;0;0;9693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7386;8746;16504;40098;36251;31849;0;140834;1183;6661;9062;1090;0;0;0;17998;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;I;2;S5;9;CACHOEIRO DE ITAPEMIRIM;ES;01/09/2018;165964;37;916;2526;4043;722;52;0;8296;830;5597;11628;15372;3848;67;0;37342;76;1991;4844;7199;789;0;0;14898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;747;25271;26172;19732;13862;848;0;86633;2056;11807;1758;1042;926;1205;0;18795;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2934201;b3S;I;2;S5;9;SAO JORGE D'OESTE;PR;01/09/2018;165796;0;0;0;0;0;0;0;0;319;2175;5609;8279;2630;141;0;19153;36;402;1089;2167;472;1;0;4166;0;0;0;0;0;0;0;0;10;746;74;0;0;0;0;830;574;12034;53052;25066;18993;25151;0;134870;178;692;1443;2461;1357;98;548;6777;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;I;2;S5;9;MAFRA;SC;01/09/2018;165587;5;82;236;421;145;46;0;936;1050;4232;25463;19764;5531;1408;0;57448;79;1093;6249;8725;1076;0;0;17223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;756;2932;67483;9019;6493;333;0;87015;392;1958;602;12;0;0;0;2964;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;I;2;S5;9;NOVA LONDRINA;PR;01/09/2018;164963;34;926;2445;3677;1136;243;0;8461;693;5396;15380;11361;1211;8;0;34050;7;1219;3481;6420;1928;6;0;13061;0;0;0;0;0;0;0;0;1347;10781;3039;21;0;0;0;15189;6;5810;22162;26908;3341;784;0;59011;1996;14423;16511;1552;487;151;72;35192;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;I;2;S5;14;VITORIA;ES;01/09/2018;164012;0;0;0;0;0;0;0;0;42062;59504;58298;4148;0;0;0;164012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS MORNAS - CRESOL ÁGUAS MORNAS;7512780;b3S;I;2;S5;9;AGUAS MORNAS;SC;01/09/2018;162209;0;0;0;0;0;0;0;0;756;3096;6948;9332;2786;147;0;23065;124;958;2583;4720;951;0;0;9335;0;0;0;0;0;0;0;0;19;528;107;0;0;0;0;654;627;11983;42540;22025;15175;20053;0;112403;1132;2024;3318;6320;2911;171;874;16751;0
BANCO RIBEIRAO PRETO S.A.;517645;b1;I;2;S4;8;RIBEIRAO PRETO;SP;01/09/2018;160335;36;343;718;276;0;0;0;1374;0;644;1959;7135;1216;0;0;10955;0;0;0;0;0;0;0;0;569;4911;12931;26582;17169;15589;0;77751;0;0;0;0;0;0;0;0;0;7545;7087;2700;1328;138;0;18798;920;3215;7451;13647;9973;16251;0;51457;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRA PR - CRESOL FRONTEIRA PR;5276770;b3S;I;2;S5;9;REALEZA;PR;01/09/2018;160198;0;0;0;0;0;0;0;0;718;2667;6031;8034;2638;233;0;20320;81;775;1828;3143;453;0;0;6279;0;0;0;0;0;0;0;0;9;445;77;0;0;0;0;531;1303;10998;51853;23133;16506;17716;0;121510;539;1150;2569;4236;2179;422;463;11558;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;I;2;S5;9;IBIRAMA;SC;01/09/2018;159578;0;81;227;236;0;0;0;544;916;14396;32206;36530;4320;697;0;89065;11;944;2424;3292;600;1;0;7272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1694;10860;23588;21431;3651;1473;0;62698;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;I;2;S4;14;BENTO GONCALVES;RS;01/09/2018;159247;3;237;355;2;0;0;0;597;5518;58197;72067;22832;36;0;0;158650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;I;2;S4;14;ELDORADO;RS;01/09/2018;158183;0;0;0;0;0;0;0;0;13504;57079;72934;14665;0;0;0;158183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;I;2;S5;9;SAO TIAGO;MG;01/09/2018;156966;6;388;1002;1693;495;15;0;3598;925;6721;13654;20406;10329;5154;0;57189;15;820;2036;3439;621;0;0;6931;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411;13882;30633;31953;5575;723;0;83178;220;4902;915;27;0;0;6;6071;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;I;2;S4;9;GUARAPUAVA;PR;01/09/2018;156837;17;482;1297;2070;357;0;0;4223;813;3219;5037;4576;293;3;0;13941;17;476;1284;1920;286;0;0;3983;0;0;0;0;0;0;0;0;901;8004;2364;4;0;0;0;11273;354;8719;69495;2554;207;0;0;81330;3044;10169;16634;8042;2483;1664;51;42087;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;I;2;S5;9;CASCAVEL;PR;01/09/2018;154321;0;0;0;0;0;0;0;0;258;15209;58357;20060;3891;2438;0;100213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3794;21012;857;172;43;0;25879;174;3015;6058;11450;7533;0;0;28230;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;I;2;S5;9;SAO SEBASTIAO DO PARAISO;MG;01/09/2018;153437;0;19;49;90;14;0;0;172;194;12669;15677;25023;14529;6720;0;74812;21;414;975;1267;201;0;0;2877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;22069;20117;10530;125;1910;0;54936;765;7608;3071;4314;2776;2105;0;20639;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;I;2;S5;9;BRASILIA;DF;01/09/2018;153302;318;5613;14202;34831;32711;57381;0;145058;115;2550;1681;976;333;371;0;6027;2;59;156;288;85;0;0;590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365;1250;9;3;0;0;0;1627;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;I;2;S5;9;PALMITOS;SC;01/09/2018;152742;1;61;150;316;158;89;0;775;688;7413;19941;29570;7807;6716;0;72135;38;1226;3131;6035;1823;3;0;12256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;9928;39812;6140;5133;2091;0;63268;547;2206;1552;3;0;0;0;4308;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;I;2;S4;9;SANTA CRUZ DO SUL;RS;01/09/2018;152482;18;652;1882;3442;929;1;0;6924;396;3961;7767;6792;1067;7;0;19990;159;1135;4843;5200;1184;9;0;12530;0;0;0;0;0;0;0;0;550;6218;1541;1;0;0;0;8311;1378;2678;54904;6380;2398;1059;0;68797;1674;7319;15585;6895;2564;1855;38;35930;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;I;2;S4;9;RIO VERDE;GO;01/09/2018;151651;6;287;790;1186;172;0;0;2441;482;3686;8429;6348;749;0;0;19694;10;389;1049;1122;51;0;0;2621;0;0;0;0;0;0;0;0;915;7061;1890;34;0;0;0;9900;1202;11167;50658;16632;322;195;0;80176;2120;14569;16404;2908;770;0;48;36820;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;I;2;S5;9;GOIANIA;GO;01/09/2018;150591;12;263;813;1408;199;0;0;2693;4660;11716;18093;9885;1957;21;0;46333;0;26;80;189;2;0;0;297;0;0;0;0;0;0;0;0;174;50;0;0;0;0;0;224;2044;11103;60402;13982;88;0;0;87619;810;12210;400;5;0;0;0;13425;0
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;I;2;S4;14;DOIS IRMAOS;RS;01/09/2018;148957;78;331;533;214;9;0;0;1164;18892;40773;33962;1999;8;0;0;95634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10116;20684;15629;710;0;0;0;47139;0;0;0;0;0;0;0;0;2342;1934;736;9;0;0;0;5020;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;I;2;S5;9;SAO GOTARDO;MG;01/09/2018;148321;0;0;0;0;0;0;0;0;511;11612;19272;13733;980;24;0;46132;16;650;1494;2235;266;0;0;4661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;17582;60339;9467;2891;79;0;90530;172;6337;488;0;0;0;0;6998;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO JACUÍ RS - SICREDI ALTO JACUÍ RS;87779625;b3S;I;2;S4;9;NAO-ME-TOQUE;RS;01/09/2018;146827;3;226;640;965;180;14;0;2027;204;2380;5712;6271;1346;16;0;15929;13;655;1722;2517;400;1;0;5307;0;0;0;0;0;0;0;0;416;6742;1928;7;0;0;0;9093;84;4738;77914;1204;57;0;0;83997;957;7408;13259;5268;2227;1319;35;30474;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;I;2;S5;9;CONSTANTINA;RS;01/09/2018;146101;0;0;0;0;0;0;0;0;73;739;2144;3608;1405;301;0;8268;28;381;991;1926;484;0;0;3809;0;0;0;0;0;0;0;0;54;402;89;0;0;0;0;544;483;3882;76780;11163;8070;9338;0;109715;1326;4013;7184;8025;2546;324;348;23765;0
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;I;2;S5;9;CHAPECO;SC;01/09/2018;145681;0;0;0;0;0;0;0;0;500;12216;29267;42232;17805;12529;0;114549;17;1934;4669;6731;1389;1;0;14743;0;132;332;888;878;1923;0;4152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262;4107;3053;1442;1053;2319;0;12236;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;I;2;S5;9;ANAPOLIS;GO;01/09/2018;142233;0;0;0;0;0;0;0;0;250;7211;17805;25150;3682;1213;0;55310;43;1424;3924;7651;2519;7;0;15567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;6313;20229;24823;0;0;0;51518;1163;11019;2717;3207;1199;533;0;19838;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;I;2;S5;9;ARAPOTI;PR;01/09/2018;142223;40;1097;3013;5367;2272;1191;0;12979;503;3211;9437;6412;1698;279;0;21540;39;739;1970;3159;721;4;0;6631;0;0;0;0;0;0;0;0;460;4459;1270;9;1;0;0;6198;0;14291;57568;449;21;0;0;72329;799;5497;9049;4315;2115;740;32;22547;0
