Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BANCO A.J. RENNER S.A.;92874270;b1;I;2;S4;8;PORTO ALEGRE;RS;01/09/2018;100591;3822;24101;31124;28371;5253;0;0;92671;21;798;1793;2270;54;0;0;4937;0;0;0;0;0;0;0;0;214;2693;77;0;0;0;0;2983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;I;2;S5;9;GOIANIA;GO;01/09/2018;100393;1731;7065;15834;30018;14524;1230;0;70403;60;1754;4853;8746;867;0;0;16280;1345;5812;267;0;0;0;0;7424;443;4591;69;0;0;0;0;5103;0;0;0;0;0;0;0;0;340;842;0;0;0;0;0;1182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;S4;9;CRUZ ALTA;RS;01/09/2018;100019;475;5139;18372;11205;5278;141;0;40610;0;1314;3178;1963;283;0;0;6737;224;5377;12634;553;0;0;0;18787;14;13560;2446;0;0;0;0;16020;0;0;0;0;0;0;0;0;276;1708;5265;2367;820;284;27;10746;11;144;331;137;0;0;0;623;0;161;6335;0;0;0;0;6495;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/09/2018;99635;150;8813;21570;24381;1012;191;0;56117;10;2811;14914;3955;837;17;0;22544;462;3872;1460;16;0;0;0;5810;120;5536;570;0;0;0;0;6226;0;0;0;0;0;0;0;0;348;2966;2647;1816;148;0;65;7990;4;115;188;76;0;0;0;383;0;0;284;283;0;0;0;566;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;I;2;S5;9;PASSOS MAIA;SC;01/09/2018;98327;1465;7637;16933;25802;10245;5095;19;67196;98;568;1403;2267;747;120;0;5203;500;1569;1986;10;0;0;0;4065;1168;14734;732;0;0;0;0;16635;0;0;0;0;0;0;0;0;577;153;1648;596;648;526;0;4149;1;16;12;4;0;0;0;33;0;171;875;0;0;0;0;1046;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;I;2;S5;9;UBERLANDIA;MG;01/09/2018;98150;684;7377;18837;32161;15439;6855;0;81354;27;1029;2686;4410;1208;1209;0;10568;0;1584;3522;0;0;0;0;5107;0;742;156;0;0;0;0;898;0;0;0;0;0;0;0;0;32;61;37;70;23;0;0;224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO KEB HANA DO BRASIL S.A.;2318507;b1;I;3;S4;2;SAO PAULO;SP;01/09/2018;96943;0;5649;3200;0;0;0;0;8849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40012;48082;0;0;0;0;88094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/09/2018;96608;833;6331;13343;24218;7818;1273;0;53817;8;486;1092;821;2;0;0;2409;581;2377;4022;6209;7;0;0;13197;218;19147;1514;1;0;0;0;20880;0;0;0;0;0;0;0;0;153;56;0;0;0;0;0;208;0;0;0;0;0;0;0;0;0;0;6096;0;0;0;0;6096;0;0;0;0;0;0;0;0;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;I;2;S4;14;ARARUAMA;RJ;01/09/2018;96047;2541;18003;40990;24259;3860;4605;55;94312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1527;208;0;0;0;0;1735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;I;1;S4;30;GOIANIA;GO;01/09/2018;93707;414;3049;5951;4143;188;0;0;13745;887;6045;16880;21406;1897;136;0;47250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;1864;5422;12340;8283;4641;0;32713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;I;2;S5;9;MAFRA;SC;01/09/2018;93654;880;7695;23858;21181;4882;2772;0;61266;14;1151;3229;6473;1630;645;0;13142;116;1005;1454;34;0;0;0;2609;327;10037;713;1;0;0;0;11078;0;0;0;0;0;0;0;0;80;146;4;0;0;0;0;229;0;0;0;0;0;0;0;0;0;5130;200;0;0;0;0;5329;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;I;2;S5;9;MARILIA;SP;01/09/2018;93463;61;7399;16768;22236;3412;23;0;49899;16;1024;2840;4737;973;12;0;9604;530;6305;5784;256;0;0;0;12875;121;8959;491;0;0;0;0;9571;0;0;0;0;0;0;0;0;457;2821;2780;3552;1392;464;47;11514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;I;2;S5;9;JI-PARANA;RO;01/09/2018;92953;1388;17652;30647;12632;1574;7;0;63900;10;1139;2746;3311;353;1;0;7559;0;877;2105;18;0;0;0;2999;29;15981;1943;0;0;0;0;17954;0;0;0;0;0;0;0;0;299;243;0;0;0;0;0;541;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;I;2;S5;9;NOVA LONDRINA;PR;01/09/2018;92460;75;4964;11547;15396;4471;159;0;36612;24;1990;6247;6473;1169;4;0;15908;340;6118;7803;1071;0;0;0;15333;73;15342;1297;0;0;0;0;16712;0;0;0;0;0;0;0;0;546;2209;1789;2237;1080;0;34;7895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;I;2;S5;9;ARACAJU;SE;01/09/2018;92314;412;5753;13905;21586;7927;5857;0;55440;7;845;2365;2911;637;1593;0;8357;284;10895;4153;0;0;0;0;15332;49;3254;3;0;0;0;0;3307;0;0;0;0;0;0;0;0;62;326;924;3499;2853;1851;362;9878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;S5;9;BRACO DO NORTE;SC;01/09/2018;92022;1087;7179;21069;17204;3473;0;0;50013;235;1476;3242;3998;357;0;0;9308;278;1460;1161;23;0;0;0;2922;894;26617;1351;0;0;0;0;28861;0;0;0;0;0;0;0;0;202;426;14;19;258;0;0;918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;I;2;S5;9;PALMITOS;SC;01/09/2018;91229;301;5262;15637;25913;10196;4010;0;61318;49;1196;3277;5948;2364;1038;0;13871;107;980;1277;0;0;0;0;2364;81;11258;1903;0;0;0;0;13243;0;0;0;0;0;0;0;0;71;44;1;0;0;0;0;116;0;0;0;0;0;0;0;0;0;317;0;0;0;0;0;317;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;S4;9;SORRISO;MT;01/09/2018;91198;151;5300;9807;6496;33;0;0;21786;26;1313;3508;6213;1359;9;0;12427;657;9928;10282;18;0;0;0;20885;24;8739;766;0;0;0;0;9529;0;0;0;0;0;0;0;0;341;6559;7119;8945;2894;30;38;25926;0;155;333;158;0;0;0;646;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;01/09/2018;90277;88;5041;12650;11043;139;0;0;28961;5;344;11411;4814;233;0;0;16807;732;5307;13846;1994;0;0;0;21879;18;14004;1218;0;0;0;0;15240;0;0;0;0;0;0;0;0;376;2647;1741;1693;574;284;42;7357;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/09/2018;88140;1963;10323;21522;33904;2400;227;0;70339;0;10;30;54;20;0;0;114;47;12636;0;0;0;0;0;12683;502;3946;10;0;0;0;0;4458;0;0;0;0;0;0;0;0;40;185;321;0;0;0;0;546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;I;2;S5;9;ARIQUEMES;RO;01/09/2018;87874;301;11225;39879;11758;972;0;0;64134;12;1110;2198;2425;144;0;0;5888;0;1094;225;0;0;0;0;1319;79;15604;529;0;0;0;0;16212;0;0;0;0;0;0;0;0;48;273;0;0;0;0;0;321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;I;2;S5;9;GOIANIA;GO;01/09/2018;87628;1657;8138;13672;19497;6700;2999;0;52663;106;164;327;567;59;0;0;1223;673;8809;40;0;0;0;0;9522;972;20383;755;2;0;0;0;22112;0;0;0;0;0;0;0;0;453;483;0;0;0;0;0;936;0;0;0;0;0;0;0;0;0;647;0;525;0;0;0;1173;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;I;2;S5;9;CAPIVARI;SP;01/09/2018;87586;2227;9400;24076;15166;4686;89;0;55643;13;512;1441;2800;632;0;0;5398;358;8437;0;0;0;0;0;8795;514;15303;759;0;0;0;0;16577;0;0;0;0;0;0;0;0;288;595;264;27;0;0;0;1174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;I;2;S5;9;CUIABA;MT;01/09/2018;86848;7032;20064;19765;15983;2879;295;0;66018;0;268;705;1357;256;0;0;2585;813;2207;3220;0;0;0;0;6239;195;10193;163;0;0;0;0;10552;0;0;0;0;0;0;0;0;692;54;117;162;162;267;0;1454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;I;2;S4;9;ITAI;SP;01/09/2018;85212;294;8978;17076;12185;1084;0;0;39617;0;718;1950;3613;1022;15;0;7318;288;4460;35;10;0;0;0;4792;114;18289;1120;0;0;0;0;19523;0;0;0;0;0;0;0;0;128;111;1287;295;140;0;0;1961;0;0;0;0;0;0;0;0;0;127;11163;711;0;0;0;12001;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS;87900601;b3S;I;2;S4;9;SOLEDADE;RS;01/09/2018;84765;84;2814;14243;7836;2192;650;0;27819;8;854;2422;4749;2635;710;4;11383;367;6954;7827;0;0;0;0;15148;5;5875;1187;0;0;0;0;7067;0;0;0;0;0;0;0;0;485;1634;2397;4334;3519;3586;30;15984;0;0;0;0;0;0;0;0;0;2481;4882;0;0;0;0;7363;0;0;0;0;0;0;0;0;0
BANCO ARBI S.A.;54403563;b1;I;2;S4;2;RIO DE JANEIRO;RJ;01/09/2018;83084;183;3651;6802;3487;0;0;0;14124;0;0;0;0;0;0;0;0;0;619;1070;0;0;0;0;1689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6227;52064;2987;3623;1291;1079;0;67272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;S5;9;PARACATU;MG;01/09/2018;82594;1252;5625;13625;20030;3295;392;0;44219;27;419;1433;2357;720;3;0;4959;361;10428;0;0;0;0;0;10789;267;10290;1130;0;0;0;0;11687;0;0;0;0;0;0;0;0;218;76;8;4;0;0;0;306;7;31;35;0;0;0;0;72;0;1080;6549;1263;1671;0;0;10563;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;I;2;S5;9;SANTO ANGELO;RS;01/09/2018;81632;215;6046;15804;24134;8450;1748;0;56397;27;427;1081;1763;626;558;0;4483;178;7499;4308;0;0;0;0;11985;0;3921;242;1;0;0;0;4165;0;0;0;0;0;0;0;0;29;510;1241;1661;438;722;0;4602;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;I;2;S5;9;PARANAVAI;PR;01/09/2018;80964;1868;7263;14061;21004;5732;662;0;50591;14;187;410;483;92;0;0;1186;582;2556;1763;0;0;0;0;4902;1293;15573;1748;3;0;0;0;18616;0;0;0;0;0;0;0;0;553;2346;1020;1750;0;0;0;5669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;I;2;S4;9;CAMPO GRANDE;MS;01/09/2018;80787;266;4084;9327;10851;1953;0;0;26481;5;549;1198;1818;154;0;0;3725;1915;9906;13326;86;0;0;0;25233;71;3763;273;0;0;0;0;4108;0;0;0;0;0;0;0;0;1114;4705;4680;4923;2100;68;29;17620;0;0;0;0;0;0;0;0;0;2391;1229;0;0;0;0;3621;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;I;2;S5;9;CUIABA;MT;01/09/2018;80613;1725;15825;17806;16499;2588;228;0;54672;25;608;1708;4712;2685;40;0;9778;708;2010;1113;0;0;0;0;3830;314;5441;292;1;0;0;0;6047;0;0;0;0;0;0;0;0;726;145;0;0;0;0;0;870;0;0;0;0;0;0;0;0;0;34;2407;2704;270;0;0;5415;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO JACUÍ RS - SICREDI ALTO JACUÍ RS;87779625;b3S;I;2;S4;9;NAO-ME-TOQUE;RS;01/09/2018;79979;63;2715;17186;11177;2533;500;0;34174;3;558;2900;1687;376;0;0;5524;272;6068;20162;654;71;0;0;27226;38;2972;415;0;0;0;0;3424;0;0;0;0;0;0;0;0;459;1189;4813;1831;783;64;14;9153;0;0;0;0;0;0;0;0;0;0;477;0;0;0;0;477;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/09/2018;78822;190;5886;15390;28467;4432;40;0;54406;11;221;549;1181;738;24;0;2724;509;3670;3686;20;0;0;0;7885;275;1561;96;0;0;0;0;1931;0;0;0;0;0;0;0;0;816;1574;3380;4855;1158;12;80;11875;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;I;2;S5;9;PRUDENTOPOLIS;PR;01/09/2018;78668;131;3896;8807;9632;474;1;0;22942;23;686;4927;2729;697;229;0;9291;395;4877;7523;0;0;0;0;12795;176;12642;875;0;0;0;0;13693;0;0;0;0;0;0;0;0;1183;2974;4848;3785;1601;379;63;14834;0;0;0;0;0;0;0;0;0;0;5112;0;0;0;0;5112;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;I;2;S5;9;SAO LOURENCO D'OESTE;SC;01/09/2018;78382;113;4076;11380;21468;4882;472;0;42391;37;1334;3618;6714;2724;975;0;15403;107;1195;727;0;0;0;0;2029;178;12892;897;0;0;0;0;13967;0;0;0;0;0;0;0;0;205;182;48;46;11;0;0;492;0;5;15;5;0;0;0;26;0;1131;2944;0;0;0;0;4075;0;0;0;0;0;0;0;0;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;I;2;S4;29;NATAL;RN;01/09/2018;78345;0;0;0;0;0;0;0;0;290;16235;17577;17844;2991;1113;0;56050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;639;1509;5925;8855;5368;0;0;22295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;S5;9;RAUL SOARES;MG;01/09/2018;77672;191;9233;20152;20939;7121;53;0;57690;2;739;1880;2935;726;6;0;6289;68;2515;984;0;0;0;0;3568;79;9207;634;0;0;0;0;9920;0;0;0;0;0;0;0;0;74;131;0;0;0;0;0;205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;S5;9;CLAUDIO;MG;01/09/2018;77491;210;4909;17416;20981;11446;90;0;55052;0;358;906;2024;764;5;0;4058;175;1709;6011;0;0;0;0;7895;13;9471;889;0;0;0;0;10373;0;0;0;0;0;0;0;0;62;52;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;I;3;S4;8;SAO PAULO;SP;01/09/2018;77140;0;14311;14858;2333;915;0;0;32416;0;8;22;67;3;0;0;100;0;5652;2527;0;0;0;0;8179;0;31539;221;0;0;0;257;32017;0;0;0;0;0;0;0;0;0;819;2406;1203;0;0;0;4428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;I;3;S5;9;LAJEADO;RS;01/09/2018;76576;115;1527;3468;6681;3422;2356;0;17569;64;3807;10357;18223;10562;8913;0;51926;0;2492;2174;0;0;0;0;4666;0;382;73;0;0;0;0;455;0;0;0;0;0;0;0;0;4;103;271;585;407;591;0;1960;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRASIL PLURAL;51839;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/09/2018;76503;390;27196;11546;22397;0;0;0;61528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5600;8937;439;0;0;0;14975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122327;n1;I;2;S4;14;FLORIANOPOLIS;SC;01/09/2018;76185;6366;5738;8435;13173;32457;79;0;66249;0;3372;462;0;0;0;0;3834;0;0;0;0;0;0;0;0;252;5663;187;0;0;0;0;6101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;I;2;S5;9;CUNHA PORA;SC;01/09/2018;75957;172;3545;14613;12241;3233;3658;0;37462;48;1992;5481;11327;5727;1650;12;26237;40;743;103;310;0;0;0;1196;56;9405;1373;92;0;0;0;10926;0;0;0;0;0;0;0;0;44;84;7;1;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME PIONEIRA DO PARANÁ COOPERATIVA DE CRÉDITO LTDA;1286361;b3S;I;2;S5;9;TOLEDO;PR;01/09/2018;75903;0;161;365;751;11;0;0;1287;141;2200;6049;11958;7301;9232;0;36882;0;903;11380;5075;0;0;0;17359;26;1852;266;0;0;0;0;2143;0;0;0;0;0;0;0;0;266;2337;5591;7354;1841;834;0;18223;0;2;6;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;I;2;S5;9;CASCAVEL;PR;01/09/2018;75523;16;3369;6992;8358;1122;0;0;19856;4;1599;4234;6328;2254;652;0;15071;51;1033;6558;3531;0;0;0;11173;0;2557;341;0;0;0;0;2898;0;0;0;0;0;0;0;0;33;1750;4698;9900;6205;3937;0;26524;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE – SICREDI NOROESTE MT E ACRE;33022690;b3S;I;2;S4;9;ARAPUTANGA;MT;01/09/2018;75492;50;4828;11432;13222;1443;258;0;31234;6;755;2072;4019;1422;8;0;8283;1249;5336;6257;0;0;0;0;12842;162;12078;1227;0;0;0;0;13467;0;0;0;0;0;0;0;0;280;2743;2526;2997;807;112;200;9665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;01/09/2018;74580;189;5182;12192;14745;1905;1363;0;35576;53;706;1910;3116;568;2;0;6354;528;4809;8143;385;0;0;0;13865;68;5343;424;0;0;0;0;5835;0;0;0;0;0;0;0;0;270;3146;3236;3424;806;184;14;11081;0;0;0;0;0;0;0;0;0;0;1869;0;0;0;0;1869;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;I;2;S4;9;RIO VERDE;GO;01/09/2018;73502;108;3120;7869;8921;143;0;0;20161;32;428;2280;1687;230;0;0;4657;972;5522;10154;0;0;0;0;16648;219;10003;1022;0;0;0;0;11244;0;0;0;0;0;0;0;0;556;3594;5034;7477;3992;2;55;20711;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;81;0;0;0;0;0;0;0;0;0
