Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO – SICREDI CELEIRO RS/SC;88099247;b3S;S4;I;2;CAMPO NOVO;RS;01/09/2018;17363;0;2985;0;0;1;20349;-4176;-1005;0;0;-2870;-8051;12298;2916;1336;-5026;-3880;-81;0;590;-3140;-7286;5012;-3;5009;-341;0;4668;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;S5;I;2;PRUDENTOPOLIS;PR;01/09/2018;16356;0;3853;0;0;1;20209;-3259;-1235;0;0;-4040;-8534;11675;4766;1927;-6600;-6051;-149;0;1165;-4669;-9612;2063;-1;2062;-476;0;1586;0
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;S5;I;2;CHAPECO;SC;01/09/2018;13744;0;6291;0;0;0;20034;-8943;0;0;0;-4582;-13524;6510;3622;436;-4445;-5608;-109;204;80;-145;-5965;545;-248;297;-343;0;-46;-348
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;S4;I;2;SANTA CRUZ DO SUL;RS;01/09/2018;14178;0;5747;0;0;1;19926;-5437;-720;0;0;-1122;-7279;12647;4277;1668;-6659;-3894;-125;0;1384;-4066;-7416;5231;90;5321;-543;0;4778;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;S4;I;2;TOLEDO;PR;01/09/2018;17067;0;2673;0;0;1;19741;-3612;-1378;0;0;-1845;-6835;12906;4248;1028;-7107;-5001;-120;0;1427;-3628;-9153;3753;632;4385;-295;0;4090;0
AVISTA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;23862762;n1;S4;I;2;VITORIA;ES;01/09/2018;18141;0;1364;0;0;0;19506;-9564;0;0;0;-2391;-11955;7551;1;0;-232;-3364;-462;0;0;-69;-4127;3423;0;3423;-2610;-15;798;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;01/09/2018;12449;0;7035;0;0;0;19484;-6532;0;0;0;-3892;-10424;9060;589;768;-4494;-2380;-18;1;373;-1432;-6592;2469;8;2476;-57;-40;2379;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;01/09/2018;12983;0;6390;0;0;0;19373;-7930;-2;0;0;-762;-8694;10679;1227;360;-3529;-3719;-28;0;38;-169;-5821;4858;-153;4704;0;0;4704;-882
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;01/09/2018;11212;0;7980;0;0;1;19194;-5967;-871;0;0;-2363;-9201;9993;4246;1277;-5619;-3119;-132;0;2153;-3733;-4926;5067;-12;5055;-527;0;4528;0
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;S4;I;2;ELDORADO;RS;01/09/2018;19051;0;60;0;0;0;19112;-1914;0;0;0;-6148;-8061;11050;0;215;-75;-8582;-770;0;0;0;-9212;1838;0;1838;-1137;0;701;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;01/09/2018;16346;0;2670;0;0;0;19016;-5120;-846;0;0;-2993;-8960;10057;1618;2030;-4544;-5556;-53;0;915;-1348;-6939;3118;-67;3052;-59;0;2992;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;01/09/2018;13800;0;5182;0;0;0;18982;-5284;-543;0;0;-1129;-6956;12026;1300;614;-3974;-3680;-85;0;579;-410;-5656;6371;1;6372;-149;0;6222;0
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;n2;S4;I;2;SAO PAULO;SP;01/09/2018;55;0;18826;0;0;0;18881;-130;0;0;0;-3;-134;18747;3712;2324;-8472;-14314;-1539;0;1601;-74;-16762;1985;0;1985;-493;-713;779;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;S5;I;2;GOIANIA;GO;01/09/2018;15370;0;3443;0;0;11;18824;-5377;-94;0;0;-1828;-7299;11524;786;775;-3422;-2450;-42;0;1150;-889;-4092;7432;19;7452;-113;0;7339;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;S5;I;2;PINHALZINHO;SC;01/09/2018;13722;0;5036;0;0;0;18757;-5587;-516;0;0;-1251;-7355;11403;668;303;-3188;-2969;-39;0;644;-1048;-5628;5774;-30;5744;-55;0;5689;-1029
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87510475;b3S;S4;I;2;TAPERA;RS;01/09/2018;14176;0;3897;0;0;2;18075;-3341;-1897;0;0;-93;-5331;12744;3030;836;-4535;-2191;-90;0;1352;-2573;-4172;8572;-4;8568;-351;0;8216;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S5;I;2;SAO PAULO;SP;01/09/2018;16313;0;1713;0;0;0;18026;-2260;0;0;0;-2974;-5234;12792;306;843;-6318;-4475;-74;0;2189;-1529;-9059;3733;-46;3687;-13;0;3674;-3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;01/09/2018;16334;0;1616;0;0;0;17951;-5674;-4;0;0;-2761;-8439;9511;1464;298;-3408;-4510;-22;0;336;-317;-6159;3352;0;3352;-9;0;3343;-70
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;01/09/2018;16405;0;1487;0;0;0;17891;-3458;-836;0;0;-2016;-6309;11582;815;1026;-3714;-3285;-81;0;246;-679;-5672;5910;-240;5671;-26;0;5644;0
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;01/09/2018;4;0;17811;0;0;0;17815;-16835;0;0;0;0;-16835;980;257;0;-1588;604;-8;0;0;-1;-735;245;53;298;-15;0;282;0
DEUTSCHE SPARKASSEN LEASING DO BRASIL S.A. - SOCIEDADE DE ARRENDAMENTO MERCANTIL;23511655;n1;S4;I;3;SAO PAULO;SP;01/09/2018;0;17758;1;0;0;0;17758;0;-7405;-10937;0;295;-18048;-289;81;0;-1411;-735;-349;0;4327;-7;1906;1617;-27;1590;0;0;1590;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;01/09/2018;9626;0;7889;0;0;0;17516;-5732;-385;0;0;-840;-6957;10559;1920;3510;-4227;-3889;-115;0;415;-547;-2933;7626;-21;7605;-194;0;7411;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;01/09/2018;14063;0;3280;0;0;0;17343;-4117;-339;0;0;-2586;-7042;10302;1604;969;-4074;-3863;-19;0;30;-953;-6307;3995;-31;3964;0;-504;3460;0
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;01/09/2018;25322;0;-4836;-6931;3764;0;17318;-41249;0;0;0;-10732;-51981;-34663;1533;2;-8884;-17755;-463;-729;3509;-3020;-25806;-60469;108;-60360;27049;-496;-33807;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;01/09/2018;14862;0;2428;0;0;0;17290;-1743;-2875;0;0;-875;-5493;11797;2356;876;-3153;-2410;-72;0;484;-2406;-4323;7473;63;7537;-281;0;7256;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;01/09/2018;14623;0;2638;0;0;0;17262;-3006;-986;0;0;-1458;-5450;11811;3459;1653;-5547;-5109;-225;0;823;-3384;-8330;3481;-53;3427;-220;0;3207;0
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;01/09/2018;11653;0;5464;0;0;0;17117;-6294;0;0;0;-671;-6965;10151;1097;103;-3509;-3646;-161;0;773;-221;-5565;4586;0;4586;-178;0;4408;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI – SICREDI VALE DO JAGUARI-RS;87780284;b3S;S4;I;2;SANTIAGO;RS;01/09/2018;13962;0;3136;0;0;1;17098;-2043;-2006;0;0;-1226;-5275;11823;3351;893;-4174;-2853;-133;0;770;-2333;-4480;7343;-10;7333;-558;0;6775;0
MS BANK S.A. BANCO DE CÂMBIO;19307785;b2;S4;I;2;CURITIBA;PR;01/09/2018;0;0;723;-701;17044;0;17066;-10;-189;0;0;0;-199;16867;635;0;-758;-8335;-1016;0;3;-3;-9474;7394;0;7394;-3280;-87;4026;0
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;01/09/2018;11769;0;5182;0;0;0;16952;-7940;0;0;0;-441;-8381;8570;2068;441;-3781;-4727;-51;81;59;-90;-6000;2571;-76;2495;-49;0;2446;-503
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;01/09/2018;13034;0;3739;0;0;0;16773;-4745;-648;0;0;-4210;-9603;7170;1694;946;-3838;-3618;-56;0;455;-450;-4867;2303;172;2475;-155;-235;2086;0
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;01/09/2018;11397;0;5371;0;0;0;16768;-4932;-1528;0;0;1080;-5380;11389;983;433;-4122;-2517;-80;0;340;-109;-5071;6318;-54;6264;-142;0;6122;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;S5;I;2;CUNHA PORA;SC;01/09/2018;8989;0;7489;0;0;0;16478;-6444;-503;0;0;-960;-7908;8570;1241;196;-2634;-2469;-68;0;506;-535;-3763;4808;22;4829;-133;-361;4336;-879
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;01/09/2018;14675;0;1756;0;0;0;16431;-3430;-561;0;0;-2234;-6225;10206;3202;1502;-4503;-3749;-70;0;418;-2775;-5975;4231;93;4324;-180;0;4144;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;01/09/2018;13066;0;3322;0;0;0;16388;-3147;-1368;0;0;-1084;-5599;10789;1770;919;-4331;-3650;-116;0;745;-646;-5309;5480;44;5523;-320;-359;4844;-330
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;01/09/2018;14228;0;2154;0;0;1;16383;-2203;-1156;0;0;-4076;-7434;8949;2842;1282;-4938;-4160;-79;0;609;-3470;-7915;1034;527;1561;-203;0;1358;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;01/09/2018;12174;0;3980;0;0;0;16154;-3907;-883;0;0;-1656;-6445;9709;923;1515;-4585;-3169;-59;0;521;-490;-5344;4365;-109;4257;-150;0;4106;0
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;01/09/2018;15175;0;772;0;0;0;15946;-2809;-1448;0;0;-570;-4827;11119;174;246;-2531;-2018;-8;17;395;-2578;-6303;4817;0;4817;-6;-200;4610;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;01/09/2018;13740;0;2151;0;0;0;15891;-3790;-438;0;0;-1340;-5567;10323;2751;1421;-4319;-3570;-57;0;288;-2192;-5678;4645;209;4854;-108;0;4746;0
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;01/09/2018;14145;0;1731;0;0;0;15877;-3401;-928;0;0;-7894;-12223;3654;1570;1634;-5157;-4334;-85;0;895;-1004;-6481;-2828;-62;-2889;-84;0;-2974;-420
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;01/09/2018;14427;0;1438;0;0;4;15870;-1910;-840;0;0;-1372;-4123;11747;3375;1396;-6106;-5603;-254;0;517;-3232;-9908;1840;-73;1766;-248;0;1519;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;01/09/2018;12544;0;3279;0;0;0;15823;-2308;-2595;0;0;-174;-5077;10746;1684;2001;-4110;-3627;-157;0;577;-234;-3867;6879;22;6901;-298;-298;6305;-574
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;01/09/2018;13646;0;2075;0;0;1;15722;-2469;-1873;0;0;-5536;-9878;5844;2189;1015;-3864;-2582;-76;0;908;-2339;-4749;1094;-8;1087;-267;0;820;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;01/09/2018;5958;0;9678;0;0;0;15635;-8539;-5071;0;0;375;-13235;2401;5942;0;-1795;-1084;-53;0;0;-4771;-1760;640;-8;632;0;0;632;0
CENTROCRED S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;26225776;n1;S4;I;2;SANTA CRUZ DO SUL;RS;01/09/2018;15427;0;157;0;0;0;15585;-2336;0;0;0;-3327;-5663;9922;0;0;-58;-1641;-725;0;0;-7661;-10084;-162;0;-162;0;0;-162;0
BANCO TRICURY S.A.;57839805;b2;S4;I;2;SAO PAULO;SP;01/09/2018;11539;0;3790;0;0;0;15330;-4748;0;0;0;-1900;-6648;8681;126;52;-2380;-937;-532;0;133;-1304;-4840;3841;5053;8894;-3963;-285;4646;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;01/09/2018;12365;0;2940;0;0;0;15305;-3115;-92;0;0;-3251;-6458;8847;1336;850;-4690;-3136;-84;0;902;-332;-5155;3693;824;4516;-566;0;3950;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;01/09/2018;12308;0;2990;0;0;0;15298;-4384;-471;0;0;-1243;-6098;9200;913;876;-4115;-3786;-53;0;1249;-1092;-6008;3193;-59;3134;-47;0;3087;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;01/09/2018;11239;0;4028;0;0;1;15268;-4604;-388;0;0;-2292;-7284;7983;839;185;-2602;-2103;-71;0;698;-278;-3332;4652;51;4703;-176;-237;4290;-130
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;01/09/2018;10937;0;4146;0;0;0;15083;-3411;-834;0;0;-1040;-5286;9797;3324;1630;-5429;-4336;-165;0;518;-2558;-7017;2780;-20;2759;-325;0;2435;0
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;01/09/2018;13861;0;963;0;0;105;14929;-1471;-739;0;0;-2027;-4237;10692;1446;457;-4033;-3497;-123;0;915;-214;-5050;5642;-56;5585;-128;0;5457;-834
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;01/09/2018;9412;0;5166;0;0;0;14578;-4583;0;0;0;981;-3602;10976;527;459;-4484;-2189;-15;2;1345;-1128;-5483;5493;0;5493;0;-200;5293;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;01/09/2018;12118;0;2443;0;0;0;14561;-4861;-28;0;0;-2295;-7184;7378;207;257;-4040;-2435;-16;0;1;0;-6027;1351;0;1351;0;0;1351;-80
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;01/09/2018;12912;0;1626;0;0;0;14538;-3519;-38;0;0;-3196;-6753;7786;1193;385;-4204;-3973;-70;0;535;-918;-7052;733;729;1463;-483;-431;548;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;01/09/2018;11657;0;2822;0;0;0;14479;-3587;-116;0;0;-1473;-5177;9302;2437;1312;-5541;-3863;-64;0;111;-2198;-7806;1496;-26;1470;-170;0;1300;0
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122327;n1;S4;I;2;FLORIANOPOLIS;SC;01/09/2018;14103;0;325;0;0;0;14429;-2600;0;0;0;-2928;-5528;8901;0;9;-1479;-1484;-401;0;0;-1985;-5338;3563;0;3563;-1615;0;1947;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;01/09/2018;9920;0;4287;0;0;0;14207;-5194;-15;0;0;-1198;-6407;7800;559;312;-2076;-1422;-35;0;90;-572;-3145;4655;23;4678;-53;-142;4484;-872
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;01/09/2018;11541;0;2665;0;0;0;14207;-3094;-457;0;0;-1966;-5517;8690;1850;2300;-5430;-4206;-102;0;622;-827;-5793;2897;-44;2854;-195;0;2658;-414
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23522214;b1;S4;I;3;SAO PAULO;SP;01/09/2018;3382;0;2998;3219;4582;0;14180;-24;-8450;0;0;328;-8145;6035;2069;121;-8548;-5109;-484;0;91;-133;-11994;-5959;0;-5959;2375;0;-3584;0
FATOR;50122;b1;S4;C;2;SAO PAULO;SP;01/09/2018;3338;0;10399;430;0;0;14167;-8360;0;0;0;611;-7748;6418;9134;0;-10214;-7713;-1061;-643;939;-572;-10128;-3710;8;-3703;-279;0;-3981;0
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;01/09/2018;12091;0;1918;0;0;0;14009;-3912;0;0;0;-2650;-6561;7448;287;590;-3084;-2338;-12;0;668;-1060;-4948;2500;-8;2492;0;-150;2342;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;RIO VERDE;GO;01/09/2018;12356;0;1535;0;0;0;13891;-1703;-1159;0;0;-3341;-6203;7688;2576;1105;-4483;-3449;-64;0;288;-2263;-6290;1398;15;1413;-150;0;1263;0
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;01/09/2018;12438;0;1348;0;0;0;13786;-2220;-1500;0;0;-552;-4272;9515;1457;1636;-4849;-4042;-103;0;484;-497;-5915;3599;24;3624;-196;-185;3242;-367
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;01/09/2018;8036;0;5683;0;0;0;13719;-6315;0;0;0;-499;-6815;6904;244;237;-1801;-1733;-14;0;222;-128;-2974;3930;-75;3855;0;-315;3541;-740
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;01/09/2018;12421;0;1030;0;0;177;13628;-1674;-1226;0;0;-1147;-4047;9581;805;377;-3441;-2728;-61;0;256;-501;-5294;4287;2;4290;-93;0;4197;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;S4;I;2;SAO PAULO;SP;01/09/2018;13087;0;336;0;0;0;13423;-2728;0;0;0;-3703;-6431;6992;2626;0;-580;-5922;-734;0;132;-683;-5161;1832;16;1848;-883;0;965;-623
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;01/09/2018;10898;0;2492;0;0;5;13395;-1600;-1517;0;0;-3637;-6753;6643;2478;680;-3303;-1111;-72;0;1079;-2218;-2466;4177;3;4180;-292;0;3888;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;01/09/2018;10357;0;2956;0;0;0;13314;-3424;-1121;0;0;-6638;-11184;2129;1044;1445;-2976;-3353;-66;0;441;-567;-4032;-1903;-5;-1908;-107;-70;-2084;0
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;S4;I;2;DOIS IRMAOS;RS;01/09/2018;12090;0;1197;0;0;0;13287;-1723;0;0;0;-13252;-14975;-1688;504;190;-865;-2880;-537;0;0;-9;-3598;-5286;0;-5286;0;0;-5286;-765
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;01/09/2018;11092;0;1981;0;0;0;13073;-1489;-1193;0;0;-3249;-5931;7143;2845;1012;-4691;-3285;-86;0;599;-2368;-5974;1168;1;1167;-274;0;893;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;01/09/2018;10051;0;2918;0;0;0;12969;-3232;-2441;0;0;-1459;-7132;5837;1258;892;-2632;-1865;-175;0;563;-220;-2179;3658;21;3679;-311;0;3369;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;01/09/2018;9559;0;3368;0;0;0;12927;-3543;-1125;0;0;-443;-5110;7817;942;1545;-3972;-3496;-64;0;575;-342;-4810;3007;1;3007;-157;-83;2766;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;01/09/2018;325;0;12566;0;0;0;12891;-12536;-13;0;0;-59;-12607;283;6;1;-2061;-772;-13;0;3011;1;171;454;5;459;-7;0;452;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;01/09/2018;10762;0;1970;0;0;0;12732;-2745;-949;0;0;-4549;-8243;4488;523;255;-2079;-2659;-31;0;766;-881;-4106;382;-16;366;-45;0;321;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;01/09/2018;11837;0;876;0;0;0;12713;-4490;-211;0;0;-2180;-6881;5832;1893;268;-3207;-4394;-47;0;3265;-3033;-5256;577;152;729;-179;0;549;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;01/09/2018;120;0;12493;0;0;0;12613;-11993;0;0;0;4;-11990;623;41;0;-1885;-1224;-4;2661;2809;-3;2395;3018;2;3020;-8;0;3013;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;01/09/2018;10357;0;2153;0;0;0;12509;-1818;0;0;0;191;-1627;10883;605;448;-1637;630;-18;0;631;-1018;-359;10523;-2;10521;-99;0;10422;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;01/09/2018;9475;0;2977;0;0;0;12452;-3018;-218;0;0;152;-3084;9368;1466;1175;-2242;-2748;-101;0;620;-639;-2469;6899;-3;6896;0;-166;6729;-751
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;01/09/2018;9855;0;2505;0;0;0;12360;-2947;-1037;0;0;-1501;-5485;6874;2187;876;-3514;-2553;-69;0;317;-1588;-4344;2530;221;2751;-293;0;2458;0
