Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42430;29296;0;29296;0;29296;197970;NA;NA;NA;NA;NA;NA;197970;0;0,148;0,148;0,148;NI%;0,0471
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42430;40734;0;40734;0;40734;195704;NA;NA;NA;NA;NA;NA;195704;0;0,2081;0,2081;0,2081;NI%;0,1484
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DE SÃO PAULO - UNICRED CENTRAL SP;73085573;b3C;;I;2;SAO PAULO;SP;42430;21353;0;21353;0;21353;183726;73;33;6875;29;7010;4521;195257;925645;0,1094;0,1094;0,1094;0,0231;0,0231
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42430;26361;0;26361;0;26361;163059;0;0;7685;0;7685;21499;192243;0;0,1371;0,1371;0,1371;NI%;0,0418
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42430;41813;0;41813;0;41813;190651;NA;NA;NA;NA;NA;NA;190651;0;0,2193;0,2193;0,2193;NI%;0,1585
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42430;28761;0;28761;0;28761;66803;0;0;118200;0;118200;4682;189686;267148;0,1516;0,1516;0,1516;0,1077;0,0439
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42430;56449;0;56449;0;56449;189004;NA;NA;NA;NA;NA;NA;189004;0;0,2987;0,2987;0,2987;NI%;0,079
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;;I;3;SAO PAULO;SP;42430;89040;0;89040;0;89040;144921;1074;0;0;0;1074;42266;188260;412989;0,473;0,473;0,473;0,2156;0,0083
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;;I;3;PORTO ALEGRE;RS;42430;39160;0;39160;0;39160;167374;2989;0;0;0;2989;17801;188165;135651;0,2081;0,2081;0,2081;0,2887;0,0606
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42430;30387;0;30387;1676;32063;75993;11301;0;38937;0;50238;61306;187537;0;0,162;0,162;0,171;NI%;0,0112
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;;I;2;PASSOS MAIA;SC;42430;43666;0;43666;0;43666;186247;NA;NA;NA;NA;NA;NA;186247;0;0,2345;0,2345;0,2345;NI%;0,0591
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;42430;52166;0;52166;0;52166;20478;0;0;97;0;97;164847;185423;0;0,2813;0,2813;0,2813;NI%;0,0955
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42430;46468;0;46468;0;46468;185410;NA;NA;NA;NA;NA;NA;185410;0;0,2506;0,2506;0,2506;NI%;0,0846
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;SAO PAULO;SP;42430;45329;0;45329;0;45329;34513;93959;0;12;0;93971;56490;184974;388115;0,2451;0,2451;0,2451;0,1168;0,3653
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;42430;109242;0;109242;0;109242;48121;2818;0;0;0;2818;132847;183786;0;0,5944;0,5944;0,5944;NI%;0,0444
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42430;38630;0;38630;0;38630;181984;NA;NA;NA;NA;NA;NA;181984;0;0,2123;0,2123;0,2123;NI%;0,2967
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42430;20226;0;20226;0;20226;164636;0;0;0;0;0;16669;181305;0;0,1116;0,1116;0,1116;NI%;0,0805
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42430;94847;0;94847;0;94847;43031;14374;0;480;0;14854;118370;176255;138043;0,5381;0,5381;0,5381;0,6871;0,1827
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;42430;52479;0;52479;0;52479;15048;0;0;0;113728;113728;47470;176246;0;0,2978;0,2978;0,2978;NI%;0,0002
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;42430;32541;0;32541;0;32541;176021;NA;NA;NA;NA;NA;NA;176021;0;0,1849;0,1849;0,1849;NI%;0,0761
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42430;42502;0;42502;0;42502;175592;NA;NA;NA;NA;NA;NA;175592;0;0,242;0,242;0,242;NI%;0,056
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;;I;3;SAO PAULO;SP;42430;39387;0;39387;0;39387;79538;0;0;0;0;0;95302;174840;0;0,2253;0,2253;0,2253;NI%;0,1238
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;;I;3;RIO DE JANEIRO;RJ;42430;36288;0;36288;0;36288;38664;0;0;9274;0;9274;126721;174659;0;0,2078;0,2078;0,2078;NI%;0,0946
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42430;34154;0;34154;0;34154;174307;NA;NA;NA;NA;NA;NA;174307;0;0,1959;0,1959;0,1959;NI%;0,2054
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42430;32519;0;32519;0;32519;173188;NA;NA;NA;NA;NA;NA;173188;0;0,1878;0,1878;0,1878;NI%;0,0836
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42430;53724;0;53724;0;53724;171477;NA;NA;NA;NA;NA;NA;171477;0;0,3133;0,3133;0,3133;NI%;0,0055
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42430;28092;0;28092;0;28092;162341;0;0;0;0;0;7522;169863;282310;0,1654;0,1654;0,1654;0,0995;0,2223
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;42430;59865;0;59865;0;59865;169124;NA;NA;NA;NA;NA;NA;169124;0;0,354;0,354;0,354;NI%;0,03
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;42430;58526;0;58526;0;58526;135199;0;0;0;0;0;30791;165991;390986;0,3526;0,3526;0,3526;0,1497;0,0459
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42430;33908;0;33908;0;33908;165875;NA;NA;NA;NA;NA;NA;165875;0;0,2044;0,2044;0,2044;NI%;0,104
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;42430;27747;0;27747;0;27747;165266;NA;NA;NA;NA;NA;NA;165266;0;0,1679;0,1679;0,1679;NI%;0,0543
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;;I;2;NOVA IGUACU;RJ;42430;32360;0;32360;0;32360;163698;NA;NA;NA;NA;NA;NA;163698;0;0,1977;0,1977;0,1977;NI%;0,1679
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42430;31230;0;31230;0;31230;163313;NA;NA;NA;NA;NA;NA;163313;0;0,1912;0,1912;0,1912;NI%;0,1167
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42430;55898;0;55898;0;55898;163111;NA;NA;NA;NA;NA;NA;163111;0;0,3427;0,3427;0,3427;NI%;0,0286
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;42430;66451;0;66451;0;66451;161831;NA;NA;NA;NA;NA;NA;161831;0;0,4106;0,4106;0,4106;NI%;0,0412
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42430;98663;0;98663;0;98663;159693;NA;NA;NA;NA;NA;NA;159693;0;0,6178;0,6178;0,6178;NI%;0,0351
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42430;44658;0;44658;0;44658;158487;NA;NA;NA;NA;NA;NA;158487;0;0,2818;0,2818;0,2818;NI%;0,0805
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42430;46494;0;46494;0;46494;79102;0;0;5;0;5;78289;157395;0;0,2954;0,2954;0,2954;NI%;0,0485
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42430;34845;0;34845;0;34845;156001;NA;NA;NA;NA;NA;NA;156001;0;0,2234;0,2234;0,2234;NI%;0,1615
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42430;80249;0;80249;0;80249;105707;0;0;38973;0;38973;11248;155927;171395;0,5147;0,5147;0,5147;0,4682;0,0352
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42430;45144;0;45144;0;45144;153913;NA;NA;NA;NA;NA;NA;153913;0;0,2933;0,2933;0,2933;NI%;0,0403
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42430;33186;0;33186;0;33186;152928;NA;NA;NA;NA;NA;NA;152928;0;0,217;0,217;0,217;NI%;0,2177
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42430;24235;0;24235;1678;25913;143219;0;0;0;0;0;9418;152637;226487;0,1588;0,1588;0,1698;0,107;0,1516
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42430;24911;0;24911;0;24911;151502;NA;NA;NA;NA;NA;NA;151502;0;0,1644;0,1644;0,1644;NI%;0,0422
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42430;21944;0;21944;0;21944;150133;NA;NA;NA;NA;NA;NA;150133;0;0,1462;0,1462;0,1462;NI%;0,0435
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42430;43190;0;43190;0;43190;150115;NA;NA;NA;NA;NA;NA;150115;0;0,2877;0,2877;0,2877;NI%;0,1198
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;42430;108261;0;108261;0;108261;138155;0;0;0;0;0;11185;149340;121735;0,7249;0,7249;0,7249;0,8893;0,0614
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42430;41984;0;41984;0;41984;148736;NA;NA;NA;NA;NA;NA;148736;0;0,2823;0,2823;0,2823;NI%;0,1375
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42430;34325;0;34325;0;34325;144141;NA;NA;NA;NA;NA;NA;144141;0;0,2381;0,2381;0,2381;NI%;0,099
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42430;29656;0;29656;0;29656;143954;NA;NA;NA;NA;NA;NA;143954;0;0,206;0,206;0,206;NI%;0,3721
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42430;44501;0;44501;0;44501;143718;NA;NA;NA;NA;NA;NA;143718;0;0,3096;0,3096;0,3096;NI%;0,0429
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42430;43866;0;43866;0;43866;141756;NA;NA;NA;NA;NA;NA;141756;0;0,3094;0,3094;0,3094;NI%;0,1519
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;42430;45457;0;45457;0;45457;140693;NA;NA;NA;NA;NA;NA;140693;0;0,3231;0,3231;0,3231;NI%;0,0725
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42430;30413;0;30413;0;30413;140580;NA;NA;NA;NA;NA;NA;140580;0;0,2163;0,2163;0,2163;NI%;0,2156
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42430;35120;0;35120;0;35120;140513;NA;NA;NA;NA;NA;NA;140513;0;0,2499;0,2499;0,2499;NI%;0,0646
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42430;27246;0;27246;0;27246;139080;NA;NA;NA;NA;NA;NA;139080;0;0,1959;0,1959;0,1959;NI%;0,0931
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42430;52798;0;52798;0;52798;138332;NA;NA;NA;NA;NA;NA;138332;0;0,3817;0,3817;0,3817;NI%;0,0522
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42430;44228;0;44228;0;44228;138220;NA;NA;NA;NA;NA;NA;138220;0;0,32;0,32;0,32;NI%;0,0507
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZONAS OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;;I;2;GOIANIA;GO;42430;33019;0;33019;0;33019;124321;587;264;4494;235;5579;8247;138147;600140;0,239;0,239;0,239;0,055;0,0977
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;42430;157719;0;157719;0;157719;137534;NA;NA;NA;NA;NA;NA;137534;0;1,1468;1,1468;1,1468;NI%;0,0097
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42430;92262;0;92262;0;92262;136290;NA;NA;NA;NA;NA;NA;136290;0;0,677;0,677;0,677;NI%;0,01
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;42430;42395;0;42395;0;42395;136213;NA;NA;NA;NA;NA;NA;136213;0;0,3112;0,3112;0,3112;NI%;0,1904
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42430;47206;0;47206;0;47206;135640;NA;NA;NA;NA;NA;NA;135640;0;0,348;0,348;0,348;NI%;0,0507
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;42430;21744;0;21744;0;21744;66993;0;0;0;0;0;68596;135589;0;0,1604;0,1604;0,1604;NI%;0,1233
LECCA - PRUDENCIAL;1000080680;n1;;C;2;RIO DE JANEIRO;RJ;42430;20251;0;20251;0;20251;115146;0;0;0;0;0;19898;135045;0;0,15;0,15;0,15;NI%;0,0098
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42430;43895;0;43895;0;43895;134700;NA;NA;NA;NA;NA;NA;134700;0;0,3259;0,3259;0,3259;NI%;0,0259
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42430;22102;0;22102;1678;23780;119008;0;0;0;0;0;15268;134276;153401;0,1646;0,1646;0,1771;0,1441;0,2476
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;42430;17053;0;17053;1678;18731;119458;0;0;0;0;0;14143;133601;138459;0,1276;0,1276;0,1402;0,1232;0,1828
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42430;31467;0;31467;0;31467;133001;NA;NA;NA;NA;NA;NA;133001;0;0,2366;0,2366;0,2366;NI%;0,0545
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;;I;2;BRASILIA;DF;42430;61963;0;61963;0;61963;120735;0;0;6;0;6;11800;132541;411835;0,4675;0,4675;0,4675;0,1505;0,0487
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42430;35457;0;35457;0;35457;132383;NA;NA;NA;NA;NA;NA;132383;0;0,2678;0,2678;0,2678;NI%;0,1759
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;42430;20453;0;20453;0;20453;89992;0;0;0;640;640;40066;130697;87509;0,1565;0,1565;0,1565;0,2337;0,4181
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;42430;138492;0;138492;0;138492;20655;55960;0;0;0;55960;53862;130477;153138;1,0614;1,0614;1,0614;0,9044;0,0149
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42430;37011;0;37011;0;37011;130229;NA;NA;NA;NA;NA;NA;130229;0;0,2842;0,2842;0,2842;NI%;0,0404
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42430;98002;0;98002;0;98002;100339;0;0;0;0;0;29644;129983;218725;0,754;0,754;0,754;0,4481;0,0067
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42430;46403;0;46403;0;46403;129979;NA;NA;NA;NA;NA;NA;129979;0;0,357;0,357;0,357;NI%;0,0336
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42430;59429;0;59429;0;59429;129908;NA;NA;NA;NA;NA;NA;129908;0;0,4575;0,4575;0,4575;NI%;0,0304
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42430;33752;0;33752;0;33752;129354;NA;NA;NA;NA;NA;NA;129354;0;0,2609;0,2609;0,2609;NI%;0,0748
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42430;84990;0;84990;0;84990;129180;NA;NA;NA;NA;NA;NA;129180;0;0,6579;0,6579;0,6579;NI%;0,0229
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42430;13646;0;13646;0;13646;9262;0;0;100667;530;101197;17998;128457;0;0,1062;0,1062;0,1062;NI%;0,0831
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42430;23851;0;23851;0;23851;128359;NA;NA;NA;NA;NA;NA;128359;0;0,1858;0,1858;0,1858;NI%;0,1721
BEXS - PRUDENCIAL;1000080862;b2;;C;2;SAO PAULO;SP;42430;25859;0;25859;0;25859;11191;11032;0;59;0;11091;105061;127343;80076;0,2031;0,2031;0,2031;0,3229;0,1553
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42430;36471;0;36471;0;36471;127238;NA;NA;NA;NA;NA;NA;127238;0;0,2866;0,2866;0,2866;NI%;0,1353
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;42430;19898;0;19898;0;19898;126492;NA;NA;NA;NA;NA;NA;126492;0;0,1573;0,1573;0,1573;NI%;0,0568
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42430;39848;0;39848;0;39848;126473;NA;NA;NA;NA;NA;NA;126473;0;0,3151;0,3151;0,3151;NI%;0,0887
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;42430;46586;0;46586;0;46586;125591;NA;NA;NA;NA;NA;NA;125591;0;0,3709;0,3709;0,3709;NI%;0,0713
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42430;40028;0;40028;0;40028;125240;NA;NA;NA;NA;NA;NA;125240;0;0,3196;0,3196;0,3196;NI%;0,2041
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42430;24487;0;24487;0;24487;124164;NA;NA;NA;NA;NA;NA;124164;0;0,1972;0,1972;0,1972;NI%;0,0728
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42430;19920;0;19920;0;19920;124001;NA;NA;NA;NA;NA;NA;124001;0;0,1606;0,1606;0,1606;NI%;0,1665
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42430;23392;0;23392;0;23392;123780;NA;NA;NA;NA;NA;NA;123780;0;0,189;0,189;0,189;NI%;0,1498
