Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;;I;2;NAO-ME-TOQUE;RS;42430;32208;0;0;140399;3296;175904;0;0;0;0;0;0;0;4648;180552;0;100238;280790;0;71897;352687
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;42430;40411;0;0;115430;3625;159467;0;0;0;0;0;0;0;3880;163347;0;127391;290738;0;60147;350885
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;42430;52458;0;0;159394;3240;215093;0;0;0;0;0;0;0;7175;222268;0;75252;297520;0;51926;349445
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42430;0;0;0;0;0;0;273036;0;0;0;0;0;0;0;273036;0;14264;287300;0;60982;348282
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;42430;22561;0;0;202239;5207;230008;0;0;0;0;0;0;0;2819;232827;0;46329;279156;0;64681;343837
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;;C;2;PORTO ALEGRE;RS;42430;12026;0;742;251281;0;264049;0;0;0;0;0;0;0;0;264049;0;20274;284323;0;56920;341244
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO - SICREDI NOROESTE MT;33022690;b3S;;I;2;ARAPUTANGA;MT;42430;60945;0;0;80046;584;141574;0;0;0;0;0;0;0;39695;181269;0;87378;268647;0;70702;339349
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;42430;62043;0;0;127681;0;189725;0;0;0;0;0;0;0;6502;196227;0;77386;273613;0;64382;337995
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;;I;2;SAO PAULO;SP;42430;4016;0;0;11804;0;15820;0;0;58911;0;0;202057;260968;0;276788;0;21631;298418;0;35569;333988
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;42430;0;0;0;0;0;0;0;0;0;0;0;0;0;203691;203691;0;57605;261296;1;71427;332723
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;42430;0;0;0;2604;93;2697;0;0;0;0;0;0;0;664;3361;0;287797;291158;0;41370;332528
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS VALES DO ITAJAÍ E ITAPOCÚ, DO LITORAL DE SANTA CATARINA E LITORAL SUL DO PARANÁ - SICOOB BLUCREDI SUL;3960819;b3S;;I;2;GUARATUBA;PR;42430;51060;0;0;304263;532;355855;0;0;0;0;0;0;0;5272;361127;0;23867;384994;0;-53505;331489
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;;I;2;ESPUMOSO;RS;42430;20727;0;0;117215;2030;139971;0;0;0;0;0;0;0;5689;145661;0;95193;240853;0;85786;326639
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;;I;2;VARGINHA;MG;42430;54980;0;0;140846;0;195827;0;0;0;0;0;0;0;42285;238111;0;26282;264393;191;59605;324190
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;42430;31144;0;0;233218;2761;267123;0;0;0;0;0;0;0;8437;275560;0;5796;281356;0;40447;321803
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;42430;50106;0;0;176178;2890;229175;0;0;0;0;0;0;0;1813;230987;0;58825;289813;0;30394;320206
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;42430;72662;0;0;163590;4096;240348;0;0;0;0;0;0;0;0;240348;0;11606;251955;0;66455;318410
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;42430;20314;0;0;195526;0;215839;0;0;0;0;0;0;0;50433;266272;0;13693;279965;0;37147;317113
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79086997;b3S;;I;2;CAMBARA;PR;42430;39658;0;0;132996;2247;174901;0;0;0;0;0;0;0;9721;184621;0;89739;274360;0;37659;312019
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;42430;27713;0;0;202920;2551;233184;0;0;0;0;0;0;0;0;233184;0;11296;244480;0;60794;305275
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42430;41090;0;0;75455;0;116545;0;0;25398;0;0;0;25398;14840;156783;0;103666;260449;0;44523;304972
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;42430;33719;0;0;212752;7590;254061;0;0;0;0;0;0;0;0;254061;0;4428;258489;0;45460;303949
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42430;56563;0;0;138460;1056;196079;0;0;0;0;0;0;0;0;196079;0;60105;256184;0;46739;302922
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;42430;30883;0;0;121952;66;152901;0;0;0;0;0;0;0;17167;170068;0;74398;244466;0;57279;301745
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;;I;2;PRIMAVERA DO LESTE;MT;42430;86045;0;0;129507;0;215552;0;0;0;0;0;0;0;0;215552;0;8122;223674;0;76033;299707
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;42430;23014;0;0;102941;2834;128788;0;0;0;0;0;0;0;4360;133148;0;95852;229000;0;70575;299574
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42430;0;0;0;29241;0;29241;0;0;0;0;0;0;0;0;29241;0;11873;41114;0;257852;298966
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42430;43155;0;0;215250;0;258405;0;0;0;0;0;0;0;0;258405;0;8882;267287;0;29525;296812
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;42430;23831;0;0;196926;1124;221881;0;0;0;0;0;0;0;3335;225216;0;5139;230354;0;64079;294433
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;42430;20107;0;0;162055;2334;184496;0;0;0;0;0;0;0;8438;192934;0;46361;239295;0;50707;290002
OCTO CTVM S.A. - PRUDENCIAL;1000082949;n2;;I;2;SAO PAULO;SP;42430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;268026;268026;0;21340;289366
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42430;44798;0;284;131053;258;176393;0;0;0;0;0;0;0;0;176393;0;54820;231213;0;57285;288498
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;42430;32672;0;0;177931;3293;213896;0;0;0;0;0;0;0;0;213896;0;37260;251155;0;36525;287680
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;;I;2;TOLEDO;PR;42430;40206;0;0;177530;3371;221107;0;0;0;0;0;0;0;0;221107;0;24288;245395;0;39949;285344
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;;I;3;SAO PAULO;SP;42430;1591;0;0;76163;1664;79418;0;0;0;0;0;0;0;134350;213768;4763;38535;257066;48;27857;284971
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42430;24607;0;0;137005;1451;163063;0;0;0;0;0;0;0;0;163063;0;81089;244152;0;38089;282241
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;CURITIBA;PR;42430;0;0;0;140484;1979;142463;0;0;0;0;0;0;0;0;142463;0;16943;159406;0;122784;282190
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;;I;2;CAMPO GRANDE;MS;42430;28436;0;0;159207;7881;195525;0;0;0;0;0;0;0;0;195525;0;6656;202181;0;77383;279564
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42430;0;0;0;0;0;0;0;0;0;0;0;0;0;173267;173267;5184;63329;241780;3894;31358;277032
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;42430;28857;0;0;174593;5793;209243;0;0;0;0;0;0;0;2710;211953;0;33188;245141;0;31779;276921
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;;C;3;SAO PAULO;SP;42430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69664;69664;0;205752;275416
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;;I;2;NOVA IGUACU;RJ;42430;34052;0;0;166649;4975;205676;0;0;0;0;0;0;0;0;205676;0;37353;243029;0;32386;275415
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;42430;46195;0;280;102683;0;149158;0;0;0;0;0;0;0;0;149158;0;79041;228199;0;44851;273050
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42430;46041;0;0;175274;0;221315;0;0;0;0;0;0;0;1831;223146;0;15425;238572;0;29013;267585
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42430;0;0;0;0;0;0;0;0;0;0;0;0;0;48886;48886;0;189502;238387;0;28761;267148
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42430;24134;0;0;127399;754;152287;0;0;14351;0;0;0;14351;0;166638;0;62220;228858;0;36993;265851
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42430;38377;0;0;135390;20;173788;0;0;0;0;0;0;0;14057;187845;0;36808;224653;0;40749;265402
SANTINVEST - PRUDENCIAL;1000080446;n1;;C;2;FLORIANOPOLIS;SC;42430;0;0;0;79588;0;79588;0;0;0;0;0;71837;71837;0;151425;0;2628;154053;0;106842;260895
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42430;19615;0;14371;162974;157;197117;0;0;0;0;0;0;0;1377;198493;0;13052;211545;0;48708;260253
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;42430;29293;0;0;112468;792;142552;0;0;0;0;0;0;0;2966;145518;0;57728;203246;0;56456;259703
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;42430;42297;0;0;81004;1761;125062;0;0;0;0;0;0;0;12798;137859;0;59171;197030;0;60137;257168
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;;I;2;BELO HORIZONTE;MG;42430;0;0;0;0;0;0;0;0;0;0;0;0;0;29024;29024;0;201451;230475;0;25175;255650
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42430;32367;0;0;121542;3649;157558;0;0;0;0;0;0;0;1090;158648;0;54871;213520;0;38630;252150
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42430;20602;0;0;161274;3097;184973;0;0;0;0;0;0;0;9862;194835;0;4480;199315;0;52827;252142
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42430;40181;0;0;117527;868;158576;0;0;0;0;0;0;0;0;158576;0;48349;206925;0;45014;251939
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;;I;2;JUNDIAI;SP;42430;0;0;0;61824;0;61824;0;0;0;0;0;139397;139397;0;201221;0;7961;209182;0;42539;251721
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;42430;5943;0;0;217609;0;223552;0;0;0;0;0;0;0;0;223552;0;1072;224624;0;26241;250864
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;;C;2;DOIS IRMAOS;RS;42430;0;0;0;0;0;0;0;0;0;0;0;74418;74418;0;74418;0;47803;122221;0;125153;247374
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42430;35476;0;0;107137;1681;144294;0;0;0;0;0;0;0;2114;146408;0;56518;202926;0;42833;245759
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;42430;26380;0;0;131655;0;158035;0;0;0;0;0;0;0;0;158035;0;32286;190321;0;54798;245119
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;;I;3;SAO PAULO;SP;42430;5;0;0;0;0;5;1806;0;0;0;0;0;0;77541;79353;0;48050;127404;0;116796;244200
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42430;29282;0;0;142860;23;172165;0;0;0;0;0;0;0;9952;182118;0;30557;212674;0;31259;243933
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42430;24898;0;0;146264;38;171201;0;0;0;0;0;0;0;1302;172503;0;45865;218368;0;24193;242561
COOPERATIVA DE CRÉDITO E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;;I;2;GUARAPUAVA;PR;42430;25402;0;0;71786;4757;101946;0;0;0;0;0;0;0;2728;104673;0;77465;182139;0;57454;239593
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42430;27409;0;0;101255;2535;131199;0;0;26884;0;0;0;26884;0;158084;0;36011;194095;0;45194;239289
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42430;84017;0;0;29278;909;114203;0;0;0;0;0;0;0;0;114203;0;25564;139767;0;98663;238430
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42430;31818;0;0;117444;1345;150606;0;0;0;0;0;0;0;4350;154956;0;26986;181943;0;55925;237868
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;42430;0;0;0;15414;0;15414;0;0;0;0;0;154835;154835;0;170248;0;34741;204989;0;31460;236449
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;;I;3;PORTO ALEGRE;RS;42430;5267;0;4404;87614;0;97285;1496;0;0;0;0;0;0;45986;144767;0;23075;167841;0;68481;236322
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42430;52857;0;0;76411;862;130130;0;0;0;0;0;0;0;0;130130;0;18810;148939;0;86926;235865
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42430;37207;0;0;55021;45;92273;0;0;11150;0;0;0;11150;0;103424;0;48250;151674;0;84020;235694
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42430;35474;0;0;118422;13799;167695;0;0;0;0;0;0;0;0;167695;0;25269;192964;0;42010;234975
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42430;37947;0;0;143769;878;182594;0;0;0;0;0;0;0;2002;184596;0;14106;198702;0;35326;234028
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42430;30914;0;0;93191;2421;126526;0;0;0;0;0;0;0;12394;138920;0;49280;188200;0;43872;232072
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42430;17214;0;0;80822;0;98035;0;0;8068;0;0;0;8068;21;106125;0;66828;172953;0;55220;228173
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;;I;1;GOIANIA;GO;42430;0;0;0;0;0;0;0;0;0;0;0;0;0;57274;57274;0;5012;62287;0;165107;227393
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42430;0;0;0;0;0;0;0;180271;0;2671;0;0;182942;7774;190716;0;12556;203272;0;20226;223498
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;42430;13047;0;0;133330;9042;155419;0;0;0;0;0;0;0;6975;162395;0;28030;190425;0;32544;222969
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;;I;2;PASSOS MAIA;SC;42430;12643;0;0;101655;134;114432;0;0;0;0;0;0;0;8546;122978;0;49245;172222;0;43669;215892
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;42430;26746;0;0;169737;0;196483;0;0;0;0;0;0;0;0;196483;0;1758;198240;0;16483;214723
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42430;32967;0;0;98389;541;131897;0;0;0;0;0;0;0;588;132485;0;19691;152176;0;59462;211637
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42430;10260;0;0;55838;9422;75520;0;0;0;0;0;0;0;0;75520;0;37382;112902;0;98078;210980
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42430;56833;0;0;61196;0;118029;0;0;0;0;0;0;0;0;118029;0;44256;162285;0;45676;207961
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42430;25805;0;0;88186;3240;117231;0;0;0;0;0;0;0;0;117231;0;53172;170403;0;35133;205537
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;42430;21133;0;0;119299;40;140473;0;0;0;0;0;0;0;4362;144835;0;32069;176904;0;27747;204651
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42430;43117;0;0;109839;286;153242;0;0;0;0;0;0;0;0;153242;0;22822;176064;0;28541;204605
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42430;21364;0;0;135256;18;156639;0;0;0;0;0;0;0;5961;162600;0;19494;182094;0;21951;204045
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42430;30641;0;0;124939;166;155746;0;0;0;0;0;0;0;1727;157473;0;20086;177559;0;24991;202550
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42430;20562;0;0;130836;0;151398;0;0;0;0;0;0;0;5095;156493;0;5549;162042;0;40076;202118
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42430;21045;0;0;94644;554;116242;0;0;0;0;0;0;0;1085;117327;0;48550;165877;0;35788;201665
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42430;6690;0;0;110125;656;117470;0;0;0;0;0;0;0;32606;150076;0;7648;157724;0;43194;200918
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42430;42763;0;0;108330;980;152073;0;0;0;0;0;0;0;151;152224;0;8385;160609;0;39962;200570
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;42430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190332;190332;0;9007;199339
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42430;44155;0;0;75523;0;119677;0;0;14696;0;0;0;14696;0;134373;0;28858;163231;13;35123;198367
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42430;22472;0;0;117687;938;141097;0;0;0;0;0;0;0;19736;160833;0;3413;164246;0;33918;198164
