Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42430;2689;0;0;124781;-2168;122612;0;0;0;0;0;420;32114;6566;164401;0;164401
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42430;1226;0;0;98725;-6078;92647;0;0;0;0;0;2648;58467;8230;163219;0;163219
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42430;302;0;0;100145;-1568;98578;0;0;0;0;0;167;56895;5036;160978;0;160978
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42430;1892;0;0;108211;-8472;99739;0;0;0;0;0;1443;46724;10274;160072;0;160072
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;42430;12613;3300;125056;0;0;0;0;0;0;0;0;13075;550;2096;156690;0;156690
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;42430;271;0;0;58868;-721;58147;0;0;0;0;0;2770;87488;7251;155927;0;155927
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42430;351;0;0;98749;-4032;94717;0;0;0;0;0;5557;46705;7715;155046;0;155046
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42430;758;0;0;118429;-5153;113276;0;0;0;0;0;726;24168;15214;154143;0;154143
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;42430;1098;0;0;117403;-5866;111537;0;0;0;0;0;1079;31920;7501;153134;0;153134
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;;I;2;SAO PAULO;SP;42430;711;13213;135977;962;0;962;0;0;0;0;0;587;0;1677;153128;0;153128
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;42430;658;0;0;104568;-5418;99151;0;0;0;0;0;413;46845;5914;152981;0;152981
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;42430;104;0;0;85159;-1533;83626;0;0;0;0;0;348;65145;2892;152115;0;152115
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42430;922;0;53505;82318;-4286;78032;0;0;0;0;0;845;11064;7616;151985;0;151985
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;;I;2;PATO BRANCO;PR;42430;1064;0;0;110945;-6787;104158;0;0;0;0;0;1001;39792;5754;151770;0;151770
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;42430;2707;0;63128;77855;-3036;74819;0;0;0;0;0;778;6134;4008;151573;0;151573
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;42430;5513;0;6507;99315;-1709;97606;0;0;0;0;0;12341;26763;1828;150558;0;150558
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAÚA, RIBEIRÃO PIRES E VALE DO PARAÍBA - SICOOB CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42430;774;0;56110;85657;-5823;79835;0;0;0;0;0;154;10793;1626;149292;0;149292
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;42430;130;0;0;83000;-1757;81243;0;0;0;0;0;820;56773;10108;149074;0;149074
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42430;8562;14405;0;29052;-101;28951;0;0;0;0;0;78118;218;16351;146605;0;146605
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;42430;676;0;0;102097;-4038;98059;0;0;0;0;0;5988;31232;10168;146123;0;146123
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;42430;208;0;0;59239;-772;58467;0;0;0;0;0;33;82622;4747;146077;0;146077
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;42430;6488;0;0;50349;-1275;49074;0;0;0;0;0;1991;79175;8328;145056;0;145056
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;42430;2579;0;0;29765;-4179;25587;0;0;0;0;0;1330;103925;10894;144315;0;144315
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;42430;2240;0;0;101368;-5801;95567;0;0;0;0;0;2554;40435;3462;144256;0;144256
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42430;2152;0;0;109770;-28924;80846;0;0;0;0;0;9178;41597;10466;144239;0;144239
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42430;1977;0;2512;101440;-8188;93252;0;0;0;0;0;334;39955;6107;144137;0;144137
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42430;567;11500;50665;0;0;0;0;0;0;0;0;78251;537;2394;143915;0;143915
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;42430;2423;0;0;67603;-7521;60082;0;0;0;0;0;1294;71230;8660;143689;0;143689
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42430;350;0;38598;93473;-2269;91204;0;0;0;0;0;1215;1780;9742;142888;0;142888
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO-OESTE DO RS LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;42430;771;0;114;82094;-1379;80715;0;0;0;0;0;1111;56144;3886;142741;0;142741
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;42430;752;0;0;89573;-4925;84648;0;0;0;0;0;1680;45601;9909;142590;0;142590
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;42430;1461;0;10639;74590;-2437;72153;0;0;0;0;0;2528;45443;8640;140865;0;140865
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;;I;2;BURITIS;RO;42430;1678;0;0;111098;-4057;107041;0;0;0;0;0;1333;22482;8133;140667;0;140667
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;42430;192;23259;77605;0;0;0;0;0;0;0;0;33021;701;5570;140348;0;140348
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;42430;520;0;0;25241;-520;24721;0;0;0;0;0;5548;102097;4600;137485;0;137485
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;42430;21;0;0;32871;-208;32664;0;0;0;0;0;2154;99919;2631;137390;0;137390
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;;I;2;GUARANESIA;MG;42430;1466;0;0;92124;-3212;88911;0;0;0;0;0;1488;36865;7211;135940;0;135940
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;42430;16;22588;106875;1765;-17;1748;0;0;0;0;0;19;2959;1489;135694;0;135694
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;42430;7083;0;0;54810;-1936;52874;0;0;0;0;0;2842;65803;6663;135265;0;135265
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;42430;702;0;0;94149;-3141;91008;0;0;0;0;0;1503;34412;7479;135105;0;135105
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;42430;2609;0;0;51589;-6172;45417;0;0;0;0;0;4820;75418;6316;134580;0;134580
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;42430;351;0;0;54971;-1159;53812;0;0;0;0;0;953;76371;2904;134390;0;134390
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;;I;2;RIO DE JANEIRO;RJ;42430;458;45599;2656;51207;-15456;35751;0;10733;0;-10733;0;14680;34237;352;133732;0;133732
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;42430;1435;0;0;96279;-1939;94340;0;0;0;0;0;1418;24838;11624;133654;0;133654
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;42430;1240;0;0;79586;-1407;78179;0;0;0;0;0;1433;47460;5111;133422;0;133422
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;;I;2;FLORIANOPOLIS;SC;42430;894;0;58872;64162;-1945;62217;0;0;0;0;0;1705;3487;2985;130159;0;130159
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;42430;2099;0;0;53552;-3570;49982;0;0;0;0;0;2154;67782;7717;129734;0;129734
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;;I;2;PARA DE MINAS;MG;42430;1310;0;0;43829;-1377;42452;0;0;0;0;0;1719;81720;2288;129490;0;129490
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;;I;2;FRANCA;SP;42430;714;0;47310;77381;-3456;73925;0;0;0;0;0;798;4802;1693;129241;0;129241
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;42430;204;0;119848;0;0;0;0;0;0;0;0;1614;71;6650;128386;0;128386
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;42430;1300;0;11109;96697;-4788;91909;0;0;0;0;0;486;16001;6817;127621;0;127621
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;42430;1982;0;0;75395;-2229;73167;0;0;0;0;0;1966;44229;6024;127368;0;127368
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BRASÍLIA LTDA. - SICOOB BRASILIA;1187961;b3S;;I;2;BRASILIA;DF;42430;644;17;0;70474;-6925;63548;0;0;0;0;0;727;48564;12833;126333;0;126333
COOPERATIVA DE CRÉDITO MÚTUO E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;;I;2;CURITIBA;PR;42430;472;0;0;22414;-138;22277;0;0;0;0;0;2246;98756;1622;125373;0;125373
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;42430;3000;0;0;52282;-4383;47899;0;0;0;0;0;2828;63297;6982;124006;0;124006
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;42430;80;76288;23125;9390;-101;9289;0;0;0;0;0;846;160;13682;123470;0;123470
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42430;178;7401;0;160747;-60388;100359;0;0;0;0;0;14728;0;109;122774;0;122774
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;;I;2;ARIQUEMES;RO;42430;406;0;0;82335;-3298;79037;0;0;0;0;0;736;34194;8356;122729;0;122729
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;42430;349;0;0;77232;-1433;75799;0;0;0;0;0;646;42200;3262;122257;0;122257
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;42430;1910;0;0;49979;-6525;43454;0;0;0;0;0;4937;66649;5237;122187;0;122187
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;;I;2;NOVO HAMBURGO;RS;42430;467;0;408;58241;-1099;57142;0;0;0;0;0;771;59100;3461;121350;0;121350
LECCA - PRUDENCIAL;1000080680;n1;;C;2;RIO DE JANEIRO;RJ;42430;270;0;83219;38167;-1310;36857;0;0;0;0;0;719;0;198;121262;0;121262
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;42430;4;45622;70192;769;0;769;0;0;0;0;0;4472;0;9;121068;0;121068
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;;C;3;SAO PAULO;SP;42430;248;10780;25730;0;0;0;0;0;0;0;0;81646;1001;1343;120747;0;120747
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;42430;1185;0;0;69108;-1422;67687;0;0;0;0;0;1530;45179;5020;120601;0;120601
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;42430;2122;0;1202;82152;-2645;79507;0;0;0;0;0;1240;26744;8565;119381;0;119381
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;;I;2;FOZ DO IGUACU;PR;42430;2287;0;0;75350;-7913;67436;0;0;0;0;0;1132;43264;5168;119287;0;119287
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;;I;2;BELO HORIZONTE;MG;42430;194;0;0;38894;-1404;37490;0;0;0;0;0;689;78154;1684;118211;0;118211
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;;I;2;FORMIGA;MG;42430;1232;0;0;76198;-4397;71801;0;0;0;0;0;1687;34556;8801;118077;0;118077
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;42430;1811;0;0;71672;-2100;69572;0;0;0;0;0;1325;36410;8813;117932;0;117932
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA. - UNICRED SUL DE MINAS;71418784;b3S;;I;2;VARGINHA;MG;42430;652;0;0;46228;-1949;44279;0;0;0;0;0;2285;67971;2230;117416;0;117416
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;42430;3054;0;0;69596;-13566;56030;0;0;0;0;0;3951;46387;7745;117167;0;117167
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;;I;2;FLORIANOPOLIS;SC;42430;668;0;44375;67609;-6685;60924;0;0;0;0;0;693;4197;5737;116594;0;116594
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;42430;867;0;0;74064;-1341;72723;0;0;0;0;0;2848;33958;6048;116445;0;116445
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;;I;3;RIO DE JANEIRO;RJ;42430;1262;29195;16080;0;0;0;0;0;0;0;0;63750;671;3433;114392;0;114392
COOPERATIVA DE CRÉDITO MÚTUO E INVESTIMENTO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;;I;2;ARARAQUARA;SP;42430;927;0;0;38891;-2578;36313;0;0;0;0;0;4057;66728;5614;113639;0;113639
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;42430;301;0;0;63045;-1395;61650;0;0;0;0;0;2745;41935;6937;113568;0;113568
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO;86389236;b3S;;I;2;UBA;MG;42430;745;0;0;44953;-1441;43513;0;0;0;0;0;3618;62020;3182;113078;0;113078
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;42430;1628;0;426;56076;-3138;52938;0;0;0;0;0;2378;48949;6736;113054;0;113054
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;42430;612;0;0;61789;-2160;59629;0;0;0;0;0;4910;42667;4425;112242;0;112242
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;;I;2;BELEM;PA;42430;514;0;0;58864;-2877;55987;0;0;0;0;0;3980;44295;7419;112195;0;112195
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;42430;439;0;3063;76179;-3330;72849;0;0;0;0;0;783;30388;4612;112134;0;112134
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;42430;502;0;0;64136;-4966;59170;0;0;0;0;0;1780;43237;7330;112019;0;112019
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;;I;2;RIO DE JANEIRO;RJ;42430;1373;5497;29888;46319;-4180;42139;0;0;0;0;0;19985;4477;8558;111917;0;111917
SPINELLI S.A. CVMC - PRUDENCIAL;1000082853;n2;;I;2;SAO PAULO;SP;42430;99;53882;38602;193;0;193;0;0;0;0;0;17407;338;1113;111634;0;111634
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;;I;2;LAGOA DA PRATA;MG;42430;557;0;0;59111;-2700;56411;0;0;0;0;0;11092;39620;3873;111553;0;111553
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;;I;2;BRASILIA;DF;42430;315;0;10;88974;-2492;86482;0;0;0;0;0;535;7691;15449;110483;0;110483
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TRÊS PONTAS LTDA. - SICOOB COPERSUL;18966739;b3S;;I;2;TRES PONTAS;MG;42430;1794;0;0;36768;-1020;35748;0;0;0;0;0;1798;63906;6366;109611;0;109611
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71432926;b3S;;I;2;UBERABA;MG;42430;525;0;0;43115;-2850;40265;0;0;0;0;0;2832;63396;2528;109545;0;109545
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;;I;2;PONTA GROSSA;PR;42430;431;0;0;45892;-478;45414;0;0;0;0;0;50;61479;2082;109455;0;109455
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DA MOGIANA;62109566;b3S;;I;2;SAO JOAO DA BOA VISTA;SP;42430;920;21420;38609;47658;-4023;43636;0;0;0;0;0;2424;447;883;108339;0;108339
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;42430;4;0;14555;94500;-1821;92680;0;0;0;0;0;179;25;19;107462;0;107462
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42430;1897;0;47324;49969;-2308;47662;0;0;0;0;0;107;295;9926;107211;0;107211
FINSOL SCMEPP S.A. - PRUDENCIAL;1000083340;n1;;I;3;RECIFE;PE;42430;1619;0;16002;90609;-5407;85201;0;0;0;0;0;538;2442;950;106753;0;106753
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO LTDA   SICOOB SERTÃO;2057584;b3S;;I;2;PINTADAS;BA;42430;1588;0;174;74144;-7906;66238;0;0;0;0;0;867;27215;9013;105096;0;105096
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAÍSO DO TOCANTINS E REGIÃO LTDA;26960328;b3S;;I;2;PARAISO DO NORTE DO TOCANTINS;TO;42430;948;0;0;83752;-4125;79627;0;0;0;0;0;188;18043;6267;105073;0;105073
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;;I;2;PORTO VELHO;RO;42430;2764;0;0;53131;-2682;50449;0;0;0;0;0;1990;44335;5439;104976;0;104976
