Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS DE DIVERSÕES DO ESTADO DE SÃO PAULO;68314921;b3S;;I;2;SAO PAULO;SP;42430;78;0;54;0;0;0;132;0;-28;0;0;-3;-31;101;0;0;0;-54;0;0;0;1;-54;47;0;47;0;0;47;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALUMAR - SICOOB ALUMAR;7635360;b3S;;I;2;SAO LUIS;MA;42430;107;0;25;0;0;0;132;0;0;0;0;-8;-8;124;2;0;-120;-77;1;0;0;0;-196;-72;0;-72;0;0;-72;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO RÁPIDO LUXO CAMPINAS;2312896;b3S;;I;2;VALINHOS;SP;42430;103;0;29;0;0;0;132;-1;0;0;0;-10;-11;121;0;0;0;-135;0;0;152;1;17;138;0;138;0;0;138;0
FUTURAINVEST DTVM - PRUDENCIAL;1000084325;n2;;I;2;SALVADOR;BA;42430;0;0;132;0;0;0;132;0;0;0;0;0;0;132;104;0;-519;-4304;-41;0;425;0;-4335;-4203;0;-4203;0;0;-4203;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DO GRUPO MAUA LTDA;5048575;b3S;;I;2;SAO GONCALO;RJ;42430;100;0;32;0;0;0;132;0;0;0;0;-2;-2;130;7;0;-28;-37;0;0;1;0;-57;73;0;73;-5;0;68;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CAMDA-COCREALPA - CREDI-CAMDA;5165103;b3S;;I;2;ADAMANTINA;SP;42430;82;0;47;0;0;0;128;0;0;0;0;-13;-13;115;33;0;-18;-40;0;0;17;0;-9;107;0;107;-12;0;95;-72
APOGEO DTVM - PRUDENCIAL;1000084459;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;128;0;0;0;128;0;0;0;0;0;0;128;3331;0;-1493;-1275;-228;0;0;0;335;463;13;476;-239;0;237;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DO VESTUÁRIO, CONFECÇÕES E ROCHAS ORNAMENTAIS - CREDSUL.;2330334;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42430;128;0;0;0;0;0;128;-13;0;0;0;-81;-94;34;14;0;-62;-63;0;0;0;0;-111;-78;0;-78;0;0;-78;0
COOPERASA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONARIOS DAS EMPRESAS DA AGUIA PARTICIPAÇÕES;5296712;b3S;;I;2;PONTA GROSSA;PR;42430;128;0;0;0;0;0;128;0;0;0;0;0;0;127;0;0;-22;-26;0;0;0;0;-47;80;0;80;0;0;80;0
CASA CREDITO S.A. SCM - PRUDENCIAL;1000083175;n1;;I;2;SAO PAULO;SP;42430;119;0;5;0;0;0;123;0;0;0;0;0;0;123;0;2;-76;-174;-5;0;0;1;-253;-130;1;-130;0;0;-130;0
RIO BRAVO INV. DTVM LTDA - PRUDENCIAL;1000084136;n2;;I;2;SAO PAULO;SP;42430;0;0;122;0;0;0;122;0;0;0;0;0;0;122;3019;0;-1978;-1307;-224;0;40;-2;-452;-330;-33;-363;0;-480;-843;0
JN-MAXI CC LTDA. - PRUDENCIAL;1000084370;n2;;I;2;SALVADOR;BA;42430;0;0;0;0;122;0;122;0;0;0;0;0;0;122;18;0;-29;-119;-8;0;0;0;-137;-15;0;-15;-13;0;-28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA AFFINIA;9128022;b3S;;I;2;OSASCO;SP;42430;109;0;13;0;0;0;122;0;0;0;0;-4;-4;118;0;0;0;-52;1;0;0;-1;-54;64;0;64;-4;0;60;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SELENE;72952138;b3S;;I;2;CERQUILHO;SP;42430;94;0;28;0;0;0;121;0;0;0;0;-5;-5;116;0;0;0;-29;0;0;1;-22;-51;65;0;65;0;0;65;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DAS EMPRESAS DO GRUPPO M&G NO BRASIL;62605290;b3S;;I;2;POCOS DE CALDAS;MG;42430;115;0;6;0;0;0;121;0;0;0;0;2;2;123;0;0;-36;-21;-3;0;0;0;-60;63;0;63;-2;0;61;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FIEP, SESI, SENAI, IEL E COND EDIFÍCIO AGOSTINHO VELLOSO DA SILVEIRA (CEAVS) - CREDFISP LTDA.;5747018;b3S;;I;2;CAMPINA GRANDE;PB;42430;120;0;0;0;0;0;120;0;0;0;0;-18;-18;102;0;0;-41;-35;0;0;37;-31;-70;32;-14;17;0;0;17;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ACUMENT BRASIL;45068632;b3S;;I;2;ATIBAIA;SP;42430;95;0;24;0;0;0;119;0;0;0;0;-1;-1;118;0;0;-86;-31;0;0;2;0;-116;2;0;2;0;0;2;0
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;;I;2;PORTO ALEGRE;RS;42430;0;0;0;0;118;0;118;0;0;0;0;0;0;118;457;0;-278;-119;-50;0;0;-9;0;118;0;118;-47;-11;60;0
COOPERATIVA DE CRÉDITO RURAL E SERVIDORES PÚBLICOS DE MINEIROS GOIÁS;5491616;b3S;;I;2;MINEIROS;GO;42430;107;0;11;0;0;0;117;-17;0;0;0;-19;-36;81;0;38;-72;-73;0;0;13;-2;-97;-15;0;-15;0;0;-15;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - EUCATURCREDI;21110927;b3S;;I;2;JI-PARANA;RO;42430;109;0;8;0;0;0;117;-9;-2;0;0;1;-12;105;6;2;-19;-44;0;0;0;-13;-68;37;0;37;0;0;37;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO NORTE MARANHENSE - SICOOB EMPRESARIAL;22491263;b3S;;I;2;SAO LUIS;MA;42430;68;0;49;0;0;0;117;-37;0;0;0;-9;-46;70;13;9;-97;-164;1;0;65;-2;-175;-105;0;-105;0;0;-105;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS DO PAPEL, PAPELÃO E CORTIÇA DE OTACÍLIO COSTA, LAGES E CORREA PINTO - PAPELCREDI;6369729;b3S;;I;2;OTACILIO COSTA;SC;42430;106;0;7;0;0;0;113;-31;0;0;0;-11;-42;71;0;0;-16;-40;0;0;2;1;-55;16;0;16;0;0;16;0
TENDÊNCIA CCTVM LTDA - PRUDENCIAL;1000082602;n2;;I;2;SAO PAULO;SP;42430;0;0;113;0;0;0;113;0;0;0;0;0;0;113;389;0;-421;-894;-43;0;189;0;-779;-666;0;-666;0;0;-666;0
CREDBRASIL - SCM LTDA - PRUDENCIAL;1000083003;n1;;I;2;PAULINIA;SP;42430;112;0;0;0;0;0;112;0;0;0;0;-36;-36;75;0;0;-79;-51;-5;0;0;-2;-137;-62;0;-62;9;0;-53;0
ATLANTA SCM LTDA - PRUDENCIAL;1000083034;n1;;I;2;PASSOS;MG;42430;102;0;9;0;0;0;111;0;0;0;0;-20;-20;91;3;0;-47;-28;-13;0;175;0;90;182;0;182;0;0;182;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CORREIAS MERCÚRIO;67607564;b3S;;I;2;JUNDIAI;SP;42430;89;0;21;0;0;0;110;0;0;0;0;-7;-7;103;0;0;-26;-27;0;0;0;0;-53;49;0;49;0;0;49;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES EM CONSELHOS DE FISCALIZACAO PROFISSIONAL NO MUNICIPIO DO RIO DE JANEIRO LTDA.;2850075;b3S;;I;2;RIO DE JANEIRO;RJ;42430;109;0;0;0;0;0;109;0;0;0;0;-9;-9;100;0;0;-56;-47;0;0;1;0;-102;-2;0;-2;0;0;-2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO COLEGIO PEDRO II;2910387;b3S;;I;2;RIO DE JANEIRO;RJ;42430;102;0;5;0;0;0;108;0;0;0;0;-1;-1;107;0;0;-43;-26;0;0;5;0;-64;42;0;42;0;0;42;-48
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA FMC LTDA;42258376;b3S;;I;2;RIO DE JANEIRO;RJ;42430;106;0;2;0;0;0;107;0;0;0;0;-5;-5;102;0;0;-35;-26;0;0;0;0;-61;42;0;42;0;0;42;-28
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO LORENZETTI;44905255;b3S;;I;2;SAO PAULO;SP;42430;107;0;0;0;0;0;107;0;0;0;0;0;0;107;0;0;-19;-21;0;0;102;0;62;169;0;169;0;-1;167;-107
CREDILON SCM REG. LONDRINA LTD - PRUDENCIAL;1000083120;n1;;I;2;LONDRINA;PR;42430;107;0;0;0;0;0;107;0;0;0;0;-4;-4;103;0;0;-20;-37;-5;0;0;-8;-70;33;0;33;-6;0;27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PARAMOUNT;88183173;b3S;;I;2;SAPUCAIA DO SUL;RS;42430;93;0;13;0;0;0;106;0;0;0;0;1;1;107;2;0;-41;-21;0;0;0;-1;-61;46;0;46;-2;0;44;0
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;;I;2;PORTO ALEGRE;RS;42430;0;0;0;0;106;0;106;0;0;0;0;0;0;106;106;0;-100;-132;-16;0;0;0;-142;-37;0;-37;0;0;-37;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO EDUCACIONAL DE BARRETOS - COOPERFEB;2846074;b3S;;I;2;BARRETOS;SP;42430;94;0;11;0;0;0;105;0;0;0;0;5;5;110;0;0;-25;-47;0;14;0;0;-58;52;0;52;0;0;52;0
CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA;4899135;b3S;;I;2;SERRA;ES;42430;95;0;8;0;0;0;103;0;0;0;0;-6;-6;97;0;0;-33;-31;1;0;14;0;-51;46;0;46;1;0;45;0
ÁTICO DTVM LTDA. - PRUDENCIAL;1000084291;n2;;I;2;RIO DE JANEIRO;RJ;42430;0;0;112;0;0;-11;101;0;0;0;0;0;0;101;146;0;0;-131;-15;0;0;1;0;100;0;100;-26;0;75;0
CAMBIALL CASH CC LTDA. - PRUDENCIAL;1000082293;n2;;I;2;RECIFE;PE;42430;0;0;0;0;100;0;100;0;0;0;0;0;0;100;0;0;-29;-74;-5;0;0;0;-108;-8;0;-8;-1;0;-9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA DANA INDÚSTRIAS;91018408;b3S;;I;2;GRAVATAI;RS;42430;93;0;7;0;0;0;100;0;0;0;0;-2;-2;98;0;0;-26;-16;0;0;0;0;-43;55;0;55;0;0;55;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED;19551787;b3S;;I;2;CARANDAI;MG;42430;92;0;8;0;0;0;100;0;0;0;0;-7;-7;92;0;0;-18;-29;0;0;0;0;-47;46;0;46;0;0;46;-22
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE JOÃO PESSOA E LITORAL DA PARAÍBA - SICOOB LITORAL PARAIBANO;23295315;b3S;;I;2;JOAO PESSOA;PB;42430;51;0;48;0;0;0;99;-13;0;0;0;-12;-25;74;6;13;-94;-79;1;0;62;-3;-97;-23;0;-23;0;0;-23;0
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;;I;2;SAO PAULO;SP;42430;0;0;97;0;0;0;97;0;0;0;0;0;0;97;2;0;-175;-273;-5;0;19;0;-432;-335;0;-335;0;0;-335;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ALCOA EM PERNAMBUCO;8931800;b3S;;I;2;ITAPISSUMA;PE;42430;97;0;0;0;0;0;97;0;0;0;0;-22;-22;75;0;0;-30;-34;0;0;10;1;-55;20;0;20;0;0;20;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ELEKTRO;56396682;b3S;;I;2;RIO CLARO;SP;42430;96;0;1;0;0;0;96;-3;-4;0;0;-10;-16;80;0;0;-26;-62;0;0;10;0;-78;3;0;3;0;0;3;0
LUMINA CC - PRUDENCIAL;1000082310;n2;;I;2;SALVADOR;BA;42430;0;0;4;0;91;0;95;0;0;0;0;0;0;95;0;0;-44;-37;-6;0;0;0;-86;9;0;9;-47;0;-37;0
PÓLOCRED SCMEPP LTDA. - PRUDENCIAL;1000083106;n1;;I;2;FLORIANOPOLIS;SC;42430;89;0;6;0;0;0;95;0;-5;0;0;-29;-34;60;21;0;-78;-94;0;0;0;0;-151;-91;1;-90;0;0;-90;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA MARIA - PILONCRED;1107759;b3S;;I;2;CERQUILHO;SP;42430;60;0;34;0;0;0;94;0;0;0;0;0;0;94;0;0;0;-46;0;0;0;0;-46;48;0;48;0;0;48;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;;I;2;BELO HORIZONTE;MG;42430;92;0;2;0;0;0;94;0;0;0;0;1;1;95;5;0;-6;-27;0;0;0;0;-29;67;0;66;0;0;66;-25
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO LITORAL NORTE DO RIO GRANDE DO SUL   CRESOL COOPERSLIN;11051952;b3S;;I;2;TORRES;RS;42430;89;0;4;0;0;0;94;-10;-25;0;0;-8;-44;50;1;0;-14;-28;0;0;0;-7;-48;2;0;2;0;0;2;0
TATICA S.A. DTVM - PRUDENCIAL;1000083852;n2;;I;2;SAO PAULO;SP;42430;0;0;93;0;0;0;93;0;0;0;0;0;0;93;0;0;-198;-135;-5;-55;0;0;-393;-301;0;-301;0;0;-301;0
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;;I;2;RIO CLARO;SP;42430;0;0;18;0;74;0;92;0;0;0;0;0;0;92;0;0;-34;-47;-4;0;0;0;-86;7;0;7;-2;0;5;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE ALAGOANO - COOPERAGRE;8482873;b3S;;I;2;IGACI;AL;42430;79;0;13;0;0;0;92;-6;-5;0;0;-6;-18;74;0;3;-42;-48;0;0;0;0;-88;-13;-1;-15;1;0;-15;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;;I;2;JABOTICABAL;SP;42430;87;0;5;0;0;0;92;0;0;0;0;-12;-12;80;0;0;0;-57;0;0;13;0;-44;36;0;36;0;0;36;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALSTOM;88043187;b3S;;I;2;CANOAS;RS;42430;83;0;7;0;0;0;90;-11;0;0;0;-12;-23;66;0;0;-22;-34;0;0;0;1;-57;10;0;10;0;0;10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON LTDA.;43553049;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42430;89;0;0;0;0;0;89;0;0;0;0;-22;-22;67;0;0;-13;-32;0;0;0;0;-45;22;0;22;0;0;22;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE PATOS - SICOOB ESPINHARAS;22150505;b3S;;I;2;PATOS;PB;42430;78;0;10;0;0;0;88;-13;0;0;0;-8;-22;66;16;15;-67;-141;1;0;22;-1;-158;-92;0;-92;0;0;-92;0
COOPERATIVA CENTRAL DE CREDITO RURAL HORIZONTES NOVOS - CREHNOR CENTRAL;5879577;b3C;;I;2;SARANDI;RS;42430;61;0;26;0;0;0;87;-61;0;0;0;-2;-63;24;520;0;-149;-369;0;0;0;-12;-10;14;-13;1;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GARDÊNIA LTDA. - COOPERGARDÊNIA;1499278;b3S;;I;2;POUSO ALEGRE;MG;42430;85;0;0;0;0;0;85;0;0;0;0;-2;-2;83;0;0;-28;-35;0;0;2;0;-62;22;0;21;0;0;21;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO COPERSUCAR E CTC - UNICOPER;977212;b3S;;I;2;SAO PAULO;SP;42430;82;0;3;0;0;0;85;0;0;0;0;-55;-55;30;0;0;0;-65;0;0;0;0;-65;-35;0;-35;0;0;-35;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE ZANETTINI BAROSSI;52218849;b3S;;I;2;SAO PAULO;SP;42430;76;0;8;0;0;0;84;0;0;0;0;-2;-2;82;0;0;-34;-30;0;0;0;0;-64;18;0;18;0;0;18;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE OLIVEIRA DOS BREJINHOS - CRESOL OLIVEIRA DOS BREJINHOS;5428587;b3S;;I;2;OLIVEIRA DOS BREJINHOS;BA;42430;74;0;10;0;0;0;84;-22;1;0;0;-1;-24;60;2;0;-14;-28;0;0;0;-5;-45;15;0;15;0;0;15;0
FUTURA SCM LTDA - PRUDENCIAL;1000083199;n1;;I;2;JOAO PESSOA;PB;42430;83;0;0;0;0;0;83;0;0;0;0;-1;-1;82;0;2;-20;-14;0;0;0;0;-31;51;0;51;-18;0;32;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA HELIBRAS - HELICOOP;41790809;b3S;;I;2;ITAJUBA;MG;42430;83;0;0;0;0;0;83;0;0;0;0;2;2;85;0;0;-33;-26;0;0;9;0;-50;35;0;35;0;-4;31;0
DASCAM CC LTDA - PRUDENCIAL;1000081964;n2;;I;2;SAO PAULO;SP;42430;0;0;82;0;0;0;82;0;0;0;0;-55;-55;27;2029;5;-1063;-676;-200;0;10;-22;83;110;0;110;-64;0;46;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA FUNDAÇÃO PARA O DESENVOLVIMENTO DA EDUCAÇÃO;64764129;b3S;;I;2;SAO PAULO;SP;42430;63;0;18;0;0;0;80;0;0;0;0;1;1;82;0;0;0;-50;0;0;0;-2;-52;30;0;30;0;0;30;0
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;;I;2;SAO PAULO;SP;42430;0;0;79;0;0;0;79;0;0;0;0;0;0;79;4720;0;-1610;-1257;-346;0;178;0;1685;1764;0;1764;-791;0;972;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS INSTITUIÇÕES DE SERVIÇO SOCIAL AUTÔNOMOEM MANAUS LTDA.;2321862;b3S;;I;2;MANAUS;AM;42430;64;0;15;0;0;0;78;0;0;0;0;-3;-3;76;3;0;-21;-19;0;0;0;0;-37;39;0;39;0;0;39;-29
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA UERJ LTDA. - COOPUERJ;28885036;b3S;;I;2;RIO DE JANEIRO;RJ;42430;73;0;5;0;0;0;78;0;0;0;0;-110;-110;-32;0;0;-98;-67;0;0;98;-4;-71;-103;0;-103;0;0;-103;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MAXION LTDA.;44378586;b3S;;I;2;CONTAGEM;MG;42430;78;0;0;0;0;0;78;0;0;0;0;0;0;78;0;0;-33;-25;0;0;1;0;-56;21;0;21;0;0;21;0
RELIANCE DTVM LTDA. - PRUDENCIAL;1000083742;n2;;I;2;SAO PAULO;SP;42430;0;0;77;0;0;0;77;0;0;0;0;0;0;77;2498;0;-942;-1349;-245;0;1;0;-38;39;0;39;-13;0;25;0
APEAL CREDITO IMOBILIARIO S/A - PRUDENCIAL;1000083395;n1;;I;2;MACEIO;AL;42430;0;0;16;0;0;60;76;0;0;0;0;0;0;76;56;0;-16;-40;-6;0;0;0;-6;70;0;70;0;0;70;0
COOPERATIVA DE CRÉDITO RURAL DO AGRESTE CENTRAL ALAGOANO LTDA. - COOPCRAL;8202793;b3S;;I;2;ARAPIRACA;AL;42430;70;0;5;0;0;0;75;-6;-8;0;0;-3;-16;59;0;0;-24;-26;0;0;3;-3;-51;8;0;8;1;0;7;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA VIACAO NOSSA SENHORA DO AMPARO LTDA. - COPERFAMP;2192115;b3S;;I;2;MARICA;RJ;42430;73;0;1;0;0;0;74;1;0;0;0;-9;-9;65;0;0;-20;-43;0;0;22;0;-41;24;2;26;0;0;26;0
COOPERATIVA DE CREDITO RURAL ASCOOB CREDIMONTE;5602448;b3S;;I;2;JACOBINA;BA;42430;63;0;9;0;0;0;72;-19;-8;0;0;-36;-63;9;3;22;-64;-76;-1;0;20;-26;-122;-112;0;-112;0;0;-112;0
BOM CRÉDITO SCMEPP LTDA. - PRUDENCIAL;1000083065;n1;;I;2;VOLTA REDONDA;RJ;42430;71;0;0;0;0;0;71;0;-2;0;0;-16;-18;53;23;0;-21;-46;-4;0;0;-2;-50;3;0;3;1;0;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA UNIFI - CREDIUNIFI;3685335;b3S;;I;2;SAO PAULO;SP;42430;63;0;8;0;0;0;71;0;0;0;0;1;1;70;0;0;-19;-25;0;0;0;0;-44;26;0;26;0;0;26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA BECTON DICKINSON INDÚSTRIAS CIRÚRGICAS LTDA., LTDA.;21597133;b3S;;I;2;JUIZ DE FORA;MG;42430;59;0;12;0;0;0;71;0;0;0;0;1;1;70;0;0;-41;-17;1;0;0;0;-58;12;0;12;1;0;12;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO COLEGIO SANTO INACIO - COESI;2447184;b3S;;I;2;RIO DE JANEIRO;RJ;42430;62;0;9;0;0;0;70;0;0;0;0;-17;-17;54;0;0;0;-71;0;0;0;-5;-76;-22;0;-22;0;0;-22;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS PROFESSORES ESTADUAIS DA REGIÃO METROPOLITANA DE PORTO ALEGRE - EDUCREDI;5419025;b3S;;I;2;PORTO ALEGRE;RS;42430;57;0;12;0;0;0;69;-8;-1;0;0;-10;-19;50;53;0;-27;-55;-2;0;13;0;-17;33;0;33;-6;0;27;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EMPRESA SUPERMERCADOS JAU SERVE - COOPERJS;3400651;b3S;;I;2;JAU;SP;42430;44;0;24;0;0;0;68;0;0;0;0;1;1;68;0;0;-14;-28;0;0;0;0;-42;26;0;26;0;0;26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MABE CAMPINAS ELETRODOMÉSTICOS LTDA.;44589760;b3S;;I;2;CAMPINAS;SP;42430;61;0;6;0;0;0;67;-2;0;0;0;14;12;79;0;0;-9;-33;0;0;7;-2;-38;41;0;41;0;0;41;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA ESTÂNCIA TURÍSTICA DE RIBEIRÃO PIRES - CREDIRP;4587402;b3S;;I;2;RIBEIRAO PIRES;SP;42430;63;0;4;0;0;0;67;1;0;0;0;0;-1;66;0;0;0;-11;0;0;9;-20;-21;45;0;45;0;0;45;0
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42430;66;0;0;0;0;0;66;-22;0;0;0;1;-22;43;0;0;0;-40;0;0;84;0;45;88;0;88;0;0;88;-29
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TABOCAS DO BREJO VELHO - CRESOL TABOCAS DO BREJO VELHO;5478479;b3S;;I;2;TABOCAS DO BREJO VELHO;BA;42430;60;0;5;0;0;0;66;-13;-3;0;0;-6;-22;43;1;0;-23;-26;0;0;0;-3;-52;-9;-1;-10;0;0;-10;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES EM SANEAMENTO BÁSICO NO ESTADO DO ESPÍRITO SANTO - CECMESB-ES;27418557;b3S;;I;2;VITORIA;ES;42430;64;0;2;0;0;0;65;0;0;0;0;-13;-14;52;0;1;-36;-32;0;0;20;0;-47;5;0;5;0;0;5;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO ESPÍRITO SANTO LTDA. - CECOOPES;5790149;b3C;;I;2;VITORIA;ES;42430;4;0;60;0;0;0;64;-59;0;0;0;0;-60;4;0;0;-99;-136;-3;0;233;0;-4;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPEC - ASCOOB COOPEC;9244973;b3S;;I;2;POCO VERDE;SE;42430;61;0;3;0;0;0;63;-4;-9;0;0;-12;-25;38;0;6;-19;-23;0;0;0;-3;-40;-2;0;-2;0;0;-2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRABALHADORES DO SISTEMA FINANCEIRO DE CURITIBA E REGIÃO - COOPCREFI;6942423;b3S;;I;2;CURITIBA;PR;42430;56;0;5;0;0;0;61;-9;0;0;0;-15;-24;37;0;0;0;-15;0;0;1;0;-15;22;0;22;0;0;22;0
CORPAL SCMEPP LTDA - PRUDENCIAL;1000083216;n1;;I;2;DOURADOS;MS;42430;48;0;12;0;0;0;60;0;0;0;0;1;1;62;0;8;-73;-66;-3;0;1;-1;-135;-73;0;-73;20;0;-54;0
COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA;68848563;b3S;;I;2;SAO GONCALO;RJ;42430;49;0;10;0;0;0;59;0;0;0;0;0;0;59;1;0;-29;-10;0;0;0;-4;-42;17;0;17;-2;0;15;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB SUDOESTE;3071386;b3S;;I;2;BARRA DO CHOCA;BA;42430;52;0;6;0;0;0;58;-7;-8;0;0;-24;-39;19;20;17;-55;-57;0;0;0;0;-75;-56;0;-56;0;0;-56;0
