Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k)
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;44075;13533;0;741;0;0;0;14274;-1361;-631;0;0;-1106;-3098;11176;1712;1663;-4425;-3644;-23;0;14;-1442;-6144;5032;-13;5019;0;-468;4551;0
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;44075;13006;0;1228;0;0;1;14235;-1567;-1353;0;0;-1594;-4514;9721;2867;1458;-3407;-2827;-48;0;381;-2224;-3799;5921;33;5954;-125;-552;5278;0
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S5;I;2;BENTO GONCALVES;RS;44075;14206;0;0;0;0;0;14206;-1455;0;0;0;-4901;-6356;7849;0;0;-606;-1081;-556;0;37;-342;-2548;5302;0;5302;-2257;-8;3037;0
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;44075;12933;0;1200;0;0;0;14134;-3077;-591;0;0;-3427;-7094;7039;1163;955;-2334;-2946;-64;0;613;-1193;-3805;3234;19;3253;-174;-150;2929;0
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;I;2;SAO PAULO;SP;44075;0;0;13945;0;0;0;13945;0;0;0;0;0;0;13945;0;0;-789;-9601;-649;0;3;0;-11037;2909;4;2913;-1181;0;1732;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;44075;11658;0;2231;0;0;0;13888;-2735;-155;0;0;-3072;-5962;7927;2162;2002;-3708;-4228;-163;0;915;-462;-3483;4443;-4;4440;-175;0;4265;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;44075;12594;0;1271;0;0;0;13864;-2592;-34;0;0;-112;-2738;11127;1007;387;-2396;-2237;-68;0;684;-283;-2905;8222;-20;8201;-84;-269;7849;-339
SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;44075;13053;0;699;0;0;0;13752;-1703;-14;0;0;-2608;-4325;9427;1967;829;-4930;-4027;-121;0;786;-1265;-6762;2665;-183;2482;-170;-1315;997;0
CREFAZ SCMEPP LTDA - PRUDENCIAL;1000083357;n1;S5;I;2;MARINGA;PR;44075;13606;0;-5;0;0;0;13602;0;0;0;0;-131;-131;13470;0;2331;-468;-11711;-698;0;0;-15;-10562;2908;0;2908;-983;0;1926;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;44075;12607;0;914;0;0;0;13521;-1048;-1114;0;0;-1558;-3719;9802;1294;379;-3420;-2567;-106;0;1406;-854;-3868;5933;16;5949;-250;-160;5539;-99
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;44075;10016;0;3467;0;0;0;13483;-2917;-453;0;0;-651;-4022;9461;3126;3835;-5107;-5166;-180;0;1646;-531;-2377;7085;-40;7045;-317;0;6728;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;44075;13007;0;400;0;0;30;13437;-1159;-1126;0;0;-3924;-6209;7228;2284;1428;-4375;-5182;-213;0;1704;-1160;-5513;1715;19;1734;-324;0;1409;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;44075;12484;0;946;0;0;0;13430;-871;-1390;0;0;-1074;-3335;10095;1590;404;-3760;-3615;-136;0;1092;-690;-5114;4981;38;5019;-283;-187;4550;-485
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;44075;8410;2427;231;2270;0;0;13338;-1930;-3229;-1844;0;-1373;-8376;4962;83;0;-1788;-884;-393;0;16;0;-2966;1996;717;2713;-1205;-92;1416;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;44075;12886;0;419;0;0;20;13325;-715;-829;0;0;-5191;-6735;6590;2127;1911;-4469;-4329;-173;0;1733;-1478;-4677;1913;21;1934;-368;0;1566;0
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;44075;12185;0;1124;0;0;0;13310;-2062;-182;0;0;-1;-2245;11065;675;361;-3578;-2986;-8;0;200;-2324;-7661;3404;-8;3396;0;-209;3187;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;44075;12415;0;889;0;0;0;13305;-668;-1662;0;0;-1657;-3988;9317;1668;725;-2327;-1770;-158;0;1610;-986;-1238;8080;1;8079;-396;-171;7511;0
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;S4;I;2;NATAL;RN;44075;12990;0;200;0;0;0;13190;-4840;0;0;0;-3716;-8556;4634;447;0;-462;-1461;0;0;944;-4608;-5139;-505;59;-446;0;0;-446;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;44075;12192;0;928;0;0;0;13119;-1553;-2788;0;0;-2300;-6641;6479;2922;1113;-3049;-1844;-376;0;914;-428;-748;5730;-140;5590;-630;-434;4526;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;44075;11960;0;1095;0;0;1;13056;-998;-1084;0;0;-2089;-4171;8885;4222;1632;-4931;-4258;-43;0;919;-2918;-5377;3509;344;3853;-135;-989;2729;0
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;44075;11796;0;1246;0;0;0;13043;-1208;-1804;0;0;2144;-868;12175;260;302;-2253;-2083;-16;0;1424;-557;-2923;9252;-26;9226;-7;0;9218;0
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;44075;9507;0;3756;-294;36;0;13005;-6058;0;0;0;-4643;-10701;2304;503;10030;-11266;-9131;-1443;0;3371;-3182;-11118;-8814;3426;-5388;2658;-121;-2852;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;44075;4;0;12943;0;0;0;12946;-12532;0;0;0;52;-12480;467;920;0;-8247;-2718;-89;4853;3461;-430;-2250;-1784;121;-1662;-212;-758;-2633;0
SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;I;2;SANTOS;SP;44075;11309;0;1596;0;0;0;12906;-2158;0;0;0;-3415;-5573;7332;1621;48;-3680;-4316;-133;0;1267;-372;-5564;1768;-251;1517;-73;0;1444;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;44075;0;0;12785;0;0;0;12785;-12364;0;0;0;0;-12364;421;0;0;-5229;34686;0;0;393;-30047;-197;224;0;224;0;0;224;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;44075;11963;0;822;0;0;0;12785;-1136;-1060;0;0;-1365;-3561;9223;3322;1210;-4707;-4221;-31;0;358;-2500;-6568;2656;38;2694;-69;-761;1864;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;44075;10606;0;2135;0;0;0;12742;-2111;0;0;0;-1088;-3199;9542;1607;44;-4428;-2528;-8;0;879;-1639;-6072;3470;-7;3463;0;0;3463;0
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;44075;11835;0;855;0;0;0;12690;-1245;-2945;0;0;265;-3926;8764;1937;1085;-3188;-2737;-146;0;708;-760;-3101;5662;14;5676;-355;-112;5209;0
GENIAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;44075;1602;0;3428;-142;7726;0;12615;-1677;-28;0;0;-2620;-4325;8290;80029;977;-25340;-36216;-8268;-694;9084;-17497;2074;10364;0;10364;-2670;-2820;4874;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;44075;11918;0;683;0;0;0;12602;-872;-211;0;0;-4465;-5548;7054;2422;1482;-3730;-4173;-19;0;172;-1392;-5236;1818;-16;1801;0;-249;1552;0
COBUCCIO SCD - PRUDENCIAL;1000085173;n1;S5;C;2;MONTE BELO;MG;44075;12561;0;5;0;0;0;12566;-17675;-68;0;0;-24208;-41952;-29386;10834;10262;-3161;-9196;-1815;0;33829;-1023;39730;10344;0;10344;-1407;0;8937;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;44075;11319;0;1225;0;0;0;12544;-1921;-141;0;0;-1852;-3914;8630;2051;1422;-3884;-2819;-150;0;835;-309;-2853;5777;74;5851;-102;-157;5592;0
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;S4;I;2;SAO PAULO;SP;44075;0;0;12123;-23;398;0;12498;0;0;0;0;0;0;12498;0;0;-1326;-6321;-582;0;724;-69;-7576;4922;0;4922;-1973;0;2949;0
SENFF S.A. - CFI - PRUDENCIAL;1000083670;n1;S4;I;2;CURITIBA;PR;44075;12064;0;410;0;0;0;12474;-1458;0;0;0;-5899;-7357;5117;479;0;-40;-4855;-473;0;0;-134;-5023;94;0;94;711;0;805;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;44075;11043;0;1416;0;0;2;12461;-1958;-756;0;0;-753;-3467;8994;1408;244;-3240;-2428;-123;0;1748;-655;-3047;5947;22;5969;-266;-299;5405;-274
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;44075;9277;0;3169;0;0;0;12446;-3735;-7674;0;0;1335;-10074;2372;3685;0;-2074;-721;-13;0;0;-1881;-1004;1368;44;1412;-1;0;1411;0
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;44075;10988;0;1265;0;0;5;12257;-1093;-1754;0;0;-699;-3546;8711;4253;1185;-3986;-2878;-56;0;1097;-2227;-2612;6099;1;6101;-184;-745;5172;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;44075;11454;0;743;0;0;0;12197;-690;-1267;0;0;-794;-2751;9446;2405;1376;-3807;-3307;-218;0;1302;-353;-2603;6844;42;6885;-136;0;6750;-246
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;S4;I;2;SAO PAULO;SP;44075;11680;0;470;0;0;0;12151;-730;0;0;0;-1961;-2691;9459;733;881;-6206;-4766;-90;0;1472;-1369;-9345;115;-24;90;0;0;90;-3
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP - CRESOL FRONTEIRAS PR/SC/SP;5276770;b3S;S5;I;2;REALEZA;PR;44075;11728;0;338;0;0;77;12142;-833;-3323;0;0;-328;-4484;7658;1703;1440;-3946;-1960;-21;0;225;-1996;-4554;3104;0;3104;0;-640;2464;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;44075;11006;0;1121;0;0;0;12127;-1539;-881;0;0;-1714;-4134;7993;965;736;-3298;-2757;-79;0;1193;-857;-4096;3897;2;3899;-147;0;3752;-156
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44075;10966;0;1156;0;0;0;12122;-1261;-323;0;0;-2324;-3909;8213;1137;307;-3021;-2216;-104;0;483;-285;-3700;4513;6;4519;-233;-275;4011;-56
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;44075;11320;0;800;0;0;0;12120;-999;-73;0;0;-406;-1478;10642;1417;248;-4022;-4817;0;0;652;-283;-6806;3836;-67;3769;-23;0;3745;-279
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S5;I;2;SAO PAULO;SP;44075;11824;0;68;0;0;0;11892;-1275;0;0;0;-2553;-3827;8065;1549;0;-638;-5061;-620;0;124;-604;-5250;2815;155;2971;-1083;0;1888;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;44075;11016;0;847;0;0;0;11863;-1017;-883;0;0;-2696;-4595;7268;2186;1474;-3947;-3425;-170;0;834;-796;-3844;3423;16;3439;-385;-102;2953;-102
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;44075;10936;0;908;0;0;1;11845;-1071;-1350;0;0;-1290;-3710;8135;3091;217;-4224;-2978;-51;0;761;-2101;-5286;2849;-115;2734;-153;-359;2222;0
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA – SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;44075;10939;0;821;0;0;0;11760;-667;-1743;0;0;-4178;-6588;5172;1451;821;-2807;-2727;-125;0;1197;-1090;-3280;1892;-11;1881;-238;0;1642;-94
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;44075;10565;0;1193;0;0;0;11758;-1452;-605;0;0;-1925;-3982;7775;378;207;-3332;-2113;-28;0;1448;-1228;-4667;3108;661;3769;-263;0;3506;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;44075;10844;0;909;0;0;0;11753;-809;-45;0;0;-3276;-4130;7624;826;519;-1744;-1831;-49;0;468;-352;-2163;5460;-2246;3214;0;0;3214;0
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. – SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;44075;10525;0;1197;0;0;0;11722;-1541;-500;0;0;-320;-2362;9361;1672;1755;-4069;-3664;-109;0;859;-724;-4279;5081;3;5085;-266;-313;4506;-86
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44075;11010;0;660;0;0;0;11670;-1193;-98;0;0;-2908;-4199;7471;1942;1601;-4408;-4473;-119;0;1173;-767;-5051;2420;154;2573;-189;0;2384;-187
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;44075;10792;0;861;0;0;10;11663;-973;-1228;0;0;-1639;-3840;7823;987;738;-2448;-2450;-71;0;1232;-470;-2483;5340;26;5366;-177;-173;5016;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;44075;11044;0;608;0;0;0;11651;-1075;-189;0;0;-2730;-3995;7657;1192;2027;-3080;-3437;-79;0;1011;-2512;-4878;2779;-275;2504;-50;-423;2031;-78
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;44075;9851;0;1687;0;0;0;11538;-1790;-632;0;0;864;-1558;9980;1623;540;-3386;-3287;-96;0;843;-1186;-4949;5031;-215;4816;-205;-394;4217;0
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;44075;9319;0;2214;0;0;0;11534;-2702;-7479;0;0;-1333;-11514;20;0;0;-2872;954;0;0;5695;-4767;-991;-971;-3;-975;0;-95;-1070;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;44075;10643;0;794;0;0;0;11438;-1352;-301;0;0;-2519;-4172;7266;3119;2354;-3648;-4349;-377;0;565;-1427;-3763;3503;-10;3493;-71;-6;3416;0
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;44075;10571;0;697;0;0;0;11268;-1711;0;0;0;-1896;-3607;7660;1084;514;-4052;-3329;-26;0;88;-193;-5914;1746;1;1745;0;0;1745;-587
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;44075;1765;0;7506;-196;2135;0;11210;-2678;-10225;0;0;-11;-12914;-1704;479;0;-2570;-1382;-466;0;82;-145;-4002;-5707;250;-5456;2451;-150;-3155;0
CENTROCRED CFI - PRUDENCIAL;1000084727;n1;S5;I;2;SANTA CRUZ DO SUL;RS;44075;10934;0;234;0;0;0;11168;-1003;0;0;0;-2343;-3347;7821;0;0;-90;-839;-495;0;1;-5299;-6723;1098;0;1098;0;0;1098;0
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;44075;57;0;11068;0;0;0;11125;-10754;0;0;0;9;-10745;379;0;0;-1809;1524;0;0;2;-8;-290;89;0;89;0;0;89;0
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;44075;10460;0;644;0;0;0;11104;-574;-2052;0;0;-2852;-5478;5626;1942;701;-2561;-1884;-171;0;622;-753;-2104;3521;-212;3309;-316;-63;2929;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;44075;122;0;10881;0;0;0;11003;-10470;0;0;0;6;-10464;539;233;0;-2802;2086;-11;0;0;-5;-498;41;2;43;-43;0;0;0
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;44075;9378;0;1606;0;0;0;10984;-2726;0;0;0;-1914;-4640;6344;733;441;-2627;-2322;-11;0;70;-379;-4094;2250;-17;2233;0;0;2233;-255
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;44075;10355;0;507;0;0;0;10863;-751;0;0;0;-8014;-8766;2097;1627;1990;-2893;-3271;-103;0;1569;-796;-1878;219;-124;95;-179;0;-83;0
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;44075;1870;0;7685;0;1211;0;10765;-2933;0;0;0;185;-2748;8017;36;3;-2146;-1948;-372;0;0;1;-4427;3590;16;3606;-1255;-149;2202;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;44075;9121;0;1614;0;0;0;10735;-1765;-262;0;0;-1140;-3167;7568;1553;457;-3638;-2809;-111;0;1455;-333;-3426;4141;125;4266;-238;-120;3908;-303
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44075;9401;0;489;0;0;791;10680;-905;-1587;0;0;-2596;-5088;5592;1144;789;-2102;-2349;-83;0;544;-865;-2921;2672;375;3046;-334;-337;2374;0
SANTINVEST - PRUDENCIAL;1000080446;n1;S5;I;2;FLORIANOPOLIS;SC;44075;10553;0;121;0;0;0;10674;-1162;0;0;0;-592;-1754;8920;0;1;-1391;-2383;-454;0;580;-71;-3717;5203;157;5360;-2071;-283;3007;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;44075;10110;0;551;0;0;0;10660;-693;-515;0;0;-1997;-3205;7455;1451;1382;-3714;-3848;-18;0;30;-1102;-5819;1637;-14;1623;0;-369;1253;0
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;44075;0;0;15362;-4748;0;0;10614;-3151;0;0;0;0;-3151;7463;49311;14087;-22411;-38239;-6447;396;752;-579;-3130;4333;1324;5658;2335;-10387;-2394;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44075;9686;0;883;0;0;0;10569;-257;0;0;0;-1125;-1381;9188;492;0;-1554;-1029;-31;0;413;-290;-1999;7188;0;7188;0;0;7188;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;44075;9952;0;525;0;0;0;10478;-791;-326;0;0;-3225;-4342;6136;1343;1105;-2862;-3296;-13;0;27;-903;-4598;1538;10;1547;0;-245;1303;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS – CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;44075;9433;0;1017;0;0;0;10450;-1032;-13;0;0;-2429;-3474;6976;1339;941;-2813;-2973;-12;0;19;-1115;-4614;2362;-77;2285;0;-275;2010;0
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;S4;I;2;SAO PAULO;SP;44075;0;0;6580;0;3806;0;10386;0;0;0;0;0;0;10386;317;0;-1247;-7073;-453;0;0;-153;-8609;1777;0;1777;-177;0;1600;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44075;9793;0;575;0;0;0;10368;-1026;0;0;0;-923;-1949;8418;251;385;-1113;-914;-13;0;1479;-401;-325;8093;3;8096;-53;0;8043;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;44075;8880;0;1431;0;0;0;10310;-1907;-9;0;0;-328;-2244;8067;3102;2481;-4931;-4555;-139;0;554;-1317;-4806;3261;33;3294;-86;0;3208;-226
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;44075;9288;0;1019;0;0;0;10307;-1687;0;0;0;-1723;-3410;6898;1836;555;-3957;-4004;-28;163;10;-94;-5518;1380;-90;1290;0;0;1290;-29
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;44075;8562;0;1645;0;0;0;10206;-1353;-223;0;0;-3236;-4812;5395;2159;1938;-2380;-3247;-151;0;786;-1072;-1966;3428;2;3430;0;-252;3178;-300
