Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;44075;64611;0;64611;17488;82099;348477;0;0;0;0;0;47473;395951;NA;0,1632;0,1632;0,2073;NA%;0,0796
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;44075;NA;NA;NA;NA;72755;375087;0;NA;NA;NA;0;19096;394182;NA;NA%;NA%;0,1846;NA%;0,1115
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP - CRESOL FRONTEIRAS PR/SC/SP;5276770;b3S;S5;I;2;REALEZA;PR;44075;NA;NA;NA;NA;64915;382811;0;NA;NA;NA;0;10141;392952;NA;NA%;NA%;0,1652;NA%;0,0808
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;44075;NA;NA;NA;NA;113945;368723;0;NA;NA;NA;0;17993;386715;NA;NA%;NA%;0,2946;NA%;0,1697
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;44075;NA;NA;NA;NA;76160;369254;0;NA;NA;NA;0;15791;385045;NA;NA%;NA%;0,1978;NA%;0,0876
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;44075;NA;NA;NA;NA;90683;375690;0;NA;NA;NA;0;8577;384267;NA;NA%;NA%;0,236;NA%;0,0009
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;44075;136820;0;136820;0;136820;60491;31138;0;3811;0;34949;287563;383003;163308;0,3572;0,3572;0,3572;0,8378;0,1436
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;44075;52661;0;52661;0;52661;367027;0;0;0;0;0;15033;382060;580094;0,1378;0,1378;0,1378;0,0908;0,1817
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;44075;NA;NA;NA;NA;99625;363554;0;NA;NA;NA;0;16793;380347;NA;NA%;NA%;0,2619;NA%;0,126
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;44075;51257;0;51257;0;51257;346242;2922;0;0;0;2922;29437;378600;370484;0,1354;0,1354;0,1354;0,1384;0,0074
SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;44075;NA;NA;NA;NA;57423;354915;0;NA;NA;NA;0;23450;378365;NA;NA%;NA%;0,1518;NA%;0,1675
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;44075;NA;NA;NA;NA;62137;355620;0;NA;NA;NA;0;16922;372542;NA;NA%;NA%;0,1668;NA%;0,3069
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;44075;NA;NA;NA;NA;94101;345311;0;NA;NA;NA;0;26318;371629;NA;NA%;NA%;0,2532;NA%;0,0878
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;44075;NA;NA;NA;NA;53501;341777;0;NA;NA;NA;0;26690;368467;NA;NA%;NA%;0,1452;NA%;0,2515
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;44075;NA;NA;NA;NA;97487;349467;0;NA;NA;NA;0;17576;367043;NA;NA%;NA%;0,2656;NA%;0,0478
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;44075;42239;0;42239;0;42239;148219;0;0;0;0;0;216212;364430;NA;0,1159;0,1159;0,1159;NA%;0,116
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;44075;105786;0;105786;0;105786;330792;0;0;0;0;0;30137;360929;388808;0,2931;0,2931;0,2931;0,2721;0,0064
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;44075;NA;NA;NA;NA;61573;340042;0;NA;NA;NA;0;15700;355741;NA;NA%;NA%;0,1731;NA%;0,2079
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44075;NA;NA;NA;NA;336240;332362;0;NA;NA;NA;0;21985;354346;NA;NA%;NA%;0,9489;NA%;0,0233
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB UNICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;44075;NA;NA;NA;NA;42120;331325;0;NA;NA;NA;0;22793;354117;NA;NA%;NA%;0,1189;NA%;0,2931
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;44075;NA;NA;NA;NA;103542;332065;0;NA;NA;NA;0;20399;352464;NA;NA%;NA%;0,2938;NA%;0,1091
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;44075;NA;NA;NA;NA;56008;335958;0;NA;NA;NA;0;16181;352138;NA;NA%;NA%;0,1591;NA%;0,0537
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;44075;54981;0;54981;0;54981;280963;848;693;6257;616;8414;61690;351068;1852028;0,1566;0,1566;0,1566;0,0297;0,0452
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;44075;NA;NA;NA;NA;49033;326826;0;NA;NA;NA;0;22501;349327;NA;NA%;NA%;0,1404;NA%;0,1838
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;44075;NA;NA;NA;NA;191311;324638;0;NA;NA;NA;0;21180;345818;NA;NA%;NA%;0,5532;NA%;0,0531
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;44075;NA;NA;NA;NA;47330;336520;0;NA;NA;NA;0;9012;345533;NA;NA%;NA%;0,137;NA%;0,1989
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;44075;NA;NA;NA;NA;62302;323821;0;NA;NA;NA;0;20734;344555;NA;NA%;NA%;0,1808;NA%;0,2568
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;44075;NA;NA;NA;NA;199389;324533;0;NA;NA;NA;0;19142;343675;NA;NA%;NA%;0,5802;NA%;0,0223
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;44075;NA;NA;NA;NA;105293;319800;0;NA;NA;NA;0;21503;341303;NA;NA%;NA%;0,3085;NA%;0,0753
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;44075;NA;NA;NA;NA;47449;332862;0;NA;NA;NA;0;7727;340588;NA;NA%;NA%;0,1393;NA%;0,0574
SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;I;2;SANTOS;SP;44075;NA;NA;NA;NA;74815;315190;0;NA;NA;NA;0;24631;339821;NA;NA%;NA%;0,2202;NA%;0,0621
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;44075;NA;NA;NA;NA;71778;319526;0;NA;NA;NA;0;20048;339574;NA;NA%;NA%;0,2114;NA%;0,2182
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;44075;NA;NA;NA;NA;114966;321548;0;NA;NA;NA;0;17684;339232;NA;NA%;NA%;0,3389;NA%;0,0819
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44075;NA;NA;NA;NA;51740;316424;0;NA;NA;NA;0;20562;336986;NA;NA%;NA%;0,1535;NA%;0,1181
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;44075;NA;NA;NA;NA;63304;316606;0;NA;NA;NA;0;18927;335533;NA;NA%;NA%;0,1887;NA%;0,1141
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;44075;NA;NA;NA;NA;40750;319981;0;NA;NA;NA;0;13767;333748;NA;NA%;NA%;0,1221;NA%;0,2546
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;44075;NA;NA;NA;NA;86456;301668;0;NA;NA;NA;0;28275;329943;NA;NA%;NA%;0,262;NA%;0,0884
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;44075;NA;NA;NA;NA;59360;313768;0;NA;NA;NA;0;12500;326268;NA;NA%;NA%;0,1819;NA%;0,0623
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S4;I;2;SAO PAULO;SP;44075;1789;0;1789;0;1789;10482;215002;0;22;0;215025;99549;325056;NA;0,0055;0,0055;0,0055;NA%;0,7405
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44075;NA;NA;NA;NA;48473;313235;0;NA;NA;NA;0;10595;323830;NA;NA%;NA%;0,1497;NA%;0,074
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;44075;NA;NA;NA;NA;46084;306845;0;NA;NA;NA;0;15185;322030;NA;NA%;NA%;0,1431;NA%;0,211
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;44075;NA;NA;NA;NA;81242;306784;0;NA;NA;NA;0;14523;321307;NA;NA%;NA%;0,2528;NA%;0,2886
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44075;NA;NA;NA;NA;67316;308602;0;NA;NA;NA;0;7743;316345;NA;NA%;NA%;0,2128;NA%;0,0707
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. – SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;44075;NA;NA;NA;NA;57638;293855;0;NA;NA;NA;0;21813;315669;NA;NA%;NA%;0,1826;NA%;0,1161
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;44075;NA;NA;NA;NA;88271;286084;0;NA;NA;NA;0;29467;315552;NA;NA%;NA%;0,2797;NA%;0,0566
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;44075;NA;NA;NA;NA;42229;297496;0;NA;NA;NA;0;17325;314821;NA;NA%;NA%;0,1341;NA%;0,1143
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;44075;NA;NA;NA;NA;74275;294959;0;NA;NA;NA;0;14451;309410;NA;NA%;NA%;0,2401;NA%;0,0744
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;44075;NA;NA;NA;NA;68421;291151;0;NA;NA;NA;0;15331;306482;NA;NA%;NA%;0,2232;NA%;0,0581
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;116146;0;116146;0;116146;10181;0;0;0;286949;286949;8361;305491;NA;0,3802;0,3802;0,3802;NA%;0,0024
BANCOSEGURO S.A.;10264663;b1;S4;I;2;SAO PAULO;SP;44075;446923;0;446923;0;446923;145157;0;0;0;0;0;159276;304433;3896518;1,4681;1,4681;1,4681;0,1147;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;44075;NA;NA;NA;NA;103757;280808;0;NA;NA;NA;0;23595;304404;NA;NA%;NA%;0,3409;NA%;0,0192
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;44075;17997;3171;21168;12568;33736;272835;0;0;5439;0;5439;26088;304362;NA;0,0591;0,0695;0,1108;NA%;0,0214
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;44075;144827;0;144827;0;144827;247479;0;0;0;0;0;56066;303545;428197;0,4771;0,4771;0,4771;0,3382;0,0111
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;44075;NA;NA;NA;NA;72786;279335;0;NA;NA;NA;0;23944;303279;NA;NA%;NA%;0,24;NA%;0,0775
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;44075;NA;NA;NA;NA;50798;293381;0;NA;NA;NA;0;9580;302961;NA;NA%;NA%;0,1677;NA%;0,1604
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;44075;NA;NA;NA;NA;67897;276726;0;NA;NA;NA;0;25091;301816;NA;NA%;NA%;0,225;NA%;0,197
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;44075;NA;NA;NA;NA;53402;281413;0;NA;NA;NA;0;18000;299412;NA;NA%;NA%;0,1784;NA%;0,1142
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;44075;NA;NA;NA;NA;62429;290838;0;NA;NA;NA;0;7262;298100;NA;NA%;NA%;0,2094;NA%;0,1056
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;44075;80774;0;80774;0;80774;62805;0;0;665;16;681;230166;293652;NA;0,2751;0,2751;0,2751;NA%;0,0559
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;S4;I;2;SAO PAULO;SP;44075;13722;0;13722;0;13722;23617;201670;0;0;0;201670;63828;289115;NA;0,0475;0,0475;0,0475;NA%;0,1455
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;S4;I;2;SAO PAULO;SP;44075;143235;0;143235;0;143235;188732;0;0;5807;0;5807;94463;289001;296642;0,4956;0,4956;0,4956;0,4829;0,0447
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;44075;111061;0;111061;0;111061;245737;972;0;0;0;972;39739;286449;837485;0,3877;0,3877;0,3877;0,1326;0,0182
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;44075;NA;NA;NA;NA;97449;261072;0;NA;NA;NA;0;22308;283381;NA;NA%;NA%;0,3439;NA%;0,047
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;44075;67370;0;67370;0;67370;137677;8646;0;56863;0;65509;78095;281282;NA;0,2395;0,2395;0,2395;NA%;0,0077
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;44075;NA;NA;NA;NA;64657;262950;0;NA;NA;NA;0;14886;277836;NA;NA%;NA%;0,2327;NA%;0,184
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;44075;264803;0;264803;0;264803;66748;2450;0;72765;19118;94333;114997;276077;NA;0,9592;0,9592;0,9592;NA%;0,0151
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;44075;NA;NA;NA;NA;60584;255733;0;NA;NA;NA;0;18833;274566;NA;NA%;NA%;0,2207;NA%;0,1013
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;44075;NA;NA;NA;NA;60645;249410;0;NA;NA;NA;0;24323;273732;NA;NA%;NA%;0,2215;NA%;0,1067
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS – CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;44075;NA;NA;NA;NA;60025;251882;0;NA;NA;NA;0;19697;271579;NA;NA%;NA%;0,221;NA%;0,0539
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;44075;NA;NA;NA;NA;79434;255516;0;NA;NA;NA;0;15719;271236;NA;NA%;NA%;0,2929;NA%;0,0706
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;44075;NA;NA;NA;NA;77532;257469;0;NA;NA;NA;0;12072;269541;NA;NA%;NA%;0,2876;NA%;0,0831
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;44075;NA;NA;NA;NA;41241;251051;0;NA;NA;NA;0;17124;268175;NA;NA%;NA%;0,1538;NA%;0,2621
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;44075;NA;NA;NA;NA;38873;256627;0;NA;NA;NA;0;10823;267451;NA;NA%;NA%;0,1453;NA%;0,0893
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;44075;NA;NA;NA;NA;52428;251061;0;NA;NA;NA;0;15314;266375;NA;NA%;NA%;0,1968;NA%;0,2994
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;44075;NA;NA;NA;NA;52973;250299;0;NA;NA;NA;0;15882;266180;NA;NA%;NA%;0,199;NA%;0,0827
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;S5;I;2;ERECHIM;RS;44075;NA;NA;NA;NA;65047;254172;0;NA;NA;NA;0;10388;264560;NA;NA%;NA%;0,2459;NA%;0,1088
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44075;NA;NA;NA;NA;73154;245329;0;NA;NA;NA;0;18796;264124;NA;NA%;NA%;0,277;NA%;0,104
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;44075;57361;0;57361;0;57361;27446;0;0;3466;0;3466;230986;261898;NA;0,219;0,219;0,219;NA%;0,0623
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;44075;NA;NA;NA;NA;49638;242314;0;NA;NA;NA;0;19218;261532;NA;NA%;NA%;0,1898;NA%;0,1238
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44075;NA;NA;NA;NA;77713;246254;0;NA;NA;NA;0;13114;259368;NA;NA%;NA%;0,2996;NA%;0,0074
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA – SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;44075;NA;NA;NA;NA;49782;241345;0;NA;NA;NA;0;17487;258832;NA;NA%;NA%;0,1923;NA%;0,0603
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S5;I;2;BENTO GONCALVES;RS;44075;NA;NA;NA;NA;47967;244824;0;NA;NA;NA;0;12889;257713;NA;NA%;NA%;0,1861;NA%;0,0012
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;I;2;JUNDIAI;SP;44075;NA;NA;NA;NA;55484;228311;0;NA;NA;NA;0;27363;255673;NA;NA%;NA%;0,217;NA%;0,0125
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;S5;I;2;XAXIM;SC;44075;NA;NA;NA;NA;30196;247350;0;NA;NA;NA;0;7941;255291;NA;NA%;NA%;0,1183;NA%;0,0835
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. – SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;44075;NA;NA;NA;NA;55329;235986;0;NA;NA;NA;0;17275;253261;NA;NA%;NA%;0,2185;NA%;0,2435
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;44075;NA;NA;NA;NA;40568;232457;0;NA;NA;NA;0;19837;252294;NA;NA%;NA%;0,1608;NA%;0,1395
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;44075;NA;NA;NA;NA;36326;240576;0;NA;NA;NA;0;10307;250883;NA;NA%;NA%;0,1448;NA%;0,1036
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;40646;0;40646;0;40646;85035;0;0;11815;0;11815;152118;248969;NA;0,1633;0,1633;0,1633;NA%;0,174
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;S4;I;3;SAO PAULO;SP;44075;90999;0;90999;0;90999;34399;2113;0;6732;0;8845;204895;248140;NA;0,3667;0,3667;0,3667;NA%;0,0365
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44075;NA;NA;NA;NA;36814;232889;0;NA;NA;NA;0;15033;247922;NA;NA%;NA%;0,1485;NA%;0,2983
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;44075;NA;NA;NA;NA;37364;231712;0;NA;NA;NA;0;16010;247722;NA;NA%;NA%;0,1508;NA%;0,1523
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;44075;NA;NA;NA;NA;46725;239216;0;NA;NA;NA;0;8406;247622;NA;NA%;NA%;0,1887;NA%;0,1324
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;S4;I;2;SAO PAULO;SP;44075;-11441;0;-11441;0;-11441;24733;0;0;7182;0;7182;214187;246102;NA;-0,0465;-0,0465;-0,0465;NA%;-109,3632
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;44075;NA;NA;NA;NA;68804;233592;0;NA;NA;NA;0;12481;246073;NA;NA%;NA%;0,2796;NA%;0,1088
COOPERATIVA DE CRÉDITO CREDINTER LTDA. – SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;44075;NA;NA;NA;NA;54192;229612;0;NA;NA;NA;0;14674;244286;NA;NA%;NA%;0,2218;NA%;0,0674
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;44075;NA;NA;NA;NA;34342;231705;0;NA;NA;NA;0;12397;244102;NA;NA%;NA%;0,1407;NA%;0,1399
