Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;I;2;LAPA;PR;44075;Sim;Sim;Não;825501;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;PALOTINA;PR;44075;Sim;Sim;Não;4645166;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;I;2;LARANJEIRAS DO SUL;PR;44075;Sim;Sim;Não;799180;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;I;2;CAFELANDIA;PR;44075;Sim;Sim;Não;1103674;NI;;S4
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;I;2;NOVA LONDRINA;PR;44075;Sim;Sim;Não;888777;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;PONTA GROSSA;PR;44075;Sim;Sim;Não;3728302;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;I;2;JANDAIA DO SUL;PR;44075;Sim;Sim;Não;580094;NI;;S4
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;CAMPO MOURAO;PR;44075;Sim;Sim;Não;3800418;NI;;S4
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;I;2;MARIOPOLIS;PR;44075;Sim;Sim;Não;1406856;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;CAPANEMA;PR;44075;Sim;Sim;Não;1948848;NI;;S4
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;I;2;SAO JOAO;PR;44075;Sim;Sim;Não;1487648;NI;;S4
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;I;2;RIO DE JANEIRO;RJ;44075;Sim;Sim;Não;423568;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;I;2;AGUDO;RS;44075;Sim;Sim;Não;1205205;NI;;S4
COOPERATIVA DE CRÉDITO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87510475;b3S;I;2;TAPERA;RS;44075;Sim;Sim;Não;1232142;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87733077;b3S;I;2;ITAQUI;RS;44075;Sim;Sim;Não;1708133;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87733770;b3S;I;2;RODEIO BONITO;RS;44075;Sim;Sim;Não;2448987;NI;;S4
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;I;2;NAO-ME-TOQUE;RS;44075;Sim;Sim;Não;886792;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;I;2;ERECHIM;RS;44075;Sim;Sim;Não;3652709;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;I;2;SANTIAGO;RS;44075;Sim;Sim;Não;898866;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;b3S;I;2;PASSO FUNDO;RS;44075;Sim;Sim;Não;1334559;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;I;2;ESTACAO;RS;44075;Sim;Sim;Não;773650;NI;;S4
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;I;2;MARAU;RS;44075;Sim;Sim;Não;1748739;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87853206;b3S;I;2;TEUTONIA;RS;44075;Sim;Sim;Não;1973904;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;I;2;ESPUMOSO;RS;44075;Sim;Sim;Não;921315;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS/MG;87900601;b3S;I;2;SOLEDADE;RS;44075;Sim;Sim;Não;1504351;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88038260;b3S;I;2;CRUZ ALTA;RS;44075;Sim;Sim;Não;3334205;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES – SICREDI RAÍZES RS/SC/MG;88099247;b3S;I;2;CAMPO NOVO;RS;44075;Sim;Sim;Não;1463321;NI;;S4
COOPERATIVA DE CRÉDITO CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;I;2;CACHOEIRA DO SUL;RS;44075;Sim;Sim;Não;1097566;NI;;S4
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;I;2;BAGE;RS;44075;Sim;Sim;Não;755830;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;I;2;CERRO LARGO;RS;44075;Sim;Sim;Não;3861607;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOROESTE RS – SICREDI NOROESTE RS;89049738;b3S;I;2;TRES DE MAIO;RS;44075;Sim;Sim;Não;1571014;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;I;2;ENCANTADO;RS;44075;Sim;Sim;Não;2826194;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO -  SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;I;2;SARANDI;RS;44075;Sim;Sim;Não;1898395;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS – SICREDI IBIRAIARAS RS/MG;89990501;b3S;I;2;IBIRAIARAS;RS;44075;Sim;Sim;Não;1594025;NI;;S4
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ZONA SUL - SICREDI ZONA SUL RS;90497256;b3S;I;2;PELOTAS;RS;44075;Sim;Sim;Não;1473490;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;I;2;CARLOS BARBOSA;RS;44075;Sim;Sim;Não;3901629;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;b3S;I;2;IJUI;RS;44075;Sim;Sim;Não;1677325;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;I;2;LAJEADO;RS;44075;Sim;Sim;Não;1650539;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;I;2;NOVA PETROPOLIS;RS;44075;Sim;Sim;Não;3849675;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;I;2;TAPEJARA;RS;44075;Sim;Sim;Não;1818275;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;I;2;PORTO ALEGRE;RS;44075;Sim;Sim;Não;1357529;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;I;2;ROLANTE;RS;44075;Sim;Sim;Não;967778;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;I;2;SANTA CRUZ DO SUL;RS;44075;Sim;Sim;Não;1176669;NI;;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;I;2;SANTA MARIA;RS;44075;Sim;Sim;Não;2009750;NI;;S4
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;C;2;BELO HORIZONTE;MG;44075;Não;Sim;Não;74608;NI;;S4
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;C;2;CURITIBA;PR;44075;Sim;Sim;Não;8020326;NI;;S4
SOFISA - PRUDENCIAL;1000080271;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;6942102;32359;;S4
PEFISA S.A. - PRUDENCIAL;1000080305;n1;I;2;SAO PAULO;SP;44075;Não;Sim;Não;3468700;NI;;S4
FATOR - PRUDENCIAL;1000080350;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;556254;NI;;S4
MÁXIMA - PRUDENCIAL;1000080367;b1;C;2;RIO DE JANEIRO;RJ;44075;Sim;Sim;Não;5470755;NI;;S4
BANCO PAULISTA - PRUDENCIAL;1000080381;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;887616;NI;;S4
PROSPER - PRUDENCIAL;1000080398;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;3765;NI;;S4
VR - PRUDENCIAL;1000080408;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;633711;NI;;S4
INDUSVAL - PRUDENCIAL;1000080415;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;3654999;6711;;S4
BS2 - PRUDENCIAL;1000080422;b1;C;2;BELO HORIZONTE;MG;44075;Sim;Sim;Não;11782023;7758;;S4
BROOKFIELD - PRUDENCIAL;1000080453;n2;I;3;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;35745;NI;;S4
OMNI - PRUDENCIAL;1000080460;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;4191957;NI;;S4
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;4530023;33794;;S4
OPPORTUNITY - PRUDENCIAL;1000080518;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;10289;NI;;S4
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;C;3;SAO PAULO;SP;44075;Não;Sim;Não;132728;NI;;S4
PLANNER - PRUDENCIAL;1000080587;n1;C;2;SAO PAULO;SP;44075;Não;Sim;Não;169506;NI;;S4
HONDA - PRUDENCIAL;1000080611;b2;C;3;SAO PAULO;SP;44075;Sim;Sim;Não;6438035;NI;;S4
BMW - PRUDENCIAL;1000080635;n1;C;3;SAO PAULO;SP;44075;Não;Sim;Não;2422620;NI;;S4
PORTO SEGURO - PRUDENCIAL;1000080642;n1;C;2;SAO PAULO;SP;44075;Não;Sim;Não;9439824;NI;;S4
RENDIMENTO - PRUDENCIAL;1000080659;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;3470228;NI;;S4
LECCA - PRUDENCIAL;1000080680;n1;C;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;81830;NI;;S4
MIZUHO - PRUDENCIAL;1000080697;b1;C;3;SAO PAULO;SP;44075;Sim;Sim;Não;7745122;154623;;S4
YAMAHA MOTOR - PRUDENCIAL;1000080721;b2;C;3;GUARULHOS;SP;44075;Sim;Sim;Não;1539656;NI;;S4
VOLVO - PRUDENCIAL;1000080769;b2;C;3;CURITIBA;PR;44075;Sim;Sim;Não;5907459;NI;;S4
SCANIA - PRUDENCIAL;1000080776;b2;C;3;SAO BERNARDO DO CAMPO;SP;44075;Sim;Sim;Não;4623028;NI;;S4
CONFIDENCE - PRUDENCIAL;1000080783;b2;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;448315;NI;;S4
FINAXIS - PRUDENCIAL;1000080790;b1;C;2;CURITIBA;PR;44075;Sim;Sim;Não;77926;NI;;S4
RANDON - PRUDENCIAL;1000080800;b2;C;2;CAXIAS DO SUL;RS;44075;Sim;Sim;Não;870738;NI;;S4
GAZIN - PRUDENCIAL;1000080824;n1;C;2;DOURADINA;PR;44075;Não;Sim;Não;154717;NI;;S4
QUERO-QUERO - PRUDENCIAL;1000080831;n1;I;2;SANTO CRISTO;RS;44075;Não;Sim;Não;297122;0;;S4
RODOBENS - PRUDENCIAL;1000080855;b1;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;3877293;NI;;S4
BEXS - PRUDENCIAL;1000080862;b2;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;620124;NI;;S4
WESTERN UNION - PRUDENCIAL;1000080886;b1;C;3;SAO PAULO;SP;44075;Sim;Sim;Não;163308;NI;;S4
BARIGUI - PRUDENCIAL;1000080893;b2;C;2;CURITIBA;PR;44075;Sim;Sim;Não;929491;NI;;S4
BNY MELLON - PRUDENCIAL;1000080910;b1;C;3;RIO DE JANEIRO;RJ;44075;Sim;Sim;Não;1032775;NI;;S4
CAIXA GERAL - PRUDENCIAL;1000080927;b1;C;3;SAO PAULO;SP;44075;Sim;Sim;Não;1449635;NI;;S4
BR PARTNERS - PRUDENCIAL;1000080934;b2;C;2;SAO PAULO;SP;44075;Sim;Sim;Não;400150;NI;;S4
GENIAL - PRUDENCIAL;1000080941;b1;C;2;RIO DE JANEIRO;RJ;44075;Sim;Sim;Não;1501522;0;;S4
GOLCRED - PRUDENCIAL;1000080965;n1;C;2;SAO JOSE;SC;44075;Não;Sim;Não;19424;NI;;S4
CPCI - COMPANHIA DE CREDITO IMOBILIARIO S/A;1000080972;n1;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;2850;NI;;S4
UBS - PRUDENCIAL;1000080989;b2;C;3;SAO PAULO;SP;44075;Sim;Sim;Não;1068838;NI;;S4
INTER - PRUDENCIAL;1000080996;b1;C;2;BELO HORIZONTE;MG;44075;Sim;Sim;Não;17171537;NI;;S4
OURINVEST - PRUDENCIAL;1000081012;b1;I;2;SAO PAULO;SP;44075;Sim;Sim;Não;1332575;NI;;S4
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;I;1;PORTO ALEGRE;RS;44075;Não;Sim;Não;2611171;NI;;S4
AG. FOMENTO ESTADO DE RORAIMA - PRUDENCIAL;1000081036;n1;I;1;BOA VISTA;RR;44075;Não;Sim;Não;7872;NI;;S4
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;I;1;NATAL;RN;44075;Não;Sim;Não;78011;NI;;S4
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;I;1;GOIANIA;GO;44075;Não;Sim;Não;309758;NI;;S4
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;I;1;SALVADOR;BA;44075;Não;Sim;Não;1064242;NI;;S4
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;C;1;FLORIANOPOLIS;SC;44075;Não;Sim;Não;947737;NI;;S4
AFAL - PRUDENCIAL;1000081081;n1;I;1;MACEIO;AL;44075;Não;Sim;Não;67532;NI;;S4
AG. FOMENTO AMAPA S.A. - PRUDENCIAL;1000081098;n1;I;1;MACAPA;AP;44075;Não;Sim;Não;12376;NI;;S4
AFEAM - PRUDENCIAL;1000081108;n1;I;1;MANAUS;AM;44075;Não;Sim;Não;279886;NI;;S4
AF PARANÁ - PRUDENCIAL;1000081115;n1;C;1;CURITIBA;PR;44075;Não;Sim;Não;2356477;NI;;S4
AG. FOMENTO ESTADO DO TOCANTINS - PRUDENCIAL;1000081122;n1;I;1;PALMAS;TO;44075;Não;Sim;Não;35892;NI;;S4
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;C;1;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;602753;NI;;S4
AGÊNCIA DE FOMENTO MATO GROSSO - PRUDENCIAL;1000081146;n1;I;1;CUIABA;MT;44075;Não;Sim;Não;57891;NI;;S4
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;I;1;SAO PAULO;SP;44075;Não;Sim;Não;2321137;NI;;S4
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;I;1;TERESINA;PI;44075;Não;Sim;Não;38742;NI;;S4
AF ESTADO DE PERNAMBUCO S.A. - PRUDENCIAL;1000081177;n1;I;1;RECIFE;PE;44075;Não;Sim;Não;56419;NI;;S4
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;I;2;RIO DE JANEIRO;RJ;44075;Sim;Sim;Não;510994;NI;;S4
BANCO B3 - PRUDENCIAL;1000081225;b1;I;2;SAO PAULO;SP;44075;Sim;Sim;Não;1486423;NI;;S4
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;1077531;NI;;S4
ANDBANK - PRUDENCIAL;1000081256;b1;C;3;SAO PAULO;SP;44075;Sim;Sim;Não;200722;NI;;S4
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;133877;NI;;S4
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;93943;NI;;S4
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;I;2;CURITIBA;PR;44075;Sim;Sim;Não;351355;NI;;S4
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;I;1;VITORIA;ES;44075;Sim;Sim;Não;991750;NI;;S4
BCO INBURSA INV S.A. - PRUDENCIAL;1000081335;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;260219;NI;;S4
BCO INDUSCRED DE INVESTIM. S/A - PRUDENCIAL;1000081342;b2;I;2;SAO PAULO;SP;44075;Sim;Sim;Não;28805;NI;;S4
BANCO PORTO REAL DE INVEST.S.A - PRUDENCIAL;1000081359;b2;I;2;PORTO REAL;RJ;44075;Sim;Sim;Não;29278;NI;;S4
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;120159;NI;;S4
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;I;2;BELO HORIZONTE;MG;44075;Sim;Sim;Não;844861;NI;;S4
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;C;3;SAO PAULO;SP;44075;Sim;Sim;Não;2244475;NI;;S4
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;2320142;NI;;S4
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;I;3;PORTO ALEGRE;RS;44075;Sim;Sim;Não;6831735;NI;;S4
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;C;2;UBERLANDIA;MG;44075;Sim;Sim;Não;4855367;NI;;S4
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;12482868;NI;;S4
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;I;2;RIO DE JANEIRO;RJ;44075;Sim;Sim;Não;89811;NI;;S4
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;I;2;CAXIAS DO SUL;RS;44075;Sim;Sim;Não;823110;NI;;S4
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;I;3;PORTO ALEGRE;RS;44075;Sim;Sim;Não;923367;NI;;S4
BANCO VIPAL - PRUDENCIAL;1000081531;b2;I;2;PORTO ALEGRE;RS;44075;Sim;Sim;Não;15099;NI;;S4
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;2495928;NI;;S4
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;C;3;SAO PAULO;SP;44075;Sim;Sim;Não;1858735;NI;;S4
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;427890;NI;;S4
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;C;1;ARACAJU;SE;44075;Sim;Sim;Não;7090834;NI;;S4
BCO CAPITAL S.A. - PRUDENCIAL;1000081641;b1;I;2;SALVADOR;BA;44075;Sim;Sim;Não;36053;NI;;S4
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;C;2;RIO DE JANEIRO;RJ;44075;Sim;Sim;Não;3465348;0;;S4
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;C;2;RIO DE JANEIRO;RJ;44075;Sim;Sim;Não;1477341;NI;;S4
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;I;3;RIO DE JANEIRO;RJ;44075;Sim;Sim;Não;973226;NI;;S4
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;I;2;SAO PAULO;SP;44075;Sim;Sim;Não;637783;NI;;S4
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;I;2;SAO PAULO;SP;44075;Sim;Sim;Não;1649448;NI;;S4
BANCO FIDIS - PRUDENCIAL;1000081751;b2;I;3;BETIM;MG;44075;Sim;Sim;Não;5594383;NI;;S4
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;I;3;PORTO ALEGRE;RS;44075;Sim;Sim;Não;1308803;NI;;S4
BCO MAXINVEST S.A. - PRUDENCIAL;1000081775;b2;I;2;CURITIBA;PR;44075;Sim;Sim;Não;74374;NI;;S4
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;I;3;SAO BERNARDO DO CAMPO;SP;44075;Sim;Sim;Não;931666;NI;;S4
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;C;3;PORTO ALEGRE;RS;44075;Sim;Sim;Não;2752769;NI;;S4
BCO DA CHINA BRASIL S.A. - PRUDENCIAL;1000081816;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;4241127;NI;;S4
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;837485;NI;;S4
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;I;3;SAO PAULO;SP;44075;Sim;Sim;Não;1840577;NI;;S4
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;I;2;NATAL;RN;44075;Não;Sim;Não;146517;NI;;S4
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;24149;NI;;S4
VISION S.A. CC - PRUDENCIAL;1000081892;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;4818;NI;;S4
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;71454;NI;;S4
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;13691;NI;;S4
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;18624;NI;;S4
B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;1000081995;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;82990;NI;;S4
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;67986;NI;;S4
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;1012;NI;;S4
MONEYCORP - PRUDENCIAL;1000082028;b2;I;2;SAO PAULO;SP;44075;Sim;Sim;Não;35359;NI;;S4
AGK CC S.A. - PRUDENCIAL;1000082035;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;17856;NI;;S4
AVIPAM CC LTDA. - PRUDENCIAL;1000082042;n2;I;2;RIO DE JANEIRO;RJ;44075;Não;Sim;Não;497;NI;;S4
ARC CORRETORA CAMBIO S.A. - PRUDENCIAL;1000082066;n2;I;2;SANTOS;SP;44075;Não;Sim;Não;2193;NI;;S4
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;I;2;RECIFE;PE;44075;Não;Sim;Não;6464;NI;;S4
SOL CC - PRUDENCIAL;1000082097;n2;I;2;NATAL;RN;44075;Não;Sim;Não;3510;NI;;S4
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;48223;NI;;S4
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;I;2;PORTO ALEGRE;RS;44075;Não;Sim;Não;19996;NI;;S4
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;I;2;CURITIBA;PR;44075;Não;Sim;Não;3880;NI;;S4
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;I;2;SAO JOSE DOS PINHAIS;PR;44075;Não;Sim;Não;2905;NI;;S4
DECYSEO CC LTDA. - PRUDENCIAL;1000082248;n2;I;2;SAO PAULO;SP;44075;Não;Sim;Não;3534;NI;;S4
MELHOR CC LTDA. - PRUDENCIAL;1000082279;n2;I;2;CURITIBA;PR;44075;Não;Sim;Não;2158;NI;;S4
