Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;44075;60890;0;0;267787;0;0;328677;0;0;0;0;0;0;0;48482;377158;0;9675;386833;0;46379;433212
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. – SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;44075;110728;0;0;199811;0;12746;323285;0;0;19424;0;0;0;19424;0;342709;0;26850;369559;0;59798;429357
COOPERATIVA DE CRÉDITO CREDCOOPER LTDA – SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;44075;138004;0;0;122571;0;469;261044;0;0;7580;0;0;0;7580;601;269225;0;99792;369017;0;57338;426356
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB UNI SUDESTE;86389236;b3S;S5;I;2;UBA;MG;44075;83189;0;0;274874;0;216;358279;0;164;0;0;0;0;164;0;358443;0;13297;371740;0;49592;421332
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;44075;126176;0;0;129860;0;2112;258148;0;0;20821;0;0;0;20821;7047;286017;0;61136;347153;0;73984;421137
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;44075;133747;0;0;174146;0;792;308684;0;0;12143;0;0;0;12143;0;320827;0;41985;362812;8;54766;417586
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;44075;102022;0;0;212903;0;1668;316592;0;0;0;0;0;0;0;2818;319410;0;22426;341836;0;69717;411553
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;44075;110307;0;0;182525;0;917;293748;0;10;8945;0;0;0;8955;0;302703;0;44879;347582;0;63458;411040
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44075;103743;0;0;227426;0;12;331180;0;16;0;0;0;0;16;10002;341198;0;14320;355518;1;55237;410756
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;44075;20368;0;0;208057;0;0;228425;0;0;23077;0;0;0;23077;0;251502;0;53133;304635;0;105091;409726
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;44075;69649;0;0;202528;0;1088;273265;0;0;27964;0;0;0;27964;6746;307975;0;23870;331845;0;75601;407446
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;365416;365416;0;41434;406850
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;44075;75196;0;0;265306;0;25;340528;0;0;0;0;0;0;0;277;340805;0;34115;374921;7;30447;405374
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44075;111533;0;0;120630;0;0;232163;0;0;17217;0;0;0;17217;10706;260087;0;94547;354634;0;50680;405314
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;44075;56725;0;0;198629;0;35;255389;0;0;32961;0;0;0;32961;1188;289537;0;52402;341939;0;59804;401743
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;44075;151927;0;0;147627;0;0;299553;0;0;0;0;0;0;0;607;300160;0;5517;305678;0;90683;396361
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;44075;149383;0;0;178633;0;0;328016;12874;0;0;0;0;0;0;0;340891;0;8855;349746;117;43486;393349
BBC LEASING - PRUDENCIAL;1000084480;n1;S4;C;2;SAO PAULO;SP;44075;0;0;0;0;19475;0;19475;0;0;0;0;0;143223;143223;0;162698;0;189244;351942;0;40149;392091
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;44075;94911;0;0;148258;0;0;243169;0;8700;0;0;0;0;8700;0;251869;0;9512;261381;0;129988;391369
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;44075;44710;0;0;165281;0;0;209991;0;0;0;0;0;0;0;0;209991;0;143739;353730;0;36326;390056
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;44075;56411;0;0;84018;0;9807;150236;0;0;31002;0;0;0;31002;0;181239;0;62206;243445;0;144848;388293
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;44075;56675;89;0;254818;0;4638;316220;0;0;0;146;0;0;146;0;316366;0;7102;323468;0;64657;388125
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;44075;123200;0;0;167065;0;0;290265;0;0;6788;0;0;0;6788;0;297053;0;34772;331826;0;55173;386999
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;44075;139056;0;0;85955;0;897;225909;0;0;21719;0;0;0;21719;0;247627;0;17075;264702;0;116440;381141
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;S5;I;2;ERECHIM;RS;44075;37660;0;0;153641;0;0;191300;0;0;0;0;0;0;0;536;191836;0;121995;313831;0;65047;378878
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;S5;I;2;FOZ DO IGUACU;PR;44075;71633;0;0;202297;0;233;274163;0;14480;6008;0;0;0;20488;10115;304765;0;31361;336127;0;42017;378144
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;44075;0;0;131149;5639;0;0;136788;0;0;0;0;0;0;0;116510;253298;0;11632;264929;4910;105786;375625
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;44075;117919;0;0;197157;0;0;315076;0;0;0;0;0;0;0;0;315076;0;6684;321760;0;53171;374931
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95163002;b3S;S5;I;2;SANTO ANGELO;RS;44075;45327;0;29537;253631;0;132;328627;0;0;0;0;0;0;0;0;328627;0;6162;334790;0;38889;373678
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;S5;I;2;CAPIVARI;SP;44075;92621;0;0;192212;0;0;284833;0;0;17731;0;0;0;17731;6580;309144;0;16438;325582;0;45522;371104
COOPERATIVA DE CRÉDITO CREDIUNA LTDA – SICOOB CREDIUNA;64237530;b3S;S5;I;2;ITAUNA;MG;44075;111531;0;0;142395;0;434;254360;0;0;12463;0;0;0;12463;0;266823;0;42460;309283;0;59979;369262
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;S5;I;2;XAXIM;SC;44075;20576;0;0;104806;0;0;125381;0;0;0;0;0;0;0;0;125381;0;212461;337842;0;30196;368038
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;FLORIANOPOLIS;SC;44075;81003;0;0;229692;0;841;311535;0;0;0;0;0;0;0;261;311796;0;7183;318979;0;48490;367468
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;S5;I;2;CARMO DO PARANAIBA;MG;44075;97481;0;0;108040;0;0;205521;0;0;0;0;0;0;0;1001;206522;0;70079;276601;0;90574;367175
COOPERATIVA DE CRÉDITO CREDINTER LTDA. – SICOOB CREDINTER;24048910;b3S;S5;I;2;GUARANESIA;MG;44075;103073;0;0;120265;0;307;223645;0;192;16806;0;0;0;16998;25064;265707;0;41618;307325;0;58279;365604
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS – CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;44075;102519;0;0;188585;0;776;291880;0;0;0;0;0;0;0;250;292131;0;10538;302669;0;60028;362697
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE MINAS GERAIS - CRESOL MINAS;8624548;b3S;S5;I;2;MURIAE;MG;44075;52303;0;0;108556;0;0;160859;0;0;0;0;0;0;0;0;160859;0;162686;323545;0;38728;362272
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;44075;57801;0;0;261952;0;1425;321178;0;0;0;0;0;0;0;0;321178;0;7940;329118;0;32495;361613
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;44075;79310;0;0;160332;0;0;239642;0;1102;9442;0;0;0;10544;28111;278297;0;26549;304846;0;56171;361017
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;44075;31337;0;0;95892;0;0;127229;0;0;0;0;0;0;0;0;127229;0;184506;311735;0;46725;358460
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;44075;3350;0;0;183130;0;0;186480;0;0;0;0;0;0;0;0;186480;0;11306;197786;0;160139;357924
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;44075;116789;0;0;180525;0;0;297314;0;0;0;0;0;0;0;0;297314;0;8031;305346;0;51800;357145
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;I;2;SETE LAGOAS;MG;44075;114782;0;0;174512;0;304;289598;0;0;3667;0;0;0;3667;0;293266;0;13580;306846;0;49942;356788
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;S4;I;2;CURITIBA;PR;44075;16763;0;0;0;0;0;16763;0;0;0;0;0;0;0;5057;21821;0;287552;309373;0;46273;355646
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;44075;76705;0;0;228336;0;3499;308540;0;0;0;0;0;0;0;0;308540;0;4683;313223;0;38980;352203
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;S5;I;2;CUIABA;MT;44075;94269;0;0;117164;0;0;211434;0;0;1107;0;0;0;1107;22045;234586;0;52476;287062;0;64459;351521
COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. – SICOOB CREDIFIEMG;7469260;b3S;S5;I;2;BELO HORIZONTE;MG;44075;62603;0;0;230175;0;444;293222;0;0;0;0;0;0;0;11464;304686;0;3541;308227;0;42561;350788
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;44075;118668;0;0;131690;0;0;250359;0;0;0;0;0;0;0;8;250366;0;5075;255441;0;94903;350344
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;S5;I;2;ITAJAI;SC;44075;84767;0;0;167310;0;0;252077;0;0;0;0;0;0;0;0;252077;0;21988;274065;0;72792;346857
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;44075;100043;0;0;128790;0;0;228832;0;0;8921;0;0;0;8921;0;237754;0;56321;294075;0;51550;345625
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;44075;69045;0;0;185565;0;14;254624;0;0;0;0;0;0;0;0;254624;0;4558;259182;0;81865;341047
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;44075;89666;0;0;143497;0;0;233163;0;0;5785;0;0;0;5785;75;239023;0;51592;290616;0;48946;339561
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;44075;67771;0;29313;185266;0;0;282350;0;0;0;0;0;0;0;0;282350;0;10851;293200;0;41801;335002
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;44075;48151;0;0;41895;0;0;90046;0;0;0;0;0;0;0;0;90046;1074;67452;158573;0;174373;332946
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083711;n1;S5;I;2;NAO-ME-TOQUE;RS;44075;0;0;24506;0;0;0;24506;0;0;0;0;0;58641;58641;165844;248991;0;6596;255587;0;76055;331641
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;44075;64901;0;0;203369;0;6548;274818;0;841;0;0;0;0;841;12000;287659;0;6462;294121;0;37095;331216
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;44075;69961;0;0;160280;0;0;230241;0;320;5600;0;0;0;5920;8281;244442;0;45050;289492;0;41281;330773
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;44075;93720;0;0;163765;0;553;258037;0;0;6;0;0;0;6;0;258043;0;27591;285634;0;44962;330596
TODESCREDI S/A - CFI - PRUDENCIAL;1000083546;n1;S5;I;2;BENTO GONCALVES;RS;44075;0;0;0;0;0;0;0;0;0;0;0;0;275000;275000;0;275000;0;7581;282580;0;47967;330547
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;44075;75650;0;0;214580;0;0;290230;0;0;130;0;0;0;130;473;290833;0;8791;299624;0;29436;329061
COOPERATIVA DE CRÉDITO CREDIFOR LTDA – SICOOB CREDIFOR;41931445;b3S;S5;I;2;FORMIGA;MG;44075;96124;0;0;150092;0;0;246216;0;0;9490;0;0;0;9490;56;255763;0;30934;286696;0;41444;328140
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;44075;1453;0;0;67968;0;0;69421;0;0;20102;0;0;197080;217183;0;286604;0;18803;305407;0;22684;328091
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;57866;0;4910;185482;0;0;248258;0;0;0;0;0;0;0;256;248513;0;16413;264926;0;63031;327956
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;44075;95402;0;0;178270;0;86;273758;0;0;0;0;0;0;0;0;273758;0;8405;282162;0;40670;322832
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;44075;11158;0;0;257151;0;0;268309;0;0;0;0;0;0;0;0;268309;0;2774;271082;0;48157;319240
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;44075;85877;0;0;179817;0;438;266132;0;0;4447;0;0;0;4447;236;270815;0;14577;285391;0;31223;316615
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;S5;I;2;FRANCA;SP;44075;74911;0;0;187035;0;1505;263451;0;0;0;0;0;0;0;0;263451;0;6829;270280;0;43992;314272
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S5;I;2;BELEM;PA;44075;56890;0;0;155492;0;2989;215370;0;0;0;0;0;0;0;42958;258328;0;10018;268345;0;43613;311958
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;S5;I;2;BELO HORIZONTE;MG;44075;27636;0;0;224824;0;0;252460;0;0;0;0;0;0;0;0;252460;0;3099;255559;0;55147;310706
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104308;104308;0;8869;113177;0;196581;309758
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;S5;I;2;JOINVILLE;SC;44075;52694;0;7688;132482;0;53;192917;0;0;0;0;0;0;0;55233;248150;0;23026;271176;0;37371;308547
COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. – SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;44075;77746;0;0;139890;0;0;217636;0;0;4299;0;0;0;4299;56;221992;0;31093;253084;0;55015;308100
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;44075;35768;0;0;191193;0;0;226962;0;0;0;0;0;0;0;22068;249030;0;5613;254643;0;53204;307846
COBUCCIO SCD - PRUDENCIAL;1000085173;n1;S5;C;2;MONTE BELO;MG;44075;0;0;0;0;0;0;0;0;0;0;0;0;48491;48491;15215;63706;0;193731;257436;11898;37171;306505
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S5;I;2;BIRIGUI;SP;44075;44830;0;14063;180712;0;228;239833;0;0;0;0;0;0;0;185;240018;0;27652;267670;0;37903;305574
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;44075;58422;0;0;124043;0;816;183281;0;0;18274;0;0;0;18274;1491;203046;0;55631;258677;0;45276;303953
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;44075;75291;0;0;181061;0;1854;258206;0;0;0;0;0;0;0;0;258206;0;7918;266124;0;37107;303231
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;44075;87630;0;0;141290;0;888;229808;0;0;0;0;0;0;0;0;229808;0;10776;240584;0;60960;301544
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;S5;I;2;BRASILIA;DF;44075;94369;0;0;101926;0;0;196294;0;0;23619;0;0;0;23619;15858;235772;0;21567;257339;0;43102;300441
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;S5;I;2;TEOFILO OTONI;MG;44075;99974;0;0;132089;0;0;232063;0;0;0;0;0;0;0;0;232063;0;14102;246165;0;53567;299733
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;S5;I;2;PORTO VELHO;RO;44075;83871;0;0;145819;0;0;229690;0;0;4959;0;0;0;4959;0;234650;0;23691;258341;0;41198;299540
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;S5;I;2;CAMPINA GRANDE;PB;44075;6455;0;0;186463;0;120;193038;0;0;0;0;0;0;0;14428;207466;0;12571;220037;0;79081;299118
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;I;2;JUNDIAI;SP;44075;0;0;0;140343;0;0;140343;0;0;0;0;0;95661;95661;0;236004;0;6027;242031;0;55961;297991
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;44075;0;0;0;5752;0;0;5752;0;0;0;0;0;241722;241722;0;247474;0;12308;259782;0;37340;297122
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;44075;0;0;0;3434;0;0;3434;0;0;0;0;0;80525;80525;0;83959;0;67250;151209;0;144637;295846
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;44075;25856;0;0;74339;0;0;100195;0;0;0;0;0;0;0;8152;108347;0;150225;258572;0;36608;295181
COOPERATIVA DE CRÉDITO UNICOOB OURO BRANCO - SICOOB UNICOOB OURO BRANCO;5772229;b3S;S5;I;2;PARANAVAI;PR;44075;87505;0;0;156737;0;115;244356;0;283;7776;0;0;0;8059;0;252415;0;8672;261087;0;33526;294612
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;S5;I;2;CASCAVEL;PR;44075;22608;0;0;71730;0;0;94338;0;0;0;0;0;0;0;0;94338;0;171711;266049;0;25273;291323
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;44075;53699;0;0;208908;0;0;262607;0;0;0;0;0;0;0;0;262607;0;3946;266553;0;22599;289151
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;S5;I;2;GOVERNADOR VALADARES;MG;44075;87381;0;0;125004;0;1060;213446;0;0;0;0;0;0;0;20990;234436;0;7476;241912;0;45580;287492
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;44075;111922;0;0;78695;0;0;190617;0;0;0;0;0;0;0;3278;193895;0;57322;251217;0;35975;287192
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;S5;I;2;RIO VERDE;GO;44075;69327;0;0;114094;0;0;183421;0;0;19621;0;0;0;19621;0;203042;0;31647;234689;0;49724;284414
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;44075;56424;0;0;146602;0;0;203027;0;0;0;0;0;0;0;13532;216559;0;24127;240686;0;42826;283511
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;44075;96289;0;0;124824;0;220;221333;0;0;9749;0;0;0;9749;0;231082;0;10445;241527;0;40556;282083
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;S4;I;2;SAO PAULO;SP;44075;6032;0;0;120950;0;0;126983;0;0;0;0;0;0;0;0;126983;0;11271;138253;0;143714;281967
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16308;16308;0;161233;177541;0;102345;279886
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBIRAIARAS - CRESOL NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;44075;22188;0;0;82378;0;0;104565;0;0;0;0;0;0;0;10217;114782;0;143719;258501;0;21138;279639
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;S4;I;2;RIO DE JANEIRO;RJ;44075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;0;217369;217401;0;61369;278770
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;S5;I;2;SAO JOSE DO EGITO;PE;44075;94840;0;0;124200;0;43;219083;0;0;0;0;0;0;0;9838;228921;0;8358;237279;0;38076;275355
COOPERATIVA DE CRÉDITO SICOOB CRED-ACIF;4013172;b3S;S5;I;2;FRANCA;SP;44075;65160;0;0;165487;0;0;230646;0;0;11767;0;0;0;11767;0;242413;0;3979;246392;0;28288;274680
