Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
BANCO BRJ S.A.;27937333;b2;;I;2;RIO DE JANEIRO;RJ;41518;NA;NA;19059;0;19059;126894;0;0;8643;0;8643;31430;166968;NA;NA%;NA%;0,1142;NA%;0,1319
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE BAGÉ   SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;41518;NA;NA;36841;0;34024;166302;0;0;0;0;0;0;166302;NA;NA%;NA%;0,2046;NA%;0,198
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;41518;NA;NA;31344;0;29252;165784;0;0;0;0;0;0;165784;NA;NA%;NA%;0,1764;NA%;0,2115
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAQUIENSE - SICREDI ITAQUI RS;87733077;b3S;;I;2;ITAQUI;RS;41518;NA;NA;77777;0;71784;164034;0;0;0;0;0;0;164034;NA;NA%;NA%;0,4376;NA%;0,1184
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;41518;NA;NA;31181;1650;30749;162596;0;0;0;0;0;0;162596;NA;NA%;NA%;0,1891;NA%;0,142
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;41518;NA;NA;27653;0;25643;162426;0;0;0;0;0;0;162426;NA;NA%;NA%;0,1579;NA%;0,1663
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;41518;NA;NA;107856;0;107856;132721;0;0;5693;0;5693;23805;162219;NA;NA%;NA%;0,6649;NA%;0,0434
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;41518;NA;NA;44164;0;44164;94583;0;0;5;4;8;64199;158790;NA;NA%;NA%;0,2781;NA%;0,0457
BANCO OURINVEST S.A.;78632767;b2;;I;2;SAO PAULO;SP;41518;NA;NA;39659;0;39659;98211;0;0;2570;1411;3981;52954;155146;NA;NA%;NA%;0,2556;NA%;0,0192
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;41518;NA;NA;34451;0;34451;99435;0;0;20725;0;20725;34815;154976;NA;NA%;NA%;0,2223;NA%;0,0145
BANCO KEB DO BRASIL S.A.;2318507;b1;;I;3;SAO PAULO;SP;41518;NA;NA;93093;0;93093;104032;30715;0;0;0;30715;19432;154178;NA;NA%;NA%;0,6038;NA%;0,0031
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PLANALTO DAS ARAUCÁRIAS - SICREDI PLANALTO DAS ARAUCÁRIAS PR/SC;81054686;b3S;;I;2;LAPA;PR;41518;NA;NA;22598;3500;24603;153595;0;0;0;0;0;0;153595;NA;NA%;NA%;0,1602;NA%;0,2447
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;41518;NA;NA;48465;0;48465;105603;0;0;0;0;0;46795;152398;NA;NA%;NA%;0,318;NA%;0,0016
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;41518;NA;NA;17094;161;17255;22877;0;0;13;11088;11101;117604;151582;NA;NA%;NA%;0,1138;NA%;0,293
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA - SICREDI ARAGUAIA;32953317;b3S;;I;2;AGUA BOA;MT;41518;NA;NA;33637;0;30890;151275;0;0;0;0;0;0;151275;NA;NA%;NA%;0,2042;NA%;0,2135
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;41518;NA;NA;36168;0;35983;151032;0;0;0;0;0;0;151032;NA;NA%;NA%;0,2382;NA%;0,1369
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41518;NA;NA;51707;0;51708;88703;0;0;0;0;0;61490;150192;NA;NA%;NA%;0,3443;NA%;0,0036
BANCO RIBEIRAO PRETO S.A.;517645;b1;;I;2;RIBEIRAO PRETO;SP;41518;NA;NA;69884;0;69884;113119;0;0;6470;0;6470;27897;147487;NA;NA%;NA%;0,4738;NA%;0,0045
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;41518;NA;NA;115318;0;115318;29657;0;0;5120;0;5120;112447;147225;NA;NA%;NA%;0,7833;NA%;0,0732
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;41518;NA;NA;82949;0;82949;145852;0;0;0;0;0;0;145852;NA;NA%;NA%;0,5687;NA%;0,001
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;41518;NA;NA;8636;0;8636;126196;0;0;6;0;6;19254;145456;NA;NA%;NA%;0,0594;NA%;0
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;41518;NA;NA;21841;0;21841;135830;0;0;8061;0;8061;1118;145008;NA;NA%;NA%;0,1506;NA%;0,2653
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;41518;NA;NA;71200;0;46289;126844;0;0;190;0;190;17901;144935;NA;NA%;NA%;0,3194;NA%;0,4927
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41518;NA;NA;30762;0;28541;142012;0;0;0;0;0;0;142012;NA;NA%;NA%;0,201;NA%;0,1689
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;41518;NA;NA;36105;0;33597;141077;0;0;0;0;0;0;141077;NA;NA%;NA%;0,2381;NA%;0,1723
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;41518;NA;NA;23383;0;23117;140008;0;0;0;0;0;0;140008;NA;NA%;NA%;0,1651;NA%;0,0549
COOPERATIVA DE CRÉDITO RURAL COCAPEC;67096909;b3S;;I;2;FRANCA;SP;41518;NA;NA;32554;0;31936;128035;0;0;0;0;0;11082;139118;NA;NA%;NA%;0,2296;NA%;0,0135
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;41518;NA;NA;22319;0;22319;134454;0;0;0;0;0;4407;138861;NA;NA%;NA%;0,1607;NA%;0,2222
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;41518;NA;NA;28994;72;27049;138519;0;0;0;0;0;0;138519;NA;NA%;NA%;0,1953;NA%;0,2009
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41518;NA;NA;34863;0;33534;138319;0;0;0;0;0;0;138319;NA;NA%;NA%;0,2424;NA%;0,0575
VIC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;14388516;n2;;I;2;RIO DE JANEIRO;RJ;41518;NA;NA;40663;23303;63967;3308;0;0;0;120601;120601;9605;133515;NA;NA%;NA%;0,4791;NA%;0,0003
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;41518;NA;NA;25598;0;23684;132677;0;0;0;0;0;0;132677;NA;NA%;NA%;0,1785;NA%;0,2371
BPN BRASIL BANCO MÚLTIPLO S.A.;61033106;b1;;I;3;SAO PAULO;SP;41518;NA;NA;43859;14564;58423;107782;0;0;0;0;0;23904;131686;NA;NA%;NA%;0,4437;NA%;0,0209
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41518;NA;NA;29147;0;29147;130939;0;0;0;0;0;0;130939;NA;NA%;NA%;0,2226;NA%;0,0534
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;41518;NA;NA;29219;0;28761;130567;0;0;0;0;0;0;130567;NA;NA%;NA%;0,2203;NA%;0,1472
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIÃO MATO GROSSO DO SUL - SICREDI UNIÃO MS;24654881;b3S;;I;2;CAMPO GRANDE;MS;41518;NA;NA;46405;0;43282;130383;0;0;0;0;0;0;130383;NA;NA%;NA%;0,332;NA%;0,1595
SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;32206435;n2;;I;2;SAO PAULO;SP;41518;NA;NA;44688;291;44979;51512;0;0;0;0;0;77088;128600;NA;NA%;NA%;0,3498;NA%;0,0109
COOPERATIVA DE CRÉDITO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;41518;NA;NA;39219;0;39172;128147;0;0;0;0;0;0;128147;NA;NA%;NA%;0,3057;NA%;0,1197
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;41518;NA;NA;99082;0;97798;128006;0;0;0;0;0;0;128006;NA;NA%;NA%;0,764;NA%;0,0061
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41518;NA;NA;24805;0;24805;127816;0;0;0;0;0;0;127816;NA;NA%;NA%;0,1941;NA%;0,0354
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;41518;NA;NA;64747;0;62946;127466;0;0;0;0;0;0;127466;NA;NA%;NA%;0,4938;NA%;0,0881
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE - SICOOB OESTECREDI;78825023;b3S;;I;2;PALMITOS;SC;41518;NA;NA;32736;0;32368;126477;0;0;0;0;0;0;126477;NA;NA%;NA%;0,2559;NA%;0,2883
BANCO DE LA NACION ARGENTINA;33042151;b1;;I;3;SAO PAULO;SP;41518;NA;NA;28506;7649;36155;82171;28695;0;6;7788;36489;7800;126459;NA;NA%;NA%;0,2859;NA%;0,46
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;;I;2;SAO PAULO;SP;41518;NA;NA;47197;53;15587;104589;0;0;4;0;4;19292;123886;NA;NA%;NA%;0,1258;NA%;0,5186
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41518;NA;NA;26914;0;26914;123473;0;0;0;0;0;0;123473;NA;NA%;NA%;0,218;NA%;0,1209
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;;I;3;BARUERI;SP;41518;NA;NA;20635;4835;25469;88619;3938;0;20245;0;24184;9117;121919;NA;NA%;NA%;0,2089;NA%;0,0226
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41518;NA;NA;102351;0;102351;108954;0;0;0;0;0;12851;121805;NA;NA%;NA%;0,8403;NA%;0,0024
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;;I;2;SAO PAULO;SP;41518;NA;NA;17643;3304;20947;10661;0;0;2;93133;93135;17635;121431;NA;NA%;NA%;0,1725;NA%;0,1635
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;41518;NA;NA;21067;399;21466;62420;0;0;11200;2874;14074;43804;120299;NA;NA%;NA%;0,1784;NA%;0,0854
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;41518;NA;NA;36783;869;37217;119447;0;0;0;0;0;0;119447;NA;NA%;NA%;0,3116;NA%;0,0733
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;41518;NA;NA;40352;0;40352;118502;0;0;0;0;0;0;118502;NA;NA%;NA%;0,3405;NA%;0,0689
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;41518;NA;NA;15044;0;15044;78462;0;0;0;0;0;39745;118207;NA;NA%;NA%;0,1273;NA%;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;41518;NA;NA;17093;0;17093;117755;0;0;0;0;0;0;117755;NA;NA%;NA%;0,1452;NA%;0,1497
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;;I;3;SAO PAULO;SP;41518;NA;NA;38090;0;38090;32588;73583;0;18;0;73601;11363;117552;NA;NA%;NA%;0,324;NA%;0,0171
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;41518;NA;NA;37758;0;37758;117551;0;0;0;0;0;0;117551;NA;NA%;NA%;0,3212;NA%;0,0402
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41518;NA;NA;29834;0;29374;116078;0;0;0;0;0;0;116078;NA;NA%;NA%;0,2531;NA%;0,1025
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;41518;NA;NA;25338;0;25244;115871;0;0;0;0;0;0;115871;NA;NA%;NA%;0,2179;NA%;0,1302
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41518;NA;NA;38200;0;38200;114918;0;0;0;0;0;0;114918;NA;NA%;NA%;0,3324;NA%;0,0012
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41518;NA;NA;35786;0;35786;114870;0;0;0;0;0;0;114870;NA;NA%;NA%;0,3115;NA%;0,1386
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41518;NA;NA;24032;0;22215;114492;0;0;0;0;0;0;114492;NA;NA%;NA%;0,194;NA%;0,1436
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41518;NA;NA;69169;0;68462;97886;0;0;0;0;0;16153;114039;NA;NA%;NA%;0,6003;NA%;0,0079
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41518;NA;NA;17748;0;17748;112274;0;0;0;0;0;0;112274;NA;NA%;NA%;0,1581;NA%;0,1073
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41518;NA;NA;24338;0;22627;111994;0;0;0;0;0;0;111994;NA;NA%;NA%;0,202;NA%;0,1256
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ E PATOS DE MINAS LTDA. - UNICRED DO ALTO PARANAÍBA E NOROESTE DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;41518;NA;NA;21452;0;21452;111639;0;0;0;0;0;0;111639;NA;NA%;NA%;0,1922;NA%;0,0817
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41518;NA;NA;17183;0;17183;111216;0;0;0;0;0;0;111216;NA;NA%;NA%;0,1545;NA%;0,0927
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41518;NA;NA;123342;1122;124464;111209;0;0;0;0;0;0;111209;NA;NA%;NA%;1,1192;NA%;0,0106
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41518;NA;NA;30810;222;30910;110989;0;0;0;0;0;0;110989;NA;NA%;NA%;0,2785;NA%;0,0917
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;41518;NA;NA;15444;0;15444;109494;0;0;0;0;0;0;109494;NA;NA%;NA%;0,141;NA%;0,0982
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;41518;NA;NA;25087;0;25040;108868;0;0;0;0;0;0;108868;NA;NA%;NA%;0,23;NA%;0,1051
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;41518;NA;NA;27507;0;27507;108553;0;0;0;0;0;0;108553;NA;NA%;NA%;0,2534;NA%;0,0067
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE CAMPO GRANDE MS LTDA.;73647935;b3S;;I;2;CAMPO GRANDE;MS;41518;NA;NA;57606;0;57606;107738;0;0;0;0;0;0;107738;NA;NA%;NA%;0,5347;NA%;0,0735
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41518;NA;NA;27172;311;27357;107549;0;0;0;0;0;0;107549;NA;NA%;NA%;0,2544;NA%;0,0721
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO LTDA   UNICRED CENTRAL SP;73085573;b3C;;I;2;SAO PAULO;SP;41518;NA;NA;23254;0;23254;98455;0;45;3999;40;4084;4133;106672;NA;NA%;NA%;0,218;NA%;0,2071
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41518;NA;NA;24590;0;24453;105723;0;0;0;0;0;0;105723;NA;NA%;NA%;0,2313;NA%;0,1197
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;;I;2;BRASILIA;DF;41518;NA;NA;63931;0;15970;95310;0;0;0;0;0;0;104842;NA;NA%;NA%;0,1523;NA%;0,3529
BGC LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33862244;n2;;I;3;RIO DE JANEIRO;RJ;41518;NA;NA;9377;4;9382;2076;0;0;0;0;0;102500;104576;NA;NA%;NA%;0,0897;NA%;0,2213
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41518;NA;NA;32797;0;31365;104367;0;0;0;0;0;0;104367;NA;NA%;NA%;0,3005;NA%;0,0366
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41518;NA;NA;32369;0;32090;103840;0;0;0;0;0;0;103840;NA;NA%;NA%;0,309;NA%;0,0551
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;;I;2;SANTOS;SP;41518;NA;NA;74538;0;74538;64057;0;0;18322;0;18322;19633;102012;NA;NA%;NA%;0,7307;NA%;0,002
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;41518;NA;NA;23702;275;23976;73082;0;0;21623;1336;22960;5958;102000;NA;NA%;NA%;0,2351;NA%;0,0484
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41518;NA;NA;14237;0;14194;100982;0;0;0;0;0;0;100982;NA;NA%;NA%;0,1406;NA%;0,0857
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;41518;NA;NA;12774;3434;16208;13952;0;0;0;592;592;85943;100487;NA;NA%;NA%;0,1613;NA%;0,2673
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41518;NA;NA;13758;0;13483;99969;0;0;0;0;0;0;99969;NA;NA%;NA%;0,1349;NA%;0,1854
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;41518;NA;NA;19004;0;19004;99762;0;0;0;0;0;0;99762;NA;NA%;NA%;0,1905;NA%;0,0793
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41518;NA;NA;21196;0;21084;99624;0;0;0;0;0;0;99624;NA;NA%;NA%;0,2116;NA%;0,2509
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;ESPERA FELIZ;MG;41518;NA;NA;23388;0;23369;98862;0;0;0;0;0;0;98862;NA;NA%;NA%;0,2364;NA%;0,0828
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41518;NA;NA;36144;0;35904;98770;0;0;0;0;0;0;98770;NA;NA%;NA%;0,3635;NA%;0,0595
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41518;NA;NA;12174;1958;14132;89769;0;0;0;0;0;0;98745;NA;NA%;NA%;0,1431;NA%;0,0144
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41518;NA;NA;25275;0;25193;97622;0;0;0;0;0;0;97622;NA;NA%;NA%;0,2581;NA%;0,0573
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL;4243780;b3C;;I;2;GOIANIA;GO;41518;NA;NA;23640;0;23640;75359;0;651;19993;755;21399;136;96895;NA;NA%;NA%;0,244;NA%;0,0871
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41518;NA;NA;24262;0;24205;96605;0;0;0;0;0;0;96605;NA;NA%;NA%;0,2506;NA%;0,1059
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;41518;NA;NA;15199;0;14220;95736;0;0;0;0;0;0;95736;NA;NA%;NA%;0,1485;NA%;0,3347
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41518;NA;NA;54244;0;54244;94129;0;0;0;0;0;0;94129;NA;NA%;NA%;0,5763;NA%;0,019
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;41518;NA;NA;25865;0;25865;94118;0;0;0;0;0;0;94118;NA;NA%;NA%;0,2748;NA%;0,0478
