Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAXÁ E PATOS DE MINAS LTDA. - UNICRED DO ALTO PARANAÍBA E NOROESTE DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;41518;999;0;0;100681;-5433;95247;0;0;0;0;0;1993;67170;3789;169198;0;169198
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41518;1314;0;0;90086;-4963;85123;0;0;0;0;0;3784;71371;5565;167156;0;167156
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;;I;2;SAO PAULO;SP;41518;661;1166;20526;139225;-7511;131714;0;0;0;0;0;11150;197;1339;166752;0;166752
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41518;186;0;0;76565;-749;75817;0;0;0;0;0;1206;85807;3150;166166;0;166166
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;41518;270;0;41697;123680;-1242;122438;0;0;0;0;0;1519;3;86;166012;0;166012
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41518;305;0;63208;65767;-485;65282;0;0;0;0;0;143;25805;7835;162578;0;162578
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41518;779;0;0;93634;-4789;88845;0;0;0;0;0;3354;60987;8166;162132;0;162132
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;41518;461;0;0;106414;-789;105625;0;0;0;0;0;2731;47475;5040;161332;0;161332
BANCO POTTENCIAL S.A.;253448;b1;;I;2;BELO HORIZONTE;MG;41518;534;34451;40148;49711;-3397;46314;0;0;0;0;0;17709;10173;11999;161328;0;161328
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;41518;5530;0;576;101341;-4670;96670;0;0;0;0;0;3360;43541;10918;160596;0;160596
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41518;3290;0;0;83614;-3226;80389;0;0;0;0;0;2707;65251;8254;159890;0;159890
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIÃO MATO GROSSO DO SUL - SICREDI UNIÃO MS;24654881;b3S;;I;2;CAMPO GRANDE;MS;41518;2723;0;0;103368;-7158;96210;0;0;0;0;0;6404;43030;11171;159538;0;159538
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;41518;117;21500;36443;0;0;0;0;0;0;0;0;98350;77;2092;158579;0;158579
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;ESPERA FELIZ;MG;41518;4121;0;0;79789;-3365;76424;0;0;0;0;0;1860;67302;8509;158216;0;158216
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;41518;2075;0;0;113993;-1693;112299;0;0;0;0;0;2242;35193;5773;157583;0;157583
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;;I;2;SAO PAULO;SP;41518;20;29914;114779;0;0;0;0;0;0;0;0;10105;0;1397;156216;0;156216
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;41518;491;13100;38874;0;0;0;0;0;0;0;0;99308;700;3597;156070;0;156070
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41518;2169;0;0;89486;-4073;85413;0;0;0;0;0;2173;60950;5015;155720;0;155720
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;41518;508;0;0;93381;-1774;91607;0;0;0;0;0;423;55724;5894;154157;0;154157
COOPERATIVA DE CRÉDITO RURAL COCAPEC;67096909;b3S;;I;2;FRANCA;SP;41518;292;0;52696;88094;-903;87190;0;0;0;0;0;468;8588;4872;154106;0;154106
BR PARTNERS;51822;b2;;C;2;SAO PAULO;SP;41518;2151;0;142428;0;0;0;0;0;0;0;0;6103;122;2889;153692;0;153692
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;41518;2542;19900;0;128137;-14637;113500;0;0;0;0;0;15916;0;75;151933;0;151933
BANCO OURINVEST S.A.;78632767;b2;;I;2;SAO PAULO;SP;41518;2205;26500;22992;9287;-779;8508;0;0;0;0;0;89774;222;763;150964;0;150964
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41518;1034;0;0;106015;-5488;100527;0;0;0;0;0;1515;43925;3834;150836;0;150836
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41518;1788;0;51508;84177;-924;83252;0;0;0;0;0;133;3024;9149;148855;0;148855
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41518;1616;0;0;59302;-1927;57375;0;0;0;0;0;1695;82396;5253;148335;0;148335
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41518;2009;0;3824;98275;-2819;95456;0;0;0;0;0;1578;38296;6498;147661;0;147661
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41518;181;0;0;127452;-2745;124707;0;0;0;0;0;1883;14358;5914;147043;0;147043
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;41518;261;3050;0;157140;-36099;121041;0;0;0;0;0;21516;0;311;146179;0;146179
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;41518;894;0;89222;48364;-2579;45785;0;0;0;0;0;708;3374;6146;146129;0;146129
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41518;751;0;71950;67945;-1166;66779;0;0;0;0;0;301;2566;3048;145395;0;145395
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41518;917;0;0;78821;-4745;74076;0;0;0;0;0;2833;60733;5930;144489;0;144489
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;41518;1663;0;0;97867;-2149;95718;0;0;0;0;0;1845;41603;3308;144136;0;144136
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41518;2139;0;16578;106256;-3195;103061;0;0;0;0;0;469;15640;6035;143922;0;143922
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;41518;599;30937;10552;118414;-27291;91122;0;0;0;0;0;9367;321;981;143879;0;143879
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;41518;561;0;0;71278;-678;70600;0;0;0;0;0;4440;58533;7952;142087;0;142087
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41518;2440;2164;47755;81277;-3773;77503;0;0;0;0;0;1318;3380;4388;138947;0;138947
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41518;1075;0;35;99463;-4709;94754;0;0;0;0;0;6834;24530;11318;138546;0;138546
BANCO VIPAL S.A.;9526594;b2;;I;2;PORTO ALEGRE;RS;41518;2567;0;15784;113304;-13230;100074;0;0;0;0;0;9631;10181;95;138331;0;138331
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41518;3811;0;133216;777;-16;761;0;0;0;0;0;59;4;358;138209;0;138209
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41518;710;0;62552;67338;-1054;66284;0;0;0;0;0;15;4300;4119;137980;0;137980
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;41518;683;0;40428;89101;-1567;87534;0;0;0;0;0;277;3178;5334;137435;0;137435
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;41518;124;72191;42580;250;0;250;0;0;0;0;0;19197;35;2668;137045;0;137045
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;41518;2499;0;0;91485;-1661;89824;0;0;0;0;0;900;38563;4580;136366;0;136366
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41518;205;0;0;89236;-1448;87787;0;0;0;0;0;825;37692;8930;135440;0;135440
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41518;2651;0;0;77752;-3524;74228;0;0;0;0;0;1575;51335;5126;134915;0;134915
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;41518;321;0;4909;135182;-18529;116653;0;0;0;0;0;11913;0;921;134718;0;134718
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41518;758;0;49992;66582;-2272;64310;0;0;0;0;0;3490;11276;4244;134069;0;134069
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41518;641;0;0;74702;-1355;73347;0;0;0;0;0;4522;50077;5083;133670;0;133670
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;41518;968;0;0;97216;-3357;93859;0;0;0;0;0;706;34531;3555;133619;0;133619
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41518;798;40480;53334;37110;-844;36266;0;0;0;0;0;610;424;898;132810;0;132810
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;41518;1646;0;0;92712;-1651;91061;0;0;0;0;0;1021;30638;7885;132251;0;132251
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41518;1233;36;3507;106411;-5609;100802;0;0;0;0;0;1184;18872;6360;131994;0;131994
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;41518;956;0;0;69861;-1727;68134;0;0;0;0;0;402;56679;5593;131763;0;131763
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;41518;21;2200;50444;64579;-6671;57908;0;0;0;0;0;13725;326;6709;131332;0;131332
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41518;2607;0;0;69010;-5653;63357;0;0;0;0;0;3492;53576;6184;129216;0;129216
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;41518;393;22320;54173;0;0;0;0;0;0;0;0;44533;404;5856;127680;0;127680
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;;I;2;POCOS DE CALDAS;MG;41518;10715;23725;47266;851;0;851;0;0;0;0;0;43507;0;1542;127606;0;127606
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;41518;681;7800;62390;14391;-249;14143;0;0;0;0;0;35275;5544;1162;126995;0;126995
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41518;3821;0;37981;77185;-1039;76146;0;0;0;0;0;6411;11;1317;125688;0;125688
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41518;1080;0;9547;86899;-1435;85464;0;0;0;0;0;1355;21350;6792;125588;0;125588
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;41518;1170;4157;2159;110271;-7688;102583;0;0;0;0;0;7285;7526;501;125381;0;125381
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41518;2658;0;8534;61353;-3937;57416;0;0;0;0;0;715;48184;7449;124956;0;124956
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41518;2182;0;0;92402;-2424;89979;0;0;0;0;0;644;27335;3955;124094;0;124094
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;41518;1141;0;54348;59114;-1938;57176;0;0;0;0;0;341;6881;2407;122294;0;122294
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41518;639;0;0;70683;-5346;65336;0;0;0;0;0;2352;48451;5421;122199;0;122199
PLANNER;51341;n1;;C;2;SAO PAULO;SP;41518;1642;28196;43436;0;0;0;0;0;0;0;0;45413;156;1853;120696;0;120696
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;41518;3431;3351;105879;0;0;0;0;0;0;0;0;4514;227;2856;120258;0;120258
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;41518;2256;0;0;81382;-3852;77531;0;0;0;0;0;4176;29428;6233;119624;0;119624
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41518;34;1750;1279;121955;-10599;111356;0;0;0;0;0;4060;39;188;118707;0;118707
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41518;62;0;0;40846;-274;40573;0;0;0;0;0;68;73204;4202;118109;0;118109
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41518;688;0;0;97211;-2588;94623;0;0;0;0;0;3966;11402;7231;117910;0;117910
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;41518;1159;0;0;66626;-3119;63507;0;0;0;0;0;4446;40741;6880;116734;0;116734
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41518;2307;0;0;55697;-2033;53663;0;0;0;0;0;2068;52515;5800;116354;0;116354
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;41518;133;5650;37985;258;0;258;0;0;0;0;0;55352;10945;5446;115769;0;115769
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41518;2169;0;540;76116;-2297;73819;0;0;0;0;0;1159;34302;3318;115307;0;115307
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA REGIÃO SUL FLUMINENSE LTDA. UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;41518;1851;0;0;54798;-1557;53241;0;0;0;0;0;764;52267;6726;114849;0;114849
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;41518;1051;0;59723;43363;-3358;40005;0;0;0;0;0;539;10564;2816;114697;0;114697
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41518;1269;0;7011;41617;-865;40751;0;0;0;0;0;1653;59233;4602;114520;0;114520
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;41518;2032;0;62000;30381;-1383;28999;0;0;0;0;0;964;18030;1897;113922;0;113922
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;41518;1370;0;1141;58448;-1787;56661;0;0;0;0;0;1396;43922;8800;113291;0;113291
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41518;81;0;108605;0;0;0;0;0;0;0;0;3951;4;249;112890;0;112890
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;41518;815;0;33098;70303;-1768;68534;0;0;0;0;0;409;6342;3379;112577;0;112577
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;41518;1370;0;32853;68579;-2559;66019;0;0;0;0;0;416;6100;4852;111610;0;111610
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41518;1343;0;313;72845;-2381;70464;0;0;0;0;0;1960;31920;5561;111560;0;111560
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;41518;2267;0;53521;50836;-3050;47786;0;0;0;0;0;682;3272;3361;110890;0;110890
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41518;3786;0;49788;50043;-1988;48055;0;0;0;0;0;402;623;7878;110531;0;110531
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;41518;83;19270;59541;0;0;0;0;0;0;0;0;30234;261;1060;110449;0;110449
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS ? SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;41518;1331;0;47609;55548;-1124;54425;0;0;0;0;0;157;3179;3684;110385;0;110385
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41518;2383;0;0;78895;-2731;76164;0;0;0;0;0;2465;24644;4664;110320;0;110320
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41518;3464;21795;0;83593;-7942;75650;0;0;0;0;0;2086;6264;418;109676;0;109676
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41518;946;0;0;64419;-3130;61289;0;0;0;0;0;14359;29463;3434;109492;0;109492
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41518;2596;0;0;57920;-2411;55509;0;0;0;0;0;1096;40292;9974;109467;0;109467
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;41518;3203;0;0;64541;-3146;61395;0;0;0;0;0;2521;34452;6552;108123;0;108123
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41518;846;0;39882;59051;-1450;57601;0;0;0;0;0;387;1746;7028;107490;0;107490
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41518;2512;0;32193;73992;-2200;71792;0;0;0;0;0;90;479;44;107111;0;107111
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. ? SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;41518;3805;0;0;67983;-1854;66129;0;0;0;0;0;1213;28840;6256;106243;0;106243
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS - ACREDICOOP;3461243;b3S;;I;2;BLUMENAU;SC;41518;718;0;24360;73858;-2169;71689;0;0;0;0;0;877;3151;5199;105994;0;105994
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB CRESUD;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;41518;1675;0;0;76341;-3323;73018;0;0;0;0;0;948;25865;3933;105440;0;105440
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41518;702;0;0;69314;-1101;68213;0;0;0;0;0;1457;30207;4591;105169;0;105169
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;41518;1064;0;26385;64586;-1233;63353;0;0;0;0;0;1834;8639;3850;105125;0;105125
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE PANAMBI - SICREDI PANAMBI RS;91983155;b3S;;I;2;PANAMBI;RS;41518;725;2313;0;36942;-2846;34096;0;0;0;0;0;2455;57268;7396;104253;0;104253
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;41518;2088;0;2649;98178;-3238;94940;0;0;0;0;0;4190;0;0;103867;0;103867
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;41518;1009;0;0;79575;-1583;77993;0;0;0;0;0;856;18737;4928;103523;0;103523
