Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;I;2;SANTO CRISTO;RS;42705;34965;0;34965;0;34965;151129;0;0;0;0;0;132135;283264;0;0,1234;0,1234;0,1234;NI%;0,0262
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;42705;74903;0;74903;0;74903;260533;594;0;0;0;594;21677;282804;330860;0,2649;0,2649;0,2649;0,2264;0,0905
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;42705;55396;0;55396;4175;59571;282020;NA;NA;NA;NA;NA;NA;282020;0;0,1964;0,1964;0,2112;NI%;0,195
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42705;47254;0;47254;0;47254;281570;NA;NA;NA;NA;NA;NA;281570;0;0,1678;0,1678;0,1678;NI%;0,1314
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA, AGROPECUARISTAS E EMPRESÁRIOS DA REGIÃO DE PIRACICABA;54401286;b3S;;I;2;PIRACICABA;SP;42705;95621;0;95621;0;95621;237947;0;0;4;0;4;43510;281460;468060;0,3397;0,3397;0,3397;0,2043;0,0132
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;;I;2;GOIANIA;GO;42705;131777;0;131777;0;131777;281282;NA;NA;NA;NA;NA;NA;281282;0;0,4685;0,4685;0,4685;NI%;0,0282
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;;I;2;VARGINHA;MG;42705;65027;0;65027;0;65027;230021;0;0;0;0;0;43535;273556;392845;0,2377;0,2377;0,2377;0,1655;0,0434
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42705;71503;0;71503;0;71503;269952;NA;NA;NA;NA;NA;NA;269952;0;0,2649;0,2649;0,2649;NI%;0,0459
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;;I;2;PRIMAVERA DO LESTE;MT;42705;84770;0;84770;0;84770;268749;NA;NA;NA;NA;NA;NA;268749;0;0,3154;0,3154;0,3154;NI%;0,1726
COOPERATIVA DE CRÉDITO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;;I;2;PORTO ALEGRE;RS;42705;44782;0;44782;0;44782;240497;0;0;473;0;473;27116;268085;568410;0,167;0,167;0,167;0,0788;0,1365
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42705;67282;0;67282;0;67282;265453;NA;NA;NA;NA;NA;NA;265453;0;0,2535;0,2535;0,2535;NI%;0,0866
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42705;66137;0;66137;0;66137;238998;0;0;0;0;0;25919;264917;349025;0,2497;0,2497;0,2497;0,1895;0,0095
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;;I;2;SANTOS;SP;42705;55946;0;55946;0;55946;261365;NA;NA;NA;NA;NA;NA;261365;0;0,2141;0,2141;0,2141;NI%;0,0647
BR PARTNERS - PRUDENCIAL;1000080934;b2;;C;2;SAO PAULO;SP;42705;149968;0;149968;0;149968;82570;2850;0;100347;0;103197;74861;260628;368992;0,5754;0,5754;0,5754;0,4064;0,0049
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS OU MICROEMPREENDEDORES DA REGIÃO CENTRO NORTE DO CEARÁ LTDA.;72257793;b3S;;I;2;FORTALEZA;CE;42705;106022;0;106022;0;106022;259740;NA;NA;NA;NA;NA;NA;259740;0;0,4082;0,4082;0,4082;NI%;0,0453
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;;I;2;TOLEDO;PR;42705;42097;0;42097;0;42097;259618;NA;NA;NA;NA;NA;NA;259618;0;0,1621;0,1621;0,1621;NI%;0,0956
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;;I;2;SANTOS;SP;42705;55132;0;55132;0;55132;182303;0;0;57520;0;57520;19422;259246;0;0,2127;0,2127;0,2127;NI%;0,0033
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;42705;39849;0;39849;0;39849;258437;NA;NA;NA;NA;NA;NA;258437;0;0,1542;0,1542;0,1542;NI%;0,0666
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;42705;62579;0;62579;0;62579;256924;NA;NA;NA;NA;NA;NA;256924;0;0,2436;0,2436;0,2436;NI%;0,1013
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;42705;40217;0;40217;0;40217;256466;NA;NA;NA;NA;NA;NA;256466;0;0,1568;0,1568;0,1568;NI%;0,1109
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;42705;74806;0;74806;0;74806;255043;NA;NA;NA;NA;NA;NA;255043;0;0,2933;0,2933;0,2933;NI%;0,0687
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;CURITIBA;PR;42705;146209;0;146209;0;146209;252607;NA;NA;NA;NA;NA;NA;252607;0;0,5788;0,5788;0,5788;NI%;0,0011
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;;I;2;PORTO ALEGRE;RS;42705;83046;0;83046;0;83046;200784;539;0;0;0;539;50513;251836;357515;0,3298;0,3298;0,3298;0,2323;0,0119
UBS - PRUDENCIAL;1000080989;b2;;C;3;SAO PAULO;SP;42705;182132;0;182132;0;182132;35951;0;0;0;0;0;215660;251611;266238;0,7239;0,7239;0,7239;0,6841;0,0166
COOPERATIVA DE CRÉDITO E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;;I;2;GUARAPUAVA;PR;42705;66027;0;66027;1416;67443;251586;NA;NA;NA;NA;NA;NA;251586;0;0,2624;0,2624;0,2681;NI%;0,0902
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42705;53405;0;53405;0;53405;246041;NA;NA;NA;NA;NA;NA;246041;0;0,2171;0,2171;0,2171;NI%;0,0312
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42705;275928;0;275928;0;275928;240309;NA;NA;NA;NA;NA;NA;240309;0;1,1482;1,1482;1,1482;NI%;0,0258
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;42705;31127;0;31127;0;31127;230821;0;0;0;0;0;9412;240233;349428;0,1296;0,1296;0,1296;0,0891;0,1958
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;42705;42553;0;42553;0;42553;218522;0;0;14179;0;14179;7393;240094;1325225;0,1772;0,1772;0,1772;0,0321;0,1485
AFEAM - PRUDENCIAL;1000081108;n1;;I;1;MANAUS;AM;42705;111984;0;111984;0;111984;176390;0;0;11398;0;11398;52229;240017;0;0,4666;0,4666;0,4666;NI%;0,0904
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42705;93820;0;93820;0;93820;239228;NA;NA;NA;NA;NA;NA;239228;0;0,3922;0,3922;0,3922;NI%;0,133
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42705;57452;0;57452;0;57452;169512;0;0;0;0;0;68522;238034;0;0,2414;0,2414;0,2414;NI%;0,0192
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42705;36389;0;36389;0;36389;228948;0;0;0;0;0;9009;237958;330736;0,1529;0,1529;0,1529;0,11;0,2255
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;42705;34285;0;34285;0;34285;237045;NA;NA;NA;NA;NA;NA;237045;0;0,1446;0,1446;0,1446;NI%;0,2253
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;;I;2;PASSOS MAIA;SC;42705;53498;0;53498;0;53498;235855;NA;NA;NA;NA;NA;NA;235855;0;0,2268;0,2268;0,2268;NI%;0,0542
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42705;51881;0;51881;0;51881;235019;NA;NA;NA;NA;NA;NA;235019;0;0,2208;0,2208;0,2208;NI%;0,0374
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;C;2;SAO PAULO;SP;42705;38806;0;38806;0;38806;125593;0;0;43456;0;43456;62025;231074;0;0,1679;0,1679;0,1679;NI%;0,0475
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;;C;3;SAO PAULO;SP;42705;184937;0;184937;0;184937;216518;8227;0;0;0;8227;6229;230974;1223771;0,8007;0,8007;0,8007;0,1511;0,0028
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42705;43153;0;43153;0;43153;230026;NA;NA;NA;NA;NA;NA;230026;0;0,1876;0,1876;0,1876;NI%;0,1941
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42705;47649;0;47649;0;47649;228707;NA;NA;NA;NA;NA;NA;228707;0;0,2083;0,2083;0,2083;NI%;0,1507
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42705;35840;0;35840;0;35840;228432;NA;NA;NA;NA;NA;NA;228432;0;0,1569;0,1569;0,1569;NI%;0,0592
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;42705;35130;0;35130;3002;38133;204849;0;0;0;0;0;22612;227460;399963;0,1544;0,1544;0,1676;0,0878;0,1655
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;;I;2;CAMBARA;PR;42705;36527;0;36527;0;36527;198150;0;0;0;0;0;28374;226524;318902;0,1612;0,1612;0,1612;0,1145;0,2795
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;42705;75808;0;75808;0;75808;225157;NA;NA;NA;NA;NA;NA;225157;0;0,3367;0,3367;0,3367;NI%;0,0797
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42705;48942;0;48942;0;48942;223898;NA;NA;NA;NA;NA;NA;223898;0;0,2186;0,2186;0,2186;NI%;0,1888
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;;I;2;MACEIO;AL;42705;135749;0;135749;0;135749;221927;NA;NA;NA;NA;NA;NA;221927;0;0,6117;0,6117;0,6117;NI%;0,0054
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42705;39511;0;39511;0;39511;177688;0;0;0;0;0;42792;220480;316006;0,1792;0,1792;0,1792;0,125;0,0651
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;SAO PAULO;SP;42705;53674;0;53674;0;53674;26374;92365;0;685;0;93050;100897;220320;302311;0,2436;0,2436;0,2436;0,1775;0,238
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42705;28083;0;28083;0;28083;90592;0;0;124564;0;124564;4101;219256;368202;0,1281;0,1281;0,1281;0,0763;0,0374
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;42705;53232;0;53232;0;53232;7417;0;0;0;161889;161889;49685;218991;0;0,2431;0,2431;0,2431;NI%;0,0002
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;42705;65769;0;65769;0;65769;188311;0;0;3086;0;3086;25938;217334;1289982;0,3026;0,3026;0,3026;0,051;0,053
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;42705;78729;0;78729;0;78729;175390;0;0;0;0;0;40903;216293;295096;0,364;0,364;0,364;0,2668;0,0369
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;42705;30155;0;30155;0;30155;215627;NA;NA;NA;NA;NA;NA;215627;0;0,1398;0,1398;0,1398;NI%;0,0734
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42705;29125;0;29125;0;29125;187350;0;0;4642;0;4642;20427;212419;0;0,1371;0,1371;0,1371;NI%;0,0301
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42705;110365;0;110365;0;110365;46635;35359;0;419;0;35778;127644;210058;185366;0,5254;0,5254;0,5254;0,5954;0,1387
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42705;45657;0;45657;0;45657;208019;NA;NA;NA;NA;NA;NA;208019;0;0,2195;0,2195;0,2195;NI%;0,2646
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42705;29350;0;29350;1416;30765;196189;0;0;297;0;297;10222;206709;302919;0,142;0,142;0,1488;0,0969;0,1351
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;42705;32351;0;32351;0;32351;105867;0;0;0;0;0;97943;203811;0;0,1587;0,1587;0,1587;NI%;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;42705;37256;0;37256;0;37256;203808;NA;NA;NA;NA;NA;NA;203808;0;0,1828;0,1828;0,1828;NI%;0,0641
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42705;51590;0;51590;0;51590;202884;NA;NA;NA;NA;NA;NA;202884;0;0,2543;0,2543;0,2543;NI%;0,0809
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42705;47940;0;47940;0;47940;198953;NA;NA;NA;NA;NA;NA;198953;0;0,241;0,241;0,241;NI%;0,053
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZONAS OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;;I;2;GOIANIA;GO;42705;50141;0;50141;0;50141;167149;763;343;8995;305;10407;15061;192617;838805;0,2603;0,2603;0,2603;0,0598;0,0561
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;;I;3;RIO DE JANEIRO;RJ;42705;38726;0;38726;0;38726;49669;0;0;154;0;154;141807;191630;0;0,2021;0,2021;0,2021;NI%;0,1069
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42705;56270;0;56270;0;56270;191618;NA;NA;NA;NA;NA;NA;191618;0;0,2937;0,2937;0,2937;NI%;0,0046
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;42705;50448;0;50448;0;50448;33832;0;0;103;0;103;156546;190482;0;0,2648;0,2648;0,2648;NI%;0,0861
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42705;35253;0;35253;0;35253;190091;NA;NA;NA;NA;NA;NA;190091;0;0,1855;0,1855;0,1855;NI%;0,0922
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;;I;2;BELO HORIZONTE;MG;42705;26411;0;26411;0;26411;182729;0;0;3412;0;3412;1366;187507;831992;0,1409;0,1409;0,1409;0,0317;0,0117
SICREDI RECIFE - COOPERATIVA DE CRÉDITO DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL;70241658;b3S;;I;2;RECIFE;PE;42705;71437;0;71437;0;71437;186172;NA;NA;NA;NA;NA;NA;186172;0;0,3837;0,3837;0,3837;NI%;0,0338
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42705;39074;0;39074;0;39074;184030;NA;NA;NA;NA;NA;NA;184030;0;0,2123;0,2123;0,2123;NI%;0,0937
COOPERATIVA DE CREDITO E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO;72128440;b3S;;I;2;RIO DE JANEIRO;RJ;42705;70767;0;70767;0;70767;182699;NA;NA;NA;NA;NA;NA;182699;0;0,3873;0,3873;0,3873;NI%;0,2365
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42705;118031;0;118031;0;118031;181888;NA;NA;NA;NA;NA;NA;181888;0;0,6489;0,6489;0,6489;NI%;0,0285
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;42705;77807;0;77807;0;77807;45044;4972;0;0;0;4972;130603;180619;0;0,4308;0,4308;0,4308;NI%;0,0653
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42705;33118;0;33118;0;33118;178440;NA;NA;NA;NA;NA;NA;178440;0;0,1856;0,1856;0,1856;NI%;0,3831
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42705;46068;0;46068;0;46068;103804;0;0;2;0;2;74110;177916;0;0,2589;0,2589;0,2589;NI%;0,0434
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;;I;2;RIO DE JANEIRO;RJ;42705;62838;0;62838;0;62838;145389;0;0;0;0;0;31857;177246;429649;0,3545;0,3545;0,3545;0,1463;0,0643
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42705;49022;0;49022;0;49022;176737;NA;NA;NA;NA;NA;NA;176737;0;0,2774;0,2774;0,2774;NI%;0,0671
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - SICREDI NATAL;70038237;b3S;;I;2;NATAL;RN;42705;74037;0;74037;0;74037;176371;NA;NA;NA;NA;NA;NA;176371;0;0,4198;0,4198;0,4198;NI%;0,0359
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42705;67036;0;67036;0;67036;102513;0;0;50471;0;50471;23333;176317;112580;0,3802;0,3802;0,3802;0,5955;0,1452
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42705;19948;0;19948;2944;22892;158694;0;0;0;0;0;16741;175435;0;0,1137;0,1137;0,1305;NI%;0,0737
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42705;53273;0;53273;0;53273;172977;NA;NA;NA;NA;NA;NA;172977;0;0,308;0,308;0,308;NI%;0,0228
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42705;29211;0;29211;0;29211;170362;NA;NA;NA;NA;NA;NA;170362;0;0,1715;0,1715;0,1715;NI%;0,0481
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42705;59975;0;59975;0;59975;168140;NA;NA;NA;NA;NA;NA;168140;0;0,3567;0,3567;0,3567;NI%;0,0351
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42705;40147;0;40147;0;40147;168039;NA;NA;NA;NA;NA;NA;168039;0;0,2389;0,2389;0,2389;NI%;0,1584
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42705;54616;0;54616;0;54616;167655;NA;NA;NA;NA;NA;NA;167655;0;0,3258;0,3258;0,3258;NI%;0,0343
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42705;48386;0;48386;0;48386;166421;NA;NA;NA;NA;NA;NA;166421;0;0,2907;0,2907;0,2907;NI%;0,1059
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42705;29465;0;29465;0;29465;165927;NA;NA;NA;NA;NA;NA;165927;0;0,1776;0,1776;0,1776;NI%;0,1351
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42705;24361;0;24361;0;24361;165617;NA;NA;NA;NA;NA;NA;165617;0;0,1471;0,1471;0,1471;NI%;0,0551
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42705;49545;0;49545;0;49545;165373;NA;NA;NA;NA;NA;NA;165373;0;0,2996;0,2996;0,2996;NI%;0,0791
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;;I;2;ADAMANTINA;SP;42705;47147;0;47147;0;47147;165102;NA;NA;NA;NA;NA;NA;165102;0;0,2856;0,2856;0,2856;NI%;0,046
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42705;45380;0;45380;0;45380;164821;NA;NA;NA;NA;NA;NA;164821;0;0,2753;0,2753;0,2753;NI%;0,1799
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42705;38760;0;38760;0;38760;163588;NA;NA;NA;NA;NA;NA;163588;0;0,2369;0,2369;0,2369;NI%;0,0692
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;;I;2;BRASILIA;DF;42705;67942;0;67942;0;67942;149464;0;0;12;0;12;12840;162316;519194;0,4186;0,4186;0,4186;0,1309;0,0483
