Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR
INTERCAM CC LTDA - PRUDENCIAL;1000081926;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;23791;NI;;S4
FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL;1000081957;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;11275;NI;;S4
B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;1000081995;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;99185;NI;;S4
ONNIX CC LTDA. - PRUDENCIAL;1000082011;n2;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;1066;NI;;S4
MONEYCORP - PRUDENCIAL;1000082028;b2;I;2;SAO PAULO;SP;44256;Sim;Sim;Não;59448;NI;;S4
AGK CC S.A. - PRUDENCIAL;1000082035;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;34884;NI;;S4
AVIPAM CC LTDA. - PRUDENCIAL;1000082042;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;439;NI;;S4
ARC CORRETORA CAMBIO S.A. - PRUDENCIAL;1000082066;n2;I;2;SANTOS;SP;44256;Não;Sim;Não;2503;NI;;S4
BOA VIAGEM SCC LTDA. - PRUDENCIAL;1000082080;n2;I;2;RECIFE;PE;44256;Não;Sim;Não;8050;NI;;S4
SOL CC - PRUDENCIAL;1000082097;n2;I;2;NATAL;RN;44256;Não;Sim;Não;1796;NI;;S4
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;59287;NI;;S4
EXIM CC LTDA - PRUDENCIAL;1000082217;n2;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;1728;NI;;S4
DOURADA CORRETORA - PRUDENCIAL;1000082224;n2;I;2;CURITIBA;PR;44256;Não;Sim;Não;2832;NI;;S4
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;I;2;SAO JOSE DOS PINHAIS;PR;44256;Não;Sim;Não;4775;NI;;S4
DECYSEO CC LTDA. - PRUDENCIAL;1000082248;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;3315;NI;;S4
CAMBIONET CC LTDA - PRUDENCIAL;1000082286;n2;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;10079;NI;;S4
CONSEGTUR CC - PRUDENCIAL;1000082303;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;737;NI;;S4
MEGA CC LTDA. - PRUDENCIAL;1000082327;n2;I;2;RIO CLARO;SP;44256;Não;Sim;Não;969;NI;;S4
TURCAMBIO CC LTDA. - PRUDENCIAL;1000082334;n2;I;2;GAROPABA;SC;44256;Não;Sim;Não;6288;NI;;S4
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;I;2;FLORIANOPOLIS;SC;44256;Não;Sim;Não;569;NI;;S4
AMAZÔNIA CC LTDA. - PRUDENCIAL;1000082365;n2;I;2;MANAUS;AM;44256;Não;Sim;Não;2183;NI;;S4
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;21344;NI;;S4
SINGRATUR CC LTDA. - PRUDENCIAL;1000082389;n2;I;2;MARINGA;PR;44256;Não;Sim;Não;1015;NI;;S4
UNIÃO ALTERNATIVA CC LTDA. - PRUDENCIAL;1000082396;n2;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;8640;NI;;S4
BRX CC LTDA. - PRUDENCIAL;1000082413;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;2579;NI;;S4
CONEXION CC LTDA. - PRUDENCIAL;1000082420;n2;I;2;RIBEIRAO PRETO;SP;44256;Não;Sim;Não;745;NI;;S4
AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;1000082516;n2;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Não;23168;NI;;S4
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;101563;NI;;S4
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;550439;NI;;S4
LEVYCAM CCV LTDA - PRUDENCIAL;1000082592;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;6008;NI;;S4
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;C;3;SAO PAULO;SP;44256;Não;Sim;Não;990377;NI;;S4
LEROSA S.A. CVC - PRUDENCIAL;1000082633;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;5917;NI;;S4
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;36209;NI;;S4
WARREN CCVM LTDA - PRUDENCIAL;1000082664;n2;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;58653;NI;;S4
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;C;2;SAO PAULO;SP;44256;Não;Sim;Não;12154;NI;;S4
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;1000082712;n1;C;2;RECIFE;PE;44256;Não;Sim;Não;55200;NI;;S4
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Não;121480;NI;;S4
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;49925;NI;;S4
MUNDINVEST S.A. - CCVM - PRUDENCIAL;1000082774;n2;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Não;26478;NI;;S4
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;2059;NI;;S4
LA INVESTIMENTOS CCVM - PRUDENCIAL;1000082798;n2;I;2;SALVADOR;BA;44256;Não;Sim;Não;4884;NI;;S4
NOVINVEST CVM LTDA - PRUDENCIAL;1000082808;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;41054;NI;;S4
SLW CVC LTDA - PRUDENCIAL;1000082815;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;24532;NI;;S4
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;612235;NI;;S4
MAGLIANO S.A. CCVM - PRUDENCIAL;1000082839;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;3235;NI;;S4
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;1202450;NI;;S4
GERAL CCVM LTDA - PRUDENCIAL;1000082918;n2;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;58439;NI;;S4
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;86573;NI;;S4
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;I;3;SAO PAULO;SP;44256;Não;Sim;Não;833436;NI;;S4
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;I;3;BARUERI;SP;44256;Não;Sim;Não;752540;NI;;S4
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;I;3;BARUERI;SP;44256;Não;Sim;Não;547837;NI;;S4
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;I;3;BARUERI;SP;44256;Não;Sim;Não;1302561;NI;;S4
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;I;3;BARUERI;SP;44256;Não;Sim;Não;536509;NI;;S4
FINSOL SCMEPP S.A. - PRUDENCIAL;1000083340;n1;I;3;RECIFE;PE;44256;Não;Sim;Não;NA;NA;;S4
MUTUAL APETRIM CI S/A - PRUDENCIAL;1000083412;n1;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Não;NI;NI;;S4
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;C;2;BARUERI;SP;44256;Não;Sim;Não;1096719;NI;;S4
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;C;2;DOIS IRMAOS;RS;44256;Não;Sim;Não;272958;0;;S4
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;b1;C;2;SOROCABA;SP;44256;Sim;Sim;Não;1022314;NI;;S4
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;I;2;SAO PAULO;SP;44256;Não;Sim;Não;6382124;NI;;S4
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;570587;NI;;S4
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;C;2;ARAXA;MG;44256;Não;Sim;Não;633239;NI;;S4
CARUANA SCFI - PRUDENCIAL;1000083591;n1;I;2;SAO PAULO;SP;44256;Não;Sim;Não;800444;NI;;S4
BRK S.A. CFI - PRUDENCIAL;1000083601;n1;I;2;SAO PAULO;SP;44256;Não;Sim;Não;418861;NI;;S4
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;I;2;VITORIA;ES;44256;Não;Sim;Não;267025;NI;;S4
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;C;2;SAO PAULO;SP;44256;Sim;Sim;Não;6490904;0;;S4
SENFF S.A. - CFI - PRUDENCIAL;1000083670;b1;I;2;CURITIBA;PR;44256;Sim;Sim;Não;44385;NI;;S4
AGIBANK - PRUDENCIAL;1000083694;b1;C;2;PORTO ALEGRE;RS;44256;Sim;Sim;Não;4040278;NI;;S4
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;NI;NI;;S4
COLUNA S.A. DTVM - PRUDENCIAL;1000083728;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;8919;NI;;S4
NOVA FUTURA DTVM LTDA - PRUDENCIAL;1000083759;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;214659;NI;;S4
SIMPLIFIC PAVARINI - PRUDENCIAL;1000083766;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;2527;NI;;S4
DILLON S/A DTVM - PRUDENCIAL;1000083807;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;13523;NI;;S4
BR-CAPITAL DTVM S.A. - PRUDENCIAL;1000083814;n2;C;2;SAO PAULO;SP;44256;Não;Sim;Não;2741;NI;;S4
PATAÇÃO DTVM LTDA. - PRUDENCIAL;1000083821;n2;I;2;SOROCABA;SP;44256;Não;Sim;Não;1617;NI;;S4
CP & FRIZZO - DTVM LTDA - PRUDENCIAL;1000083838;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;729;NI;;S4
DIBRAN DTVM LTDA - PRUDENCIAL;1000083845;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;18414;NI;;S4
ORLA DTVM S.A. - PRUDENCIAL;1000083883;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;NI;NI;;S4
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;I;3;SAO PAULO;SP;44256;Não;Sim;Não;138750;NI;;S4
INDIGO INVESTIM DTVM - PRUDENCIAL;1000083924;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;15783;NI;;S4
GAVEA DTVM LTDA - PRUDENCIAL;1000083986;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;12121;NI;;S4
F D GOLD DTVM LTDA - PRUDENCIAL;1000083993;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;91440;NI;;S4
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;259793;NI;;S4
PARMETAL DTVM LTDA - PRUDENCIAL;1000084019;n2;I;2;BARUERI;SP;44256;Não;Sim;Não;40872;NI;;S4
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;I;3;SAO PAULO;SP;44256;Não;Sim;Não;178780;NI;;S4
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;I;3;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;286662;NI;;S4
OLIVEIRA TRUST DTVM S.A. - PRUDENCIAL;1000084040;n2;C;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;52218;NI;;S4
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;I;3;SAO PAULO;SP;44256;Sim;Sim;Não;1994084;NI;;S4
INTL FCSTONE - PRUDENCIAL;1000084088;b2;C;3;SAO PAULO;SP;44256;Sim;Sim;Não;157408;NI;;S4
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;773869;NI;;S4
LASTRO RDV DTVM LTDA - PRUDENCIAL;1000084129;n2;C;2;ARARAS;SP;44256;Não;Sim;Não;2900;NI;;S4
PACIFIC INVEST DTVM LTDA - PRUDENCIAL;1000084143;n2;I;2;JOACABA;SC;44256;Não;Sim;Não;2667;NI;;S4
DEBONI DTVM LTDA - PRUDENCIAL;1000084150;n2;I;2;CURITIBA;PR;44256;Não;Sim;Não;6196;NI;;S4
RB CAPITAL DTVM LTDA. - PRUDENCIAL;1000084174;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;NI;NI;;S4
MOMENTO DTVM LTDA. - PRUDENCIAL;1000084181;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;2683;NI;;S4
H.COMMCOR DTVM LTDA. - PRUDENCIAL;1000084222;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;46423;NI;;S4
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;39248;NI;;S4
FRAM CAPITAL DTVM S.A. - PRUDENCIAL;1000084253;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;17729;NI;;S4
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;I;2;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;381852;NI;;S4
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;73844;NI;;S4
INTRADER DTVM LTDA - PRUDENCIAL;1000084301;n2;C;2;SAO PAULO;SP;44256;Não;Sim;Não;NI;NI;;S4
AZIMUT BRASIL DTVM - PRUDENCIAL;1000084325;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;17715;NI;;S4
BANCO RIBEIRÃO PRETO - PRUDENCIAL;1000084349;b1;I;2;RIBEIRAO PRETO;SP;44256;Sim;Sim;Não;1029096;NI;;S4
MONOPÓLIO CC - PRUDENCIAL;1000084356;n2;I;2;BELEM;PA;44256;Não;Sim;Não;4712;NI;;S4
FRENTE CC LTDA. - PRUDENCIAL;1000084387;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;NI;NI;;S4
EURODIVISAS CC LTDA. - PRUDENCIAL;1000084435;n2;I;3;RIO DE JANEIRO;RJ;44256;Não;Sim;Não;16250;NI;;S4
BBC LEASING - PRUDENCIAL;1000084480;n1;C;2;SAO PAULO;SP;44256;Não;Sim;Não;389875;NI;;S4
TERRA INVESTIMENTOS DTVM;1000084514;n2;C;2;SAO PAULO;SP;44256;Não;Sim;Não;234591;NI;;S4
GOOD CC - PRUDENCIAL;1000084521;n2;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;2415;NI;;S4
VORTX DTVM - PRUDENCIAL;1000084538;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;25316;NI;;S4
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;I;3;SAO PAULO;SP;44256;Sim;Sim;Não;340815;NI;;S4
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;1000084552;n1;C;2;NOVO HAMBURGO;RS;44256;Não;Sim;Não;200038;NI;;S4
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;I;3;SAO PAULO;SP;44256;Sim;Sim;Não;453691;NI;;S4
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;I;3;SAO PAULO;SP;44256;Sim;Sim;Não;1144646;NI;;S4
WILL FINANCEIRA;1000084600;n1;C;2;SAO PAULO;SP;44256;Não;Sim;Não;2576280;NI;;S4
LIMINE TRUST DTVM  - PRUDENCIAL;1000084617;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;1247;NI;;S4
TRINUS CAPITAL DTVM - PRUDENCIAL;1000084631;n2;C;2;GOIANIA;GO;44256;Não;Sim;Não;5154;NI;;S4
SAGITUR CORRETORA DE CÂMBIO LTDA. - PRUDENCIAL;1000084648;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;1308;NI;;S4
BANCO DIGIO - PRUDENCIAL;1000084655;b2;I;3;BARUERI;SP;44256;Sim;Sim;Não;3250255;NI;;S4
REALIZE CFI - PRUDENCIAL;1000084703;n1;I;3;PORTO ALEGRE;RS;44256;Não;Sim;Não;3434269;NI;;S4
AL5 S.A. CFI;1000084734;n1;I;2;CUIABA;MT;44256;Não;Sim;Não;212646;NI;;S4
HSBC BI - PRUDENCIAL;1000084741;b1;I;3;SAO PAULO;SP;44256;Sim;Sim;Não;8116712;NI;;S4
IB CCTVM - PRUDENCIAL;1000084765;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;5892;NI;;S4
TORO CTVM LTDA - PRUDENCIAL;1000084772;n2;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Não;75382;NI;;S4
TURMA CORRETORA DE CÂMBIO - PRUDENCIAL;1000084796;n2;I;2;URUGUAIANA;RS;44256;Não;Sim;Não;529;NI;;S4
GUIDE;1000084837;n2;C;3;SAO PAULO;SP;44256;Não;Sim;Não;1511423;NI;;S4
BANCO C6;1000084844;b1;C;2;SAO PAULO;SP;44256;Sim;Sim;Não;13214602;20442;;S4
IDEAL CTVM;1000084851;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;48724;NI;;S4
BANCO PACCAR - PRUDENCIAL;1000084899;b2;I;3;PONTA GROSSA;PR;44256;Sim;Sim;Não;924823;NI;;S4
INTEGRAL ACCESS DTVM - PRUDENCIAL;1000085049;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;3495;NI;;S4
VITREO DTVM - PRUDENCIAL;1000085063;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;176569;NI;;S4
SIMPALA CFI - PRUDENCIAL;1000085070;n1;C;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;47242;NI;;S4
REAG DTVM - PRUDENCIAL;1000085111;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;2268;NI;;S4
MAGNETIS DTVM  - PRUDENCIAL;1000085135;n2;I;3;SAO PAULO;SP;44256;Não;Sim;Não;4434;NI;;S4
ED&F MAN CAPITAL DTVM - PRUDENCIAL;1000085197;n2;I;2;CAMPINAS;SP;44256;Não;Sim;Não;12724;NI;;S4
BANCO XCMG BRASIL;1000085300;b2;I;3;POUSO ALEGRE;MG;44256;Sim;Sim;Não;84131;NI;;S4
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;702613;NI;;S4
CREDIARE (COLOMBO);1000085427;n1;C;2;FARROUPILHA;RS;44256;Não;Sim;Não;784014;NI;;S4
FIDD DTVM - PRUDENCIAL;1000085458;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;525;NI;;S4
FC FINANCEIRA CFI;1000085506;n1;I;2;SAO PAULO;SP;44256;Não;Sim;Não;40529;NI;;S4
COMPANHIA HIPOTECARIA PIRATINI - CHP;1000085520;n1;I;2;PORTO ALEGRE;RS;44256;Não;Sim;Não;97065;NI;;S4
FÊNIX DTVM;1000085537;n2;I;2;CUIABA;MT;44256;Não;Sim;Não;6209;NI;;S4
CAPTALYS DTVM;1000085544;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;7383;NI;;S4
HARMONIA DTVM - PRUDENCIAL;1000085568;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;231624;NI;;S4
ID CTVM;1000085582;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;976;NI;;S4
PLANTAE CFI;1000085630;n1;I;2;PRESIDENTE PRUDENTE;SP;44256;Não;Sim;Não;19650;NI;;S4
TRANSFERWISE BRASIL CC - PRUDENCIAL;1000085647;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;32376;NI;;S4
LIONS TRUST DTVM PRUDENCIAL;1000085654;n2;I;2;SAO PAULO;SP;44256;Não;Sim;Não;600;NI;;S4
HEMERA DTVM - PRUDENCIAL;1000085685;n2;I;2;CURITIBA;PR;44256;Não;Sim;Não;1462;NI;;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68987;b3S;I;2;ARAGUARI;MG;44256;Não;Sim;Sim;314982;NI;;S5
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA – UNICRED CENTRO-SUL;75847;b3S;I;2;CRICIUMA;SC;44256;Não;Sim;Sim;1254895;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS SOMART LTDA.;129753;b3S;I;2;URUCANIA;MG;44256;Não;Sim;Sim;1458;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;I;2;SAO GONCALO;RJ;44256;Não;Sim;Sim;6246;NI;;S5
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;I;2;SEARA;SC;44256;Não;Sim;Sim;109132;NI;;S5
SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;I;2;SANTOS;SP;44256;Não;Sim;Sim;583454;NI;;S5
COOPERATIVA DE CREDITO CREDIAGRO LTDA. - SICOOB CREDIAGRO;429890;b3S;I;2;CAMPOS ALTOS;MG;44256;Não;Sim;Sim;147999;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP – SICOOB CECRESA;512839;b3S;I;2;SANTO ANDRE;SP;44256;Não;Sim;Sim;10411;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SUGGAR LTDA.;548980;b3S;I;2;BELO HORIZONTE;MG;44256;Não;Sim;Sim;2384;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;I;2;SAO JOSE DO CERRITO;SC;44256;Não;Sim;Sim;538388;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;I;2;BRASILIA;DF;44256;Não;Sim;Sim;120520;NI;;S5
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;PARACATU;MG;44256;Não;Sim;Sim;548024;NI;;S5
COOPERATIVA DE CRÉDITO VALE DO CANOAS - SICOOB/SC CREDICANOAS;707903;b3S;I;2;ABDON BATISTA;SC;44256;Não;Sim;Sim;129816;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CRED MORLAN;731320;b3S;I;2;ORLANDIA;SP;44256;Não;Sim;Sim;7386;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED;778858;b3S;I;2;BRASILIA;DF;44256;Não;Sim;Sim;7765;NI;;S5
COOPERATIVA DE CRÉDITO DE VAZANTE LTDA. – SICOOB CREDIVAZ;803287;b3S;I;2;VAZANTE;MG;44256;Não;Sim;Sim;173842;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;I;2;CAPITOLIO;MG;44256;Não;Sim;Sim;90730;NI;;S5
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;I;2;VENDA NOVA DO IMIGRANTE;ES;44256;Não;Sim;Sim;2132954;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;I;2;BOA ESPERANCA;MG;44256;Não;Sim;Sim;185568;NI;;S5
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE JABOTICABAL - COOPERSERV;881829;b3S;I;2;JABOTICABAL;SP;44256;Não;Sim;Sim;1639;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;I;2;CONTAGEM;MG;44256;Não;Sim;Sim;6042;NI;;S5
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;I;2;SAO PAULO;SP;44256;Não;Sim;Sim;91480;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV;946465;b3S;I;2;ORLANDIA;SP;44256;Não;Sim;Sim;16159;NI;;S5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952415;b3S;I;2;BRASILIA;DF;44256;Não;Sim;Sim;243427;NI;;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;I;2;GOIANESIA;GO;44256;Não;Sim;Sim;388588;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MOSAIC FERTILIZANTES DO BRASIL - COCRESGO LTDA.;968834;b3S;I;2;CATALAO;GO;44256;Não;Sim;Sim;734;NI;;S5
COOPERATIVA DE CREDITO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;I;2;DOIS VIZINHOS;PR;44256;Não;Sim;Sim;997839;NI;;S5
COOPERATIVA DE CRÉDITO UNICOPER;977212;b3S;I;2;SAO PAULO;SP;44256;Não;Sim;Sim;1133;NI;;S5
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA;991739;b3S;I;2;BELEM;PA;44256;Não;Sim;Sim;10493;NI;;S5
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;I;2;PARA DE MINAS;MG;44256;Não;Sim;Sim;353013;NI;;S5
