Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;44256;241949;0;241949;0;241949;608036;0;0;246;0;246;36579;644861;957530;0,3752;0,3752;0,3752;0,2527;0,0466
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;44256;132099;0;132099;3736;135835;606316;0;0;236;0;236;23897;630450;912377;0,2095;0,2095;0,2155;0,1448;0,0995
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;44256;75613;0;75613;0;75613;82857;20712;0;37462;0;58175;483439;624471;618800;0,1211;0,1211;0,1211;0,1222;0,1245
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;44256;116957;0;116957;0;116957;580746;0;0;312;0;312;37389;618447;1030504;0,1891;0,1891;0,1891;0,1135;0,1375
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;44256;NA;NA;NA;NA;124521;579464;0;NA;NA;NA;0;38119;617583;NA;NA%;NA%;0,2016;NA%;0,0538
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;44256;NA;NA;NA;NA;198741;577439;0;NA;NA;NA;0;34867;612306;NA;NA%;NA%;0,3246;NA%;0,0508
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;44256;85807;0;85807;0;85807;508642;0;0;0;0;0;100214;608855;813471;0,1409;0,1409;0,1409;0,1055;0,1371
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;44256;101619;0;101619;0;101619;571281;0;0;362;0;362;36297;607940;1065590;0,1672;0,1672;0,1672;0,0954;0,1775
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;44256;76015;0;76015;5048;81063;574046;0;0;182;0;182;33182;607410;955639;0,1251;0,1251;0,1335;0,0795;0,1426
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;44256;117733;0;117733;0;117733;496850;0;22;1859;19;1900;103269;602019;957335;0,1956;0,1956;0,1956;0,123;0,0524
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;44256;NA;NA;NA;NA;85517;572443;0;NA;NA;NA;0;26324;598767;NA;NA%;NA%;0,1428;NA%;0,0627
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;44256;127196;0;127196;0;127196;479294;0;0;0;0;0;119387;598682;770880;0,2125;0,2125;0,2125;0,165;0,1458
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;44256;NA;NA;NA;NA;114248;565301;0;NA;NA;NA;0;31435;596737;NA;NA%;NA%;0,1915;NA%;0,0771
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;44256;NA;NA;NA;NA;162076;562153;0;NA;NA;NA;0;32682;594836;NA;NA%;NA%;0,2725;NA%;0,0498
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44256;NA;NA;NA;NA;134983;552870;0;NA;NA;NA;0;38078;590948;NA;NA%;NA%;0,2284;NA%;0,0491
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;44256;112140;0;112140;0;112140;553756;0;0;308;0;308;31334;585398;910803;0,1916;0,1916;0,1916;0,1231;0,0954
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;44256;NA;NA;NA;NA;91836;564428;0;NA;NA;NA;0;20332;584760;NA;NA%;NA%;0,157;NA%;0,0123
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;44256;100422;0;100422;0;100422;45940;20919;0;7704;0;28623;509195;583758;493175;0,172;0,172;0,172;0,2036;0,049
CREDIARE (COLOMBO);1000085427;n1;S4;C;2;FARROUPILHA;RS;44256;175444;0;175444;0;175444;494798;476;0;0;0;476;84403;579676;NA;0,3027;0,3027;0,3027;NA%;0,011
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;44256;NA;NA;NA;NA;151385;548949;0;NA;NA;NA;0;25327;574276;NA;NA%;NA%;0,2636;NA%;0,0492
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;44256;NA;NA;NA;NA;107155;547444;0;NA;NA;NA;0;22426;569870;NA;NA%;NA%;0,188;NA%;0,1473
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;44256;106005;0;106005;0;106005;534898;0;0;283;0;283;23017;558198;917329;0,1899;0,1899;0,1899;0,1156;0,1258
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;44256;NA;NA;NA;NA;88274;528088;0;NA;NA;NA;0;23697;551785;NA;NA%;NA%;0,16;NA%;0,0879
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;44256;75118;0;75118;0;75118;183551;1840;0;0;0;1840;357405;542796;1220646;0,1384;0,1384;0,1384;0,0615;0,0269
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;44256;73438;0;73438;0;73438;479273;0;0;37059;0;37059;24760;541092;2151894;0,1357;0,1357;0,1357;0,0341;0,031
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;44256;177606;0;177606;0;177606;202371;0;0;0;0;0;338634;541005;NA;0,3283;0,3283;0,3283;NA%;0,006
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;44256;NA;NA;NA;NA;90919;512324;0;NA;NA;NA;0;23094;535417;NA;NA%;NA%;0,1698;NA%;0,0551
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;44256;NA;NA;NA;NA;132694;502986;0;NA;NA;NA;0;30672;533658;NA;NA%;NA%;0,2486;NA%;0,1442
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;44256;32401;0;32401;0;32401;77910;0;0;14073;170;14242;438654;530806;NA;0,061;0,061;0,061;NA%;0,5528
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S4;I;2;ARAPOTI;PR;44256;90430;0;90430;0;90430;491187;0;0;277;0;277;19607;511070;871439;0,1769;0,1769;0,1769;0,1038;0,1638
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;44256;NA;NA;NA;NA;94274;473716;0;NA;NA;NA;0;33909;507625;NA;NA%;NA%;0,1857;NA%;0,1723
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;44256;102034;0;102034;0;102034;454333;997;2;39259;2806;43063;7932;505329;1202860;0,2019;0,2019;0,2019;0,0848;0,0804
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;44256;NA;NA;NA;NA;125882;469477;0;NA;NA;NA;0;31324;500801;NA;NA%;NA%;0,2514;NA%;0,0649
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;44256;59011;0;59011;0;59011;473805;0;0;0;0;0;19661;493466;721647;0,1196;0,1196;0,1196;0,0818;0,1929
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;44256;122603;0;122603;0;122603;460899;0;0;287;0;287;30208;491394;773116;0,2495;0,2495;0,2495;0,1586;0,1176
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;44256;123089;0;123089;0;123089;422647;0;0;0;0;0;65366;488013;624150;0,2522;0,2522;0,2522;0,1972;0,0325
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;44256;NA;NA;NA;NA;95400;464458;0;NA;NA;NA;0;17549;482007;NA;NA%;NA%;0,1979;NA%;0,0893
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;44256;NA;NA;NA;NA;78821;458449;0;NA;NA;NA;0;20192;478641;NA;NA%;NA%;0,1647;NA%;0,1204
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44256;NA;NA;NA;NA;71758;461158;0;NA;NA;NA;0;12842;474000;NA;NA%;NA%;0,1514;NA%;0,0899
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;44256;NA;NA;NA;NA;70153;451762;0;NA;NA;NA;0;18366;470128;NA;NA%;NA%;0,1492;NA%;0,2697
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;44256;NA;NA;NA;NA;97742;447532;0;NA;NA;NA;0;20619;468151;NA;NA%;NA%;0,2088;NA%;0,1374
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;44256;84843;0;84843;0;84843;436657;0;0;210;0;210;28993;465861;786018;0,1821;0,1821;0,1821;0,1079;0,1647
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;44256;131791;0;131791;0;131791;447640;0;0;292;0;292;15002;462934;741225;0,2847;0,2847;0,2847;0,1778;0,0606
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;44256;NA;NA;NA;NA;83579;430412;0;NA;NA;NA;0;23960;454373;NA;NA%;NA%;0,1839;NA%;0,1021
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;44256;NA;NA;NA;NA;107130;434109;0;NA;NA;NA;0;19167;453276;NA;NA%;NA%;0,2363;NA%;0,1183
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;44256;NA;NA;NA;NA;78383;439217;0;NA;NA;NA;0;13547;452764;NA;NA%;NA%;0,1731;NA%;0,0771
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;70244;0;70244;0;70244;168763;0;0;104586;0;104586;173774;447123;NA;0,1571;0,1571;0,1571;NA%;0,1203
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;44256;NA;NA;NA;NA;115673;424637;0;NA;NA;NA;0;18630;443267;NA;NA%;NA%;0,261;NA%;0,1718
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;44256;NA;NA;NA;NA;58262;417169;0;NA;NA;NA;0;25279;442448;NA;NA%;NA%;0,1317;NA%;0,1394
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;44256;241951;0;241951;0;241951;358268;0;0;0;0;0;81354;439622;581068;0,5504;0,5504;0,5504;0,4164;0,001
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;44256;429753;0;429753;0;429753;343442;0;0;0;0;0;93416;436858;NA;0,9837;0,9837;0,9837;NA%;0,006
SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;44256;NA;NA;NA;NA;64491;404475;0;NA;NA;NA;0;26072;430546;NA;NA%;NA%;0,1498;NA%;0,1419
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;44256;59891;0;59891;0;59891;184811;0;0;0;0;0;244139;428951;NA;0,1396;0,1396;0,1396;NA%;0,0869
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;44256;111115;0;111115;0;111115;397663;0;0;0;0;0;29495;427158;453691;0,2601;0,2601;0,2601;0,2449;0,0055
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;44256;NA;NA;NA;NA;116696;403686;0;NA;NA;NA;0;23290;426976;NA;NA%;NA%;0,2733;NA%;0,0679
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;44256;NA;NA;NA;NA;221454;397799;0;NA;NA;NA;0;23756;421554;NA;NA%;NA%;0,5253;NA%;0,0489
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;44256;NA;NA;NA;NA;64540;401657;0;NA;NA;NA;0;18352;420009;NA;NA%;NA%;0,1537;NA%;0,0487
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;44256;72445;0;72445;16864;89309;369858;0;0;0;0;0;49334;419193;NA;0,1728;0,1728;0,2131;NA%;0,069
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;44256;84810;0;84810;0;84810;373606;0;0;297;0;297;43225;417129;902032;0,2033;0,2033;0,2033;0,094;0,0838
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;44256;56192;0;56192;0;56192;353142;2;1;410;1;414;59413;412969;1899698;0,1361;0,1361;0,1361;0,0296;0,0423
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;44256;NA;NA;NA;NA;74313;396362;0;NA;NA;NA;0;16424;412786;NA;NA%;NA%;0,18;NA%;0,0857
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;44256;NA;NA;NA;NA;106416;391295;0;NA;NA;NA;0;19559;410854;NA;NA%;NA%;0,259;NA%;0,0458
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;44256;NA;NA;NA;NA;90280;388350;0;NA;NA;NA;0;16486;404837;NA;NA%;NA%;0,223;NA%;0,2798
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;C;1;GOIANIA;GO;44256;191967;0;191967;0;191967;348340;0;0;0;0;0;54540;402879;NA;0,4765;0,4765;0,4765;NA%;0,021
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;44256;NA;NA;NA;NA;66364;377748;0;NA;NA;NA;0;22725;400473;NA;NA%;NA%;0,1657;NA%;0,2709
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;44256;NA;NA;NA;NA;68387;379830;0;NA;NA;NA;0;20342;400172;NA;NA%;NA%;0,1709;NA%;0,1001
FATOR - PRUDENCIAL;1000080350;b1;S4;C;2;SAO PAULO;SP;44256;55126;0;55126;0;55126;177891;92792;0;15763;12891;121445;99918;399255;473148;0,1381;0,1381;0,1381;0,1165;0,1838
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;44256;93085;0;93085;0;93085;352517;1381;3;31927;3883;37194;7768;397479;1456945;0,2342;0,2342;0,2342;0,0639;0,0035
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;44256;NA;NA;NA;NA;108439;366692;0;NA;NA;NA;0;28510;395202;NA;NA%;NA%;0,2744;NA%;0,0776
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;130348;0;130348;0;130348;13335;0;0;0;367778;367778;11917;393031;NA;0,3316;0,3316;0,3316;NA%;0,0019
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;44256;NA;NA;NA;NA;111718;371358;0;NA;NA;NA;0;21589;392947;NA;NA%;NA%;0,2843;NA%;0,0976
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;44256;NA;NA;NA;NA;52729;374488;0;NA;NA;NA;0;16346;390834;NA;NA%;NA%;0,1349;NA%;0,1834
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;44256;NA;NA;NA;NA;66423;373657;0;NA;NA;NA;0;16972;390629;NA;NA%;NA%;0,17;NA%;0,1905
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;44256;NA;NA;NA;NA;120162;371164;0;NA;NA;NA;0;19044;390208;NA;NA%;NA%;0,3079;NA%;0,0787
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;44256;141200;0;141200;0;141200;60559;34632;0;4600;0;39231;290154;389945;163931;0,3621;0,3621;0,3621;0,8613;0,1305
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;44256;NA;NA;NA;NA;55256;359887;0;NA;NA;NA;0;28374;388262;NA;NA%;NA%;0,1423;NA%;0,2633
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;44256;NA;NA;NA;NA;50107;378044;0;NA;NA;NA;0;9675;387718;NA;NA%;NA%;0,1292;NA%;0,2069
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;44256;NA;NA;NA;NA;56079;375404;0;NA;NA;NA;0;10103;385507;NA;NA%;NA%;0,1455;NA%;0,0609
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;44256;NA;NA;NA;NA;76671;356661;0;NA;NA;NA;0;21119;377780;NA;NA%;NA%;0,203;NA%;0,223
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;44256;NA;NA;NA;NA;45122;352489;0;NA;NA;NA;0;24909;377397;NA;NA%;NA%;0,1196;NA%;0,2858
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;44256;NA;NA;NA;NA;199902;357108;0;NA;NA;NA;0;19018;376126;NA;NA%;NA%;0,5315;NA%;0,0246
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;44256;NA;NA;NA;NA;64760;360644;0;NA;NA;NA;0;13223;373867;NA;NA%;NA%;0,1732;NA%;0,0565
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;44256;77018;0;77018;0;77018;329710;9121;0;0;0;9121;34208;373038;340815;0,2065;0,2065;0,2065;0,226;0,0028
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44256;NA;NA;NA;NA;76532;362347;0;NA;NA;NA;0;9937;372283;NA;NA%;NA%;0,2056;NA%;0,0741
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. – SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;44256;NA;NA;NA;NA;62842;343327;0;NA;NA;NA;0;23167;366494;NA;NA%;NA%;0,1715;NA%;0,1049
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;S4;I;2;SAO PAULO;SP;44256;60058;0;60058;0;60058;94489;3634;0;0;0;3634;268099;366221;NA;0,164;0,164;0,164;NA%;0,1408
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;44256;NA;NA;NA;NA;50323;349964;0;NA;NA;NA;0;15810;365774;NA;NA%;NA%;0,1376;NA%;0,2544
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;44256;NA;NA;NA;NA;92152;335181;0;NA;NA;NA;0;29931;365112;NA;NA%;NA%;0,2524;NA%;0,0808
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;S5;I;2;ADAMANTINA;SP;44256;NA;NA;NA;NA;80062;345089;0;NA;NA;NA;0;15971;361060;NA;NA%;NA%;0,2217;NA%;0,0821
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;44256;NA;NA;NA;NA;48648;340040;0;NA;NA;NA;0;18584;358624;NA;NA%;NA%;0,1357;NA%;0,1038
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;44256;NA;NA;NA;NA;98958;343998;0;NA;NA;NA;0;8700;352698;NA;NA%;NA%;0,2806;NA%;0,0007
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;44256;NA;NA;NA;NA;74740;333594;0;NA;NA;NA;0;16394;349989;NA;NA%;NA%;0,2136;NA%;0,0505
BRK S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;44256;-12938;3166;-9772;12540;2768;311742;0;0;12207;0;12207;25885;349835;NA;-0,037;-0,0279;0,0079;NA%;0,2071
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;44256;NA;NA;NA;NA;47825;327550;0;NA;NA;NA;0;20894;348445;NA;NA%;NA%;0,1373;NA%;0,2638
