Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;44256;19377;12258;0;548378;-60478;487901;0;0;0;0;0;12088;401913;38744;972281;0;972281
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;44256;20319;6804;225221;490544;-18969;471575;0;0;0;0;0;49813;163150;32366;969249;0;969249
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;44256;8927;91684;10;688673;-24054;664619;0;0;0;0;0;18766;158256;25032;967295;0;967295
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;44256;8473;92691;330530;497794;-30636;467158;0;0;0;0;0;2704;35191;30419;967167;0;967167
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;44256;11128;89047;0;654694;-20113;634580;0;0;0;0;0;5032;200168;19484;959439;0;959439
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;44256;8000;116587;0;639571;-32613;606958;0;0;0;0;0;10516;192971;18511;953542;0;953542
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;44256;18632;9103;114;541467;-42360;499107;0;0;0;0;0;10007;391187;24085;952234;0;952234
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;44256;7678;15867;110344;607437;-18893;588544;0;0;0;0;0;35906;168860;23382;950581;0;950581
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;44256;9290;0;0;530582;-30495;500087;0;0;0;0;0;3329;377032;45646;935385;0;935385
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;44256;3411;8197;0;338547;-15042;323504;0;0;0;0;0;25861;536925;28793;926692;0;926692
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;44256;9924;54260;0;726739;-15550;711189;0;0;0;0;0;5261;119825;24355;924814;0;924814
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;44256;12601;16357;165016;518811;-21153;497658;0;0;0;0;0;46727;151629;29095;919082;0;919082
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;44256;3014;0;0;548019;-29508;518511;0;0;0;0;0;3927;361517;20919;907888;0;907888
OURINVEST - PRUDENCIAL;1000081012;b1;S4;I;2;SAO PAULO;SP;44256;168075;252165;190252;12976;-1097;11879;0;0;0;0;0;280658;1641;2444;907114;0;907114
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;I;3;PONTA GROSSA;PR;44256;60;2520;173;691240;-18005;673235;0;0;0;0;0;213483;106;3827;893404;0;893404
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;44256;6187;0;51789;683985;-14491;669494;0;0;0;0;0;1647;139539;23204;891860;0;891860
BANCO SEMEAR - PRUDENCIAL;1000081380;b1;S4;I;2;BELO HORIZONTE;MG;44256;1745;63207;121233;498792;-38771;460021;0;0;0;0;0;182590;59052;3749;891596;0;891596
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;44256;9689;27373;75902;360685;-23460;337225;0;0;0;0;0;2532;414331;21137;888188;0;888188
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;44256;7362;0;0;654607;-16114;638493;0;0;0;0;0;4701;190601;36663;877820;0;877820
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;44256;5074;59166;153550;562396;-24509;537887;0;0;0;0;0;4935;72449;32238;865301;0;865301
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;44256;6507;22651;124025;543012;-17959;525053;0;0;0;0;0;39885;112799;27814;858735;0;858735
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;44256;4646;3761;0;604173;-21768;582406;0;0;0;0;0;8388;232364;12817;844383;0;844383
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;44256;3063;4077;325136;341085;-19168;321917;0;0;0;0;0;23306;143954;20301;841753;0;841753
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;44256;775;518501;263188;0;0;0;0;0;0;0;0;44673;531;5768;833436;0;833436
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;44256;3212;13907;162274;552934;-19652;533282;0;0;0;0;0;20028;68761;31446;832910;0;832910
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;44256;7028;0;0;473289;-15049;458241;0;0;0;0;0;3551;339219;21354;829392;0;829392
MONEY PLUS SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;C;2;SAO PAULO;SP;44256;15779;236999;21624;536887;-7489;529398;0;0;0;0;0;17172;0;1673;822645;0;822645
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;44256;4627;5084;136214;431567;-23610;407957;0;0;0;0;0;25834;212489;23494;815699;0;815699
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S4;I;2;ARAPOTI;PR;44256;7604;7454;162335;448417;-13690;434727;0;0;0;0;0;20833;158081;24246;815281;0;815281
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;44256;35511;13365;599714;21464;-120;21344;0;0;0;0;0;136805;1655;2960;811354;0;811354
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;S4;I;2;BRASILIA;DF;44256;383;390381;33412;179854;-1554;178300;0;0;0;0;0;2123;113;205721;810432;0;810432
CARUANA SCFI - PRUDENCIAL;1000083591;n1;S4;I;2;SAO PAULO;SP;44256;329;17900;37150;689776;-81950;607826;0;0;0;0;0;66741;66577;3922;800444;0;800444
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;44256;5731;0;0;510359;-29793;480566;0;0;0;0;0;4229;279280;29818;799624;0;799624
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44256;467;10153;412648;323057;-27362;295695;0;0;0;0;0;2297;17195;57468;795923;0;795923
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;44256;2305;13073;87534;605852;-39703;566150;0;0;0;0;0;17055;78734;30802;795653;0;795653
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;44256;2858;0;0;568797;-25233;543565;0;0;0;0;0;6727;217892;18306;789348;0;789348
CREDIARE (COLOMBO);1000085427;n1;S4;C;2;FARROUPILHA;RS;44256;1181;82544;5181;546337;-29779;516558;0;0;0;0;0;146825;1283;30441;784014;0;784014
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;44256;6770;39677;0;317866;-11387;306479;0;0;0;0;0;30912;374136;24960;782934;0;782934
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;44256;3532;7199;135926;500509;-12219;488291;0;0;0;0;0;21130;101547;22552;780177;0;780177
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;44256;6303;3965;0;523960;-17756;506204;0;0;0;0;0;3069;238440;21343;779323;0;779323
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;44256;21428;328998;339322;0;0;0;0;0;0;0;0;14397;26165;47460;777770;0;777770
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;44256;660;682523;74254;0;0;0;0;0;0;0;0;14212;669;1550;773869;0;773869
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;44256;313;451703;286043;6000;-60;5940;0;0;0;0;0;1800;159;24144;770102;0;770102
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;44256;12006;0;0;463099;-15376;447724;0;0;0;0;0;4434;274546;30576;769286;0;769286
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;44256;7306;64885;0;433442;-8997;424445;0;0;0;0;0;3356;252443;16262;768698;0;768698
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;S4;I;2;CAXIAS DO SUL;RS;44256;8;42997;0;703601;-32748;670853;0;0;0;0;0;43258;5833;991;763940;0;763940
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;44256;9989;0;57833;385012;-17367;367645;0;0;0;0;0;2217;296457;27776;761918;0;761918
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;44256;4636;22373;132489;473263;-16395;456868;0;0;0;0;0;33577;86527;24954;761425;0;761425
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;44256;3336;4946;134963;495944;-15681;480263;0;0;0;0;0;18244;85033;27888;754674;0;754674
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;44256;22935;0;0;0;0;0;346;603975;0;-38;604283;41012;82267;2043;752540;0;752540
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;44256;1343;461447;257613;6812;-34;6777;0;0;0;0;0;2681;56;22363;752281;0;752281
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;S4;I;2;RIO DE JANEIRO;RJ;44256;8;0;516077;0;0;0;0;0;0;0;0;1679;215354;13773;746890;0;746890
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;44256;3455;0;32;439220;-12156;427064;0;0;0;0;0;3931;293763;16741;744986;0;744986
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;44256;759;0;0;343866;-14733;329133;0;0;0;0;0;286;385018;18909;734105;0;734105
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;44256;23590;0;3515;510218;-10717;499501;0;0;0;0;0;6019;181185;18466;732275;0;732275
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;44256;8154;0;0;441158;-11718;429440;0;0;0;0;0;1551;266812;24422;730378;0;730378
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;44256;264700;125685;41885;0;0;0;0;0;0;0;0;265094;2929;29103;729397;0;729397
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;44256;6620;5051;109478;407068;-16403;390664;0;0;0;0;0;37322;152621;25445;727201;0;727201
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;44256;3396;47021;0;476331;-21669;454662;0;0;0;0;0;4469;183417;31530;724494;0;724494
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;44256;14740;0;0;526197;-21555;504642;0;0;0;0;0;4677;146007;36747;706812;0;706812
SINGULARE CTVM - PRUDENCIAL;1000085386;n2;S4;I;2;SAO PAULO;SP;44256;85144;437998;89347;0;0;0;0;0;0;0;0;76181;780;13163;702613;0;702613
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;44256;7712;1534;0;381420;-16302;365118;0;0;0;0;0;1866;297880;26941;701050;0;701050
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;44256;4126;2500;138641;462954;-18793;444161;0;0;0;0;0;17328;72745;20221;699722;0;699722
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;44256;4493;0;607167;980;-5;975;0;0;0;0;0;2239;67530;10932;693336;0;693336
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;44256;8586;15716;13618;369945;-8956;360988;0;0;0;0;0;4170;267984;11314;682376;0;682376
FATOR - PRUDENCIAL;1000080350;b1;S4;C;2;SAO PAULO;SP;44256;949;66500;290951;37741;-152;37589;0;0;0;0;0;74462;16879;190924;678254;0;678254
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;44256;1315;0;0;546715;-15652;531063;0;0;0;0;0;1776;118793;18763;671711;0;671711
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;44256;1129;258418;0;356840;-7799;349041;0;0;0;0;0;62476;0;0;671064;0;671064
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;44256;5205;0;0;433747;-18774;414973;0;0;0;0;0;1762;214097;32455;668493;0;668493
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;44256;384;587180;38103;8684;-43;8641;0;0;0;0;0;1504;178;29689;665678;0;665678
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;44256;4772;12918;110006;370545;-15545;355001;0;0;0;0;0;27819;125737;27543;663795;0;663795
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;44256;804;391896;159428;39292;-196;39095;0;0;0;0;0;896;127;52002;644249;0;644249
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;44256;1513;88588;5050;605844;-101929;503915;0;0;0;0;0;31351;424;2398;633239;0;633239
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;44256;7908;16364;0;324866;-12605;312261;0;0;0;0;0;11442;248746;35985;632707;0;632707
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;44256;8312;203819;107633;297194;-21453;275741;0;0;0;0;0;3566;18406;9075;626552;0;626552
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP/ES - CRESOL FRONTEIRAS PR/SC/SP/ES;5276770;b3S;S5;I;2;REALEZA;PR;44256;11330;0;257;520207;-16792;503415;0;0;0;0;0;3980;86306;17327;622615;0;622615
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;I;2;RIO DE JANEIRO;RJ;44256;270;355295;66998;105904;-3575;102328;0;0;0;0;0;75453;7081;10896;618322;0;618322
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;44256;9047;8978;0;17501;-88;17412;1417;528062;218789;-5285;742984;57195;0;214;835830;218789;617042
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;44256;5729;0;0;335326;-25818;309508;0;0;0;0;0;5087;266140;30097;616561;0;616561
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;44256;3828;8794;60087;415905;-10859;405046;0;0;0;0;0;19769;99127;18277;614927;0;614927
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;44256;9785;0;0;427726;-16391;411335;0;0;0;0;0;2685;171457;17252;612515;0;612515
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;44256;2915;60998;372039;0;0;0;0;0;0;0;0;148742;10340;17201;612235;0;612235
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;44256;4138;47823;35548;385981;-13598;372383;0;0;0;0;0;2858;124423;20329;607501;0;607501
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;44256;948;0;0;231299;-10033;221267;0;0;0;0;0;1905;368886;13724;606731;0;606731
MSB BANK S.A. BCO CÂMBIO - PRUDENCIAL;1000081294;b2;S4;I;2;CURITIBA;PR;44256;53929;77340;36636;0;0;0;0;0;0;0;0;432106;335;1440;601787;0;601787
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;44256;7762;0;0;364367;-24071;340295;0;0;0;0;0;4592;216265;31157;600072;0;600072
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n4;;I;2;TERESINA;PI;44256;20147;0;139830;0;0;0;0;0;0;0;0;422854;897;15315;599043;0;599043
SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;44256;8576;0;0;399144;-19442;379702;0;0;0;0;0;6236;178629;20487;593631;0;593631
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;44256;3625;0;0;439519;-8271;431248;0;0;0;0;0;784;132199;23559;591415;0;591415
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;44256;8499;19812;0;268200;-20490;247710;0;0;0;0;0;4478;289387;18517;588403;0;588403
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. – SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;44256;14882;13268;0;347185;-20253;326932;0;0;0;0;0;3590;211503;15603;585778;0;585778
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;44256;4239;0;0;462918;-13780;449138;0;0;0;0;0;10721;103850;16928;584877;0;584877
SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;I;2;SANTOS;SP;44256;1417;0;30;285145;-19441;265704;0;0;0;0;0;18956;280771;16575;583454;0;583454
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;44256;26;235214;0;275796;-4621;271175;0;0;0;0;0;24211;48662;286;579574;0;579574
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;44256;1055;1339;0;300433;-5420;295012;0;0;0;0;0;18755;246816;15794;578771;0;578771
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;44256;5004;0;0;382921;-21057;361864;0;0;0;0;0;1720;181226;25471;575285;0;575285
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;44256;2465;0;0;370206;-12628;357578;0;0;0;0;0;834;173086;40670;574633;0;574633
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;44256;8280;0;0;355743;-15811;339931;0;0;0;0;0;2970;191307;31157;573645;0;573645
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;44256;2882;46566;49175;452907;-100147;352759;0;0;0;0;0;74114;3677;41415;570587;0;570587
FORTBRASIL IP;1000085245;n4;;C;2;EUSEBIO;CE;44256;1634;1034;56368;0;0;0;0;0;0;0;0;498117;998;6564;564715;0;564715
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;44256;501;0;0;372750;-9465;363285;0;0;0;0;0;1080;181994;17147;564008;0;564008
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;44256;15192;0;0;264005;-20914;243091;0;0;0;0;0;3889;285606;15970;563748;0;563748
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;44256;1617;17208;26274;339710;-25214;314497;0;0;0;0;0;1925;185570;14810;561901;0;561901
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;44256;14725;0;14457;362082;-25816;336266;0;0;0;0;0;2622;166315;18422;552807;0;552807
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;44256;4465;119999;95654;2102;0;2102;0;0;0;0;0;315361;3605;9252;550439;0;550439
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;44256;15039;8238;0;326187;-21070;305117;0;0;0;0;0;3406;200168;18084;550053;0;550053
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TOLEDO;PR;44256;3128;0;0;443727;-9284;434443;0;0;0;0;0;3248;93473;15457;549747;0;549747
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;44256;9404;0;0;411576;-15126;396450;0;0;0;0;0;3142;118405;20624;548024;0;548024
