Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16.779.741;b3S;I;2;S5;9;IBIRAMA;SC;01/06/2021;207996;359;10414;26687;38950;9256;4132;0;89798;215;5577;15122;26663;12448;9800;14;69838;0;1053;5858;0;0;0;0;6911;111;10293;960;0;0;0;0;11363;0;0;0;0;0;0;0;0;793;663;1736;2472;687;455;0;6807;183;3197;7936;10582;1376;6;0;23279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33.022.690;b3S;I;2;S4;9;ARAPUTANGA;MT;01/06/2021;207255;556;15096;37697;50084;6306;533;0;110273;70;3317;11404;20618;6857;221;0;42488;554;4750;12575;6;0;0;0;17885;90;13998;2702;0;0;0;0;16790;0;0;0;0;0;0;0;0;1268;8530;5486;3218;687;83;0;19272;0;71;206;270;0;0;0;547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80.160.260;b3C;I;2;S3;9;FLORIANOPOLIS;SC;01/06/2021;205658;0;7379;177841;9785;7276;3016;0;205297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271;90;0;0;0;0;361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO INTEGRAÇÃO ROTA DAS TERRAS – SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS/MG;87.510.475;b3S;I;2;S4;9;TAPERA;RS;01/06/2021;203943;49;13668;26153;42234;5500;8491;0;96096;12;2184;6326;13350;7210;2247;0;31330;115;7797;21375;189;0;0;0;29476;76;10780;7824;0;0;0;0;18680;0;0;0;0;0;0;0;0;155;3695;4787;9101;5337;4158;6;27239;0;60;180;274;0;0;0;513;0;0;608;0;0;0;0;608;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42.873.828;b3S;I;2;S4;9;GUAXUPE;MG;01/06/2021;202120;1059;14673;40055;61179;11066;277;0;128309;6;1842;5137;11321;3937;1;0;22245;703;28808;4531;0;0;0;0;34042;64;14659;1342;0;0;0;0;16064;0;0;0;0;0;0;0;0;352;343;152;35;0;0;0;881;0;0;0;0;0;0;0;0;0;579;0;0;0;0;0;579;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81.192.106;b3S;I;2;S4;9;CAFELANDIA;PR;01/06/2021;201056;565;10136;30240;44234;8741;2509;0;96424;62;3414;6500;8321;2244;72;0;20614;747;3914;9200;485;0;0;0;14345;92;4319;691;0;0;0;0;5102;0;0;0;0;0;0;0;0;815;8238;13211;24307;9633;6893;0;63097;0;182;547;743;0;0;0;1472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59.869.560;b3S;I;2;S5;9;ADAMANTINA;SP;01/06/2021;200222;603;18478;43038;76543;16788;5;0;155456;2;1664;4743;10762;3569;11;0;20752;198;3988;3454;0;0;0;0;7640;54;14205;1586;0;0;0;0;15845;0;0;0;0;0;0;0;0;60;82;0;0;0;0;0;142;0;0;0;0;0;0;0;0;0;0;259;129;0;0;0;388;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1.259.518;b3S;I;2;S5;9;RIO CLARO;SP;01/06/2021;196140;482;10944;24137;55216;35446;31388;0;157614;334;1899;5129;10705;4003;2321;0;24391;165;2712;0;0;0;0;0;2876;732;9319;875;0;0;0;0;10926;0;0;0;0;0;0;0;0;292;32;7;3;0;0;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC;87.779.625;b3S;I;2;S4;9;NAO-ME-TOQUE;RS;01/06/2021;194368;114;10277;28120;45881;13939;4962;0;103293;33;1517;16438;8291;2732;1744;0;30756;114;3390;22492;3613;0;0;0;29609;354;3263;360;0;0;0;0;3977;0;0;0;0;0;0;0;0;191;3885;6264;8597;3972;1913;0;24822;0;81;242;321;0;0;0;644;0;139;1128;0;0;0;0;1268;0;0;0;0;0;0;0;0;0
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1.286.361;b3S;I;2;S5;9;TOLEDO;PR;01/06/2021;193422;108;3286;8919;17744;6634;2370;0;39062;65;4539;13112;25345;14314;12471;0;69846;50;1583;11732;8857;0;0;0;22221;10;12086;1269;0;0;0;0;13364;0;0;0;0;0;0;0;0;525;3691;9580;17089;7893;10149;0;48928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1.736.243;b3S;I;2;S5;9;CASCAVEL;PR;01/06/2021;191707;13;5702;18633;32230;16170;4381;0;77129;2;1763;4950;8626;3715;1973;0;21028;0;2069;8765;1571;0;0;0;12406;42;6669;2909;0;0;0;0;9621;0;0;0;0;0;0;0;0;262;5184;13320;26919;14962;10877;0;71523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPECREDI GUARIBA - COOPERATIVA DE CREDITO;44.469.161;b3S;I;2;S4;9;GUARIBA;SP;01/06/2021;190626;116;25954;30831;60837;20893;2280;0;140911;0;1635;5146;9177;2455;0;0;18412;48;3451;2910;0;0;0;0;6408;0;19268;525;0;0;0;0;19794;0;0;0;0;0;0;0;0;120;3750;275;789;167;0;0;5101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/06/2021;190206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3606;107562;75075;2359;0;0;0;188601;0;0;0;0;0;0;0;0;0;0;1604;0;0;0;0;1604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7.206.072;b3S;I;2;S4;9;ARAPOTI;PR;01/06/2021;189446;150;10717;25705;42668;13334;5457;4;98035;35;6726;10296;21198;8174;326;0;46755;185;6949;5481;21;0;0;0;12636;17;6678;478;0;0;0;0;7174;0;0;0;0;0;0;0;0;353;5545;4639;5837;2191;370;0;18934;0;327;958;1344;0;0;0;2629;0;1974;1309;0;0;0;0;3283;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2.935.307;b3S;I;2;S5;9;GOIANIA;GO;01/06/2021;188302;1272;21853;34081;57994;16106;5501;0;136806;843;2996;8001;17524;8461;156;0;37982;404;3326;2321;0;0;0;0;6051;987;4293;298;0;0;0;0;5577;0;0;0;0;0;0;0;0;511;211;207;536;385;36;0;1886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COCRE;54.401.286;b3S;I;2;S4;9;PIRACICABA;SP;01/06/2021;187248;1185;23963;44328;44702;7109;24;0;121312;36;2981;9062;19132;5562;37;0;36810;464;4007;3242;0;0;0;0;7712;38;5969;21;0;0;0;0;6029;0;0;0;0;0;0;0;0;289;5434;8324;1052;264;0;0;15364;0;0;0;0;0;0;0;0;0;0;9;12;0;0;0;21;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1.635.462;b3S;I;2;S5;9;LAJEADO;RS;01/06/2021;187110;8;3519;11256;21716;14252;12049;0;62800;49;4264;12608;22584;14004;11134;0;64643;0;1943;2980;0;0;0;0;4923;1;946;133;2;0;0;0;1082;0;0;0;0;0;0;0;0;24;2522;7925;17432;12428;13331;0;53662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8.044.854;b3S;I;2;S5;9;JI-PARANA;RO;01/06/2021;186404;1134;20923;47671;43165;7277;31;0;120202;28;1408;3893;7790;3401;8;0;16527;475;3816;0;0;0;0;0;4291;26;10179;803;0;0;0;0;11008;0;0;0;0;0;0;0;0;217;85;14451;0;0;0;0;14753;0;0;0;0;0;0;0;0;0;1306;18231;86;0;0;0;19623;0;0;0;0;0;0;0;0;0
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73.647.935;b3S;I;2;S5;9;CAMPO GRANDE;MS;01/06/2021;186123;50;9999;24572;30706;6054;96;0;71477;19;3931;11371;24862;15717;1160;60;57119;68;1973;2503;2588;0;0;0;7131;15;2480;311;0;0;0;0;2806;0;0;0;0;0;0;0;0;550;4366;13722;22827;5223;901;0;47590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692.214;b3C;I;2;S4;9;BRASILIA;DF;01/06/2021;183292;0;52199;97028;34065;0;0;0;183292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6.332.931;b3S;I;2;S4;9;GOIANIA;GO;01/06/2021;183153;463;12142;26529;28303;2566;32;0;70034;25;1280;3925;7672;2519;66;0;15487;411;5933;12896;0;0;0;0;19240;25;10777;1386;0;0;0;0;12188;0;0;0;0;0;0;0;0;2114;11144;13218;24541;10582;4313;9;65920;8;41;113;123;0;0;0;285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22.753.982;b3S;I;2;S5;9;SETE LAGOAS;MG;01/06/2021;182632;629;14228;35298;57515;11022;1010;0;119702;45;3778;11462;26993;9982;13;0;52272;230;2045;1965;0;0;0;0;4239;161;3831;507;0;0;0;0;4498;0;0;0;0;0;0;0;0;231;249;240;985;216;0;0;1921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3.326.437;b3S;I;2;S5;9;CUIABA;MT;01/06/2021;181216;2039;15990;43580;39890;7301;1475;0;110275;188;3709;11076;28780;12191;452;0;56396;602;2594;1384;0;0;0;0;4580;542;6924;697;0;0;0;0;8163;0;0;0;0;0;0;0;0;729;288;0;0;0;0;0;1017;0;0;0;0;0;0;0;0;176;0;474;135;0;0;0;785;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6.174.009;b3S;I;2;S5;9;APUCARANA;PR;01/06/2021;180405;1194;19662;50931;62783;8638;320;0;143529;22;1103;3041;5900;1232;2;0;11300;278;1317;1762;0;0;0;0;3358;210;13630;599;0;0;0;0;14439;0;0;0;0;0;0;0;0;188;197;1446;2493;667;0;0;4990;0;0;0;0;0;0;0;0;0;174;1159;1297;160;0;0;2790;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21.866.694;b3S;I;2;S5;9;MONTES CLAROS;MG;01/06/2021;180269;1708;17412;41068;41436;2483;325;0;104430;81;2849;8135;17421;6008;1;0;34495;559;8171;0;0;123;0;0;8853;739;27021;3310;0;0;0;0;31070;0;0;0;0;0;0;0;0;651;209;0;13;6;0;0;879;0;0;0;0;0;0;0;0;6;55;23;409;50;0;0;542;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2.641.032;b3S;I;2;S5;9;SANTA MARIA;RS;01/06/2021;179487;107;7939;24907;45460;24468;10470;12;113363;14;1269;4380;8938;4580;3581;0;22763;15;3866;11707;0;0;0;0;15588;0;919;133;0;0;0;0;1051;0;0;0;0;0;0;0;0;112;1824;5361;11434;5876;2114;0;26722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81.115.149;b3S;I;2;S4;9;LARANJEIRAS DO SUL;PR;01/06/2021;178416;460;11382;29927;48015;14963;10538;0;115284;68;1796;7106;7670;3279;868;0;20786;362;4864;6045;164;0;0;0;11435;68;6454;785;0;0;0;0;7306;0;0;0;0;0;0;0;0;930;7165;7272;4388;1697;493;0;21945;1;197;583;879;0;0;0;1660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78.907.607;b3S;I;2;S4;9;PRUDENTOPOLIS;PR;01/06/2021;176542;330;11605;30516;47238;8474;2828;0;100991;32;1805;8227;9850;3252;109;0;23275;507;4760;7966;161;0;0;0;13395;268;9352;594;0;0;0;0;10214;0;0;0;0;0;0;0;0;1039;7103;5756;8443;4023;322;0;26686;0;105;305;451;0;0;0;861;0;98;347;482;193;0;0;1119;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3.461.243;b3S;I;2;S5;9;JOINVILLE;SC;01/06/2021;176512;121;9831;25332;37989;7256;993;0;81522;150;5288;14038;24229;9743;8923;631;63003;0;1037;3898;0;0;0;0;4935;74;12296;383;0;0;0;0;12752;0;0;0;0;0;0;0;0;494;813;1291;1971;864;548;0;5981;73;1175;2883;3641;531;15;0;8318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1.760.242;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2021;175496;454;9896;27655;56926;16411;974;0;112317;148;3075;9787;22940;6875;34;0;42859;1103;6857;0;0;0;0;0;7960;1017;9058;1906;0;0;0;0;11981;0;0;0;0;0;0;0;0;229;150;0;0;0;0;0;379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7.512.780;b3S;I;2;S5;9;AGUAS MORNAS;SC;01/06/2021;174483;55;10874;14673;36586;16508;3669;0;82366;14;1475;4765;10611;5534;1667;0;24066;0;19;2157;2322;5;0;0;4503;110;4183;306;0;0;0;0;4598;0;0;0;0;0;0;0;0;456;1057;4446;3180;1242;131;65;10577;94;4091;12113;25449;6193;367;0;48308;0;7;20;37;0;0;0;64;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78.825.023;b3S;I;2;S5;9;PALMITOS;SC;01/06/2021;173915;221;8919;24637;42487;16402;4752;0;97417;8;3449;9331;23284;14692;9624;0;60388;51;492;1602;0;0;0;0;2145;73;9986;2313;1;0;0;0;12373;0;0;0;0;0;0;0;0;52;48;162;371;300;330;0;1262;0;0;0;0;0;0;0;0;0;0;329;0;0;0;0;329;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5.158.093;b3S;I;2;S5;9;CARATINGA;MG;01/06/2021;173817;394;11886;30690;53389;15767;16948;0;129074;60;1819;5318;12163;4043;72;0;23474;101;5108;0;0;0;0;0;5210;357;13884;1615;0;0;0;0;15856;0;0;0;0;0;0;0;0;136;67;0;0;0;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1.060.307;b3S;I;2;S5;9;RAUL SOARES;MG;01/06/2021;171123;624;15259;41821;65456;9276;1786;0;134222;7;2050;5865;10559;3529;334;0;22344;183;1483;1154;0;0;0;0;2820;83;6877;1217;0;0;0;0;8177;0;0;0;0;0;0;0;0;414;147;460;896;535;0;0;2454;0;0;0;0;0;0;0;0;0;0;1107;0;0;0;0;1107;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4.876.393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;01/06/2021;168443;882;14258;38057;55449;12715;437;0;121800;60;1745;4890;10847;4473;440;0;22455;435;2300;2374;47;0;0;0;5155;537;11662;909;0;0;0;0;13108;0;0;0;0;0;0;0;0;421;151;5;0;0;0;0;578;0;0;0;0;0;0;0;0;0;673;0;3174;1500;0;0;5347;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9.512.539;b3S;I;2;S5;9;ITAJAI;SC;01/06/2021;167976;348;7549;17993;24589;5537;669;0;56685;357;5325;14136;25001;12343;16977;12;74150;0;5042;3722;0;0;0;0;8764;112;8188;606;0;0;0;0;8905;0;0;0;0;0;0;0;0;1457;1813;3371;4465;1613;807;0;13526;134;927;2118;2463;285;17;0;5945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8.742.188;b3S;I;2;S5;9;CUIABA;MT;01/06/2021;165554;3730;18113;40095;46102;10612;303;0;118955;69;1307;4014;6169;1799;287;0;13646;1391;4543;2908;0;0;0;0;8841;1419;13588;1418;0;0;0;0;16425;0;0;0;0;0;0;0;0;1154;211;217;528;381;429;0;2919;0;0;0;0;0;0;0;0;0;1206;1311;2250;0;0;0;4768;0;0;0;0;0;0;0;0;0
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4.836.002;n1;I;3;S4;19;BARUERI;SP;01/06/2021;164698;0;0;0;0;0;0;0;0;81;35529;67865;60845;377;0;0;164698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81.706.616;b3S;I;2;S4;9;JANDAIA DO SUL;PR;01/06/2021;163750;239;11996;26941;40592;12428;700;0;92897;19;1783;6051;12570;6510;179;0;27111;416;7880;9547;0;0;0;0;17843;7;6957;990;0;0;0;0;7954;0;0;0;0;0;0;0;0;428;4214;5955;4398;1351;405;0;16752;0;89;262;345;0;0;0;695;0;0;0;498;0;0;0;498;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70.119.680;b3C;I;2;S4;9;CABEDELO;PB;01/06/2021;163492;0;19990;64122;75072;4308;0;0;163492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DE MATO GROSSO – SICREDI SUL MT;26.549.311;b3S;I;2;S4;9;RONDONOPOLIS;MT;01/06/2021;161869;381;9980;23780;32854;1458;48;0;68501;49;3810;11030;19743;5832;521;0;40985;303;7444;484;0;0;0;0;8231;139;4112;627;0;0;0;0;4878;0;0;0;0;0;0;0;0;844;7979;7683;9288;4277;2261;0;32332;4;130;386;489;0;0;0;1009;0;0;5933;0;0;0;0;5933;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95.163.002;b3S;I;2;S5;9;SANTO ANGELO;RS;01/06/2021;161537;159;12265;32049;49415;17133;9439;0;120460;23;1074;2984;4529;2477;2517;0;13604;0;5259;14066;2082;0;0;0;21406;17;2884;201;0;0;0;0;3103;0;0;0;0;0;0;0;0;11;315;821;844;493;480;0;2964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5.241.619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/06/2021;161420;259;13083;43679;47869;21062;1049;1;127002;3;1155;3055;7751;3585;89;0;15638;360;3452;0;0;0;0;0;3812;147;8806;1433;0;0;0;0;10387;0;0;0;0;0;0;0;0;417;57;389;896;839;1174;5;3777;0;0;0;0;0;0;0;0;0;0;430;375;0;0;0;805;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19.869.338;b3S;I;2;S5;9;IPATINGA;MG;01/06/2021;159921;420;14249;38562;54797;8371;67;0;116466;50;2592;7750;16786;3130;654;0;30962;79;1062;1599;4;5;0;0;2748;16;9216;325;0;0;0;0;9557;0;0;0;0;0;0;0;0;152;36;0;0;0;0;0;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87.067.757;b3S;I;2;S4;9;AGUDO;RS;01/06/2021;158482;56;8162;23261;33418;10066;9682;22;84667;49;3083;9133;17062;10164;11425;1;50917;87;2581;3778;813;0;0;0;7258;4;8006;576;0;0;0;0;8587;0;0;0;0;0;0;0;0;89;1656;1747;2013;984;563;0;7053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72.257.793;b3S;I;2;S5;9;FORTALEZA;CE;01/06/2021;157179;506;15788;42181;47913;908;74;0;107370;57;2709;7900;14491;5189;51;0;30397;115;1418;1689;0;0;0;0;3222;9;5007;207;0;0;0;0;5224;0;0;0;0;0;0;0;0;443;4337;3120;2299;670;97;0;10967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17.359.351;n1;I;2;S5;14;NAO-ME-TOQUE;RS;01/06/2021;156388;0;0;0;0;0;0;0;0;0;56720;95849;0;0;0;0;152568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1438;1766;616;0;0;3820;0;0;0;0;0;0;0;0;0
