Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;S4;I;2;SANTA CRUZ DO SUL;RS;01/06/2021;44706;0;3772;0;0;1;48479;-5911;-3752;0;0;-2373;-12036;36443;12703;4210;-12828;-9204;-137;0;2231;-8227;-11252;25190;-31;25159;-392;-2513;22254;0
COOPERATIVA DE CRÉDITO CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;S4;I;2;CACHOEIRA DO SUL;RS;01/06/2021;43463;0;4754;0;0;0;48218;-6677;-5502;0;0;-391;-12570;35648;11117;4109;-10367;-10968;-95;0;2171;-7409;-11443;24206;-26;24180;-274;-1831;22075;0
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;01/06/2021;45769;0;2230;0;0;0;47999;-5335;-5176;0;0;-8741;-19253;28746;14524;3869;-14377;-10480;-1057;0;3519;-6726;-10728;18018;233;18252;-790;-2088;15374;-784
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;01/06/2021;40770;0;6037;0;0;0;46807;-6201;-4974;0;0;-7570;-18745;28062;8728;1290;-12651;-12616;-612;0;4856;-2001;-13004;15058;145;15202;-1495;-990;12717;-497
BANCO PAULISTA S.A.;61820817;b1;S4;I;2;SAO PAULO;SP;01/06/2021;33103;0;14470;-1201;0;0;46371;-23691;0;0;-61;48;-23704;22668;1678;15852;-19201;-16560;-2656;0;9250;-9774;-21410;1257;353;1611;-189;-142;1280;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;01/06/2021;41894;0;4343;0;0;0;46236;-7959;-1899;0;0;-5620;-15478;30758;10059;3541;-10716;-10937;-69;0;2114;-6848;-12854;17904;500;18405;-55;-1762;16588;0
COOPERATIVA DE CRéDITO, POUPANçA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS;95213211;b3S;S4;I;2;ROLANTE;RS;01/06/2021;42360;0;3762;0;0;1;46123;-6922;-2179;0;0;-6655;-15756;30368;11297;5446;-13296;-16072;-126;0;3851;-9529;-18428;11939;61;12000;-113;-1614;10273;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;S4;I;2;SAO PAULO;SP;01/06/2021;0;0;45747;124;0;0;45871;-13313;0;0;0;0;-13313;32558;14422;0;-6314;-7221;-2836;0;0;-40;-1989;30570;31;30601;-7896;-10807;11898;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;01/06/2021;42001;0;3813;0;0;0;45814;-6724;-3074;0;0;-4561;-14360;31454;3831;1852;-11436;-10940;-279;0;3540;-6321;-19754;11701;47;11747;-286;-1288;10174;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;01/06/2021;41321;0;4287;0;0;0;45607;-3652;-6511;0;0;-2881;-13043;32564;8480;2329;-6837;-6735;-26;0;1329;-4851;-6311;26253;-9;26244;-11;-1373;24860;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;S4;I;2;CAFELANDIA;PR;01/06/2021;40248;0;5026;0;0;1;45275;-6070;-4440;0;0;-5484;-15993;29282;12210;2850;-16183;-15129;-71;0;2400;-7249;-21172;8110;-26;8084;-7;-2312;5764;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;01/06/2021;39951;0;5036;0;0;0;44986;-5615;-3987;0;0;-3783;-13385;31601;13594;4212;-15331;-15648;-94;0;1964;-8877;-20179;11422;276;11698;-164;-2892;8642;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;01/06/2021;40765;0;4098;0;0;0;44862;-6852;-2004;0;0;-11394;-20250;24612;7096;5820;-10895;-11583;-365;0;3453;-6443;-12917;11695;481;12177;-503;-801;10872;-674
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;01/06/2021;4559;0;40221;0;0;0;44780;-39547;0;0;0;-132;-39679;5101;3;0;-6863;22455;0;-73;5745;-20394;872;5972;-9;5963;0;0;5963;-4313
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;01/06/2021;-1294;0;27615;-17164;35361;0;44518;-7261;-16989;0;0;31940;7690;52208;27698;0;-29890;-13898;-2710;0;44695;-57849;-31954;20254;-37;20217;30908;-1647;49479;0
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA – UNICRED CENTRO-SUL;75847;b3S;S5;I;2;CRICIUMA;SC;01/06/2021;33762;0;10514;0;0;0;44276;-12283;0;0;0;-1840;-14123;30153;5956;1221;-8544;-13634;-161;179;136;-275;-15123;15030;168;15198;-178;0;15020;0
BANCO DA CHINA BRASIL S.A.;10690848;b1;S4;I;3;SAO PAULO;SP;01/06/2021;16871;0;26498;0;0;0;43369;-21107;-2124;0;-19259;-1587;-44077;-709;702;307;-9384;-6585;-1818;0;35185;-579;17828;17120;1;17121;-7770;-6;9345;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;01/06/2021;38612;0;4722;0;0;0;43334;-6254;0;0;0;-3651;-9905;33429;4554;717;-12876;-11299;-118;0;349;-855;-19527;13902;1496;15398;-263;0;15135;-2930
PAGSEGURO INTERNET S.A.;8561701;n4;S4;I;2;SAO PAULO;SP;01/06/2021;0;0;43228;0;0;0;43228;0;0;0;0;0;0;43228;2932605;0;-138967;-985566;-316192;1223268;248837;-2262715;701269;744497;25016;769513;-131450;-106763;531300;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;01/06/2021;37227;0;5766;0;0;0;42993;-7609;-421;0;0;-10893;-18923;24070;6593;5882;-8900;-10738;-479;0;5711;-4559;-6490;17580;365;17946;0;-1010;16936;-880
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;n2;S4;I;2;SAO PAULO;SP;01/06/2021;137;0;42796;0;0;0;42933;-10;0;0;0;-200;-209;42724;22853;25318;-54483;-80850;-6746;0;2160;-1147;-92895;-50171;0;-50171;21649;-5196;-33718;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;S5;I;2;GOIANIA;GO;01/06/2021;35678;0;7237;0;0;0;42915;-9605;-642;0;0;929;-9317;33598;2852;4425;-10665;-7372;-199;0;1405;-4600;-14153;19444;219;19663;-479;0;19184;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;01/06/2021;0;0;42882;0;0;0;42882;-41936;0;0;0;0;-41936;946;0;0;-10487;70776;0;-626;571;-61806;-1571;-626;0;-626;0;0;-626;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71884498;b3S;S5;I;2;CAMPINAS;SP;01/06/2021;32934;0;9365;0;0;0;42299;-11683;0;0;0;-1787;-13470;28829;2949;311;-9924;-7774;-68;368;110;-3255;-17281;11548;-346;11202;-8;0;11194;0
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;b3S;S5;I;2;CHAPECO;SC;01/06/2021;35731;0;6500;0;0;0;42232;-10410;0;0;0;-6920;-17330;24902;5770;1382;-9703;-13489;-175;252;114;-168;-16016;8886;117;9003;-260;0;8743;-254
COOPERATIVA DE CREDITO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;01/06/2021;40440;0;1690;0;0;51;42181;-2787;-14353;0;0;-2993;-20134;22047;4997;3289;-6879;-4697;-10;0;472;-4331;-7159;14888;65;14953;-39;-1420;13495;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;01/06/2021;37826;0;4160;0;0;0;41985;-10668;0;0;0;-2572;-13240;28746;3484;985;-8669;-10961;-82;821;331;-1357;-15448;13297;-2048;11250;-21;0;11229;-1499
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;01/06/2021;39245;0;2132;0;0;31;41409;-2205;-5486;0;0;-1177;-8868;32541;8700;1783;-8098;-5664;-69;0;2570;-3650;-4428;28113;54;28167;-228;-1470;26470;0
ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;33775974;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2021;371;0;41499;-496;0;0;41374;0;0;0;0;0;0;41374;37255;0;-56469;-26513;-5331;0;13214;-1154;-38997;2377;-51;2326;-2014;0;312;0
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;b2;S4;I;2;SAO PAULO;SP;01/06/2021;870;0;-12909;51712;1653;0;41326;-7651;0;0;0;-408;-8059;33268;12783;8;-22063;-10170;-1864;0;465;-473;-21315;11952;9;11962;-5358;-255;6349;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;S5;I;2;PINHALZINHO;SC;01/06/2021;35526;0;5730;0;0;0;41256;-7919;-2529;0;0;-2977;-13425;27831;3715;357;-8694;-7732;-316;0;5410;-4353;-11614;16217;-247;15970;-322;-843;14805;-942
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;01/06/2021;37443;0;3576;0;0;0;41018;-6241;-498;0;0;-7414;-14152;26866;8197;3992;-13914;-10684;-54;0;1603;-6152;-17013;9853;-101;9753;0;-1853;7900;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;01/06/2021;37551;0;3458;0;0;0;41008;-6771;-2544;0;0;-3361;-12675;28333;6564;4702;-10048;-7796;-353;0;1931;-1313;-6313;22020;-789;21231;-212;-180;20838;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;01/06/2021;35277;0;5638;0;0;11;40926;-6869;-3781;0;0;-6998;-17649;23278;8093;3793;-10748;-10566;-339;0;4246;-1936;-7456;15822;411;16232;-594;-103;15535;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;01/06/2021;36145;0;4402;0;0;0;40546;-4664;-3167;0;0;-6779;-14610;25936;8353;3027;-11232;-10136;-33;0;2090;-5777;-13706;12230;-89;12140;-46;-1626;10467;0
BANCO RANDON S.A.;11476673;b2;S4;I;2;CAXIAS DO SUL;RS;01/06/2021;39865;0;604;0;0;0;40469;-6138;-14098;0;0;37;-20199;20270;57;1334;-4405;-4342;-1041;0;0;-245;-8642;11629;-800;10829;-4481;-455;5893;0
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;01/06/2021;37388;0;3041;0;0;4;40433;-2378;-6280;0;0;-6593;-15250;25182;10886;1339;-11852;-10286;-1014;0;3828;-1914;-9013;16169;156;16325;-781;0;15544;-921
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;01/06/2021;37249;0;2963;0;0;2;40215;-3040;-4521;0;0;-5258;-12820;27395;12422;3775;-13395;-13000;-76;0;2397;-7225;-15103;12292;160;12452;-66;-2808;9578;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;b3S;S5;I;2;GOIANIA;GO;01/06/2021;35119;0;4919;0;0;0;40037;-5670;-1371;0;0;-6890;-13931;26107;8561;3675;-10711;-12404;-393;0;4776;-3771;-10267;15840;415;16255;-1056;0;15199;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;01/06/2021;33191;0;6444;0;0;0;39635;-6800;-2086;0;0;-5119;-14004;25631;4484;1298;-8892;-8039;-323;0;3274;-1122;-9322;16310;-20;16290;-495;0;15795;0
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;01/06/2021;37420;0;1765;0;0;0;39185;-1471;-4684;0;0;-3306;-9461;29724;9270;2720;-12694;-11375;-921;0;3709;-1747;-11037;18687;-1101;17586;-940;0;16646;-1320
BANCO GUANABARA S.A.;31880826;b1;S4;I;2;RIO DE JANEIRO;RJ;01/06/2021;35569;0;3160;0;0;0;38729;-10091;0;0;0;-10485;-20576;18153;97;1958;-5430;-5692;-1569;0;71;0;-10565;7588;3;7590;-4357;-594;2639;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;01/06/2021;31346;0;7095;0;0;6;38448;-6477;-2953;0;0;667;-8763;29685;11951;3153;-10412;-7233;-122;0;3460;-5571;-4774;24911;92;25003;-295;-1945;22763;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;01/06/2021;34010;0;4082;0;0;0;38093;-5347;-5259;0;0;-2563;-13169;24923;4328;2454;-8087;-8289;-343;0;2925;-965;-7977;16946;187;17134;-743;-880;15511;0
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;01/06/2021;33525;0;4361;0;0;0;37886;-4077;-5933;0;0;-9639;-19650;18237;8732;4685;-9607;-8952;-787;0;3768;-2672;-4832;13405;-71;13334;-491;-730;12113;-582
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;01/06/2021;32617;0;5141;0;0;0;37757;-7992;-1249;0;0;-5272;-14513;23244;5657;3996;-8776;-9361;-455;0;2448;-1373;-7863;15381;130;15511;-480;-28;15003;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;01/06/2021;30714;0;6706;0;0;0;37419;-8026;-20;0;0;-3821;-11867;25552;4478;2393;-11723;-7293;-19;0;1549;-4233;-14847;10705;-131;10574;0;-229;10344;0
TULLETT PREBON BRASIL;52027;n2;S4;C;3;SAO PAULO;SP;01/06/2021;1723;0;33048;2497;41;0;37311;-122;-60;0;0;10;-173;37138;56062;3339;-67329;-24935;-6444;0;6209;-999;-34097;3041;6;3047;-2743;0;304;0
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;b3S;S5;I;2;ARIQUEMES;RO;01/06/2021;35838;0;1336;0;0;0;37174;-2195;-400;0;0;-766;-3360;33813;1960;390;-6851;-8878;0;0;961;-208;-12627;21187;-49;21138;-66;0;21072;-2348
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;01/06/2021;34498;0;2546;0;0;0;37044;-4242;-7897;0;0;-5317;-17456;19588;6218;2244;-7146;-5815;-512;0;2825;-1770;-3956;15632;992;16624;-1749;-265;14610;0
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;S4;I;1;RIO DE JANEIRO;RJ;01/06/2021;11576;0;25416;0;0;0;36992;0;-1762;0;0;-3891;-5653;31340;7519;0;-14487;-3517;-1188;0;147;-18;-11545;19794;1022;20817;-9797;0;11020;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;01/06/2021;35015;0;1810;0;0;0;36825;-4428;-2349;0;0;-9615;-16392;20433;4252;3279;-9202;-9716;-47;0;40;-3199;-14593;5840;-95;5745;0;-700;5045;0
BANCO PACCAR S.A.;28517628;b2;S4;I;3;PONTA GROSSA;PR;01/06/2021;34032;0;225;1818;0;0;36075;-439;-6778;0;0;-11073;-18289;17786;0;770;-4591;-4187;-1343;0;0;-674;-10024;7762;-98;7664;-2362;-477;4824;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;01/06/2021;32239;0;3569;0;0;0;35808;-4445;-1591;0;0;-3642;-9678;26130;8883;4905;-14725;-11400;-614;0;3238;-2138;-11851;14279;71;14350;-1453;-1;12896;-414
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;01/06/2021;32535;0;3226;0;0;0;35761;-2154;-5255;0;0;-54;-7463;28298;11634;2051;-9764;-7831;-114;0;2085;-4665;-6604;21693;0;21693;-382;-1944;19367;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;01/06/2021;32613;0;3113;0;0;0;35726;-7428;-1185;0;0;-1220;-9833;25893;2401;505;-5134;-4823;-153;0;1966;-667;-5906;19988;-125;19863;-260;-870;18733;-1194
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;01/06/2021;31967;0;3573;0;0;0;35540;-7633;-246;0;0;-1321;-9200;26340;2707;912;-7353;-10223;-52;399;151;-136;-13595;12745;-441;12304;-3;0;12301;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;01/06/2021;31608;0;3887;0;0;0;35495;-4947;-12;0;0;-2751;-7710;27786;2687;1617;-14699;-11189;-103;0;5187;-2085;-18586;9200;-425;8774;-97;1;8677;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;01/06/2021;32223;0;2433;0;0;514;35169;-3909;-7022;0;0;-1595;-12526;22644;3830;3982;-8626;-5827;-13;0;795;-5689;-11548;11096;46;11142;0;-1729;9413;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S4;I;2;ARAPOTI;PR;01/06/2021;30293;0;4762;0;0;0;35055;-6404;-2939;0;0;-2141;-11483;23572;9435;2659;-10049;-9598;-56;0;1955;-4647;-10302;13270;-15;13256;-99;-1665;11492;0
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;01/06/2021;27327;0;7164;0;0;0;34491;-7612;-479;0;0;-4157;-12248;22242;2190;1872;-11819;-9016;-121;0;4793;-1256;-13358;8884;1;8886;-32;-1405;7449;0
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;S4;I;3;SAO PAULO;SP;01/06/2021;3355;0;27572;0;3392;0;34319;-9972;0;0;0;327;-9645;24674;59;6;-4478;-3749;-1158;0;0;-124;-9443;15230;1;15231;-7154;-161;7916;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;01/06/2021;255;0;33890;0;0;0;34146;-32463;-131;0;0;-105;-32699;1447;3109;0;-17071;-5770;-300;11050;12028;-2140;905;2351;20;2371;-666;-2017;-311;0
SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;b3S;S5;I;2;TAUBATE;SP;01/06/2021;31541;0;2505;0;0;0;34046;-5279;-491;0;0;-5815;-11585;22461;5712;1537;-10496;-10187;-382;0;1887;-2179;-14107;8353;2103;10456;-1076;-480;8900;-781
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;01/06/2021;28098;0;5866;0;0;1;33965;-4689;-2562;0;0;-2888;-10139;23826;10288;4137;-11935;-10990;-104;0;1249;-5754;-13108;10718;-118;10601;-226;-2227;8148;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;01/06/2021;30636;0;3056;0;0;0;33692;-7244;0;0;0;1541;-5703;27989;685;671;-6671;-5135;-38;0;324;-678;-10842;17147;41;17188;0;0;17188;-145
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE -  SICOOB - CREDIAL SC/RS;78858107;b3S;S5;I;2;CUNHA PORA;SC;01/06/2021;27772;0;5569;0;0;5;33345;-7484;-1970;0;0;-2399;-11853;21492;3953;286;-6922;-6605;-340;0;3572;-1419;-7473;14018;164;14182;-706;-777;12699;-1448
COOPECREDI GUARIBA - COOPERATIVA DE CREDITO;44469161;b3S;S4;I;2;GUARIBA;SP;01/06/2021;22224;0;11030;0;0;0;33254;-9426;-154;0;0;-1170;-10750;22504;1640;156;-7147;-4490;-55;0;4290;-1739;-7346;15158;1168;16326;-474;-763;15089;0
B&T CORRETORA DE CAMBIO LTDA.;73622748;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2021;0;0;217;0;32635;0;32852;0;0;0;0;0;0;32852;2890;0;-6459;-15222;-2027;1043;3759;-1121;-17136;15716;-6;15710;-5485;-914;9310;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;01/06/2021;30679;0;2136;0;0;0;32816;-3642;-3412;0;0;-2542;-9596;23219;8720;2428;-10742;-9316;-46;0;1409;-5293;-12839;10380;-18;10362;-47;-1696;8619;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;01/06/2021;23478;0;8524;0;0;484;32485;-8034;-1082;0;0;-1740;-10855;21630;6335;5938;-9398;-10900;-349;0;2483;-1282;-7174;14456;57;14514;-685;0;13829;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;01/06/2021;30437;0;1873;0;0;0;32310;-4589;-2092;0;0;-7409;-14090;18220;6484;2668;-10752;-11272;-631;0;3797;-2439;-12144;6075;-196;5880;-918;-1758;3204;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;01/06/2021;28161;0;4122;0;0;0;32282;-5818;-1728;0;0;-2992;-10539;21744;2004;4941;-13117;-11485;-93;0;6354;-1712;-13108;8636;-62;8574;-10;-636;7927;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;01/06/2021;21001;0;10987;0;0;0;31988;-10195;-18312;0;0;1215;-27292;4696;8371;0;-4733;-2165;0;0;0;-4581;-3108;1587;28;1615;-2;-441;1172;-74
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;01/06/2021;29121;0;2817;0;0;5;31943;-2790;-2788;0;0;-1318;-6895;25047;10502;3256;-11141;-10585;-77;0;1944;-5741;-11843;13205;116;13321;-135;-2238;10948;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;S5;I;2;BENTO GONCALVES;RS;01/06/2021;31516;0;11;0;0;0;31527;-3400;0;0;0;-8443;-11843;19685;34;0;-954;-1891;-1241;0;163;-465;-4354;15331;0;15331;-6545;-36;8750;0
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;01/06/2021;25653;0;5868;0;0;0;31521;-8323;0;0;0;-397;-8720;22800;4519;950;-8119;-11100;-90;253;65;-174;-13696;9104;89;9193;-135;0;9059;0
ADVANCED CORRETORA DE CÂMBIO LTDA;92856905;n2;S5;I;2;SAO PAULO;SP;01/06/2021;0;0;29;0;31386;0;31415;0;0;0;0;0;0;31414;8050;0;-10636;-24275;-2117;0;272;-171;-28877;2538;1474;4011;-1143;0;2868;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;01/06/2021;29128;0;2180;0;0;0;31308;-3596;0;0;0;-9076;-12672;18636;3634;2721;-5165;-7866;-166;0;1802;-935;-5974;12662;109;12771;-333;-189;12249;-412
