Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;I;2;S5;9;ITAJAI;SC;01/06/2021;285264;6882;169880;58869;20185;10476;5157;2999;2669;8147;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;I;2;S5;9;ITAUNA;MG;01/06/2021;283610;9414;85568;68606;76345;16214;11192;5338;172;10762;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;I;2;S5;9;SINOP;MT;01/06/2021;282382;33575;78137;90901;66171;7431;2217;1363;530;2057;0
COOPERATIVA DE CRÉDITO SICOOB ARACREDI LTDA - SICOOB ARACREDI;68987;b3S;I;2;S5;9;ARAGUARI;MG;01/06/2021;277619;41357;116058;74602;28409;9047;1456;671;656;5363;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;01/06/2021;277129;22608;102995;92622;34996;16506;2359;2238;815;1991;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;I;2;S5;9;SANANDUVA;RS;01/06/2021;276732;0;149071;93465;24852;2856;2698;612;1249;1930;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;01/06/2021;276155;10946;73593;63783;79831;23569;6246;5601;2234;10352;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;I;2;S5;9;RIO CLARO;SP;01/06/2021;275836;30992;102961;84356;37621;8368;3137;1040;1302;6059;0
BANCO KEB HANA DO BRASIL S.A.;2318507;b1;I;3;S4;2;SAO PAULO;SP;01/06/2021;275764;275764;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. – SICOOB CREDIFIEMG;7469260;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2021;275502;17645;90175;64761;83575;13545;1148;1751;316;2586;0
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122327;n1;I;2;S5;14;FLORIANOPOLIS;SC;01/06/2021;274528;0;189510;31783;5312;2194;1530;576;381;43242;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;I;2;S5;9;UNIAO DA VITORIA;PR;01/06/2021;274292;0;134782;110418;15988;5196;2211;2186;522;2990;0
COOPERATIVA DE CRéDITO CREDICOPE LTDA. - SICOOB CREDICOPE;38588174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;01/06/2021;271201;9988;99713;77446;66356;8007;2570;1737;1176;4208;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2448310;b3S;I;2;S5;9;CASCAVEL;PR;01/06/2021;269474;0;172562;86884;4563;1729;1171;355;393;1818;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;I;2;S5;9;PASSOS MAIA;SC;01/06/2021;267173;34442;82584;54380;51823;18819;14155;4046;2052;4870;0
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;I;2;S5;9;CARMO DO PARANAIBA;MG;01/06/2021;261917;31088;133519;63967;21021;2777;1688;765;87;7004;0
COOPERATIVA DE CRÉDITO CREDIFOR LTDA – SICOOB CREDIFOR;41931445;b3S;I;2;S5;9;FORMIGA;MG;01/06/2021;260562;14122;109596;77268;38075;9088;4183;1591;1681;4957;0
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;I;2;S5;9;CANDIDO MOTA;SP;01/06/2021;259514;60007;103419;55390;35079;1893;631;628;1036;1431;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES – CRESOL UNIÃO DOS VALES;5231945;b3S;I;2;S5;9;IVAIPORA;PR;01/06/2021;256850;0;126453;107938;13832;1497;2641;716;511;3262;0
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;I;2;S5;9;SETE LAGOAS;MG;01/06/2021;256290;10985;68359;71004;78148;14859;3305;2722;1002;5906;0
COOPERATIVA DE CRÉDITO CREDIUNA LTDA - SICOOB CREDIUNA;64237530;b3S;I;2;S5;9;ITAUNA;MG;01/06/2021;254289;17261;73078;76916;50345;20208;2504;2509;248;11220;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI ARACAJU – SICREDI ARACAJU;2923389;b3S;I;2;S5;9;ARACAJU;SE;01/06/2021;253133;428;142541;60678;22725;13399;8710;1626;2318;708;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;I;2;S5;9;GOIANIA;GO;01/06/2021;252107;8112;54504;74393;66432;13848;13655;4602;4386;12176;0
CAIXA GERAL;51815;b1;C;3;S4;199;SAO PAULO;SP;01/06/2021;251300;13847;22107;109263;15259;15715;31895;36506;6708;0;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2021;250408;7125;122947;68098;39687;6063;2587;1240;583;2078;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;I;2;S5;9;MINEIROS;GO;01/06/2021;247830;12673;85447;65797;61865;11742;2834;581;411;6480;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;I;2;S4;9;BIRIGUI;SP;01/06/2021;247722;3690;137806;65797;29461;5297;1858;761;438;2613;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;I;2;S5;9;ITAPIRANGA;SC;01/06/2021;244898;18117;113504;67039;27138;6676;3676;2788;3895;2064;0
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;21670187;b3S;I;2;S5;9;BOM DESPACHO;MG;01/06/2021;243022;16124;95219;73417;31672;9679;3519;4593;986;7814;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;I;2;S5;9;SAO BENTO DO SUL;SC;01/06/2021;240495;3781;153714;41712;18855;6822;3822;2515;1363;7910;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;I;2;S4;14;SANTO CRISTO;RS;01/06/2021;240151;0;161146;12710;9079;9464;8382;7397;6531;25442;0
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;I;2;S5;9;BELEM;PA;01/06/2021;237853;5451;123207;61690;25357;8730;2734;1703;2785;6199;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3732359;b3S;I;2;S5;9;SAO JOSE DO EGITO;PE;01/06/2021;237344;23164;70725;64050;42866;12679;5539;4376;1590;12355;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78862083;b3S;I;2;S5;9;CAMPOS NOVOS;SC;01/06/2021;235345;27476;108164;57888;27473;7708;1863;1603;705;2466;0
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB UNI SUDESTE;86389236;b3S;I;2;S5;9;UBA;MG;01/06/2021;234290;0;93214;57800;58771;9566;5236;2738;1832;5133;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;I;2;S5;9;OURO PRETO DO OESTE;RO;01/06/2021;232599;16454;114956;82281;14335;1101;587;269;323;2294;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;I;2;S5;9;SANTO ANTONIO DO MONTE;MG;01/06/2021;230807;23011;83864;52556;43881;6971;6334;6499;1624;6068;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;I;2;S5;9;GOIANIA;GO;01/06/2021;229673;0;62780;42852;70722;17525;12863;2126;1296;19511;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;I;2;S5;9;CARATINGA;MG;01/06/2021;227048;27243;61831;63729;55392;6930;3603;1692;1396;5232;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;I;2;S5;9;SANTANA DO LIVRAMENTO;RS;01/06/2021;226900;14738;44632;45563;66134;49706;2068;2292;2;1766;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS – CREDCREA;5979692;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2021;226737;4822;151239;32202;16437;7777;2632;2552;1138;7938;0
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;I;2;S5;9;VALENTE;BA;01/06/2021;225845;22890;81292;65583;37219;7951;2334;2984;1129;4462;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;01/06/2021;224885;16045;53619;60678;52213;14594;12244;7785;3411;4295;0
COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;4138455;b3S;I;2;S5;9;NATAL;RN;01/06/2021;223750;35674;60511;50711;49271;11585;4797;3347;3902;3951;0
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3428338;b3S;I;2;S5;9;CAMPINA GRANDE;PB;01/06/2021;223367;0;203474;7900;4742;3317;1222;530;379;1803;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;I;2;S5;9;CASCAVEL;PR;01/06/2021;223260;0;53344;65462;37340;43729;1062;8588;6328;7405;0
BRASIL CARD MEIOS DE PAGAMENTOS LTDA;3130170;n4;I;2;S4;41;MONTE BELO;MG;01/06/2021;222521;0;222334;11;27;14;13;8;15;100;0
COOPERATIVA DE CRéDITO COM INTERAçãO SOLIDáRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL;6139650;b3S;I;2;S5;9;BENTO GONCALVES;RS;01/06/2021;222278;0;117288;88744;6996;3838;735;646;529;3502;0
COOPERATIVA DE CRÉDITO CREDILUZ LTDA. - SICOOB CREDILUZ;25536764;b3S;I;2;S5;9;LUZ;MG;01/06/2021;221513;20971;82087;51484;41660;9879;4839;2004;510;8079;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE FRONTEIRAS DE RO/MT LTDA. - SICOOB FRONTEIRAS;3612764;b3S;I;2;S5;9;CACOAL;RO;01/06/2021;221507;18468;85446;55564;45677;6594;2887;2740;367;3763;0
COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1796302;b3S;I;2;S5;9;NOVO HAMBURGO;RS;01/06/2021;219460;31325;57705;60581;50172;8401;4496;2003;551;4226;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;I;2;S5;9;FRUTAL;MG;01/06/2021;218811;46988;81902;51128;25059;4701;2052;903;2402;3675;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;I;2;S5;9;ARAXA;MG;01/06/2021;218584;43284;99537;48620;19896;3129;1317;696;393;1712;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;I;2;S5;9;PIUMHI;MG;01/06/2021;216640;0;96958;63766;45749;5614;2111;716;195;1532;0
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1664968;b3S;I;2;S5;9;PORTO VELHO;RO;01/06/2021;215365;10;44247;61072;59676;17643;11580;10758;1590;8789;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;I;2;S5;14;CURITIBA;PR;01/06/2021;215152;0;134515;13289;10579;8226;8250;8046;7090;25157;0
BBC;52209;n1;I;2;S4;197;SAO PAULO;SP;01/06/2021;209470;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO COOPLIVRE;49389307;b3S;I;2;S5;9;CAPIVARI;SP;01/06/2021;207220;19229;63078;67920;33613;8198;4614;3360;1376;5831;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;I;2;S5;9;ASSIS CHATEAUBRIAND;PR;01/06/2021;206799;20785;73411;50214;38290;10181;5587;3261;2141;2927;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER – COOPEREMB;46642294;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/06/2021;206088;8186;103211;44545;36981;4620;3561;1843;948;2192;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;I;2;S3;9;FLORIANOPOLIS;SC;01/06/2021;205658;187384;9050;9225;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;I;2;S5;9;GUANHAES;MG;01/06/2021;203760;19330;80283;59628;35446;6282;1190;566;251;784;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;I;2;S5;9;JOACABA;SC;01/06/2021;201933;20956;83498;63438;22504;5806;2662;704;284;2081;0
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;b3S;I;2;S5;9;RIO VERDE;GO;01/06/2021;201446;0;133779;35340;20442;7103;1435;699;215;2433;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE RONDÔNIA - CRESOL RONDÔNIA;10520232;b3S;I;2;S5;9;JI-PARANA;RO;01/06/2021;197600;0;108522;78550;5009;2415;691;588;326;1500;0
COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA;3412878;b3S;I;2;S5;9;ITURAMA;MG;01/06/2021;195568;19924;102776;46053;19007;3015;1015;306;300;3171;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;I;2;S5;9;IPATINGA;MG;01/06/2021;195250;14228;46749;54075;60849;14456;1085;547;626;2634;0
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;I;2;S4;9;SAO PAULO;SP;01/06/2021;195124;21595;67217;47547;39630;6032;3118;1878;1137;6970;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;I;2;S5;9;NOVA TRENTO;SC;01/06/2021;193208;10524;53888;60349;47181;11433;4295;1417;1106;3014;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO, ECONOMIA E EMPRESÁRIOS DE ERECHIM LTDA;1572667;b3S;I;2;S5;9;ERECHIM;RS;01/06/2021;191249;43017;64648;50897;27238;2219;177;819;2118;117;0
BANCO FORD S.A.;90731688;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;01/06/2021;190206;0;87157;89193;2086;9706;0;85;0;1978;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37079720;b3S;I;2;S5;9;BRASILIA;DF;01/06/2021;189668;58802;74361;28940;17840;4844;1245;834;620;2184;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA GERAÇÕES – CRESOL GERAÇÕES;4622657;b3S;I;2;S5;9;TENENTE PORTELA;RS;01/06/2021;189626;0;87479;78789;9031;8826;2176;1058;1278;989;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;I;2;S5;9;NOVA IGUACU;RJ;01/06/2021;188546;35057;69530;48203;25951;5669;735;916;354;2130;0
COOPERATIVA DE CRÉDITO CREDIMATA LTDA. – SICOOB CREDIMATA;1152097;b3S;I;2;S5;9;VOLTA GRANDE;MG;01/06/2021;187660;13790;63458;57523;35130;7825;3007;1786;722;4420;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/06/2021;187332;1848;74559;48811;41531;10642;2908;2711;1353;2969;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;I;2;S5;9;SAO JOAO DO TRIUNFO;PR;01/06/2021;185916;0;100152;69412;9145;2285;1386;602;338;2595;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA RAIZ – CRESOL RAIZ;17343510;b3S;I;2;S5;9;FREDERICO WESTPHALEN;RS;01/06/2021;185513;0;89215;83324;9465;1769;725;265;236;513;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS;4663561;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;01/06/2021;185347;0;84705;85848;7981;1949;1690;518;662;1994;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;I;2;S4;9;ORLANDIA;SP;01/06/2021;184245;35417;53058;47722;27154;3251;4516;2075;169;10885;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;I;2;S4;9;BRASILIA;DF;01/06/2021;183292;14560;104013;47634;17084;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PITANGUI, PAPAGAIOS, MARAVILHAS E REGIÃO LTDA. - SICOOB CREDICOOP;41931221;b3S;I;2;S5;9;PITANGUI;MG;01/06/2021;182915;9641;65251;64872;33624;5119;1670;997;336;1404;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2931668;b3S;I;2;S5;9;CAMPOS DOS GOYTACAZES;RJ;01/06/2021;181790;24593;60512;45672;33304;6457;6035;1011;831;3376;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1703620;b3S;I;2;S5;9;BOM DESPACHO;MG;01/06/2021;178199;6597;50881;45068;61698;9760;2294;1022;178;702;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS- CRESOL VALE DAS ARAUCÁRIAS;6126780;b3S;I;2;S5;9;GUARAPUAVA;PR;01/06/2021;177689;0;97245;61946;8710;4039;1952;381;411;3004;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI CENTRO NORTE SP;73113243;b3S;I;2;S4;9;ARARAQUARA;SP;01/06/2021;176295;8673;85384;52203;17215;6199;2517;973;1072;2060;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;I;2;S5;9;SANTO CRISTO;RS;01/06/2021;175229;0;98226;58728;9299;2958;2243;853;565;2357;0
COOPERATIVA DE CRÉDITO SICOOB CRED-ACIF;4013172;b3S;I;2;S5;9;FRANCA;SP;01/06/2021;173669;21870;62541;47986;22385;6937;1132;1259;277;9281;0
UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO;1848322;b3S;I;2;S5;9;PATO BRANCO;PR;01/06/2021;172838;0;56849;73385;31995;6332;1801;890;612;974;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE MANAUS;1566038;b3S;I;2;S5;9;MANAUS;AM;01/06/2021;171119;0;38268;20701;48374;22931;13235;9253;2540;15816;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2021;170540;51786;62467;31856;18232;2669;1269;1467;218;576;0
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;01/06/2021;170010;17919;57536;54664;27721;2724;3008;1088;386;4963;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;I;2;S5;9;RIO VERDE;GO;01/06/2021;169179;0;96506;46640;21571;2704;979;172;75;530;0
COOPERATIVA DE CRÉDITO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17361536;b3S;I;2;S5;9;IPATINGA;MG;01/06/2021;167778;17924;51096;37650;54042;4063;1083;375;365;1179;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM;54190525;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/06/2021;166213;7094;71342;37236;27832;11214;5144;2925;1150;2275;0
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4836002;n1;I;3;S4;19;BARUERI;SP;01/06/2021;164698;148847;3228;12524;99;0;0;0;0;0;0
BANCO INBURSA S.A.;4866275;b1;I;3;S4;8;SAO PAULO;SP;01/06/2021;164069;0;105932;14836;32867;2181;1270;1099;1030;4854;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;I;2;S4;9;CABEDELO;PB;01/06/2021;163492;89881;73611;0;0;0;0;0;0;0;0
AL5 S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;27214112;n1;I;2;S4;14;CUIABA;MT;01/06/2021;163307;0;114863;8966;23515;2669;1408;1542;3183;7161;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA;69346856;b3S;I;2;S5;9;FRANCA;SP;01/06/2021;162671;0;49255;50969;36200;11535;5641;2244;609;6218;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;I;2;S5;9;LAGOA DA PRATA;MG;01/06/2021;162182;0;65012;49153;22709;14451;2968;1255;265;6369;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;I;2;S5;9;PASSO FUNDO;RS;01/06/2021;162114;0;128760;27507;5765;8;0;0;0;74;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;I;2;S5;9;TEIXEIRA DE FREITAS;BA;01/06/2021;161651;11235;67002;35027;38349;3639;1377;884;940;3197;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;I;2;S5;9;PARA DE MINAS;MG;01/06/2021;161000;19493;62064;44625;31755;2255;418;355;0;34;0
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/06/2021;160520;17205;47238;38243;41151;9085;4079;686;985;1847;0
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;I;2;S5;14;JUNDIAI;SP;01/06/2021;159340;0;117909;11291;9498;5132;3138;2648;1844;7881;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE LTDA.;7502031;b3S;I;2;S5;9;GOIANESIA;GO;01/06/2021;159337;16636;42730;54910;34468;3926;2598;736;176;3157;0
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;I;1;S4;30;GOIANIA;GO;01/06/2021;158413;0;7009;126669;7644;4424;4860;1617;934;5255;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11969853;b3S;I;2;S5;9;MEDIANEIRA;PR;01/06/2021;158071;0;83902;63297;5804;2464;666;762;106;1069;0
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;I;2;S5;9;SAO PAULO;SP;01/06/2021;157721;12369;82847;24565;22316;4383;3279;3838;1139;2984;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;I;2;S5;9;POMPEU;MG;01/06/2021;157047;12773;79243;35661;15618;2727;4611;616;170;5629;0
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;I;2;S5;9;BRASILIA;DF;01/06/2021;157014;24428;61671;38227;20377;5523;1806;249;1006;3726;0
