Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43525;75949;0;0;422005;7047;505001;0;0;0;0;0;0;0;0;505001;0;7049;512050;0;74263;586313
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;43525;0;0;0;142595;0;142595;0;0;0;0;0;198595;198595;0;341190;0;169050;510240;0;70516;580755
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE – SICREDI NOROESTE MT E ACRE;33022690;b3S;S4;I;2;ARAPUTANGA;MT;43525;96801;0;38689;115780;427;251697;0;0;0;0;0;0;0;21372;273070;0;166276;439345;0;139210;578555
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;43525;69428;0;0;405961;6275;481664;0;0;0;0;0;0;0;51;481715;0;14909;496624;0;76812;573435
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;I;1;RIO DE JANEIRO;RJ;43525;0;0;0;0;0;0;0;0;0;0;0;0;0;69249;69249;0;18890;88139;0;474160;562298
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43525;81377;0;2574;259386;2768;346105;0;0;0;0;0;0;0;512;346617;0;133460;480078;0;80708;560786
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43525;90765;0;0;381992;0;472757;0;0;0;0;0;0;0;15583;488341;0;12685;501026;0;59571;560597
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;S4;I;2;SAO PAULO;SP;43525;0;0;0;0;0;0;43008;0;0;0;0;0;0;0;43008;0;484833;527841;0;30085;557926
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;43525;15764;0;0;157957;0;173722;0;150726;0;0;0;0;150726;4410;328857;0;4668;333525;671;220466;554662
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;43525;117750;0;0;326222;3827;447798;0;0;4148;0;0;0;4148;92;452038;0;28809;480847;0;73045;553892
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43525;90953;0;0;256764;0;347717;0;0;0;0;0;0;0;0;347717;0;111749;459466;0;85126;544592
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43525;60946;0;0;372397;690;434033;0;0;0;0;0;0;0;2518;436551;0;6951;443502;0;100692;544194
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43525;112172;0;0;302913;5413;420498;0;0;0;0;0;0;0;0;420498;0;26393;446891;0;97114;544005
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;43525;335;0;0;0;0;335;0;0;0;0;0;0;0;0;335;0;491424;491759;0;51076;542834
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43525;82594;0;0;150072;0;232666;0;0;65437;0;0;0;65437;0;298102;0;174620;472722;0;69759;542482
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;43525;80161;0;0;130723;1868;212752;0;0;0;0;0;0;0;8114;220865;0;196727;417593;0;122236;539829
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;C;3;SAO PAULO;SP;43525;0;0;0;0;0;0;0;0;0;0;0;0;0;50083;50083;208241;206054;464378;0;73444;537822
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;43525;77073;0;0;266892;2405;346370;0;0;52927;0;0;0;52927;0;399297;0;73129;472426;0;63098;535524
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43525;87750;0;2484;282793;1999;375026;0;0;0;0;0;0;0;1041;376067;0;97598;473665;0;61840;535504
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;43525;0;0;0;6859;122;6981;0;0;0;0;0;0;0;0;6981;0;462231;469211;0;65407;534618
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;43525;0;0;0;0;0;0;0;0;0;0;0;0;0;19259;19259;0;415793;435051;0;89290;524342
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43525;71688;0;1682;309357;159;382886;0;0;0;0;0;0;0;0;382886;0;70859;453746;0;70408;524154
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;43525;46511;0;0;318895;4300;369706;0;0;4092;0;0;0;4092;1740;375538;0;55374;430912;0;91562;522474
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43525;45958;0;0;310339;0;356297;0;0;6971;0;0;0;6971;1507;364774;0;64017;428791;0;86194;514985
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43525;111004;0;0;219085;0;330089;0;0;5817;0;0;0;5817;42154;378061;0;37574;415635;68;98762;514465
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43525;52296;0;12405;297642;4392;366736;0;0;0;0;0;0;0;0;366736;0;86328;453064;0;57326;510390
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;43525;67713;0;2254;237500;1237;308704;0;0;0;0;0;0;0;698;309401;0;118269;427670;0;74952;502622
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;43525;73832;0;0;282601;1855;358288;0;0;33944;0;0;0;33944;0;392232;0;39758;431990;0;67362;499352
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;43525;61925;0;23776;154371;3389;243462;0;0;0;0;0;0;0;27;243489;0;141242;384730;0;105925;490655
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43525;175693;0;10006;183282;0;368981;0;0;0;0;0;0;0;0;368981;0;8059;377040;0;109949;486989
VR - PRUDENCIAL;1000080408;b1;S4;C;2;SAO PAULO;SP;43525;1160;0;0;373214;0;374374;0;0;0;0;0;0;0;0;374374;0;29872;404246;0;78503;482749
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;43525;0;0;0;0;0;0;311621;0;0;0;0;0;0;20000;331621;0;114273;445894;0;35223;481117
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;I;2;PORTO ALEGRE;RS;43525;0;0;3000;55105;0;58105;0;0;0;0;0;280693;280693;0;338799;0;31482;370281;49705;61078;481064
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43525;37637;0;0;247727;0;285364;0;0;18152;0;0;0;18152;10000;313516;0;61982;375498;0;103354;478852
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;43525;0;0;0;0;0;0;0;0;0;0;0;0;0;249877;249877;99957;66951;416785;4423;53597;474805
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43525;67235;0;0;210932;964;279131;0;0;38905;0;0;0;38905;0;318036;0;94434;412470;0;61718;474188
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43525;55304;0;9580;282503;80;347467;0;0;0;0;0;0;0;1589;349056;0;30038;379094;0;90916;470010
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43525;65766;0;0;197836;3548;267149;0;0;26552;0;0;0;26552;1175;294877;0;101334;396210;0;71671;467881
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43525;39046;0;5543;119501;1727;165817;0;0;0;0;0;0;0;0;165817;0;147737;313554;0;154066;467620
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43525;14457;0;0;338267;42112;394835;0;0;0;0;0;0;0;0;394835;0;6521;401356;0;61050;462407
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43525;49024;0;2103;247790;34;298951;0;0;0;0;0;0;0;1091;300042;0;104115;404157;0;55408;459564
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43525;48332;0;4829;171449;2553;227164;0;0;0;0;0;0;0;0;227164;0;112952;340116;0;117662;457778
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;43525;0;0;0;0;0;0;333623;0;0;0;0;0;0;0;333623;0;59223;392846;0;61836;454682
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43525;56332;0;0;202727;953;260011;0;0;39233;0;0;0;39233;127;299372;0;93620;392991;0;61007;453999
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43525;69162;0;0;128278;0;197440;0;0;6465;0;0;0;6465;0;203906;0;142010;345915;0;103316;449231
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43525;44552;0;0;300013;2154;346719;0;0;0;0;0;0;0;0;346719;0;20386;367106;0;75881;442987
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;43525;26857;0;0;205403;0;232260;0;0;0;0;0;0;0;0;232260;0;154436;386696;0;56267;442963
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43525;65208;0;0;290942;0;356150;0;0;0;0;0;0;0;100;356251;0;7797;364048;1;78722;442771
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43525;39579;0;2905;164473;3155;210112;0;0;0;0;0;0;0;732;210844;0;131972;342816;0;93810;436626
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43525;71334;0;51882;125296;3;248515;0;0;0;0;0;0;0;4067;252582;0;110274;362856;0;64357;427213
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43525;105108;0;0;188656;853;294617;0;0;20809;0;0;0;20809;0;315426;0;37002;352428;0;73200;425628
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;43525;58761;0;2154;262661;8337;331913;0;0;0;0;0;0;0;479;332392;0;35787;368179;0;57411;425590
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43525;48276;0;2905;160063;630;211874;0;0;0;0;0;0;0;494;212368;0;122309;334677;0;84912;419589
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43525;0;0;0;0;69926;69926;0;0;0;0;0;0;0;0;69926;65;244911;314902;0;104680;419582
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43525;70571;0;0;246526;27;317124;0;0;0;0;0;0;0;1020;318143;0;48515;366658;0;52217;418876
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43525;67941;0;0;189071;0;257012;0;0;23597;0;0;0;23597;0;280609;0;21013;301623;0;111290;412913
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;43525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4965;4965;0;404748;409713
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43525;140593;0;0;50724;666;191982;0;0;0;0;0;0;0;0;191982;0;41666;233649;0;171300;404948
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43525;0;0;0;9896;0;9896;0;0;0;0;0;241187;241187;0;251083;0;62826;313910;0;87103;401012
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43525;92335;0;0;71753;0;164088;0;0;6109;0;0;0;6109;0;170197;0;109663;279860;0;120585;400445
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43525;49829;0;0;234940;3147;287915;0;0;0;0;0;0;0;0;287915;0;6416;294331;0;102570;396901
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43525;49713;0;23373;166602;1708;241396;0;0;0;0;0;0;0;0;241396;0;101750;343146;0;53500;396646
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43525;96022;0;0;203211;3;299236;0;0;0;0;0;0;0;25;299261;0;7905;307166;0;87591;394757
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA. - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43525;49779;0;0;176145;487;226411;0;0;6086;0;0;0;6086;53187;285683;0;42601;328285;0;65324;393608
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43525;0;0;0;11661;0;11661;0;0;0;0;0;262506;262506;0;274167;0;43645;317812;0;75031;392843
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43525;65227;0;0;204251;1488;270965;0;0;2913;0;0;0;2913;2174;276052;0;23438;299491;0;90468;389958
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43525;57762;0;0;176720;2118;236601;0;0;45637;0;0;0;45637;0;282238;0;39392;321630;0;66372;388002
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43525;0;0;0;58192;0;58192;0;0;0;0;0;0;0;0;58192;0;12159;70351;0;316518;386869
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43525;32879;0;4490;131872;2018;171260;0;0;0;0;0;0;0;0;171260;0;103689;274949;0;109081;384030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43525;67805;0;0;93737;23;161565;0;0;32087;0;0;0;32087;3600;197252;0;75872;273124;0;109877;383001
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43525;44360;0;0;248356;3430;296146;0;0;0;0;0;0;0;0;296146;0;6427;302573;0;79189;381761
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43525;0;0;0;0;0;0;0;0;0;0;0;0;0;188820;188820;0;138502;327322;0;54292;381614
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43525;61391;0;0;181223;74;242688;0;0;0;0;0;0;0;44659;287346;0;12114;299460;0;81931;381391
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43525;70252;0;0;177153;628;248033;0;0;0;0;0;0;0;35;248068;0;25402;273469;0;103857;377326
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43525;107921;0;0;86534;0;194455;0;0;24444;0;0;0;24444;0;218899;0;66655;285554;0;85263;370817
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43525;75364;0;0;225882;0;301245;0;0;0;0;0;0;0;643;301888;0;26744;328632;0;42160;370792
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43525;67275;0;0;112078;309;179662;0;0;40951;0;0;0;40951;0;220613;0;89515;310128;0;55935;366063
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43525;86043;0;0;212747;922;299711;0;0;0;0;0;0;0;0;299711;0;12775;312486;0;51544;364030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43525;26575;0;0;216473;7609;250657;0;0;9455;0;0;0;9455;1984;262096;0;51432;313528;0;46428;359956
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;3;LAJEADO;RS;43525;20978;0;0;283913;0;304891;0;0;0;0;0;0;0;0;304891;0;5006;309897;0;49888;359785
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;43525;24792;0;0;91515;0;116307;0;0;32748;0;0;0;32748;0;149055;0;115637;264692;0;91524;356216
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43525;11960;0;0;188688;611;201259;0;0;0;0;0;0;0;59734;260993;0;18500;279493;0;76025;355518
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43525;1752;0;0;181406;0;183159;0;0;0;0;0;0;0;0;183159;0;10380;193538;0;159033;352572
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43525;71378;0;0;148294;0;219673;0;0;12796;0;0;0;12796;2053;234521;0;53723;288244;5;62838;351087
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43525;59549;0;0;173254;15304;248107;0;0;13085;0;0;0;13085;0;261193;0;31795;292988;1;55974;348962
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43525;42668;0;0;220142;1455;264264;0;0;0;0;0;0;0;0;264264;0;18134;282398;3;63191;345592
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43525;38797;0;0;151679;1338;191814;0;0;14480;0;0;0;14480;1134;207428;0;88966;296394;0;48049;344443
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43525;46134;0;0;228414;1356;275904;0;0;0;0;0;0;0;1080;276984;0;5858;282843;0;60332;343174
WIRECARD BRAZIL;1000084875;n4;;I;2;SAO PAULO;SP;43525;0;0;0;0;68126;68126;0;0;0;0;0;0;0;0;68126;0;241544;309670;0;31844;341513
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43525;0;0;0;0;0;0;0;0;0;0;0;9734;9734;263250;272985;48;15741;288774;215;47250;336239
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43525;59783;0;0;227627;0;287411;0;0;0;0;0;0;0;0;287411;0;12996;300406;0;33568;333974
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43525;45820;0;0;237827;2485;286132;0;0;0;0;0;0;0;1742;287874;0;9972;297847;29;34849;332725
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43525;53746;0;0;75485;0;129231;0;0;30714;0;0;0;30714;6701;166645;0;92261;258906;0;73208;332114
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;287888;287888;0;42948;330836
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43525;38660;0;0;150134;52;188847;0;0;13094;0;0;0;13094;30783;232724;0;40413;273137;0;54701;327838
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43525;18842;0;0;71726;0;90567;0;0;0;0;0;0;0;0;90567;0;186275;276842;0;50597;327439
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43525;34613;0;0;185459;1176;221248;0;0;0;0;0;0;0;0;221248;0;39053;260301;0;63679;323981
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43525;28620;0;0;160362;33;189015;0;0;25318;0;0;0;25318;1464;215797;0;55538;271335;0;51551;322886
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43525;54233;0;0;141967;0;196199;0;0;0;0;0;0;0;0;196199;0;6755;202954;0;119384;322337
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43525;29111;0;0;100651;0;129761;0;0;20336;0;0;0;20336;1495;151592;0;85118;236710;0;85262;321972
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43525;36775;0;0;226703;0;263478;0;0;0;0;0;0;0;11097;274574;0;12808;287382;0;32361;319743
