Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41791;6690;0;0;37411;8054;52156;0;0;0;0;0;0;0;0;52156;0;34502;86658;0;77078;163736
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;41791;0;0;0;0;0;0;0;0;0;0;0;125677;125677;0;125677;0;18231;143909;0;19284;163193
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;41791;20899;0;0;81519;2550;104967;0;0;0;0;0;0;0;0;104967;0;26684;131651;0;31122;162773
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;41791;13703;0;0;96420;0;110123;0;0;0;0;0;0;0;29087;139210;0;2257;141467;0;21015;162482
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;41791;12833;0;0;94046;9039;115918;0;0;0;0;0;0;0;20411;136330;0;1725;138055;0;24289;162343
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;41791;25480;0;1186;39585;1736;67988;0;0;0;0;0;0;0;1502;69490;0;56280;125771;0;35039;160809
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41791;28650;0;0;78626;3618;110893;0;0;0;0;0;0;0;24265;135159;0;2429;137587;0;22578;160165
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41791;5673;0;0;71746;619;78038;0;0;0;0;0;0;0;44219;122256;0;6909;129166;0;30799;159965
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;41791;24391;0;0;90603;19;115012;0;0;0;0;0;0;0;25716;140728;0;2793;143521;0;16088;159609
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41791;17455;0;0;61540;473;79467;0;0;0;0;0;0;0;6737;86204;0;48430;134635;2;24421;159057
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129432;129432;0;28890;158322
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;;I;3;SAO PAULO;SP;41791;1;0;0;0;0;1;1200;0;0;0;0;0;0;24262;25464;0;20989;46453;0;110711;157164
SLW CVC LTDA - PRUDENCIAL;1000082815;n2;;I;2;SAO PAULO;SP;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;1741;1741;0;140146;141887;0;14835;156722
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41791;34225;0;0;68246;0;102471;0;0;0;0;0;0;0;0;102471;0;26897;129368;0;26914;156282
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;41791;22046;0;0;52627;0;74673;0;0;0;0;0;0;0;40397;115070;0;1828;116898;0;36835;153733
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;;I;2;RIO DE JANEIRO;RJ;41791;1667;0;0;65378;0;67045;0;0;0;0;0;0;0;0;67045;84;3183;70312;72;83085;153469
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;41791;16720;0;0;27180;0;43901;0;0;0;0;0;0;0;0;43901;0;23233;67133;0;85569;152703
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;41791;29890;0;0;45821;0;75712;0;0;0;0;0;0;0;0;75712;0;44815;120527;0;28863;149390
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;41791;34477;0;0;31950;0;66427;0;0;0;0;0;0;0;22498;88925;0;35825;124750;0;24352;149102
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41791;17099;0;0;74638;41;91778;0;0;0;0;0;0;0;1487;93264;0;37296;130561;0;18344;148905
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41791;24374;0;0;100394;0;124768;0;0;0;0;0;0;0;0;124768;0;6752;131520;0;17077;148597
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41791;31365;0;0;62063;2575;96003;0;0;0;0;0;0;0;0;96003;0;28176;124179;0;23824;148002
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;C;2;SANTO CRISTO;RS;41791;0;0;0;0;0;0;0;0;0;0;0;113090;113090;0;113090;0;7544;120633;0;27119;147752
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;41791;2034;0;0;77465;0;79498;0;0;0;0;0;0;0;0;79498;0;13669;93168;0;54556;147724
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41791;22636;0;0;51837;0;74472;0;0;0;0;0;0;0;3136;77608;0;43689;121298;0;26082;147380
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41791;20988;0;0;89257;39;110284;0;0;0;0;0;0;0;17399;127683;0;1993;129676;0;17573;147249
TOV CCTVM LTDA - PRUDENCIAL;1000082884;n2;;I;2;POCOS DE CALDAS;MG;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95733;95733;0;49788;145521
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;I;2;SAO PAULO;SP;41791;0;0;3203;66888;0;70091;0;0;0;0;0;33855;33855;0;103946;0;4178;108124;0;37194;145318
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;41791;17696;0;0;70589;1915;90201;0;0;0;0;0;0;0;33218;123419;0;3842;127261;0;17953;145214
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41791;11131;0;0;71693;3262;86086;0;0;0;0;0;0;0;19624;105710;0;3363;109073;0;35873;144946
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117164;117164;0;26401;143565
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;41791;9485;0;0;65200;128;74813;0;0;0;0;0;0;0;39552;114365;0;2160;116525;0;26277;142801
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41791;17148;0;0;49796;2052;68996;0;0;0;0;0;0;0;2711;71706;0;35362;107068;0;35601;142669
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;41791;0;0;0;0;0;0;0;0;0;0;0;66080;66080;0;66080;0;14625;80704;0;61890;142594
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41791;27456;0;0;79495;138;107089;0;0;0;0;0;0;0;1535;108624;0;15184;123808;0;18187;141995
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41791;23759;0;0;4911;0;28670;0;0;0;0;0;0;0;0;28670;0;17005;45676;0;95663;141339
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;41791;16042;0;0;87219;15;103276;0;0;0;0;0;0;0;18738;122015;0;1837;123852;0;17361;141213
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41791;17382;0;0;50899;1620;69901;0;0;0;0;0;0;0;2116;72017;0;40308;112325;0;28711;141036
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41791;12112;0;0;60268;2844;75224;0;0;0;0;0;0;0;2207;77431;0;35199;112630;0;28273;140903
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;41791;27892;0;0;76406;995;105293;0;0;0;0;0;0;0;1552;106845;0;11543;118388;0;21989;140377
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41791;30970;0;0;71056;1490;103516;0;0;0;0;0;0;0;0;103516;0;11988;115503;0;23258;138761
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1040;1040;0;137554;138594
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41791;29577;0;0;59144;558;89279;0;0;0;0;0;0;0;975;90254;0;4180;94435;0;39696;134130
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124367;124367;0;8786;133153
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41791;13319;0;0;87912;2656;103886;0;0;0;0;0;0;0;797;104683;0;2695;107378;0;25076;132455
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9771;9771;0;122234;132005
SPINELLI S.A. CVMC - PRUDENCIAL;1000082853;n2;;I;2;SAO PAULO;SP;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87535;87535;0;43736;131271
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;41791;17908;0;0;80060;0;97968;0;0;0;0;0;0;0;3548;101516;0;3170;104685;0;26263;130948
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41791;9005;0;0;102753;2789;114547;0;0;0;0;0;0;0;0;114547;0;1948;116495;0;13644;130139
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;41791;11711;0;0;41142;0;52853;0;0;0;0;0;0;0;44344;97197;0;3159;100356;0;29076;129433
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41791;31353;0;0;53455;0;84808;0;0;0;0;0;0;0;0;84808;0;20982;105790;0;22999;128789
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;41791;0;0;0;3421;0;3421;0;0;0;0;0;0;0;0;3421;0;4672;8093;0;120364;128457
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101595;101595;0;26522;128116
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;41791;28946;0;0;83562;0;112507;0;0;0;0;0;0;0;1147;113655;0;2913;116568;0;10769;127336
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41791;1552;0;0;60840;329;62721;0;0;0;0;0;0;0;3409;66130;0;7162;73292;0;53320;126612
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;41791;16618;0;0;50116;2385;69119;0;0;0;0;0;0;0;40122;109241;0;1487;110728;0;14976;125704
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;41791;25650;0;0;48803;0;74454;0;0;0;0;0;0;0;23;74476;0;25384;99860;4;24783;124648
BANCO AZTECA DO BRASIL S.A. - PRUDENCIAL;1000081524;b1;;I;3;RECIFE;PE;41791;1479;0;0;92801;0;94280;0;0;0;0;0;0;0;0;94280;0;5259;99539;0;24621;124160
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41791;23977;0;0;60946;1186;86109;0;0;0;0;0;0;0;3124;89233;0;5602;94835;0;29245;124080
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41791;23909;0;0;38177;425;62511;0;0;0;0;0;0;0;0;62511;0;33659;96170;0;27823;123993
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41791;12257;0;0;69509;2038;83804;0;0;0;0;0;0;0;12436;96240;0;2872;99112;0;24788;123899
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41791;19640;0;0;29923;0;49563;0;0;0;0;0;0;0;0;49563;0;46132;95696;58;27577;123331
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;41791;13111;0;0;70317;1770;85197;0;0;0;0;0;0;0;0;85197;0;4517;89714;0;31049;120763
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41791;12416;0;0;88276;216;100908;0;0;0;0;0;0;0;0;100908;0;793;101701;0;18846;120547
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;41791;14720;0;0;34033;0;48752;0;0;0;0;0;0;0;46764;95516;0;4028;99544;0;20037;119581
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;41791;21535;0;0;70159;1177;92871;0;0;0;0;0;0;0;2155;95026;0;4081;99107;0;19846;118953
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41791;10673;0;0;29303;0;39976;0;0;0;0;0;0;0;338;40314;0;59169;99483;0;19037;118520
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12844;12844;0;105629;118472
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41791;11684;0;0;43035;0;54718;0;0;0;0;0;0;0;15336;70054;0;6237;76292;0;41656;117948
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;41791;9237;0;0;75846;2298;87381;0;0;0;0;0;0;0;0;87381;0;3972;91352;0;26431;117783
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;41791;23350;0;0;43988;0;67338;0;0;0;0;0;0;0;0;67338;0;22811;90149;0;26757;116906
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;41791;21871;0;0;37130;0;59001;0;0;0;0;0;0;0;97;59098;0;31076;90174;60;26523;116757
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;41791;17050;0;0;63958;901;81910;0;0;0;0;0;0;0;13923;95833;0;1862;97695;0;19000;116695
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;41791;11887;0;0;63164;1563;76615;0;0;0;0;0;0;0;0;76615;0;6029;82644;0;33482;116126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;41791;37015;0;0;18959;0;55974;0;0;0;0;0;0;0;15151;71126;0;26707;97832;0;18221;116053
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;41791;23343;0;0;51933;726;76002;0;0;0;0;0;0;0;0;76002;0;22801;98804;0;17128;115932
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;41791;15289;0;0;55001;2168;72458;0;0;0;0;0;0;0;5567;78025;0;19146;97171;0;18546;115717
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;41791;12208;0;0;73192;5417;90817;0;0;0;0;0;0;0;0;90817;0;4433;95250;0;20025;115275
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41791;16244;0;0;77178;33;93454;0;0;0;0;0;0;0;0;93454;0;1767;95221;0;20028;115249
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;41791;16016;0;0;24629;0;40646;0;0;0;0;0;0;0;5157;45803;0;44240;90043;0;24585;114629
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;41791;16174;0;0;69764;478;86416;0;0;0;0;0;0;0;10655;97070;0;2011;99082;0;14632;113714
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE JI-PARANÁ/RO ? SICOOB EMPRECRED;8044854;b3S;;I;2;JI-PARANA;RO;41791;32048;0;0;31394;0;63442;0;0;0;0;0;0;0;18936;82378;0;6469;88846;0;23700;112546
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;41791;20675;0;0;17097;0;37771;0;0;0;0;0;0;0;0;37771;0;43059;80831;17;30657;111505
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41791;2081;0;0;4535;0;6616;0;0;0;0;0;0;0;0;6616;0;14686;21302;0;89963;111265
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66625;66625;0;44181;110806
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41791;13135;0;0;53424;0;66559;0;0;0;0;0;0;0;13929;80488;0;4329;84817;0;25534;110351
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;41791;29880;0;0;42853;0;72733;0;0;0;0;0;0;0;0;72733;0;12333;85066;0;24963;110029
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;41791;18340;0;0;54744;31;73115;0;0;0;0;0;0;0;0;73115;0;8053;81168;0;27304;108472
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;41791;10933;0;0;54346;1380;66658;0;0;0;0;0;0;0;16289;82947;0;3320;86267;0;21749;108016
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;41791;33740;0;0;46012;142;79894;0;0;0;0;0;0;0;7;79901;0;1975;81876;0;25918;107794
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;41791;23535;0;0;22839;0;46374;0;0;0;0;0;0;0;2003;48377;0;24821;73198;0;33742;106940
LECCA - PRUDENCIAL;1000080680;n1;;C;2;RIO DE JANEIRO;RJ;41791;0;0;0;36033;0;36033;0;0;0;0;0;45920;45920;0;81953;0;2906;84859;0;21545;106404
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;41791;20425;0;0;62376;2373;85174;0;0;0;0;0;0;0;0;85174;0;5402;90576;0;14916;105492
PLANNER - PRUDENCIAL;1000080587;n1;;C;2;SAO PAULO;SP;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;75804;75838;0;29138;104975
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;;I;2;RIO DE JANEIRO;RJ;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6083;28757;34840;0;68429;103269
ANDBANK - PRUDENCIAL;1000081256;b1;;I;3;SAO PAULO;SP;41791;1225;0;0;68697;0;69923;0;0;0;0;0;0;0;0;69923;0;5361;75284;0;27747;103030
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;41791;17841;0;0;47365;923;66128;0;0;0;0;0;0;0;0;66128;0;4386;70514;0;32285;102799
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;41791;0;0;0;0;0;0;0;0;0;0;0;0;0;323;323;0;86315;86638;0;15809;102447
