Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;I;2;;9;SAO JOSE DO CERRITO;SC;01/12/2013;12597;52;1341;1499;1600;168;0;0;4660;38;278;669;1041;138;0;0;2165;0;0;0;0;0;0;951;951;38;4270;368;2;0;0;0;4678;0;0;0;0;0;0;0;0;7;54;57;24;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50940;n1;I;2;;197;SAO PAULO;SP;01/12/2013;12533;397;1434;2105;1578;40;0;0;5553;365;1172;2414;2637;162;0;0;6750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;228;0;0;0;0;0;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;I;2;;9;RIO DO SUL;SC;01/12/2013;12371;36;870;2392;2773;221;0;0;6292;8;253;694;1312;277;2;0;2547;0;0;0;0;0;0;264;264;14;3176;39;0;0;0;0;3229;0;0;0;0;0;0;0;0;1;39;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1566038;b3S;I;2;;9;MANAUS;AM;01/12/2013;12359;7;859;1766;2049;847;0;0;5528;0;358;920;1213;30;0;0;2522;0;181;121;0;0;19;0;321;0;21;0;0;0;0;0;21;0;0;0;0;0;0;0;0;26;636;1070;1711;525;0;0;3968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;I;2;;9;ITAUNA;MG;01/12/2013;12346;39;1057;2910;3417;7;0;0;7429;16;163;373;841;125;0;0;1517;0;0;0;0;0;0;632;632;18;2334;126;0;0;0;0;2478;0;0;0;0;0;0;0;0;23;76;123;69;0;0;0;290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;I;2;;9;CABEDELO;PB;01/12/2013;12274;0;4241;6296;1505;216;0;0;12257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;I;2;;9;TAUBATE;SP;01/12/2013;12175;4;979;1809;2659;37;0;0;5488;1;277;1075;1591;20;18;0;2983;0;3095;373;0;0;0;0;3468;0;222;11;0;0;0;0;233;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;I;2;;9;SAO ROQUE DE MINAS;MG;01/12/2013;12136;2;427;574;614;23;0;0;1639;0;101;271;629;225;0;0;1226;0;0;0;0;0;0;673;673;3;1371;21;0;0;0;0;1395;0;0;0;0;0;0;0;0;13;1154;1263;2605;1294;0;0;6328;3;62;158;262;0;0;0;484;0;14;352;24;0;0;0;390;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE PORTO VELHO LTDA. - SICOOB PORTOCREDI;4544165;b3S;I;2;;9;PORTO VELHO;RO;01/12/2013;12102;610;1104;2110;499;218;5;0;4546;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1402;1402;134;4689;567;0;0;0;0;5389;0;0;0;0;0;0;0;0;309;171;285;0;0;0;0;765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;I;2;;9;PINTADAS;BA;01/12/2013;12002;58;1298;2046;2559;551;26;0;6539;7;85;249;505;374;176;0;1396;0;0;0;0;0;0;810;810;65;2814;249;0;0;0;0;3128;0;0;0;0;0;0;0;0;36;46;7;20;20;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;I;2;;9;MONTES CLAROS;MG;01/12/2013;11971;52;1109;1746;1772;10;0;0;4688;0;28;82;110;0;0;0;220;0;0;0;0;0;0;176;176;0;6497;263;0;0;0;0;6760;0;0;0;0;0;0;0;0;72;27;0;0;0;0;0;100;2;14;10;1;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;;9;LAJINHA;MG;01/12/2013;11889;79;306;776;986;41;0;0;2189;0;70;341;217;18;0;0;647;0;0;0;0;0;0;4141;4141;304;4075;311;0;0;0;0;4690;0;0;0;0;0;0;0;0;85;76;23;34;4;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO EMPRESARIAL DO VALE SAO PATRICIO LTDA;7502031;b3S;I;2;;9;GOIANESIA;GO;01/12/2013;11849;100;812;3436;1953;147;0;0;6449;0;49;124;150;8;0;0;330;0;0;0;0;0;0;799;799;144;3816;174;0;0;0;0;4135;0;0;0;0;0;0;0;0;100;37;0;0;0;0;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;I;2;;9;SAO GOTARDO;MG;01/12/2013;11677;2;1952;2481;3108;136;3;0;7681;0;34;90;116;5;0;0;245;0;0;0;0;0;0;307;307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;0;0;0;0;0;128;0;2376;237;0;0;0;0;2613;0;0;703;0;0;0;0;703;0;0;0;0;0;0;0;0;0
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11760553;n1;I;2;;14;DOURADINA;PR;01/12/2013;11655;34;717;1203;55;0;0;0;2010;2;35;95;187;39;0;0;357;0;0;0;0;0;0;0;0;0;9048;239;0;0;0;0;9288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE JARU LTDA. - SICOOB JARUCREDI;4685303;b3S;I;2;;9;JARU;RO;01/12/2013;11608;406;3567;1065;1154;249;0;0;6442;0;0;0;0;0;0;0;0;0;0;0;0;0;0;968;968;137;3357;245;1;0;0;0;3740;0;0;0;0;0;0;0;0;21;66;73;209;89;0;0;458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;I;2;;9;PALMEIRA DAS MISSOES;RS;01/12/2013;11606;263;718;1543;1793;294;2;0;4613;1;90;215;285;40;0;0;632;121;1346;301;0;0;0;0;1768;41;1531;279;0;0;0;0;1851;0;0;0;0;0;0;0;0;0;79;127;111;29;0;61;407;1;21;49;42;0;0;0;112;0;510;1713;0;0;0;0;2223;0;0;0;0;0;0;0;0;0
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;I;2;;9;BELEM;PA;01/12/2013;11452;135;1460;3019;3605;749;0;0;8967;0;142;285;152;28;0;0;607;0;1805;65;0;0;0;0;1870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE PETRÓPOLIS LTDA. - UNICRED PETRÓPOLIS.;72052004;b3S;I;2;;9;PETROPOLIS;RJ;01/12/2013;11390;23;726;1601;3085;773;71;0;6278;6;236;645;1528;198;0;0;2614;0;2093;45;0;0;0;0;2138;0;66;10;0;0;0;0;76;0;0;0;0;0;0;0;0;2;58;43;91;91;0;0;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26072728;b3S;I;2;;9;ARCOS;MG;01/12/2013;11337;500;1615;1660;722;106;0;0;4602;0;241;614;598;77;0;0;1530;0;0;0;0;0;0;478;478;65;3778;460;0;0;0;0;4303;0;0;0;0;0;0;0;0;23;29;0;0;0;0;0;52;3;62;169;140;0;0;0;373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARAPONGAS - SICOOB ARAPONGAS;7194313;b3S;I;2;;9;ARAPONGAS;PR;01/12/2013;11276;85;634;2324;2493;0;0;0;5536;0;33;72;54;0;0;0;159;0;0;0;0;0;0;886;886;30;3965;323;0;0;0;0;4318;0;0;0;0;0;0;0;0;90;148;69;71;0;0;0;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;I;2;;14;SAO PAULO;SP;01/12/2013;11181;141;901;1436;1071;0;0;0;3549;8;35;69;57;0;0;0;169;0;0;0;0;0;0;0;0;448;6668;208;106;32;0;0;7463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;;9;RIO VERDE;GO;01/12/2013;11161;0;1724;1532;89;0;0;0;3345;8;163;769;538;7;0;0;1485;0;0;0;0;0;0;384;384;0;1729;23;0;0;0;0;1752;0;0;0;0;0;0;0;0;160;10;344;333;0;0;0;848;0;0;0;0;0;0;0;0;0;71;1286;1870;120;0;0;3347;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS LOJISTAS DO VESTUÁRIO E CONFECÇÕES DE CUIABÁ - SICOOB COOPERLOJA;4019608;b3S;I;2;;9;CUIABA;MT;01/12/2013;11090;865;1160;2607;1134;13;0;0;5778;4;105;255;435;2;0;0;801;0;0;0;0;0;0;705;705;49;3342;176;0;0;0;0;3568;0;0;0;0;0;0;0;0;43;195;0;0;0;0;0;238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;I;2;;9;ANAPOLIS;GO;01/12/2013;11077;8;1476;2273;763;11;0;0;4531;6;43;132;214;4;0;0;399;0;0;0;0;0;0;819;819;58;4931;151;1;0;0;0;5141;0;0;0;0;0;0;0;0;25;124;38;0;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA FOZ DO RIO ITAJAÍ-AÇU - CREDIFOZ;9512539;b3S;I;2;;9;ITAJAI;SC;01/12/2013;10904;73;814;1852;850;1;0;0;3590;4;497;1386;1881;48;0;0;3815;0;117;757;2;0;0;0;877;0;1879;568;0;0;0;0;2447;0;0;0;0;0;0;0;0;37;65;37;37;0;0;0;176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES DE CARGAS FILIADOS AOS SINDICATOS INTEGRANTES DA FETCESP - FEDERAÇÃO DAS EMPRESAS DE TRANSPORTES DE CARGAS DO ESTADO DE SÃO PAULO - SICREDI FETCOOP SP;13081722;b3S;I;2;;9;SAO PAULO;SP;01/12/2013;10818;152;466;1284;2133;611;6;0;4652;0;208;573;969;208;0;0;1958;5;2331;0;0;0;0;0;2337;172;1697;0;0;0;0;0;1869;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE RIO CLARO LTDA   UNICRED RIO CLARO;1259518;b3S;I;2;;9;RIO CLARO;SP;01/12/2013;10798;129;505;1233;1894;1052;920;0;5733;36;299;784;1439;534;522;0;3614;0;481;290;0;0;0;0;772;71;540;18;0;0;0;0;629;0;0;0;0;0;0;0;0;29;22;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;I;2;;9;GOIANIA;GO;01/12/2013;10793;30;2224;1419;989;56;0;0;4718;6;39;114;308;41;0;0;508;0;0;0;0;0;0;2952;2952;20;2289;58;0;0;0;0;2367;0;0;0;0;0;0;0;0;2;39;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;207;0;0;0;0;207;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO ALTO VALE DO RIO NEGRO - SCRCRED;10218474;b3S;I;2;;9;SAO BENTO DO SUL;SC;01/12/2013;10750;46;1062;2468;1447;0;0;0;5024;35;371;945;1235;5;0;0;2591;0;98;291;0;0;0;0;389;0;1961;503;0;0;0;0;2464;0;0;0;0;0;0;0;0;60;65;54;104;1;0;0;283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE HOLAMBRA - SICREDI HOLAMBRA SP;57647653;b3S;I;2;;9;HOLAMBRA;SP;01/12/2013;10684;97;613;1487;1881;313;0;0;4391;3;226;639;1253;380;0;0;2501;73;1515;0;0;0;0;0;1587;102;1948;130;0;0;0;0;2180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;I;2;;9;ABAETE;MG;01/12/2013;10603;18;1563;4267;2815;423;66;0;9151;0;27;44;53;7;0;0;132;0;0;0;0;0;0;323;323;0;590;59;0;0;0;0;649;0;0;0;0;0;0;0;0;7;52;113;125;0;0;0;298;0;9;19;22;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;I;2;;14;SANTO CRISTO;RS;01/12/2013;10560;50;8082;1326;3;0;0;0;9461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;237;703;158;1;0;0;0;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;I;2;;9;ITAPIRANGA;SC;01/12/2013;10497;16;1027;2777;2493;114;107;0;6535;5;150;450;947;142;0;0;1693;0;0;0;0;0;0;215;215;20;748;161;0;0;0;0;929;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;418;636;46;11;0;0;1112;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;I;2;;9;CHAPECO;SC;01/12/2013;10207;0;5831;4172;204;0;0;0;10207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;I;2;;9;GUANHAES;MG;01/12/2013;10113;42;635;1219;2373;500;0;0;4769;0;17;39;69;0;0;0;124;0;0;0;0;0;0;1337;1337;9;3628;169;0;0;0;0;3806;0;0;0;0;0;0;0;0;6;19;0;0;0;0;0;25;0;7;21;21;3;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE RIO BRANCO LTDA.;5439425;b3S;I;2;;9;RIO BRANCO;AC;01/12/2013;10110;307;2596;1549;820;0;0;0;5271;35;426;772;494;0;0;0;1727;0;257;220;0;0;0;0;476;19;2042;105;0;0;0;0;2166;0;0;0;0;0;0;0;0;26;444;0;0;0;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;51938876;b1;I;3;;28;SAO PAULO;SP;01/12/2013;10047;0;102;640;2654;2459;586;0;6441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3606;0;0;0;0;0;3606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;I;2;;9;ENTRE RIOS DE MINAS;MG;01/12/2013;9887;63;1157;3287;2109;69;0;0;6684;1;58;130;139;10;0;0;337;0;0;0;0;0;0;601;601;103;1816;84;0;0;0;0;2002;0;0;0;0;0;0;0;0;35;48;76;85;19;0;0;263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE GUARANI LTDA - SICOOB GUARANICREDI;26014175;b3S;I;2;;9;GUARANI;MG;01/12/2013;9729;5;981;1408;2613;293;0;0;5300;3;79;135;156;15;0;0;388;0;0;0;0;0;0;561;561;5;2603;231;0;0;0;0;2838;0;0;0;0;0;0;0;0;15;158;118;141;94;117;0;642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FINANSINOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;91669747;n1;I;2;;14;NOVO HAMBURGO;RS;01/12/2013;9713;516;2590;2537;572;67;0;0;6282;5;145;204;53;0;0;0;406;0;0;0;0;0;0;0;0;0;3025;1;0;0;0;0;3026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS, PROFISSIONAIS DA SAUDE E DEMAIS PROFISSIONAIS LIBERAIS DO VALE DO SINOS LTDA;1796302;b3S;I;2;;9;NOVO HAMBURGO;RS;01/12/2013;9515;76;1034;1459;2276;868;60;0;5773;0;186;471;666;105;3;0;1430;0;171;88;0;0;0;0;259;0;223;37;0;0;0;0;260;0;0;0;0;0;0;0;0;22;454;587;662;67;0;0;1792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS E SUL DA BAHIA LTDA - SICOOB CREDINORTE;64276058;b3S;I;2;;9;NANUQUE;MG;01/12/2013;9503;0;0;0;0;0;0;0;0;11;133;292;399;18;0;0;853;0;0;0;0;0;0;406;406;1;3582;188;0;0;0;0;3771;0;0;0;0;0;0;0;0;0;834;3309;329;0;0;0;4473;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;I;2;;9;PEDRO LEOPOLDO;MG;01/12/2013;9409;67;651;1492;1847;1;0;0;4057;11;106;299;494;67;0;0;977;0;0;0;0;0;0;2469;2469;10;1721;140;0;0;0;0;1870;0;0;0;0;0;0;0;0;21;14;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO LTDA   UNICRED CENTRAL SP;73085573;b3C;I;2;;9;SAO PAULO;SP;01/12/2013;9332;0;0;0;0;9332;0;0;9332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA INDÚSTRIA E DO COMÉRCIO DE BENS E SERVIÇOS DA REGIÃO METROPOLITANA, ZONA DA MATA E AGRESTE DO ESTADO DE PERNAMBUCO LTDA.- UNICRED EMPRESARIAL;7858553;b3S;I;2;;9;RECIFE;PE;01/12/2013;9270;175;875;1666;1500;214;66;0;4497;0;125;276;354;20;0;0;775;0;2017;1762;0;0;0;0;3778;10;148;13;0;0;0;0;171;0;0;0;0;0;0;0;0;20;29;0;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;I;2;;9;ITURAMA;MG;01/12/2013;9268;306;786;1644;880;146;0;0;3761;0;93;181;234;36;0;0;545;0;0;0;0;0;0;2655;2655;89;1961;148;0;0;0;0;2198;0;0;0;0;0;0;0;0;36;73;0;0;0;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOTUVERÁ - CRESOL BOTUVERÁ;8297831;b3S;I;2;;9;BOTUVERA;SC;01/12/2013;9191;108;1016;858;1519;602;122;0;4225;0;0;0;0;0;0;0;0;26;0;0;0;0;0;122;148;97;854;28;0;0;0;0;979;0;0;0;0;0;0;0;0;108;625;1300;1043;122;0;0;3199;0;0;0;0;0;0;0;0;12;30;125;286;184;2;0;640;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;I;2;;9;ASSIS CHATEAUBRIAND;PR;01/12/2013;9101;136;478;1947;2048;430;0;0;5039;0;26;71;108;6;0;0;212;0;0;0;0;0;0;636;636;57;2398;327;0;0;0;0;2782;0;0;0;0;0;0;0;0;71;81;144;123;12;0;0;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
