Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
SICOOB NOSSACOOP - COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO E PESQUISA E DE SERVIDORES PÚBLICOS DE MINAS GERAIS LTDA.;1760242;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2016;68910;223;3575;7541;15572;12525;17171;0;56607;390;1110;2584;3468;1021;639;0;9212;10;174;428;812;144;18;0;1586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;1292;33;17;8;4;0;1505;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;I;2;;9;PASSO FUNDO;RS;01/12/2016;68708;5;22;60;85;6;0;0;177;11;2305;6109;12933;7654;2553;0;31564;13;514;1302;2089;643;2;0;4562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;2922;7259;12860;7144;2189;0;32405;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;I;2;;9;DESCALVADO;SP;01/12/2016;68512;0;0;0;0;0;0;0;0;414;7151;9478;2288;895;0;0;20227;17;281;675;549;5;0;0;1528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1432;6418;15122;0;0;0;0;22972;773;10001;9560;3345;106;0;0;23785;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;I;2;;9;UBERLANDIA;MG;01/12/2016;68429;0;8;21;26;0;0;0;55;379;6610;15043;20441;6110;4389;0;52973;39;1666;3957;4304;189;0;0;10156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;3590;1440;82;4;0;0;5245;0
COOPERATIVA DE CRÉDITO DO ALTO PARNAÍBA E REGIÃO LTDA.;25387671;b3S;I;2;;9;PATOS DE MINAS;MG;01/12/2016;68146;8;153;359;235;0;0;0;755;4;987;1843;1340;3;0;0;4178;0;198;454;394;52;0;0;1099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2364;7802;28927;13936;0;0;0;53029;1127;3509;2009;2365;76;0;0;9085;0
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;I;2;;9;MURIAE;MG;01/12/2016;67777;1;141;355;641;146;0;0;1283;195;4122;11715;2803;54;0;0;18890;38;592;1444;2163;173;0;0;4410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;4002;24403;3854;582;15;0;33070;598;3674;2192;2189;1286;186;0;10125;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;I;2;;9;ITAPEMA;SC;01/12/2016;67757;2;155;469;883;227;6;0;1743;684;3727;8127;10730;2707;5;0;25980;109;1939;5094;7563;1073;11;0;15790;0;0;0;0;0;0;0;0;1174;9557;2222;0;0;0;0;12953;0;0;844;0;0;0;0;844;1225;6431;1442;780;366;17;186;10447;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2016;67048;88;6655;10192;23280;14264;7307;0;61786;93;706;1648;2022;251;0;0;4721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;378;144;14;0;0;0;541;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS MORNAS - CRESOL ÁGUAS MORNAS;7512780;b3S;I;2;;9;AGUAS MORNAS;SC;01/12/2016;66813;0;0;0;0;0;0;0;0;422;1396;3861;4881;1179;119;0;11858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;1;18;226;4419;16120;14374;8617;9671;0;53427;216;832;11;1;0;0;450;1510;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;I;2;;9;ANAPOLIS;GO;01/12/2016;66765;0;2;4;3;0;0;0;8;354;4191;9965;10568;1740;173;0;26991;17;874;2255;2995;335;0;0;6477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4465;6465;0;0;0;0;10930;539;11666;3344;4120;1997;692;0;22359;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3965737;b3S;I;2;;9;XAXIM;SC;01/12/2016;66441;0;0;0;0;0;0;0;0;618;2173;5214;4805;1492;375;0;14677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;1;0;0;0;0;17;248;545;3422;18515;11290;7837;8840;0;50449;131;421;82;26;0;0;406;1065;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;I;2;;9;SANTO ANTONIO DO MONTE;MG;01/12/2016;66369;3;40;89;165;57;0;0;355;2381;6524;7186;7734;1422;757;0;26004;37;848;2040;2485;160;0;0;5571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;2797;15399;0;0;0;0;18381;1110;12657;1631;522;123;13;3;16058;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;I;2;;9;TEIXEIRA DE FREITAS;BA;01/12/2016;65964;10;346;873;1827;894;330;0;4280;1210;4585;22440;5890;80;0;0;34205;114;1024;2663;3895;86;0;0;7782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6436;7824;44;0;0;0;14311;268;3434;1667;16;1;0;0;5386;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;I;2;;9;PARANAVAI;PR;01/12/2016;65712;1;200;494;742;73;0;0;1511;2444;5423;12961;6277;1972;5;0;29082;60;235;449;336;0;0;0;1080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;960;3129;14613;6197;61;0;0;24959;537;6728;1797;18;0;0;0;9080;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;I;2;;9;BRASILIA;DF;01/12/2016;65442;76;1983;4011;10746;9841;11892;0;38550;524;3649;7220;7077;2071;235;0;20776;19;293;792;1700;391;3;0;3199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364;1828;141;244;189;151;0;2917;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;I;2;;9;PAPANDUVA;SC;01/12/2016;65422;0;78;157;87;4;0;0;326;198;4653;16257;7989;604;0;0;29701;6;355;824;964;114;0;0;2263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;327;2226;20231;6301;951;109;0;30145;76;2406;484;20;0;0;0;2987;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;I;2;;9;ITAPIRANGA;SC;01/12/2016;65336;0;0;0;0;0;0;0;0;209;3374;6569;6643;2007;1299;15;20115;12;753;2035;3155;299;9;0;6263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;3451;19517;6673;3282;534;0;33496;59;1423;1980;1789;155;55;0;5462;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;I;2;;9;TURVO;SC;01/12/2016;65286;0;10;22;56;27;0;0;114;192;2317;3828;6098;1129;1;0;13566;15;362;904;1456;219;1;0;2957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455;1126;32208;7293;1879;7;0;42968;147;4076;841;618;0;0;0;5681;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;I;2;;9;CAMPO GRANDE;MS;01/12/2016;65202;0;0;0;0;0;0;0;0;72;4642;11010;12958;3682;2855;0;35220;76;2531;6629;9736;1581;0;0;20553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;4627;4662;82;0;0;0;9429;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;I;2;;9;ARAXA;MG;01/12/2016;64487;0;17;35;45;4;0;0;102;843;3102;6799;5506;193;13;0;16457;24;450;1146;1419;17;0;0;3056;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;785;5479;23402;4527;9;0;0;34203;171;2946;4700;2602;15;0;235;10669;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;I;2;;9;ITAPEJARA D'OESTE;PR;01/12/2016;64351;0;0;0;0;0;0;0;0;279;1533;3204;4571;913;205;0;10706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;2;0;0;0;0;4;29;457;6326;26721;7489;5548;6651;0;53192;107;99;0;0;0;0;218;425;0
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;I;2;;9;SAO LOURENCO D'OESTE;SC;01/12/2016;63402;0;53;132;318;110;0;0;612;221;2186;4500;6127;1689;390;0;15113;85;1244;3283;6485;923;3;0;12021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;1415;22049;5427;965;106;0;30037;113;2442;1323;1322;411;7;0;5618;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;I;2;;9;JANDAIA DO SUL;PR;01/12/2016;63248;15;348;862;1008;101;0;0;2333;325;3325;7576;6387;468;2;0;18083;129;547;1419;1488;71;2;0;3657;0;0;0;0;0;0;0;0;446;3241;844;4;0;0;0;4534;201;4025;13494;2317;0;0;0;20037;1082;8531;4483;419;22;0;67;14604;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;I;2;;9;RIO DE JANEIRO;RJ;01/12/2016;62599;75;2631;6012;14421;7952;3379;0;34468;561;2996;4836;9299;3910;3999;0;25600;27;208;457;658;186;0;0;1537;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189;520;191;93;0;0;0;993;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;I;2;;9;ERECHIM;RS;01/12/2016;62294;0;0;0;0;0;0;0;0;20;653;2110;2642;1297;76;0;6798;83;669;1871;2952;212;0;0;5787;0;0;0;0;0;0;0;0;24;1;0;0;0;0;1;26;85;4412;15033;9520;4739;2831;0;36620;206;2957;4293;3648;1307;269;384;13064;0
COOPERATIVA DE CRÉDITO DO OESTE MINEIRO E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB CREDIOESTE;25420696;b3S;I;2;;9;ABAETE;MG;01/12/2016;62193;1;20;61;96;25;0;0;203;770;6208;9639;8870;942;323;0;26753;15;142;336;458;20;0;0;971;0;0;0;0;0;0;0;0;3;3;6;7;0;0;0;18;114;3797;10792;12907;0;0;0;27610;383;3992;1346;912;4;1;0;6638;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS;25363615;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2016;62184;36;3934;10181;20563;13026;14147;0;61887;19;85;63;47;10;6;0;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;62;0;0;0;0;0;65;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;I;2;;9;MARILIA;SP;01/12/2016;61876;84;706;1670;1386;113;0;0;3958;124;4057;9079;9567;1131;27;0;23985;38;796;1941;2497;202;0;0;5474;0;0;0;0;0;0;0;0;1022;6800;1599;25;0;0;0;9446;0;0;423;420;0;0;0;844;903;6782;5206;4161;875;54;188;18169;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;I;2;;9;ORLANDIA;SP;01/12/2016;61804;0;32;69;42;0;0;0;143;58;7458;6796;6114;1018;3;0;21448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;625;686;31114;1101;951;0;0;34478;55;5406;194;81;0;0;0;5736;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;I;2;;9;TURVO;PR;01/12/2016;61723;0;0;0;0;0;0;0;0;431;1061;2943;3041;815;178;45;8514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;7;0;0;0;0;39;115;907;5965;18971;10889;7813;7545;0;52091;97;323;37;88;27;0;431;1003;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;I;2;;9;BELO HORIZONTE;MG;01/12/2016;61238;118;3249;7455;16531;9512;7691;0;44557;37;568;824;1923;1162;989;0;5503;1;663;1742;3814;1552;9;0;7780;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;4;0;0;0;0;0;0;0;0;51;947;236;546;488;1117;7;3394;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;I;2;;9;FLORIANOPOLIS;SC;01/12/2016;61137;19;2315;6057;11669;6017;4066;3;30147;4;1590;4244;8125;5287;6505;2;25757;18;562;1435;2116;529;50;0;4709;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;320;203;0;0;0;0;525;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;I;2;;9;BARRA BONITA;SP;01/12/2016;60513;751;7420;14096;8348;29;0;0;30644;82;3779;7411;6218;547;0;0;18037;27;991;3037;6484;1277;2;0;11818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;0;0;0;0;12;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO  MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO DO ESTADO DO PARÁ LTDA - COIMPPA;84156470;b3S;I;2;;9;BELEM;PA;01/12/2016;59935;119;3194;7869;22268;17698;6229;0;57378;65;309;539;1135;211;60;0;2319;0;16;28;16;0;0;0;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;105;9;0;1;0;0;179;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;I;2;;9;CRUZEIRO;SP;01/12/2016;59388;8;4877;12043;26248;7036;21;0;50233;189;6670;751;1354;190;0;0;9154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;;9;RAUL SOARES;MG;01/12/2016;56820;11;180;434;748;158;35;0;1565;345;1493;6183;3555;98;0;0;11673;50;564;1435;2179;199;0;0;4427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;993;6542;19118;3643;13;0;0;30309;783;4554;1816;1384;308;0;0;8844;0
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;I;2;;9;BRASILIA;DF;01/12/2016;55780;0;76;193;321;99;0;0;689;481;3318;3535;2426;668;1;0;10428;3;157;352;403;41;0;0;956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;3481;36023;1254;219;0;0;41065;112;1518;1005;6;0;0;0;2641;0
MODAL;51963;b1;C;2;;199;RIO DE JANEIRO;RJ;01/12/2016;55642;NI;NI;NI;NI;NI;NI;NI;NI;9942;4326;1411;27611;11761;159;0;55211;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;0;431;0;0;0;0;0;431;NI
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;I;2;;9;NOVA IGUACU;RJ;01/12/2016;55534;0;0;0;0;0;0;0;0;959;6923;12474;13114;3697;4086;243;41495;90;1431;3050;3346;494;0;0;8411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324;2729;1682;794;96;3;0;5628;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;01/12/2016;54831;64;5316;13931;22420;6290;56;0;48077;1668;597;4047;359;82;0;0;6754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;I;2;;9;CATANDUVA;SP;01/12/2016;54608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1788;10091;27641;7754;110;0;0;47384;68;3244;2677;0;1234;0;0;7224;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;I;2;;9;ARIQUEMES;RO;01/12/2016;53309;0;0;0;0;0;0;0;0;599;12814;25243;789;8;0;0;39452;0;839;1443;1266;4;0;0;3552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;0;0;0;0;152;285;8717;876;275;0;0;0;10153;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;I;2;;9;ALFREDO CHAVES;ES;01/12/2016;52844;25;221;528;852;204;1;0;1829;598;3663;7192;7199;767;6;0;19425;39;904;2136;2794;283;0;0;6156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;1984;7481;4428;956;377;0;15471;1860;6752;788;497;66;0;0;9962;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;I;2;;9;CONSELHEIRO PENA;MG;01/12/2016;51983;0;0;0;0;0;0;0;0;61;1826;6135;5108;343;0;0;13473;4;185;535;1393;179;0;0;2296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;403;3824;14303;4898;0;0;0;23427;700;4011;5281;2483;306;6;0;12787;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;I;2;;9;TOLEDO;PR;01/12/2016;51973;17;463;1117;2402;1136;425;0;5560;517;3344;7266;10174;1111;320;0;22731;33;303;783;1216;66;32;0;2432;0;0;0;0;0;0;0;0;55;595;448;3;0;0;0;1100;0;1697;12189;1114;326;0;0;15327;78;1577;1357;930;338;542;0;4822;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;I;2;;9;CHOPINZINHO;PR;01/12/2016;51677;0;0;0;0;0;0;0;0;128;632;2015;2715;733;97;0;6321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;11;24;261;3700;20505;8203;5332;6965;0;44965;35;46;20;23;17;0;227;368;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV. MUNICIPAIS DE SÃO PAULO E MAUÁ, SERV. PÚBLICOS, EMPRESÁRIOS E PROF. LIBERAIS DA REGIÃO METROP. OESTE DA CAPITAL DE SÃO PAULO   SICOOB COOPERCREDI-SP;915950;b3S;I;2;;9;SAO PAULO;SP;01/12/2016;51518;232;4531;7333;19438;13055;2558;0;47147;96;486;897;1579;188;0;0;3247;10;61;149;338;80;0;0;638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;349;0;0;0;0;0;486;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE MADEIRA-MAMORÉ - SICOOB PORTOCREDI;4544165;b3S;I;2;;9;PORTO VELHO;RO;01/12/2016;51492;2;251;739;1120;304;0;0;2415;533;2188;4000;3408;398;0;0;10528;1;122;354;492;48;0;0;1017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;721;2368;11856;16250;0;0;0;31194;638;5490;200;9;0;0;0;6337;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;I;2;;9;GRANDES RIOS;PR;01/12/2016;51392;0;0;0;0;0;0;0;0;590;847;2938;1834;313;235;0;6758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;7;882;3871;15217;10930;6583;4352;0;41835;410;1797;45;48;6;0;487;2793;0
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;I;2;;9;CAMPINA GRANDE;PB;01/12/2016;51209;0;223;619;1034;331;53;0;2259;201;4009;8008;8467;2100;816;0;23601;201;3352;7668;8445;741;0;0;20407;0;0;0;0;0;0;0;0;134;2112;585;0;0;0;0;2831;0;0;0;0;0;0;0;0;76;1366;636;32;2;0;0;2112;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;I;2;;9;CANDIDO MOTA;SP;01/12/2016;50829;0;1;0;0;0;0;0;1;406;1470;1287;762;38;0;0;3962;32;266;659;724;3;0;0;1684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;768;11330;21158;7012;100;93;0;40461;215;2737;1554;193;22;0;0;4721;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;;9;ERECHIM;RS;01/12/2016;50753;0;0;0;0;0;0;0;0;19;1159;3023;5668;3378;4814;13;18074;3;445;1078;1250;123;0;0;2898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2409;6603;12565;3813;4342;0;29781;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4230630;n1;I;2;;10;SAO PAULO;SP;01/12/2016;50684;0;0;0;0;0;0;0;0;22206;21703;6775;0;0;0;0;50684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;;9;BRACO DO NORTE;SC;01/12/2016;50580;0;0;0;0;0;0;0;0;261;1454;3552;2292;111;0;0;7670;16;192;520;750;50;0;0;1527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;4054;18923;9010;3298;2722;0;38152;182;2175;675;198;1;0;0;3231;0
