Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;I;2;;9;MANDAGUARI;PR;01/06/2016;134433;85;501;1373;1824;662;476;0;4921;1464;5512;11828;9376;365;3;0;28550;232;1934;4942;5323;354;2;0;12787;0;0;0;0;0;0;0;0;1284;9049;2157;9;0;0;0;12500;622;16669;29159;4781;0;0;0;51231;1487;12736;8867;658;180;0;516;24445;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;I;2;;9;MARAU;RS;01/06/2016;133347;5;101;226;205;11;0;0;549;291;5264;9937;8621;1054;13;0;25180;55;1222;3217;4014;307;0;0;8815;0;0;0;0;0;0;0;0;461;4455;1005;0;0;0;0;5921;101;46315;27857;4009;19;0;0;78301;862;6688;2604;3172;924;72;260;14580;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;;8;CURITIBA;PR;01/06/2016;131522;0;0;0;0;0;0;0;0;2013;7094;14781;16093;1077;2;0;41059;5247;12004;28954;37611;6641;6;0;90463;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79086997;b3S;I;2;;9;CAMBARA;PR;01/06/2016;130521;29;747;1809;2985;657;17;0;6244;1884;6204;17056;11579;1194;283;0;38200;21;228;549;528;43;0;0;1369;0;0;0;0;0;0;0;0;1247;6092;1656;14;0;0;0;9009;1308;18941;32339;3787;43;0;0;56418;1882;11357;4433;1113;99;0;396;19280;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;I;2;;9;VARGINHA;MG;01/06/2016;130144;0;20;95;108;0;0;0;224;290;20615;9381;4196;288;0;0;34769;14;356;955;1350;42;0;0;2717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;9780;36294;8549;3157;778;0;58686;522;10800;15916;3414;587;2508;0;33748;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;I;2;;9;IBIRAMA;SC;01/06/2016;129106;0;5;10;4;0;0;0;19;962;12277;28968;33797;4646;457;0;81107;216;1998;4975;5340;428;2;0;12959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;904;6997;15275;11152;680;12;0;35021;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;I;2;;9;CUNHA PORA;SC;01/06/2016;126783;1;1;0;0;0;0;0;2;209;4605;12699;18157;5706;4575;0;45950;143;2767;7666;12131;1137;18;0;23862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;10329;22882;10612;4137;240;0;48226;246;6246;1307;858;72;13;0;8742;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;I;2;;9;MARACAJU;MS;01/06/2016;126719;7;144;374;594;76;0;0;1195;2471;9000;17823;6204;124;24;0;35646;34;39;59;75;1;0;0;207;0;0;0;0;0;0;0;0;685;3241;707;0;0;0;0;4634;222;19141;34571;486;0;0;0;54421;1276;13023;13303;2510;261;0;244;30617;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;I;2;;9;TOLEDO;PR;01/06/2016;126345;5;251;695;1045;179;111;0;2287;325;3605;7995;7129;1013;422;0;20489;85;1171;3307;4610;752;1;0;9925;0;0;0;0;0;0;0;0;550;4759;1280;16;0;0;0;6606;578;22979;28068;4991;0;0;0;56616;1085;9153;8995;5806;3566;1658;160;30422;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO IGUAÇU - SICREDI IGUAÇU PR/SC/SP;84974278;b3S;I;2;;9;SAO JOAO;PR;01/06/2016;126342;0;169;453;548;77;0;0;1247;739;6175;11507;9135;1223;16;0;28797;78;1260;2996;3339;307;0;0;7979;0;0;0;0;0;0;0;0;759;6818;1874;1;0;0;0;9453;560;16004;28695;11214;18;0;0;56490;1264;10692;7556;2017;516;0;331;22375;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;I;2;;14;SAO PAULO;SP;01/06/2016;123743;0;0;0;0;0;0;0;0;106;813;1281;1384;115;0;0;3699;6393;19427;43440;48736;2049;0;0;120045;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;I;2;;9;CAMPO GRANDE;MS;01/06/2016;121933;114;1763;4991;8247;2497;40;0;17652;1015;6612;9187;6170;772;10;0;23765;58;501;1211;1147;0;0;0;2918;0;0;0;0;0;0;0;0;1200;5475;1032;4;0;0;0;7711;6;10426;25469;8189;176;0;0;44267;1011;9201;12428;1701;893;1;386;25620;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;I;2;;9;PRUDENTOPOLIS;PR;01/06/2016;119176;1;68;180;305;111;17;0;682;1115;4411;10739;6793;448;161;0;23668;351;1399;4155;4816;294;0;0;11014;0;0;0;0;0;0;0;0;1639;4547;2062;1274;148;15;0;9686;821;21161;23970;17122;124;0;0;63198;1063;6515;2154;808;109;15;261;10927;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;I;2;;9;QUIRINOPOLIS;GO;01/06/2016;118713;4;83;224;280;10;0;0;601;2780;17762;8551;7752;1318;177;365;38705;43;565;1646;1599;10;0;0;3863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198;22901;32716;10837;0;0;0;66652;299;4988;2322;1239;44;0;0;8892;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, EMPRESÁRIOS E PROFESSORES DO OESTE E SERRA LTDA - UNICRED OESTE E SERRA;1039011;b3S;I;2;;9;CHAPECO;SC;01/06/2016;117532;0;0;0;0;0;0;0;0;447;8419;21704;33419;12169;15156;1;91315;105;2554;6607;9867;1727;3;0;20863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;3548;1715;4;0;0;0;5354;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;b3S;I;2;;9;PASSO FUNDO;RS;01/06/2016;116198;17;348;902;1041;49;0;0;2357;479;5783;9916;10906;1646;30;0;28760;39;780;2007;2850;447;1;0;6124;0;0;0;0;0;0;0;0;619;5057;1092;0;0;0;0;6768;208;18981;40498;510;9;27;0;60233;833;7981;2664;121;37;11;308;11955;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;I;2;;9;SAO TIAGO;MG;01/06/2016;115886;10;249;463;691;260;1;0;1674;490;4268;6891;10302;4071;768;0;26789;99;975;2468;3688;318;1;0;7550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155;14932;31370;23917;3329;67;0;73771;236;4962;837;67;0;1;0;6103;0
COOPERATIVA   DE   CRÉDITO   DE  LIVRE  ADMISSÃO  DE  ASSOCIADOS DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;I;2;;9;SANTA CRUZ DO SUL;RS;01/06/2016;114440;13;401;1035;1380;231;0;0;3060;556;3046;4932;4850;572;0;0;13956;410;2672;7468;10574;1187;11;0;22322;0;0;0;0;0;0;0;0;282;4002;801;1;0;0;0;5086;257;31586;6419;6005;390;210;0;44866;743;6902;7368;7942;1979;10;206;25151;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;I;2;;9;SAO SEBASTIAO DO PARAISO;MG;01/06/2016;114083;1;13;36;64;4;0;0;117;13;3582;4207;3173;632;0;0;11608;17;397;1042;1988;285;0;0;3728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;8745;33444;14314;13273;3020;0;72832;553;10195;6539;7299;997;214;0;25797;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;I;2;;9;SAO GOTARDO;MG;01/06/2016;111250;0;0;0;0;0;0;0;0;129;9259;17153;11937;186;46;0;38711;11;471;1243;2091;11;0;0;3827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10648;43225;9198;244;0;0;63318;16;4636;700;43;0;0;0;5395;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5582619;b3S;I;2;;9;LONDRINA;PR;01/06/2016;110167;34;1083;2451;6177;5482;11885;0;27112;1393;4930;11572;15845;4007;1883;0;39630;47;129;309;450;61;15;0;1011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;424;7515;14000;3246;203;0;0;25389;2478;5541;8633;208;111;55;0;17025;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;I;2;;9;SAO PAULO;SP;01/06/2016;109127;485;4980;18026;42024;29998;6538;5;102056;248;410;3132;2039;1042;178;0;7049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;18;0;0;0;0;23;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;I;2;;9;CAXIAS DO SUL;RS;01/06/2016;106104;2;135;371;473;0;0;0;981;371;6541;15196;18244;6702;2013;0;49066;134;3348;8298;11225;2081;4;0;25091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1593;8554;9440;8555;2391;433;0;30966;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;I;2;;14;VITORIA;ES;01/06/2016;105908;0;0;0;0;0;0;0;0;23273;41488;38941;2205;0;0;0;105908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;I;2;;9;PATROCINIO;MG;01/06/2016;105574;0;15;38;41;8;0;0;102;825;10985;7834;8437;1469;0;0;29551;16;616;1466;1968;181;0;0;4247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;810;22713;37462;5088;274;0;0;66348;227;3783;918;363;36;0;0;5327;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - UNICRED BANDEIRANTE;3055269;b3S;I;2;;9;AMERICANA;SP;01/06/2016;103975;23;744;1587;1326;5;0;0;3685;433;5415;14537;25185;9764;11795;10851;77980;53;2112;5512;7705;1094;2;0;16478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4114;1675;27;2;2;0;5832;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;;9;LAJINHA;MG;01/06/2016;103771;0;0;0;0;0;0;0;0;150;8529;9761;11732;1246;0;0;31417;9;243;1056;1594;104;0;0;3005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;33196;6932;8365;191;0;0;48850;647;8362;5093;5992;401;3;0;20498;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;I;2;;9;SAO ROQUE DE MINAS;MG;01/06/2016;103110;4;170;717;1058;103;0;0;2052;27;2290;1665;3173;727;1;0;7883;21;914;2449;4005;512;0;0;7900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;632;18100;20804;13737;1446;0;0;54720;775;8307;6154;10691;3900;728;0;30555;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA, AGROPECUARISTAS E EMPRESÁRIOS DA REGIÃO DE PIRACICABA;54401286;b3S;I;2;;9;PIRACICABA;SP;01/06/2016;102585;0;0;0;0;0;0;0;0;307;4045;4527;3813;563;0;0;13254;2;773;1932;2359;139;0;0;5206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9702;52985;11963;641;72;0;75362;81;4767;3914;1;0;0;0;8763;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;;9;SAO GONCALO DO SAPUCAI;MG;01/06/2016;102339;2;122;305;620;91;0;0;1140;482;2925;6269;10705;1233;43;0;21658;90;1656;4444;8919;1300;0;0;16410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440;5021;31663;12458;1609;0;0;51190;385;9656;1732;157;11;0;0;11941;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;I;2;;9;ESTACAO;RS;01/06/2016;101896;4;87;225;261;0;0;0;578;230;3986;7845;8678;641;0;0;21380;77;736;1951;2884;408;0;0;6056;0;0;0;0;0;0;0;0;128;1867;454;41;16;0;0;2506;182;8359;30316;1186;58;0;0;40101;1094;9500;6131;8877;4617;918;139;31275;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;I;2;;9;MAFRA;SC;01/06/2016;101280;2;9;19;14;0;0;0;45;1784;4262;17820;14287;2411;1035;0;41600;221;952;5236;6497;321;0;0;13226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;11974;22215;8673;134;185;0;43379;82;2039;882;26;1;0;0;3030;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;I;2;;9;PALMITOS;SC;01/06/2016;98240;0;12;29;51;11;0;0;103;923;6591;12964;13579;4253;1618;0;39928;67;944;2543;4954;708;0;0;9217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;8943;21063;8086;2279;2002;0;42491;210;2132;2630;1200;256;75;0;6503;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;I;2;;9;BELO HORIZONTE;MG;01/06/2016;97987;40;4863;13265;26365;15490;10394;14;70431;234;3643;9098;6652;3084;1291;0;24003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3422;111;10;0;0;0;3553;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV MEMBROS JUSTIÇA TRABALHO MPT TERRITÓRIO NACIONAL PODER JUDICIÁRIO FEDERAL MPU PA SC TSE  STM DF BOMBEIROS PA-SICOOB CREDIJUSTRA;37079720;b3S;I;2;;9;BRASILIA;DF;01/06/2016;97322;217;4233;11003;26794;25065;22009;0;89321;155;1376;3313;777;29;80;0;5729;0;15;48;178;88;0;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;1719;18;26;10;0;0;1943;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;01/06/2016;97100;197;5527;22429;43025;21649;1743;0;94570;90;26;987;125;37;10;0;1275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;1069;0;0;0;0;0;1256;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;I;2;;9;SAO PAULO;SP;01/06/2016;96905;0;10154;27410;47378;9834;0;0;94775;1070;141;315;528;75;0;0;2129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LAJEADO - SICREDI VALE DO TAQUARI RS;91159764;b3S;I;2;;9;LAJEADO;RS;01/06/2016;96692;2;204;526;777;137;12;0;1659;596;6642;12744;14813;2576;161;0;37532;71;2199;5174;6262;747;1;0;14454;0;0;0;0;0;0;0;0;389;7598;1778;1;0;0;0;9766;2;11907;3886;984;36;0;0;16814;524;8853;3768;2377;679;131;137;16467;0
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;I;2;;9;FRANCISCO BELTRAO;PR;01/06/2016;96139;8;868;2357;4650;2007;25;0;9915;120;1610;5025;3690;291;0;0;10736;19;281;682;1065;74;0;0;2121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336;20394;27803;10023;5022;3582;0;67160;284;4078;1293;491;61;0;0;6207;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;I;2;;9;BURITIS;RO;01/06/2016;95115;0;1;0;0;0;0;0;1;1244;10620;5260;3879;88;0;0;21091;61;627;1213;1626;129;0;0;3656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;11204;17691;24506;324;1;0;53791;862;13631;1622;462;0;0;0;16577;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;I;2;;9;GOIANIA;GO;01/06/2016;94531;0;291;814;1464;211;0;0;2780;1123;12146;18268;6628;584;0;0;38750;1;17;26;44;1;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;748;5209;36906;2586;0;0;0;45449;115;6896;340;99;14;0;0;7463;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;I;2;;9;NOVA LONDRINA;PR;01/06/2016;93981;19;347;790;1152;141;12;0;2461;1707;5658;9084;6297;509;8;0;23263;45;362;876;841;102;0;0;2227;0;0;0;0;0;0;0;0;1127;5203;1299;1;0;0;0;7630;167;10170;15217;15240;28;0;0;40821;1388;9596;4913;979;340;0;363;17580;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL LTDA   SICOOB CREDFAZ SERVIDOR FEDERAL;952415;b3S;I;2;;9;BRASILIA;DF;01/06/2016;93409;289;4108;9724;25733;18959;17760;0;76573;506;1722;3780;7485;2223;316;0;16032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;184;187;228;16;19;2;804;0
BANCO FIDIS S/A;62237425;b2;I;3;;8;BETIM;MG;01/06/2016;91777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;629;2870;5258;4629;255;0;0;13641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;626;70188;4355;2962;5;0;0;78137;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;I;2;;9;CASCAVEL;PR;01/06/2016;91698;0;0;0;0;0;0;0;0;1504;16904;38108;10198;1260;0;0;67974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;7244;12909;1392;253;226;0;22085;78;615;946;0;0;0;0;1639;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;I;2;;9;MINEIROS;GO;01/06/2016;91066;0;0;0;0;0;0;0;0;1873;11237;18082;11073;193;0;0;42458;78;1051;3591;6012;777;0;0;11509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;5979;14409;190;0;0;0;20601;647;14533;1105;182;31;0;0;16498;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;I;2;;9;CARMO DO PARANAIBA;MG;01/06/2016;90634;0;33;72;69;0;0;0;173;133;1555;3581;1122;300;0;0;6690;0;169;453;347;0;0;0;969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;24077;44164;6952;854;108;0;76275;192;5353;982;0;0;0;0;6526;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;I;3;;10;RECIFE;PE;01/06/2016;89654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8820;41213;39342;279;0;0;0;89654;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;I;2;;9;PASSOS MAIA;SC;01/06/2016;89370;0;0;0;1;0;0;0;1;666;2918;6207;9147;2491;1135;11;22575;174;696;1796;3490;630;85;0;6871;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1123;7558;17186;23665;2417;17;0;51966;284;3998;1944;1213;438;73;8;7957;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR, DOS SERVIDORES PÚBLICOS FEDERAIS E DOS EMPRESÁRIOS DO ESTADO DE ALAGOAS - UNICRED ALAGOAS;41180092;b3S;I;2;;9;MACEIO;AL;01/06/2016;89354;1;1434;3777;6190;1746;490;0;13638;179;9150;22018;17649;1466;734;143;51339;39;3043;7035;6183;135;0;0;16435;0;0;0;0;0;0;0;0;167;3141;701;1;0;0;0;4010;0;0;0;0;0;0;0;0;55;2666;1210;0;0;0;0;3932;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;I;2;;9;LARANJEIRAS DO SUL;PR;01/06/2016;89289;23;442;1040;1311;190;12;0;3017;682;5088;9151;9067;701;59;0;24747;96;1080;2871;3416;279;0;0;7741;0;0;0;0;0;0;0;0;848;4762;1171;31;3;0;0;6815;680;14810;10942;7103;2;0;0;33537;937;7452;3668;937;180;0;257;13431;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;I;2;;9;GUARAPUAVA;PR;01/06/2016;89190;5;123;335;480;41;0;0;984;1386;2985;6696;5902;512;0;0;17481;121;965;2451;2731;177;0;0;6446;0;0;0;0;0;0;0;0;807;4230;967;22;0;0;0;6026;567;15843;26550;805;0;0;0;43765;1148;6567;5352;1175;44;0;202;14488;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA – UNICRED BLUMENAU;73443863;b3S;I;2;;9;BLUMENAU;SC;01/06/2016;88961;0;109;385;540;75;0;0;1109;410;7494;20136;28498;9234;5581;0;71352;13;1628;4271;5429;768;1;0;12110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285;2698;1407;0;0;0;0;4390;0
