Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;01/06/2016;24125;0;4632;0;0;0;28757;-8009;-3357;0;0;-5339;-16705;12053;1321;848;-4372;-4600;-105;0;615;-627;-6920;5132;-242;4890;-83;-160;4648;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;01/06/2016;14818;0;13888;0;0;0;28707;-10719;0;0;0;-1196;-11915;16792;256;240;-4647;-1348;-21;0;603;-1570;-6487;10305;-70;10234;0;-360;9874;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;;I;2;JACINTO MACHADO;SC;01/06/2016;17668;0;10748;0;0;0;28416;-12544;-1180;0;0;-1164;-14887;13529;1535;748;-5279;-5616;-87;67;318;-180;-8493;5036;75;5111;-180;0;4931;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;01/06/2016;0;0;28205;0;0;0;28205;-25627;0;0;0;0;-25627;2578;5689;0;-19766;-16506;-304;0;34190;-858;2445;5023;2482;7505;-2;0;7503;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;01/06/2016;22184;0;5991;0;0;2;28177;-6533;-1627;0;0;-7327;-15487;12690;4165;1830;-7403;-6503;-137;0;762;-3795;-11081;1609;235;1844;-526;0;1318;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;;I;2;NAO-ME-TOQUE;RS;01/06/2016;17862;0;10042;0;0;43;27947;-8587;-2868;0;0;-4146;-15601;12346;4269;1484;-6593;-3311;-108;0;1435;-2886;-5709;6637;819;7456;-385;0;7071;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;CURITIBA;PR;01/06/2016;19127;0;8422;0;0;0;27549;-9581;0;0;0;-626;-10207;17342;175;0;-2028;-1465;-23;0;9;-65;-3398;13945;37;13981;-61;-335;13585;-3809
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;01/06/2016;18027;0;9304;0;0;0;27332;-12496;-69;0;0;-3081;-15646;11686;884;489;-2409;-2289;-49;0;6;-363;-3730;7956;-99;7857;-66;0;7790;-2431
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;01/06/2016;17680;0;9617;0;0;0;27297;-11904;-1396;0;0;-4682;-17981;9315;1243;1106;-4125;-4048;-59;0;173;-1214;-6924;2391;-14;2377;-175;0;2202;0
BANCO ABN AMRO S.A.;3532415;b1;;I;3;SAO PAULO;SP;01/06/2016;1289;0;40288;-14288;0;0;27288;-7281;-3136;0;-113002;-794;-124212;-96924;25738;0;-22182;-10812;-3909;0;150685;-16964;122557;25633;-271;25362;-11374;-997;12991;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;01/06/2016;21667;0;5572;0;0;0;27238;-4897;-2826;0;0;-4224;-11947;15291;2505;1231;-4480;-3939;-75;0;1103;-3206;-6861;8430;-5;8425;-197;0;8228;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;01/06/2016;19787;0;7233;0;0;0;27020;-10897;-421;0;0;-2991;-14309;12711;1407;1015;-4159;-5228;-19;0;69;-534;-7449;5262;-12;5250;0;-413;4837;0
SANTINVEST;50816;n1;;C;2;FLORIANOPOLIS;SC;01/06/2016;24187;0;2708;0;0;0;26895;-11675;0;0;0;-6360;-18035;8860;0;21;-2913;-3328;-706;0;19;-5471;-12378;-3518;-68;-3586;1574;0;-2011;0
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;;I;3;SAO PAULO;SP;01/06/2016;7810;0;14396;0;4452;0;26657;-11637;-33;0;0;-19;-11689;14969;94;7;-2847;-2660;-716;0;35;-41;-6128;8841;19;8860;-4101;-124;4634;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;;I;2;RIO DE JANEIRO;RJ;01/06/2016;0;0;26606;0;0;0;26606;-24996;0;0;0;0;-24996;1610;0;0;-2862;1629;-92;0;1;-6;-1330;280;-280;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;01/06/2016;21252;0;5305;0;0;40;26597;-6149;-2786;0;0;-2228;-11164;15433;3557;1116;-6192;-3010;-83;0;1365;-2068;-5314;10118;18;10137;-494;0;9642;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;01/06/2016;25409;0;1145;0;0;0;26554;-9801;0;0;0;-7236;-17038;9516;5252;0;-656;-9393;-1255;0;30;-817;-6838;2678;-183;2495;-634;0;1861;-1162
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11495073;n2;;I;2;SAO PAULO;SP;01/06/2016;0;0;14125;0;12405;0;26530;0;0;0;0;-640;-640;25890;1114;0;-3972;-18406;-1349;0;18;-1405;-24000;1890;9;1899;-1529;0;369;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;01/06/2016;18836;0;7648;0;0;0;26484;-8951;-2072;0;0;-2286;-13309;13175;1688;1477;-7563;-5999;-118;0;1544;-1215;-10186;2989;46;3035;-249;0;2786;0
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;01/06/2016;22643;0;3784;0;0;0;26428;-9079;-1798;0;0;-2235;-13111;13316;2153;2149;-6884;-6669;-80;0;662;-1183;-9852;3464;-99;3365;-226;0;3139;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;;I;3;RECIFE;PE;01/06/2016;25278;0;668;0;0;0;25945;-856;-2882;0;0;-4728;-8466;17479;3394;0;-10840;-5886;-1318;0;0;-614;-15265;2214;-3;2211;-740;0;1471;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;01/06/2016;20630;0;5306;0;0;0;25935;-9153;-151;0;0;-2804;-12108;13828;2987;1756;-6440;-5324;-62;0;1069;-3181;-9193;4634;337;4971;-75;0;4897;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;01/06/2016;20785;0;4893;0;0;0;25678;-1809;0;0;0;-1131;-2940;22738;219;20;-1078;-899;-140;0;663;-173;-1388;21350;0;21350;0;0;21350;-204
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;01/06/2016;13782;0;11755;0;0;0;25537;-13698;-34;0;0;-937;-14669;10868;292;220;-2248;-1818;-10;0;172;-22;-3414;7454;0;7453;0;-405;7048;-1889
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;01/06/2016;18394;0;7090;0;0;0;25484;-8671;-1799;0;0;-4394;-14864;10621;885;2141;-5838;-4275;-51;0;923;-822;-7036;3585;12;3597;-123;-198;3276;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;01/06/2016;18697;0;6767;0;0;13;25477;-6036;-1738;0;0;-6376;-14150;11327;3610;1931;-7184;-6132;-88;0;1183;-3637;-10317;1010;27;1037;-263;0;773;0
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;;I;2;TOLEDO;PR;01/06/2016;17003;0;8469;0;0;0;25471;-11510;-625;0;0;-1971;-14106;11365;1551;1117;-5351;-5303;-62;0;592;-1045;-8501;2864;34;2898;-204;0;2694;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;01/06/2016;20401;0;5067;0;0;0;25468;-8859;-447;0;0;-1888;-11194;14274;700;1037;-6229;-5193;-54;0;717;-580;-9603;4672;-169;4503;-12;0;4491;0
BANCO RANDON S.A.;11476673;b2;;I;2;CAXIAS DO SUL;RS;01/06/2016;22430;0;2683;0;0;0;25113;-5998;-4286;0;0;-2306;-12590;12523;30;186;-3112;-1941;-714;0;220;1;-5333;7191;0;7191;-3152;-278;3760;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;;I;2;VARGINHA;MG;01/06/2016;16396;0;8356;0;0;0;24752;-7915;-2221;0;0;-2482;-12617;12135;1620;1130;-5488;-5158;-102;0;3707;-392;-4684;7451;44;7494;-294;-319;6882;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;01/06/2016;16582;0;7936;0;0;1;24519;-10121;-1069;0;0;-1539;-12729;11790;647;1198;-3951;-3216;-62;0;687;-492;-5190;6600;29;6629;-128;0;6501;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;;I;2;GUARAPUAVA;PR;01/06/2016;18259;0;6085;0;0;13;24356;-4681;-2591;0;0;-3589;-10862;13494;3166;1450;-6073;-4339;-90;0;857;-3227;-8255;5239;83;5322;-339;0;4983;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;01/06/2016;15782;0;8195;0;0;0;23976;-8830;-1485;0;0;-1102;-11417;12559;924;1293;-5055;-3315;-51;148;202;-1540;-7394;5165;-26;5139;-133;0;5007;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;;I;2;BRASILIA;DF;01/06/2016;7039;0;16840;0;0;0;23880;-23931;0;0;0;355;-23576;304;4;0;-3114;-1898;-17;5807;5470;-317;5934;6238;0;6238;1;0;6237;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;01/06/2016;19994;0;3751;0;0;0;23745;-4353;-1535;0;0;-1866;-7754;15991;343;1535;-5995;-4707;-12;0;743;-928;-9021;6970;-518;6452;-7;0;6444;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;01/06/2016;15345;0;8354;0;0;0;23700;-11125;-688;0;0;-3513;-15326;8373;697;1064;-2918;-3108;-35;0;142;-282;-4439;3934;-3180;754;-16;0;738;0
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;01/06/2016;19959;0;3535;0;0;47;23541;-4099;-1128;0;0;-6445;-11673;11868;1009;891;-5478;-4597;-81;0;835;-404;-7826;4042;-49;3993;-59;0;3935;-2393
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;01/06/2016;0;0;23399;0;0;0;23399;0;0;0;0;0;0;23399;11;0;-326;-1359;-1;0;1;-16;-1691;21708;0;21708;-227;0;21481;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;;I;2;NOVA IGUACU;RJ;01/06/2016;15289;0;8036;0;0;0;23325;-10062;0;0;0;-5090;-15152;8174;701;128;-5072;-6409;-40;0;510;-569;-10752;-2579;0;-2579;-12;0;-2591;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;;I;2;CAMPO GRANDE;MS;01/06/2016;10893;0;12346;0;0;0;23239;-10930;0;0;0;-595;-11526;11713;107;362;-3516;-2652;-19;0;0;0;-5718;5995;-7;5988;-1;0;5987;-4650
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;01/06/2016;17157;0;5706;0;0;0;22862;-7636;-794;0;0;-3802;-12233;10629;1386;1436;-3692;-4079;-110;0;1030;-607;-4636;5993;-78;5916;-248;-168;5500;0
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;;I;3;BARUERI;SP;01/06/2016;0;22718;0;0;0;0;22718;-15;-6461;-14227;0;147;-20556;2162;0;0;-3360;-1038;-150;0;7;-234;-4775;-2613;45;-2568;0;0;-2568;0
ESTRELA MINEIRA CREDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;;I;2;ARAXA;MG;01/06/2016;21580;0;1131;0;0;0;22712;-4544;0;0;0;-2556;-7100;15611;0;0;-410;-6368;-834;0;5;-71;-7677;7934;-13;7921;-4563;0;3358;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;01/06/2016;17434;0;5112;0;0;0;22546;-7628;-1332;0;0;-5041;-14001;8545;1499;846;-3340;-4786;-15;0;4;-723;-6515;2030;-243;1786;0;-212;1575;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;01/06/2016;20569;0;1941;0;0;0;22510;-4944;-1165;0;0;-4606;-10715;11794;1436;1816;-6001;-6241;-54;0;457;-1122;-9708;2086;-587;1499;-67;0;1432;-1564
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;01/06/2016;-13036;0;155046;-119572;0;0;22438;-92636;-39395;0;-46068;60744;-117354;-94916;6677;111;-29695;-15899;-7634;-21746;228992;-24407;136398;41482;-55;41427;-25720;-1312;14395;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;01/06/2016;17223;0;5153;0;0;0;22376;-6272;-3774;0;0;-2228;-12275;10101;850;1159;-3921;-2883;-150;0;802;-575;-4718;5383;-80;5303;-158;0;5145;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;01/06/2016;17651;0;4712;0;0;0;22363;-7019;-7;0;0;-4315;-11341;11022;1391;1580;-4841;-5186;-141;0;223;-678;-7651;3371;-6;3365;-73;-23;3268;-2026
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;01/06/2016;18381;0;3395;0;0;0;21776;-7203;-68;0;0;-2366;-9637;12140;932;1276;-4120;-4285;-92;0;47;-581;-6823;5317;-714;4603;0;0;4603;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;01/06/2016;15902;0;5678;0;0;0;21580;-8123;-1046;0;0;-926;-10095;11485;819;1870;-4354;-4081;-58;0;929;-529;-5404;6081;-28;6053;-144;-357;5552;-635
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;01/06/2016;16809;0;4690;0;0;0;21498;-7911;-1699;0;0;-2123;-11732;9766;1120;1727;-3926;-4292;-61;0;648;-633;-5417;4349;-101;4248;-74;0;4175;-354
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;01/06/2016;16219;0;5133;0;0;0;21352;-7511;-544;0;0;-2852;-10907;10445;2565;1551;-4746;-4720;-46;0;395;-3489;-8489;1956;447;2403;-38;0;2365;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;01/06/2016;14670;0;6501;0;0;0;21171;-7450;-1188;0;0;-2697;-11335;9836;1378;1917;-5776;-4624;-105;0;1054;-901;-7058;2778;-29;2750;-170;-25;2554;-1200
ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;9105360;n2;;I;3;RIO DE JANEIRO;RJ;01/06/2016;615;0;19178;1328;0;0;21121;-1721;-34;0;0;-90;-1845;19276;28825;4000;-26609;-21487;-3551;0;399;-3004;-21427;-2152;1;-2152;-631;0;-2783;0
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;01/06/2016;19256;0;1672;0;0;0;20928;-7350;-2041;0;0;-1537;-10927;10001;200;367;-3106;-2434;-18;1;309;-1095;-5775;4226;-51;4175;0;-238;3936;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;01/06/2016;13776;0;7099;0;0;0;20875;-8760;-731;0;0;-2058;-11550;9326;929;754;-3290;-3385;-45;0;212;-516;-5340;3986;15;4001;-98;0;3903;-527
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;;I;2;PASSOS MAIA;SC;01/06/2016;16529;0;3598;0;0;0;20127;-6741;-1264;0;0;-3804;-11808;8319;556;352;-2693;-3296;-29;0;538;-446;-5019;3300;-88;3213;-20;0;3192;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;01/06/2016;13212;0;6876;0;0;0;20087;-1882;-706;0;0;-873;-3460;16627;237;315;-2036;-1398;-15;0;924;-328;-2301;14325;0;14325;-77;0;14248;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;01/06/2016;11407;0;8570;0;0;0;19978;-8636;-1496;0;0;-1815;-11947;8031;1634;963;-3985;-3038;-57;0;290;-2086;-6279;1752;133;1885;-174;0;1711;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;01/06/2016;13771;0;6149;0;0;0;19920;-8327;-323;0;0;-2974;-11623;8297;1169;1600;-3616;-3990;-70;0;365;-450;-4992;3305;-105;3199;-112;-17;3071;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;01/06/2016;14997;0;4894;0;0;0;19891;-7650;-597;0;0;-1808;-10055;9836;1754;1757;-3483;-4875;-39;0;232;-1126;-5781;4056;-85;3970;-109;0;3861;-1357
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;01/06/2016;13552;0;6320;0;0;0;19873;-6220;-2298;0;0;-1884;-10402;9471;1781;1804;-6339;-4429;-113;0;878;-698;-7116;2355;-32;2323;-245;0;2078;-512
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;01/06/2016;17335;0;2234;0;0;0;19569;-2810;-2832;0;0;-16500;-22142;-2573;1556;1769;-4006;-5156;-40;0;156;-4636;-10356;-12929;-638;-13567;-42;0;-13609;0
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;01/06/2016;344;0;18988;0;0;0;19333;-18038;0;0;0;-685;-18723;610;2;0;-2877;-1117;-13;1315;4035;-23;1322;1932;0;1932;0;0;1932;0
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;n2;;I;2;SAO PAULO;SP;01/06/2016;152;0;19100;0;0;0;19252;-233;0;0;0;0;-233;19020;1575;4089;-5993;-6506;-1533;0;2276;0;-6092;12928;0;12928;-4538;1;8389;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;01/06/2016;11177;0;8007;0;0;0;19185;-4568;-458;0;0;-2834;-7860;11325;768;870;-2753;-3123;-49;0;945;-406;-3747;7578;-4;7574;-57;0;7517;-4279
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;01/06/2016;12715;0;6408;0;0;0;19123;-6741;-604;0;0;-1935;-9279;9844;1388;545;-3764;-3233;-112;0;356;-193;-5014;4830;-19;4811;-95;0;4716;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;01/06/2016;12612;0;6466;0;0;0;19078;-8379;-608;0;0;-1028;-10014;9064;1150;739;-4199;-3205;-90;0;1065;-544;-5084;3980;-31;3948;-223;-135;3590;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;01/06/2016;14365;0;4680;0;0;0;19045;-8056;0;0;0;-1476;-9532;9514;1125;549;-4673;-4838;-23;0;4;-349;-8205;1309;21;1330;0;0;1330;-87
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;;I;1;MANAUS;AM;01/06/2016;2466;0;16518;-98;0;0;18885;0;-1619;0;0;-1150;-2769;16116;14431;307;-13510;-5985;-756;0;22;-273;-5764;10353;-1335;9018;-4642;0;4376;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;01/06/2016;15009;0;3748;0;0;0;18757;-7129;-538;0;0;-4442;-12109;6648;263;441;-3831;-2663;-22;0;296;-148;-5665;983;16;1000;-29;-116;855;-63
BANCO GERADOR S.A.;10664513;b1;;I;2;RECIFE;PE;01/06/2016;16335;0;2921;-548;0;0;18708;-10621;-129;0;0;293;-10458;8250;6;403;-2211;-10431;-338;0;426;-4254;-16400;-8150;-1856;-10007;4003;0;-6004;0
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;01/06/2016;12439;0;6263;0;0;0;18702;-7076;-652;0;0;-2386;-10114;8588;1672;1639;-6516;-5331;-137;0;1005;-706;-8373;215;25;240;-238;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;01/06/2016;14273;0;4208;0;0;0;18481;-9270;0;0;0;-392;-9662;8819;617;79;-2530;-3408;-13;0;5;-149;-5400;3419;381;3801;-115;-120;3566;-2065
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;;I;2;PORTO ALEGRE;RS;01/06/2016;18309;0;87;0;0;0;18395;-3728;0;0;0;-2725;-6453;11942;0;0;-324;-6921;-691;0;461;-2734;-10209;1733;-360;1373;-1470;0;-97;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;01/06/2016;5633;0;12666;0;0;0;18298;-14263;0;0;0;-552;-14815;3484;70;26;-1752;-1414;-17;0;506;-162;-2743;741;0;741;-23;0;718;-477
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;01/06/2016;13982;0;4265;0;0;0;18247;-6180;-318;0;0;-4041;-10539;7708;1380;1511;-4463;-3931;-53;0;369;-497;-5684;2024;10;2034;-143;-171;1720;0
