Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO JAGUARI - SICREDI VALE DO JAGUARI RS;87780284;b3S;I;2;;9;SANTIAGO;RS;01/06/2016;45440;168;2281;4200;4026;735;3;0;11413;4;203;510;744;72;0;0;1533;237;6071;14848;6;0;0;0;21163;93;2771;141;0;0;0;0;3005;0;0;0;0;0;0;0;0;1882;570;2109;2251;1191;266;57;8326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;I;2;;9;CASCAVEL;PR;01/06/2016;45250;53;1093;2618;3251;939;0;0;7953;28;1215;3372;5769;2230;1440;0;14055;100;1552;6547;2354;0;0;0;10554;0;3259;464;0;0;0;0;3723;0;0;0;0;0;0;0;0;96;658;1819;3365;1853;1124;0;8916;0;7;20;23;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;I;2;;9;VARGINHA;MG;01/06/2016;45098;330;3103;8279;7967;1189;25;0;20892;42;460;1215;1382;29;0;0;3128;0;2422;139;89;0;3568;0;6218;267;7497;572;0;0;0;0;8336;0;0;0;0;0;0;0;0;137;146;200;110;2;0;0;595;0;0;0;0;0;0;0;0;0;924;3619;1149;157;80;0;5928;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;I;2;;9;FOZ DO IGUACU;PR;01/06/2016;44932;1341;3071;6439;8910;817;28;0;20606;24;413;880;1042;11;0;0;2371;0;2816;2500;99;0;0;0;5415;478;7002;440;0;0;0;0;7919;0;0;0;0;0;0;0;0;361;2603;5607;50;0;0;0;8620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;I;2;;9;PRUDENTOPOLIS;PR;01/06/2016;44460;252;1787;3943;3525;234;0;0;9740;30;367;1008;1309;63;0;0;2777;394;4690;5285;0;0;0;0;10369;245;13440;1398;0;0;0;0;15083;0;0;0;0;0;0;0;0;347;1347;1324;1831;290;29;200;5368;0;0;0;0;0;0;0;0;0;233;890;0;0;0;0;1123;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;I;2;;9;RIO VERDE;GO;01/06/2016;43711;315;1452;2936;229;0;0;0;4931;25;3497;838;6761;1529;0;0;12649;0;641;116;0;0;0;0;757;7;2258;173;0;0;0;0;2439;0;0;0;0;0;0;0;0;35;481;1245;0;0;0;0;1762;0;0;0;0;0;0;0;0;0;21052;62;60;0;0;0;21174;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, EMPRESÁRIOS, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;I;2;;9;TAUBATE;SP;01/06/2016;43588;224;2938;8003;11107;1253;60;0;23584;8;846;2387;5403;2425;2095;0;13164;35;2838;1761;0;0;0;0;4634;0;1903;136;0;0;0;0;2039;0;0;0;0;0;0;0;0;27;140;0;0;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;I;2;;9;MANHUACU;MG;01/06/2016;43361;183;3279;6067;7100;93;0;0;16722;10;275;700;1047;106;2;0;2140;0;4692;1178;371;0;0;0;6242;227;11791;1314;0;0;0;0;13332;0;0;0;0;0;0;0;0;251;2537;1600;348;0;0;0;4736;0;0;0;0;0;0;0;0;0;45;12;133;0;0;0;190;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;;9;SAO GABRIEL DO OESTE;MS;01/06/2016;43052;113;1644;4268;3662;26;0;0;9714;7;232;406;453;0;0;0;1099;550;5189;9885;0;0;0;0;15623;240;10821;926;0;0;0;0;11987;0;0;0;0;0;0;0;0;261;973;1297;1874;118;5;85;4614;2;5;5;3;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;I;2;;9;LAJEADO;RS;01/06/2016;43012;34;1149;2942;6083;3384;1964;0;15555;18;1635;4496;8580;4352;3372;0;22453;0;803;3963;0;0;0;0;4766;10;174;17;0;0;0;0;202;0;0;0;0;0;0;0;0;6;13;12;5;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;I;2;;9;REDENCAO;PA;01/06/2016;42964;327;1787;5421;5203;29;0;0;12768;114;920;2227;2808;200;0;0;6269;1206;5975;1854;0;0;0;0;9035;1487;1355;51;0;0;0;0;2892;0;0;0;0;0;0;0;0;1346;1647;2849;4825;931;69;333;12001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;I;2;;9;BELO HORIZONTE;MG;01/06/2016;42505;569;5583;9865;15267;613;0;0;31898;5;80;164;141;0;0;0;389;0;4522;0;0;0;4;0;4525;0;591;2;0;0;0;0;593;0;0;0;0;0;0;0;0;392;617;1551;2461;79;0;0;5100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;;9;RAUL SOARES;MG;01/06/2016;42307;300;2722;8078;10616;1066;120;0;22901;17;497;1391;2438;532;0;0;4875;0;1726;1743;0;0;0;0;3469;196;5790;489;0;0;0;0;6475;0;0;0;0;0;0;0;0;261;4160;70;42;0;0;0;4533;0;0;0;0;0;0;0;0;0;54;0;0;0;0;0;54;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;I;2;;9;SANTO ANGELO;RS;01/06/2016;41554;54;1996;6145;10516;4162;895;0;23768;31;490;1307;2370;1019;1173;0;6391;39;3385;4294;0;0;0;0;7718;0;1832;653;0;0;0;0;2485;0;0;0;0;0;0;0;0;6;132;288;551;215;0;0;1192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;I;2;;9;MURIAE;MG;01/06/2016;40457;231;5497;5834;6256;561;0;0;18379;8;416;1056;1378;160;0;0;3019;0;4993;781;0;0;0;0;5774;422;9196;1427;0;0;0;0;11045;0;0;0;0;0;0;0;0;112;1681;241;3;0;0;0;2037;0;0;0;0;0;0;0;0;0;0;202;0;0;0;0;202;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PAJEÚ, AGRESTE E RECIFE - SICOOB PERNAMBUCO;3732359;b3S;I;2;;9;SAO JOSE DO EGITO;PE;01/06/2016;40389;1769;2395;5177;8097;2217;884;48;20587;13;210;596;724;9;0;0;1553;0;860;0;0;0;0;0;860;584;7010;575;0;0;0;0;8169;0;0;0;0;0;0;0;0;199;846;7051;284;296;506;0;9182;0;0;0;0;0;0;0;0;0;5;9;24;0;0;0;37;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;I;2;;9;NOVA TRENTO;SC;01/06/2016;40209;497;2411;5137;9089;2267;1220;793;21415;29;385;1097;1873;318;4;0;3706;0;513;787;0;0;0;0;1300;0;7103;860;1;0;0;0;7964;0;0;0;0;0;0;0;0;87;907;4820;10;0;0;0;5825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESARIOS E MICROEMPREENDEDORES DA REGIÃO DE CAPIVARI;49389307;b3S;I;2;;9;CAPIVARI;SP;01/06/2016;40068;149;2229;7940;3829;441;0;0;14589;10;146;407;713;92;0;0;1368;0;2338;0;0;0;0;0;2338;986;7569;447;5;0;0;0;9007;0;0;0;0;0;0;0;0;189;4148;8007;0;0;0;0;12344;0;0;0;0;0;0;0;0;0;0;0;420;0;0;0;420;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;;9;ERECHIM;RS;01/06/2016;40058;2;246;2335;1673;17;0;0;4273;22;1586;4253;8323;4656;4221;0;23061;0;300;4754;5150;1394;0;0;11598;0;1023;70;0;0;0;0;1094;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;I;2;;9;ITUIUTABA;MG;01/06/2016;40016;277;2993;7236;8924;245;0;0;19674;15;117;293;434;33;0;0;892;0;2741;211;0;0;0;0;2951;57;13333;449;8;0;0;0;13846;0;0;0;0;0;0;0;0;418;150;473;598;640;0;0;2279;0;0;0;0;0;0;0;0;0;84;89;201;0;0;0;374;0;0;0;0;0;0;0;0;0
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;I;2;;14;ARAUCARIA;PR;01/06/2016;39515;2856;13822;3688;1900;0;0;0;22266;76;575;1611;3514;613;0;0;6389;0;0;0;0;0;0;0;0;1111;2081;4141;3523;4;0;0;10859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OURINVEST;51901;b2;C;2;;198;SAO PAULO;SP;01/06/2016;39473;0;0;0;0;0;0;0;0;231;657;1500;2167;0;0;0;4555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;18507;16152;0;0;0;0;34918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS INTEGRAÇÃO ROTA DAS TERRAS - SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS;87510475;b3S;I;2;;9;TAPERA;RS;01/06/2016;39434;42;995;2383;1845;293;201;0;5759;33;462;1037;1110;164;0;0;2806;701;5539;8760;84;0;0;0;15084;68;9423;1351;12;0;0;0;10854;0;0;0;0;0;0;0;0;65;387;1882;1761;496;0;78;4670;0;0;0;0;0;0;0;0;0;0;261;0;0;0;0;261;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;I;2;;9;ARIQUEMES;RO;01/06/2016;39101;0;0;0;0;0;0;0;0;0;353;735;473;0;0;0;1561;0;4411;7377;0;0;0;0;11789;74;10245;192;0;0;0;0;10511;0;0;0;0;0;0;0;0;759;5941;7471;1068;0;0;0;15240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;I;2;;9;GOIANESIA;GO;01/06/2016;39094;315;1481;4737;4716;3291;0;0;14540;4;39;152;123;2;0;0;320;0;198;0;0;4;0;0;202;40;1424;474;0;0;0;0;1937;0;0;0;0;0;0;0;0;94;955;8575;9207;0;0;0;18831;0;0;0;0;0;0;0;0;0;2801;461;0;0;0;0;3262;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;I;2;;9;XANXERE;SC;01/06/2016;38772;935;7302;13068;6109;73;0;0;27486;37;406;1116;1657;11;0;0;3226;0;211;327;124;115;0;0;776;0;3491;11;0;0;0;0;3503;0;0;0;0;0;0;0;0;111;822;2849;0;0;0;0;3782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - SCRCRED;10218474;b3S;I;2;;9;SAO BENTO DO SUL;SC;01/06/2016;38586;424;2430;6048;4636;9;0;0;13547;113;1311;3415;5352;1154;24;0;11368;0;386;872;0;0;0;0;1258;0;5224;1296;0;0;0;0;6521;0;0;0;0;0;0;0;0;615;972;1820;2017;348;120;0;5893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;I;2;;9;TOLEDO;PR;01/06/2016;38047;3;87;198;45;0;0;0;333;37;1193;3198;5345;3066;3359;0;16198;0;510;4223;600;0;0;0;5333;0;1474;154;0;0;0;0;1627;0;0;0;0;0;0;0;0;179;1907;4619;6133;1360;295;0;14494;0;5;16;37;5;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;I;2;;9;BOM DESPACHO;MG;01/06/2016;37957;99;3697;7635;10441;1099;0;0;22972;23;244;580;980;128;0;0;1956;0;1021;140;0;0;0;0;1161;400;8291;868;0;0;0;0;9559;0;0;0;0;0;0;0;0;33;704;1523;49;0;0;0;2309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;01/06/2016;37844;533;2757;3579;3254;551;501;0;11176;23;435;1213;1902;176;0;0;3749;0;1926;0;0;0;0;0;1926;139;6809;641;3;0;0;0;7592;0;0;0;0;0;0;0;0;645;4745;8011;0;0;0;0;13402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE ARARAS E REGIÃO - UNICRED ANHANGUERA;2647564;b3S;I;2;;9;ARARAS;SP;01/06/2016;37809;59;965;2301;3236;197;0;0;6758;90;965;2605;4209;1765;1681;39;11353;18;1668;3932;0;0;0;0;5618;80;3177;142;0;0;0;0;3399;0;0;0;0;0;0;0;0;527;973;1984;3652;1851;1662;31;10680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;I;2;;9;ITAUNA;MG;01/06/2016;37510;429;5056;9031;9167;109;0;0;23791;19;268;715;499;30;0;0;1531;0;1073;204;0;0;0;0;1277;119;6254;485;0;0;0;0;6858;0;0;0;0;0;0;0;0;94;563;3296;99;0;0;0;4052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;I;2;;9;LARANJEIRAS DO SUL;PR;01/06/2016;37090;143;1439;3374;3564;222;0;0;8742;16;390;1002;1285;100;0;0;2793;729;4070;9365;276;0;0;0;14440;145;4451;538;0;0;0;0;5134;0;0;0;0;0;0;0;0;304;1058;1425;1861;536;28;99;5312;1;2;1;0;0;0;0;3;0;645;21;0;0;0;0;666;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;I;2;;9;CARATINGA;MG;01/06/2016;36418;542;1950;5690;9943;1389;19;0;19532;22;134;375;625;71;0;0;1226;0;2707;2019;0;0;0;0;4726;229;8029;1126;0;0;0;0;9384;0;0;0;0;0;0;0;0;192;67;70;0;0;0;0;329;0;0;0;0;0;0;0;0;0;376;642;135;68;0;0;1220;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;;9;CLAUDIO;MG;01/06/2016;36319;70;2683;5436;7091;3241;5;0;18525;0;138;320;450;123;0;0;1032;0;431;919;547;161;0;0;2058;41;9309;180;0;0;0;0;9530;0;0;0;0;0;0;0;0;9;1703;3442;20;0;0;0;5174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;I;2;;9;CAPELINHA;MG;01/06/2016;35971;257;4362;7835;6562;932;117;0;20065;42;421;1016;1163;60;0;0;2701;0;1580;1701;0;0;0;0;3281;175;7447;684;0;0;0;0;8305;0;0;0;0;0;0;0;0;69;586;293;1;0;0;0;949;0;0;0;0;0;0;0;0;0;140;529;0;0;0;0;670;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;I;2;;9;FLORIANOPOLIS;SC;01/06/2016;35802;242;1991;4490;4432;308;0;0;11463;179;1455;3681;4830;403;0;0;10547;0;1011;2796;0;0;0;0;3807;0;6224;611;0;0;0;0;6835;0;0;0;0;0;0;0;0;354;680;1132;868;116;0;0;3150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;I;2;;9;GUARAPUAVA;PR;01/06/2016;35710;108;2269;2979;2626;158;0;0;8141;19;296;593;643;116;22;0;1688;341;3226;6032;0;0;0;0;9599;92;6126;890;0;0;0;0;7107;0;0;0;0;0;0;0;0;411;1341;1899;2762;649;0;75;7137;0;0;0;0;0;0;0;0;0;1722;315;0;0;0;0;2037;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;I;2;;9;TEIXEIRA DE FREITAS;BA;01/06/2016;34951;715;4353;7227;5265;51;0;0;17610;119;1007;2383;3155;124;0;0;6787;0;1258;5315;15;2;0;0;6589;111;2579;419;5;0;0;0;3114;0;0;0;0;0;0;0;0;333;247;12;24;1;0;0;616;0;0;0;0;0;0;0;0;0;106;128;0;0;0;0;234;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;I;2;;9;BAGE;RS;01/06/2016;34589;238;2765;5304;6611;538;31;0;15487;77;453;891;1128;124;1;0;2674;226;3013;3889;0;0;0;0;7128;102;2797;153;0;0;0;0;3053;0;0;0;0;0;0;0;0;151;1895;2089;1189;99;0;86;5509;0;0;0;0;0;0;0;0;0;405;308;26;0;0;0;739;0;0;0;0;0;0;0;0;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;I;2;;9;SAO SEBASTIAO DO PARAISO;MG;01/06/2016;34482;60;1586;3911;5901;1257;33;0;12749;6;101;293;561;66;0;0;1025;0;1444;1272;0;0;0;0;2716;19;3653;309;0;0;0;0;3981;0;0;0;0;0;0;0;0;74;699;4911;2881;4957;119;0;13640;0;0;11;10;0;0;0;21;0;27;180;59;30;53;0;349;0;0;0;0;0;0;0;0;0
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;I;2;;14;BARUERI;SP;01/06/2016;33732;2323;4857;5302;5138;899;0;0;18520;796;2216;5107;5621;527;0;0;14266;0;0;0;0;0;0;0;0;710;21;0;0;0;0;0;731;0;0;0;0;0;0;0;0;76;131;8;0;0;0;0;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;I;2;;9;JOINVILLE;SC;01/06/2016;33494;151;1521;3481;4111;289;0;0;9554;181;1892;4406;5162;438;3;0;12082;0;358;1145;0;0;0;0;1503;0;5478;1790;0;0;0;0;7268;0;0;0;0;0;0;0;0;302;511;909;913;124;0;0;2758;0;54;131;132;14;0;0;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;I;2;;9;SAO LOURENCO D'OESTE;SC;01/06/2016;33453;142;1598;3520;7428;1941;14;0;14642;108;810;2109;4300;1210;2;0;8539;0;489;541;141;0;0;0;1172;669;5141;553;0;0;0;0;6363;0;0;0;0;0;0;0;0;57;204;80;1497;10;0;0;1849;5;51;120;170;24;0;0;371;0;518;0;0;0;0;0;518;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO JAMARI - SICOOB VALE DO JAMARI;5203605;b3S;I;2;;9;BURITIS;RO;01/06/2016;33267;1144;5282;5927;3878;0;0;0;16231;74;431;1086;1089;8;0;0;2688;0;1823;23;0;0;0;0;1845;151;10861;474;0;0;0;0;11486;0;0;0;0;0;0;0;0;804;197;9;6;0;0;0;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;I;2;;9;PARA DE MINAS;MG;01/06/2016;32291;168;2913;4158;4641;66;20;0;11966;0;282;564;776;53;0;0;1675;0;1629;104;0;0;0;0;1733;152;9814;1337;0;0;0;0;11302;0;0;0;0;0;0;0;0;209;563;4808;35;0;0;0;5615;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
