Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO SUL DO MARANHÃO - SICOOB CREDISUL;9403026;b3S;;I;2;GRAJAU;MA;41153;NA;NA;8372;0;8372;12110;0;0;0;0;0;0;12110;NA;NA%;NA%;0,6913;NA%;0,0289
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARACIABA-CRESOL GUARACIABA;5400634;b3S;;I;2;GUARACIABA;SC;41153;NA;NA;1728;0;1728;12098;0;0;0;0;0;0;12098;NA;NA%;NA%;0,1428;NA%;0,0752
ESCRITORIO RUY LAGE SOCIEDADE CORRETORA DE TITULOS LTDA;17305319;n2;;I;2;BELO HORIZONTE;MG;41153;NA;NA;4079;2314;6266;1181;0;0;0;9931;9931;940;12051;NA;NA%;NA%;0,52;NA%;0,0072
PENTAGONO S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;17343682;n2;;I;2;RIO DE JANEIRO;RJ;41153;NA;NA;1228;0;1228;2762;0;0;0;0;0;9273;12035;NA;NA%;NA%;0,1021;NA%;0,1592
COOPERATIVA DE CRÉDITO DOS METALÚRGICOS DO ABC - CREDABC;5740092;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;41153;NA;NA;2906;0;2906;2600;0;0;0;0;0;0;11991;NA;NA%;NA%;0,2423;NA%;0,0026
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;;I;2;TANGARA;SC;41153;NA;NA;1649;0;1649;11987;0;0;0;0;0;0;11987;NA;NA%;NA%;0,1375;NA%;0,1386
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;41153;NA;NA;5459;0;5459;11978;0;0;0;0;0;0;11978;NA;NA%;NA%;0,4557;NA%;0,0156
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;41153;NA;NA;12474;349;12823;11906;0;0;0;0;0;0;11906;NA;NA%;NA%;1,077;NA%;0,0053
COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA;27171974;b3S;;I;2;CARIACICA;ES;41153;NA;NA;12463;0;12463;11876;0;0;0;0;0;0;11876;NA;NA%;NA%;1,0494;NA%;0,0008
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;;I;2;ARACI;BA;41153;NA;NA;1615;0;1615;11823;0;0;0;0;0;0;11823;NA;NA%;NA%;0,1366;NA%;0,1659
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SERTÃO PARAIBANO LTDA. - UNICRED ALTO SERTÃO PARAIBANO;9343038;b3S;;I;2;SOUSA;PB;41153;NA;NA;3547;0;3547;11820;0;0;0;0;0;0;11820;NA;NA%;NA%;0,3001;NA%;0,0573
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50579044;n2;;I;2;SAO PAULO;SP;41153;NA;NA;1350;0;1350;1240;0;0;0;0;0;10575;11814;NA;NA%;NA%;0,1143;NA%;0,0719
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES;27302181;b3S;;I;2;VITORIA;ES;41153;NA;NA;7642;0;7623;10344;0;0;0;0;0;0;11791;NA;NA%;NA%;0,6465;NA%;0,0514
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL DO ESTADO DE RONDÔNIA - CREDIFORTE;3497143;b3S;;I;2;PORTO VELHO;RO;41153;NA;NA;9211;0;9211;11764;0;0;0;0;0;0;11764;NA;NA%;NA%;0,783;NA%;0,0853
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE LEITE DO VALE DO RIO GRANDE LTDA - SICOOB CREDILEITE;86585049;b3S;;I;2;UBERABA;MG;41153;NA;NA;2637;0;2637;11755;0;0;0;0;0;0;11755;NA;NA%;NA%;0,2244;NA%;0,3572
AGENCIA DE FOMENTO DO AMAPA S.A.;2929977;n1;;I;1;MACAPA;AP;41153;NA;NA;5021;0;5021;10733;0;0;1004;0;1004;0;11737;NA;NA%;NA%;0,4278;NA%;0,0373
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PORTO XAVIER-CRESOL PORTO XAVIER;5442759;b3S;;I;2;PORTO XAVIER;RS;41153;NA;NA;2194;0;2194;11729;0;0;0;0;0;0;11729;NA;NA%;NA%;0,1871;NA%;0,1727
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;;I;2;RIO VERDE;GO;41153;NA;NA;4757;0;4675;11725;0;0;0;0;0;0;11725;NA;NA%;NA%;0,3987;NA%;0,0244
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;;I;2;CURITIBANOS;SC;41153;NA;NA;2875;0;2875;11680;0;0;0;0;0;0;11680;NA;NA%;NA%;0,2461;NA%;0,1724
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES ESTATUTARIOS DA ADMINISTRACAO DIRETA DO ESTADO DO ESPIRITO SANTO - COOPFISCO;2475222;b3S;;I;2;VITORIA;ES;41153;NA;NA;4661;0;4661;6006;0;0;0;0;0;0;11666;NA;NA%;NA%;0,3995;NA%;0,0858
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS JURÍDICAS E DOS SERVENTUÁRIOS DE ÓRGÃOS DA JUSTIÇA E AFINS, NO ESTADO DE RONDÔNIA   SICOOB CREDJURD;4751713;b3S;;I;2;PORTO VELHO;RO;41153;NA;NA;6265;0;6265;11604;0;0;0;0;0;0;11604;NA;NA%;NA%;0,54;NA%;0,1128
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE BAGE LTDA;2463485;b3S;;I;2;BAGE;RS;41153;NA;NA;3616;0;3616;11579;0;0;0;0;0;0;11579;NA;NA%;NA%;0,3123;NA%;0,0207
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;;I;2;PINHALZINHO;SC;41153;NA;NA;1776;0;1776;11565;0;0;0;0;0;0;11565;NA;NA%;NA%;0,1536;NA%;0,124
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;;I;2;SAO VICENTE DE MINAS;MG;41153;NA;NA;2762;0;2732;11526;0;0;0;0;0;0;11526;NA;NA%;NA%;0,237;NA%;0,0669
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA - SICOOB CREDICOOPERTRIL;1374196;b3S;;I;2;SAO FRANCISCO DE SALES;MG;41153;NA;NA;4123;0;4111;11438;0;0;0;0;0;0;11438;NA;NA%;NA%;0,3594;NA%;0,0567
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DA PETROBRÁS - PETROCRED;953908;b3S;;I;2;SAO PAULO;SP;41153;NA;NA;813;0;813;1610;0;0;0;0;0;0;11414;NA;NA%;NA%;0,0712;NA%;0,0027
SOL CORRETORA DE CÂMBIO LTDA.;8520517;n2;;I;2;NATAL;RN;41153;NA;NA;4562;0;4562;2110;8876;0;0;0;8876;416;11402;NA;NA%;NA%;0,4001;NA%;0,4429
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;;I;2;AUREA;RS;41153;NA;NA;2023;0;2023;11385;0;0;0;0;0;0;11385;NA;NA%;NA%;0,1777;NA%;0,1096
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALTO DO LONTRA - CRESOL SALTO DO LONTRA;5135542;b3S;;I;2;SALTO DO LONTRA;PR;41153;NA;NA;2202;0;2202;11364;0;0;0;0;0;0;11364;NA;NA%;NA%;0,1937;NA%;0,1206
TATICA S.A. - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;66616632;n2;;I;2;SAO PAULO;SP;41153;NA;NA;7217;85;7110;3879;2370;0;2852;726;5948;1534;11361;NA;NA%;NA%;0,6258;NA%;0,5263
GOLCRED S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7631026;n1;;I;2;SAO JOSE;SC;41153;NA;NA;8142;0;8142;9118;0;0;0;0;0;2225;11343;NA;NA%;NA%;0,7178;NA%;0,005
PRIME S/A CORRETORA DE CAMBIO E VALORES;36092302;n2;;I;2;RIO DE JANEIRO;RJ;41153;NA;NA;13294;0;13294;4511;0;0;6;0;6;6792;11309;NA;NA%;NA%;1,1755;NA%;0,026
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;41153;NA;NA;14176;0;14173;11304;0;0;0;0;0;0;11304;NA;NA%;NA%;1,2539;NA%;0,0043
COOPERATIVA DE CRÉDITO RURAL DE ALTA FLORESTA D'OESTE LTDA;4979202;b3S;;I;2;ALTA FLORESTA D'OESTE;RO;41153;NA;NA;2428;0;2428;9121;0;0;0;0;0;0;11284;NA;NA%;NA%;0,2152;NA%;0,0566
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DO SISTEMA FINANCEIRO EM CURITIBA E EM MUNICÍPIOS DA REGIÃO METROPOLITANA;5097757;b3S;;I;2;CURITIBA;PR;41153;NA;NA;5489;0;5489;10375;0;0;0;0;0;0;11276;NA;NA%;NA%;0,4868;NA%;0,1056
AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S.A.;5474540;n1;;I;1;PALMAS;TO;41153;NA;NA;8672;0;8672;8457;0;0;0;0;0;2785;11242;NA;NA%;NA%;0,7714;NA%;0,0248
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SALGADO FILHO - CRESOL SALGADO FILHO;4611476;b3S;;I;2;SALGADO FILHO;PR;41153;NA;NA;2248;0;2248;11225;0;0;0;0;0;0;11225;NA;NA%;NA%;0,2002;NA%;0,1417
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE COLORADO E REGIÃO - SICOOB COLORADO;11610996;b3S;;I;2;COLORADO;PR;41153;NA;NA;1997;0;1997;11199;0;0;0;0;0;0;11199;NA;NA%;NA%;0,1783;NA%;0,1467
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;;I;2;BELO HORIZONTE;MG;41153;NA;NA;9451;0;9451;11172;0;0;0;0;0;0;11172;NA;NA%;NA%;0,8459;NA%;0,0026
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS MALHAS LTDA. - SICOOB CREDMALHAS;3941182;b3S;;I;2;MONTE SIAO;MG;41153;NA;NA;5630;0;5630;11133;0;0;0;0;0;0;11133;NA;NA%;NA%;0,5058;NA%;0,0787
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIMENTA LTDA. - SICOOB CREDIPIMENTA;42934794;b3S;;I;2;PIMENTA;MG;41153;NA;NA;4042;67;4071;11101;0;0;0;0;0;0;11101;NA;NA%;NA%;0,3667;NA%;0,0862
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CERRO LARGO - CRESOL CERRO LARGO;8239542;b3S;;I;2;CERRO LARGO;RS;41153;NA;NA;2227;0;2227;11070;0;0;0;0;0;0;11070;NA;NA%;NA%;0,2012;NA%;0,0722
ADVALOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33824012;n2;;I;2;RIO DE JANEIRO;RJ;41153;NA;NA;4790;3728;8518;572;0;0;0;6222;6222;4264;11058;NA;NA%;NA%;0,7703;NA%;0,0062
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA RHODIA PAULINIA;46058731;b3S;;I;2;PAULINIA;SP;41153;NA;NA;13724;141;13865;11017;0;0;0;0;0;0;11017;NA;NA%;NA%;1,2585;NA%;0,0004
COOPERATIVA DE CRÉDITO RURAL DE ROLIM DE MOURA LTDA.;3985375;b3S;;I;2;ROLIM DE MOURA;RO;41153;NA;NA;5512;0;5512;10982;0;0;0;0;0;0;10982;NA;NA%;NA%;0,5019;NA%;0,0285
CREDICORP CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;72182306;n2;;I;2;RIO DE JANEIRO;RJ;41153;NA;NA;2049;2049;4098;6054;0;0;587;0;587;4293;10934;NA;NA%;NA%;0,3748;NA%;0,015
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;41153;NA;NA;5182;0;5131;10909;0;0;0;0;0;0;10909;NA;NA%;NA%;0,4703;NA%;0,0866
TURMALINA CORRETORA DE CÂMBIO S.A.;10853017;n2;;I;2;SAO PAULO;SP;41153;NA;NA;2205;0;2205;422;4838;0;0;0;4838;5648;10908;NA;NA%;NA%;0,2021;NA%;0,1737
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DA REGIÃO METROPOLITANA DE BELÉM LTDA - SICOOB COOESA;83836114;b3S;;I;2;BELEM;PA;41153;NA;NA;6598;0;6598;10891;0;0;0;0;0;0;10891;NA;NA%;NA%;0,6058;NA%;0,023
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DOS DEPARTAMENTOS DE POLÍCIA FEDERAL, POLÍCIA RODOVIÁRIA FEDERAL E DEMAIS SERVIDORES PÚBLICOS FEDERAIS LOTADOS NOS ESTADOS DE MT E MS - SICOOB FEDERAL;37497245;b3S;;I;2;CUIABA;MT;41153;NA;NA;7659;0;7659;10832;0;0;0;0;0;0;10832;NA;NA%;NA%;0,7071;NA%;0,196
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA SERRA GERAL DE MINAS LTDA. - CREDIGERAIS;2804469;b3S;;I;2;JANAUBA;MG;41153;NA;NA;4022;0;4022;10763;0;0;0;0;0;0;10763;NA;NA%;NA%;0,3737;NA%;0,149
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;;I;2;ASSIS CHATEAUBRIAND;PR;41153;NA;NA;2088;0;2088;10762;0;0;0;0;0;0;10762;NA;NA%;NA%;0,194;NA%;0,1452
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE BAIANO - SICOOB CREDICONQUISTA;2282165;b3S;;I;2;VITORIA DA CONQUISTA;BA;41153;NA;NA;5328;0;5271;10715;0;0;0;0;0;0;10715;NA;NA%;NA%;0,4919;NA%;0,1277
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE RONDONOPOLIS - CREDLOJA;5247312;b3S;;I;2;RONDONOPOLIS;MT;41153;NA;NA;3826;0;3801;10412;0;0;0;0;0;0;10698;NA;NA%;NA%;0,3553;NA%;0,5066
SAFDIÉ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;5389174;n2;;I;2;SAO PAULO;SP;41153;NA;NA;1569;0;1569;1488;0;0;0;0;0;9190;10679;NA;NA%;NA%;0,1469;NA%;0,1972
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CERRO AZUL - CRESOL CERRO AZUL;5326643;b3S;;I;2;CERRO AZUL;PR;41153;NA;NA;2906;0;2906;10655;0;0;0;0;0;0;10655;NA;NA%;NA%;0,2727;NA%;0,0668
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;;I;2;BELO HORIZONTE;MG;41153;NA;NA;5735;0;5511;10615;0;0;0;0;0;0;10615;NA;NA%;NA%;0,5192;NA%;0,1533
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;;I;2;GUARULHOS;SP;41153;NA;NA;3207;664;3802;10604;0;0;0;0;0;0;10604;NA;NA%;NA%;0,3586;NA%;0,4857
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE SÃO PAULO - SICOOB GRANDE SÃO PAULO;69181709;b3S;;I;2;SAO PAULO;SP;41153;NA;NA;1827;0;1827;10577;0;0;0;0;0;0;10577;NA;NA%;NA%;0,1727;NA%;0,0374
PAX CORRETORA DE VALORES E CÂMBIO S/A;6979363;n2;;I;2;FORTALEZA;CE;41153;NA;NA;7216;1039;8255;1795;0;0;3;3274;3278;5497;10570;NA;NA%;NA%;0,781;NA%;0,077
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CANDOI - CRESOL CANDOI;3356447;b3S;;I;2;CANDOI;PR;41153;NA;NA;1922;0;1922;10566;0;0;0;0;0;0;10566;NA;NA%;NA%;0,1819;NA%;0,0757
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;41153;NA;NA;4940;0;4940;10506;0;0;0;0;0;0;10506;NA;NA%;NA%;0,4702;NA%;0,252
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;;I;2;OURINHOS;SP;41153;NA;NA;1903;100;2003;10462;0;0;0;0;0;0;10462;NA;NA%;NA%;0,1915;NA%;0,1019
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;41153;NA;NA;1201;0;1159;10407;0;0;0;0;0;0;10407;NA;NA%;NA%;0,1114;NA%;0,5344
COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ;83325811;b3S;;I;2;BELEM;PA;41153;NA;NA;10790;0;10790;10392;0;0;0;0;0;0;10392;NA;NA%;NA%;1,0383;NA%;0,0232
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LITORAL SUL DA BAHIA - SICOOB LITORAL SUL;2876918;b3S;;I;2;GANDU;BA;41153;NA;NA;4513;0;4504;10382;0;0;0;0;0;0;10382;NA;NA%;NA%;0,4338;NA%;0,054
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;41153;NA;NA;2151;0;2151;10377;0;0;0;0;0;0;10377;NA;NA%;NA%;0,2073;NA%;0,0883
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IBEMA - CRESOL IBEMA;4232022;b3S;;I;2;IBEMA;PR;41153;NA;NA;2058;0;2058;10360;0;0;0;0;0;0;10360;NA;NA%;NA%;0,1987;NA%;0,1064
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE AMPERE - CRESOL AMPERE;3066193;b3S;;I;2;AMPERE;PR;41153;NA;NA;2142;0;2142;10324;0;0;0;0;0;0;10324;NA;NA%;NA%;0,2075;NA%;0,1356
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO OWENS-ILLINOIS DO BRASIL;43182278;b3S;;I;2;SAO PAULO;SP;41153;NA;NA;10955;203;11155;10217;0;0;0;0;0;0;10217;NA;NA%;NA%;1,0918;NA%;0,003
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54335401;b3S;;I;2;ALUMINIO;SP;41153;NA;NA;11246;703;11949;10202;0;0;0;0;0;0;10202;NA;NA%;NA%;1,1712;NA%;0,0352
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE;3973814;b3S;;I;2;PORTO ALEGRE;RS;41153;NA;NA;5238;0;5238;10196;0;0;0;0;0;0;10196;NA;NA%;NA%;0,5137;NA%;0,0378
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA TETRA PAK;67341487;b3S;;I;2;MONTE MOR;SP;41153;NA;NA;13203;0;13199;10183;0;0;0;0;0;0;10183;NA;NA%;NA%;1,2961;NA%;0,0001
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS DE CHAPECÓ - CRESOL ÁGUAS DE CHAPECÓ;7514202;b3S;;I;2;AGUAS DE CHAPECO;SC;41153;NA;NA;1254;0;1254;10168;0;0;0;0;0;0;10168;NA;NA%;NA%;0,1234;NA%;0,1251
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;;I;2;ALFREDO WAGNER;SC;41153;NA;NA;2292;0;2292;10154;0;0;0;0;0;0;10154;NA;NA%;NA%;0,2257;NA%;0,0892
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;41153;NA;NA;4372;0;4356;10132;0;0;0;0;0;0;10132;NA;NA%;NA%;0,4299;NA%;0,3055
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;;I;2;TIRADENTES DO SUL;RS;41153;NA;NA;1267;0;1267;10124;0;0;0;0;0;0;10124;NA;NA%;NA%;0,1252;NA%;0,2357
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;;I;2;RIO FORTUNA;SC;41153;NA;NA;1494;0;1494;10096;0;0;0;0;0;0;10096;NA;NA%;NA%;0,148;NA%;0,1433
BALUARTE S.A. CORRETORA DE CAMBIO;61688131;n2;;I;2;SAO PAULO;SP;41153;NA;NA;7026;0;7026;8834;0;0;0;0;0;1255;10089;NA;NA%;NA%;0,6964;NA%;0,2815
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;;I;2;SAO PAULO;SP;41153;NA;NA;9667;18;9685;1380;0;0;777;0;777;7892;10049;NA;NA%;NA%;0,9637;NA%;0,0013
INFOCRERJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE INFORMÁTICA DA REGIÃO METROPOLITANA DO RIO DE JANEIRO;4120633;b3S;;I;2;RIO DE JANEIRO;RJ;41153;NA;NA;5475;0;5475;10041;0;0;0;0;0;0;10041;NA;NA%;NA%;0,5452;NA%;0,1573
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;;I;2;GUARAMIRIM;SC;41153;NA;NA;2457;0;2457;10017;0;0;0;0;0;0;10017;NA;NA%;NA%;0,2453;NA%;0,0566
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;;I;2;TEOFILO OTONI;MG;41153;NA;NA;3190;0;3190;9953;0;0;0;0;0;0;9953;NA;NA%;NA%;0,3205;NA%;0,0905
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;;I;2;VITORIA DA CONQUISTA;BA;41153;NA;NA;4262;0;4262;9927;0;0;0;0;0;0;9927;NA;NA%;NA%;0,4293;NA%;0,0319
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GUARANIAÇU - CRESOL GUARANIAÇU;5121687;b3S;;I;2;GUARANIACU;PR;41153;NA;NA;1860;0;1860;9771;0;0;0;0;0;0;9771;NA;NA%;NA%;0,1904;NA%;0,0652
LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;71590442;n2;;I;2;ARARAS;SP;41153;NA;NA;1380;0;1380;1853;3585;0;1242;0;4826;3077;9757;NA;NA%;NA%;0,1414;NA%;0,2272
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7268499;b3S;;I;2;SANTA LUCIA;PR;41153;NA;NA;1878;0;1878;9746;0;0;0;0;0;0;9746;NA;NA%;NA%;0,1927;NA%;0,1538
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;;I;2;PIRACANJUBA;GO;41153;NA;NA;7041;0;6933;9684;0;0;0;0;0;0;9684;NA;NA%;NA%;0,7159;NA%;0,1511
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;41153;NA;NA;8124;0;7940;9639;0;0;0;0;0;0;9639;NA;NA%;NA%;0,8237;NA%;0,018
