Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAQUIENSE - SICREDI ITAQUI RS;87733077;b3S;;I;2;ITAQUI;RS;41153;21680;0;0;47441;5833;74953;0;0;0;0;0;0;0;5484;80437;0;45641;126078;0;68897;194975
COOPERATIVA DE CRÉDITO RURAL CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;;I;3;SAO GABRIEL DO OESTE;MS;41153;30129;0;350;60378;414;91271;0;0;0;0;0;0;0;0;91271;0;76030;167300;0;24368;191668
BANCO BRJ S.A.;27937333;b2;;I;2;RIO DE JANEIRO;RJ;41153;0;0;0;109862;0;109862;0;0;0;0;0;0;0;30866;140727;0;30212;170939;239;20287;191465
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NOSSA TERRA - SICREDI NOSSA TERRA;81192106;b3S;;I;2;CAFELANDIA;PR;41153;29871;0;0;70620;11881;112372;0;0;0;0;0;0;0;1683;114055;0;39507;153562;0;37774;191336
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41153;0;0;0;7885;0;7885;0;0;0;0;0;0;0;0;7885;0;13892;21776;0;166128;187904
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;41153;4624;0;0;161682;0;166306;0;0;0;0;0;0;0;0;166306;0;843;167149;0;20497;187647
COOPERATIVA DE CRÉDITO DO SUL DE RONDÔNIA LTDA. - SICOOB CREDISUL;3632872;b3S;;I;2;VILHENA;RO;41153;54265;0;0;50780;0;105045;0;0;0;0;0;0;0;28762;133807;0;3533;137339;0;43029;180369
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;41153;36002;0;0;73266;4150;113418;0;0;0;0;0;0;0;1573;114991;0;41363;156354;0;23497;179851
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA   SICOOB/SC CREDIJA;85291086;b3S;;I;2;JACINTO MACHADO;SC;41153;24467;0;0;96346;3032;123845;0;0;0;0;0;0;0;19815;143660;0;2168;145828;0;33779;179607
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE - SICREDI OESTE PR;76059997;b3S;;I;2;TOLEDO;PR;41153;28978;0;0;75942;3742;108662;0;0;0;0;0;0;0;2093;110756;0;36012;146768;0;32127;178895
BANCO RANDON S.A.;11476673;b1;;I;2;CAXIAS DO SUL;RS;41153;0;0;0;13536;0;13536;0;0;0;0;0;0;0;112035;125570;0;1164;126735;636;47783;175153
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE BAGÉ   SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;41153;29173;0;0;66374;5325;100873;0;0;0;0;0;0;0;2400;103273;0;38049;141321;0;32442;173763
BANCO VIPAL S.A.;9526594;b2;;I;2;PORTO ALEGRE;RS;41153;0;0;0;125289;0;125289;0;0;0;0;0;4934;4934;0;130223;0;2309;132532;421;37234;170187
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;;I;2;CURITIBA;PR;41153;0;0;0;62619;0;62619;0;0;0;0;0;0;0;0;62619;0;86910;149528;0;19585;169113
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA - SICREDI ARAGUAIA;32953317;b3S;;I;3;AGUA BOA;MT;41153;27363;0;2154;24450;719;54686;0;0;0;0;0;0;0;9018;63704;0;74546;138250;0;30787;169037
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PESTANENSE - SICREDI AUGUSTO PESTANA RS;90729369;b3S;;I;2;AUGUSTO PESTANA;RS;41153;25123;0;0;51582;4631;81336;0;0;0;0;0;0;0;2866;84201;0;45950;130152;0;38411;168563
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1800019;n1;;I;2;PORTO ALEGRE;RS;41153;0;0;0;57151;0;57151;0;0;0;0;0;82884;82884;0;140034;0;18420;158455;0;8289;166744
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;41153;15362;0;0;89433;5260;110055;0;0;0;0;0;0;0;24457;134512;0;2526;137038;0;27140;164178
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145953;145953;0;17824;163776
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL GO;10736214;b3S;;I;3;CRISTALINA;GO;41153;21991;0;0;38511;0;60502;0;0;0;0;0;0;0;6726;67228;0;75366;142594;0;21029;163624
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;10283;10283;0;108421;118704;0;44838;163541
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147215;147215;0;15868;163083
COOPERATIVA DE CRÉDITO RURAL COCAPEC;67096909;b3S;;I;2;FRANCA;SP;41153;26808;0;0;39023;0;65831;0;0;0;0;0;0;0;61968;127799;0;4125;131923;0;29236;161160
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;;I;2;BARUERI;SP;41153;0;0;8020;37461;0;45480;0;0;0;0;0;30705;30705;132;76318;0;51281;127599;0;32671;160270
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;41153;14770;0;0;56257;3868;74896;0;0;0;0;0;0;0;2271;77168;0;50895;128063;0;32160;160223
PLANNER;51341;n1;;C;2;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138181;138181;0;21189;159369
COOPERATIVA DE CRÉDITO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;41153;38612;0;0;48686;0;87298;0;0;0;0;0;0;0;11763;99062;0;26408;125470;0;33656;159126
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROF. DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS MICRORREGIÕES DE AMERICANA, PIRACICABA E BOTUCATU - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;41153;18320;0;0;115953;3591;137864;0;0;0;0;0;0;0;5;137868;0;1328;139196;0;19243;158440
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA;24799033;b3S;;I;2;QUIRINOPOLIS;GO;41153;25287;0;0;48413;82;73783;0;0;0;0;0;0;0;548;74331;0;26728;101059;0;57003;158062
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;41153;905;0;0;90422;0;91327;0;0;0;0;0;0;0;0;91327;0;20921;112248;0;45037;157286
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;41153;21967;0;0;66588;1119;89674;0;0;0;0;0;0;0;1405;91080;0;40241;131321;0;23639;154960
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;41153;31141;0;0;73033;9140;113314;0;0;0;0;0;0;0;0;113314;0;6470;119784;0;34815;154598
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;;I;2;SAO PAULO;SP;41153;0;0;0;94293;0;94293;0;0;0;0;0;6912;6912;0;101205;0;9843;111048;0;42131;153180
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;41153;20670;0;0;91669;13317;125656;0;0;0;0;0;0;0;0;125656;0;4994;130650;0;22417;153067
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41153;12632;0;0;36256;7778;56666;0;0;0;0;0;0;0;0;56666;0;32985;89651;0;62142;151792
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;41153;0;0;0;17924;163;18087;0;0;0;0;0;0;0;664;18752;0;110875;129626;0;21826;151452
SANTINVEST;50816;n1;;C;2;FLORIANOPOLIS;SC;41153;0;0;0;944;0;944;0;0;0;0;0;37459;37459;0;38402;0;7673;46075;0;104433;150508
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;41153;10047;0;0;18678;0;28725;0;0;0;0;0;0;0;0;28725;0;20339;49064;0;101290;150354
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;41153;25595;0;184;78818;8351;112947;0;0;0;0;0;0;0;1336;114283;0;16295;130578;0;18716;149294
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41153;19996;0;0;114217;0;134213;0;0;0;0;0;0;0;0;134213;0;1064;135276;0;13902;149178
BR PARTNERS;51822;b2;;I;2;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3480;3480;0;145001;148481
BRASIL PLURAL;51839;b2;;C;2;RIO DE JANEIRO;RJ;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65027;65027;0;82832;147859
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;41153;20197;0;0;62036;2010;84244;0;0;0;0;0;0;0;1387;85631;0;35762;121393;0;25612;147004
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PLANALTO DAS ARAUCÁRIAS - SICREDI PLANALTO DAS ARAUCÁRIAS PR/SC;81054686;b3S;;I;2;LAPA;PR;41153;25227;0;0;68418;4020;97665;0;0;0;0;0;0;0;1351;99015;0;30107;129123;0;17123;146246
M. SAFRA & CO. DISTRIBUIDORA DE TIT E VALS MOBILIARIOS S.A.;3203507;n2;;I;2;SAO PAULO;SP;41153;0;0;0;0;0;0;127960;0;0;0;0;0;0;0;127960;0;3912;131872;0;14281;146153
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED NORDESTE RS LTDA - UNICRED NORDESTE RS;73750424;b3S;;I;2;CAXIAS DO SUL;RS;41153;20911;0;0;79643;16957;117510;0;0;0;0;0;0;0;0;117510;0;3259;120769;0;25350;146119
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE - SICOOB OESTECREDI;78825023;b3S;;I;2;PALMITOS;SC;41153;13748;0;0;69302;3976;87026;0;0;0;0;0;0;0;24905;111930;0;2743;114673;0;29297;143970
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;41153;547;0;0;0;0;547;4400;0;0;0;0;0;0;0;4947;0;81566;86514;13;57371;143897
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;41153;23957;0;55;37569;1861;63443;0;0;0;0;0;0;0;0;63443;0;56843;120286;0;23215;143501
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93076;93076;0;50394;143470
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;;I;2;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117890;117890;0;25522;143412
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;41153;23669;0;0;57190;3344;84203;0;0;0;0;0;0;0;489;84692;0;36715;121407;0;21526;142933
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;41153;19920;0;0;42859;3788;66568;0;0;0;0;0;0;0;1403;67971;0;51301;119272;0;23604;142875
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;41153;24276;0;0;41725;2599;68599;0;0;0;0;0;0;0;5843;74443;0;33947;108390;0;34353;142743
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO - SICREDI NOROESTE MT;33022690;b3S;;I;2;ARAPUTANGA;MT;41153;37355;0;0;36402;1036;74793;0;0;0;0;0;0;0;6022;80816;0;34390;115205;0;26052;141258
COOPERATIVA DE CRÉDITO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41153;23850;0;0;57508;14914;96272;0;0;0;0;0;0;0;0;96272;0;21428;117700;0;23433;141133
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25264;25264;0;115052;140316
QUERO-QUERO FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;41153;0;0;0;0;0;0;0;0;0;0;0;109442;109442;0;109442;0;5285;114727;0;24416;139143
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;41153;26393;0;0;47253;1291;74937;0;0;0;0;0;0;0;5015;79953;0;38825;118778;0;20189;138967
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;41153;19889;0;0;64970;29;84888;0;0;0;0;0;0;0;24241;109129;0;3899;113029;0;25639;138668
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO DISTRITO FEDERAL LTDA.;692214;b3C;;I;2;BRASILIA;DF;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90111;90111;0;47584;137695
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;120389;120789;0;15526;136315
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;41153;0;0;0;62552;0;62552;0;0;0;0;0;0;0;0;62552;0;3883;66435;0;69525;135960
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;41153;2080;0;0;68314;0;70395;0;0;0;0;0;0;0;0;70395;0;13965;84359;0;50322;134681
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41153;14984;0;0;76859;240;92084;0;0;0;0;0;0;0;479;92563;0;30120;122683;0;11807;134490
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;41153;0;0;10100;0;0;10100;0;0;0;0;0;64698;64698;0;74798;0;16532;91330;0;41816;133147
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41153;22710;0;0;70722;6277;99709;0;0;0;0;0;0;0;1362;101071;0;3392;104462;0;28431;132894
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41153;14697;0;0;41946;2278;58921;0;0;0;0;0;0;0;1902;60823;0;46340;107163;0;24698;131861
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;41153;19011;0;0;41300;0;60311;0;0;0;0;0;0;0;0;60311;0;50787;111098;0;20393;131491
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41153;14746;0;0;75073;2988;92807;0;0;0;0;0;0;0;5450;98258;0;3209;101467;0;29729;131196
BANCO DE LA NACION ARGENTINA;33042151;b1;;I;3;SAO PAULO;SP;41153;1332;0;0;487;474;2294;0;0;0;0;0;0;0;79983;82277;0;3813;86090;0;44696;130786
ALPES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3882245;n2;;I;2;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118896;118896;0;11544;130440
UNICRED RECIFE ? COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;41153;16281;0;0;72118;4685;93084;0;0;0;0;0;0;0;0;93084;0;4111;97195;0;33070;130266
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;41153;0;0;0;0;0;0;0;0;0;0;0;75866;75866;0;75866;0;7430;83296;0;46043;129339
TERRA COMPANHIA DE CREDITO IMOBILIARIO;7311814;n1;;I;2;FORTALEZA;CE;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;445635;445635;0;30620;476256;0;-346952;129303
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119475;119475;0;9096;128571
COOPERATIVA REGIONAL DE CRÉDITO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41153;15241;0;0;35010;800;51051;0;0;0;0;0;0;0;20873;71924;0;33306;105230;0;22050;127280
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41153;21792;0;0;52894;4999;79686;0;0;0;0;0;0;0;814;80500;0;26820;107319;0;19811;127131
BANCO POTTENCIAL S.A.;253448;b1;;I;2;BELO HORIZONTE;MG;41153;2694;0;0;48345;0;51039;0;0;0;0;0;0;0;16778;67817;0;9248;77066;0;49196;126261
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41153;25206;0;0;3619;0;28825;0;0;0;0;0;0;0;0;28825;0;13054;41879;0;83766;125644
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41153;23491;0;0;83745;0;107235;0;0;0;0;0;0;0;0;107235;0;5585;112820;0;12471;125291
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41153;4428;0;0;50329;703;55461;0;0;0;0;0;0;0;42008;97468;0;3605;101073;0;23705;124778
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;41153;10146;0;0;64018;11298;85462;0;0;0;0;0;0;0;15966;101428;0;1414;102842;0;19849;122691
CM CAPITAL MARKETS;51248;n2;;C;3;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85311;85311;0;37340;122651
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;6422;6422;0;6024;12447;0;109459;121905
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41153;18413;0;0;56209;2492;77113;0;0;0;0;0;0;0;14968;92081;0;2692;94773;0;26315;121087
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41153;18887;0;0;47880;0;66767;0;0;0;0;0;0;0;13796;80564;0;4802;85366;0;34527;119893
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41153;19107;0;0;62179;0;81286;0;0;0;0;0;0;0;9038;90324;0;4523;94847;0;24676;119524
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41153;10245;0;0;40878;3175;54298;0;0;0;0;0;0;0;1623;55921;0;40813;96733;0;21360;118094
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1475;1475;0;116603;118078
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;41153;0;0;0;3023;0;3023;0;0;0;0;0;0;0;0;3023;0;4048;7071;0;110049;117120
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41153;18748;0;0;69048;0;87796;0;0;0;0;0;0;0;0;87796;0;6076;93872;0;22934;116806
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;41153;0;0;8556;60717;0;69273;0;0;0;0;0;13480;13480;0;82753;0;2360;85113;0;31496;116609
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12716;12716;0;101769;114485
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41153;7834;0;0;32207;0;40041;0;0;0;0;0;0;0;151;40192;0;57964;98156;0;15702;113859
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41153;24340;0;0;46169;0;70508;0;0;0;0;0;0;0;4522;75030;0;16920;91951;0;21788;113739
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;41153;0;0;16173;8467;0;24640;0;0;0;0;0;35282;35282;0;59922;0;18217;78138;0;34899;113037
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;41153;0;0;0;0;0;0;0;0;0;0;0;83088;83088;0;83088;0;11132;94220;0;17307;111527
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41153;19779;0;0;35246;3073;58098;0;0;0;0;0;0;0;8056;66154;0;20561;86714;0;24441;111156
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;41153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20859;20859;0;89877;110736
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41153;706;0;0;29409;346;30462;0;0;0;0;0;0;0;14622;45084;0;6727;51811;0;58874;110685
