Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5247312;b3S;S5;I;2;RONDONOPOLIS;MT;43160;NA;NA;NA;NA;13273;46790;0;NA;NA;NA;0;3364;50154;NA;NA%;NA%;0,2647;NA%;0,1864
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;I;2;PEDRO LEOPOLDO;MG;43160;NA;NA;NA;NA;15487;45817;0;NA;NA;NA;0;4107;49924;NA;NA%;NA%;0,3102;NA%;0,1274
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;b3S;S5;I;2;UBERABA;MG;43160;NA;NA;NA;NA;16498;45776;0;NA;NA;NA;0;3999;49776;NA;NA%;NA%;0,3315;NA%;0,3476
AMARIL FRANKLIN CTV LTDA - PRUDENCIAL;1000082516;n2;S4;I;2;BELO HORIZONTE;MG;43160;15008;0;15008;0;15008;24888;783;0;9924;0;10706;14041;49636;NA;0,3024;0,3024;0,3024;NA%;0,0343
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL - COOPNORE;7714057;b3S;S5;I;2;PORTO ALEGRE;RS;43160;NA;NA;NA;NA;5666;45661;0;NA;NA;NA;0;3937;49599;NA;NA%;NA%;0,1142;NA%;0,2462
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTÉRIO PÚBLICO NO ESTADO DO PARANÁ - SICREDI CREDJURIS;4886317;b3S;S5;I;2;CURITIBA;PR;43160;NA;NA;NA;NA;8430;47811;0;NA;NA;NA;0;1775;49586;NA;NA%;NA%;0,17;NA%;0,0102
GOLCRED - PRUDENCIAL;1000080965;n1;S4;C;2;SAO JOSE;SC;43160;9931;0;9931;0;9931;22011;0;0;0;0;0;27381;49391;NA;0,2011;0,2011;0,2011;NA%;0,0104
UNIPRIME DOURADOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE,  DAS CIÊNCIAS E DAS ARTES DE DOURADOS;37554441;b3S;S5;I;2;DOURADOS;MS;43160;NA;NA;NA;NA;28593;44906;0;NA;NA;NA;0;4205;49110;NA;NA%;NA%;0,5822;NA%;0,0488
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;S4;I;2;RIO DE JANEIRO;RJ;43160;30522;0;30522;0;30522;39620;0;0;0;0;0;9380;49000;NA;0,6229;0,6229;0,6229;NA%;0,0088
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MÉDIO SUL BAIANO LTDA. - SICOOB COSTA DO DESCOBRIMENTO;1205736;b3S;S5;I;2;ITAMARAJU;BA;43160;NA;NA;NA;NA;15188;44079;0;NA;NA;NA;0;4919;48998;NA;NA%;NA%;0,31;NA%;0,122
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO-OESTE DE MINAS LTDA - SICOOB CREDICARMOMINAS;71238232;b3S;S5;I;2;CARMOPOLIS DE MINAS;MG;43160;NA;NA;NA;NA;14091;45880;0;NA;NA;NA;0;3084;48964;NA;NA%;NA%;0,2878;NA%;0,0657
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;43160;NA;NA;NA;NA;11623;46356;0;NA;NA;NA;0;2501;48857;NA;NA%;NA%;0,2379;NA%;0,0198
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS ÁREAS DE TECNOLOGIA, DE ENGENHARIA E DE ARQUITETURA DE BELO HORIZONTE E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA - SICOOB ENGECRED - MG;2606305;b3S;S5;I;2;BELO HORIZONTE;MG;43160;NA;NA;NA;NA;13986;44528;0;NA;NA;NA;0;4174;48702;NA;NA%;NA%;0,2872;NA%;0,0711
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;S5;I;2;SAO JOAO DO TRIUNFO;PR;43160;NA;NA;NA;NA;10379;46361;0;NA;NA;NA;0;2239;48601;NA;NA%;NA%;0,2135;NA%;0,0353
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;43160;NA;NA;NA;NA;16946;45779;0;NA;NA;NA;0;2744;48523;NA;NA%;NA%;0,3492;NA%;0,0566
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;43160;NA;NA;NA;NA;13308;45501;0;NA;NA;NA;0;2815;48316;NA;NA%;NA%;0,2754;NA%;0,0187
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE E EMPRESÁRIOS DE GUARULHOS E REGIÃO;2250794;b3S;S5;I;2;GUARULHOS;SP;43160;NA;NA;NA;NA;15188;44155;0;NA;NA;NA;0;4000;48155;NA;NA%;NA%;0,3154;NA%;0,0372
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA. DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;43160;NA;NA;NA;NA;7495;45799;0;NA;NA;NA;0;1737;47536;NA;NA%;NA%;0,1577;NA%;0,1704
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALIANÇA - CRESOL ALIANÇA;5138766;b3S;S5;I;2;PEROLA D'OESTE;PR;43160;NA;NA;NA;NA;12766;46107;0;NA;NA;NA;0;1361;47468;NA;NA%;NA%;0,2689;NA%;0,0367
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;S5;I;2;JOACABA;SC;43160;NA;NA;NA;NA;13529;46675;0;NA;NA;NA;0;774;47449;NA;NA%;NA%;0,2851;NA%;0,0002
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PÉROLA DO VALE - SICOOB CREDIPÉROLA;82133182;b3S;S5;I;2;TIMBO;SC;43160;NA;NA;NA;NA;13032;44519;0;NA;NA;NA;0;2891;47410;NA;NA%;NA%;0,2749;NA%;0,1298
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;43160;NA;NA;NA;NA;14827;44135;0;NA;NA;NA;0;3110;47245;NA;NA%;NA%;0,3138;NA%;0,0654
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;43160;NA;NA;NA;NA;64886;43235;0;NA;NA;NA;0;3806;47041;NA;NA%;NA%;1,3794;NA%;0,0009
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;43160;NA;NA;NA;NA;8153;44747;0;NA;NA;NA;0;1919;46666;NA;NA%;NA%;0,1747;NA%;0,0461
COOPERATIVA DE CRÉDITO CAPITAL FORTE - SICOOB CREDIFORTE;3497143;b3S;S5;I;2;PORTO VELHO;RO;43160;NA;NA;NA;NA;20108;42857;0;NA;NA;NA;0;3623;46480;NA;NA%;NA%;0,4326;NA%;0,392
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;S5;I;2;ANAPOLIS;GO;43160;NA;NA;NA;NA;16112;42946;0;NA;NA;NA;0;3118;46063;NA;NA%;NA%;0,3498;NA%;0,1926
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BAMBUÍ LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;I;2;BAMBUI;MG;43160;NA;NA;NA;NA;20604;42504;0;NA;NA;NA;0;3470;45974;NA;NA%;NA%;0,4482;NA%;0,2062
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3427097;b3S;S5;I;2;CRICIUMA;SC;43160;NA;NA;NA;NA;11752;42754;0;NA;NA;NA;0;3073;45827;NA;NA%;NA%;0,2564;NA%;0,209
COOPERATIVA DE CRÉDITO RURAL DE RIO BRANCO LTDA.;5439425;b3S;S5;I;2;RIO BRANCO;AC;43160;NA;NA;NA;NA;12549;41908;0;NA;NA;NA;0;3812;45720;NA;NA%;NA%;0,2745;NA%;0,0114
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;S5;I;2;RIO VERDE;GO;43160;NA;NA;NA;NA;14895;42540;0;NA;NA;NA;0;3041;45581;NA;NA%;NA%;0,3268;NA%;0,0216
COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA;7836458;b3S;S5;I;2;BRASILIA;DF;43160;NA;NA;NA;NA;2605;42561;0;NA;NA;NA;0;2906;45467;NA;NA%;NA%;0,0573;NA%;0,1405
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;43160;NA;NA;NA;NA;8548;43791;0;NA;NA;NA;0;1671;45462;NA;NA%;NA%;0,188;NA%;0,0564
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43160;NA;NA;NA;NA;10824;42153;0;NA;NA;NA;0;2924;45077;NA;NA%;NA%;0,2401;NA%;0,0921
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65239402;b3S;S5;I;2;CARMO DO CAJURU;MG;43160;NA;NA;NA;NA;13297;41703;0;NA;NA;NA;0;3205;44908;NA;NA%;NA%;0,2961;NA%;0,3135
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;43160;NA;NA;NA;NA;30679;41293;0;NA;NA;NA;0;3577;44870;NA;NA%;NA%;0,6837;NA%;0,0601
BROKER BRASIL CC LTDA. - PRUDENCIAL;1000082372;n2;S4;I;2;SAO PAULO;SP;43160;5019;0;5019;0;5019;2199;845;0;0;0;845;41764;44808;NA;0,112;0,112;0,112;NA%;0,0856
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU;6100881;b3S;S5;I;2;CANDIDO DE ABREU;PR;43160;NA;NA;NA;NA;7910;42889;0;NA;NA;NA;0;1756;44645;NA;NA%;NA%;0,1772;NA%;0,055
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;43160;NA;NA;NA;NA;7994;42467;0;NA;NA;NA;0;2067;44534;NA;NA%;NA%;0,1795;NA%;0,1461
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;S5;I;2;SAO PAULO;SP;43160;NA;NA;NA;NA;42669;41726;0;NA;NA;NA;0;2662;44388;NA;NA%;NA%;0,9613;NA%;0,0035
SENSO CCVM S.A. - PRUDENCIAL;1000082750;n2;S4;I;2;RIO DE JANEIRO;RJ;43160;33553;0;33553;0;33553;25503;0;0;0;0;0;18837;44340;NA;0,7567;0,7567;0,7567;NA%;0,0109
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;43160;NA;NA;NA;NA;23669;40328;0;NA;NA;NA;0;3758;44087;NA;NA%;NA%;0,5369;NA%;0,0573
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PARAOPEBA LTDA. - SICOOB CREDIPARAOPEBA;22749014;b3S;S5;I;2;PARAOPEBA;MG;43160;NA;NA;NA;NA;20891;39568;0;NA;NA;NA;0;4500;44069;NA;NA%;NA%;0,474;NA%;0,0281
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;43160;NA;NA;NA;NA;7521;42460;0;NA;NA;NA;0;1500;43960;NA;NA%;NA%;0,1711;NA%;0,0918
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ARATIBA-CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;43160;NA;NA;NA;NA;6694;42173;0;NA;NA;NA;0;1736;43909;NA;NA%;NA%;0,1524;NA%;0,0487
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, SERVIDORES PÚBLICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DA BAHIA LTDA. - UNICRED DA BAHIA;2602922;b3S;S5;I;2;FEIRA DE SANTANA;BA;43160;NA;NA;NA;NA;10921;40307;0;NA;NA;NA;0;3405;43712;NA;NA%;NA%;0,2498;NA%;0,0303
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;43160;NA;NA;NA;NA;7866;41514;0;NA;NA;NA;0;2184;43697;NA;NA%;NA%;0,18;NA%;0,0931
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;43160;NA;NA;NA;NA;38859;39718;0;NA;NA;NA;0;3940;43659;NA;NA%;NA%;0,89;NA%;0,0325
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11969853;b3S;S5;I;2;SAO MIGUEL DO IGUACU;PR;43160;NA;NA;NA;NA;9401;42116;0;NA;NA;NA;0;1374;43490;NA;NA%;NA%;0,2162;NA%;0,0567
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DAS CARREIRAS JURÍDICAS E DOS SERVENTUÁRIOS DE ÓRGÃOS DA JUSTIÇA E AFINS, NO ESTADO DE RONDÔNIA   SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;43160;NA;NA;NA;NA;18732;39230;0;NA;NA;NA;0;3909;43139;NA;NA%;NA%;0,4342;NA%;0,1224
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;43160;NA;NA;NA;NA;6757;41001;0;NA;NA;NA;0;1726;42727;NA;NA%;NA%;0,1581;NA%;0,0838
AMAGGI CFI - PRUDENCIAL;1000084734;n1;S4;I;2;CUIABA;MT;43160;14605;0;14605;0;14605;17539;0;0;0;0;0;25067;42606;NA;0,3428;0,3428;0,3428;NA%;0,0132
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;43160;NA;NA;NA;NA;42425;40839;0;NA;NA;NA;0;1749;42588;NA;NA%;NA%;0,9962;NA%;0,006
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;43160;NA;NA;NA;NA;14326;38835;0;NA;NA;NA;0;3431;42266;NA;NA%;NA%;0,3389;NA%;0,0696
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;8297831;b3S;S5;I;2;BOTUVERA;SC;43160;NA;NA;NA;NA;9409;39546;0;NA;NA;NA;0;2422;41968;NA;NA%;NA%;0,2242;NA%;0,0447
BRL TRUST DTVM SA - PRUDENCIAL;1000084277;n2;S4;I;2;SAO PAULO;SP;43160;4890;0;4890;0;4890;4768;0;0;0;0;0;37073;41841;NA;0,1169;0,1169;0,1169;NA%;0,2951
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBIRAIARAS - CRESOL NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;43160;NA;NA;NA;NA;4042;40164;0;NA;NA;NA;0;1590;41754;NA;NA%;NA%;0,0968;NA%;0,5714
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;43160;NA;NA;NA;NA;17871;39939;0;NA;NA;NA;0;1651;41591;NA;NA%;NA%;0,4297;NA%;0,0398
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;43160;NA;NA;NA;NA;11698;38887;0;NA;NA;NA;0;2660;41547;NA;NA%;NA%;0,2815;NA%;0,0608
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA CIDADE DE GOIÂNIA E ENTORNO LTDA.;97360804;b3S;S5;I;2;GOIANIA;GO;43160;NA;NA;NA;NA;13139;37742;0;NA;NA;NA;0;3778;41520;NA;NA%;NA%;0,3165;NA%;0,2291
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;43160;NA;NA;NA;NA;42593;38072;0;NA;NA;NA;0;3357;41429;NA;NA%;NA%;1,0281;NA%;0,001
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE HUMAITÁ - CRESOL HUMAITÁ;5983995;b3S;S5;I;2;HUMAITA;RS;43160;NA;NA;NA;NA;6473;39343;0;NA;NA;NA;0;1437;40780;NA;NA%;NA%;0,1587;NA%;0,0823
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7268499;b3S;S5;I;2;SANTA LUCIA;PR;43160;NA;NA;NA;NA;8252;39482;0;NA;NA;NA;0;1183;40666;NA;NA%;NA%;0,2029;NA%;0,0642
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO;7475376;b3S;S5;I;2;COLATINA;ES;43160;NA;NA;NA;NA;6089;38289;0;NA;NA;NA;0;2112;40401;NA;NA%;NA%;0,1507;NA%;0,0829
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE DOURADOS - SICOOB DOURADOS;10319386;b3S;S5;I;2;DOURADOS;MS;43160;NA;NA;NA;NA;8264;36603;0;NA;NA;NA;0;3754;40357;NA;NA%;NA%;0,2048;NA%;0,0402
BCO MAXINVEST S.A. - PRUDENCIAL;1000081775;b2;S4;I;2;CURITIBA;PR;43160;29646;0;29646;0;29646;22995;0;0;0;13041;13041;4281;40317;34757;0,7353;0,7353;0,7353;0,853;0,353
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;43160;NA;NA;NA;NA;14897;37701;0;NA;NA;NA;0;2365;40065;NA;NA%;NA%;0,3718;NA%;0,0245
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DA COSTA DO SOL LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;43160;NA;NA;NA;NA;13673;36255;0;NA;NA;NA;0;3764;40020;NA;NA%;NA%;0,3417;NA%;0,0726
GUITTA CC LTDA - PRUDENCIAL;1000082107;n2;S4;I;2;SAO PAULO;SP;43160;6461;0;6461;0;6461;4953;8066;0;0;379;8445;26617;40015;NA;0,1615;0,1615;0,1615;NA%;0,1435
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;S5;I;2;MARMELEIRO;PR;43160;NA;NA;NA;NA;9791;38514;0;NA;NA;NA;0;1407;39921;NA;NA%;NA%;0,2453;NA%;0,0967
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;43160;NA;NA;NA;NA;11339;37028;0;NA;NA;NA;0;2515;39543;NA;NA%;NA%;0,2868;NA%;0,0369
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SARANDI-CRESOL SARANDI;5220243;b3S;S5;I;2;SARANDI;RS;43160;NA;NA;NA;NA;5769;37507;0;NA;NA;NA;0;1760;39267;NA;NA%;NA%;0,1469;NA%;0,107
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;43160;NA;NA;NA;NA;12078;37163;0;NA;NA;NA;0;2052;39215;NA;NA%;NA%;0,308;NA%;0,0122
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;S5;I;2;PAIM FILHO;RS;43160;NA;NA;NA;NA;8236;38007;0;NA;NA;NA;0;848;38855;NA;NA%;NA%;0,212;NA%;0,0615
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;43160;NA;NA;NA;NA;23758;35579;0;NA;NA;NA;0;2945;38524;NA;NA%;NA%;0,6167;NA%;0,0245
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;43160;NA;NA;NA;NA;7717;36017;0;NA;NA;NA;0;2485;38502;NA;NA%;NA%;0,2004;NA%;0,0732
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;43160;NA;NA;NA;NA;11597;35849;0;NA;NA;NA;0;2556;38404;NA;NA%;NA%;0,302;NA%;0,0484
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;S5;I;2;CURITIBANOS;SC;43160;NA;NA;NA;NA;10515;36831;0;NA;NA;NA;0;1572;38404;NA;NA%;NA%;0,2738;NA%;0,1339
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;43160;NA;NA;NA;NA;9966;37012;0;NA;NA;NA;0;1354;38366;NA;NA%;NA%;0,2598;NA%;0,1975
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;S5;I;2;SCHROEDER;SC;43160;NA;NA;NA;NA;9523;36135;0;NA;NA;NA;0;2139;38274;NA;NA%;NA%;0,2488;NA%;0,0623
COOPERATIVA DE CRÉDITO RURAL CAZOLA - SICOOB CREDICAZOLA;315406;b3S;S5;I;2;LUCELIA;SP;43160;NA;NA;NA;NA;4650;35831;0;NA;NA;NA;0;2419;38250;NA;NA%;NA%;0,1216;NA%;0,0457
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CURVELO LTDA. - SICOOB CREDICENTRO;21682737;b3S;S5;I;2;CURVELO;MG;43160;NA;NA;NA;NA;1583;33824;0;NA;NA;NA;0;4388;38212;NA;NA%;NA%;0,0414;NA%;0,7733
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA.;73326449;b3S;S5;I;2;CRUZ ALTA;RS;43160;NA;NA;NA;NA;10519;34928;0;NA;NA;NA;0;3039;37967;NA;NA%;NA%;0,2771;NA%;0,0706
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;43160;NA;NA;NA;NA;5501;35032;0;NA;NA;NA;0;2876;37908;NA;NA%;NA%;0,1451;NA%;0,094
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;43160;NA;NA;NA;NA;18939;34913;0;NA;NA;NA;0;2806;37719;NA;NA%;NA%;0,5021;NA%;0,0317
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LARANJEIRAS DO SUL - CRESOL LARANJEIRAS DO SUL;1086342;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;43160;NA;NA;NA;NA;6567;35684;0;NA;NA;NA;0;1791;37475;NA;NA%;NA%;0,1752;NA%;0,0505
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;43160;NA;NA;NA;NA;10829;32845;0;NA;NA;NA;0;4571;37416;NA;NA%;NA%;0,2894;NA%;0,202
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COOP - COOPERATIVA DE CONSUMO E DOS EMPREGADOS DO SUPER MERCADO ZONA SUL S/A;47074323;b3S;S5;I;2;SANTO ANDRE;SP;43160;NA;NA;NA;NA;16711;34717;0;NA;NA;NA;0;2623;37340;NA;NA%;NA%;0,4475;NA%;0,035
