Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;
LECCA - PRUDENCIAL;1000080680;n1;S4;C;2;RIO DE JANEIRO;RJ;43617;0;0;0;39739;0;39739;0;0;0;0;0;22122;22122;0;61861;0;6918;68779;0;21631;90410
UNICRED COSTA DO SOL RJ – COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;I;2;MACAE;RJ;43617;15392;0;0;57922;720;74034;0;0;0;0;0;0;0;0;74034;0;1697;75731;0;14560;90290
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;43617;6338;0;0;55838;0;62176;0;0;0;0;0;0;0;0;62176;0;18244;80420;0;9257;89677
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;43617;9872;0;0;65147;110;75129;0;0;0;0;0;0;0;0;75129;0;1155;76284;0;13281;89565
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;S5;I;2;DONA EMMA;SC;43617;6201;0;0;49701;0;55902;0;0;0;0;0;0;0;0;55902;0;20013;75915;0;13381;89296
INTL FCSTONE - PRUDENCIAL;1000084088;b2;S4;C;3;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38363;38363;0;50729;89091
ÓRAMA DTVM S.A. - PRUDENCIAL;1000084260;n2;S4;I;2;RIO DE JANEIRO;RJ;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;35;35;0;47012;47048;0;41568;88615
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;43617;8930;0;0;17639;0;26569;0;0;0;0;0;0;0;0;26569;0;4492;31061;0;57517;88578
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;43617;16671;0;0;52844;178;69693;0;0;0;0;0;0;0;0;69693;0;2367;72060;0;16442;88502
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;43617;14656;0;0;58003;84;72742;0;0;0;0;0;0;0;0;72742;0;2872;75614;0;12054;87668
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;S4;C;3;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69397;69397;0;18194;87591
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IBIRAIARAS - CRESOL NORDESTE;6139650;b3S;S5;I;2;IBIRAIARAS;RS;43617;6500;0;0;32308;0;38808;0;0;0;0;0;0;0;0;38808;0;40107;78915;0;8396;87311
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;S5;I;2;SAO PAULO;SP;43617;835;0;0;67962;1442;70239;0;0;0;0;0;0;0;0;70239;0;873;71113;0;15671;86784
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7097064;b3S;S5;I;2;MARECHAL CANDIDO RONDON;PR;43617;13345;0;0;45742;321;59408;0;0;3453;0;0;0;3453;0;62861;0;11137;73998;0;12592;86590
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16056;16056;0;70241;86297
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;43617;13998;0;0;53692;0;67690;0;0;0;0;0;0;0;0;67690;0;1794;69483;0;16114;85597
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;43617;4520;0;0;46718;0;51238;0;0;0;0;0;0;0;0;51238;0;23282;74520;0;10977;85497
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;I;2;ARAPONGAS;PR;43617;23090;0;0;41002;264;64356;0;0;0;0;0;0;0;0;64356;0;3613;67969;0;17071;85040
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPRESÁRIOS, PROFISSIONAIS DO MERCADO IMOBILIÁRIO E DA CMI / SECOVI - SICOOB SECOVICRED MG;14913919;b3S;S5;I;2;BELO HORIZONTE;MG;43617;17671;0;0;53890;0;71561;0;0;0;0;0;0;0;0;71561;0;1989;73550;0;11487;85038
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7089;7089;0;77194;84283
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65239402;b3S;S5;I;2;CARMO DO CAJURU;MG;43617;15282;0;0;43642;518;59441;0;0;782;0;0;0;782;0;60223;0;6473;66696;0;17410;84106
COOPERATIVA DE CRÉDITO RURAL DE RIO BRANCO LTDA.;5439425;b3S;S5;I;2;RIO BRANCO;AC;43617;18944;0;0;45206;0;64150;0;0;0;0;0;0;0;3024;67174;0;1376;68550;0;15539;84089
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NOS ESTADOS DE ALAGOAS, SERGIPE, BAHIA E EMPRESÁRIOS DA REGIÃO METROPOLITANA DO AGRESTE ALAGOANO - SICOOB LESTE;2493000;b3S;S5;I;2;MACEIO;AL;43617;10761;0;0;32347;1180;44288;0;0;0;0;0;0;0;0;44288;0;6923;51211;0;32351;83562
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA — CRESOL ARATIBA;4565791;b3S;S5;I;2;ARATIBA;RS;43617;3703;0;0;43573;0;47276;0;0;0;0;0;0;0;0;47276;0;26470;73746;0;8276;82022
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, SERVIDORES PÚBLICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DA BAHIA LTDA. - UNICRED DA BAHIA;2602922;b3S;S5;I;2;FEIRA DE SANTANA;BA;43617;16576;0;0;49465;0;66041;0;0;0;0;0;0;0;0;66041;0;3918;69959;0;11930;81889
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43617;13914;0;0;51416;0;65330;0;0;0;0;0;0;0;0;65330;0;2442;67772;0;14099;81871
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;43617;11029;0;0;25005;0;36033;0;0;0;0;0;0;0;0;36033;0;17095;53128;0;26986;80114
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;I;2;ARARAQUARA;SP;43617;19951;0;0;42127;266;62344;0;0;0;0;0;0;0;761;63105;0;2194;65299;0;14507;79806
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;I;2;SEARA;SC;43617;5840;0;0;42866;0;48706;0;0;0;0;0;0;0;6364;55069;0;11131;66200;0;13183;79383
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;I;3;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18775;18775;0;59028;77803
H.H.PICCHIONI - PRUDENCIAL;1000080226;n2;S4;C;2;BELO HORIZONTE;MG;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65415;65415;0;12086;77500
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;43617;5935;0;0;32233;0;38168;0;0;0;0;0;0;0;0;38168;0;27835;66002;0;11110;77113
COOPERATIVA DE CRÉDITO COGEM;44401800;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5780;5780;0;70602;76383
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;43617;25551;0;0;26296;0;51847;0;0;0;0;0;0;0;0;51847;0;4373;56219;0;20154;76373
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA – SICOOB CREDJURD;4751713;b3S;S5;I;2;PORTO VELHO;RO;43617;44520;0;0;4427;9;48956;0;0;0;0;0;0;0;0;48956;0;1746;50702;0;25349;76052
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3868;3868;0;72122;75990
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;43617;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100;0;975;1075;0;74884;75959
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;43617;14467;0;0;35592;0;50058;0;0;0;0;0;0;0;3472;53531;0;3055;56585;0;19172;75757
COOPERATIVA DE CRÉDITO RURAL - CREDICANA;44373041;b3S;S5;I;2;ASSIS;SP;43617;6788;0;0;54275;0;61063;0;0;0;0;0;0;0;0;61063;0;891;61954;0;13304;75258
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL CATARINENSE - ACENTRA;3427097;b3S;S5;I;2;CRICIUMA;SC;43617;10438;0;0;36459;1432;48328;0;0;0;0;0;0;0;9351;57679;0;2918;60598;0;14269;74867
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LESTE PARANAENSE - CRESOL LESTE PARANAENSE;5326643;b3S;S5;I;2;CERRO AZUL;PR;43617;22310;0;0;12949;0;35259;0;0;0;0;0;0;0;558;35818;0;31849;67666;0;7088;74754
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;43617;13665;0;0;42626;0;56291;0;0;0;0;0;0;0;856;57147;0;2018;59165;0;14557;73721
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;43617;12100;0;0;46472;0;58572;0;0;0;0;0;0;0;172;58744;0;1794;60538;0;12942;73479
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;43617;8266;0;0;26513;0;34779;0;0;0;0;0;0;0;6438;41217;0;3846;45064;0;28045;73109
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDARIA DA ZONA DA MATA - CRESOL ZONA DA MATA;7208637;b3S;S5;I;2;TOMBOS;MG;43617;3962;0;0;17535;0;21497;0;0;0;0;0;0;0;701;22197;0;39062;61260;0;11795;73055
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;S5;I;2;PAIM FILHO;RS;43617;4874;0;0;27353;0;32228;0;0;0;0;0;0;0;4008;36236;0;27438;63674;0;9275;72949
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;S4;I;3;SAO PAULO;SP;43617;2355;0;0;128;0;2483;3002;0;0;0;0;0;0;19943;25428;0;13136;38564;0;34277;72841
FAIR CC S.A. - PRUDENCIAL;1000081919;n2;S4;I;2;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;8112;8112;0;50432;58544;0;14185;72729
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SACRAMENTO LTDA. - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;43617;14114;0;0;29095;0;43209;0;0;1400;0;0;0;1400;0;44609;0;9096;53705;0;19015;72721
COINVALORES - PRUDENCIAL;1000080707;n2;S4;C;2;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44366;44366;0;28313;72680
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;43617;13338;0;0;22201;0;35538;0;0;1992;0;0;0;1992;0;37531;0;18734;56264;0;16146;72411
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;43617;19986;0;0;34858;0;54844;0;0;0;0;0;0;0;0;54844;0;4192;59036;0;13105;72141
ELITE - CCVM LTDA - PRUDENCIAL;1000082530;n2;S4;I;2;RIO DE JANEIRO;RJ;43617;0;0;0;0;0;0;274;0;0;0;0;0;0;0;274;0;58595;58869;0;13185;72054
UM INVESTIMENTOS S/A CTVM - PRUDENCIAL;1000082561;n2;S4;I;2;RIO DE JANEIRO;RJ;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40880;40880;0;31101;71981
B & T ASSOCIADOS CC LTDA. - PRUDENCIAL;1000081995;n2;S4;I;2;RIO DE JANEIRO;RJ;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55232;55232;0;16601;71833
AGENCIA DE FOMENTO DO RN S.A. - PRUDENCIAL;1000081043;n1;S4;I;1;NATAL;RN;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;737;737;0;26444;27181;0;44369;71550
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;S5;I;2;WITMARSUM;SC;43617;5277;0;0;29837;0;35114;0;0;0;0;0;0;0;0;35114;0;21961;57076;0;14072;71147
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;S5;I;2;CRUZ ALTA;RS;43617;10972;0;0;46239;0;57211;0;0;0;0;0;0;0;1117;58328;0;2014;60342;0;9179;69522
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;43617;24806;0;0;29002;171;53979;0;0;0;0;0;0;0;0;53979;0;1963;55942;0;13192;69134
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;43617;6580;0;0;46958;0;53538;0;0;0;0;0;0;0;0;53538;0;1471;55009;0;13926;68935
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;S5;I;2;XAVANTINA;SC;43617;3301;0;0;30325;0;33626;0;0;0;0;0;0;0;0;33626;0;23208;56834;0;12090;68924
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1222;1222;0;67523;68745
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;S5;I;2;GETULIO VARGAS;RS;43617;5261;0;0;25556;0;30817;0;0;0;0;0;0;0;0;30817;0;28769;59586;0;8574;68160
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43617;11203;0;0;46030;0;57233;0;0;0;0;0;0;0;0;57233;0;2635;59868;0;8008;67876
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;43617;18153;0;0;32097;0;50251;0;0;0;0;0;0;0;0;50251;0;3245;53496;0;14177;67673
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;43617;16235;0;0;34833;40;51108;0;0;0;0;0;0;0;4265;55373;0;1813;57187;0;10418;67605
BANCOSEGURO - PRUDENCIAL;1000084868;b1;S4;I;2;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14591;14591;0;52932;67523
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA CIDADE DE GOIÂNIA E ENTORNO LTDA.;97360804;b3S;S5;I;2;GOIANIA;GO;43617;20488;0;0;29670;568;50725;0;0;0;0;0;0;0;0;50725;0;1612;52338;0;14944;67282
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;43617;12958;0;0;24694;0;37652;0;0;0;0;0;0;0;0;37652;0;3675;41326;0;25627;66954
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ESTRADA DE FERRO - CRESOL ESTRADA DE FERRO;4490531;b3S;S5;I;2;ORIZONA;GO;43617;5193;0;0;11767;0;16960;0;0;0;0;0;0;0;0;16960;0;36919;53879;0;12889;66768
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GUARANI DAS MISSÕES - CRESOL GUARANI DAS MISSÕES;8488377;b3S;S5;I;2;GUARANI DAS MISSOES;RS;43617;3305;0;0;22206;0;25511;0;0;0;0;0;0;0;6966;32477;0;23907;56383;0;10088;66471
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;43617;0;0;0;31363;0;31363;0;0;0;0;0;0;0;0;31363;0;4153;35516;0;30168;65684
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;43617;11975;0;0;41331;0;53306;0;0;0;0;0;0;0;97;53403;0;1730;55133;0;10383;65517
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;S5;I;2;JACUTINGA;RS;43617;4626;0;0;23362;0;27988;0;0;0;0;0;0;0;0;27988;0;27766;55754;0;9147;64901
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;S5;I;2;ALFREDO WAGNER;SC;43617;4489;0;0;21152;0;25640;0;0;0;0;0;0;0;3503;29143;0;26331;55475;0;9095;64569
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;43617;5240;0;0;23282;0;28523;0;0;0;0;0;0;0;0;28523;0;23609;52131;0;12009;64141
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;43617;4352;0;0;34559;0;38911;0;0;0;0;0;0;0;0;38911;0;887;39797;0;24331;64129
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;S5;I;2;ILHEUS;BA;43617;1560;0;0;18948;0;20508;0;0;0;0;0;0;0;0;20508;0;2278;22786;0;41191;63977
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;S5;I;2;BOM SUCESSO;MG;43617;15416;0;0;33302;748;49467;0;0;120;0;0;0;120;0;49587;0;4774;54361;0;9549;63909
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S5;I;2;PORTO ALEGRE;RS;43617;4980;0;506;38462;527;44475;0;0;0;0;0;0;0;0;44475;0;5825;50300;0;12937;63237
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PACAJÁ E REGIÃO - SICOOB TRANSAMAZÔNICA;24431221;b3S;S5;I;2;PACAJA;PA;43617;31729;0;0;7557;0;39286;0;0;877;0;0;0;877;11573;51737;0;1323;53060;0;10049;63109
FINAXIS - PRUDENCIAL;1000080790;b1;S4;C;2;CURITIBA;PR;43617;24759;0;0;0;0;24759;0;0;0;0;0;0;0;0;24759;0;12391;37150;0;25947;63096
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;43617;10625;0;0;39218;31;49874;0;0;0;0;0;0;0;112;49985;0;2567;52552;0;10323;62876
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;S5;I;2;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1920;1920;0;60863;62782
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;43617;0;0;0;1046;0;1046;0;0;0;0;0;0;0;517;1563;0;11420;12983;0;49237;62220
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;43617;10389;0;0;38380;0;48769;0;0;0;0;0;0;0;0;48769;0;1688;50457;0;11725;62182
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;43617;8898;0;0;29726;0;38624;0;0;0;0;0;0;0;0;38624;0;782;39406;0;22711;62116
COOPERATIVA DE CRÉDITO DE MAIRI LTDA. – SICOOB COOPEMAR;4174720;b3S;S5;I;2;MAIRI;BA;43617;22837;0;0;26468;0;49305;0;0;0;0;0;0;0;0;49305;0;2368;51673;0;10289;61962
BCO REP ORIENTAL URUGUAY BCE - PRUDENCIAL;1000081287;b1;S4;I;3;SAO PAULO;SP;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3755;3755;0;57954;61710
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;S5;I;2;CURITIBA;PR;43617;8954;0;305;40371;21;49651;0;0;0;0;0;0;0;0;49651;0;4553;54204;0;7375;61579
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;S5;I;2;IGUATAMA;MG;43617;5669;0;0;30265;195;36129;0;0;0;0;0;0;0;0;36129;0;6497;42626;0;18243;60869
ATRIA S.A. - CFI - PRUDENCIAL;1000083508;n1;S5;I;2;ARAUCARIA;PR;43617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12566;12566;0;48206;60771
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;43617;8189;0;0;42353;0;50543;0;0;0;0;0;0;0;0;50543;0;1822;52365;0;8370;60735
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE;1000080972;n1;S4;C;2;PORTO ALEGRE;RS;43617;0;0;0;0;0;0;0;8991;0;0;0;0;8991;1444;10435;0;44274;54709;0;5336;60045
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS;4894460;b3S;S5;I;2;BELO HORIZONTE;MG;43617;0;0;0;29239;0;29239;0;0;0;0;0;0;0;0;29239;0;3401;32640;0;27370;60010
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;43617;6981;0;0;38373;0;45354;0;0;0;0;0;0;0;3847;49201;0;1172;50373;0;9409;59782
