Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;41699;21170;0;0;60367;3859;85396;0;0;0;0;0;0;0;2351;87747;0;67093;154840;0;37198;192038
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;41699;29756;0;0;58758;65;88578;0;0;0;0;0;0;0;925;89503;0;34171;123674;0;67933;191607
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;41699;26299;0;0;109078;4348;139725;0;0;0;0;0;0;0;0;139725;0;9829;149554;0;40729;190283
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;41699;0;0;0;56544;0;56544;0;0;0;0;0;5904;5904;0;62448;0;88870;151317;0;36834;188152
BCO BRJ S.A. - PRUDENCIAL;1000081445;b2;;I;2;RIO DE JANEIRO;RJ;41699;0;0;0;98340;0;98340;0;0;0;0;0;0;0;32665;131005;0;35280;166285;2143;19010;187438
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;41699;29941;0;0;74021;2586;106548;0;0;0;0;0;0;0;1442;107990;0;48021;156012;0;28718;184730
TOV CCTVM LTDA - PRUDENCIAL;1000082884;n2;;I;2;POCOS DE CALDAS;MG;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144934;144934;0;39593;184526
COBANSA CH S.A. - PRUDENCIAL;1000081878;n1;;I;2;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;164108;164108;0;5467;169574;3960;10331;183866
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;41699;0;0;0;85184;0;85184;0;0;0;0;0;0;0;0;85184;0;4346;89530;0;93584;183114
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;41699;26219;0;0;87874;16;114109;0;0;0;0;0;0;0;32339;146448;0;3779;150227;0;30966;181193
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;;I;2;RIO DE JANEIRO;RJ;41699;2926;0;0;78262;0;81187;0;0;0;0;0;0;0;0;81187;190;2062;83439;27;97234;180700
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41699;19556;0;0;108792;2763;131111;0;0;0;0;0;0;0;4802;135912;0;4110;140022;0;40222;180244
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41699;30081;0;0;82729;13144;125953;0;0;0;0;0;0;0;0;125953;0;23188;149141;0;29490;178630
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;;I;2;DOIS IRMAOS;RS;41699;0;0;0;0;0;0;0;0;0;0;0;55819;55819;0;55819;0;24875;80694;0;96567;177261
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41699;32002;0;0;82445;1731;116177;0;0;0;0;0;0;0;0;116177;0;31086;147263;3;26113;173380
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41699;24336;0;0;60122;2594;87052;0;0;0;0;0;0;0;10657;97709;0;41524;139233;0;33911;173143
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;;I;1;GOIANIA;GO;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;21584;21584;0;8237;29821;0;141339;171160
COOPERATIVA DE CRÉDITO RURAL COCAPEC;67096909;b3S;;I;2;FRANCA;SP;41699;22013;0;0;68312;0;90325;0;0;0;0;0;0;0;42903;133228;0;1658;134886;0;35822;170708
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;;I;3;SAO PAULO;SP;41699;1;0;0;0;0;1;1500;0;0;0;0;0;0;16432;17933;0;39311;57243;0;113304;170547
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41699;21580;0;0;100868;1181;123629;0;0;0;0;0;0;0;2144;125773;0;3077;128850;0;40919;169769
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;41699;23161;0;0;62901;644;86706;0;0;0;0;0;0;0;52504;139210;0;6357;145568;0;22891;168458
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;41699;38740;0;0;84474;428;123642;0;0;0;0;0;0;0;0;123642;0;20431;144073;0;24300;168373
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41699;23211;0;0;99828;3290;126329;0;0;0;0;0;0;0;6383;132711;0;6239;138950;0;28024;166975
BPN BRASIL BM S.A. - PRUDENCIAL;1000081490;b1;;I;3;SAO PAULO;SP;41699;499;0;636;47927;3862;52923;0;0;0;0;0;0;0;41347;94270;0;26653;120922;83;44770;165775
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41699;26129;0;0;73116;1610;100856;0;0;0;0;0;0;0;22706;123562;0;4661;128222;0;37150;165373
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;41699;12770;0;0;93009;9301;115080;0;0;0;0;0;0;0;23300;138379;0;1697;140076;0;23226;163302
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128749;128749;0;34489;163238
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41699;17490;0;0;59533;463;77485;0;0;0;0;0;0;0;1655;79140;0;50508;129648;4;33222;162874
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;41699;20133;0;0;105684;3399;129215;0;0;0;0;0;0;0;9302;138517;0;5020;143537;0;18744;162281
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;41699;7807;0;0;44321;0;52128;0;0;0;0;0;0;0;0;52128;0;22330;74459;0;87044;161502
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41699;6541;0;0;36817;7863;51220;0;0;0;0;0;0;0;0;51220;0;34679;85899;0;74428;160327
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;41699;57681;0;0;20752;711;79144;0;0;0;0;0;0;0;0;79144;0;19409;98553;0;60972;159525
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41699;6340;0;0;67142;663;74144;0;0;0;0;0;0;0;47551;121695;0;8019;129714;0;29701;159415
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41699;26475;0;0;89390;0;115865;0;0;0;0;0;0;0;0;115865;0;9950;125815;0;33164;158979
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41699;22667;0;0;121172;0;143840;0;0;0;0;0;0;0;0;143840;0;1540;145380;0;13594;158974
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41699;16998;0;0;83766;1362;102126;0;0;0;0;0;0;0;22465;124591;0;6362;130954;0;26525;157479
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;;I;2;BELO HORIZONTE;MG;41699;1056;0;0;78685;0;79741;0;0;0;0;0;0;0;18535;98275;0;17664;115939;0;41317;157256
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;41699;11660;0;16098;93591;816;122165;0;0;0;0;0;0;0;0;122165;0;4597;126762;0;30145;156906
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;41699;29203;0;0;97385;0;126588;0;0;0;0;0;0;0;922;127510;0;10372;137882;0;18101;155983
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41699;30696;0;0;71407;0;102103;0;0;0;0;0;0;0;2552;104655;0;23102;127757;0;27227;154983
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;41699;0;0;83773;0;0;83773;0;0;0;0;0;0;0;0;83773;0;25715;109488;0;43929;153417
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;41699;20172;0;0;74928;2555;97655;0;0;0;0;0;0;0;0;97655;0;25749;123404;0;29200;152604
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21999;33260;55259;0;96593;151852
PLANNER - PRUDENCIAL;1000080587;n1;;C;2;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;123634;123661;0;27929;151590
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;41699;0;0;0;0;0;0;0;0;0;0;0;117532;117532;0;117532;0;15550;133082;0;16688;149769
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41699;14083;0;0;48608;2020;64711;0;0;0;0;0;0;0;2092;66803;0;48048;114851;0;33115;147966
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41699;13078;0;0;71262;46;84386;0;0;0;0;0;0;0;1388;85774;0;44723;130497;0;17301;147799
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41699;21567;0;0;68439;3697;93703;0;0;0;0;0;0;0;29068;122771;0;2304;125075;0;20971;146046
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41699;7487;0;0;56668;2910;67065;0;0;0;0;0;0;0;1713;68777;0;50946;119723;0;25996;145720
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;41699;2090;0;0;76212;0;78302;0;0;0;0;0;0;0;0;78302;0;13722;92023;0;53157;145180
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA - ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;41699;11911;0;0;86982;0;98893;0;0;0;0;0;0;0;25071;123964;0;1696;125660;0;18946;144605
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;I;2;SAO PAULO;SP;41699;0;0;4141;72736;0;76877;0;0;0;0;0;28137;28137;0;105014;0;2958;107972;0;36481;144453
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;41699;21109;0;0;81468;18;102596;0;0;0;0;0;0;0;24731;127327;0;2392;129719;0;14451;144170
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41699;40695;0;0;24315;855;65865;0;0;0;0;0;0;0;12328;78192;0;2839;81031;0;62372;143403
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;C;2;SANTO CRISTO;RS;41699;0;0;0;0;0;0;0;0;0;0;0;108851;108851;0;108851;0;7244;116095;0;27099;143194
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22199;22199;0;120280;142479
SPINELLI S.A. CVMC - PRUDENCIAL;1000082853;n2;;I;2;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96279;96279;0;43714;139993
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41699;24158;0;0;6366;0;30524;0;0;0;0;0;0;0;0;30524;0;16011;46535;0;93331;139866
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41699;11707;0;0;67710;3562;82979;0;0;0;0;0;0;0;19654;102633;0;3192;105825;0;33984;139809
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109902;109902;0;28273;138174
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41699;19647;0;0;48366;0;68013;0;0;0;0;0;0;0;3207;71220;0;41860;113080;0;24588;137668
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41699;27723;0;0;85731;0;113454;0;0;0;0;0;0;0;0;113454;0;6503;119957;0;16913;136870
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;41699;9364;0;0;62444;127;71936;0;0;0;0;0;0;0;38090;110026;0;1977;112002;0;24371;136373
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;41699;27283;0;0;26899;0;54182;0;0;0;0;0;0;0;0;54182;0;54217;108399;29;27270;135699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;41699;28293;0;0;31695;0;59987;0;0;0;0;0;0;0;21779;81767;0;31366;113133;0;22368;135500
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41699;26330;0;0;77061;135;103526;0;0;0;0;0;0;0;1202;104728;0;12931;117660;0;17673;135333
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;41699;0;0;0;0;0;0;0;0;0;0;0;64593;64593;0;64593;0;13242;77834;0;56694;134528
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1131;1131;0;132400;133531
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41699;32583;0;0;67240;1468;101291;0;0;0;0;0;0;0;0;101291;0;10089;111380;0;21393;132773
GRADUAL CCTVM S.A. - PRUDENCIAL;1000082554;n2;;I;2;SAO PAULO;SP;41699;0;0;0;0;0;0;1893;0;0;0;0;0;0;0;1893;0;113246;115139;0;16489;131628
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41699;7587;0;0;29350;0;36937;0;0;0;0;0;0;0;2155;39092;0;73539;112631;0;18308;130939
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;41699;17816;0;0;63741;2003;83560;0;0;0;0;0;0;0;26768;110328;0;4492;114820;0;15705;130525
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;41699;26256;0;0;70857;995;98107;0;0;0;0;0;0;0;1173;99280;0;10452;109732;0;20030;129762
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;41699;14819;0;0;80244;14;95077;0;0;0;0;0;0;0;15889;110966;0;1669;112635;0;17084;129719
CM CAPITAL MARKETS - PRUDENCIAL;1000080549;n2;;C;3;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90991;90991;0;38444;129435
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120202;120202;0;8645;128847
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41699;14034;0;0;49340;1690;65064;0;0;0;0;0;0;0;1613;66677;0;34556;101233;0;26821;128054
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41699;12273;0;0;73870;48;86191;0;0;0;0;0;0;0;23858;110048;0;1859;111908;0;15931;127839
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41699;26827;0;0;53020;559;80406;0;0;0;0;0;0;0;6566;86972;0;4363;91335;0;35628;126963
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41699;16412;0;0;55117;0;71529;0;0;0;0;0;0;0;24770;96298;0;4901;101200;0;25129;126329
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41699;13742;0;0;81656;2665;98064;0;0;0;0;0;0;0;1165;99229;0;2510;101739;0;24017;125756
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41699;25209;0;0;50122;2493;77823;0;0;0;0;0;0;0;0;77823;0;24609;102432;0;23021;125453
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41699;10633;0;0;85045;213;95891;0;0;0;0;0;0;0;9049;104940;0;918;105858;0;18987;124846
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41699;19897;0;0;44887;0;64785;0;0;0;0;0;0;0;13111;77896;0;4686;82582;0;41912;124494
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;41699;0;0;0;3358;0;3358;0;0;0;0;0;0;0;0;3358;0;8388;11746;0;112719;124465
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99268;99268;0;24530;123797
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;41699;27777;0;0;78964;2;106743;0;0;0;0;0;0;0;3732;110475;0;2591;113066;0;9761;122827
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41699;23497;0;0;56170;1277;80944;0;0;0;0;0;0;0;6156;87100;0;4003;91103;0;31145;122247
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;41699;21678;0;0;34417;0;56095;0;0;0;0;0;0;0;42965;99059;0;3625;102685;0;19279;121964
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;41699;11277;0;0;37690;0;48967;0;0;0;0;0;0;0;42306;91273;0;3095;94368;0;26811;121178
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;41699;7097;0;0;96366;3290;106753;0;0;0;0;0;0;0;0;106753;0;1399;108152;0;12980;121132
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41699;29705;0;0;50758;0;80462;0;0;0;0;0;0;0;0;80462;0;18574;99036;0;22090;121126
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41699;2035;0;0;58337;321;60692;0;0;0;0;0;0;0;1630;62322;0;6628;68950;0;51813;120763
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41699;12634;0;0;66643;2119;81395;0;0;0;0;0;0;0;12538;93933;0;2889;96822;0;23242;120065
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;41699;25105;0;0;47613;0;72718;0;0;0;0;0;0;0;23;72740;0;23569;96309;5;23645;119959
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA. ? SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41699;20370;0;0;38129;424;58924;0;0;0;0;0;0;0;0;58924;0;33322;92246;0;27376;119622
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;;I;3;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14274;14274;0;103792;118066
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41699;20925;0;0;28814;0;49738;0;0;0;0;0;0;0;0;49738;0;41488;91226;91;26712;118029
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;41699;14404;0;0;71515;0;85919;0;0;0;0;0;0;0;3549;89468;0;2669;92137;0;24527;116665
COR SOUZA BARROS CT S.A. - PRUDENCIAL;1000082626;n2;;I;2;SAO PAULO;SP;41699;0;0;0;0;0;0;0;0;0;0;0;0;0;4599;4599;0;76545;81144;0;33990;115134
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;41699;11348;0;0;51927;2567;65842;0;0;0;0;0;0;0;33477;99320;0;1260;100580;0;14392;114972
