Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;I;2;S5;9;BARRA BONITA;SP;01/12/2017;63817;870;8291;16317;9171;10;0;0;34659;100;3880;7650;6482;353;1;0;18466;31;1005;3025;5662;948;3;0;10674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;10;0;0;0;0;18;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV. MUNICIPAIS DE SÃO PAULO E MAUÁ, SERV. PÚBLICOS, EMPRESÁRIOS E PROF. LIBERAIS DA REGIÃO METROP. OESTE DA CAPITAL DE SÃO PAULO   SICOOB COOPERCREDI-SP;915950;b3S;I;2;S5;9;SAO PAULO;SP;01/12/2017;63683;476;6021;9806;23766;14749;2454;0;57272;302;726;1484;1682;70;0;0;4264;19;78;187;395;77;0;0;755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;708;682;2;0;0;0;0;1392;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;I;2;S4;9;ORLANDIA;SP;01/12/2017;63299;0;34;77;65;1;0;0;177;182;5494;5985;4483;1632;6740;0;24516;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;261;30;33420;976;0;0;0;34687;89;3397;367;67;0;0;0;3919;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RONDÔNIA - CRESOL RONDÔNIA;10520232;b3S;I;2;S5;9;JI-PARANA;RO;01/12/2017;63049;0;0;0;0;0;0;0;0;360;930;2182;2247;924;1;0;6645;36;322;874;1738;401;1;0;3372;0;0;0;0;0;0;0;0;11;475;101;0;0;0;0;587;228;3770;8672;11790;10670;11663;0;46793;123;849;1239;1873;1334;14;221;5652;0
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;I;2;S5;9;BRASILIA;DF;01/12/2017;62953;0;51;115;200;32;0;0;398;806;3152;11509;3296;492;3;0;19257;2;189;530;834;185;0;0;1740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;8254;28702;1627;247;22;0;39197;201;1081;1078;0;0;0;0;2360;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;I;2;S5;9;FRUTAL;MG;01/12/2017;62846;0;98;246;563;102;0;0;1008;831;5502;7144;6251;1814;35;0;21576;1;58;122;171;47;0;0;398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1131;3027;12379;18182;238;85;0;35043;146;3953;622;100;0;0;0;4820;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;I;2;S5;9;ITAUNA;MG;01/12/2017;62580;0;52;108;165;14;0;0;339;285;6071;14768;8695;181;0;0;30000;17;313;688;497;21;0;0;1536;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1038;7284;11121;557;279;0;20283;511;7969;957;970;14;0;0;10422;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;I;2;S5;9;NOVA IGUACU;RJ;01/12/2017;62567;0;0;0;0;0;0;0;0;620;7580;15181;14117;4301;5498;149;47446;86;1254;2805;3756;522;0;0;8423;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313;2969;2146;1156;113;0;0;6698;0
DOMUS COMPANHIA HIPOTECÁRIA;10372647;n1;I;2;S4;29;RIO DE JANEIRO;RJ;01/12/2017;62558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;32;66;37;56;0;209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;981;1284;3161;7754;7488;37488;4192;62348;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;I;2;S5;9;ARIQUEMES;RO;01/12/2017;62381;0;0;0;0;0;0;0;0;300;11763;29377;758;3;0;0;42201;8;1040;2119;2073;5;0;0;5246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;10332;3330;1184;0;0;0;14933;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;I;2;S5;9;PASSO FUNDO;RS;01/12/2017;62368;18;13;45;54;0;0;0;130;15;2006;5291;10241;4991;2316;0;24861;14;504;1279;1864;440;1;0;4102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;2953;7542;14033;6356;2248;0;33276;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;I;2;S5;9;TURVO;PR;01/12/2017;62102;0;0;0;0;0;0;0;0;506;797;1633;1832;530;95;0;5393;24;203;532;994;204;2;0;1959;0;0;0;0;0;0;0;0;28;609;100;0;0;0;0;738;1175;3447;16383;10205;7507;5353;0;44071;308;916;2170;2651;1883;1582;431;9941;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;S5;9;RAUL SOARES;MG;01/12/2017;62048;5;348;643;1287;433;182;0;2897;302;2387;10100;5578;350;0;0;18716;43;650;1711;2909;601;2;0;5916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554;4151;18302;3748;3;0;0;26758;428;4425;1885;868;153;0;0;7761;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;I;2;S5;9;TRES BARRAS DO PARANA;PR;01/12/2017;61982;0;0;0;0;0;0;0;0;330;1045;2573;2788;821;88;0;7645;19;205;536;1097;257;0;0;2113;0;0;0;0;0;0;0;0;3;409;35;0;0;0;0;447;497;6976;20275;9094;5420;5122;0;47383;180;737;1054;1331;775;89;227;4393;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;I;2;S5;9;PARANAVAI;PR;01/12/2017;61965;10;385;943;1642;356;14;0;3351;2289;8229;8866;9839;2269;66;0;31558;20;115;268;429;61;0;0;893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;1250;12254;4816;0;0;0;18453;824;5004;1746;137;0;0;0;7711;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VIRMOND - CRESOL VIRMOND;4663561;b3S;I;2;S5;9;VIRMOND;PR;01/12/2017;61746;0;0;0;0;0;0;0;0;154;784;2551;2568;450;55;0;6562;18;204;759;1092;115;0;0;2189;0;0;0;0;0;0;0;0;33;732;110;0;0;0;0;875;340;2392;22059;9511;6642;5864;0;46808;164;1204;1224;1623;765;32;300;5312;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;I;2;S5;9;ARAXA;MG;01/12/2017;60971;0;27;63;127;28;0;0;245;305;3019;9666;5832;121;0;0;18942;24;367;929;1136;11;0;0;2467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501;4299;20116;6448;3;0;0;31367;237;2456;3937;1151;30;0;138;7949;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;I;2;S5;9;VALENTE;BA;01/12/2017;60782;419;3307;8136;21896;4236;1076;0;39070;584;1708;3200;4257;259;102;0;10111;61;293;620;725;52;0;0;1751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;1957;2743;322;238;179;0;5612;698;3279;184;72;4;0;0;4238;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;I;2;S5;9;CRUZEIRO;SP;01/12/2017;60174;10;5252;12848;27280;8457;39;0;53886;181;2822;631;1050;178;14;0;4876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107;280;749;275;0;0;1412;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;I;2;S5;9;ITURAMA;MG;01/12/2017;59900;0;17;40;68;0;0;0;125;17;354;1640;1117;444;0;0;3573;8;251;646;795;87;0;0;1788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;347;3703;20438;19973;0;0;0;44461;291;3602;3380;1146;1535;0;0;9953;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/12/2017;59805;1;2652;6335;12675;6855;5388;0;33906;19;1281;3207;7013;4466;4939;0;20925;7;620;1434;1947;321;0;0;4329;0;13;33;83;66;106;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;197;129;0;0;0;0;345;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;I;2;S5;9;CATANDUVA;SP;01/12/2017;59695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1166;7295;24529;5937;0;238;0;39164;828;1720;3655;1803;0;12524;0;20530;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;I;2;S5;9;GOIANIA;GO;01/12/2017;59692;0;0;0;0;0;0;0;0;1264;14851;7471;1028;0;0;0;24613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4573;26576;1826;0;0;0;32975;528;1575;0;0;0;0;0;2103;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/12/2017;59381;7;272;571;500;0;0;0;1350;559;4651;10303;16272;6699;7400;172;46056;7;835;1993;2822;371;0;0;6028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;4310;423;512;238;301;0;5947;0
COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC;3419786;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/12/2017;59155;45;2825;5987;15253;13929;15717;0;53757;53;471;752;1456;597;85;0;3414;3;148;397;716;98;0;0;1363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;280;210;110;0;0;0;622;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA IZABEL DO OESTE - CRESOL SANTA IZABEL DO OESTE;5276770;b3S;I;2;S5;9;SANTA IZABEL DO OESTE;PR;01/12/2017;59023;0;0;0;0;0;0;0;0;288;1105;3022;3084;867;17;0;8384;29;284;818;1356;237;0;0;2725;0;0;0;0;0;0;0;0;7;206;21;0;0;0;0;233;704;2890;16492;9414;6632;7175;0;43307;249;492;994;1485;781;140;234;4374;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;I;2;S5;9;GRANDES RIOS;PR;01/12/2017;58826;0;0;0;0;0;0;0;0;619;811;2887;2672;469;25;0;7483;44;112;255;330;101;0;0;842;0;0;0;0;0;0;0;0;14;319;75;0;0;0;0;408;635;4813;16839;11489;6688;3927;0;44391;294;1807;1627;1100;382;3;490;5703;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;S4;8;SAO PAULO;SP;01/12/2017;58605;239;459;569;69;0;0;0;1336;7;1998;6575;10963;321;0;0;19864;18;2420;5328;5418;851;0;0;14035;297;619;1167;2893;2734;10682;3081;21474;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;578;890;340;35;0;0;1897;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;I;2;S5;9;MONTE CARMELO;MG;01/12/2017;58269;0;14;39;45;0;0;0;98;8;330;1984;3083;7;0;0;5412;9;114;303;388;33;0;0;847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;6741;33614;8613;208;0;0;49201;49;2478;141;37;6;0;0;2711;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;I;2;S5;9;SAO JOAO DO TRIUNFO;PR;01/12/2017;58172;0;0;0;0;0;0;0;0;416;196;3107;1199;262;34;0;5215;2;68;219;432;80;0;0;801;0;0;0;0;0;0;0;0;4;150;45;0;0;0;0;199;1674;1474;17422;9186;6770;10397;0;46924;218;205;1653;1757;892;25;283;5033;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/12/2017;58128;6;55;127;145;18;0;0;352;323;3866;8566;8166;775;0;0;21696;67;908;2048;2140;303;2;0;5468;0;0;0;0;0;0;0;0;382;2386;715;32;4;0;0;3519;0;0;0;0;0;0;0;0;1582;6824;2801;5715;3502;6637;33;27094;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;I;2;S5;9;IVAIPORA;PR;01/12/2017;58105;0;0;0;0;0;0;0;0;746;911;2178;1977;629;172;0;6613;18;134;318;647;189;0;0;1305;0;0;0;0;0;0;0;0;0;291;43;0;0;0;0;334;1308;4547;20770;9793;6308;3162;0;45889;124;779;883;1260;553;19;346;3964;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;I;2;S5;9;PATO BRANCO;PR;01/12/2017;57954;8;106;272;379;8;0;0;774;482;2885;8480;7943;664;354;0;20808;0;64;168;290;0;0;0;522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;3862;21863;4822;618;106;0;31450;439;3023;845;87;7;0;0;4401;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;I;2;S5;9;TENENTE PORTELA;RS;01/12/2017;57830;0;29;76;246;25;0;0;376;90;269;1307;1633;569;352;0;4220;38;275;598;874;168;0;0;1953;0;0;0;0;0;0;0;0;5;278;32;0;0;0;0;315;112;4455;15847;6423;3280;911;0;31028;567;2840;7160;5896;1576;1403;497;19939;0
MODAL;51963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/12/2017;57622;0;0;0;0;0;0;0;0;0;214;1262;44513;9655;263;0;55907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1712;0;0;0;0;0;1714;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/12/2017;57181;0;16;47;81;8;0;0;153;564;3006;5616;3934;315;0;0;13435;25;157;412;521;36;0;0;1151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;561;1202;32897;2998;0;0;0;37658;616;3123;540;369;136;0;0;4784;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;I;2;S5;9;VITOR MEIRELES;SC;01/12/2017;55624;0;0;0;0;0;0;0;0;87;3893;5832;1776;631;44;0;12262;0;14;30;19;0;0;0;63;0;0;0;0;0;0;0;0;0;104;16;0;0;0;0;120;559;1361;9367;5048;3912;6146;0;26393;949;2777;5518;4964;2300;92;185;16785;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/12/2017;55530;3;18;32;14;0;0;0;67;82;3096;6551;10420;5278;0;0;25427;21;338;763;643;0;0;0;1765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4970;663;1865;8349;0;0;0;15846;265;6796;1599;3369;396;0;0;12424;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;I;2;S5;9;SANTANA DO LIVRAMENTO;RS;01/12/2017;55523;0;0;0;0;0;0;0;0;280;4397;11034;16940;5491;711;0;38854;48;844;2101;3067;499;3;0;6562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;2867;3519;2934;579;13;0;10107;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/12/2017;55330;0;8;23;36;8;0;0;76;357;4657;11009;13858;3243;1302;0;34426;24;1205;3246;6871;1122;0;0;12468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;239;4843;688;824;696;1070;0;8360;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;I;2;S5;9;SALVADOR;BA;01/12/2017;55324;57;2273;5521;13880;12392;17174;0;51297;156;1263;686;495;124;13;0;2737;1;82;223;490;81;0;0;878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106;226;70;10;0;0;0;413;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;I;2;S5;9;GUARANESIA;MG;01/12/2017;54562;0;1;2;7;10;0;0;20;1020;3122;4624;7968;2440;13;0;19187;10;172;423;350;0;0;0;955;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;3911;25529;2216;0;0;0;31731;219;560;1682;9;0;200;0;2669;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2934201;b3S;I;2;S5;9;SAO JORGE D'OESTE;PR;01/12/2017;54546;0;0;0;0;0;0;0;0;40;795;1783;2192;467;17;0;5293;2;136;369;780;300;1;0;1588;0;0;0;0;0;0;0;0;2;177;26;0;0;0;0;205;61;2047;18815;8986;6663;8186;0;44759;49;182;671;956;658;7;178;2702;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/12/2017;54463;61;2914;7028;16511;10783;8803;0;46099;150;913;636;901;169;19;0;2789;96;457;1201;2504;352;0;0;4609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;329;131;419;46;41;0;0;966;0
COOPERATIVA DE CRÉDITO DO OESTE MINEIRO E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB CREDIOESTE;25420696;b3S;I;2;S5;9;ABAETE;MG;01/12/2017;54335;4;29;77;146;14;0;0;270;329;5676;7469;6992;2714;361;0;23541;2;71;162;202;26;0;0;463;0;0;0;0;0;0;0;0;0;1;4;1;0;0;0;7;359;1718;13153;11252;0;0;0;26482;412;2426;728;5;2;0;0;3572;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;01/12/2017;54239;0;0;0;0;0;0;0;0;468;4224;9534;12607;422;129;0;27383;5;185;455;756;0;0;0;1401;0;0;0;0;0;0;0;0;436;8615;1817;0;0;0;0;10868;0;0;0;0;0;0;0;0;115;13173;1291;8;0;0;0;14586;0
COOPERATIVA DE CRÉDITO DO SERTÃO BAIANO LTDA - SICOOB SERTÃO;2057584;b3S;I;2;S5;9;PINTADAS;BA;01/12/2017;53979;23;1086;2915;7621;1496;676;0;13815;1867;3907;7021;8008;2052;1595;0;24450;87;602;1613;2303;461;4;0;5068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;66;3891;984;106;143;0;5206;522;4428;332;92;34;31;0;5440;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;S5;9;PARACATU;MG;01/12/2017;53671;0;0;0;0;0;0;0;0;309;6848;6465;4469;389;0;0;18480;78;264;658;797;42;0;0;1838;0;0;0;0;0;0;0;0;138;248;26;0;0;0;0;412;236;3356;17641;2503;1000;0;0;24735;280;6870;939;118;0;0;0;8207;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;S5;9;ERECHIM;RS;01/12/2017;53383;0;0;0;0;0;0;0;0;44;1880;5003;9364;5587;6747;0;28626;0;317;724;747;148;4;0;1939;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;2485;6088;6918;3907;3383;0;22819;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALIANÇA - CRESOL ALIANÇA;5138766;b3S;I;2;S5;9;PEROLA D'OESTE;PR;01/12/2017;53079;0;0;0;0;0;0;0;0;291;1018;2228;2884;875;128;0;7424;15;291;813;1497;388;2;0;3005;0;0;0;0;0;0;0;0;25;150;26;0;0;0;0;200;814;3125;16565;7214;5044;6733;0;39494;175;482;561;831;616;29;262;2956;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;I;2;S5;9;SANTO CRISTO;RS;01/12/2017;52025;0;0;0;0;0;0;0;0;8;231;521;1602;1001;937;0;4299;57;390;973;1944;524;0;0;3889;0;0;0;0;0;0;0;0;3;233;14;0;0;0;0;249;150;2822;10337;4671;2178;1007;0;21166;630;3858;8915;6714;1354;676;276;22423;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;01/12/2017;51507;0;2;6;3;0;0;0;11;134;2286;6174;4885;348;1;0;13828;17;306;855;1503;183;0;0;2864;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;701;3928;10919;9458;0;0;0;25005;293;3206;4863;1193;243;0;0;9798;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;I;2;S5;9;RIO DO SUL;SC;01/12/2017;51191;0;0;0;0;0;0;0;0;256;3310;9238;9677;1633;230;0;24345;21;1072;2971;5094;818;7;0;9983;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;12728;709;944;88;0;14578;76;1445;510;168;75;11;0;2286;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;I;2;S5;9;FORMIGA;MG;01/12/2017;50889;0;42;115;326;0;0;0;483;1269;3854;9419;6211;1027;729;0;22509;2;197;482;563;35;0;0;1279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;8126;9761;0;0;0;18195;1328;4638;1746;711;0;0;0;8423;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;I;2;S5;9;BELEM;PA;01/12/2017;50604;62;2979;7717;22075;13633;2266;0;48734;50;235;518;801;117;0;0;1720;0;2;7;6;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;52;8;4;0;0;0;136;0
