Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;I;2;S4;21;SAO PAULO;SP;01/09/2021;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;I;2;S5;9;ITAJUBA;MG;01/09/2021;14404;13;142;360;586;109;1;0;1210;68;685;1509;3000;1439;1547;0;8248;4;109;231;447;143;0;0;933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;274;292;0;0;707;110;517;592;704;405;978;0;3306;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/09/2021;1411;0;16;38;29;0;0;0;82;32;212;310;284;197;0;0;1035;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;221;31;0;0;0;0;293;0
COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;4138455;b3S;I;2;S5;9;NATAL;RN;01/09/2021;178182;246;6552;15949;43925;44713;53753;0;165138;115;1610;2049;3479;2630;57;0;9939;4;78;198;509;283;2;0;1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;362;1010;643;10;2;4;0;2031;0
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;I;2;S5;9;RECIFE;PE;01/09/2021;367414;211;19358;50993;105819;76244;75762;0;328387;422;1921;3727;3485;28;0;0;9584;10;148;375;657;182;0;0;1373;0;0;0;0;0;0;0;0;1372;13364;5693;25;0;0;0;20454;0;0;0;0;0;0;0;0;514;2049;1969;2634;441;9;0;7616;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL;4152107;b3S;I;2;S5;9;BAURU;SP;01/09/2021;1552;13;73;207;327;153;130;0;904;9;147;204;234;54;0;0;648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS BANCÁRIOS DE JUIZ DE FORA LTDA. - COCBAN;4158581;b3S;I;2;S5;9;JUIZ DE FORA;MG;01/09/2021;456;0;0;0;0;0;0;0;0;1;157;165;133;0;0;0;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;I;2;S5;9;MAIRI;BA;01/09/2021;23852;27;819;2280;6405;2940;2320;0;14790;95;1259;2959;2066;83;0;0;6462;10;101;261;414;32;0;0;818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;21;0;0;0;99;246;1426;11;0;0;0;0;1683;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4181542;b3S;I;2;S5;9;PITANGUI;MG;01/09/2021;43087;0;41;112;155;17;0;0;325;137;3937;11600;13690;2604;357;0;32325;1;302;878;1651;536;2;0;3370;0;0;0;0;0;0;0;0;62;1433;683;0;0;0;0;2178;0;0;0;0;0;0;0;0;241;3537;315;266;239;290;0;4888;0
CREDILON SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR DA REGIÃO DE LONDRINA LTDA.;4223451;n1;I;2;S5;10;LONDRINA;PR;01/09/2021;295;0;0;0;0;0;0;0;0;22;29;42;5;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157;40;0;0;0;0;197;0
JBCRED S.A. SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO;4230630;n1;I;2;S5;14;SAO PAULO;SP;01/09/2021;27188;0;0;0;0;0;0;0;0;12099;9526;5544;20;0;0;0;27188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO;4237413;b3S;I;2;S5;9;PETROLINA;PE;01/09/2021;52572;22;1615;4645;10166;7261;6766;0;30474;55;1447;3391;3363;392;0;0;8649;1;303;866;1748;507;9;0;3434;0;0;0;0;0;0;0;0;164;2858;1080;3;0;0;0;4106;0;0;0;0;0;0;0;0;146;892;1179;2311;1282;99;0;5909;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;I;2;S4;9;GOIANIA;GO;01/09/2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;I;2;S5;9;CONCORDIA;SC;01/09/2021;93354;0;16;42;56;5;0;0;119;635;7997;20323;25522;8931;2639;0;66047;53;2522;7187;12582;1101;8;0;23453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;276;2006;1455;0;0;0;0;3736;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA TEKSID DO BRASIL LTDA., E NEMAK ALUMÍNIO DO BRASIL LTDA.;4249235;b3S;I;2;S5;9;BETIM;MG;01/09/2021;5622;11;334;1162;1342;398;1;0;3248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;247;1006;1117;1;0;0;2374;0
NOVA FUTURA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;I;2;S4;15;SAO PAULO;SP;01/09/2021;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;I;2;S5;9;DONA EMMA;SC;01/09/2021;103530;0;0;0;0;0;0;0;0;42;2025;6609;11206;5204;5541;0;30627;67;739;2085;4805;1731;18;0;9444;0;0;0;0;0;0;0;0;1;56;8;0;0;0;0;64;24;2940;23798;8715;6765;8237;0;50478;142;1312;3320;5780;1859;499;6;12917;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;I;2;S5;9;CHAPECO;SC;01/09/2021;60133;5;56;184;337;79;53;0;714;107;1665;4318;6702;1978;996;0;15765;19;331;886;1452;295;8;0;2991;0;0;0;0;0;0;0;0;3;115;20;0;0;0;0;138;54;2212;11819;6516;5734;8984;0;35318;144;1148;1517;1583;424;172;220;5208;0
INDEPENDÊNCIA COOPERATIVA DE CRÉDITO E INVESTIMENTO - INDEPENDÊNCIA COOPERATIVA DE CRÉDITO;4306351;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2021;4152;66;293;731;1305;112;0;0;2505;120;169;441;694;42;0;0;1465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;0;0;0;0;0;0;182;0
FIDÚCIA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LIMITADA.;4307598;n1;I;2;S5;10;SOROCABA;SP;01/09/2021;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;14;4;1;0;0;52;0
SOCIALCRED S/A - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;4316357;n1;I;2;S5;10;RIO DE JANEIRO;RJ;01/09/2021;4410;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;2084;1743;354;28;28;0;4410;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;I;2;S5;9;SALVADOR;BA;01/09/2021;129117;143;4929;13020;33167;34885;37928;0;124072;30;273;1442;992;267;38;0;3042;0;97;434;794;198;0;0;1524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;239;70;0;0;0;0;480;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;01/09/2021;380960;0;133;453;937;334;1;0;1858;155;7159;16774;27923;12953;8333;0;73297;46;318;957;1911;623;0;0;3855;0;0;0;0;0;0;0;0;2;26;3;0;0;0;0;31;321;31731;115373;48531;37526;40891;0;274372;255;3251;9875;10153;2878;1125;9;27546;0
COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;4355489;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/09/2021;133772;56;5237;14746;32423;22135;26227;5;100829;0;982;2523;4585;1891;1281;0;11262;0;726;2023;3870;1233;5;0;7856;0;342;932;2349;1889;4223;3;9739;0;2481;707;1;0;0;0;3190;0;0;0;0;0;0;0;0;1;300;132;119;99;245;0;896;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;I;2;S5;14;CURITIBA;PR;01/09/2021;223870;0;0;0;0;0;0;0;0;46436;82155;87643;7571;0;0;0;223806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;23;31;1;0;0;0;64;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;I;2;S5;9;GOIANIA;GO;01/09/2021;208867;3;6;17;22;0;0;0;48;177;13618;17694;16605;3431;2534;0;54057;16;455;1541;2837;446;0;0;5294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7115;46138;37909;13394;4000;0;108556;531;2607;9557;13705;12679;1834;0;40912;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO ESTADO DE GOIÁS LTDA;4406371;b3S;I;2;S5;9;GOIANIA;GO;01/09/2021;11599;3;142;391;1093;683;128;0;2440;116;556;1365;2006;181;428;0;4652;54;192;558;1255;175;8;0;2242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;302;436;342;545;414;227;0;2265;0
COOPERATIVA DE CRéDITO MúTUO DO ABC - COOPER 7;4414354;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;01/09/2021;7667;45;675;1888;3285;262;0;0;6155;51;463;468;357;82;0;0;1421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;42;0;0;0;0;0;91;0
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;I;2;S5;9;CAMPOS DOS GOYTACAZES;RJ;01/09/2021;56045;0;0;0;0;0;0;0;0;83;4387;11518;16776;4429;1354;0;38548;3;592;1698;2728;394;0;0;5415;0;5;14;39;37;161;0;256;21;1442;548;3;0;0;0;2014;0;0;0;0;0;0;0;0;53;1294;1888;2259;1559;2757;0;9811;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;I;2;S4;9;MARILIA;SP;01/09/2021;227183;166;2707;7870;15345;7271;9187;0;42547;379;9041;19805;24272;5503;748;0;59748;53;1606;4241;6483;973;0;0;13356;0;0;0;0;0;0;0;0;2459;25080;8907;57;0;0;0;36503;0;80;12784;10324;1127;48;0;24363;1365;11418;13030;15756;6618;2477;0;50665;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.;4464352;b3S;I;2;S5;9;VARGINHA;MG;01/09/2021;204;1;33;111;59;0;0;0;204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MEMBROS DO MINISTÉRIO PÚBLICO DE SÃO PAULO - PROMOCRED;4478231;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2021;2414;15;550;728;911;210;0;0;2414;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;I;2;S4;9;BIRIGUI;SP;01/09/2021;138178;112;2436;7173;16884;13298;23794;40;63736;105;2007;5470;8013;1604;200;0;17398;13;585;1451;2171;304;1;0;4524;0;0;0;0;0;0;0;0;546;9716;3349;35;0;0;0;13646;0;312;2759;4233;421;0;0;7725;391;5327;10912;10173;2965;1381;0;31149;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;I;2;S5;9;ORIZONA;GO;01/09/2021;142329;0;13;35;116;43;0;0;207;71;2860;4411;5211;2596;4162;0;19311;66;365;1046;2353;1012;0;0;4843;0;0;0;0;0;0;0;0;0;22;7;0;0;0;0;29;111;7094;35269;24622;17566;15235;166;100063;195;1940;5255;5116;2158;3185;28;17877;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL – SICREDI COOPERUCS;4525997;b3S;I;2;S4;9;CAXIAS DO SUL;RS;01/09/2021;16480;9;211;550;753;84;0;0;1608;27;723;1746;2802;945;4;0;6247;0;85;218;256;60;1;0;620;0;0;0;0;0;0;0;0;90;2423;727;1;0;0;0;3242;0;0;0;0;0;0;0;0;95;808;803;1211;627;1220;0;4765;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;I;2;S5;9;CASCAVEL;PR;01/09/2021;374421;203;3481;8907;20063;11959;11474;0;56087;1634;15252;34148;43872;13929;2429;0;111264;24;847;2283;4499;1086;0;0;8739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;648;15591;64465;52592;19758;13537;0;166591;2433;7942;3610;7857;5782;4114;0;31739;0
COOPERATIVA DE CRÉDITO MÚTUO DE SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIFISCO;4546162;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2021;11073;22;546;1377;3272;2563;2467;0;10246;17;70;174;319;183;31;0;793;0;4;11;19;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;I;2;S5;9;ARATIBA;RS;01/09/2021;73240;0;0;0;0;0;0;0;0;68;1544;3058;4915;2208;1812;0;13605;1;272;751;1454;337;23;0;2839;0;0;0;0;0;0;0;0;0;24;1;0;0;0;0;25;40;3187;22699;9494;7500;11040;0;53960;73;627;801;942;188;176;4;2812;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/09/2021;47403;81;2654;7085;15664;10779;9899;0;46163;10;96;589;290;37;0;0;1021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;185;0;0;0;0;0;219;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;I;2;S5;9;JOAO PESSOA;PB;01/09/2021;9425;4;571;1228;2614;1969;2922;0;9309;0;20;35;46;0;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;14;0;0;0;0;14;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA GERAÇÕES – CRESOL GERAÇÕES;4622657;b3S;I;2;S5;9;TENENTE PORTELA;RS;01/09/2021;171987;4;55;144;297;27;0;0;528;122;3643;8478;19056;11149;5912;0;48360;25;293;820;1597;555;1;0;3291;0;0;0;0;0;0;0;0;0;128;20;0;0;0;0;148;141;7568;66243;8255;6522;6839;0;95567;319;3239;8770;7092;2573;2084;16;24093;0
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;I;2;S4;9;JI-PARANA;RO;01/09/2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;I;2;S5;9;BRASILIA;DF;01/09/2021;49810;20;2016;5020;13124;11705;15064;0;46949;17;292;479;926;304;167;0;2184;0;13;44;145;94;0;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;197;74;0;0;0;0;381;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS;4663561;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;01/09/2021;210139;0;36;127;393;177;9;0;743;186;7334;11677;16662;5502;1277;0;42637;11;511;1607;3866;1954;3;0;7951;0;0;0;0;0;0;0;0;0;41;6;0;0;0;0;48;397;9940;68764;28483;16464;11586;0;135634;419;2391;7360;9212;3058;645;42;23126;0
CRED-SYSTEM ADMINISTRADORA DE CARTÕES DE CRÉDITO LTDA.;4670195;n4;I;2;S5;41;BARUERI;SP;01/09/2021;0;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;4684647;n2;I;2;S4;21;SANTOS;SP;01/09/2021;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/09/2021;68087;63;2609;9978;20866;13100;9428;0;56044;89;1197;1777;3500;2038;2249;710;11560;0;17;56;62;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;114;153;0;0;0;0;347;0
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/09/2021;5782;0;0;0;0;0;0;0;0;1;513;1017;724;103;57;0;2417;1;298;874;1496;211;0;0;2881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;240;212;29;0;0;0;485;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE RONDÔNIA - SICOOB CREDJURD;4751713;b3S;I;2;S5;9;PORTO VELHO;RO;01/09/2021;31209;14;1199;3136;7628;6239;4851;0;23066;69;702;1333;4713;796;140;0;7753;0;14;47;82;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;158;0;0;0;0;0;246;0
ATLANTA SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4772908;n1;I;2;S5;10;PASSOS;MG;01/09/2021;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;342;91;0;0;0;0;447;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE SÃO PAULO - COOPERALESP;4791645;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2021;12214;3;709;1611;3596;2774;3522;0;12214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DA SEGURANÇA PÚBLICA DE SÃO PAULO - CREDIAFAM;4804353;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2021;3600;18;473;956;734;190;2;0;2373;87;234;546;359;1;0;0;1227;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SOROCRED S.A. - BANCO MÚLTIPLO;4814563;b1;I;2;S4;8;BARUERI;SP;01/09/2021;318054;0;26;50;12;0;0;0;88;3898;12929;15644;2225;86;3;0;34785;133;8;0;0;0;0;0;141;0;0;0;0;0;0;0;0;153711;68351;45567;15405;7;0;0;283041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DE PINHÃO - CRESERV-PINHÃO;4831810;b3S;I;2;S5;9;PINHAO;PR;01/09/2021;13029;0;444;1871;4037;2903;1048;0;10303;6;625;671;1119;145;41;0;2607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12;103;1;0;0;0;119;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED;4833655;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2021;29860;276;3474;9120;9962;1212;12;0;24055;204;744;1223;1592;660;61;0;4484;8;42;125;137;11;0;0;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;661;302;16;0;4;0;14;997;0
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4836002;n1;I;3;S4;19;BARUERI;SP;01/09/2021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FACILICRED SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR LTDA;4849745;n1;I;2;S5;10;CURITIBA;PR;01/09/2021;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;68;49;8;0;0;0;127;0
