Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS VALES DO ITAJAÍ E ITAPOCÚ, DO LITORAL DE SANTA CATARINA E LITORAL SUL DO PARANÁ - SICOOB BLUCREDI SUL;3960819;b3S;;I;2;GUARATUBA;PR;42339;9536;0;275;279575;-70934;208641;0;0;0;0;0;10840;101084;20226;350602;0;350602
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42339;2697;0;5230;227574;-12994;214580;0;0;0;0;0;3009;112638;10463;348617;0;348617
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;;I;2;NAO-ME-TOQUE;RS;42339;1570;6023;0;171247;-8952;162296;0;0;0;0;0;7122;149455;15597;342062;0;342062
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;;I;2;BAGE;RS;42339;2365;199;0;240266;-9706;230560;0;0;0;0;0;6849;86122;14043;340138;0;340138
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO - SICREDI NOROESTE MT;33022690;b3S;;I;2;ARAPUTANGA;MT;42339;10479;50;0;223065;-15590;207475;0;0;0;0;0;13180;87654;21295;340134;0;340134
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;;C;2;PORTO ALEGRE;RS;42339;3568;33304;37022;152330;-16339;135991;0;0;0;0;0;122971;1861;4341;339057;0;339057
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;;I;2;SANTO ANTONIO DA PLATINA;PR;42339;5698;405;0;195258;-12001;183257;0;0;0;0;0;14023;117163;17276;337821;0;337821
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;;I;2;JACINTO MACHADO;SC;42339;5816;0;126895;177824;-2442;175383;0;0;0;0;0;832;5541;17107;331575;0;331575
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;;I;3;SAO PAULO;SP;42339;94;6501;158948;159311;-561;158750;0;0;0;0;0;4124;0;2756;331172;0;331172
SANTINVEST - PRUDENCIAL;1000080446;n1;;C;2;FLORIANOPOLIS;SC;42339;2841;45948;61989;254372;-67980;186392;0;0;0;0;0;30817;1417;1545;330951;0;330951
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;42339;5236;2271;0;191547;-14698;176849;0;0;0;0;0;9061;119587;15990;328994;0;328994
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;;I;2;TOLEDO;PR;42339;4194;1711;0;187847;-11658;176189;0;0;0;0;0;12864;116230;17690;328879;0;328879
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;;I;2;SAO PAULO;SP;42339;307;25108;2951;282098;-3550;278548;0;0;0;0;0;6284;13208;708;327114;0;327114
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;;I;2;ESPUMOSO;RS;42339;910;720;0;168384;-14383;154001;0;0;0;0;0;5124;149155;16484;326393;0;326393
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;;I;3;BARUERI;SP;42339;238;0;0;0;0;0;10852;285034;0;-2281;293605;5993;23652;752;324241;0;324241
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;42339;4027;0;0;175425;-6121;169305;0;0;0;0;0;5247;127252;14439;320269;0;320269
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;42339;2131;0;0;232097;-2334;229763;0;0;0;0;0;2805;72927;6318;313944;0;313944
CONFIDENCE - PRUDENCIAL;1000080783;b2;;C;2;BARUERI;SP;42339;183667;11102;29424;0;0;0;0;0;0;0;0;61530;636;27477;313836;0;313836
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;42339;1478;0;104926;181902;-11003;170899;0;0;0;0;0;606;15505;19617;313031;0;313031
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;;I;3;BARUERI;SP;42339;16061;0;34715;0;0;0;19017;223317;25537;-522;267350;17550;205;1436;337317;25537;311779
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;42339;44;264628;9373;8223;-43;8180;0;0;0;0;0;122;19;28282;310647;0;310647
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;;I;3;RIO DE JANEIRO;RJ;42339;492;52599;86205;2516;-116;2400;0;0;0;0;0;159672;2546;5517;309430;0;309430
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;;I;2;TRES COROAS;RS;42339;1418;0;68249;228879;-12887;215992;0;0;0;0;0;2575;11033;7439;306706;0;306706
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;42339;4958;0;0;161963;-5787;156176;0;0;0;0;0;4609;118450;14479;298672;0;298672
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;;I;2;JUNDIAI;SP;42339;1237;14150;102644;191564;-15680;175884;0;0;0;0;0;175;2036;970;297095;0;297095
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;42339;2011;0;27477;213416;-7289;206127;0;0;0;0;0;1113;47756;11912;296397;0;296397
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;;I;2;LAPA;PR;42339;3665;31;0;144216;-14766;129450;0;0;0;0;0;8824;138725;12452;293147;0;293147
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42339;386;0;71278;217805;-7678;210127;0;0;0;0;0;3646;0;6805;292242;0;292242
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;;I;2;VARGINHA;MG;42339;1309;0;21;147908;-5787;142120;0;0;0;0;0;8695;120784;19187;292116;0;292116
UNICRED RECIFE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;42339;459;0;0;154461;-3436;151025;0;0;0;0;0;7438;125223;7860;292004;0;292004
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;42339;601;0;0;104063;-9366;94697;0;0;0;0;0;8951;179644;8027;291920;0;291920
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;;I;2;CAMPO GRANDE;MS;42339;315;0;0;81849;-1353;80496;0;0;0;0;0;176;199544;9650;290181;0;290181
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;42339;50;0;0;108208;-3846;104362;0;0;0;0;0;385;178087;6057;288940;0;288940
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;;I;2;PRIMAVERA DO LESTE;MT;42339;210;0;103033;187819;-15572;172247;0;0;0;0;0;386;162;7924;283963;0;283963
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;42339;1195;1248;0;196070;-12998;183072;0;0;0;0;0;5205;73673;17439;281832;0;281832
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;42339;917;0;0;179744;-5222;174521;0;0;0;0;0;2714;99426;3989;281567;0;281567
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79086997;b3S;;I;2;CAMBARA;PR;42339;6386;521;0;147028;-15617;131411;0;0;0;0;0;12275;106952;23348;280894;0;280894
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;42339;537;205200;61200;0;0;0;0;0;0;0;0;11529;207;1739;280412;0;280412
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;;I;2;CASCAVEL;PR;42339;1252;0;0;192534;-7758;184775;0;0;0;0;0;2725;79823;7717;276292;0;276292
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;42339;1027;0;39340;213022;-5222;207800;0;0;0;0;0;3283;19338;5452;276239;0;276239
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;;I;2;PALMITOS;SC;42339;1333;0;99122;153319;-4746;148573;0;0;0;0;0;1307;6486;18861;275682;0;275682
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;42339;2005;0;116914;143474;-2014;141460;0;0;0;0;0;319;497;12672;273868;0;273868
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42339;1142;10938;166183;6471;-32;6439;0;0;0;0;0;13085;68418;6487;272692;0;272692
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;42339;5894;218;0;164555;-12742;151813;0;0;0;0;0;9116;90093;12853;269988;0;269988
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;42339;2894;0;0;139477;-3044;136432;0;0;0;0;0;2075;118715;9065;269180;0;269180
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;42339;6497;68;0;152728;-18145;134583;0;0;0;0;0;9148;105403;12576;268274;0;268274
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42339;4104;0;0;204658;-4399;200258;0;0;0;0;0;1427;47953;10954;264697;0;264697
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;CURITIBA;PR;42339;15;0;104424;158709;-2818;155892;0;0;0;0;0;2666;1;95;263093;0;263093
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;42339;8450;3018;0;135584;-8847;126738;0;0;0;0;0;9370;99569;14751;261897;0;261897
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;;I;3;PORTO ALEGRE;RS;42339;6197;17004;25960;127844;-32065;95778;120;14284;9302;-920;22785;96180;1348;2476;267729;9302;258426
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;42339;6763;1828;0;147425;-10274;137150;0;0;0;0;0;7878;88463;12715;254798;0;254798
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;42339;330;19800;0;46268;-474;45794;0;0;0;0;0;158;174919;9938;250939;0;250939
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42339;2205;0;91763;144894;-5362;139532;0;0;0;0;0;1038;5804;10281;250622;0;250622
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;;I;2;BELO HORIZONTE;MG;42339;157;0;66975;11071;-3662;7409;0;0;0;0;0;3278;170357;1977;250152;0;250152
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;;I;3;SAO PAULO;SP;42339;7350;51526;84208;32136;-3270;28866;0;0;0;0;0;77704;38;242;249933;0;249933
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;42339;2707;0;8;140736;-14582;126154;0;0;0;0;0;2534;108856;7317;247577;0;247577
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;42339;3394;208;0;137362;-13471;123891;0;0;0;0;0;11235;93929;13121;245778;0;245778
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;;C;3;SAO PAULO;SP;42339;121;36724;202875;0;0;0;0;0;0;0;0;3220;90;1225;244255;0;244255
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;42339;2180;0;88011;145492;-10551;134941;0;0;0;0;0;148;6042;12634;243955;0;243955
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;;I;2;DESCALVADO;SP;42339;2354;0;36651;133740;-11041;122699;0;0;0;0;0;1533;66511;8367;238116;0;238116
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42339;1334;0;86400;135374;-6269;129105;0;0;0;0;0;6269;8350;5756;237214;0;237214
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42339;453;0;85734;138324;-1492;136832;0;0;0;0;0;1025;5472;7554;237070;0;237070
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;42339;2282;0;0;133198;-3469;129729;0;0;0;0;0;4528;88979;10690;236208;0;236208
BNY MELLON - PRUDENCIAL;1000080910;b1;;C;3;RIO DE JANEIRO;RJ;42339;512;75002;82072;0;0;0;0;0;0;0;0;44783;2680;31085;236134;0;236134
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;;C;2;DOIS IRMAOS;RS;42339;2452;63188;0;115950;-13145;102805;0;0;0;0;0;66153;37;506;235141;0;235141
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;;I;2;CRISTALINA;GO;42339;10558;0;0;174470;-23396;151074;0;0;0;0;0;6619;51263;15448;234961;0;234961
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;42339;2852;0;0;118734;-13291;105443;0;0;0;0;0;3886;107370;15213;234764;0;234764
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;;I;2;PORTO ALEGRE;RS;42339;2899;16738;16678;187495;-29886;157609;0;0;0;0;0;26267;9727;4449;234366;0;234366
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42339;2272;0;0;91922;-5211;86711;0;0;0;0;0;3506;132934;8157;233579;0;233579
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;;I;1;GOIANIA;GO;42339;88;10464;60305;149879;-19830;130048;0;0;0;0;0;22538;966;5399;229807;0;229807
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;42339;1359;0;0;140780;-5156;135624;0;0;0;0;0;1969;81251;7496;227699;0;227699
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;42339;1257;0;0;120156;-3810;116345;0;0;0;0;0;5182;93737;9524;226046;0;226046
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;42339;4435;0;87689;121808;-3588;118220;0;0;0;0;0;537;7493;6698;225072;0;225072
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42339;3298;2776;36501;164439;-5269;159169;0;0;0;0;0;1281;5860;15635;224521;0;224521
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;42339;4210;0;0;160375;-7814;152561;0;0;0;0;0;1256;44086;21286;223399;0;223399
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42339;4168;0;0;140717;-9851;130866;0;0;0;0;0;10176;66513;11171;222895;0;222895
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42339;2752;0;5731;146889;-7063;139826;0;0;0;0;0;2382;62832;8812;222335;0;222335
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;42339;4758;50;0;142438;-12028;130410;0;0;0;0;0;5958;66569;11795;219540;0;219540
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42339;1445;0;0;94714;-5337;89377;0;0;0;0;0;1764;112254;14134;218974;0;218974
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;;I;2;ITAPIRANGA;SC;42339;1396;0;123269;86610;-4866;81744;0;0;0;0;0;822;3873;6994;218098;0;218098
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;42339;3698;0;4010;107071;-4226;102845;0;0;0;0;0;3646;85459;15061;214719;0;214719
BCO GERADOR S.A. - PRUDENCIAL;1000081809;b1;;C;2;RECIFE;PE;42339;5665;33051;38602;87995;-29948;58047;0;0;0;0;0;67036;10444;251;213095;0;213095
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42339;1283;0;12051;114699;-5688;109011;0;0;0;0;0;1875;82169;5891;212281;0;212281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;42339;1300;0;57006;140068;-4849;135220;0;0;0;0;0;585;10879;7241;212230;0;212230
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42339;1765;50;0;128415;-7808;120607;0;0;0;0;0;8773;65201;12122;208518;0;208518
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;42339;252;0;0;93641;-699;92942;0;0;0;0;0;1344;108249;3115;205901;0;205901
VR - PRUDENCIAL;1000080408;b1;;C;2;BARUERI;SP;42339;385;171850;0;0;0;0;0;0;0;0;0;30263;2900;24;205421;0;205421
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42339;129;0;18391;168805;-2917;165888;0;0;0;0;0;7234;11339;1567;204548;0;204548
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;42339;1181;0;12686;195387;-11737;183650;0;0;0;0;0;3218;0;0;200735;0;200735
OCTO CTVM S.A. - PRUDENCIAL;1000082949;n2;;I;2;SAO PAULO;SP;42339;3658;177683;1008;2411;0;2411;0;0;0;0;0;9009;1092;2650;197510;0;197510
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42339;354;0;0;158086;-3661;154425;0;0;0;0;0;5202;28255;9010;197245;0;197245
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42339;403;0;102059;73437;-3482;69954;0;0;0;0;0;64;15277;9197;196954;0;196954
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42339;2122;0;0;117069;-4485;112584;0;0;0;0;0;1232;72760;6553;195251;0;195251
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42339;2025;0;0;116896;-3990;112906;0;0;0;0;0;2104;66703;11122;194860;0;194860
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42339;1023;2829;0;111483;-5661;105823;0;0;0;0;0;4677;70200;10304;194855;0;194855
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;;I;2;PAPANDUVA;SC;42339;776;0;67963;122682;-3013;119670;0;0;0;0;0;656;1006;4536;194606;0;194606
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42339;2443;0;2048;100550;-4770;95780;0;0;0;0;0;2158;80523;11622;194575;0;194575
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42339;2402;0;0;118784;-5172;113612;0;0;0;0;0;3520;65586;7142;192263;0;192263
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42339;3555;0;0;86959;-4043;82916;0;0;0;0;0;3125;90834;11698;192128;0;192128
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42339;941;0;0;126223;-4759;121463;0;0;0;0;0;5732;48581;13667;190385;0;190385
