Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE DORES DO INDAIÁ LTDA - COOPCREDI;2254376;b3S;;I;2;DORES DO INDAIA;MG;01/06/2015;1832;0;280;0;0;0;2112;-606;0;0;0;-210;-817;1295;254;64;-406;-401;-12;0;72;-48;-478;817;1;818;-27;0;792;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;;I;2;CHOPINZINHO;PR;01/06/2015;1444;0;667;0;0;0;2111;-498;-407;0;0;-185;-1090;1021;294;34;-503;-426;-2;0;69;-133;-667;355;3;358;-12;-14;332;-142
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;;I;2;ARCOS;MG;01/06/2015;1752;0;352;0;0;0;2103;-495;0;0;0;-325;-820;1284;176;239;-652;-446;-8;0;55;-15;-650;634;-9;624;-14;0;610;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC SICOOB INDACREDI;8083363;b3S;;I;2;INDAIAL;SC;01/06/2015;1872;0;220;0;0;0;2092;-517;-134;0;0;-197;-849;1243;169;102;-537;-898;-15;0;7;-44;-1216;28;4;32;-11;0;21;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA REGIAO SUL DE MATO GROSSO - SICOOB SUL;5247312;b3S;;I;2;RONDONOPOLIS;MT;01/06/2015;1765;0;325;0;0;0;2090;-314;-76;0;0;-293;-683;1407;355;501;-635;-967;-14;0;50;-84;-793;614;4;618;-16;0;602;0
COOPERUFPA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA EDUCAÇÃO NO ESTADO DO PARÁ;83325811;b3S;;I;2;BELEM;PA;01/06/2015;1812;0;275;0;0;0;2088;-53;-6;0;0;-250;-310;1778;388;0;-1036;-180;-4;0;0;0;-832;946;0;946;-117;-114;715;0
BANCO INDUSCRED DE INVESTIMENTO S.A.;33588252;b2;;I;2;SAO PAULO;SP;01/06/2015;1886;0;193;0;0;0;2079;-227;0;0;0;-39;-266;1813;3;0;-280;-1234;-92;0;66;0;-1537;276;59;335;-96;0;239;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;;I;2;SAO PAULO;SP;01/06/2015;1784;0;291;0;0;0;2075;-6;0;0;0;-146;-151;1924;0;0;-315;-140;-62;0;2;0;-515;1409;0;1409;0;0;1409;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS NOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB FEDERAL;37497245;b3S;;I;2;CUIABA;MT;01/06/2015;1788;0;283;0;0;0;2071;-254;0;0;0;-251;-505;1567;202;201;-892;-1070;-19;0;107;-30;-1501;66;-10;56;-13;0;43;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ESTADUAIS REGIÃO METROP BELÉM E SANTARÉM E EMPREGADOS CIAS ECONOMIA MISTA E FUNDAÇÕES DA PREFEITURA MUNICIPAL DE BELÉM LTDA. - SICOOB COOESA;83836114;b3S;;I;2;BELEM;PA;01/06/2015;1966;0;97;0;0;0;2062;-292;-46;0;0;-179;-518;1545;148;124;-876;-573;-13;0;2;-77;-1265;280;3;283;-5;0;279;0
UNICRED CRATEUS - COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO DE CRATEUS LTDA;68389;b3S;;I;2;CRATEUS;CE;01/06/2015;1608;0;448;0;0;0;2056;-657;0;0;0;-154;-812;1244;19;79;-448;-335;-1;0;47;-339;-978;266;1;267;0;0;267;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XAXIM-CRESOL XAXIM;3965737;b3S;;I;2;XAXIM;SC;01/06/2015;1537;0;509;0;0;0;2047;-697;-284;0;0;-216;-1197;850;102;131;-593;-537;0;0;77;-212;-1033;-183;-11;-194;-4;0;-198;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;01/06/2015;730;0;1308;0;0;0;2038;-805;0;0;0;3;-802;1236;0;0;-166;-91;0;0;0;-20;-277;959;0;959;0;0;959;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;;I;2;SAO PAULO;SP;01/06/2015;1766;0;270;0;0;0;2036;1;0;0;0;-86;-86;1950;0;0;-480;-146;-16;0;0;0;-641;1308;0;1309;-12;0;1296;-870
MAPFRE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4160039;n2;;I;3;SAO PAULO;SP;01/06/2015;0;0;2036;0;0;0;2036;0;0;0;0;0;0;2036;15620;0;-6985;-7486;-1141;0;795;-25;778;2814;0;2814;-585;-795;1434;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE JAGUARUNA-CRESOL JAGUARUNA;5410056;b3S;;I;2;JAGUARUNA;SC;01/06/2015;1700;0;329;0;0;0;2029;-668;-84;0;0;-337;-1088;941;139;95;-424;-511;0;0;1;-108;-808;134;41;174;0;0;174;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE DORES DO INDAIÁ LTDA. - SICOOB CREDINDAIÁ;71069587;b3S;;I;2;DORES DO INDAIA;MG;01/06/2015;1147;0;878;0;0;0;2025;-699;-134;0;0;-34;-868;1158;88;50;-567;-352;-9;0;81;-34;-742;415;-9;407;-10;0;397;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;01/06/2015;1053;0;971;0;0;0;2024;-650;-2;0;0;80;-573;1451;169;208;-648;-524;-12;0;127;-111;-792;660;0;660;-22;0;638;-46
GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;21040668;n2;;I;3;SAO PAULO;SP;01/06/2015;0;0;0;0;2023;0;2023;0;0;0;0;0;0;2023;0;0;-1313;-2258;-95;0;21;-43;-3688;-1664;0;-1664;0;0;-1664;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;;I;2;SCHROEDER;SC;01/06/2015;1321;0;695;0;0;0;2017;-728;-127;0;0;-62;-917;1100;81;151;-491;-363;0;0;71;-109;-660;440;-3;437;-2;-20;415;-98
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - FEDERALCRED;3620772;b3S;;I;2;FORTALEZA;CE;01/06/2015;1865;0;142;0;0;0;2007;-423;-124;0;0;-62;-609;1398;81;99;-643;-456;-9;0;112;-75;-891;506;-1;505;-10;0;495;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO TRIUNFO - CRESOL SÃO JOÃO DO TRIUNFO;8560508;b3S;;I;2;SAO JOAO DO TRIUNFO;PR;01/06/2015;1722;0;276;0;0;0;1999;-209;-300;0;0;-448;-957;1042;103;158;-321;-334;0;0;43;-207;-559;483;-12;471;-5;-7;459;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;01/06/2015;1694;0;304;0;0;0;1998;-309;-12;0;0;-144;-465;1533;74;145;-587;-464;-3;0;9;-20;-846;686;46;733;-23;0;710;0
COOMAMP COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MEMBROS DE INSTITUIÇÕES PÚBLICAS CARREIRAS JURÍDICAS E SERVIDORES PÚBLICOS FEDERAIS, ESTADUAIS E MUNICIPAIS EM SÃO LUIS/MA E MUNICÍPIOS CIRCUNVIZINHOS;5545390;b3S;;I;2;SAO LUIS;MA;01/06/2015;1880;0;112;0;0;0;1992;-401;-359;0;0;-256;-1017;976;9;11;-414;-273;1;0;63;-141;-746;230;0;230;0;0;230;0
AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;16927221;n2;;I;2;MANAUS;AM;01/06/2015;0;0;18;0;1939;0;1958;0;0;0;0;0;0;1958;81;0;-534;-801;-99;0;4;-6;-1356;602;0;602;-229;0;373;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;;I;2;TURVO;PR;01/06/2015;1673;0;273;0;0;0;1947;-192;-377;0;0;-258;-826;1121;210;173;-585;-605;0;0;46;-138;-898;223;-5;218;-2;-17;199;-88
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO, DEFENSORES PÚBLICOS E SERVIDORES DO PODER JUDICIÁRIO NO ESTADO DO CEARÁ - COOPERJURIS;8041950;b3S;;I;2;FORTALEZA;CE;01/06/2015;1784;0;160;0;0;0;1944;-375;-593;0;0;-41;-1010;934;4;12;-185;-130;0;0;26;-148;-421;514;0;514;0;-13;501;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;;I;2;ALFENAS;MG;01/06/2015;470;0;1453;0;0;0;1923;-1250;0;0;0;-32;-1282;641;13;17;-243;-288;-3;0;50;-5;-460;181;1;181;-2;0;179;0
ESCRITORIO RUY LAGE SOCIEDADE CORRETORA DE TITULOS LTDA;17305319;n2;;I;2;BELO HORIZONTE;MG;01/06/2015;0;0;1922;0;0;0;1922;0;0;0;0;0;0;1922;36;0;-452;-419;-135;0;0;-8;-978;944;0;944;0;0;944;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE SÃO PAULO - SICOOB GRANDE SÃO PAULO;69181709;b3S;;I;2;SAO PAULO;SP;01/06/2015;1509;0;409;0;0;0;1918;-599;0;0;0;-89;-688;1229;86;140;-916;-525;-5;0;36;-60;-1243;-13;-3;-16;-1;0;-17;0
BONCRED;51389;n1;;C;2;NOVO HAMBURGO;RS;01/06/2015;4;1023;888;0;0;0;1915;0;0;-906;0;2;-904;1011;0;0;-284;-257;-18;0;106;0;-454;557;0;557;-216;0;340;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE RIBEIRÃO PRETO - MEDCRED DE RIBEIRÃO PRETO;3575699;b3S;;I;2;RIBEIRAO PRETO;SP;01/06/2015;942;0;971;0;0;0;1913;-786;0;0;0;-39;-825;1088;52;25;-607;-331;-6;0;0;-94;-962;126;0;126;0;0;126;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CIRCUITO DAS MALHAS LTDA. - SICOOB CREDMALHAS;3941182;b3S;;I;2;MONTE SIAO;MG;01/06/2015;1724;0;188;0;0;0;1912;-323;-206;0;0;-764;-1293;618;97;228;-696;-698;-18;0;78;-72;-1081;-463;25;-438;-49;0;-487;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE BARRA DO GARÇAS - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;01/06/2015;1536;0;355;0;0;0;1891;-490;0;0;0;-156;-645;1246;189;333;-760;-782;-7;0;24;-29;-1033;213;5;218;-9;0;209;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;;I;2;ITAJUBA;MG;01/06/2015;1631;0;257;0;0;0;1888;-511;-80;0;0;-426;-1016;872;134;254;-535;-578;-26;0;50;-39;-739;132;-20;112;-1;-5;106;-64
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO NOROESTE CAPIXABA   CRESOL NOROESTE CAPIXABA;7475376;b3S;;I;2;COLATINA;ES;01/06/2015;1678;0;207;0;0;0;1885;-230;-224;0;0;-748;-1203;682;111;255;-553;-400;0;0;39;-198;-745;-64;-4;-68;-1;0;-69;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DA REGIÃO METROPOLITANA DE NATAL - CREDCOM-RN;8802775;b3S;;I;2;NATAL;RN;01/06/2015;1677;0;207;0;0;0;1884;-493;-46;0;0;-1718;-2257;-373;90;99;-515;-367;-4;0;21;-202;-878;-1251;1;-1250;0;0;-1250;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;01/06/2015;1352;0;526;0;0;0;1879;-755;-18;0;0;6;-766;1112;208;53;-542;-568;-20;0;49;-11;-832;281;0;281;-17;-11;253;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA. DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;;I;2;JACUTINGA;RS;01/06/2015;1486;0;392;0;0;0;1878;-412;-122;0;0;-490;-1024;855;140;20;-334;-257;0;0;0;-121;-552;302;2;304;0;0;304;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ERICSSON;48718183;b3S;;I;2;SAO PAULO;SP;01/06/2015;1250;0;627;0;0;0;1877;0;0;0;0;-127;-127;1750;0;0;-191;-189;-1;0;1;0;-381;1369;0;1369;0;-31;1338;-1049
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA NOVA ALTA PAULISTA - SICREDI NOVA ALTA PAULISTA SP;11094093;b3S;;I;2;DRACENA;SP;01/06/2015;1336;0;537;0;0;0;1874;-527;-13;0;0;-528;-1068;806;149;128;-402;-320;-4;0;40;-401;-810;-4;92;87;-9;0;78;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE WITMARSUM - CRESOL WITMARSUM;7465539;b3S;;I;2;WITMARSUM;SC;01/06/2015;1433;0;434;0;0;0;1867;-637;-94;0;0;-102;-834;1033;102;9;-348;-358;0;0;5;-106;-695;338;9;347;0;0;347;0
COOPERATIVA DE CRÉDITO MÚTUO DOS COMERCIANTES DE VEÍCULOS, PEÇAS E ACESSÓRIOS PARA VEÍCULOS DE CURITIBA E REGIÃO - SICREDI SINCOCRED PR;7070495;b3S;;I;2;CURITIBA;PR;01/06/2015;1257;0;600;0;0;0;1857;-656;-29;0;0;-187;-872;985;298;163;-480;-316;-6;0;50;-381;-673;312;7;320;-11;0;309;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FUNDACAO ZERBINI - COOPINCOR;1997612;b3S;;I;2;SAO PAULO;SP;01/06/2015;1448;0;405;0;0;0;1853;1;0;0;0;-41;-42;1812;0;0;-173;-383;1;0;23;-13;-547;1265;0;1265;0;0;1265;0
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO DA SERRA DA CANTAREIRA - SICOOB CANTAREIRA;49069990;b3S;;I;2;GUARULHOS;SP;01/06/2015;1309;0;541;0;0;0;1849;-514;0;0;0;-360;-874;976;227;231;-974;-656;-6;0;39;-110;-1249;-274;0;-273;-8;0;-281;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ACRE   SICOOB ACRE;3528402;b3S;;I;2;RIO BRANCO;AC;01/06/2015;1777;0;72;0;0;0;1849;-39;-268;0;0;-148;-455;1394;13;50;-461;-757;1;0;189;-28;-994;399;0;399;0;0;399;-116
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;01/06/2015;0;0;1898;-55;0;0;1843;0;0;0;0;4;4;1847;1443;895;-3025;-27157;-435;0;1556;-245;-26967;-25120;308;-24812;10212;-82;-14683;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES;3639902;b3S;;I;2;VITORIA;ES;01/06/2015;1718;0;120;0;0;0;1838;-96;0;0;0;-2506;-2602;-764;9;49;-311;-825;-6;0;0;0;-1083;-1847;0;-1847;-2;0;-1850;0
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6132348;n2;;I;2;RECIFE;PE;01/06/2015;0;0;0;0;1838;0;1838;0;0;0;0;0;0;1838;68;0;-553;-1307;-100;0;80;0;-1811;27;0;27;-8;0;19;0
TORRE CORRETORA DE CÂMBIO LTDA;57582264;n2;;I;2;SAO PAULO;SP;01/06/2015;0;0;0;0;1832;0;1832;0;0;0;0;0;0;1832;601;0;-580;-2039;-127;0;299;0;-1845;-14;0;-14;0;0;-14;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR.;6078926;b3S;;I;2;CURITIBA;PR;01/06/2015;805;0;1023;0;0;0;1828;-816;-29;0;0;-117;-961;866;278;59;-313;-305;-5;0;40;-292;-538;329;0;329;-9;0;320;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3453295;b3S;;I;2;PORTO ALEGRE;RS;01/06/2015;1550;0;273;0;0;0;1823;-668;-12;0;0;-111;-790;1033;208;98;-526;-372;-8;0;46;-450;-1004;29;0;29;-18;0;11;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA CONCORDIA- CRESOL CONCÓRDIA;5425526;b3S;;I;2;CONCORDIA;SC;01/06/2015;1191;0;627;0;0;0;1818;-686;-153;0;0;-376;-1215;603;160;15;-446;-364;0;0;0;-87;-722;-118;3;-115;0;0;-115;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO MINISTERIO DA EDUCAÇÃO EM SÃO PAULO - COOPEMESP;73092827;b3S;;I;2;SAO PAULO;SP;01/06/2015;1604;0;212;0;0;0;1816;-133;-41;0;0;-78;-251;1565;79;1;-555;-418;-6;0;39;-190;-1049;516;-6;509;-4;-19;486;0
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE SÃO BERNARDO DO CAMPO - CREDIABC;3612679;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;01/06/2015;1734;0;79;0;0;0;1814;-175;-92;0;0;-73;-340;1474;0;0;-678;-388;0;0;24;-5;-1047;427;0;426;0;0;426;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;;I;2;CHAPADA GAUCHA;MG;01/06/2015;1627;0;186;0;0;0;1813;-104;-230;0;0;-22;-355;1457;110;183;-582;-252;-11;0;182;-34;-403;1055;10;1065;0;0;1065;0
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;01/06/2015;1424;0;371;0;0;0;1795;-455;-107;0;0;-138;-700;1096;106;100;-413;-541;-6;0;0;-64;-818;278;-3;275;-12;0;263;0
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;01/06/2015;0;0;1752;42;0;0;1794;0;0;0;0;0;0;1794;249;296;-1320;-663;-137;0;21;-23;-1578;216;0;216;-69;1;146;0
COOPERATIVA DE CRÉDITO DOS LOJISTAS DO DISTRITO FEDERAL - SICOOB CREDILOJISTA;7836458;b3S;;I;2;BRASILIA;DF;01/06/2015;1248;0;545;0;0;0;1792;-440;-65;0;0;-200;-705;1087;118;133;-551;-664;-8;68;3;-3;-905;183;1;183;-5;0;178;0
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;;I;2;CANOAS;RS;01/06/2015;1587;0;190;0;0;0;1777;-124;0;0;0;-243;-367;1411;0;0;-575;-243;0;0;0;-15;-833;578;0;578;0;0;578;-381
COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO LIMITADA - COODPERJ;9720794;b3S;;I;2;RIO DE JANEIRO;RJ;01/06/2015;1283;0;487;0;0;0;1770;-783;0;0;0;-166;-949;820;21;0;-275;-318;-2;0;17;-19;-575;245;0;245;1;0;244;-157
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PITANGA - CRESOL PITANGA;2645093;b3S;;I;2;PITANGA;PR;01/06/2015;1659;0;108;0;0;0;1767;-130;-431;0;0;-1594;-2155;-388;201;126;-494;-467;-2;0;52;-187;-771;-1160;-69;-1228;-19;0;-1247;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;;I;2;SAO MIGUEL D'OESTE;SC;01/06/2015;1682;0;82;0;0;0;1764;-713;-67;0;0;-234;-1014;750;1;60;-569;-586;-1;0;198;-104;-1001;-252;1;-250;-5;0;-255;0
HOYA CORRETORA DE VALORES E CAMBIO LTDA;34974170;n2;;I;2;RIO DE JANEIRO;RJ;01/06/2015;0;0;306;7;1449;0;1762;0;0;0;0;0;0;1762;2227;0;-2273;-1475;-264;0;0;0;-1785;-23;-11;-34;0;0;-34;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;;I;2;RIO FORTUNA;SC;01/06/2015;1077;0;675;0;0;0;1752;-741;-66;0;0;-147;-953;799;96;35;-271;-246;0;0;3;-137;-521;278;-31;246;0;0;246;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA USINA SANTA CRUZ - COPACRED;3480988;b3S;;I;2;AMERICO BRASILIENSE;SP;01/06/2015;1586;0;157;0;0;0;1743;-26;0;0;0;-76;-102;1641;0;0;-94;-131;1;0;18;-2;-210;1431;0;1431;0;0;1431;-655
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS DO MUNICÍPIO DE UBERABA E SUAS FUNDAÇÕES - SICOOB - CREDIMED LTDA.;71336432;b3S;;I;2;UBERABA;MG;01/06/2015;1315;0;420;0;0;0;1735;-508;0;0;0;-61;-569;1166;113;29;-806;-389;-13;0;52;-36;-1050;116;1;117;-10;0;107;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARMELEIRO - CRESOL MARMELEIRO;971297;b3S;;I;2;MARMELEIRO;PR;01/06/2015;1413;0;307;0;0;0;1720;-227;-294;0;0;-257;-777;943;180;40;-364;-304;0;0;49;-118;-517;426;-4;422;-3;-11;409;-99
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHAPECO-CRESOL CHAPECÓ;4281182;b3S;;I;2;CHAPECO;SC;01/06/2015;1404;0;303;0;0;0;1707;-545;-132;0;0;-144;-821;886;123;20;-337;-425;0;0;0;-104;-723;163;39;202;0;0;202;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CURITIBANOS - CRESOL CURITIBANOS;1155801;b3S;;I;2;CURITIBANOS;SC;01/06/2015;1371;0;333;0;0;0;1703;-368;-122;0;0;-624;-1114;589;148;32;-345;-380;0;0;56;-190;-679;-90;17;-73;0;0;-73;0
AGÊNCIA DE FOMENTO DO ESTADO DE MATO GROSSO S.A.;6284531;n1;;I;1;CUIABA;MT;01/06/2015;1335;0;367;0;0;0;1702;0;-149;0;0;-893;-1043;659;6243;0;-4375;-2166;-684;0;160;-63;-885;-226;102;-124;0;0;-124;0
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;;I;2;BELO HORIZONTE;MG;01/06/2015;1583;0;110;0;0;0;1693;-250;-69;0;0;-145;-464;1229;9;0;-547;-416;-2;0;90;-19;-886;342;19;362;-7;0;355;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE CONTABILIDADE DE GOIÂNIA E REGIÃO- SICREDI CONTÁBIL GO;9576038;b3S;;I;2;GOIANIA;GO;01/06/2015;1529;0;158;0;0;0;1687;-278;0;0;0;-1495;-1772;-85;142;58;-580;-423;-2;0;20;-175;-959;-1044;1339;295;0;0;295;0
CREDSEF - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE FAZENDA DO DISTRITO FEDERAL;3603683;b3S;;I;2;BRASILIA;DF;01/06/2015;1086;0;598;0;0;0;1684;-623;-17;0;0;1;-638;1045;4;2;-351;-379;-1;44;22;-31;-690;355;1;356;1;0;355;-153
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE DE MINAS LTDA - SICOOB CREDINOSSO;6324872;b3S;;I;2;MONTES CLAROS;MG;01/06/2015;1362;0;321;0;0;0;1683;-403;0;0;0;-60;-463;1220;157;231;-687;-542;-12;0;44;-50;-859;361;0;360;-8;0;353;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PINHAO - CRESOL PINHAO;1276398;b3S;;I;2;PINHAO;PR;01/06/2015;1378;0;298;0;0;0;1675;-199;-380;0;0;-1057;-1636;39;94;154;-559;-465;-2;0;61;-150;-868;-829;7;-822;0;0;-822;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2934201;b3S;;I;2;SAO JORGE D'OESTE;PR;01/06/2015;1221;0;448;0;0;0;1669;-389;-323;0;0;51;-661;1008;215;71;-400;-276;0;0;24;-109;-475;533;-7;526;-3;-16;507;-71
COOPERATIVA DE CRÉDITO RURAL ASCOOB COOPERAR;2025743;b3S;;I;2;ARACI;BA;01/06/2015;1377;0;290;0;0;0;1667;-498;-29;0;0;-399;-926;741;38;202;-451;-619;0;0;19;-139;-951;-210;-18;-227;0;0;-227;0
LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;71590442;n2;;I;2;ARARAS;SP;01/06/2015;0;0;85;0;1569;0;1655;0;0;0;0;0;0;1655;107;0;-800;-920;-82;0;4;1;-1692;-37;-1;-39;0;0;-39;0
