Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;I;2;;9;ARAGUARI;MG;01/06/2015;116833;1;3;10;8;0;0;0;22;794;7339;19281;15668;129;1;0;43212;68;693;1890;2610;11;0;0;5273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;3805;24548;23811;1475;0;0;53829;99;11284;2991;121;0;0;0;14495;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE - SICREDI OESTE PR;76059997;b3S;I;2;;9;TOLEDO;PR;01/06/2015;115080;9;139;349;613;83;1;0;1193;432;3912;7988;8247;1506;569;0;22653;69;1240;3337;5000;980;2;0;10628;0;0;0;0;0;0;0;0;407;3111;822;0;0;0;0;4340;503;19777;25673;5325;248;0;0;51527;825;8424;7016;3462;2482;2360;170;24739;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;I;2;;9;VARGINHA;MG;01/06/2015;114369;1;62;253;310;0;0;0;627;141;7290;2670;2764;8;0;0;12874;9;383;986;1290;19;0;0;2687;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;151;6911;32399;9851;5410;1193;0;55916;1117;12808;21717;3743;746;2129;0;42260;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;I;2;;14;SAO PAULO;SP;01/06/2015;112573;0;0;0;0;0;0;0;0;71;461;796;848;97;0;0;2273;5401;17689;40513;44578;2118;0;0;110300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;I;2;;9;MARAU;RS;01/06/2015;111599;3;106;245;228;17;0;0;598;282;3900;8081;7083;907;29;8;20289;46;1257;3226;4284;337;0;0;9149;0;0;0;0;0;0;0;0;257;3069;739;0;0;0;0;4066;92;40510;19333;3258;636;0;0;63830;470;6046;2699;3299;887;97;167;13666;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;I;2;;14;VITORIA;ES;01/06/2015;111451;0;0;0;0;0;0;0;0;44241;34496;30186;2528;0;0;0;111451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;I;2;;9;FRANCA;SP;01/06/2015;110483;0;0;0;0;0;0;0;0;0;11759;3333;3328;1352;0;0;19772;0;558;626;2700;388;0;0;4272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;15050;51197;2383;1028;10;0;69743;16;8497;3856;3974;354;0;0;16697;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;I;2;;9;ESTACAO;RS;01/06/2015;109930;1;65;173;292;1;0;0;532;608;5389;10419;13398;2621;50;0;32485;55;944;2414;4116;779;1;0;8309;0;0;0;0;0;0;0;0;59;1389;411;0;0;0;0;1859;126;8763;37474;2205;217;0;0;48784;355;7404;3670;3421;2823;144;145;17960;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;I;2;;9;PRUDENTOPOLIS;PR;01/06/2015;109509;3;50;103;135;20;1;0;313;2068;6266;9140;7982;1136;180;0;26773;259;1671;4851;7118;754;0;0;14653;0;0;0;0;0;0;0;0;682;2897;667;1;0;0;0;4248;857;16327;18984;15804;2683;0;0;54655;863;5748;1133;781;137;14;192;8868;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;I;2;;9;SAO TIAGO;MG;01/06/2015;109277;3;232;618;711;205;1;0;1770;614;3310;4919;7262;2667;63;0;18835;61;1093;2831;4469;522;0;0;8976;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;599;11546;29680;29190;3178;8;0;74201;202;4241;921;115;11;0;0;5489;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;I;2;;9;CAMPO GRANDE;MS;01/06/2015;107365;26;1280;4268;7409;2630;67;0;15679;1882;6556;11713;5951;472;259;0;26832;96;789;2085;3095;220;0;0;6284;0;0;0;0;0;0;0;0;1291;5111;1006;0;0;0;0;7409;518;7078;16101;6286;1063;0;0;31045;1652;8544;9441;173;0;0;306;20116;0
BBM;30207;b1;C;2;;199;SALVADOR;BA;01/06/2015;107263;5;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;611;31701;48468;26454;24;0;0;107258;0
COOPERATIVA DE CRÉDITO DOS FORNECEDORES DE CANA, AGROPECUARISTAS E EMPRESÁRIOS DA REGIÃO DE PIRACICABA;54401286;b3S;I;2;;9;PIRACICABA;SP;01/06/2015;106349;0;0;0;0;0;0;0;0;203;4710;5108;2676;371;17;0;13084;15;801;2189;3773;794;0;0;7572;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;19139;38478;14788;2466;106;0;75043;53;8474;2107;15;0;0;0;10650;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;I;2;;9;QUIRINOPOLIS;GO;01/06/2015;106165;0;71;207;285;49;0;0;612;747;21203;7753;6691;746;154;77;37370;64;660;2084;2537;183;0;0;5529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;934;19322;16789;15506;0;0;0;52552;179;5639;2489;1643;144;8;0;10102;0
MÁXIMA;50201;b1;C;2;;199;RIO DE JANEIRO;RJ;01/06/2015;105607;1;0;0;0;0;0;0;1;0;83;1417;1876;840;3498;0;7714;0;0;0;0;0;0;0;0;832;4986;10781;25554;17107;29647;0;88907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413;1073;1508;1332;4616;42;8984;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;I;2;;9;PATROCINIO;MG;01/06/2015;105123;0;11;27;52;2;0;0;92;469;4079;4338;6860;1805;98;0;17649;32;591;1516;2443;410;1;0;4993;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;935;35817;21438;10321;849;48;0;69408;159;5932;3947;2231;710;0;0;12979;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;I;2;;9;CAXIAS DO SUL;RS;01/06/2015;104960;0;7;24;38;0;0;0;69;184;6943;15858;19464;7170;3198;0;52816;71;3532;8995;12728;2589;5;0;27919;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;446;5977;7872;6632;2426;753;0;24105;0
BANCO RIBEIRAO PRETO S.A.;517645;b1;I;2;;8;RIBEIRAO PRETO;SP;01/06/2015;104803;1;86;227;111;0;0;0;425;315;1492;2347;3429;2637;230;0;10450;0;0;0;0;0;0;0;0;498;4965;13549;27281;17782;23509;1;87585;0;0;0;0;0;0;0;0;0;122;3309;1040;503;363;0;5337;0;0;79;286;286;357;0;1008;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;I;2;;9;SAO ROQUE DE MINAS;MG;01/06/2015;104022;0;169;660;1090;12;0;0;1932;67;457;427;849;493;0;0;2293;17;863;2277;4391;602;0;0;8150;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;77;349;17917;21171;15163;3612;0;0;58214;267;9167;7079;10993;4650;1200;0;33357;0
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;I;2;;9;SAO SEBASTIAO DO PARAISO;MG;01/06/2015;102582;1;22;52;55;6;0;0;137;0;1115;819;707;145;0;0;2786;15;304;793;1654;327;0;0;3093;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;13;132;9895;30202;12593;16680;513;0;70015;405;9638;8547;6404;1237;307;0;26538;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;I;2;;9;SAO PAULO;SP;01/06/2015;101441;124;4939;21577;39681;29179;5930;11;101441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;I;2;;9;SAO GOTARDO;MG;01/06/2015;100694;0;0;0;0;0;0;0;0;435;10271;15532;9969;492;0;0;36699;28;277;742;968;24;0;0;2039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;9130;34450;9981;2325;0;0;55912;13;5599;432;0;0;0;0;6043;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;I;2;;9;GUARAPUAVA;PR;01/06/2015;99484;4;91;237;400;47;0;0;779;1344;4403;7661;7385;896;0;0;21688;182;1281;3381;5184;639;1;0;10668;0;0;0;0;0;0;0;0;825;3740;883;0;0;0;0;5448;1309;15928;24408;4194;0;0;0;45840;1276;7444;5065;961;118;0;197;15060;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;I;2;;9;PARANAVAI;PR;01/06/2015;98851;4;196;511;960;142;0;0;1812;673;6456;10215;8008;1509;424;0;27286;111;483;1165;1847;92;0;0;3697;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;480;7617;22125;15534;3442;0;0;49199;455;10995;5349;58;0;0;0;16857;0
COOPERATIVA DE CRÉDITO DE LAJEADO - SICREDI VALE DO TAQUARI RS;91159764;b3S;I;2;;9;LAJEADO;RS;01/06/2015;98699;2;180;461;645;134;1;0;1423;499;8105;14312;14961;2744;56;0;40678;79;2723;6293;8537;1215;1;0;18848;0;0;0;0;0;0;0;0;427;5995;1495;1;0;0;0;7918;5;10350;3005;1467;214;0;0;15040;352;9821;2179;1681;646;2;112;14793;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO MÉDIO DO RIO GRANDE DO SUL - SICREDI PLANALTO MÉDIO RS;87781530;b3S;I;2;;9;PASSO FUNDO;RS;01/06/2015;97088;22;330;808;930;1;0;0;2092;664;4445;11730;9530;1846;4;0;28220;45;844;2266;3217;532;0;0;6905;0;0;0;0;0;0;0;0;627;4020;868;1;0;0;0;5516;1026;13595;24210;1437;170;46;0;40483;1005;9181;2823;466;134;3;261;13872;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;I;2;;9;LARANJEIRAS DO SUL;PR;01/06/2015;94760;14;423;1101;1407;195;0;0;3141;691;6084;11369;11310;1239;100;0;30791;111;1216;3266;5054;546;5;0;10199;0;0;0;0;0;0;0;0;578;3919;1067;1;0;0;0;5565;682;12397;10814;8130;501;1;0;32526;797;7864;2984;529;106;50;208;12538;0
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROF. DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS MICRORREGIÕES DE AMERICANA, PIRACICABA E BOTUCATU - UNICRED BANDEIRANTE;3055269;b3S;I;2;;9;AMERICANA;SP;01/06/2015;93601;9;848;1728;1930;2;0;0;4519;318;4458;12070;21863;9097;10179;3557;61541;30;2405;6485;10644;2246;28;0;21838;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4369;1199;93;32;3;0;5703;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;;9;SAO GONCALO DO SAPUCAI;MG;01/06/2015;93503;0;233;655;1264;229;0;0;2382;620;3640;5769;9831;2135;52;0;22048;70;1257;3346;7224;1207;0;0;13104;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;21;471;5860;22695;10729;3637;0;0;43392;199;9142;2735;481;0;0;0;12556;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DO RIO DE JANEIRO - SICREDI RIO;72128440;b3S;I;2;;9;RIO DE JANEIRO;RJ;01/06/2015;93035;9;136;369;400;56;0;0;970;578;6180;14083;13051;2187;519;0;36598;197;2511;6593;10757;2728;0;0;22786;0;0;0;0;0;0;0;0;297;1312;219;0;0;0;0;1828;0;0;0;0;0;0;0;0;421;6706;3540;7417;4818;7662;290;30853;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;I;2;;9;PALMITOS;SC;01/06/2015;92307;0;4;12;18;0;0;0;35;496;5805;15670;14088;4849;1353;0;42261;37;833;2231;4999;1034;0;0;9134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;5041;14806;9648;5281;1962;0;36787;51;1733;2118;189;0;0;0;4090;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;I;2;;9;SAO JOSE DO CERRITO;SC;01/06/2015;91448;0;16;37;64;1;0;0;118;352;4168;6515;8736;1178;271;18;21239;153;1058;2798;4215;329;0;0;8554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;374;18692;8317;15322;6146;1764;0;50615;185;7733;1556;1392;55;1;0;10922;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;I;2;;9;GOIANIA;GO;01/06/2015;91228;0;0;0;0;0;0;0;0;147;112;116;8;0;0;0;383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3993;39056;13187;0;0;0;56236;1759;26019;3096;3735;0;0;0;34609;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DOS VALES DO ITAJAÍ E ITAPOCÚ, DO LITORAL DE SANTA CATARINA E LITORAL SUL DO PARANÁ - SICOOB BLUCREDI SUL;3960819;b3S;I;2;;9;GUARATUBA;PR;01/06/2015;91025;137;3089;7590;15650;6902;616;0;33983;1494;4498;11347;12890;3113;2600;32;35974;35;203;526;1324;475;1;0;2564;0;0;0;0;0;0;0;0;1;5;10;4;0;0;0;20;250;173;2431;3183;1868;44;0;7950;959;4181;3948;951;304;191;0;10534;0
BANCO LUSO BRASILEIRO S.A.;59118133;b1;I;2;;8;SAO PAULO;SP;01/06/2015;90839;1266;3440;8129;6291;149;1;0;19276;13;1276;3667;2833;7;0;0;7797;130;3014;7432;15293;5870;0;0;31739;2679;4691;1621;3794;3292;13616;1595;31289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;138;265;287;34;0;0;740;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;I;2;;9;ADAMANTINA;SP;01/06/2015;90460;0;0;0;0;0;0;0;0;1241;23968;11428;2710;4814;0;0;44161;3;595;1666;2382;114;0;0;4760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3224;14931;2034;5;196;0;20391;294;14087;6767;0;0;0;0;21148;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;I;2;;9;BRASILIA;DF;01/06/2015;90456;99;3815;10201;24746;22223;22054;0;83138;146;1306;2791;726;188;170;0;5327;0;4;11;37;26;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;221;1599;35;34;23;3;0;1915;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;I;2;;9;NOVA LONDRINA;PR;01/06/2015;90260;9;278;784;1065;254;5;0;2395;1045;5461;9990;6512;685;25;0;23717;83;555;1315;1473;156;0;0;3582;0;0;0;0;0;0;0;0;687;3948;1029;0;0;0;0;5665;168;7900;15908;15239;1261;0;0;40476;1360;10409;2342;12;11;0;293;14426;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;I;2;;9;CONSTANTINA;RS;01/06/2015;89267;0;0;0;0;0;0;0;0;88;467;1064;859;179;6;0;2663;13;235;689;1524;189;0;0;2650;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;1432;16664;19403;8934;6493;6261;0;59187;2954;4233;8365;7138;1313;286;475;24762;0
BANCO GERADOR S.A.;10664513;b1;I;2;;2;RECIFE;PE;01/06/2015;89000;4822;8027;17426;14213;1767;38;0;46293;3427;906;1638;969;85;8;0;7033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3106;31858;710;0;0;0;0;35675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;I;2;;9;LAPA;PR;01/06/2015;87957;36;227;574;770;89;0;0;1697;1853;9498;9621;6462;604;0;0;28038;180;1114;2995;3987;436;5;0;8716;0;0;0;0;0;0;0;0;611;2948;673;0;0;0;0;4233;464;14972;11111;5933;910;0;0;33391;906;5611;2832;1656;633;9;236;11884;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;I;2;;29;NATAL;RN;01/06/2015;87496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1307;205;506;484;2054;250;4811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;13625;13743;6800;6816;33237;8255;82684;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;I;2;;9;RIO DE JANEIRO;RJ;01/06/2015;86695;248;7497;15595;33239;11318;160;0;68058;138;874;3041;1984;652;2;0;6691;101;847;2377;4711;1139;1;0;9177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2768;0;0;0;0;0;2769;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR, DOS SERVIDORES PÚBLICOS FEDERAIS E DOS EMPRESÁRIOS DO ESTADO DE ALAGOAS - UNICRED ALAGOAS;41180092;b3S;I;2;;9;MACEIO;AL;01/06/2015;85849;0;815;2177;3871;1234;54;0;8151;327;8451;19359;17996;3106;786;28;50052;116;3563;8642;8548;254;0;0;21123;0;0;0;0;0;0;0;0;126;2531;623;0;0;0;0;3279;0;0;0;0;0;0;0;0;55;2175;1014;0;0;0;0;3245;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;I;2;;9;BELO HORIZONTE;MG;01/06/2015;85560;73;4526;12498;24447;13892;8037;23;63496;94;3048;7744;4880;2323;817;0;18907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3044;0;0;0;0;110;3157;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;I;3;;10;RECIFE;PE;01/06/2015;84377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7028;37276;39755;318;0;0;0;84377;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;;9;LAJINHA;MG;01/06/2015;84096;0;0;0;0;0;0;0;0;205;5418;7213;8447;439;0;0;21723;15;314;982;1846;281;0;0;3439;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;86;251;24451;9263;7188;832;0;0;41985;277;6936;4127;4834;690;0;0;16864;0
COOPERATIVA DE CRÉDITO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;I;2;;9;PORTO ALEGRE;RS;01/06/2015;83558;28;528;1224;1700;175;0;0;3655;2142;4946;10311;6823;616;4;0;24842;85;1758;4677;7343;725;0;0;14589;0;0;0;0;0;0;0;0;1172;10116;2068;4;0;0;0;13360;605;3216;6071;4709;27;0;0;14628;1066;9145;531;947;257;0;538;12484;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5582619;b3S;I;2;;9;LONDRINA;PR;01/06/2015;83222;6;606;1304;3749;3950;7355;0;16969;721;10677;15906;13999;3678;1636;0;46618;23;192;435;580;77;0;0;1308;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;291;5016;3067;411;0;0;8817;663;2881;5467;292;101;107;0;9511;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;I;2;;9;NAO-ME-TOQUE;RS;01/06/2015;82327;1;125;348;504;190;30;0;1197;467;2764;6202;6402;1659;327;0;17821;27;806;2136;3370;539;0;0;6877;0;0;0;0;0;0;0;0;272;2528;645;0;0;0;0;3445;367;4246;29956;3461;84;0;0;38115;577;5428;5323;2135;1057;144;207;14871;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;I;2;;9;PASSOS MAIA;SC;01/06/2015;82264;2;8;24;30;4;0;0;69;678;2830;5113;8283;2500;1269;24;20695;177;665;1753;3377;863;79;0;6914;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;246;7545;13475;21000;6507;240;0;49014;136;3270;1234;782;147;2;0;5571;0
BANCO TOPÁZIO S.A.;7679404;b1;I;2;;8;PORTO ALEGRE;RS;01/06/2015;81786;0;263;666;626;2;0;0;1556;12;24;83;71;0;0;0;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9118;3706;1488;182;0;0;0;14494;0;0;0;0;0;0;0;0;2450;28207;32293;2595;0;0;0;65545;0
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;I;2;;9;MAFRA;SC;01/06/2015;81490;0;3;9;2;0;0;0;15;792;3426;11788;10290;2107;1196;0;29599;200;1239;4949;7388;688;0;0;14464;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;116;9224;20712;4121;288;248;0;34709;53;1831;756;51;10;0;0;2701;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;I;2;;9;SAO PAULO;SP;01/06/2015;81105;0;9009;23319;40502;8275;0;0;81105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;01/06/2015;80637;301;4850;20013;37763;14818;724;0;78469;37;19;939;89;35;1;0;1120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;962;0;0;0;0;13;1048;0
