Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;S5;I;2;GOIANIA;GO;43891;NA;NA;NA;NA;211807;507211;0;NA;NA;NA;0;24280;531491;NA;NA%;NA%;0,3985;NA%;0,0197
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;43891;NA;NA;NA;NA;76414;499262;0;NA;NA;NA;0;29186;528448;NA;NA%;NA%;0,1446;NA%;0,1831
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;43891;67456;0;67456;0;67456;405791;0;0;16689;0;16689;104555;527035;NA;0,128;0,128;0,128;NA%;0,0108
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43891;70565;0;70565;5122;75687;504381;0;0;61;0;61;21925;526367;740866;0,1341;0,1341;0,1438;0,0952;0,1567
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43891;181075;0;181075;0;181075;495783;0;0;473;0;473;28790;525046;715109;0,3449;0,3449;0,3449;0,2532;0,0533
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;43891;NA;NA;NA;NA;105583;499800;0;NA;NA;NA;0;20435;520235;NA;NA%;NA%;0,203;NA%;0,0783
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;43891;NA;NA;NA;NA;193082;488081;0;NA;NA;NA;0;30334;518415;NA;NA%;NA%;0,3724;NA%;0,0552
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;43891;NA;NA;NA;NA;94097;495132;0;NA;NA;NA;0;22973;518105;NA;NA%;NA%;0,1816;NA%;0,1517
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43891;89095;0;89095;3892;92987;495510;0;0;683;0;683;21800;517994;726852;0,172;0,172;0,1795;0,1226;0,0943
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;43891;88507;0;88507;0;88507;419404;13383;295;59842;15738;89258;8597;517259;1336693;0,1711;0,1711;0,1711;0,0662;0,0046
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;43891;NA;NA;NA;NA;93888;482702;0;NA;NA;NA;0;33590;516292;NA;NA%;NA%;0,1819;NA%;0,0705
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43891;65275;0;65275;0;65275;76653;0;0;114707;0;114707;324050;515411;NA;0,1266;0,1266;0,1266;NA%;0,1821
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;43891;124115;0;124115;0;124115;416054;0;0;0;0;0;88802;504856;704676;0,2458;0,2458;0,2458;0,1761;0,0404
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43891;92244;0;92244;960;93204;476945;0;0;0;0;0;26109;503055;750232;0,1834;0,1834;0,1853;0,123;0,2081
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43891;NA;NA;NA;NA;130824;470495;0;NA;NA;NA;0;25124;495619;NA;NA%;NA%;0,264;NA%;0,1026
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43891;NA;NA;NA;NA;101984;465602;0;NA;NA;NA;0;24839;490442;NA;NA%;NA%;0,2079;NA%;0,1248
BARIGUI - PRUDENCIAL;1000080893;b2;S4;C;2;CURITIBA;PR;43891;100231;0;100231;0;100231;458908;0;0;0;0;0;29753;488660;899579;0,2051;0,2051;0,2051;0,1114;0,0282
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;43891;NA;NA;NA;NA;83876;477999;0;NA;NA;NA;0;9271;487270;NA;NA%;NA%;0,1721;NA%;0,0922
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43891;NA;NA;NA;NA;105988;454355;0;NA;NA;NA;0;26425;480780;NA;NA%;NA%;0,2204;NA%;0,0969
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43891;129334;0;129334;0;129334;445183;0;0;613;0;613;31360;477157;663898;0,2711;0,2711;0,2711;0,1948;0,051
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;43891;167943;0;167943;0;167943;166833;0;0;0;0;0;309902;476735;NA;0,3523;0,3523;0,3523;NA%;0,0062
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;43891;89352;0;89352;0;89352;446822;0;0;0;0;0;28348;475170;685188;0,188;0,188;0,188;0,1304;0,1541
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43891;NA;NA;NA;NA;112947;446662;0;NA;NA;NA;0;26656;473318;NA;NA%;NA%;0,2386;NA%;0,0509
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;43891;NA;NA;NA;NA;146233;442385;0;NA;NA;NA;0;26888;469273;NA;NA%;NA%;0,3116;NA%;0,0544
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43891;NA;NA;NA;NA;73446;443836;0;NA;NA;NA;0;25032;468868;NA;NA%;NA%;0,1566;NA%;0,1522
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43891;121847;0;121847;6255;128102;445866;0;0;502;0;502;21419;467786;636314;0,2605;0,2605;0,2738;0,1915;0,0858
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43891;117362;0;117362;0;117362;353698;0;0;0;0;0;104915;458613;532150;0,2559;0,2559;0,2559;0,2205;0,1104
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43891;NA;NA;NA;NA;64208;446891;0;NA;NA;NA;0;10857;457748;NA;NA%;NA%;0,1403;NA%;0,6545
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43891;NA;NA;NA;NA;73000;436124;0;NA;NA;NA;0;19879;456002;NA;NA%;NA%;0,1601;NA%;0,2261
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;43891;NA;NA;NA;NA;124618;429352;0;NA;NA;NA;0;24623;453976;NA;NA%;NA%;0,2745;NA%;0,1888
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43891;84500;0;84500;0;84500;428710;0;0;602;0;602;17063;446374;641164;0,1893;0,1893;0,1893;0,1318;0,1512
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;43891;315112;0;315112;0;315112;81214;0;0;0;0;0;362743;443957;915283;0,7098;0,7098;0,7098;0,3443;0,0421
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43891;73891;0;73891;0;73891;357678;0;0;0;0;0;83072;440750;551215;0,1676;0,1676;0,1676;0,1341;0,081
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43891;84256;0;84256;21154;105410;396074;0;0;0;0;0;44356;440430;NA;0,1913;0,1913;0,2393;NA%;0,0728
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;43891;95007;0;95007;0;95007;415450;0;0;0;0;0;24699;440148;644463;0,2159;0,2159;0,2159;0,1474;0,1141
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43891;NA;NA;NA;NA;112614;410064;0;NA;NA;NA;0;29476;439540;NA;NA%;NA%;0,2562;NA%;0,0335
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43891;NA;NA;NA;NA;71964;415950;0;NA;NA;NA;0;21596;437545;NA;NA%;NA%;0,1645;NA%;0,0626
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43891;NA;NA;NA;NA;87769;418672;0;NA;NA;NA;0;17478;436150;NA;NA%;NA%;0,2012;NA%;0,1611
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43891;NA;NA;NA;NA;75637;419261;0;NA;NA;NA;0;16041;435302;NA;NA%;NA%;0,1738;NA%;0,0145
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;43891;232134;0;232134;0;232134;348073;0;0;0;0;0;86277;434350;626709;0,5344;0,5344;0,5344;0,3704;0,0011
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;43891;NA;NA;NA;NA;79616;410407;0;NA;NA;NA;0;19847;430254;NA;NA%;NA%;0,185;NA%;0,079
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S5;I;2;BIGUACU;SC;43891;NA;NA;NA;NA;143618;392354;0;NA;NA;NA;0;37829;430183;NA;NA%;NA%;0,3339;NA%;0,002
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;43891;114590;0;114590;0;114590;420419;0;0;465;0;465;8814;429698;586381;0,2667;0,2667;0,2667;0,1954;0,073
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;43891;423040;0;423040;0;423040;313030;0;0;0;0;0;109414;422444;NA;1,0014;1,0014;1,0014;NA%;0,0072
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43891;NA;NA;NA;NA;107354;405458;0;NA;NA;NA;0;16721;422179;NA;NA%;NA%;0,2543;NA%;0,0519
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43891;77426;0;77426;0;77426;337634;1554;699;6721;621;9596;67891;415121;1760576;0,1865;0,1865;0,1865;0,044;0,3175
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43891;NA;NA;NA;NA;99018;386041;0;NA;NA;NA;0;20925;406966;NA;NA%;NA%;0,2433;NA%;0,1005
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43891;54740;0;54740;5114;59853;386026;0;0;0;0;0;20884;406911;587942;0,1345;0,1345;0,1471;0,0931;0,1853
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43891;NA;NA;NA;NA;96254;370414;0;NA;NA;NA;0;24228;394643;NA;NA%;NA%;0,2439;NA%;0,0682
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43891;NA;NA;NA;NA;92025;375594;0;NA;NA;NA;0;18488;394082;NA;NA%;NA%;0,2335;NA%;0,1708
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;43891;106015;0;106015;0;106015;332731;0;0;0;0;0;60618;393349;462019;0,2695;0,2695;0,2695;0,2295;0,0137
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43891;NA;NA;NA;NA;115439;371046;0;NA;NA;NA;0;20984;392030;NA;NA%;NA%;0,2945;NA%;0,1619
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43891;104818;0;104818;325;105143;368498;0;0;0;0;0;22990;391488;537002;0,2677;0,2677;0,2686;0,1952;0,1233
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43891;NA;NA;NA;NA;75658;377052;0;NA;NA;NA;0;14253;391305;NA;NA%;NA%;0,1933;NA%;0,0787
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43891;72279;0;72279;690;72969;354728;0;0;0;0;0;34935;389663;663217;0,1855;0,1855;0,1873;0,109;0,0996
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43891;NA;NA;NA;NA;67730;366863;0;NA;NA;NA;0;19877;386741;NA;NA%;NA%;0,1751;NA%;0,1619
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43891;166289;0;166289;0;166289;143697;17138;40683;41110;52779;151709;90811;386217;320921;0,4306;0,4306;0,4306;0,5182;0,0107
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;43891;NA;NA;NA;NA;134720;358483;0;NA;NA;NA;0;25105;383587;NA;NA%;NA%;0,3512;NA%;0,0626
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;n1;S4;I;3;SAO PAULO;SP;43891;51065;0;51065;0;51065;353286;0;0;0;0;0;24234;377521;NA;0,1353;0,1353;0,1353;NA%;0,0103
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43891;NA;NA;NA;NA;96613;344372;0;NA;NA;NA;0;24367;368740;NA;NA%;NA%;0,262;NA%;0,1944
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;43891;32932;0;32932;0;32932;173400;0;0;0;0;0;193851;367251;NA;0,0897;0,0897;0,0897;NA%;0,1674
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;43891;52287;0;52287;0;52287;299762;0;0;6036;0;6036;60845;366644;1658015;0,1426;0,1426;0,1426;0,0315;0,0528
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43891;NA;NA;NA;NA;66183;346242;0;NA;NA;NA;0;15430;361671;NA;NA%;NA%;0,183;NA%;0,0799
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43891;NA;NA;NA;NA;76790;333868;0;NA;NA;NA;0;25140;359008;NA;NA%;NA%;0,2139;NA%;0,1865
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43891;NA;NA;NA;NA;89762;344027;0;NA;NA;NA;0;13730;357757;NA;NA%;NA%;0,2509;NA%;0,1405
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;43891;68770;0;68770;0;68770;337877;0;0;0;0;0;18385;356262;537088;0,193;0,193;0,193;0,128;0,1656
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;43891;153048;0;153048;0;153048;53939;11103;0;6601;0;17704;284271;355914;174738;0,43;0,43;0,43;0,8759;0,1372
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43891;NA;NA;NA;NA;48438;328113;0;NA;NA;NA;0;21372;349485;NA;NA%;NA%;0,1386;NA%;0,2452
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;43891;190954;0;190954;0;190954;291093;0;0;0;0;0;56761;347854;NA;0,5489;0,5489;0,5489;NA%;0,0215
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43891;NA;NA;NA;NA;78657;331939;0;NA;NA;NA;0;13295;345234;NA;NA%;NA%;0,2278;NA%;0,0753
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43891;NA;NA;NA;NA;90827;313767;0;NA;NA;NA;0;25057;338824;NA;NA%;NA%;0,2681;NA%;0,0609
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43891;NA;NA;NA;NA;80070;310142;0;NA;NA;NA;0;22910;333051;NA;NA%;NA%;0,2404;NA%;0,0967
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43891;NA;NA;NA;NA;55967;319210;0;NA;NA;NA;0;12532;331743;NA;NA%;NA%;0,1687;NA%;0,2337
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;43891;NA;NA;NA;NA;71077;313445;0;NA;NA;NA;0;9618;323063;NA;NA%;NA%;0,22;NA%;0,0617
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43891;NA;NA;NA;NA;99202;305303;0;NA;NA;NA;0;17069;322372;NA;NA%;NA%;0,3077;NA%;0,1167
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43891;NA;NA;NA;NA;327579;299515;0;NA;NA;NA;0;19746;319261;NA;NA%;NA%;1,0261;NA%;0,0246
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43891;NA;NA;NA;NA;106005;303204;0;NA;NA;NA;0;15268;318472;NA;NA%;NA%;0,3329;NA%;0,1737
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;43891;162321;0;162321;0;162321;240888;9385;4223;42801;3754;60164;12259;313311;2533089;0,5181;0,5181;0,5181;0,0641;0,0175
BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL;1000081263;b1;S4;I;3;SAO PAULO;SP;43891;95537;0;95537;0;95537;4806;288794;0;0;0;288794;18773;312373;120307;0,3058;0,3058;0,3058;0,7941;0,001
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;43891;42877;0;42877;0;42877;257548;0;0;40577;0;40577;8668;306794;1003585;0,1398;0,1398;0,1398;0,0427;0,0204
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;43891;46396;0;46396;0;46396;293416;0;0;0;0;0;12732;306148;419951;0,1515;0,1515;0,1515;0,1105;0,1673
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43891;146213;0;146213;0;146213;251262;0;0;0;0;0;53841;305103;414829;0,4792;0,4792;0,4792;0,3525;0,0103
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43891;NA;NA;NA;NA;91616;284189;0;NA;NA;NA;0;20399;304588;NA;NA%;NA%;0,3008;NA%;0,0939
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;I;3;SAO PAULO;SP;43891;264847;0;264847;0;264847;53429;4059;0;88607;29867;122533;127813;303775;NA;0,8719;0,8719;0,8719;NA%;0,016
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43891;NA;NA;NA;NA;44228;295785;0;NA;NA;NA;0;7576;303362;NA;NA%;NA%;0,1458;NA%;0,1866
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;43891;NA;NA;NA;NA;75761;279998;0;NA;NA;NA;0;21371;301369;NA;NA%;NA%;0,2514;NA%;0,0485
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;43891;103967;0;103967;0;103967;273108;0;0;0;0;0;26675;299783;301217;0,3468;0,3468;0,3468;0,3452;0,0068
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;43891;52505;0;52505;0;52505;267868;0;0;6740;0;6740;25072;299680;1164500;0,1752;0,1752;0,1752;0,0451;0,0412
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43891;NA;NA;NA;NA;191384;281970;0;NA;NA;NA;0;16804;298773;NA;NA%;NA%;0,6406;NA%;0,0237
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43891;NA;NA;NA;NA;92225;279624;0;NA;NA;NA;0;14088;293712;NA;NA%;NA%;0,314;NA%;0,0502
BANCOSEGURO - PRUDENCIAL;1000084868;b1;S4;I;2;SAO PAULO;SP;43891;404087;0;404087;0;404087;190706;0;0;0;0;0;102351;293056;2074213;1,3789;1,3789;1,3789;0,1948;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43891;NA;NA;NA;NA;58762;271871;0;NA;NA;NA;0;19314;291184;NA;NA%;NA%;0,2018;NA%;0,1726
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43891;NA;NA;NA;NA;66523;273227;0;NA;NA;NA;0;16469;289696;NA;NA%;NA%;0,2296;NA%;0,2338
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB UNICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43891;NA;NA;NA;NA;40043;271148;0;NA;NA;NA;0;18273;289421;NA;NA%;NA%;0,1384;NA%;0,2964
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43891;NA;NA;NA;NA;50624;270586;0;NA;NA;NA;0;18376;288962;NA;NA%;NA%;0,1752;NA%;0,1706
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43891;NA;NA;NA;NA;58605;272201;0;NA;NA;NA;0;15455;287657;NA;NA%;NA%;0,2037;NA%;0,1256
