Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;S5;I;2;SANTOS;SP;43891;1403;0;78;233949;-12046;221904;0;0;0;0;0;20084;282024;11520;537013;0;537013
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43891;12614;0;0;325857;-14421;311437;0;0;0;0;0;4599;179116;27811;535577;0;535577
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;43891;7727;20740;0;322828;-15420;307408;0;0;0;0;0;24602;147567;25524;533568;0;533568
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;43891;8192;4254;0;286535;-14342;272193;0;0;0;0;0;27794;191409;23074;526917;0;526917
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43891;6972;62158;115460;311744;-9092;302652;0;0;0;0;0;3106;15987;10494;516829;0;516829
ESTRELA MINEIRA - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;43891;156;68238;20097;487351;-85225;402126;0;0;0;0;0;20834;937;1578;513967;0;513967
CREDI SHOP S.A. - PRUDENCIAL;1000084923;n4;;I;2;TERESINA;PI;43891;4689;0;94956;0;0;0;0;0;0;0;0;397064;918;15653;513281;0;513281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43891;6797;0;0;370437;-23505;346933;0;0;0;0;0;3115;113974;40687;511506;0;511506
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43891;8260;0;0;383033;-9423;373611;0;0;0;0;0;4777;103254;17613;507515;0;507515
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43891;6803;0;19348;203897;-12849;191048;0;0;0;0;0;2174;260583;25977;505933;0;505933
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;43891;60;0;493573;660;-3;657;0;0;0;0;0;89;2928;8058;505365;0;505365
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43891;2180;10001;207946;281058;-52074;228983;0;0;0;0;0;1141;5230;49703;505184;0;505184
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43891;621;2141;0;331076;-5212;325864;0;0;0;0;0;16269;144517;15189;504601;0;504601
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;43891;2801;0;107030;0;0;0;6784;349453;6437;-10779;351896;46263;959;859;509809;6437;503372
CHG-MERIDIAN DO BRASIL AM S.A. - PRUDENCIAL;1000082994;n1;S4;I;3;BARUERI;SP;43891;36744;0;0;0;0;0;9327;451129;185;-3058;457582;2408;3674;1251;501659;185;501474
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43891;3254;13546;76737;325525;-17895;307630;0;0;0;0;0;13309;59008;25538;499023;0;499023
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43891;7114;30695;0;333120;-21228;311892;0;0;0;0;0;2748;127452;16792;496693;0;496693
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;43891;4083;157968;191710;134536;-711;133825;0;0;0;0;0;658;1228;2301;491773;0;491773
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43891;5022;2014;154552;299196;-21291;277906;0;0;0;0;0;1819;29609;20751;491672;0;491672
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43891;1625;0;0;179251;-10508;168744;0;0;0;0;0;1981;304279;13017;489646;0;489646
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43891;10289;0;0;377102;-25996;351107;0;0;0;0;0;5493;88809;28914;484611;0;484611
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43891;26042;24601;253723;23745;-162;23583;0;0;0;0;0;147746;1471;2747;479914;0;479914
COOPERATIVA DE CRÉDITO NOSSOCRÉDITO LTDA - SICOOB NOSSOCRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;43891;5660;0;0;264183;-17390;246793;0;0;0;0;0;4608;185955;28853;471869;0;471869
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43891;1792;134;0;327126;-8982;318144;0;0;0;0;0;17962;114072;14956;467059;0;467059
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43891;5976;13249;0;284697;-15998;268699;0;0;0;0;0;21012;130889;26373;466198;0;466198
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43891;5278;0;0;348062;-22819;325243;0;0;0;0;0;3194;101380;26512;461606;0;461606
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43891;3365;0;0;300521;-14225;286296;0;0;0;0;0;1690;135786;30309;457446;0;457446
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;43891;4732;0;0;267200;-9935;257265;0;0;0;0;0;3981;173502;16933;456413;0;456413
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;43891;201751;21390;40773;0;0;0;0;0;0;0;0;151154;2979;37398;455445;0;455445
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;43891;6645;15336;51;176927;-13010;163917;0;0;0;0;0;3935;237621;16338;443842;0;443842
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;43891;4;251847;176047;0;0;0;0;0;0;0;0;1752;154;13384;443188;0;443188
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;43891;435;0;73448;72626;-6567;66059;0;0;0;0;0;2291;281315;18846;442394;0;442394
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;43891;6143;5467;580;205413;-7007;198406;0;0;0;0;0;3844;220363;7037;441839;0;441839
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43891;5898;0;51;243401;-6892;236509;0;0;0;0;0;1784;179479;16964;440686;0;440686
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43891;465;0;0;243667;-5206;238462;0;0;0;0;0;1345;181396;17561;439229;0;439229
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;43891;9852;59499;218539;510;0;510;0;0;0;0;0;128726;5339;11050;433513;0;433513
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43891;7167;14840;0;295066;-10927;284140;0;0;0;0;0;2708;89021;35637;433513;0;433513
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43891;2980;32779;796;257522;-12338;245184;0;0;0;0;0;3657;128518;18615;432529;0;432529
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;43891;7249;5032;0;259448;-32425;227023;0;0;0;0;0;2107;172720;15340;429472;0;429472
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;I;3;SAO PAULO;SP;43891;602;32470;373638;0;0;0;0;0;0;0;0;14568;545;3534;425357;0;425357
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43891;7836;0;0;196174;-17636;178538;0;0;0;0;0;10307;205064;19539;421284;0;421284
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;43891;115;0;118139;281928;-5351;276576;0;0;0;0;0;5864;958;19410;421063;0;421063
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;S5;I;2;CHOPINZINHO;PR;43891;1873;0;0;306296;-12923;293373;0;0;0;0;0;3161;103531;15018;416956;0;416956
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;43891;9444;0;0;195143;-22781;172363;0;0;0;0;0;3360;212999;15540;413706;0;413706
REPOM S.A. - PRUDENCIAL;1000084916;n4;;I;2;BARUERI;SP;43891;2870;126282;80349;0;0;0;0;0;0;0;0;151990;1985;45997;409473;0;409473
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43891;8897;0;9770;282587;-29870;252717;0;0;0;0;0;1151;114865;17708;405109;0;405109
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;43891;459;2007;0;249974;-5781;244193;0;0;0;0;0;1942;135575;12389;396566;0;396566
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;43891;1568;0;0;265765;-7021;258744;0;0;0;0;0;5813;118691;9367;394183;0;394183
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;43891;1593;22727;116243;257212;-24146;233066;0;0;0;0;0;2621;5009;11529;392786;0;392786
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43891;2880;17758;186302;150185;-8805;141381;0;0;0;0;0;1836;24373;15272;389802;0;389802
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP - CRESOL FRONTEIRAS PR/SC/SP;5276770;b3S;S5;I;2;REALEZA;PR;43891;2885;0;658;303822;-10044;293777;0;0;0;0;0;2850;77686;11100;388956;0;388956
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;43891;4065;23458;140805;180162;-6812;173350;0;0;0;0;0;534;34691;10920;387824;0;387824
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;43891;1519;75195;102945;195422;-13728;181694;0;0;0;0;0;298;11737;11583;384969;0;384969
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;43891;2894;121004;64013;23126;-121;23005;0;0;0;0;0;56546;27467;88886;383816;0;383816
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43891;4007;32759;47353;270139;-13156;256982;0;0;0;0;0;4496;26608;10785;382989;0;382989
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;43891;4663;10335;0;243243;-9282;233961;0;0;0;0;0;12143;105810;14885;381797;0;381797
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;43891;3145;0;0;181838;-13336;168502;0;0;0;0;0;4790;182582;21148;380167;0;380167
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;43891;4;272132;80733;4886;-24;4862;0;0;0;0;0;1501;142;20132;379506;0;379506
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;S5;I;2;RAUL SOARES;MG;43891;6427;0;0;260155;-11720;248435;0;0;0;0;0;2525;99381;22281;379048;0;379048
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;S5;I;2;ARIQUEMES;RO;43891;2769;0;0;271817;-7869;263948;0;0;0;0;0;822;88789;21555;377882;0;377882
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;43891;10415;0;55032;119067;-7939;111128;0;0;0;0;0;2052;185728;13459;377814;0;377814
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;S5;I;2;TRES BARRAS DO PARANA;PR;43891;2797;0;0;290300;-8379;281921;0;0;0;0;0;2908;79880;10097;377603;0;377603
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;b3S;S5;I;2;SANTA MARIA;RS;43891;1336;0;296;262614;-11794;250820;0;0;0;0;0;1956;106739;15924;377070;0;377070
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43891;2799;57246;43330;254099;-10032;244068;0;0;0;0;0;1540;13930;13457;376370;0;376370
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL – SICOOB UNIÃO MT/MS;3326437;b3S;S5;I;2;CUIABA;MT;43891;5768;0;0;270304;-16977;253327;0;0;0;0;0;2335;92874;18523;372828;0;372828
BBC LEASING - PRUDENCIAL;1000084480;n1;S4;I;3;SAO PAULO;SP;43891;646;36970;22270;0;0;0;3138;291457;127463;-6267;415790;23578;781;196;500231;127463;372768
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;43891;5015;23143;26411;198399;-24787;173612;0;0;0;0;0;2598;128057;13712;372547;0;372547
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;S5;I;2;CONSTANTINA;RS;43891;2883;0;0;239180;-7645;231535;0;0;0;0;0;3228;115809;15296;368751;0;368751
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43891;3421;0;0;272880;-16674;256206;0;0;0;0;0;1597;87561;19795;368580;0;368580
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;43891;3;123234;194655;35893;-393;35500;0;0;0;0;0;364;111;11404;365271;0;365271
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43891;4489;0;0;258962;-14574;244388;0;0;0;0;0;5772;93914;16315;364879;0;364879
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43891;1617;0;0;263502;-10825;252677;0;0;0;0;0;2322;94474;12470;363559;0;363559
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB UNICOOB INTEGRADO;7122321;b3S;S5;I;2;PATO BRANCO;PR;43891;5760;3472;0;279839;-20253;259586;0;0;0;0;0;3233;73454;16679;362183;0;362183
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;43891;1082;0;0;238636;-11548;227088;0;0;0;0;0;280;114493;18154;361097;0;361097
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;S5;I;2;PARACATU;MG;43891;4435;0;0;214462;-13181;201281;0;0;0;0;0;2602;128141;17031;353490;0;353490
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;43891;8327;0;0;260190;-21922;238268;0;0;0;0;0;3374;80031;22511;352512;0;352512
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;43891;157;3000;236229;102013;-1268;100744;0;0;0;0;0;3266;883;223;344504;0;344504
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1760242;b3S;S5;I;2;BELO HORIZONTE;MG;43891;4008;0;0;200766;-7973;192794;0;0;0;0;0;4120;122677;20841;344439;0;344439
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;S5;I;2;JI-PARANA;RO;43891;1292;0;0;216916;-8290;208626;0;0;0;0;0;1562;115022;14949;341452;0;341452
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;S5;I;2;SANANDUVA;RS;43891;4711;0;50;217751;-6198;211554;0;0;0;0;0;3961;105677;10580;336533;0;336533
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;43891;7050;5889;14742;192576;-20917;171659;0;0;0;0;0;6920;114618;14924;335802;0;335802
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;I;2;TOLEDO;PR;43891;762;0;0;217148;-7381;209767;0;0;0;0;0;958;109149;14733;335369;0;335369
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;43891;4164;6073;11105;100758;-7030;93728;0;0;0;0;0;2402;206729;10887;335088;0;335088
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;I;2;JI-PARANA;RO;43891;46;101085;185216;2267;-11;2256;0;0;0;0;0;434;32901;10223;332160;0;332160
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;43891;202;202296;53250;0;0;0;0;0;0;0;0;61439;8202;4256;329644;0;329644
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;43891;2814;0;0;121836;-7040;114796;0;0;0;0;0;2263;186731;22252;328857;0;328857
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2923389;b3S;S5;I;2;ARACAJU;SE;43891;4840;437;0;195380;-6446;188935;0;0;0;0;0;15132;103389;14293;327025;0;327025
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7026923;b3S;S5;I;2;UMUARAMA;PR;43891;2614;85749;0;183308;-7099;176209;0;0;0;0;0;1444;48338;12291;326645;0;326645
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;43891;945;0;135592;179555;-10083;169472;0;0;0;0;0;741;13777;4814;325342;0;325342
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;43891;930;0;0;214436;-9579;204857;0;0;0;0;0;1704;101869;15708;325069;0;325069
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;43891;2297;0;0;178890;-23092;155798;0;0;0;0;0;1743;153349;10025;323212;0;323212
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;43891;2063;0;0;172755;-11572;161183;0;0;0;0;0;4433;140315;15164;323158;0;323158
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;S4;I;2;RIO DE JANEIRO;RJ;43891;1014;95398;88665;412;0;412;0;0;0;0;0;129023;1532;6324;322367;0;322367
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;S5;I;2;UNAI;MG;43891;2713;0;0;253761;-12926;240834;0;0;0;0;0;1660;59389;17542;322139;0;322139
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;43891;5291;36988;0;266159;-50584;215575;0;0;0;0;0;897;47188;15056;320995;0;320995
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S5;I;2;JUNDIAI;SP;43891;1111;25391;75550;233151;-19877;213274;0;0;0;0;0;959;1966;1314;319565;0;319565
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;43891;3051;16451;110855;176975;-10402;166573;0;0;0;0;0;1676;8000;11736;318342;0;318342
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65229254;b3S;S5;I;2;PATROCINIO;MG;43891;854;0;1768;222852;-12732;210120;0;0;0;0;0;1774;70922;32213;317651;0;317651
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;43891;1922;21587;209141;72875;-911;71964;0;0;0;0;0;2520;227;4557;311917;0;311917
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S4;I;2;PALMEIRA DAS MISSOES;RS;43891;880;14270;50981;194429;-8408;186021;0;0;0;0;0;9114;35221;15279;311767;0;311767
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS PINHAIS - CRESOL UNIÃO DOS PINHAIS;2446089;b3S;S5;I;2;CORONEL VIVIDA;PR;43891;1570;0;528;245794;-9530;236265;0;0;0;0;0;3118;56261;11745;309486;0;309486
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;43891;4906;0;0;101212;-4756;96457;0;0;0;0;0;5380;191746;10769;309257;0;309257
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;S5;I;2;CARATINGA;MG;43891;2506;0;0;232337;-20228;212109;0;0;0;0;0;2418;76868;14898;308799;0;308799
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;43891;846;43018;0;133828;-13393;120436;0;0;0;0;0;8796;112965;22412;308473;0;308473
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;43891;26321;149015;10548;0;0;0;0;0;0;0;0;116015;451;5555;307905;0;307905
