Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;01/06/2018;70530;0;0;0;0;0;0;0;0;496;5305;12628;18744;2592;128;0;39893;14;200;577;900;4;0;0;1695;0;0;0;0;0;0;0;0;569;8915;1973;0;0;0;0;11457;0;0;0;0;0;0;0;0;202;15297;1986;0;0;0;0;17485;0
BANCO VOLVO BRASIL S.A.;58017179;b2;I;3;S4;8;CURITIBA;PR;01/06/2018;68729;0;0;0;0;0;0;0;0;1410;4144;9073;7770;761;0;0;23158;642;6904;16579;18813;2624;9;0;45571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;I;2;S5;9;ITAPEJARA D'OESTE;PR;01/06/2018;68313;0;0;0;0;0;0;0;0;639;840;2450;2411;567;87;0;6994;76;193;429;730;168;0;0;1595;0;0;0;0;0;0;0;0;23;169;29;0;0;0;0;220;661;14306;15804;9612;7206;7672;0;55262;386;427;792;1503;855;32;248;4242;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS;25363615;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2018;68064;8;4297;11589;22414;15915;13206;0;67430;6;91;201;70;71;52;0;491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;131;6;0;0;0;0;143;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;I;2;S5;9;ARIQUEMES;RO;01/06/2018;67861;0;0;0;0;0;0;0;0;288;28552;14631;2381;139;0;0;45990;18;998;2582;2402;68;0;0;6069;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;9125;5039;1588;0;0;0;15801;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VERDE PARÁ - SICREDI VERDE PARÁ;10772401;b3S;I;2;S4;9;PARAGOMINAS;PA;01/06/2018;67511;2;56;150;221;28;0;0;457;659;5640;2890;4116;713;0;0;14017;26;218;548;818;73;0;0;1684;0;0;0;0;0;0;0;0;546;2252;624;0;0;0;0;3421;458;13235;1510;1944;103;0;0;17251;2254;9860;4197;10293;3793;259;26;30681;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. – SICOOB CECREMEF;33370115;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/06/2018;67446;497;5842;13101;27284;8594;722;0;56039;108;644;1429;1307;593;266;0;4346;80;525;1330;2080;300;0;0;4315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2662;63;0;0;0;0;2747;0
COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;4355489;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2018;67441;9;2079;7605;14451;8387;6855;0;39386;2;1086;3504;6641;4035;4305;0;19574;4;398;1121;1245;124;0;0;2892;0;130;545;1247;992;2241;6;5161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;266;147;0;0;0;0;428;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2018;67405;93;3716;9169;20835;12917;11848;0;58579;140;425;1747;1036;175;71;0;3593;101;432;1132;2193;174;0;0;4033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314;187;625;45;29;0;0;1200;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA SUL PARANAENSE - CRESOL SUL PARANAENSE;5277312;b3S;I;2;S5;9;CRUZ MACHADO;PR;01/06/2018;67316;0;0;0;0;0;0;0;0;1264;935;2587;3600;1264;68;0;9717;57;194;530;1017;202;0;0;2000;0;0;0;0;0;0;0;0;8;233;52;0;0;0;0;294;1358;10753;9718;11991;8652;7750;0;50222;211;515;1408;1689;904;72;286;5084;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;I;2;S5;9;PASSO FUNDO;RS;01/06/2018;66363;4;10;37;18;0;0;0;68;15;2080;5646;11242;5722;4154;0;28858;16;526;1319;2019;480;28;0;4388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;2978;7481;13851;5981;2572;0;33048;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;S5;9;PARACATU;MG;01/06/2018;66346;0;0;0;0;0;0;0;0;390;2602;4579;8809;988;0;0;17368;83;220;517;605;4;0;0;1429;0;0;0;0;0;0;0;0;65;14;4;0;0;0;0;83;219;5817;23690;8152;2591;38;0;40506;244;6281;394;40;0;0;0;6960;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;I;2;S5;9;ITAUNA;MG;01/06/2018;66278;2;42;103;169;28;0;0;344;484;4838;10765;10117;402;20;0;26626;29;243;479;399;7;0;0;1157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1395;12443;9464;4774;0;0;28082;375;5763;1495;1600;837;0;0;10069;0
COOPERATIVA DE ECON. E CRÉDITO MÚTUO DOS SERVID. MUN. DE SÃO PAULO, MAUÁ E RIBEIRÃO PIRES, SERV. PÚBLICOS, EMPRESÁRIOS E PROF. LIBERAIS DA REG. METROP. OESTE DA CAPITAL DE SP - SICOOB COOPERCREDI - SP;915950;b3S;I;2;S5;9;SAO PAULO;SP;01/06/2018;66116;550;4982;11877;23850;14803;2685;0;58747;320;794;1999;1860;56;0;0;5030;7;73;178;350;54;0;0;660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;887;771;21;0;0;0;0;1679;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;I;2;S5;9;CHOPINZINHO;PR;01/06/2018;65956;0;0;0;0;0;0;0;0;206;590;1728;2775;882;85;0;6267;12;192;461;910;310;6;0;1892;0;0;0;0;0;0;0;0;15;376;47;0;0;0;0;438;309;13078;13525;9979;7149;10866;0;54905;55;394;592;779;431;38;167;2455;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;I;2;S5;9;NOVA IGUACU;RJ;01/06/2018;65946;0;0;0;0;0;0;0;0;1046;8289;15945;15651;3975;4524;85;49515;14;1169;2796;3993;486;0;0;8459;0;26;56;129;92;303;0;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468;3147;2192;1148;155;253;4;7367;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;I;2;S5;9;ADAMANTINA;SP;01/06/2018;65661;0;0;0;0;0;0;0;0;1545;10415;11525;3942;89;0;0;27517;2;391;1007;1576;103;0;0;3079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;5139;13738;3261;125;0;0;22490;325;7613;4638;0;0;0;0;12575;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;I;2;S5;9;VALENTE;BA;01/06/2018;65457;863;4004;10564;22233;5036;982;0;43682;519;1539;2928;4197;289;78;0;9550;59;228;508;753;69;0;0;1617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;151;184;4919;262;229;165;0;5910;697;3643;255;103;0;0;0;4698;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO COTEGIPE - CRESOL VALE DO COTEGIPE;5135542;b3S;I;2;S5;9;SALTO DO LONTRA;PR;01/06/2018;65086;0;0;0;0;0;0;0;0;577;804;2143;2437;646;6;0;6614;67;383;1004;1539;211;3;0;3207;0;0;0;0;0;0;0;0;15;422;45;0;0;0;0;482;597;9289;14622;8938;6942;9941;0;50328;257;429;828;1753;874;49;267;4456;0
COOPERATIVA DE CRÉDITO TEIXEIRA DE FREITAS LTDA. – SICOOB EXTREMO SUL;2447120;b3S;I;2;S5;9;TEIXEIRA DE FREITAS;BA;01/06/2018;64922;41;745;1960;3566;1047;325;0;7684;1558;9106;18614;3760;577;19;0;33634;146;898;2148;2362;439;1;0;5994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;3193;11623;47;0;0;0;14962;162;1587;877;21;0;0;0;2647;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/06/2018;64759;0;38;123;239;59;0;0;459;984;1467;5437;2998;625;463;0;11974;34;175;449;589;125;0;0;1372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631;9207;28079;8141;440;0;0;46498;239;1877;483;428;601;829;0;4456;0
CITIBANK;30403;b1;C;3;S2;199;SAO PAULO;SP;01/06/2018;64629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54129;0;0;0;0;0;54129;0;3520;4783;2197;0;0;0;10500;0
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259231;b3S;I;2;S5;9;SANTOS;SP;01/06/2018;64138;2;159;377;441;19;0;0;998;491;5032;12310;17624;2940;1946;93;40436;31;1804;4853;7456;523;0;0;14666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;6600;342;258;224;491;6;8038;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;I;2;S5;9;PATO BRANCO;PR;01/06/2018;63599;8;184;493;916;269;7;0;1878;844;2989;10783;8297;870;340;0;24124;1;53;149;254;39;0;0;496;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;399;4458;20659;5675;980;197;0;32367;534;3388;753;59;0;0;0;4734;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;I;2;S5;9;SALVADOR;BA;01/06/2018;63243;53;2375;6377;15089;15309;20686;0;59889;133;272;1293;425;24;12;0;2158;4;84;228;487;51;0;0;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;209;74;0;0;0;0;343;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;I;2;S4;9;ORLANDIA;SP;01/06/2018;63223;0;34;81;76;1;0;0;191;1354;3608;4543;5281;1011;7107;0;22904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;168;21196;12279;2692;139;0;0;36475;85;3151;417;0;0;0;0;3653;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;I;2;S5;9;GUARANESIA;MG;01/06/2018;63204;0;1;2;8;7;0;0;19;452;2052;4461;7550;2612;73;0;17202;19;159;363;204;0;0;0;745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;600;4186;30231;6179;173;0;0;41369;99;1127;1593;300;292;459;0;3869;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;I;2;S5;9;CATANDUVA;SP;01/06/2018;62577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1622;7361;21697;11120;183;238;0;42221;442;2021;3028;1754;718;12394;0;20356;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;I;2;S5;9;ARAXA;MG;01/06/2018;61742;0;26;66;123;9;0;0;224;70;3336;10200;7245;974;164;0;21988;28;361;963;1093;5;0;0;2450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;4139;18880;7657;0;0;0;30715;283;1521;3579;811;47;0;125;6364;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;I;2;S5;9;PAPANDUVA;SC;01/06/2018;61726;1;77;159;218;9;0;0;464;810;4586;11446;14080;6097;203;0;37222;0;282;680;990;127;0;0;2080;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587;2844;9439;4913;2058;167;0;20008;39;1650;262;0;0;0;0;1951;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;I;2;S5;9;CRUZEIRO;SP;01/06/2018;61479;17;5247;13249;27249;8926;75;0;54763;167;2162;470;677;140;12;0;3627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;228;643;1719;497;0;0;3089;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2934201;b3S;I;2;S5;9;SAO JORGE D'OESTE;PR;01/06/2018;61458;0;0;0;0;0;0;0;0;26;774;2500;3644;1149;43;0;8136;0;137;394;838;253;0;0;1622;0;0;0;0;0;0;0;0;6;187;35;0;0;0;0;228;77;14052;9924;9445;7235;8176;0;48910;64;334;466;904;554;44;196;2561;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/06/2018;60924;5;16;35;24;0;0;0;80;88;5484;7811;13106;7379;2;0;33870;22;295;672;403;0;0;0;1393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1937;10441;0;0;0;0;12378;358;6329;2234;3829;452;0;0;13202;0
COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC;3419786;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2018;60867;37;2876;6222;15364;14231;16303;0;55033;26;416;1314;1433;492;143;11;3835;3;140;359;666;92;0;0;1259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;370;233;75;0;0;0;739;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE GRANDES RIOS - CRESOL GRANDES RIOS;7925729;b3S;I;2;S5;9;GRANDES RIOS;PR;01/06/2018;59946;0;0;0;0;0;0;0;0;439;1343;4235;3767;736;17;0;10536;13;123;325;546;184;0;0;1192;0;0;0;0;0;0;0;0;31;300;59;0;0;0;0;390;458;7612;13363;10861;6324;3168;0;41785;630;1916;1245;1382;448;7;414;6042;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;I;2;S5;9;GOIANIA;GO;01/06/2018;59801;0;0;0;0;0;0;0;0;615;19895;6177;199;0;0;0;26886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2277;4533;22459;1908;0;0;0;31177;123;1615;0;0;0;0;0;1738;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;I;2;S5;9;TENENTE PORTELA;RS;01/06/2018;59798;0;35;110;254;28;0;0;428;197;327;1173;2005;925;626;0;5253;19;264;619;1142;289;0;0;2333;0;0;0;0;0;0;0;0;4;258;31;0;0;0;0;294;134;4503;15541;6013;3171;630;0;29991;528;3181;7464;6664;1635;1464;563;21499;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇAO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS - CRESOL VALE DAS ARAUCÁRIAS;2483330;b3S;I;2;S5;9;TURVO;PR;01/06/2018;59518;0;0;0;0;0;0;0;0;557;1680;1917;2548;739;58;0;7499;42;201;558;993;200;0;0;1994;0;0;0;0;0;0;0;0;54;549;90;0;0;0;0;693;1233;6997;9963;9942;6648;3727;0;38511;1009;1683;1480;2945;1945;1369;390;10821;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;I;2;S5;9;PARANAVAI;PR;01/06/2018;59367;16;441;1127;1975;530;39;0;4129;4462;4772;7848;11120;1364;73;0;29639;20;111;287;563;154;0;0;1134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1043;2511;9715;3519;0;0;0;16788;1286;4871;1429;90;0;0;0;7677;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/06/2018;59166;1;62;137;195;11;0;0;406;320;4376;10092;10637;1532;110;0;27066;30;720;1694;1744;350;0;0;4538;0;0;0;0;0;0;0;0;414;2553;752;28;0;0;0;3746;0;0;0;0;0;0;0;0;909;6370;2634;5242;3065;5175;16;23410;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;I;2;S5;9;TURVO;SC;01/06/2018;58616;0;20;56;103;35;0;0;214;156;2108;4931;6448;1813;200;0;15656;2;331;825;1277;177;0;0;2611;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;7918;21467;4656;2144;575;0;37068;63;2673;276;56;0;0;0;3067;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;I;2;S5;9;SAO JOAO DO TRIUNFO;PR;01/06/2018;58536;0;0;0;0;0;0;0;0;348;1496;1366;1505;282;49;0;5045;4;70;282;514;144;0;0;1014;0;0;0;0;0;0;0;0;16;177;43;0;0;0;0;236;1316;7868;8928;9820;6964;11783;0;46679;378;730;1267;1930;1035;70;153;5563;0
MODAL;51963;b1;C;2;S4;199;RIO DE JANEIRO;RJ;01/06/2018;58330;0;0;0;0;0;0;0;0;207;3327;8592;42503;1881;49;0;56559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1770;0;0;0;0;0;1770;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA - SICOOB VALE DO PARAIBA;2197569;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/06/2018;58193;6;237;551;439;0;0;0;1232;492;4321;9894;14653;6863;6748;119;43090;20;786;2008;3260;600;0;0;6673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;4619;563;811;582;565;0;7198;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2018;57641;0;16;45;88;41;0;0;189;355;4323;10880;14529;3905;2340;0;36332;39;1228;3405;6946;1068;0;0;12685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251;4979;647;835;796;927;0;8435;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;I;2;S5;9;SANTANA DO LIVRAMENTO;RS;01/06/2018;57368;0;0;0;0;0;0;0;0;375;4648;11649;16978;5245;457;0;39352;47;820;2098;2870;515;0;0;6350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;3257;4186;3711;378;8;0;11666;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70038237;b3S;I;2;S5;9;NATAL;RN;01/06/2018;56716;1;21;47;47;6;2;0;124;148;5977;12586;11819;1714;1305;0;33549;75;2019;4841;5786;567;1;0;13289;0;0;0;0;0;0;0;0;164;5201;1472;1;0;0;0;6837;0;0;0;0;0;0;0;0;124;1444;1155;188;7;0;0;2917;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PJ, MP, ENSINO SUPERIOR ADVOGADOS PÚBLICOS, DEFENSORES PÚBLICOS E DELEGADOS POLÍCIA FEDERAL NO DISTRITO FEDERAL - SICOOB JUDICIÁRIO;37076205;b3S;I;2;S5;9;BRASILIA;DF;01/06/2018;56183;63;2926;7713;14930;10174;9905;0;45711;83;1777;3699;2883;307;140;0;8890;12;25;64;43;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;586;331;460;0;0;0;1439;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;I;2;S5;9;IVAIPORA;PR;01/06/2018;55827;0;0;0;0;0;0;0;0;467;980;2686;3224;812;111;0;8280;3;135;327;746;227;0;0;1439;0;0;0;0;0;0;0;0;8;321;47;0;0;0;0;376;422;9739;13487;9599;5697;2724;0;41668;112;423;1002;1384;671;201;272;4064;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;I;2;S5;9;ITAJAI;SC;01/06/2018;55732;0;3;4;0;0;0;0;7;617;5075;10456;8837;546;108;0;25638;142;877;1930;2020;181;0;0;5151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1694;6427;8619;6949;1027;221;0;24936;0
COOPERATIVA DE CRÉDITO DO OESTE MINEIRO E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB CREDIOESTE;25420696;b3S;I;2;S5;9;ABAETE;MG;01/06/2018;54626;1;33;103;194;52;0;0;383;2366;3424;6772;7419;2634;422;0;23037;3;58;171;259;53;0;0;544;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;4;0;4452;8966;14417;10;0;0;27846;293;2232;282;4;2;0;0;2812;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;I;2;S5;9;SANTO CRISTO;RS;01/06/2018;54620;0;0;0;0;0;0;0;0;8;269;868;2047;1141;715;0;5049;51;404;1058;2255;517;1;0;4286;0;0;0;0;0;0;0;0;8;187;21;0;0;0;0;216;132;2118;8863;5147;2881;2290;0;21431;531;4329;8840;7658;1568;438;275;23639;0
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;I;2;S5;9;BRASILIA;DF;01/06/2018;54574;1;62;158;300;49;0;0;570;1777;5633;8507;2733;454;1;0;19105;9;217;515;767;135;0;0;1642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;976;19826;7791;1866;897;45;0;31401;242;996;619;0;0;0;0;1857;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;S5;9;ERECHIM;RS;01/06/2018;54317;0;0;0;0;0;0;0;0;27;1974;5339;9678;5582;6874;0;29474;1;258;575;694;110;0;0;1637;0;65;179;371;283;412;0;1309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2090;6105;6224;4101;3355;0;21896;0
