Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;20155248;n2;S4;I;2;SAO PAULO;SP;01/06/2018;0;0;3252;-1598;3346;0;5000;0;0;0;0;0;0;5000;0;0;-1600;-3744;-233;0;0;-1008;-6585;-1585;-386;-1971;-548;0;-2520;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;S5;I;2;PALMEIRAS DE GOIAS;GO;01/06/2018;3999;0;955;0;0;44;4998;-450;-152;0;0;108;-494;4504;341;97;-854;-992;-7;0;397;-71;-1088;3416;10;3426;0;0;3426;-820
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;S5;I;2;SERRINHA;BA;01/06/2018;4708;0;288;0;0;0;4996;-791;-115;0;0;-1344;-2249;2747;187;781;-1582;-1661;1;0;88;-850;-3038;-291;-9;-300;0;0;-300;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;01/06/2018;4133;0;857;0;0;0;4990;-976;-610;0;0;-728;-2314;2675;261;179;-1478;-1218;-22;0;192;-136;-2222;453;-2;451;-18;0;433;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;I;2;OURINHOS;SP;01/06/2018;3791;0;1189;0;0;0;4980;-1582;0;0;0;-345;-1926;3054;356;107;-853;-881;-29;26;77;-80;-1277;1776;1;1777;0;0;1777;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;I;2;IRAI DE MINAS;MG;01/06/2018;2722;0;2234;0;0;0;4956;-1377;-1289;0;0;-6;-2671;2284;224;21;-600;-485;-16;0;576;-23;-303;1982;3;1985;-37;-46;1902;-335
COOPERATIVA DE ECONOMIA E CREDITO COM INTERACAO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL - CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;01/06/2018;4071;0;884;0;0;0;4955;-1281;-272;0;0;-348;-1901;3053;278;85;-1257;-942;0;0;4;-475;-2307;746;-31;715;-1;0;714;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MANAUS   SICOOB MANAUS;5580585;b3S;S5;I;2;MANAUS;AM;01/06/2018;4631;0;297;0;0;0;4928;-569;0;0;0;-941;-1510;3418;309;251;-923;-824;-18;0;536;-297;-967;2450;4;2455;-7;0;2448;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;01/06/2018;3858;0;1053;0;0;0;4911;-1328;-4;0;0;-127;-1459;3452;480;648;-1012;-1282;-31;0;215;-132;-1114;2338;-1;2337;-38;0;2299;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5231945;b3S;S5;I;2;IVAIPORA;PR;01/06/2018;4508;0;393;0;0;0;4901;-424;-1108;0;0;-253;-1785;3116;477;574;-1176;-1156;-6;0;102;-860;-2044;1071;0;1071;-2;-15;1055;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;01/06/2018;3390;0;1495;0;0;0;4884;-1415;-837;0;0;-151;-2403;2482;327;255;-1138;-829;-24;0;760;-119;-769;1713;1;1712;-32;0;1680;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23623636;b3S;S5;I;2;SINOP;MT;01/06/2018;4079;0;797;0;0;0;4876;-776;-660;0;0;-151;-1587;3289;680;539;-1557;-1897;-55;0;400;-85;-1977;1313;3;1316;-71;-116;1129;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;01/06/2018;4165;0;709;0;0;0;4874;-624;-870;0;0;-103;-1597;3277;540;418;-1376;-759;-50;0;129;-62;-1162;2115;-3;2112;-101;-38;1973;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65239402;b3S;S5;I;2;CARMO DO CAJURU;MG;01/06/2018;3746;0;1113;0;0;0;4859;-1202;-72;0;0;-196;-1469;3389;544;638;-1818;-1466;-45;0;446;-151;-1853;1537;-14;1523;-52;-62;1409;0
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16944141;n2;S4;I;2;SAO PAULO;SP;01/06/2018;0;0;167;0;4657;0;4824;0;0;0;0;95;95;4919;3973;0;-1620;-5710;-610;0;38;-81;-4010;910;0;910;-391;0;519;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;I;2;CHAPADA GAUCHA;MG;01/06/2018;4663;0;155;0;0;0;4818;-139;-791;0;0;-1733;-2663;2156;525;380;-1191;-1104;-30;0;318;-91;-1194;961;-18;943;-31;0;913;0
PLANNER;51341;n1;S4;C;2;SAO PAULO;SP;01/06/2018;0;0;4819;-5;0;0;4814;0;0;0;0;-176;-176;4639;26320;6504;-9088;-21704;-2908;64;140;-1108;-1780;2858;0;2858;-621;-290;1947;-620
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;S5;I;2;CARMO DO RIO CLARO;MG;01/06/2018;3568;0;1231;0;0;0;4800;-947;-722;0;0;-132;-1802;2998;441;324;-1119;-758;-42;0;1450;-58;238;3236;-10;3227;-93;1;3133;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUL DE MINAS;4079285;b3S;S5;I;2;ITAJUBA;MG;01/06/2018;3528;0;1270;0;0;0;4799;-1418;0;0;0;-504;-1922;2877;364;1645;-1205;-1275;-34;0;390;-410;-526;2350;6;2356;-15;-165;2177;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DAS REGIÕES NORTE E NORDESTE DO PARÁ - SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;01/06/2018;4573;0;166;0;0;0;4738;-302;-109;0;0;-1924;-2335;2403;1100;896;-1920;-2524;-78;0;451;-362;-2437;-34;-33;-67;-69;0;-137;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS INTEGRANTES DA BRIGADA MILITAR E DO CORPO DE BOMBEIROS MILITAR DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;S5;I;2;PORTO ALEGRE;RS;01/06/2018;3910;0;826;0;0;0;4735;-1021;-16;0;0;-348;-1385;3350;529;149;-1229;-740;-23;0;134;-815;-1994;1356;-5;1351;-81;0;1270;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;01/06/2018;4558;0;170;0;0;0;4728;-1321;-336;0;0;-457;-2114;2614;8;75;-1051;-1377;0;0;232;-372;-2484;130;-23;107;-7;0;100;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;S5;I;2;VICOSA;MG;01/06/2018;4129;0;595;0;0;0;4723;-788;0;0;0;-216;-1004;3719;291;40;-858;-1337;-27;0;137;-78;-1833;1887;0;1886;-12;0;1874;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;S5;I;2;SAO PAULO;SP;01/06/2018;4255;0;463;0;0;0;4718;0;0;0;0;-125;-125;4593;0;0;-1201;-546;-6;0;38;0;-1715;2877;0;2878;0;-65;2813;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;I;2;RIO DE JANEIRO;RJ;01/06/2018;2911;0;1793;0;0;0;4703;-1283;0;0;0;-407;-1690;3013;1089;1269;-2038;-2591;-86;0;745;-69;-1679;1334;3;1336;-105;0;1231;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ITAPEJARA D`OESTE - CRESOL ITAPEJARA D`OESTE;4973378;b3S;S5;I;2;ITAPEJARA D'OESTE;PR;01/06/2018;4211;0;488;0;0;0;4699;-397;-1418;0;0;-2557;-4371;328;569;304;-792;-709;-3;0;53;-509;-1086;-758;-3;-760;-2;-24;-786;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MARANHENSE - SICOOB OESTE MARANHENSE;9424988;b3S;S5;I;2;ACAILANDIA;MA;01/06/2018;4242;0;449;0;0;0;4691;-487;-25;0;0;-2620;-3133;1558;516;985;-1766;-2178;-50;0;278;-137;-2352;-794;-2;-796;-31;0;-827;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE TRES BARRAS DO PARANA - CRESOL TRES BARRAS DO PARANA;4273001;b3S;S5;I;2;TRES BARRAS DO PARANA;PR;01/06/2018;4207;0;455;0;0;0;4662;-589;-1195;0;0;-627;-2411;2251;464;480;-1066;-1175;-6;0;72;-403;-1635;617;0;616;-1;-2;613;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;S5;I;2;SAO JOAO DO TRIUNFO;PR;01/06/2018;4428;0;204;0;0;0;4632;-189;-1088;0;0;-735;-2012;2620;263;352;-696;-679;-3;0;15;-561;-1309;1311;1;1312;-2;0;1311;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO BANRISUL;92935741;b3S;S5;I;2;PORTO ALEGRE;RS;01/06/2018;3721;0;878;0;0;0;4599;-1123;0;0;0;-173;-1296;3303;547;0;-1810;-1316;-42;0;0;-122;-2743;560;0;559;0;0;559;-480
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;01/06/2018;3606;0;979;0;0;0;4585;-1085;-60;0;0;-560;-1705;2880;554;320;-1497;-1364;-6;0;16;-327;-2305;576;-17;559;0;0;559;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;I;2;SETE LAGOAS;MG;01/06/2018;3537;0;996;0;0;0;4533;-1447;0;0;0;214;-1233;3299;647;166;-1301;-1655;-12;0;7;-25;-2172;1127;-9;1119;0;0;1119;0
COOPERATIVA DE CREDITO DE SALVADOR - SICREDI SALVADOR;2245493;b3S;S5;I;2;SALVADOR;BA;01/06/2018;4204;0;325;0;0;0;4529;-136;0;0;0;-284;-420;4109;52;52;-1158;-902;-2;0;854;-1764;-2869;1240;0;1240;-3;0;1237;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;I;2;CATANDUVA;SP;01/06/2018;4063;0;458;0;0;0;4521;0;0;0;0;-2616;-2616;1906;0;0;-715;-946;-5;0;31;0;-1635;270;283;553;0;0;553;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;S5;I;2;SAO PAULO;SP;01/06/2018;4254;0;255;0;0;0;4509;-68;0;0;0;-463;-531;3977;76;135;-1518;-875;-6;0;337;-64;-1915;2062;0;2062;0;-122;1940;0
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;S4;I;2;SAO PAULO;SP;01/06/2018;0;0;44;0;4447;0;4492;0;0;0;0;-1;-1;4490;2197;0;-1425;-4501;-421;0;2;-19;-4167;323;0;323;-132;0;192;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;01/06/2018;3716;0;771;0;0;0;4487;-770;-48;0;0;-570;-1388;3099;741;1230;-2234;-1980;-68;0;851;-350;-1809;1290;-17;1273;-116;0;1157;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DO COTEGIPE - CRESOL VALE DO COTEGIPE;5135542;b3S;S5;I;2;SALTO DO LONTRA;PR;01/06/2018;3939;0;478;0;0;0;4416;-424;-1102;0;0;-962;-2488;1928;457;316;-857;-647;-4;0;133;-543;-1145;783;15;797;-2;0;796;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;S5;I;2;RIO BRANCO;AC;01/06/2018;4267;0;146;0;0;0;4413;-198;-144;0;0;-620;-962;3451;710;204;-1226;-1621;-71;0;613;-277;-1669;1782;0;1782;-79;0;1703;-213
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;01/06/2018;3965;0;427;0;0;0;4392;-661;-88;0;0;-317;-1067;3325;427;896;-1066;-1071;-27;0;214;-267;-892;2433;6;2439;-56;0;2383;0
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;S4;I;2;SAO PAULO;SP;01/06/2018;161;0;4228;-6;0;0;4383;0;0;0;0;-98;-98;4285;3913;3740;-6055;-12152;-922;0;352;-296;-11420;-7135;0;-7135;0;0;-7135;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA – CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;01/06/2018;0;0;4362;0;0;0;4362;-4022;0;0;0;1;-4022;340;127;0;-4033;4967;0;0;0;-263;799;1139;0;1139;0;0;1139;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;S5;I;2;MONTES CLAROS;MG;01/06/2018;3662;0;696;0;0;0;4358;-659;-182;0;0;-331;-1172;3185;741;584;-2083;-1322;-28;0;463;-121;-1765;1421;3;1424;-70;0;1354;0
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;S4;I;2;BELO HORIZONTE;MG;01/06/2018;5;0;2170;2177;0;0;4352;0;0;0;0;0;0;4352;1523;1864;-1629;-768;-510;0;18;-10;490;4842;-829;4013;-500;0;3513;-1584
COOPERATIVA DE ECONOMIA E CRÉDITO DOS EMPREGADOS DOS CORREIOS LTDA. - SICOOB COOPERCORREIOS;3862898;b3S;S5;I;2;BELO HORIZONTE;MG;01/06/2018;3745;0;598;0;0;0;4343;-812;0;0;0;-635;-1447;2896;139;243;-1110;-955;-10;0;301;-80;-1472;1424;1;1425;-10;0;1415;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;S5;I;2;CAXIAS DO SUL;RS;01/06/2018;3837;0;499;0;0;0;4337;-34;0;0;0;-152;-186;4150;0;0;-477;-395;-3;0;101;-394;-1168;2982;0;2982;-96;-5;2881;-1297
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;S5;I;2;DONA EMMA;SC;01/06/2018;3658;0;668;0;0;0;4326;-1183;-273;0;0;-480;-1937;2390;384;231;-885;-701;0;0;57;-451;-1365;1025;-111;913;-1;-74;839;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MILITARES ESTADUAIS DE SANTA CATARINA - CREDPOM;4572960;b3S;S5;I;2;FLORIANOPOLIS;SC;01/06/2018;3930;0;394;0;0;0;4325;-1001;-45;0;0;-236;-1283;3042;133;74;-1147;-1101;-16;0;150;-178;-2084;958;-19;938;0;0;938;-144
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;S5;I;2;RIBEIRAO PRETO;SP;01/06/2018;3365;0;952;0;0;0;4317;-669;0;0;0;-291;-960;3357;1092;545;-1467;-2295;-23;0;228;-133;-2053;1304;-44;1260;-17;0;1243;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO;3329154;b3S;S5;I;2;BRASILIA;DF;01/06/2018;3903;0;391;0;0;0;4294;-907;-463;0;0;-51;-1422;2872;101;51;-1177;-620;-14;0;1041;-48;-666;2206;0;2206;-10;0;2196;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RONDÔNIA - CRESOL RONDÔNIA;10520232;b3S;S5;I;2;JI-PARANA;RO;01/06/2018;4006;0;286;0;0;0;4292;-343;-1222;0;0;-1348;-2913;1379;290;607;-1589;-1410;-9;0;76;-435;-2468;-1089;-7;-1096;-2;0;-1098;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;01/06/2018;3599;0;679;0;0;0;4278;-745;-414;0;0;-120;-1279;2999;446;339;-1221;-839;-33;0;418;-183;-1073;1926;6;1932;-88;-58;1786;0
COOPERATIVA DE CRÉDITO RURAL DE SÃO VICENTE DE MINAS LTDA. - SICOOB CREDISAVI;86476199;b3S;S5;I;2;SAO VICENTE DE MINAS;MG;01/06/2018;3711;0;545;0;0;0;4256;-684;-649;0;0;-343;-1675;2580;495;457;-1248;-1215;-34;0;164;-221;-1603;978;2;979;-80;0;900;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO FEMSA BRASIL;43488782;b3S;S5;I;2;SAO PAULO;SP;01/06/2018;3711;0;542;0;0;0;4252;0;0;0;0;-193;-193;4059;0;0;-868;-434;-31;0;15;0;-1319;2740;-56;2684;-48;0;2636;-1273
UNIPRIME OESTE PAULISTA - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO;74220948;b3S;S5;I;2;PRESIDENTE PRUDENTE;SP;01/06/2018;2148;0;2088;0;0;0;4236;-2160;0;0;0;-1;-2162;2074;41;252;-1120;-912;-22;0;106;-41;-1696;378;19;397;-2;-35;360;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ESPÍRITO SANTO - CRESOL ESPÍRITO SANTO;7475376;b3S;S5;I;2;COLATINA;ES;01/06/2018;4124;0;100;0;0;0;4224;-345;-636;0;0;-1770;-2750;1474;234;579;-1194;-1179;-6;0;6;-885;-2446;-972;-8;-980;-2;-46;-1027;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CHOPINZINHO - CRESOL CHOPINZINHO;2511232;b3S;S5;I;2;CHOPINZINHO;PR;01/06/2018;3584;0;633;0;0;0;4218;-491;-1408;0;0;-513;-2412;1806;528;261;-916;-702;-4;0;135;-282;-980;826;-10;816;-3;-1;811;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;S5;I;2;PIRACANJUBA;GO;01/06/2018;3952;0;264;0;0;0;4216;-209;-285;0;0;-73;-567;3649;146;130;-884;-861;-52;0;158;-359;-1724;1925;54;1979;-16;0;1963;0
NOVA FUTURA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;S4;I;2;SAO PAULO;SP;01/06/2018;0;0;3839;367;0;0;4205;0;0;0;0;0;0;4205;8222;4030;-3942;-11111;-1479;0;1474;-98;-2904;1301;-13;1288;-87;-1131;71;0
CM CAPITAL MARKETS;51248;n2;S4;C;3;SAO PAULO;SP;01/06/2018;0;0;4168;28;0;0;4196;0;0;0;0;0;0;4196;24866;2151;-16258;-13881;-2680;0;21;-19;-5800;-1605;-2;-1607;-73;-4534;-6214;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;S5;I;2;JARAGUA DO SUL;SC;01/06/2018;3041;0;1068;0;0;0;4109;-1161;1;0;0;-181;-1344;2766;388;309;-736;-920;-16;0;221;-55;-810;1956;-15;1941;-18;-36;1887;-240
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;I;2;SOUSA;PB;01/06/2018;3136;0;950;0;0;0;4086;-814;0;0;0;-31;-845;3241;184;289;-1179;-888;-2;3;92;-612;-2114;1128;0;1128;0;0;1128;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SCHROEDER - CRESOL SCHROEDER;8387258;b3S;S5;I;2;SCHROEDER;SC;01/06/2018;3124;0;957;0;0;0;4081;-1046;-491;0;0;-889;-2426;1655;184;437;-1040;-913;-7;0;58;-611;-1892;-238;0;-237;0;-7;-244;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;I;2;PRADOPOLIS;SP;01/06/2018;3092;0;955;0;0;0;4047;-117;0;0;0;-39;-156;3891;0;0;-449;-432;-3;0;36;0;-847;3044;0;3044;0;0;3044;0
COOPERATIVA DE CRÉDITO RURAL CAZOLA - SICOOB CREDICAZOLA;315406;b3S;S5;I;2;LUCELIA;SP;01/06/2018;3361;0;668;0;0;0;4029;-1765;-17;0;0;-1815;-3596;433;194;179;-1075;-1338;-15;0;109;-694;-2640;-2207;30;-2177;-19;0;-2196;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;01/06/2018;3332;0;674;0;0;0;4006;-1103;-255;0;0;-134;-1493;2513;356;126;-850;-684;1;0;108;-388;-1333;1180;-4;1176;-2;-95;1079;0
SICREDI PIAUÍ - COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ;3128973;b3S;S5;I;2;TERESINA;PI;01/06/2018;2923;0;1071;0;0;0;3993;-1145;0;0;0;-298;-1443;2550;45;186;-1144;-650;-14;1;66;-706;-2218;332;0;332;0;0;332;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;S5;I;2;NOVA BRASILANDIA;RO;01/06/2018;3854;0;113;0;0;0;3967;-747;-61;0;0;66;-743;3224;162;22;-1141;-863;0;0;61;-14;-1773;1451;29;1480;0;0;1480;-218
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO ALTO VALE - CRESOL ALTO VALE;7507647;b3S;S5;I;2;ITUPORANGA;SC;01/06/2018;3620;0;344;0;0;0;3963;-526;-590;0;0;-407;-1523;2441;338;335;-904;-860;-5;0;26;-805;-1874;567;1;568;-2;0;566;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;S5;I;2;BELO HORIZONTE;MG;01/06/2018;3734;0;224;0;0;0;3958;-470;-305;0;0;-28;-803;3155;142;57;-1816;-1593;-25;0;828;-108;-2514;640;28;668;-10;0;659;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU;3921543;b3S;S5;I;2;SANTALUZ;BA;01/06/2018;3629;0;265;0;0;0;3894;-606;-10;0;0;-1109;-1725;2168;158;803;-1248;-1691;-3;0;28;-430;-2383;-215;37;-178;0;0;-179;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE SÃO JOÃO DA BOA VISTA - CREDIVISTA;74248949;b3S;S5;I;2;SAO JOAO DA BOA VISTA;SP;01/06/2018;3456;0;434;0;0;0;3889;-710;0;0;0;-56;-766;3123;67;14;-835;-663;-22;0;2;0;-1437;1686;0;1686;-21;-151;1514;0
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;S5;I;2;ITAPAGIPE;MG;01/06/2018;2492;0;1379;0;0;0;3871;-703;-493;0;0;-485;-1681;2190;377;279;-961;-618;-30;0;389;-202;-766;1424;3;1427;-40;-30;1357;-131
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13178690;n1;S4;I;1;RECIFE;PE;01/06/2018;3082;0;785;0;0;0;3866;0;-261;0;0;-378;-638;3228;64;196;-1495;-1980;-175;0;0;0;-3391;-163;30;-132;0;0;-132;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;S5;I;2;SAO PAULO;SP;01/06/2018;3651;0;205;0;0;0;3856;-38;0;0;0;-807;-845;3011;0;0;-1134;-695;0;0;57;0;-1772;1239;0;1239;0;0;1239;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;S5;I;2;FORTALEZA;CE;01/06/2018;3642;0;210;0;0;0;3852;-509;-273;0;0;-148;-929;2923;233;236;-965;-1317;-16;0;117;-91;-1803;1120;18;1138;-10;0;1129;-281
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAPITÓLIO LTDA   SICOOB CREDICAPI;804046;b3S;S5;I;2;CAPITOLIO;MG;01/06/2018;2943;0;906;0;0;0;3850;-849;-345;0;0;-26;-1219;2630;794;285;-1515;-913;-67;0;101;-102;-1416;1215;1;1216;-109;0;1107;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;S5;I;2;IGUATAMA;MG;01/06/2018;2950;0;875;0;0;0;3825;-745;-220;0;0;-511;-1476;2350;340;269;-1177;-838;-16;0;285;-223;-1359;991;-3;988;-33;0;955;0
