Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
ADVALOR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33824012;n2;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;3601;3322;6923;426;0;0;0;5675;5675;4264;10365;NA;NA%;NA%;0,6679;NA%;0,0076
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES UNIVERSIDADE FEDERAL DO ESPIRITO SANTO - CRED-UFES;27302181;b3S;;I;2;VITORIA;ES;41244;NA;NA;7669;0;7651;10351;0;0;0;0;0;0;10351;NA;NA%;NA%;0,7391;NA%;0,0501
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE RIBEIRÃO PRETO E REGIÃO - SICOOB COOPERAC;8071414;b3S;;I;2;RIBEIRAO PRETO;SP;41244;NA;NA;2213;0;2213;10343;0;0;0;0;0;0;10343;NA;NA%;NA%;0,214;NA%;0,0747
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE;3973814;b3S;;I;2;PORTO ALEGRE;RS;41244;NA;NA;5177;0;5177;10308;0;0;0;0;0;0;10308;NA;NA%;NA%;0,5022;NA%;0,0409
ORLA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;92904564;n2;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;2344;348;2692;905;0;0;5746;1831;7577;1812;10293;NA;NA%;NA%;0,2615;NA%;0,0877
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS NOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL - SICOOB FEDERAL;37497245;b3S;;I;2;CUIABA;MT;41244;NA;NA;7852;0;7852;10284;0;0;0;0;0;0;10284;NA;NA%;NA%;0,7635;NA%;0,1877
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS MUNICÍPIOS DA REGIÃO METROPOLITANA DA GRANDE VITÓRIA/ES;1235921;b3S;;I;2;VITORIA;ES;41244;NA;NA;10593;0;10593;10215;0;0;0;0;0;0;10215;NA;NA%;NA%;1,037;NA%;0,0851
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO WALMART LTDA. - SICOOB COOPERBOM;74026998;b3S;;I;2;SALVADOR;BA;41244;NA;NA;8565;0;8381;10212;0;0;0;0;0;0;10212;NA;NA%;NA%;0,8207;NA%;0,0166
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7509426;b3S;;I;2;XANXERE;SC;41244;NA;NA;1678;0;1678;10197;0;0;0;0;0;0;10197;NA;NA%;NA%;0,1646;NA%;0,0913
COOPERATIVA DE CRÉDITO RURAL DO EXTREMO OESTE DE SÃO PAULO;5463934;b3S;;I;2;VOTUPORANGA;SP;41244;NA;NA;4738;0;4738;10112;0;0;0;0;0;0;10112;NA;NA%;NA%;0,4685;NA%;0,2788
BALUARTE S.A. CORRETORA DE CAMBIO;61688131;n2;;I;2;SAO PAULO;SP;41244;NA;NA;6985;0;6985;8826;0;0;0;0;0;1255;10081;NA;NA%;NA%;0,6929;NA%;0,283
COOPERATIVA DE CRÉDITO RURAL DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;;I;2;GUAPE;MG;41244;NA;NA;3479;33;3479;10050;0;0;0;0;0;0;10050;NA;NA%;NA%;0,3461;NA%;0,1138
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5452073;n2;;I;2;SAO PAULO;SP;41244;NA;NA;726;726;1451;8813;0;0;0;0;0;1211;10024;NA;NA%;NA%;0,1448;NA%;0,0179
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTO ANTONIO DO SUDOESTE - CRESOL SANTO ANTONIO DO SUDOESTE;4649750;b3S;;I;2;SANTO ANTONIO DO SUDOESTE;PR;41244;NA;NA;2267;0;2267;10017;0;0;0;0;0;0;10017;NA;NA%;NA%;0,2263;NA%;0,0901
UNICRED SOBRAL - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DE SOBRAL LTDA;86913977;b3S;;I;2;SOBRAL;CE;41244;NA;NA;2998;0;2998;9982;0;0;0;0;0;0;9982;NA;NA%;NA%;0,3003;NA%;0,2576
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;41244;NA;NA;3165;0;3165;8947;0;0;750;0;750;284;9981;NA;NA%;NA%;0,3171;NA%;0,097
COOPERATIVA    DE    ECONOMIA    E    CRÉDITO   MÚTUO  MINUANO;88325113;b3S;;I;2;CANOAS;RS;41244;NA;NA;9660;0;9660;9951;0;0;0;0;0;0;9951;NA;NA%;NA%;0,9708;NA%;0,0074
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SERTÃO DE MINAS GERAIS LTDA. - SICOOB SERTÃO MINAS;1667352;b3S;;I;2;PIRAPORA;MG;41244;NA;NA;4357;0;4340;9927;0;0;0;0;0;0;9927;NA;NA%;NA%;0,4372;NA%;0,2992
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PRUDENTÓPOLIS - CRESOL PRUDENTÓPOLIS;6126780;b3S;;I;2;PRUDENTOPOLIS;PR;41244;NA;NA;1831;0;1831;9914;0;0;0;0;0;0;9914;NA;NA%;NA%;0,1847;NA%;0,1473
DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62280490;n2;;I;2;SAO PAULO;SP;41244;NA;NA;22309;293;22601;2955;0;0;805;2036;2841;4031;9828;NA;NA%;NA%;2,2997;NA%;0,0111
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DO GRUPO BAYER LTDA;73631483;b3S;;I;2;BELFORD ROXO;RJ;41244;NA;NA;11115;0;11115;9827;0;0;0;0;0;0;9827;NA;NA%;NA%;1,1311;NA%;0,0015
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE APIÚNA - CRESOL APIÚNA;7215632;b3S;;I;2;APIUNA;SC;41244;NA;NA;1581;0;1581;9749;0;0;0;0;0;0;9749;NA;NA%;NA%;0,1622;NA%;0,1089
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;;I;2;CRIXAS;GO;41244;NA;NA;5451;0;5400;9741;0;0;0;0;0;0;9741;NA;NA%;NA%;0,5543;NA%;0,0905
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO IESA E COMERCIANTES DE VESTUÁRIOS DE ARARAQUARA E REGIÃO - SICOOB IESACRED;53236808;b3S;;I;2;ARARAQUARA;SP;41244;NA;NA;7439;0;7439;9731;0;0;0;0;0;0;9731;NA;NA%;NA%;0,7645;NA%;0,0131
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE, CRA, CRC, CREA E CORECON DO LITORAL SUL LTDA.- UNICRED LITORAL SUL-RS;1823689;b3S;;I;2;RIO GRANDE;RS;41244;NA;NA;2908;0;2908;9726;0;0;0;0;0;0;9726;NA;NA%;NA%;0,299;NA%;0,017
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DA FRONTEIRA OESTE LTDA;4724403;b3S;;I;2;URUGUAIANA;RS;41244;NA;NA;3808;0;3808;9717;0;0;0;0;0;0;9717;NA;NA%;NA%;0,3919;NA%;0,0094
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MANGUEIRINHA - CRESOL MANGUEIRINHA;2961072;b3S;;I;2;MANGUEIRINHA;PR;41244;NA;NA;2013;0;2013;9697;0;0;0;0;0;0;9697;NA;NA%;NA%;0,2076;NA%;0,1518
COOPERATIVA DE CRÉDITO MÚTUO DOS AGENTES FISCAIS DE RENDAS DO ESTADO DE SÃO PAULO - CREDIFISCO;4546162;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;7077;0;7077;9686;0;0;0;0;0;0;9686;NA;NA%;NA%;0,7307;NA%;0,0043
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA BAIXADA CUIABANA;8742188;b3S;;I;2;CUIABA;MT;41244;NA;NA;3186;0;3186;9677;0;0;0;0;0;0;9677;NA;NA%;NA%;0,3292;NA%;0,0448
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;;I;2;SAO PAULO;SP;41244;NA;NA;9689;14;9703;1185;0;0;557;0;557;7892;9634;NA;NA%;NA%;1,0071;NA%;0,0012
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE INDAIAL - SC;8083363;b3S;;I;2;INDAIAL;SC;41244;NA;NA;2341;0;2341;9623;0;0;0;0;0;0;9623;NA;NA%;NA%;0,2433;NA%;0,1227
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SANTA MARIA-CRESOL SANTA MARIA;5220232;b3S;;I;2;SANTA MARIA;RS;41244;NA;NA;1807;0;1807;9586;0;0;0;0;0;0;9586;NA;NA%;NA%;0,1885;NA%;0,0569
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE LONDRINA - CRESOL LONDRINA;7211698;b3S;;I;2;LONDRINA;PR;41244;NA;NA;2103;0;2103;9582;0;0;0;0;0;0;9582;NA;NA%;NA%;0,2195;NA%;0,0585
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE RENASCENÇA - CRESOL RENASCENÇA;4350225;b3S;;I;2;RENASCENCA;PR;41244;NA;NA;1925;0;1925;9565;0;0;0;0;0;0;9565;NA;NA%;NA%;0,2013;NA%;0,0806
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5745533;b3S;;I;2;ITATIBA DO SUL;RS;41244;NA;NA;1704;0;1704;9564;0;0;0;0;0;0;9564;NA;NA%;NA%;0,1782;NA%;0,0555
UNICRED CABO FRIO, COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE SAÚDE DE CABO FRIO LTDA.;2214201;b3S;;I;2;CABO FRIO;RJ;41244;NA;NA;4630;38;4668;9529;0;0;0;0;0;0;9529;NA;NA%;NA%;0,4899;NA%;0,0583
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFESSORES E FUNCIONÁRIOS DA UNIVERSIDADE DE CAXIAS DO SUL - SICREDI COOPERUCS;4525997;b3S;;I;2;CAXIAS DO SUL;RS;41244;NA;NA;3497;0;3277;9485;0;0;0;0;0;0;9485;NA;NA%;NA%;0,3455;NA%;0,1246
COOPERATIVA DE CREDITO DE SAO GONÇALO DO PARA LTDA - SICOOB CREDISAOGONÇALO;41683228;b3S;;I;2;SAO GONCALO DO PARA;MG;41244;NA;NA;4463;0;4420;9456;0;0;0;0;0;0;9456;NA;NA%;NA%;0,4674;NA%;0,0634
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE LAGES   CREDICOMIN;9590601;b3S;;I;2;LAGES;SC;41244;NA;NA;2151;0;2151;9434;0;0;0;0;0;0;9434;NA;NA%;NA%;0,228;NA%;0,1037
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA VILLARES METALS;53846242;b3S;;I;2;SUMARE;SP;41244;NA;NA;10919;0;10908;9348;0;0;0;0;0;0;9348;NA;NA%;NA%;1,1669;NA%;0,0008
LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;71590442;n2;;I;2;ARARAS;SP;41244;NA;NA;1461;0;1461;1836;2829;0;1548;0;4377;3077;9290;NA;NA%;NA%;0,1573;NA%;0,2301
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CONFAB;59305565;b3S;;I;2;PINDAMONHANGABA;SP;41244;NA;NA;14070;0;14064;9279;0;0;0;0;0;0;9279;NA;NA%;NA%;1,5157;NA%;0,0004
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE PEROLA D'OESTE - CRESOL PEROLA D'OESTE;5138766;b3S;;I;2;PEROLA D'OESTE;PR;41244;NA;NA;1881;0;1881;9239;0;0;0;0;0;0;9239;NA;NA%;NA%;0,2036;NA%;0,0905
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DA COCRED-COPERCANA-CANAOESTE - SICOOB CRED COPERCANA;64739121;b3S;;I;2;SERTAOZINHO;SP;41244;NA;NA;5749;0;5724;9234;0;0;0;0;0;0;9234;NA;NA%;NA%;0,6199;NA%;0,0992
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECÇÕES DE BARRA DO GARÇAS - SICOOB ARAGUAIA;5244177;b3S;;I;2;BARRA DO GARCAS;MT;41244;NA;NA;2395;0;2395;9210;0;0;0;0;0;0;9210;NA;NA%;NA%;0,26;NA%;0,0483
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS E SERVIDORES DO PODER JUDICIÁRIO E ÓRGÃOS JURÍDICOS ESTADUAIS E FEDERAIS NA GRANDE TERESINA - SICOOB JURISCRED/PI;5477038;b3S;;I;2;TERESINA;PI;41244;NA;NA;3984;0;3984;9197;0;0;0;0;0;0;9197;NA;NA%;NA%;0,4332;NA%;0,042
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CAPANEMA - CRESOL CAPANEMA;1201006;b3S;;I;2;CAPANEMA;PR;41244;NA;NA;1657;0;1657;9190;0;0;0;0;0;0;9190;NA;NA%;NA%;0,1803;NA%;0,1013
COOPERATIVA DE ECONOMIA E CREDITO MUTUO  DOS CORRETORES DE SEGUROS DE PORTO ALEGRE;2999687;b3S;;I;2;PORTO ALEGRE;RS;41244;NA;NA;5298;0;5298;9188;0;0;0;0;0;0;9188;NA;NA%;NA%;0,5767;NA%;0,0249
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA LÚCIA - CRESOL SANTA LÚCIA;7268499;b3S;;I;2;SANTA LUCIA;PR;41244;NA;NA;1991;0;1991;9169;0;0;0;0;0;0;9169;NA;NA%;NA%;0,2171;NA%;0,1408
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE MEDIANEIRA - CRESOL MEDIANEIRA;8850098;b3S;;I;2;MEDIANEIRA;PR;41244;NA;NA;1540;0;1540;9116;0;0;0;0;0;0;9116;NA;NA%;NA%;0,1689;NA%;0,1062
COOPERATIVA DE CRÉDITO RURAL DO VALE DO URUPA LTDA - CREDIRON;2049217;b3S;;I;2;OURO PRETO DO OESTE;RO;41244;NA;NA;5634;0;5634;9080;0;0;0;0;0;0;9080;NA;NA%;NA%;0,6205;NA%;0,0092
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;41244;NA;NA;3474;0;3474;9079;0;0;0;0;0;0;9079;NA;NA%;NA%;0,3826;NA%;0,1032
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COMPANHIA BRASILEIRA DE ALUMÍNIO;54335401;b3S;;I;2;ALUMINIO;SP;41244;NA;NA;10743;703;11446;9065;0;0;0;0;0;0;9065;NA;NA%;NA%;1,2626;NA%;0,035
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS E SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS LTDA.;9552111;b3S;;I;2;GOIANIA;GO;41244;NA;NA;4557;0;4526;9038;0;0;0;0;0;0;9038;NA;NA%;NA%;0,5007;NA%;0,0327
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS DE ENERGIA ELÉTRICA DO ESTADO DE SÃO PAULO - COOPENERG;52301496;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;4920;0;4917;9035;0;0;0;0;0;0;9035;NA;NA%;NA%;0,5442;NA%;0,0636
COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI;58022195;b3S;;I;2;LENCOIS PAULISTA;SP;41244;NA;NA;9753;0;9656;9001;0;0;0;0;0;0;9001;NA;NA%;NA%;1,0727;NA%;0,0004
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS METALÚRGICOS DA GRANDE SÃO PAULO - SICOOB METALCRED;4833655;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;7343;36;7379;8950;0;0;0;0;0;0;8950;NA;NA%;NA%;0,8244;NA%;0,0428
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IPUMIRIM - CRESOL IPUMIRIM;5427501;b3S;;I;2;IPUMIRIM;SC;41244;NA;NA;1567;0;1567;8944;0;0;0;0;0;0;8944;NA;NA%;NA%;0,1752;NA%;0,0855
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP;67915868;b3S;;I;2;TABOAO DA SERRA;SP;41244;NA;NA;13490;0;13488;8907;0;0;0;0;0;0;8907;NA;NA%;NA%;1,5144;NA%;0,0015
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DAS FORÇAS ARMADAS, DO CORPO DE BOMBEIROS E POLÍCIA MILITAR DO DISTRITO FEDERAL LTDA. - SICOOB CABECRED;4649337;b3S;;I;2;BRASILIA;DF;41244;NA;NA;1693;0;1693;8868;0;0;0;0;0;0;8868;NA;NA%;NA%;0,1909;NA%;0,0209
COOPERATIVA ECONOMIA CRÉDITO MÚTUO SERVIDORES E EMPREGADOS MUNIC PREF MUNIC BELO HORIZONTE BETIM BRUMADINHO CONTAGEM IBIRITÉ NOVA LIMA RIBEIRÃO DAS NEVES SABARÁ SANTA LUZIA VESPASIANO SICOOB CREDISERV;1864151;b3S;;I;2;BELO HORIZONTE;MG;41244;NA;NA;8198;0;7989;8849;0;0;0;0;0;0;8849;NA;NA%;NA%;0,9028;NA%;0,0911
COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO - SICOOB COOPERTEC;37433448;b3S;;I;2;CUIABA;MT;41244;NA;NA;4575;0;4575;8849;0;0;0;0;0;0;8849;NA;NA%;NA%;0,5171;NA%;0,1235
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO RIO GRANDE DO SUL-SICREDI JUSTIÇA;3453295;b3S;;I;2;PORTO ALEGRE;RS;41244;NA;NA;1939;0;1826;8822;0;0;0;0;0;0;8822;NA;NA%;NA%;0,207;NA%;0,1811
COOPERATIVA DE CREDITO RURAL DE RIO RUFINO - SICOOB/SC CREDIUNIÃO;2448839;b3S;;I;2;RIO RUFINO;SC;41244;NA;NA;1897;0;1897;8787;0;0;0;0;0;0;8787;NA;NA%;NA%;0,2159;NA%;0,087
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ - FEDERALCRED;3620772;b3S;;I;2;FORTALEZA;CE;41244;NA;NA;5187;0;5187;8785;0;0;0;0;0;0;8785;NA;NA%;NA%;0,5904;NA%;0,0179
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE CANGUCU - CREHNOR SUL;5132104;b3S;;I;2;CANGUCU;RS;41244;NA;NA;5057;0;5057;8678;0;0;0;0;0;0;8678;NA;NA%;NA%;0,5827;NA%;0,1029
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOA VENTURA DE SÃO ROQUE - CRESOL BOA VENTURA DE SÃO ROQUE;6115743;b3S;;I;2;BOA VENTURA DE SAO ROQUE;PR;41244;NA;NA;1427;0;1427;8662;0;0;0;0;0;0;8662;NA;NA%;NA%;0,1648;NA%;0,1193
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IVAIPORA - CRESOL IVAIPORA;5231945;b3S;;I;2;IVAIPORA;PR;41244;NA;NA;1625;0;1625;8652;0;0;0;0;0;0;8652;NA;NA%;NA%;0,1878;NA%;0,0991
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S.A. - UNIDADE PINDAMONHANGABA;60219045;b3S;;I;2;PINDAMONHANGABA;SP;41244;NA;NA;10307;0;10304;8604;0;0;0;0;0;0;8604;NA;NA%;NA%;1,1976;NA%;0,0012
S. HAYATA CORRETORA DE CÂMBIO S.A.;67391821;n2;;I;2;SAO PAULO;SP;41244;NA;NA;2835;0;2835;1702;433;0;0;0;434;6425;8561;NA;NA%;NA%;0,3312;NA%;0,0306
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE IBIRAIARAS LTDA - CREHNOR NORDESTE;6139650;b3S;;I;2;IBIRAIARAS;RS;41244;NA;NA;2710;0;2710;8250;0;0;0;0;0;0;8557;NA;NA%;NA%;0,3166;NA%;0,0583
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;;I;2;PIRACANJUBA;GO;41244;NA;NA;5851;0;5742;8547;0;0;0;0;0;0;8547;NA;NA%;NA%;0,6719;NA%;0,1889
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA DERSA, SECRETARIA DE ESTADO DOS NEGOCIOS DOS TRANSPORTES E ÓRGAOS SUBORDINADOS DO ESTADO DE SÃO PAULO - COOPTRANSP;66555665;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;9879;0;9870;8532;0;0;0;0;0;0;8532;NA;NA%;NA%;1,1568;NA%;0,0133
DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;77162881;n2;;I;2;CURITIBA;PR;41244;NA;NA;2649;0;2649;591;5111;0;0;0;5111;2815;8517;NA;NA%;NA%;0,311;NA%;0,0768
COOPERATIVA DE CRÉDITO DOS BANCÁRIOS DE SÃO PAULO E MUNICÍPIOS LIMÍTROFES;3422007;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;3735;0;3735;8506;0;0;0;0;0;0;8506;NA;NA%;NA%;0,4391;NA%;0,0167
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA INTERNATIONAL INDÚSTRIA AUTOMOTIVA DA AMÉRICA DO SUL;59620708;b3S;;I;2;SAO PAULO;SP;41244;NA;NA;11290;0;11290;8494;0;0;0;0;0;0;8494;NA;NA%;NA%;1,3293;NA%;0,0046
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - UNICRED DE SÃO LUÍS;8143326;b3S;;I;2;SAO LUIS;MA;41244;NA;NA;2417;0;2417;8485;0;0;0;0;0;0;8485;NA;NA%;NA%;0,2849;NA%;0,0513
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;b3S;;I;2;MARCELINO RAMOS;RS;41244;NA;NA;1815;0;1815;8445;0;0;0;0;0;0;8445;NA;NA%;NA%;0,2149;NA%;0,0861
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERA CRUZ DO OESTE - CRESOL VERA CRUZ DO OESTE;5152177;b3S;;I;2;VERA CRUZ DO OESTE;PR;41244;NA;NA;1789;0;1789;8351;0;0;0;0;0;0;8351;NA;NA%;NA%;0,2143;NA%;0,1968
COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO LIMITADA - COODPERJ;9720794;b3S;;I;2;RIO DE JANEIRO;RJ;41244;NA;NA;3202;0;3202;8333;0;0;0;0;0;0;8333;NA;NA%;NA%;0,3843;NA%;0,0166
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO JAL LTDA.;5548335;b3S;;I;2;SAO JOAO DE MERITI;RJ;41244;NA;NA;10533;0;10533;8330;0;0;0;0;0;0;8330;NA;NA%;NA%;1,2644;NA%;0,1244
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE LEME - SICOOB CREDIACIL;8795285;b3S;;I;2;LEME;SP;41244;NA;NA;2516;0;2516;8313;0;0;0;0;0;0;8313;NA;NA%;NA%;0,3027;NA%;0,0586
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE COLATINA ? CRESOL COLATINA;7475376;b3S;;I;2;COLATINA;ES;41244;NA;NA;1886;0;1886;8291;0;0;0;0;0;0;8291;NA;NA%;NA%;0,2275;NA%;0,0545
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO TRIUNFO - CRESOL SÃO JOÃO DO TRIUNFO;8560508;b3S;;I;2;SAO JOAO DO TRIUNFO;PR;41244;NA;NA;1856;0;1856;8230;0;0;0;0;0;0;8230;NA;NA%;NA%;0,2255;NA%;0,0686
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12586596;n2;;I;2;SAO PAULO;SP;41244;NA;NA;796;0;580;1786;1740;0;0;0;1740;4643;8169;NA;NA%;NA%;0,071;NA%;0,7707
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE CURITIBA - SICREDI COPERCREDI PR;9035503;b3S;;I;2;COLOMBO;PR;41244;NA;NA;1258;0;1171;8163;0;0;0;0;0;0;8163;NA;NA%;NA%;0,1435;NA%;0,3265
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JARAGUÁ DO SUL E REGIÃO - SICOOB CEJASCRED;12384953;b3S;;I;2;JARAGUA DO SUL;SC;41244;NA;NA;1441;0;1441;8146;0;0;0;0;0;0;8146;NA;NA%;NA%;0,1769;NA%;0,097
