Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41061;326;0;23611;58269;-1255;57014;0;0;0;0;0;96;2536;8605;92190;0;92190
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41061;1206;0;19386;67743;-1086;66657;0;0;0;0;0;316;976;3548;92089;0;92089
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA;43060029;n2;;I;2;SAO PAULO;SP;41061;13;853;60512;4617;0;4617;0;0;0;0;0;23249;0;2129;91374;0;91374
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED'S - UNICRED DO BRASIL;315557;b3C;;I;2;SAO PAULO;SP;41061;11;934;89517;0;0;0;0;0;0;0;0;292;122;336;91212;0;91212
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;41061;520;0;42486;46319;-8389;37930;0;0;0;0;0;471;6149;2769;90326;0;90326
TRADICAO S/A CREDITO IMOBILIARIO;15213192;n1;;I;2;RIO DE JANEIRO;RJ;41061;15;0;0;25684;-3926;21758;0;0;0;0;0;38817;29377;39;90006;0;90006
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41061;1676;0;31635;56055;-1165;54890;0;0;0;0;0;71;1532;61;89864;0;89864
CREDINAT - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DA GRANDE NATAL - RIO GRANDE DO NORTE;4551113;b3S;;I;2;NATAL;RN;41061;60;0;89228;0;0;0;0;0;0;0;0;486;0;15;89789;0;89789
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. ? SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;41061;1306;0;0;63454;-1893;61561;0;0;0;0;0;1278;20045;5337;89526;0;89526
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;41061;409;0;0;53084;-859;52225;0;0;0;0;0;340;31175;5051;89199;0;89199
GERAÇÃO FUTURO;51592;b2;;C;2;PORTO ALEGRE;RS;41061;190;13280;35114;0;0;0;0;0;0;0;0;24511;236;15654;88985;0;88985
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;41061;558;0;0;49603;-1614;47988;0;0;0;0;0;1575;32544;5900;88565;0;88565
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;41061;181;0;44384;40938;-2510;38428;0;0;0;0;0;529;1535;3475;88533;0;88533
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41061;473;0;0;57478;-818;56660;0;0;0;0;0;426;27659;3013;88232;0;88232
TITULO CORRETORA DE VALORES S.A.;62169875;n2;;I;2;SAO PAULO;SP;41061;59;0;82010;2422;0;2422;0;0;0;0;0;2720;0;925;88136;0;88136
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;41061;1285;0;0;89099;-10066;79033;0;0;0;0;0;4447;814;44;85622;0;85622
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;41061;372;0;41200;39783;-745;39038;0;0;0;0;0;263;1480;2758;85111;0;85111
TENDÊNCIA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;58506221;n2;;I;2;SAO PAULO;SP;41061;4;8958;21463;0;0;0;0;0;0;0;0;53670;61;393;84549;0;84549
BANCO ARBI S.A.;54403563;b1;;I;2;RIO DE JANEIRO;RJ;41061;719;21000;1166;42028;-2911;39117;0;0;0;0;0;10499;3620;8312;84433;0;84433
COOPERATIVA DE CRÉDITO DA MICRORREGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41061;314;0;0;63315;-906;62409;0;0;0;0;0;499;15745;4193;83161;0;83161
COOPERATIVA DE CREDITO RURAL DO MEDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;41061;660;0;0;59500;-4042;55458;0;0;0;0;0;802;23254;2215;82389;0;82389
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE ARAXA E PATOS DE MINAS LTDA - UNICRED ALTO DO PARANAIBA E NOROESTE DE MINAS;1727929;b3S;;I;2;PATOS DE MINAS;MG;41061;243;0;0;58802;-1754;57048;0;0;0;0;0;1534;21385;1997;82206;0;82206
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;41061;1546;0;29679;42009;-954;41055;0;0;0;0;0;376;2358;6452;81466;0;81466
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI EMPRESARIAL;2843443;b3S;;I;2;JOINVILLE;SC;41061;593;0;0;44885;-2842;42043;0;0;0;0;0;968;32382;5139;81126;0;81126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;41061;433;0;0;58429;-1017;57412;0;0;0;0;0;1053;17043;4944;80886;0;80886
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE MATERIAL DE CONSTRUÇÃO DE GOVERNADOR VALADARES LTDA.;1559914;b3S;;I;2;GOVERNADOR VALADARES;MG;41061;652;0;333;44035;-2350;41685;0;0;0;0;0;1507;32027;4541;80746;0;80746
COOPERATIVA DE CREDITO RURAL DO VALE - SICOOB -CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;41061;373;0;35079;39405;-1653;37752;0;0;0;0;0;441;4947;1902;80494;0;80494
COOPERATIVA DE ECONOMIA E CRÉDITO DOS COMERCIANTES DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;41061;841;0;1058;56318;-1685;54633;0;0;0;0;0;1203;19748;2527;80009;0;80009
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA. ? SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41061;997;0;5659;57960;-1199;56761;0;0;0;0;0;1027;10343;5028;79816;0;79816
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;41061;531;0;0;51840;-2280;49560;0;0;0;0;0;346;24959;4394;79790;0;79790
COOPERATIVA DE CRÉDITO RURAL DE CONSELHEIRO PENA LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;41061;706;0;0;47733;-2665;45069;0;0;0;0;0;1868;25178;6950;79771;0;79771
OCTO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13434335;n2;;I;2;SAO PAULO;SP;41061;130;68194;5752;1216;0;1216;0;0;0;0;0;2361;425;1625;79703;0;79703
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CASCAVEL E REGIÃO - SICOOB CASCAVEL;4529074;b3S;;I;2;CASCAVEL;PR;41061;723;0;0;62389;-2784;59606;0;0;0;0;0;383;16635;2087;79433;0;79433
COOPERATIVA DE CRÉDITO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;41061;1851;0;0;46193;-2695;43498;0;0;0;0;0;2104;28252;3559;79264;0;79264
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;41061;2038;0;0;44465;-1632;42832;0;0;0;0;0;927;27264;5854;78914;0;78914
BANCO CR2 S/A;3532415;b1;;I;2;RIO DE JANEIRO;RJ;41061;874;300;24060;39870;-2338;37532;0;0;0;0;0;937;14095;490;78288;0;78288
COOPERATIVA DE CRÉDITO RURAL DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;41061;528;0;27896;42244;-1215;41029;0;0;0;0;0;271;3658;4308;77690;0;77690
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;41061;657;0;21783;48550;-774;47776;0;0;0;0;0;1337;2974;2959;77485;0;77485
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;41061;429;0;0;51501;-3565;47936;0;0;0;0;0;1240;24304;3445;77353;0;77353
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECÓZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;41061;368;0;28557;39838;-1105;38733;0;0;0;0;0;291;5494;2869;76312;0;76312
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE PANAMBI - SICREDI PANAMBI RS;91983155;b3S;;I;2;PANAMBI;RS;41061;358;8;0;25731;-2531;23200;0;0;0;0;0;1382;45289;6073;76311;0;76311
COOPERATIVA DE CRÉDITO DOS EMPREGADOS EM EMPRESAS TÊXTEIS   CREDITÊXTIL;3461243;b3S;;I;2;BLUMENAU;SC;41061;570;0;17678;52235;-1893;50343;0;0;0;0;0;875;2407;4205;76077;0;76077
ALPES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3882245;n2;;I;2;SAO PAULO;SP;41061;153;0;44245;9856;0;9856;0;0;0;0;0;18596;302;2782;75935;0;75935
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;41061;216;0;0;19081;-417;18663;0;0;0;0;0;1548;53199;2251;75879;0;75879
COBANSA COMPANHIA HIPOTECARIA;53263331;n1;;I;2;SAO PAULO;SP;41061;202;0;24073;0;0;0;0;0;0;0;0;50134;0;1424;75834;0;75834
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;;I;2;IPATINGA;MG;41061;803;0;0;51569;-1720;49848;0;0;0;0;0;2398;17656;4147;74853;0;74853
COOPERATIVA DE CRÉDITO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;41061;2116;0;0;41769;-1353;40417;0;0;0;0;0;1614;25340;5214;74701;0;74701
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1566038;b3S;;I;2;MANAUS;AM;41061;411;0;34;53066;-7049;46017;0;0;0;0;0;342;26021;1801;74626;0;74626
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;41061;532;0;0;25771;-630;25140;0;0;0;0;0;57;46586;1532;73848;0;73848
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3519240;b3S;;I;2;BELO HORIZONTE;MG;41061;486;0;1146;37746;-1614;36132;0;0;0;0;0;294;33459;1693;73210;0;73210
COOPERATIVA DE CRÉDITO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;41061;294;0;0;46081;-3779;42302;0;0;0;0;0;1508;24112;4621;72837;0;72837
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;;I;2;SANTOS;SP;41061;1172;0;37960;35479;-5563;29916;0;0;0;0;0;2666;876;213;72803;0;72803
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;41061;491;0;0;44471;-2691;41780;0;0;0;0;0;5273;22419;2625;72588;0;72588
COOPERATIVA DE CREDITO DE MURIAÉ LTDA - SICOOB CREDIMUR;66193350;b3S;;I;2;MURIAE;MG;41061;1245;0;0;35524;-1450;34075;0;0;0;0;0;1185;32374;3544;72423;0;72423
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;41061;257;2071;13019;31382;-415;30967;0;0;0;0;0;1308;20995;3614;72231;0;72231
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS JUIZES DO RIO GRANDE DO SUL - SICREDI AJURIS;3750034;b3S;;I;2;PORTO ALEGRE;RS;41061;25;0;0;26365;-152;26213;0;0;0;0;0;376;43479;2131;72223;0;72223
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE TOLEDO E REGIAO LTDA - COOPERATIVA DE CREDITO PIONEIRA DO PARANA;1286361;b3S;;I;2;TOLEDO;PR;41061;208;0;0;32953;-489;32464;0;0;0;0;0;73;37471;1555;71772;0;71772
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;41061;185;0;25173;17247;-208;17039;0;0;0;0;0;18468;8819;1733;71416;0;71416
COOPERATIVA DE CRÉDITO DA MATA MINEIRA LTDA. - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;41061;564;0;0;41036;-1630;39406;0;0;0;0;0;2024;24659;4406;71059;0;71059
SAX S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7747410;n1;;I;2;BARUERI;SP;41061;53;5460;0;75493;-18436;57057;0;0;0;0;0;7585;0;513;70668;0;70668
H.H.PICCHIONI;30829;n2;;C;2;BELO HORIZONTE;MG;41061;2392;2500;46662;0;0;0;0;0;0;0;0;12441;236;6032;70264;0;70264
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;41061;1038;0;0;55504;-2978;52526;0;0;0;0;0;1345;13207;2080;70196;0;70196
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DOS VALES DO TAQUARI E RIO PARDO LTDA -UNICRED VALES DO TAQUARI E RIO PARDO;1635462;b3S;;I;2;LAJEADO;RS;41061;193;0;0;38561;-499;38062;0;0;0;0;0;1125;27741;2882;70003;0;70003
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;41061;412;0;0;30026;-802;29224;0;0;0;0;0;752;37648;1836;69871;0;69871
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;41061;87;37164;15600;8487;-92;8395;0;0;0;0;0;762;93;7317;69418;0;69418
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARAÍSO LTDA. - SICOOB CREDIVAP;22656789;b3S;;I;2;ESPERA FELIZ;MG;41061;419;0;0;44216;-687;43529;0;0;0;0;0;693;20372;4377;69390;0;69390
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DE CAMPINA GRANDE LTDA - UNICRED CAMPINA GRANDE;1151186;b3S;;I;2;CAMPINA GRANDE;PB;41061;404;0;0;46254;-1562;44692;0;0;0;0;0;1460;17894;4329;68778;0;68778
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;41061;771;0;0;46456;-1135;45322;0;0;0;0;0;961;17276;3961;68291;0;68291
WALPIRES S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;61769790;n2;;I;2;SAO PAULO;SP;41061;1052;0;44357;0;0;0;0;0;0;0;0;18017;1811;2670;67908;0;67908
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;41061;315;0;0;46574;-1189;45385;0;0;0;0;0;1317;16860;3885;67763;0;67763
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;41061;773;0;0;39683;-2223;37460;0;0;0;0;0;786;25129;3426;67574;0;67574
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR DE ARACAJU LTDA.;2923389;b3S;;I;2;ARACAJU;SE;41061;427;0;0;56746;-917;55829;0;0;0;0;0;662;8164;2044;67126;0;67126
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;41061;295;0;1550;40862;-1626;39235;0;0;0;0;0;165;24192;1667;67105;0;67105
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO DA UNIÃO E MPU EM MINAS GERAIS LTDA. - SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;41061;59;0;0;40043;-352;39690;0;0;0;0;0;1757;23189;2230;66925;0;66925
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;41061;31;0;54350;2288;0;2288;0;0;0;0;0;7620;0;2260;66549;0;66549
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÕES DO SUL E SUDOESTE MINEIRO LTDA. - SICOOB CREDIACIP;599085;b3S;;I;2;PASSOS;MG;41061;1858;0;0;45365;-2767;42598;0;0;0;0;0;240;19725;1899;66321;0;66321
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;41061;1001;0;0;48661;-1186;47475;0;0;0;0;0;1336;14369;2004;66185;0;66185
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;;I;2;FORMIGA;MG;41061;570;0;0;57317;-5654;51662;0;0;0;0;0;1308;6677;5675;65892;0;65892
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;41061;402;0;0;65188;-12134;53054;0;0;0;0;0;724;7901;3784;65865;0;65865
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;41061;1224;0;816;44954;-1780;43173;0;0;0;0;0;923;16986;2509;65630;0;65630
COOPERATIVA DE CRÉDITO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;41061;274;0;0;48546;-2202;46344;0;0;0;0;0;807;13278;4394;65096;0;65096
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;41061;544;0;0;48553;-3218;45336;0;0;0;0;0;1585;13953;3615;65032;0;65032
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;41061;393;0;0;50455;-1489;48965;0;0;0;0;0;809;11762;2975;64905;0;64905
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;41061;363;0;10021;44283;-1477;42805;0;0;0;0;0;1180;4551;5257;64178;0;64178
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73113243;b3S;;I;2;ARARAQUARA;SP;41061;195;0;0;24832;-543;24289;0;0;0;0;0;688;36674;2070;63916;0;63916
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SANTOAUGUSTENSE - SICREDI SANTO AUGUSTO RS;92564145;b3S;;I;2;SANTO AUGUSTO;RS;41061;246;468;0;38028;-2862;35165;0;0;0;0;0;863;23431;3148;63322;0;63322
SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;32206435;n2;;I;2;SAO PAULO;SP;41061;27;0;40789;0;0;0;0;0;0;0;0;22196;53;149;63213;0;63213
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA. - CREDINOVA;1667766;b3S;;I;2;NOVA SERRANA;MG;41061;3926;0;0;36312;-737;35575;0;0;0;0;0;2011;18979;2467;62958;0;62958
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANANDUVA - CRESOL SANANDUVA;5863726;b3S;;I;2;SANANDUVA;RS;41061;737;0;798;39861;-896;38965;0;0;0;0;0;540;19285;2572;62897;0;62897
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;41061;391;0;0;47517;-807;46710;0;0;0;0;0;881;11033;3805;62820;0;62820
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;41061;847;0;0;38025;-1332;36693;0;0;0;0;0;705;22151;2363;62760;0;62760
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA FAZENDA E DOS ÓRGÃOS DA ESTRUTURA DA PRESIDÊNCIA DA REPÚBLICA LTDA. - SICOOB CREDFAZ;952415;b3S;;I;2;BRASILIA;DF;41061;222;0;0;48291;-493;47798;0;0;0;0;0;100;6821;7321;62263;0;62263
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;41061;315;0;0;45528;-922;44606;0;0;0;0;0;498;9981;5892;61292;0;61292
COOPERATIVA DE CRÉDITO RURAL DO LITORAL VALE DO ITAJAÍ E NORTE CATARINENSE - CREDIALVES;4430100;b3S;;I;2;LUIZ ALVES;SC;41061;1087;1012;11229;56388;-16017;40371;0;0;0;0;0;883;1625;4785;60991;0;60991
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;;I;2;TENENTE PORTELA;RS;41061;606;0;1313;44940;-3740;41201;0;0;0;0;0;299;14367;3127;60912;0;60912
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;41061;23;0;7753;52524;-263;52262;0;0;0;0;0;587;57;11;60693;0;60693
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;41061;211;0;0;48795;-1782;47013;0;0;0;0;0;296;9620;2678;59818;0;59818
SICOOB NOSSACOOP-COOP.DE ECON. E CRÉD. DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR E PESQUISAS CIENTÍFICA E TECNOLÓGICA E DOS SERVIDORES DO MINISTÉRIO DO TRABALHO E EMPREGO DE MINAS GERAIS LTDA;1760242;b3S;;I;2;BELO HORIZONTE;MG;41061;337;0;118;40265;-1437;38828;0;0;0;0;0;2204;15554;2220;59261;0;59261
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;41061;2443;3503;0;50706;-3880;46825;0;0;0;0;0;1972;3446;455;58645;0;58645
BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;51938876;b1;;I;3;SAO PAULO;SP;41061;1127;28197;23034;2371;-69;2302;0;0;0;0;0;301;831;2750;58542;0;58542
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DO ESTADO DE SANTA CATARINA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;41061;299;0;26602;27902;-1721;26181;0;0;0;0;0;103;2490;2735;58410;0;58410
