Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;41061;NA;NA;24746;0;24629;118362;0;0;0;0;0;0;118362;NA;NA%;NA%;0,2081;NA%;0,1194
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;41061;NA;NA;23411;0;22042;117566;0;0;0;0;0;0;117566;NA;NA%;NA%;0,1875;NA%;0,1662
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROF. DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS MICRORREGIÕES DE AMERICANA, PIRACICABA E BOTUCATU - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;41061;NA;NA;18307;0;18307;117122;0;0;0;0;0;0;117122;NA;NA%;NA%;0,1563;NA%;0,1671
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;41061;NA;NA;9376;3171;12547;12066;0;0;52;23221;23273;78452;113792;NA;NA%;NA%;0,1103;NA%;0,3614
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41061;NA;NA;36123;0;36123;66315;0;0;0;0;0;46790;113105;NA;NA%;NA%;0,3194;NA%;0,0022
COOPERATIVA DE CRÉDITO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;41061;NA;NA;31113;0;31067;112791;0;0;0;0;0;0;112791;NA;NA%;NA%;0,2754;NA%;0,1882
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;41061;NA;NA;98054;0;96771;112191;0;0;0;0;0;0;112191;NA;NA%;NA%;0,8626;NA%;0,0066
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;41061;NA;NA;21324;0;20202;110902;0;0;0;0;0;0;110902;NA;NA%;NA%;0,1822;NA%;0,1534
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;41061;NA;NA;19168;0;17875;107721;0;0;0;0;0;0;107721;NA;NA%;NA%;0,1659;NA%;0,255
GERAÇÃO FUTURO;51592;b2;;C;2;PORTO ALEGRE;RS;41061;NA;NA;35866;0;35866;22981;0;0;4383;0;4383;79538;106902;NA;NA%;NA%;0,3355;NA%;0,4301
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41061;NA;NA;113065;1076;114141;105541;0;0;0;0;0;0;105541;NA;NA%;NA%;1,0815;NA%;0,0107
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;41061;NA;NA;21049;0;19939;104000;0;0;0;0;0;0;104000;NA;NA%;NA%;0,1917;NA%;0,2111
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;41061;NA;NA;19026;0;18932;103815;0;0;0;0;0;0;103815;NA;NA%;NA%;0,1824;NA%;0,139
SCHRODER INVESTMENT MANAGEMENT BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;92886662;n2;;I;3;SAO PAULO;SP;41061;NA;NA;12077;0;12077;19003;9344;0;40006;0;49350;35414;103767;NA;NA%;NA%;0,1164;NA%;0,1098
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;41061;NA;NA;31718;0;31718;103688;0;0;0;0;0;0;103688;NA;NA%;NA%;0,3059;NA%;0,0732
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;41061;NA;NA;22287;72;21146;103334;0;0;0;0;0;0;103334;NA;NA%;NA%;0,2046;NA%;0,179
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41061;NA;NA;32752;0;32752;103329;0;0;0;0;0;0;103329;NA;NA%;NA%;0,317;NA%;0,0009
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE - SICOOB OESTECREDI;78825023;b3S;;I;2;PALMITOS;SC;41061;NA;NA;28833;0;28596;102840;0;0;0;0;0;0;102840;NA;NA%;NA%;0,2781;NA%;0,2371
COOPERATIVA DE CREDITO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;41061;NA;NA;19228;0;19002;102449;0;0;0;0;0;0;102449;NA;NA%;NA%;0,1855;NA%;0,0624
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;41061;NA;NA;97033;-9;97025;59096;0;0;862;0;862;41061;101018;NA;NA%;NA%;0,9605;NA%;0,3751
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;41061;NA;NA;29302;0;29302;74624;0;0;0;0;0;25692;100316;NA;NA%;NA%;0,2921;NA%;0,0314
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;41061;NA;NA;31842;869;32277;98734;0;0;0;0;0;0;98734;NA;NA%;NA%;0,3269;NA%;0,0896
COOPERATIVA DE CRÉDITO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41061;NA;NA;21928;311;22113;97611;0;0;0;0;0;0;97611;NA;NA%;NA%;0,2265;NA%;0,0618
CECRESP-CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO;62931522;b3C;;I;2;SAO PAULO;SP;41061;NA;NA;36630;53;13152;82932;0;0;4;0;4;14401;97337;NA;NA%;NA%;0,1351;NA%;0,3939
QUANTIA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;68726611;n2;;I;2;SAO PAULO;SP;41061;NA;NA;6088;5000;11088;4784;0;0;753;7565;8318;84102;97204;NA;NA%;NA%;0,1141;NA%;0,0075
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41061;NA;NA;25780;0;24829;97130;0;0;0;0;0;0;97130;NA;NA%;NA%;0,2556;NA%;0,0837
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;41061;NA;NA;18238;0;17248;96379;0;0;0;0;0;0;96379;NA;NA%;NA%;0,179;NA%;0,265
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41061;NA;NA;60306;0;59777;81150;0;0;0;0;0;14704;95854;NA;NA%;NA%;0,6236;NA%;0,0112
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41061;NA;NA;21684;0;21684;95811;0;0;0;0;0;0;95811;NA;NA%;NA%;0,2263;NA%;0,0711
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;41061;NA;NA;13236;0;13236;88945;0;0;1443;0;1443;5109;95496;NA;NA%;NA%;0,1386;NA%;0,1755
DIFERENCIAL CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;92885631;n2;;I;2;PORTO ALEGRE;RS;41061;NA;NA;7972;2301;10273;20237;0;0;48301;0;48301;26912;95451;NA;NA%;NA%;0,1076;NA%;0,1157
BANCO CR2 S/A;3532415;b1;;I;2;RIO DE JANEIRO;RJ;41061;NA;NA;30481;0;30481;44834;0;0;34739;0;34739;15107;94680;NA;NA%;NA%;0,3219;NA%;0,0161
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41061;NA;NA;21429;0;21429;94243;0;0;0;0;0;0;94243;NA;NA%;NA%;0,2274;NA%;0,0691
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41061;NA;NA;17755;0;17618;93595;0;0;0;0;0;0;93595;NA;NA%;NA%;0,1882;NA%;0,1676
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE CAMPO GRANDE MS LTDA.;73647935;b3S;;I;2;CAMPO GRANDE;MS;41061;NA;NA;44803;0;44803;93550;0;0;0;0;0;0;93550;NA;NA%;NA%;0,4789;NA%;0,0887
CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;41061;NA;NA;17016;0;17016;89651;0;0;0;0;0;2998;92649;NA;NA%;NA%;0,1837;NA%;0,1903
SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;32206435;n2;;I;2;SAO PAULO;SP;41061;NA;NA;40400;323;40723;31048;0;0;0;0;0;61096;92144;NA;NA%;NA%;0,442;NA%;0,0037
UNICRED RECIFE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE LTDA.;70241658;b3S;;I;2;RECIFE;PE;41061;NA;NA;31056;0;31056;91066;0;0;0;0;0;0;91066;NA;NA%;NA%;0,341;NA%;0,0286
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41061;NA;NA;15120;0;15120;90776;0;0;0;0;0;0;90776;NA;NA%;NA%;0,1666;NA%;0,085
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41061;NA;NA;23410;0;21836;90653;0;0;0;0;0;0;90653;NA;NA%;NA%;0,2409;NA%;0,1741
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41061;NA;NA;18817;0;17695;88759;0;0;0;0;0;0;88759;NA;NA%;NA%;0,1994;NA%;0,1224
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PLANALTO DAS ARAUCÁRIAS - SICREDI PLANALTO DAS ARAUCÁRIAS PR/SC;81054686;b3S;;I;2;LAPA;PR;41061;NA;NA;16283;0;15382;88035;0;0;0;0;0;0;88035;NA;NA%;NA%;0,1747;NA%;0,2394
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41061;NA;NA;58114;0;58114;87974;0;0;0;0;0;0;87974;NA;NA%;NA%;0,6606;NA%;0,0189
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;41061;NA;NA;24398;0;24123;87454;0;0;0;0;0;0;87454;NA;NA%;NA%;0,2758;NA%;0,1061
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO LTDA   UNICRED CENTRAL SP;73085573;b3C;;I;2;SAO PAULO;SP;41061;NA;NA;15240;0;15240;24295;14573;3279;35281;2915;56047;7020;87362;NA;NA%;NA%;0,1745;NA%;0,2735
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41061;NA;NA;22620;0;22277;86940;0;0;0;0;0;0;86940;NA;NA%;NA%;0,2562;NA%;0,123
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41061;NA;NA;17426;0;17327;86452;0;0;0;0;0;0;86452;NA;NA%;NA%;0,2004;NA%;0,3102
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41061;NA;NA;20928;0;20846;86193;0;0;0;0;0;0;86193;NA;NA%;NA%;0,2419;NA%;0,0664
LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;33862244;n2;;I;3;RIO DE JANEIRO;RJ;41061;NA;NA;26776;350;27127;2646;0;0;0;0;0;83407;86053;NA;NA%;NA%;0,3152;NA%;0,0859
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41061;NA;NA;22519;0;22288;85823;0;0;0;0;0;0;85823;NA;NA%;NA%;0,2597;NA%;0,0871
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;41061;NA;NA;14498;2110;16608;80433;0;0;0;0;0;5140;85572;NA;NA%;NA%;0,1941;NA%;0,0024
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41061;NA;NA;10938;1958;12896;77670;0;0;0;0;0;0;85437;NA;NA%;NA%;0,1509;NA%;0,0134
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;41061;NA;NA;17428;0;16406;84596;0;0;0;0;0;0;84596;NA;NA%;NA%;0,1939;NA%;0,2079
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;41061;NA;NA;51077;0;51077;51028;0;0;235;0;235;33018;84282;NA;NA%;NA%;0,606;NA%;0,078
WALPIRES S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;61769790;n2;;I;2;SAO PAULO;SP;41061;NA;NA;10999;0;10999;24380;0;0;1;25523;25523;34007;83911;NA;NA%;NA%;0,1311;NA%;0,242
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41061;NA;NA;79477;0;77281;83827;0;0;0;0;0;0;83827;NA;NA%;NA%;0,9219;NA%;0,0462
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41061;NA;NA;20522;0;19030;81572;0;0;0;0;0;0;81572;NA;NA%;NA%;0,2333;NA%;0,1452
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;41061;NA;NA;19893;0;19893;81026;0;0;0;0;0;0;81026;NA;NA%;NA%;0,2455;NA%;0,2117
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA;43060029;n2;;I;2;SAO PAULO;SP;41061;NA;NA;24998;10086;35084;16464;0;0;1;31694;31695;32434;80592;NA;NA%;NA%;0,4353;NA%;0,0607
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41061;NA;NA;15061;0;15061;80290;0;0;0;0;0;0;80290;NA;NA%;NA%;0,1876;NA%;0,004
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41061;NA;NA;28006;483;28278;79531;0;0;0;0;0;0;79531;NA;NA%;NA%;0,3556;NA%;0,0742
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;41061;NA;NA;48231;0;47248;79244;0;0;0;0;0;0;79244;NA;NA%;NA%;0,5962;NA%;0,0449
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED NORDESTE RS LTDA - UNICRED NORDESTE RS;73750424;b3S;;I;2;CAXIAS DO SUL;RS;41061;NA;NA;22269;1370;23639;79147;0;0;0;0;0;0;79147;NA;NA%;NA%;0,2987;NA%;0,0487
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41061;NA;NA;14420;0;13607;79041;0;0;0;0;0;0;79041;NA;NA%;NA%;0,1722;NA%;0,2423
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS EM MATO GROSSO DO SUL;24654881;b3S;;I;3;CAMPO GRANDE;MS;41061;NA;NA;33720;0;31518;78403;0;0;0;0;0;0;78403;NA;NA%;NA%;0,402;NA%;0,1573
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO DISTRITO FEDERAL LTDA.;692214;b3C;;I;2;BRASILIA;DF;41061;NA;NA;45843;0;11355;71172;0;0;0;0;0;0;78289;NA;NA%;NA%;0,145;NA%;0,4482
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;41061;NA;NA;1498;0;1498;64008;0;0;14158;0;14158;113;78278;NA;NA%;NA%;0,0191;NA%;0,0845
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41061;NA;NA;11918;0;11918;77448;0;0;0;0;0;0;77448;NA;NA%;NA%;0,1539;NA%;0,2241
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO OESTE - SICOOB OESTE;5392810;b3S;;I;2;TOLEDO;PR;41061;NA;NA;11593;0;11593;77303;0;0;0;0;0;0;77303;NA;NA%;NA%;0,15;NA%;0,1422
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41061;NA;NA;17084;0;17084;76946;0;0;0;0;0;0;76946;NA;NA%;NA%;0,222;NA%;0,1792
BANCO ARBI S.A.;54403563;b1;;I;2;RIO DE JANEIRO;RJ;41061;NA;NA;26563;-102;26460;67237;0;0;0;454;454;8856;76547;NA;NA%;NA%;0,3457;NA%;0,314
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41061;NA;NA;24799;0;23780;76087;0;0;0;0;0;0;76087;NA;NA%;NA%;0,3125;NA%;0,0394
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;41061;NA;NA;13039;0;13039;76004;0;0;0;0;0;0;76004;NA;NA%;NA%;0,1716;NA%;0,1778
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;41061;NA;NA;24479;0;24479;74101;0;0;0;0;0;0;74101;NA;NA%;NA%;0,3303;NA%;0,2013
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;41061;NA;NA;77695;0;77695;73885;0;0;0;0;0;0;73885;NA;NA%;NA%;1,0516;NA%;0,0244
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA. ? SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;41061;NA;NA;14734;0;14659;73837;0;0;0;0;0;0;73837;NA;NA%;NA%;0,1985;NA%;0,2778
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;41061;NA;NA;30092;0;30092;4606;0;0;2861;46352;49213;19544;73364;NA;NA%;NA%;0,4102;NA%;0,0121
COOPERATIVA DE CRÉDITO RURAL DE CONSELHEIRO PENA LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;41061;NA;NA;27877;0;27776;73169;0;0;0;0;0;0;73169;NA;NA%;NA%;0,3796;NA%;0,0974
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41061;NA;NA;47522;0;47256;72993;0;0;0;0;0;0;72993;NA;NA%;NA%;0,6474;NA%;0,0372
COOPERATIVA DE CRÉDITO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41061;NA;NA;19838;0;19813;72828;0;0;0;0;0;0;72828;NA;NA%;NA%;0,272;NA%;0,0985
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41061;NA;NA;23943;0;23936;72274;0;0;0;0;0;0;72274;NA;NA%;NA%;0,3312;NA%;0,0795
COOPERATIVA DE CRÉDITO DA REGIÃO DE CARATINGA LTDA. - SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;41061;NA;NA;20045;157;20194;71805;0;0;0;0;0;0;71805;NA;NA%;NA%;0,2812;NA%;0,0576
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41061;NA;NA;10103;0;9914;71576;0;0;0;0;0;0;71576;NA;NA%;NA%;0,1385;NA%;0,2245
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;41061;NA;NA;19251;0;19107;71340;0;0;0;0;0;0;71340;NA;NA%;NA%;0,2678;NA%;0,1028
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;3;CANDIDO MOTA;SP;41061;NA;NA;14911;0;14754;70853;0;0;0;0;0;0;70853;NA;NA%;NA%;0,2082;NA%;0,1149
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;;I;2;PORTO ALEGRE;RS;41061;NA;NA;21642;0;21642;66025;0;0;3373;0;3373;630;70028;NA;NA%;NA%;0,309;NA%;0,2017
COOPERATIVA DE CRÉDITO DA MICRORREGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;41061;NA;NA;19040;0;19029;69698;0;0;0;0;0;0;69698;NA;NA%;NA%;0,273;NA%;0,0494
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. ? SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;41061;NA;NA;11420;0;11380;69647;0;0;0;0;0;0;69647;NA;NA%;NA%;0,1634;NA%;0,2301
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;41061;NA;NA;56253;0;56253;57534;0;0;0;0;0;11173;68708;NA;NA%;NA%;0,8187;NA%;0,0271
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;41061;NA;NA;9914;0;9778;67950;0;0;0;0;0;0;67950;NA;NA%;NA%;0,1439;NA%;0,1217
