Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;41061;35673;0;0;46118;0;81790;0;0;0;0;0;0;0;9849;91639;0;28867;120506;0;31191;151697
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO DISTRITO FEDERAL LTDA.;692214;b3C;;I;2;BRASILIA;DF;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105473;105473;0;45943;151417
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL GO;10736214;b3S;;I;3;CRISTALINA;GO;41061;17201;0;0;46778;0;63978;0;0;0;0;0;0;0;0;63978;0;68560;132538;0;18699;151237
BR PARTNERS;51822;b2;;I;2;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3087;3087;0;145028;148115
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE - SICOOB OESTECREDI;78825023;b3S;;I;2;PALMITOS;SC;41061;11992;0;0;70454;4077;86522;0;0;0;0;0;0;0;27773;114295;0;2542;116838;0;28833;145671
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;41061;21873;0;0;43197;2613;67682;0;0;0;0;0;0;0;6001;73683;0;38289;111972;0;32712;144684
SOLIDEZ - CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;96477906;n2;;I;2;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120784;120784;0;23846;144630
BANCO RANDON S.A.;11476673;b1;;I;2;CAXIAS DO SUL;RS;41061;0;0;0;21303;0;21303;0;0;0;0;0;0;0;73616;94919;0;1834;96753;0;47412;144164
CONCÓRDIA S.A. CORRETORA DE VALORES MOBILIÁRIOS, CÂMBIO E COMMODITIES;52904364;n2;;I;2;SAO PAULO;SP;41061;0;0;0;0;0;0;9192;0;0;0;0;0;0;0;9192;0;89901;99093;0;45013;144106
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROF. DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS MICRORREGIÕES DE AMERICANA, PIRACICABA E BOTUCATU - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;41061;10956;0;0;109573;3660;124190;0;0;0;0;0;0;0;0;124190;0;1374;125564;0;18307;143871
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126463;126463;0;17217;143680
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;41061;15120;0;0;56854;4058;76032;0;0;0;0;0;0;0;2226;78258;0;35512;113771;0;29779;143550
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;41061;28618;0;0;67732;9179;105529;0;0;0;0;0;0;0;0;105529;0;6151;111681;0;31718;143399
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;41061;19140;0;0;109196;0;128336;0;0;0;0;0;0;0;0;128336;0;1080;129416;0;12896;142312
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;41061;6337;0;0;30317;7653;44308;0;0;0;0;0;0;0;0;44308;0;36228;80536;0;60553;141088
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89267;89267;0;51538;140805
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;41061;0;0;0;19003;160;19164;0;0;0;0;0;0;0;664;19828;0;97489;117317;0;21910;139226
QUERO-QUERO FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;41061;0;0;0;0;0;0;0;0;0;0;0;112666;112666;0;112666;0;5172;117839;0;20947;138785
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;41061;27196;0;0;62418;1344;90958;0;0;0;0;0;0;0;1384;92342;0;24839;117181;0;21049;138230
SANTINVEST;50816;n1;;C;2;FLORIANOPOLIS;SC;41061;0;0;0;0;0;0;0;0;0;0;0;29992;29992;0;29992;0;6226;36217;0;101933;138150
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA - OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;41061;16556;0;0;82513;13525;112595;0;0;0;0;0;0;0;0;112595;0;3810;116405;0;21297;137702
COOPERATIVA REGIONAL DE CRÉDITO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;41061;11552;0;0;32050;880;44481;0;0;0;0;0;0;0;27031;71512;0;44972;116484;0;20650;137134
BANCO DE LA NACION ARGENTINA;33042151;b1;;I;3;SAO PAULO;SP;41061;950;0;0;455;442;1848;0;0;0;0;0;0;0;84424;86272;0;4643;90915;0;45978;136893
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;41061;18705;0;0;63549;2106;84360;0;0;0;0;0;0;0;1365;85725;0;27697;113422;0;23411;136833
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED NORDESTE RS LTDA - UNICRED NORDESTE RS;73750424;b3S;;I;2;CAXIAS DO SUL;RS;41061;19186;0;0;73258;16941;109386;0;0;0;0;0;0;0;0;109386;0;2708;112093;0;23639;135732
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PLANALTO DAS ARAUCÁRIAS - SICREDI PLANALTO DAS ARAUCÁRIAS PR/SC;81054686;b3S;;I;2;LAPA;PR;41061;26512;0;0;68078;4189;98779;0;0;0;0;0;0;0;1330;100109;0;19313;119422;0;16283;135705
COOPERATIVA DE CRÉDITO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;41061;21236;0;0;55914;15312;92463;0;0;0;0;0;0;0;0;92463;0;20808;113271;0;22305;135575
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;41061;22852;0;0;55476;3456;81784;0;0;0;0;0;0;0;479;82263;0;33374;115637;0;19168;134805
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;41061;20253;0;54;41224;1878;63409;0;0;0;0;0;0;0;0;63409;0;48468;111877;0;22359;134237
CM CAPITAL MARKETS;51248;n2;;C;3;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95573;95573;0;38281;133854
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;41061;1815;0;0;69398;0;71213;0;0;0;0;0;0;0;0;71213;0;14099;85312;0;48231;133544
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;41061;10950;0;0;88611;416;99977;0;0;0;0;0;0;0;471;100448;0;21616;122065;0;11126;133190
COOPERATIVA DE CRÉDITO RURAL COCAPEC;67096909;b3S;;I;2;FRANCA;SP;41061;10217;0;0;49192;0;59410;0;0;0;0;0;0;0;40101;99511;0;4821;104332;0;27612;131945
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;41061;21918;0;181;71597;8530;102225;0;0;0;0;0;0;0;1309;103534;0;10121;113655;0;18238;131893
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;41061;0;0;0;60921;0;60921;0;0;0;0;0;0;0;0;60921;0;3885;64806;0;66521;131326
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO - SICREDI NOROESTE MT;33022690;b3S;;I;2;ARAPUTANGA;MT;41061;38734;0;0;34854;1090;74678;0;0;0;0;0;0;0;3375;78053;0;28212;106266;0;25014;131279
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;41061;28848;0;0;43464;1303;73615;0;0;0;0;0;0;0;6540;80154;0;31542;111696;0;19123;130820
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;41061;0;0;0;0;0;0;0;0;0;0;0;74837;74837;0;74837;0;6304;81141;0;46206;127348
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;41061;22219;0;0;61000;29;83247;0;0;0;0;0;0;0;15185;98432;0;4041;102473;0;24448;126922
TERRA COMPANHIA DE CREDITO IMOBILIARIO;7311814;n1;;I;2;FORTALEZA;CE;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;437892;437892;0;30489;468381;0;-341703;126678
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;41061;0;0;5151;0;0;5151;0;0;0;0;0;66495;66495;0;71646;0;14714;86360;0;39909;126270
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;41061;18758;0;0;69245;6242;94245;0;0;0;0;0;0;0;944;95189;0;3593;98782;0;26741;125523
UNICRED RECIFE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE LTDA.;70241658;b3S;;I;2;RECIFE;PE;41061;15762;0;0;69400;4733;89894;0;0;0;0;0;0;0;0;89894;0;4041;93935;0;31106;125042
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14654;14654;0;109544;124198
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;41061;20197;0;0;86485;0;106682;0;0;0;0;0;0;0;0;106682;0;5357;112038;0;11947;123985
COINVALORES;51561;n2;;C;2;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63641;63641;0;60032;123673
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;41061;13738;0;0;68587;2968;85292;0;0;0;0;0;0;0;6116;91408;0;2994;94402;0;28490;122892
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113985;113985;0;8447;122432
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;;I;2;SAO PAULO;SP;41061;0;0;0;59090;0;59090;0;0;0;0;0;12672;12672;0;71761;0;8398;80159;0;40817;120976
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;41061;22329;0;0;48870;5003;76202;0;0;0;0;0;0;0;801;77003;0;25919;102921;0;18009;120930
COOPERATIVA DE CREDITO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;41061;18048;0;0;38029;0;56076;0;0;0;0;0;0;0;0;56076;0;45178;101255;0;19228;120483
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;41061;22215;0;0;2953;0;25168;0;0;0;0;0;0;0;0;25168;0;14855;40023;0;79477;119500
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;4681;4681;0;7721;12402;0;106449;118851
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;41061;0;0;2812;3943;0;6755;0;0;0;0;0;0;0;0;6755;0;3318;10073;0;108584;118657
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20578;20578;0;97761;118340
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;41061;15750;0;0;39757;3759;59266;0;0;0;0;0;0;0;1381;60647;0;35021;95669;0;21324;116992
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;41061;17487;0;0;52700;2647;72834;0;0;0;0;0;0;0;16388;89221;0;2633;91854;0;24833;116687
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;41061;15682;0;0;53096;0;68778;0;0;0;0;0;0;0;10210;78988;0;4255;83243;0;32752;115995
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1723;1723;0;114141;115865
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364;101762;102126;0;12750;114876
PLANNER;51341;n1;;C;2;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91173;91173;0;23288;114461
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;41061;15746;0;0;63663;0;79409;0;0;0;0;0;0;0;5731;85140;0;4275;89415;0;24636;114051
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;41061;4743;0;0;47598;693;53035;0;0;0;0;0;0;0;35891;88925;0;3395;92321;0;21684;114005
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;41061;8255;0;0;60360;11269;79885;0;0;0;0;0;0;0;13385;93270;0;1365;94635;0;19251;113886
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11795;11795;0;101253;113048
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;41061;16671;0;0;70035;0;86706;0;0;0;0;0;0;0;0;86706;0;4798;91504;0;21429;112933
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;41061;6699;0;0;30695;0;37395;0;0;0;0;0;0;0;188;37583;0;57595;95178;0;15120;110298
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;41061;0;0;0;63859;0;63859;0;0;0;0;0;12957;12957;0;76816;0;2175;78991;0;31095;110086
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;41061;8992;0;0;55580;4354;68925;0;0;0;0;0;0;0;16031;84956;0;1665;86622;0;22519;109141
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;41061;15829;0;0;38538;2303;56670;0;0;0;0;0;0;0;1864;58534;0;27060;85593;0;23410;109003
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74451022;n2;;I;2;POCOS DE CALDAS;MG;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;84283;84301;0;24593;108894
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;41061;24886;0;0;33768;2109;60762;0;0;0;0;0;0;0;12262;73024;0;18003;91028;0;17479;108506
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;41061;18834;0;0;57931;4750;81515;0;0;0;0;0;0;0;15206;96722;0;1593;98314;0;10103;108417
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;41061;21930;0;182;45515;509;68136;0;0;0;0;0;0;0;0;68136;0;22509;90645;0;17428;108073
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;41061;755;0;0;27320;666;28741;0;0;0;0;0;0;0;14067;42808;0;6753;49561;0;58230;107791
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;41061;22723;0;0;47678;0;70401;0;0;0;0;0;0;0;2466;72867;0;13880;86747;0;20928;107676
LECCA;51523;n1;;C;2;RIO DE JANEIRO;RJ;41061;0;0;0;30466;0;30466;0;0;0;0;0;45935;45935;0;76400;0;10863;87264;0;19695;106958
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;41061;16872;0;0;28694;9244;54809;0;0;0;0;0;0;0;7841;62650;0;21536;84186;0;22748;106934
ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;28048783;n2;;I;2;RIO DE JANEIRO;RJ;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1132;90048;91180;0;15666;106847
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;41061;37381;0;0;13575;0;50956;0;0;0;0;0;0;0;6558;57514;0;40349;97863;0;8678;106541
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;41061;25130;0;0;17575;1290;43996;0;0;0;0;0;0;0;11516;55512;0;2652;58163;0;47523;105687
COOPERATIVA DE CRÉDITO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;41061;8936;0;0;54894;1389;65219;0;0;0;0;0;0;0;15661;80880;0;3975;84854;0;19838;104692
BNY MELLON;51808;n2;;I;3;SAO PAULO;SP;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33784;33784;607;67770;102161
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;41061;15238;0;0;41490;2778;59506;0;0;0;0;0;0;0;1399;60904;0;21560;82464;0;18817;101281
LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;33862244;n2;;I;3;RIO DE JANEIRO;RJ;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73900;73900;0;27267;101167
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;41061;9331;0;0;38698;3242;51271;0;0;0;0;0;0;0;1590;52861;0;27064;79925;0;20522;100447
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;41061;9142;0;0;72527;427;82095;0;0;0;0;0;0;0;0;82095;0;1231;83327;0;17084;100410
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;SAO JERONIMO;RS;41061;0;0;0;0;0;0;0;0;0;0;0;71546;71546;0;71546;0;10635;82181;0;16752;98933
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;41061;13171;0;0;55046;1429;69646;0;0;0;0;0;0;0;2259;71905;0;2943;74848;0;23953;98801
COOPERATIVA DE CREDITO RURAL ALTO VALE DO ITAJAI;80959612;b3S;;I;2;RIO DO SUL;SC;41061;19332;0;0;65026;19;84377;0;0;0;0;0;0;0;4301;88678;0;1786;90464;0;7199;97663
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;41061;9041;0;0;50814;3385;63240;0;0;0;0;0;0;0;0;63240;0;16994;80234;0;17338;97572
VIC-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S/A;14388516;n2;;I;2;RIO DE JANEIRO;RJ;41061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29258;29258;0;68290;97548
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;41061;0;0;0;8280;0;8280;0;0;0;0;0;43647;43647;0;51927;0;15249;67176;0;29302;96478
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS EM MATO GROSSO DO SUL;24654881;b3S;;I;3;CAMPO GRANDE;MS;41061;14683;0;0;36606;804;52093;0;0;0;0;0;0;0;0;52093;0;10651;62743;0;33720;96464
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;41061;15583;0;0;47017;14688;77288;0;0;0;0;0;0;0;3411;80698;0;2631;83329;0;13039;96369
COOPERATIVA DE CRÉDITO RURAL DE BRASÍLIA LTDA. - SICOOB CREDIBRASÍLIA;1187961;b3S;;I;2;BRASILIA;DF;41061;16302;0;0;26866;0;43168;0;0;0;0;0;0;0;1730;44898;0;33521;78419;0;17939;96358
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;41061;0;0;0;0;0;0;0;0;0;0;0;51324;51324;0;51324;0;8599;59924;0;36123;96046
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;41061;20346;0;0;39941;0;60287;0;0;0;0;0;0;0;0;60287;0;17663;77950;0;17194;95144
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E DO CREA, DE PELOTAS LTDA;1807464;b3S;;I;2;PELOTAS;RS;41061;6633;0;0;72056;3672;82360;0;0;0;0;0;0;0;405;82766;0;1520;84285;0;10665;94950
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;41061;17530;0;0;57272;249;75052;0;0;0;0;0;0;0;1259;76311;0;3916;80227;0;14420;94647
