Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO   SICOOB/SC   CREDISERRA;1692448;b3S;;I;2;URUPEMA;SC;01/06/2014;2929;0;339;0;0;0;3268;-832;-453;0;0;-215;-1499;1768;104;126;-658;-623;-6;0;1;-36;-1092;676;-3;673;-14;0;658;0
FINANSINOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;91669747;n1;;I;2;NOVO HAMBURGO;RS;01/06/2014;2867;0;388;0;0;0;3256;-215;0;0;0;-416;-631;2625;0;198;-2068;-730;-182;0;28;-63;-2817;-192;843;650;-137;-58;456;-274
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA;3139644;b3S;;I;2;SAO PAULO;SP;01/06/2014;2683;0;571;0;0;0;3255;0;0;0;0;-45;-45;3209;133;0;-715;-645;-3;0;7;-199;-1422;1788;0;1788;0;0;1788;0
COOPERATIVA DE CRÉDITO RURAL DO PLANALTO SUL - SICOOB/SC - CREDISSERRANA;3033469;b3S;;I;2;LAGES;SC;01/06/2014;2680;0;534;0;0;0;3215;-829;-288;0;0;-292;-1410;1805;197;509;-874;-1053;-13;0;6;-92;-1322;483;7;491;-13;0;477;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB-CREDIARAUCÁRIA/SC;2587492;b3S;;I;2;URUBICI;SC;01/06/2014;2188;0;998;0;0;0;3186;-990;-198;0;0;-667;-1856;1330;226;240;-758;-853;-13;0;13;-64;-1208;122;-1;121;-30;0;91;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;;I;2;SAO PAULO;SP;01/06/2014;3065;0;91;0;0;0;3155;0;0;0;0;-29;-29;3127;0;0;-745;-460;-4;0;0;0;-1209;1918;-7;1911;0;0;1911;0
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DA PRÉ-AMAZÔNIA - SICOOB CREDIMA;9424988;b3S;;I;2;ACAILANDIA;MA;01/06/2014;3020;0;129;0;0;0;3149;-307;-239;0;0;-447;-993;2157;203;283;-713;-647;-17;0;0;-50;-942;1215;1;1216;-15;-37;1163;-139
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA CIDADE DE GOIÂNIA E ENTORNO LTDA.;97360804;b3S;;I;2;GOIANIA;GO;01/06/2014;2854;0;293;0;0;0;3147;-530;-113;0;0;-245;-887;2259;195;207;-1366;-919;-22;0;69;-108;-1943;317;5;322;-21;0;302;0
COOPERATIVA DE CRÉDITO EMPRESARIAL DO VALE SAO PATRICIO LTDA;7502031;b3S;;I;2;GOIANESIA;GO;01/06/2014;2892;0;233;0;0;0;3125;-209;0;0;0;-474;-683;2442;103;180;-903;-760;-6;0;44;-31;-1372;1070;0;1070;-2;0;1068;0
COOP. DE ECON. E CRÉD. MÚTUO DOS SERV. ESTATUTÁRIOS CIVIS DO PODER EXECUTIVO ESTADUAL E DO PODER JUDICIÁRIO, MINISTÉRIO PÚBLICO E DEFENSORIA PÚBLICA NO ESTADO DA BAHIA LTDA.   SICOOB CRED EXECUTIVO;4321309;b3S;;I;2;SALVADOR;BA;01/06/2014;2799;0;305;0;0;0;3104;-844;-118;0;0;-252;-1213;1891;107;159;-827;-668;-11;0;45;-213;-1408;483;0;483;-11;0;472;-217
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;;I;2;PORTO ALEGRE;RS;01/06/2014;2901;0;194;0;0;0;3095;-432;0;0;0;-249;-681;2413;0;0;-189;-1614;-144;0;0;-94;-2042;372;0;372;-143;0;229;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;;I;2;SAO PAULO;SP;01/06/2014;1400;0;1683;0;0;0;3084;0;0;0;0;-50;-50;3034;0;0;-501;0;-11;0;0;-1188;-1701;1333;0;1333;0;0;1333;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB EMPRESARIAL MT;4019608;b3S;;I;2;CUIABA;MT;01/06/2014;2552;0;519;0;0;0;3071;-851;0;0;0;-500;-1351;1721;291;385;-1315;-1889;-19;0;68;-33;-2512;-791;4;-787;-12;0;-799;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPRESÁRIOS DE FRANCA E REGIÃO SICOOB CRED-ACIF;4013172;b3S;;I;2;FRANCA;SP;01/06/2014;2314;0;757;0;0;0;3071;-948;-33;0;0;-396;-1377;1694;353;495;-960;-1016;-16;0;2;-63;-1206;489;0;489;-9;-9;471;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;01/06/2014;2473;0;585;0;0;0;3058;-931;0;0;0;-338;-1269;1789;201;115;-686;-633;-15;0;34;-292;-1275;514;0;514;-6;0;509;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;;I;2;ANAPOLIS;GO;01/06/2014;2717;0;339;0;0;0;3056;-345;-41;0;0;-196;-582;2474;81;187;-1149;-855;-10;0;48;-63;-1761;713;0;713;0;0;713;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE RIO BRANCO LTDA.;1608685;b3S;;I;2;RIO BRANCO;AC;01/06/2014;2595;0;458;0;0;0;3053;-886;-53;0;0;-289;-1227;1826;47;52;-616;-660;-2;0;5;-17;-1191;635;1;634;-4;-37;593;-331
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO CAJURU LTDA. - SICOOB CARMOCREDI;65239402;b3S;;I;2;CARMO DO CAJURU;MG;01/06/2014;2155;0;880;0;0;0;3035;-1035;-46;0;0;-78;-1159;1876;283;294;-1040;-787;-26;0;126;-120;-1271;606;1;607;-34;0;574;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;;I;2;SANTO CRISTO;RS;01/06/2014;2595;0;433;0;0;0;3028;-1040;-303;0;0;-510;-1854;1174;540;18;-676;-563;-17;0;134;-221;-784;390;45;435;0;0;435;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE GOIÂNIA LTDA.;4406371;b3S;;I;2;GOIANIA;GO;01/06/2014;2570;0;428;0;0;0;2998;-391;0;0;0;-48;-439;2559;177;454;-1128;-995;-4;0;39;-81;-1537;1022;5;1027;-2;0;1025;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE VAZANTE LTDA. - SICOOB CREDIVAZ;803287;b3S;;I;2;VAZANTE;MG;01/06/2014;2578;0;419;0;0;0;2998;-621;-187;0;0;-58;-866;2132;210;225;-852;-791;-21;0;69;-57;-1218;914;0;914;-25;0;888;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA.   UNICRED ITAJUBÁ;1673891;b3S;;I;2;ITAJUBA;MG;01/06/2014;2424;0;572;0;0;0;2996;-1155;0;0;0;116;-1039;1957;126;6;-786;-969;-7;0;0;-369;-1999;-42;11;-31;-4;0;-35;0
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33918160;n2;;I;2;SAO PAULO;SP;01/06/2014;64;0;3215;-283;0;0;2996;-157;0;0;0;-28;-186;2811;29358;5633;-7188;-32768;-3401;0;1280;-454;-7539;-4729;0;-4729;0;0;-4729;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73422792;b3S;;I;2;RUBIATABA;GO;01/06/2014;2312;0;660;0;0;0;2973;-527;-125;0;0;-377;-1029;1944;106;152;-1006;-1051;-6;0;61;-67;-1810;133;-13;120;-5;0;115;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE E DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS DE SALVADOR E REGIÃO METROPOLITANA LTDA. - UNICRED SALVADOR;2245493;b3S;;I;2;SALVADOR;BA;01/06/2014;2682;0;290;0;0;0;2972;-29;0;0;0;-323;-352;2620;28;36;-583;-713;-3;0;1080;-230;-385;2235;0;2235;0;0;2235;-578
ASSOCIACAO DE POUPANCA E EMPRESTIMO DE PERNAMBUCO-APEPE;10959245;n1;;I;2;RECIFE;PE;01/06/2014;359;0;0;0;0;2599;2958;-8;-219;0;0;-1676;-1903;1055;44;0;-250;-199;0;0;21;-667;-1051;4;0;4;0;0;4;0
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;01/06/2014;1673;0;1247;37;0;0;2957;0;0;0;0;0;0;2957;1366;733;-1307;-772;-249;0;4;-3;-229;2728;0;2728;-724;0;2004;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2698001;b3S;;I;2;FRANCISCO BELTRAO;PR;01/06/2014;2216;0;737;0;0;0;2953;-537;-584;0;0;-797;-1919;1035;330;102;-683;-389;-4;0;104;-235;-775;260;-2;258;0;-30;227;-127
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE JI-PARANÁ E REGIÃO LTDA.;5007327;b3S;;I;2;JI-PARANA;RO;01/06/2014;2472;0;455;0;0;0;2927;-746;0;0;0;-1080;-1826;1101;82;94;-728;-725;-18;0;2;-39;-1332;-231;-3;-235;-3;-27;-264;-168
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA NOTARIAL E REGISTRAL DO RIO GRANDE DO SUL E SANTA CATARINA;7714057;b3S;;I;2;PORTO ALEGRE;RS;01/06/2014;1733;0;1193;0;0;0;2926;-936;0;0;0;-247;-1183;1743;658;0;-789;-1556;1;0;1;0;-1687;57;0;57;-3;0;53;-197
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL DO ESTADO DE RONDÔNIA - CREDIFORTE;3497143;b3S;;I;2;PORTO VELHO;RO;01/06/2014;2861;0;65;0;0;0;2926;-133;-266;0;0;-141;-540;2386;6;204;-682;-523;-3;0;35;-171;-1134;1252;-4;1248;0;0;1248;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE MINEIRO LTDA.- UNICRED LESTE MINEIRO;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;01/06/2014;1974;0;951;0;0;0;2925;-1205;0;0;0;-105;-1310;1616;131;94;-688;-804;-11;0;0;-21;-1298;317;-7;310;-7;0;303;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;;I;2;BOA ESPERANCA;MG;01/06/2014;1853;0;1067;0;0;0;2920;-978;-582;0;0;-12;-1572;1348;193;83;-717;-608;-12;0;665;-144;-540;808;2;810;-16;-28;765;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSOCIAÇÃO CONGREGAÇÃO DE SANTA CATARINA;65560658;b3S;;I;2;SAO PAULO;SP;01/06/2014;2795;0;71;0;0;0;2866;-44;-100;0;0;-497;-641;2225;0;0;-952;-616;0;1;85;0;-1483;742;0;742;0;0;742;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CARMO DO RIO CLARO LTDA - SICOOB CREDICARMO;25743311;b3S;;I;2;CARMO DO RIO CLARO;MG;01/06/2014;2051;0;811;0;0;0;2862;-711;-308;0;0;-73;-1092;1771;192;140;-715;-498;-19;0;208;-68;-759;1011;-4;1008;-25;-40;943;0
CECM COMERCIANTES DE AUTOMOTORES, PEÇAS E SERVIÇOS DE CUIABÁ E VÁRZEA GRANDE E EMPREGADOS EM SANEAMENTO DO MATO GROSSO E FUNCIONÁRIOS DO SISTEMA FIEMT, FECOMÉRCIO, FAMATO E FETRAMAR - SICOOB MULTIPLO;4310638;b3S;;I;2;CUIABA;MT;01/06/2014;2563;0;297;0;0;0;2860;-258;-4;0;0;-277;-539;2322;217;239;-1262;-1272;-14;0;110;-6;-1987;334;-5;329;-10;0;319;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE IGUATAMA LTDA. - SICOOB CREDITAMA;26359745;b3S;;I;2;IGUATAMA;MG;01/06/2014;2244;0;612;0;0;0;2856;-503;-98;0;0;-303;-903;1953;159;118;-819;-507;-10;0;79;-16;-998;955;2;957;-28;0;929;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO GRUPO BASF;74244344;b3S;;I;2;SAO PAULO;SP;01/06/2014;2043;0;809;0;0;0;2853;0;0;0;0;112;112;2964;0;0;-76;-182;0;0;124;0;-134;2830;0;2830;0;0;2830;-2048
SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;32206435;n2;;I;3;SAO PAULO;SP;01/06/2014;0;0;2843;0;0;0;2843;0;0;0;0;0;0;2843;30254;0;-8929;-4921;-2166;0;2222;-749;15710;18553;9;18561;-8506;-1575;8480;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PÚBLICOS ESTADUAIS DO RIO GRANDE DO SUL EM PORTO ALEGRE E GRANDE PORTO ALEGRE;3973814;b3S;;I;2;PORTO ALEGRE;RS;01/06/2014;2598;0;239;0;0;0;2837;-481;0;0;0;-393;-874;1963;337;0;-1366;-1029;-23;0;1;-49;-2130;-167;255;88;0;0;88;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;;I;2;VITORIA DA CONQUISTA;BA;01/06/2014;2449;0;388;0;0;0;2837;-221;-48;0;0;-319;-588;2249;256;294;-916;-995;-13;0;63;-172;-1483;766;14;780;-25;0;755;0
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS E TRABALHADORES DA REDE DE ENSINO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17361536;b3S;;I;2;IPATINGA;MG;01/06/2014;2356;0;476;0;0;0;2832;-403;0;0;0;-105;-508;2324;155;5;-748;-545;-20;0;422;-21;-752;1571;0;1571;-10;0;1561;-774
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA BAIXADA CUIABANA;8742188;b3S;;I;2;CUIABA;MT;01/06/2014;2628;0;184;0;0;0;2812;-356;-29;0;0;-627;-1012;1800;376;240;-1223;-1157;-25;0;43;-73;-1820;-20;1;-21;-23;0;-44;0
INFOCRERJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE INFORMÁTICA DA REGIÃO METROPOLITANA DO RIO DE JANEIRO;4120633;b3S;;I;2;RIO DE JANEIRO;RJ;01/06/2014;1747;0;1059;0;0;0;2806;-899;0;0;0;-482;-1381;1425;152;251;-686;-982;-1;0;2;-45;-1308;117;0;117;0;0;117;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;;I;2;BELO HORIZONTE;MG;01/06/2014;2019;0;786;0;0;0;2805;-1099;0;0;0;-880;-1979;826;114;164;-479;-404;-6;0;111;-166;-666;160;0;161;-8;0;152;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA. - CECREF;19402130;b3S;;I;2;BELO HORIZONTE;MG;01/06/2014;2562;0;224;0;0;0;2786;-571;-55;0;0;-116;-743;2043;181;51;-1257;-1144;-27;0;407;-254;-2043;1;3;2;-3;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSAO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;;I;2;ITAPAGIPE;MG;01/06/2014;1778;0;1000;0;0;0;2778;-591;-193;0;0;-245;-1029;1749;169;209;-641;-480;-16;0;179;-117;-696;1053;1;1054;-22;-23;1009;0
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;n2;;I;2;RECIFE;PE;01/06/2014;0;0;0;0;2777;0;2777;0;0;0;0;0;0;2777;13;0;-935;-1166;-132;0;0;0;-2220;557;7;563;-213;0;350;0
COOPERATIVA DE CRÉDITO RURAL DE RIO BRANCO LTDA.;5439425;b3S;;I;2;RIO BRANCO;AC;01/06/2014;2130;0;627;0;0;0;2757;-691;0;0;0;107;-584;2172;73;31;-593;-475;0;0;5;-20;-979;1193;5;1198;0;0;1198;-218
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA REGIÃO SUDESTE DE MINAS GERAIS LTDA. - SICOOB CREDISUCESSO;42887133;b3S;;I;2;BOM SUCESSO;MG;01/06/2014;2236;0;511;0;0;0;2747;-571;-31;0;0;-173;-775;1972;258;603;-1277;-1261;-47;0;84;-241;-1881;91;1;90;-8;0;82;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PALMEIRAS E REGIÃO LTDA.;37631058;b3S;;I;2;PALMEIRAS DE GOIAS;GO;01/06/2014;2079;0;648;0;0;0;2728;-273;-282;0;0;6;-548;2180;167;31;-508;-655;-3;0;75;-48;-940;1240;8;1248;0;0;1248;-712
FAMILIA PAULISTA CREDITO IMOBILIARIO S.A.;53146221;n1;;I;2;SANTOS;SP;01/06/2014;118;0;2129;0;0;480;2728;-2124;0;0;0;36;-2087;640;0;0;-930;-2301;-183;0;2998;-58;-474;166;146;312;-118;0;194;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES NORTE, NOROESTE E LESTE FLUMINENSE - SICOOB CRED RIO NORTE;2931668;b3S;;I;2;CAMPOS DOS GOYTACAZES;RJ;01/06/2014;2281;0;441;0;0;0;2721;-540;0;0;0;-60;-600;2121;446;91;-1035;-1097;1;0;14;-99;-1681;440;3;443;-1;0;442;-135
UNICRED PIAUI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  PROFISSIONAIS DA SAÚDE DAS REGIÕES CENTRO E NORTE DO PIAUÍ LTDA;3128973;b3S;;I;2;TERESINA;PI;01/06/2014;1588;0;1131;0;0;0;2719;-1061;0;0;0;-193;-1254;1465;26;135;-698;-424;-28;0;49;-200;-1140;326;0;326;0;0;326;-234
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS  DA AMAZÔNIA OCIDENTAL LTDA - UNICRED CENTRAL AMAZÔNIA OCIDENTAL;2470935;b3C;;I;2;MANAUS;AM;01/06/2014;91;0;2627;0;0;0;2718;-2597;0;0;0;-2;-2599;120;0;0;-434;324;0;0;4;0;-107;13;2;14;0;0;14;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;;I;2;RIO VERDE;GO;01/06/2014;2352;0;366;0;0;0;2718;-605;0;0;0;-35;-640;2078;105;63;-670;-559;1;0;47;-26;-1041;1038;0;1038;-2;0;1035;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ABRIL;43438662;b3S;;I;2;SAO PAULO;SP;01/06/2014;2570;0;125;0;0;0;2696;0;0;0;0;122;122;2817;0;0;0;-861;-5;0;2;-72;-936;1881;0;1881;-34;0;1848;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DA BRIGADA MILITAR DO RIO GRANDE DO SUL - SICREDI MIL RS;3212823;b3S;;I;2;PORTO ALEGRE;RS;01/06/2014;2172;0;502;0;0;0;2674;-768;-23;0;0;-258;-1049;1625;232;17;-763;-390;-10;0;93;-476;-1298;327;0;327;-29;0;298;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;b3S;;I;2;UBERABA;MG;01/06/2014;2126;0;524;0;0;0;2651;-379;-109;0;0;-748;-1236;1414;389;301;-957;-631;-41;0;56;-78;-960;455;-4;451;-21;-28;402;-103
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;n2;;I;2;SAO PAULO;SP;01/06/2014;156;0;2489;0;0;0;2646;-108;0;0;0;0;-108;2538;243;1736;-2617;-2807;-312;0;197;-4;-3565;-1027;0;-1027;0;0;-1027;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ESMERALDAS E REGIÃO LTDA - SICOOB CREDIESMERALDAS;68512748;b3S;;I;2;ESMERALDAS;MG;01/06/2014;2191;0;449;0;0;0;2640;-479;-55;0;0;-149;-683;1957;349;392;-1078;-1249;-33;0;50;-196;-1765;192;-1;191;-21;0;170;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES DE CARGAS FILIADOS AOS SINDICATOS INTEGRANTES DA FETCESP - FEDERAÇÃO DAS EMPRESAS DE TRANSPORTES DE CARGAS DO ESTADO DE SÃO PAULO - SICREDI FETCOOP SP;13081722;b3S;;I;2;SAO PAULO;SP;01/06/2014;1856;0;757;0;0;0;2613;-959;-23;0;0;-3328;-4310;-1697;157;142;-934;-510;-3;0;52;-411;-1507;-3204;0;-3203;0;0;-3203;0
MAPFRE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4160039;n2;;I;3;SAO PAULO;SP;01/06/2014;0;0;2612;0;0;0;2612;0;0;0;0;0;0;2612;23963;0;-6417;-7815;-1731;0;5;-28;7977;10589;3;10592;-4256;-302;6034;0
VISION S.A. CORRETORA DE CAMBIO;4062902;n2;;I;2;SAO PAULO;SP;01/06/2014;0;0;17;0;2592;0;2608;0;0;0;0;8;8;2616;2098;4;-1050;-3293;-326;0;34;-10;-2544;72;0;72;-19;0;53;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO SÃO MARTINHO - USICRED;2562412;b3S;;I;2;PRADOPOLIS;SP;01/06/2014;1969;0;637;0;0;0;2606;0;0;0;0;-18;-18;2587;0;0;-189;-175;-1;0;0;0;-365;2222;0;2222;0;0;2222;0
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17359351;n1;;I;2;NAO-ME-TOQUE;RS;01/06/2014;2497;0;99;0;0;0;2595;-659;0;0;0;-299;-958;1638;0;0;-320;-310;-93;0;0;-30;-753;885;26;911;-469;0;442;0
COOPERATIVA DE CRÉDITO RURAL DE SACRAMENTO LTDA - SICOOB CREDICOASA;71154256;b3S;;I;2;SACRAMENTO;MG;01/06/2014;1842;0;750;0;0;0;2592;-639;-158;0;0;-63;-859;1733;44;25;-391;-329;-7;0;77;-34;-615;1117;-2;1116;-5;0;1111;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MONDELEZ BRASIL, PHILIP MORRIS BRASIL E K&S ALIMENTOS;62795257;b3S;;I;2;SAO PAULO;SP;01/06/2014;1735;0;854;0;0;0;2589;0;0;0;0;-40;-40;2549;0;0;-537;-186;-3;0;132;0;-594;1954;0;1954;0;0;1954;-1484
NOVA FUTURA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4257795;n2;;I;2;SAO PAULO;SP;01/06/2014;0;0;2587;0;0;0;2587;0;0;0;0;0;0;2587;2948;963;0;-4531;-504;0;62;-27;-1088;1499;1;1498;-416;0;1082;0
BGC LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;33862244;n2;;I;3;RIO DE JANEIRO;RJ;01/06/2014;0;0;2622;-40;0;0;2583;0;0;0;0;0;0;2583;30985;0;-3738;-26921;-2431;0;14474;-9305;3065;5647;0;5647;-2934;0;2713;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;;I;2;CABEDELO;PB;01/06/2014;985;0;1584;0;0;0;2570;-1998;0;0;0;-62;-2060;509;30;0;-1310;-413;-11;0;1270;-57;-491;18;0;18;-3;-7;9;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7318874;b3S;;I;2;ASSIS CHATEAUBRIAND;PR;01/06/2014;2313;0;244;0;0;0;2556;-643;-38;0;0;-367;-1048;1508;213;232;-757;-856;-12;0;35;-109;-1254;253;-10;243;-17;0;226;-53
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE BOA VISTA-CRESOL BOA VISTA;4929712;b3S;;I;2;SAO LOURENCO DO SUL;RS;01/06/2014;1943;0;611;0;0;0;2554;-1025;-214;0;0;-250;-1489;1066;175;15;-681;-776;0;0;145;-461;-1583;-517;-17;-534;0;0;-534;0
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;;I;2;SEARA;SC;01/06/2014;1555;0;991;0;0;0;2546;-975;-280;0;0;-2104;-3359;-813;259;12;-377;-394;0;0;11;-219;-709;-1523;-65;-1588;0;0;-1588;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;01/06/2014;2431;0;93;0;0;0;2524;0;0;0;0;-79;-80;2445;0;0;-239;-161;-6;0;1;-8;-412;2033;1;2032;-6;0;2026;-1754
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;;I;2;GUARAMIRIM;SC;01/06/2014;2146;0;373;0;0;0;2519;-466;-315;0;0;-187;-968;1551;169;67;-417;-628;-2;0;35;-43;-820;731;-4;728;0;-36;692;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SERTÃO PARAIBANO LTDA. - UNICRED ALTO SERTÃO PARAIBANO;9343038;b3S;;I;2;SOUSA;PB;01/06/2014;1609;0;908;0;0;0;2517;-882;0;0;0;-218;-1100;1417;98;182;-515;-514;-6;0;30;-255;-979;438;0;438;0;-15;422;-198
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE GETULIO VARGAS-CRESOL GETÚLIO VARGAS;5241145;b3S;;I;2;GETULIO VARGAS;RS;01/06/2014;2178;0;336;0;0;0;2515;-530;-404;0;0;-1211;-2145;370;177;3;-448;-489;0;0;91;-463;-1130;-760;-24;-785;0;0;-785;0
