Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;I;2;;9;ALFREDO CHAVES;ES;01/06/2014;65048;1008;10748;21511;12698;2372;126;0;48463;27;705;1572;2250;399;0;0;4953;0;0;0;0;0;0;2565;2565;100;7683;694;0;0;0;0;8477;0;0;0;0;0;0;0;0;154;208;0;0;0;0;0;363;0;0;0;0;0;0;0;0;0;0;119;24;24;60;0;228;0;0;0;0;0;0;0;0;0
BANCO POTTENCIAL S.A.;253448;b1;I;2;;2;BELO HORIZONTE;MG;01/06/2014;64744;96;0;0;0;0;0;0;96;0;0;0;0;0;0;0;0;0;44678;0;0;0;0;0;44678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;1826;0;0;0;0;0;1878;0;0;0;0;0;0;0;0;0;0;9;0;0;18083;0;18092;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;;9;PATOS DE MINAS;MG;01/06/2014;64555;549;4832;8444;14547;3626;0;0;31998;16;915;2196;2314;5;0;0;5446;0;0;0;0;0;0;8541;8541;1661;16074;406;0;0;0;0;18141;0;0;0;0;0;0;0;0;119;66;12;3;0;0;0;199;9;58;120;42;0;0;0;229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OURINVEST;51901;b2;C;2;;198;SAO PAULO;SP;01/06/2014;64189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3546;60072;570;0;0;0;0;64189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;I;2;;9;CUIABA;MT;01/06/2014;63103;0;16506;46597;0;0;0;0;63103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO E INVESTIMENTO DE LIVRE ADMISSAO ALIANÇA DAS REGIOES COSTA OESTE PARANAENSE E NORTE PAULISTA - SICREDI ALIANÇA PR/SP;79052122;b3S;I;2;;9;MARECHAL CANDIDO RONDON;PR;01/06/2014;62754;156;2539;5980;8115;1930;1458;0;20177;9;509;1380;1713;192;0;0;3803;139;5705;9544;210;0;0;0;15599;559;9316;902;0;0;0;0;10777;0;0;0;0;0;0;0;0;0;1096;2013;1823;643;678;143;6396;0;0;0;0;0;0;0;0;0;4883;1120;0;0;0;0;6003;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;I;2;;9;JOINVILLE;SC;01/06/2014;62452;232;4846;10841;12546;1076;52;0;29593;18;1246;3233;4522;737;51;0;9807;204;5194;5829;0;0;0;0;11226;59;5192;347;0;0;0;0;5598;0;0;0;0;0;0;0;0;0;505;1327;2933;1267;0;177;6209;3;10;4;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO;89468565;b3S;I;2;;9;SARANDI;RS;01/06/2014;61986;703;4377;9956;12671;1689;5;0;29401;81;464;1081;1766;357;1;0;3749;189;6555;6437;0;0;0;0;13181;125;8812;1299;0;0;0;0;10237;0;0;0;0;0;0;0;0;0;454;1295;1668;891;0;138;4446;3;37;64;46;0;0;0;149;0;821;0;0;0;0;0;821;0;0;0;0;0;0;0;0;0
BANCO GERADOR S.A.;10664513;b1;I;2;;8;RECIFE;PE;01/06/2014;60949;8614;14629;11846;15954;3481;891;0;55415;0;0;0;0;0;0;0;0;0;5091;0;0;0;0;0;5091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443;0;0;0;0;0;0;443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;I;2;;9;ARAGUARI;MG;01/06/2014;60006;142;5627;17057;12150;389;0;0;35365;5;293;875;1472;5;0;0;2649;0;0;0;0;0;0;3325;3325;0;16837;941;0;0;0;0;17779;0;0;0;0;0;0;0;0;109;134;0;0;0;0;0;244;6;1;3;12;0;0;0;22;0;0;622;0;0;0;0;622;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE - SICREDI OESTE PR;76059997;b3S;I;2;;9;TOLEDO;PR;01/06/2014;58492;305;2921;6671;9037;1687;520;0;21141;15;511;1187;1927;253;0;0;3893;260;4647;9226;0;0;0;0;14133;91;14627;1594;0;0;0;0;16312;0;0;0;0;0;0;0;0;0;200;632;640;446;530;55;2504;0;0;0;0;0;0;0;0;0;509;0;0;0;0;0;509;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;I;2;;9;PATOS DE MINAS;MG;01/06/2014;58283;220;3257;7136;12402;4677;9513;0;37205;3;644;1648;2945;988;2397;0;8625;0;2608;4394;58;0;0;0;7061;89;2905;310;0;0;0;0;3304;0;0;0;0;0;0;0;0;99;411;340;819;310;110;0;2089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;I;2;;9;BELO HORIZONTE;MG;01/06/2014;58218;0;20164;26858;11032;0;0;0;58054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;I;2;;9;DIVINOPOLIS;MG;01/06/2014;57860;213;10299;11802;9313;1285;0;0;32912;12;264;740;967;0;0;0;1982;0;1587;1496;0;0;0;2671;5754;417;14857;1014;0;0;0;0;16287;0;0;0;0;0;0;0;0;285;146;18;31;345;0;0;826;5;26;52;16;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;I;2;;9;SAO BERNARDO DO CAMPO;SP;01/06/2014;57256;288;5800;6172;6608;255;3;0;19126;436;3112;10043;18303;740;0;0;32634;0;2;9;6;0;0;3317;3334;81;794;1035;0;0;0;0;1910;0;0;0;0;0;0;0;0;59;192;0;0;0;0;0;251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;I;2;;9;CACHOEIRA DO SUL;RS;01/06/2014;56146;782;3181;6693;8855;1848;960;0;22318;72;674;1763;2332;302;0;0;5143;470;5441;4918;21;0;0;0;10850;166;8826;1693;0;0;0;0;10685;0;0;0;0;0;0;0;0;0;1160;1492;1131;190;0;135;4108;2;72;194;149;0;0;0;417;217;583;1825;0;0;0;0;2625;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;I;2;;9;ARACAJU;SE;01/06/2014;55990;404;3315;8460;12632;5167;6131;128;36236;51;1324;2749;2922;696;2770;2;10514;0;7344;1561;0;0;0;0;8905;8;65;0;0;0;0;0;73;0;0;0;0;0;0;0;0;145;119;0;0;0;0;0;263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;I;2;;9;NATAL;RN;01/06/2014;55459;131;3848;6416;8729;3043;1518;0;23684;49;923;2086;2388;833;2363;10;8651;0;20307;1753;0;0;0;0;22060;70;720;157;0;0;0;0;947;0;0;0;0;0;0;0;0;76;40;0;0;0;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;I;2;;9;AGUDO;RS;01/06/2014;55223;64;7268;2813;3665;803;209;0;14821;35;1463;3704;6891;2977;1713;0;16782;118;3355;5609;121;0;0;0;9203;210;9823;925;0;0;0;0;10959;0;0;0;0;0;0;0;0;0;1417;1902;49;0;0;90;3457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;I;2;;9;ITAI;SP;01/06/2014;55212;241;2466;6515;5949;180;3;0;15354;11;310;925;1465;94;0;0;2805;11;395;7832;38;0;0;5643;13919;126;14247;775;0;0;0;0;15148;0;0;0;0;0;0;0;0;55;1933;120;84;25;0;0;2216;0;0;0;0;0;0;0;0;0;1775;3618;188;188;0;0;5770;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;I;2;;9;CATAGUASES;MG;01/06/2014;53922;204;5911;10597;14905;2284;8;0;33909;6;281;709;1259;281;0;0;2536;0;0;0;0;0;0;3623;3623;305;12717;666;0;0;0;0;13688;0;0;0;0;0;0;0;0;36;132;0;0;0;0;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR;79457883;b3S;I;2;;9;MANDAGUARI;PR;01/06/2014;52815;662;3142;6417;7845;1461;0;0;19527;87;595;1448;1757;73;0;0;3960;931;9973;5969;0;0;0;0;16874;298;9965;784;0;0;0;0;11048;0;0;0;0;0;0;0;0;0;1;1021;7;0;0;233;1261;0;0;0;0;0;0;0;0;0;59;87;0;0;0;0;146;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS REGIÃO DAS CULTURAS - SICREDI DAS CULTURAS RS;90729369;b3S;I;2;;9;IJUI;RS;01/06/2014;51103;267;3961;7347;6803;449;2;0;18830;39;797;2002;2304;345;0;0;5486;655;5155;7827;0;0;0;0;13638;167;8136;983;0;0;0;0;9286;0;0;0;0;0;0;0;0;0;420;468;622;0;0;145;1655;0;3;1;0;0;0;0;3;0;825;1268;113;0;0;0;2206;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37442605;b3S;I;2;;9;COLIDER;MT;01/06/2014;50947;192;2308;5649;6115;777;10;0;15051;32;653;1672;2398;338;0;0;5093;409;5468;10684;0;0;0;0;16561;139;10820;1169;2;0;0;0;12130;0;0;0;0;0;0;0;0;11;129;989;732;0;0;237;2098;0;2;6;6;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;I;2;;9;PARANAVAI;PR;01/06/2014;50902;444;2428;5093;6530;1405;0;0;15900;45;308;870;1700;237;0;0;3159;0;0;0;0;0;0;3801;3802;567;16056;1608;2;1;0;0;18234;0;0;0;0;0;0;0;0;632;3401;3936;24;0;0;0;7993;0;0;0;0;0;0;0;0;0;0;127;1687;0;0;0;1814;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIÃO MATO GROSSO DO SUL - SICREDI UNIÃO MS;24654881;b3S;I;2;;9;CAMPO GRANDE;MS;01/06/2014;50898;429;4638;9413;7934;826;293;0;23534;25;315;820;1316;159;0;0;2635;305;5453;5670;1129;0;0;0;12557;522;9708;1062;0;0;0;0;11293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;123;16;40;105;56;0;0;0;217;0;490;49;0;0;0;0;539;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42873828;b3S;I;2;;9;GUAXUPE;MG;01/06/2014;50555;0;165;450;568;20;0;0;1203;105;446;1138;1094;51;0;0;2834;0;0;0;0;0;0;20764;20764;582;8794;357;0;0;0;0;9733;0;0;0;0;0;0;0;0;2524;5343;6320;1404;43;271;0;15905;0;0;0;0;0;0;0;0;0;69;46;0;0;0;0;115;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/06/2014;50196;899;4982;9369;10736;593;59;0;26637;2;283;655;767;37;0;0;1745;300;2297;1641;0;0;0;0;4237;309;9872;581;0;0;0;0;10762;0;0;0;0;0;0;0;0;1;610;2304;2425;0;0;165;5505;13;190;500;404;0;0;0;1107;0;0;202;0;0;0;0;202;0;0;0;0;0;0;0;0;0
BANCO SEMEAR S.A.;795423;b1;I;2;;8;BELO HORIZONTE;MG;01/06/2014;48505;975;18669;11592;5138;1896;0;0;38270;0;65;220;431;4;0;0;720;0;1030;30;0;0;0;0;1060;12;5190;3185;0;0;0;0;8387;0;0;0;0;0;0;0;0;27;39;1;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;I;2;;9;GOIANIA;GO;01/06/2014;48143;19;3885;11505;18714;6800;120;0;41043;0;43;131;191;141;0;0;506;0;0;0;0;0;0;2789;2789;0;840;112;0;0;0;0;952;0;0;0;0;0;0;0;0;126;726;1410;591;0;0;0;2853;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/06/2014;47644;123;4338;11084;4483;639;47;0;20714;10;331;967;1418;336;2;0;3064;315;4265;5752;21;0;0;0;10353;83;7071;2671;0;0;0;0;9824;0;0;0;0;0;0;0;0;0;157;1440;19;0;0;84;1700;17;130;299;166;0;0;0;612;10;10;1243;105;10;0;0;1377;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE JI-PARANÁ/RO ? SICOOB EMPRECRED;8044854;b3S;I;2;;9;JI-PARANA;RO;01/06/2014;47597;1597;4758;15297;4423;174;0;0;26249;0;84;228;439;101;0;0;852;0;0;0;0;0;0;3028;3028;288;13329;1052;15;0;0;0;14684;0;0;0;0;0;0;0;0;605;747;1223;167;20;0;0;2762;23;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;I;2;;9;SANTO ANTONIO DA PLATINA;PR;01/06/2014;47371;423;3080;5811;5589;1048;78;0;16030;6;214;524;690;125;0;0;1559;121;9442;6568;204;0;0;0;16335;327;11308;1572;0;0;0;0;13208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;219;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;I;2;;9;CUNHA PORA;SC;01/06/2014;47237;104;2254;7534;7078;2305;1298;0;20572;16;996;2761;5697;2885;1317;0;13673;0;0;0;0;0;0;990;990;27;9640;1860;96;0;0;0;11623;0;0;0;0;0;0;0;0;70;236;61;12;0;0;0;378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;I;2;;9;GOIANIA;GO;01/06/2014;47135;213;8447;6011;10926;3854;21;0;29472;35;1117;2836;4100;779;131;0;8998;0;0;0;0;0;0;4555;4555;31;2925;332;0;0;0;0;3288;0;0;0;0;0;0;0;0;228;410;29;101;53;0;0;821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE LA NACION ARGENTINA;33042151;b1;I;3;;28;SAO PAULO;SP;01/06/2014;47006;0;0;1032;0;0;0;0;1032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11776;33897;0;0;0;0;45673;0;0;0;0;0;301;0;301;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;I;2;;9;PRUDENTOPOLIS;PR;01/06/2014;46689;336;2303;4561;5998;834;0;0;14032;44;505;1322;1868;384;0;0;4124;386;3886;5176;0;0;0;0;9449;542;15871;1642;0;0;0;0;18055;0;0;0;0;0;0;0;0;0;215;156;141;0;0;176;689;0;0;0;0;0;0;0;0;0;151;176;13;0;0;0;340;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;I;2;;9;JI-PARANA;RO;01/06/2014;45976;1293;6181;5405;1726;172;35;0;14812;0;98;269;330;7;0;0;704;0;8311;4738;0;0;0;0;13049;10;13089;1369;0;0;0;0;14469;0;0;0;0;0;0;0;0;4;2859;79;0;0;0;0;2941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;I;2;;9;PRIMAVERA DO LESTE;MT;01/06/2014;45842;2186;26116;2214;1102;0;0;0;31617;0;30;78;62;0;0;0;170;0;1766;863;0;0;0;0;2628;36;9089;744;0;0;0;0;9868;0;0;0;0;0;0;0;0;207;66;135;125;0;0;0;532;0;0;0;0;0;0;0;0;0;0;1026;0;0;0;0;1026;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;I;2;;9;CAMPO GRANDE;MS;01/06/2014;45577;342;4205;8554;8555;163;37;0;21855;39;332;765;929;83;0;0;2148;334;5604;7547;52;0;0;0;13537;28;6181;618;0;0;0;0;6827;0;0;0;0;0;0;0;0;0;185;0;226;54;0;122;587;0;5;3;0;0;0;0;9;0;55;509;50;0;0;0;613;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;I;2;;9;PAPANDUVA;SC;01/06/2014;45451;24;7885;11229;11721;1991;1026;0;33877;0;290;738;1272;96;0;0;2397;0;0;0;0;0;0;416;416;4;7528;945;2;0;0;0;8479;0;0;0;0;0;0;0;0;5;96;11;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;33;81;57;0;0;170;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS BOTUCARAÍ - SICREDI BOTUCARAÍ RS;87900601;b3S;I;2;;9;SOLEDADE;RS;01/06/2014;45316;91;2358;9659;7037;1891;3;0;21040;11;691;1690;2988;1174;991;0;7545;110;5181;2666;0;0;0;0;7957;1;5577;875;0;0;0;0;6453;0;0;0;0;0;0;0;0;0;66;231;391;0;0;73;762;0;0;0;0;0;0;0;0;0;12;1548;0;0;0;0;1560;0;0;0;0;0;0;0;0;0
BANCO PORTO REAL DE INVESTIMENTOS S.A;40429946;b2;I;2;;13;PORTO REAL;RJ;01/06/2014;44469;0;4469;10134;16094;3367;174;0;34238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3440;6234;96;4;0;0;9775;0;87;214;155;0;0;0;456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;;9;SAO GABRIEL DO OESTE;MS;01/06/2014;44327;221;3568;4670;3653;210;7;0;12328;4;196;510;494;21;0;0;1224;840;7266;8244;61;0;0;0;16411;364;9682;1151;0;0;0;0;11197;0;0;0;0;0;0;0;0;0;0;1361;1268;0;0;110;2739;2;6;3;0;0;0;0;10;0;418;0;0;0;0;0;418;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PARANAPANEMA - SICREDI PARANAPANEMA PR/SP;79086997;b3S;I;2;;9;CAMBARA;PR;01/06/2014;44077;645;2473;6071;7050;1572;1135;0;18946;12;205;524;870;265;85;0;1960;466;6117;3464;0;0;0;0;10047;222;10530;1274;0;0;0;0;12026;0;0;0;0;0;0;0;0;1;120;287;114;4;0;80;606;4;25;51;4;0;0;0;84;0;0;409;0;0;0;0;409;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E DOS PEQUENOS EMPREENDEDORES DO VALE DO MOGI GUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;I;2;;9;DESCALVADO;SP;01/06/2014;43777;0;0;442;50;0;0;0;492;39;224;552;594;8;0;0;1417;0;0;0;0;0;0;4924;4924;24;5168;151;0;0;0;0;5344;0;0;0;0;0;0;0;0;830;10668;14288;2441;2230;0;0;30457;0;0;0;0;0;0;0;0;0;0;1034;110;0;0;0;1144;0;0;0;0;0;0;0;0;0
LECCA;51523;n1;C;2;;197;RIO DE JANEIRO;RJ;01/06/2014;43117;91;17308;21049;4626;23;19;0;43117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;I;2;;9;REDENCAO;PA;01/06/2014;42972;411;3040;7934;7364;819;0;0;19568;76;961;2523;4141;675;0;0;8376;206;3222;4088;0;0;0;0;7516;120;4242;1791;100;0;0;0;6253;0;0;0;0;0;0;0;0;0;41;122;311;0;0;182;656;0;0;0;0;0;0;0;0;0;209;394;0;0;0;0;603;0;0;0;0;0;0;0;0;0
