Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74114042;b3S;I;2;S5;9;ITAJAI;SC;01/03/2020;320623;0;0;0;0;0;0;0;0;2279;29706;69302;87377;18771;13569;5;221010;204;7264;18594;22315;2054;0;0;50431;11;439;1253;3257;2928;7991;11;15890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;596;7947;5912;4936;4108;9763;30;33292;0
BANCO SEMEAR S.A.;795423;b1;I;2;S4;8;BELO HORIZONTE;MG;01/03/2020;316287;20;206;470;362;13;0;0;1070;29652;115232;112316;3221;0;0;0;260421;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1486;1739;4366;13136;15572;18068;428;54795;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;I;2;S4;9;LONDRINA;PR;01/03/2020;315939;0;105;424;613;70;0;0;1213;538;13826;42416;52982;15251;19399;3329;147741;45;1786;5179;5607;175;0;0;12792;0;0;0;0;0;0;0;0;2093;102052;0;0;0;0;0;104146;0;0;0;0;0;0;0;0;171;11137;19426;9446;3930;5336;601;50047;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;I;2;S4;9;SAO JOAO;PR;01/03/2020;314701;23;695;1941;2874;795;254;0;6582;557;10264;22678;27091;3387;83;0;64061;34;860;2204;3454;862;4;0;7417;0;0;0;0;0;0;0;0;1595;16403;5121;7;0;0;0;23126;589;49095;60432;9687;6354;2048;0;128205;1444;22414;22940;20937;10168;7408;0;85310;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;I;2;S4;9;MARAU;RS;01/03/2020;314055;14;526;1474;2365;1080;573;0;6031;422;7099;14034;14581;1938;8;0;38083;43;2131;6164;10836;2406;2;0;21581;0;0;0;0;0;0;0;0;1382;15231;4497;3;0;0;0;21112;428;27376;92554;12995;7902;9880;0;151136;1538;15340;28047;15274;8420;7487;6;76111;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;I;2;S4;9;AGUDO;RS;01/03/2020;308286;3;372;939;1554;924;528;0;4319;266;14531;15459;26791;14403;12371;0;83821;121;6276;10193;21087;6584;87;0;44347;0;0;0;0;0;0;0;0;377;6480;1854;2;0;0;0;8713;40;47121;57179;5454;2861;2316;0;114971;1693;27462;6242;8261;4733;3723;0;52114;0
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;I;2;S5;9;BURITIS;RO;01/03/2020;307145;101;2139;5903;13367;8455;1340;0;31305;2324;30353;39884;14688;1985;423;0;89658;92;795;1984;1698;225;0;0;4795;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;880;10688;71134;69431;1715;0;0;153848;3591;22100;1834;15;1;0;0;27540;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/03/2020;302444;2;202;502;463;21;0;0;1190;949;25826;64684;74505;8804;2491;0;177259;72;6221;16801;23217;1631;0;0;47942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;813;3173;10238;5670;3434;0;23328;1650;19448;3432;8083;6431;13668;10;52723;0
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;I;2;S5;9;RECIFE;PE;01/03/2020;299821;193;13466;38983;89848;65683;65192;0;273364;81;1985;5896;6562;484;107;0;15116;13;484;1287;1312;193;0;0;3289;0;0;0;0;0;0;0;0;280;2978;1087;1;0;0;0;4346;0;0;0;0;0;0;0;0;193;1491;663;1139;170;51;0;3707;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;I;2;S4;9;CAMBARA;PR;01/03/2020;298973;67;3244;8943;18793;14405;21666;0;67118;564;14763;16816;18790;2306;17;0;53256;24;779;2030;3116;485;0;0;6434;0;0;0;0;0;0;0;0;1916;13425;4563;5;0;0;0;19908;294;26259;43376;10837;4011;423;0;85201;1620;17201;19204;18703;8666;1660;0;67055;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;I;2;S4;9;CAFELANDIA;PR;01/03/2020;293724;86;2066;5667;10341;5694;8979;0;32834;876;8591;14899;12668;1247;2;0;38282;62;1406;4081;6847;1488;4;0;13889;0;0;0;0;0;0;0;0;2836;14451;4727;5;0;0;0;22020;503;37648;51966;8027;3849;1706;0;103699;4162;18120;22355;16684;9487;12192;1;83001;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO – SICREDI CELEIRO RS/SC;88099247;b3S;I;2;S4;9;CAMPO NOVO;RS;01/03/2020;289101;33;660;1838;2860;593;60;0;6043;520;8042;15842;17691;2901;88;0;45084;112;1650;4272;6343;1001;4;0;13382;0;0;0;0;0;0;0;0;929;8453;2986;3;0;0;0;12371;152;45597;51584;1960;1398;359;0;101051;1928;20063;29836;35349;15426;8568;0;111170;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER E DA BOEING BRASIL COMMERCIAL - COOPEREMB;46642294;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;01/03/2020;282506;956;18027;45493;106563;80291;14596;0;265927;1364;1345;2439;4080;434;14;0;9676;0;13;40;122;116;4;0;296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;1125;1445;2938;1012;0;0;6606;0
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;I;2;S5;14;BIGUACU;SC;01/03/2020;281724;27;233;432;285;1;0;0;979;12200;42598;61249;18520;26;0;0;134593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18091;63765;60076;4220;0;0;0;146152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA LIDERANÇA - CRESOL LIDERANÇA;2934201;b3S;I;2;S5;9;CHOPINZINHO;PR;01/03/2020;279684;0;0;0;0;0;0;0;0;615;4100;9632;12015;3002;2112;0;31475;34;473;1168;1745;341;2;0;3764;0;0;0;0;0;0;0;0;12;687;90;0;0;0;0;789;1229;51213;70335;39627;29016;31606;0;223026;571;1680;5080;6910;3442;2930;18;20631;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42873828;b3S;I;2;S4;9;GUAXUPE;MG;01/03/2020;274481;25;827;2031;3192;531;2;0;6607;1424;11886;41796;25300;3797;8;0;84211;48;2002;6586;9702;3777;29;0;22145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;575;4030;110574;3917;609;14;0;119720;3120;22063;8700;5946;1915;54;0;41797;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;I;2;S4;9;NOVA LONDRINA;PR;01/03/2020;274002;91;2136;5713;10294;6571;6022;0;30827;573;7107;12654;11376;1100;59;0;32869;68;1921;5437;9530;2163;8;0;19126;0;0;0;0;0;0;0;0;2976;17879;5386;4;0;0;0;26245;110;14471;32510;57479;8347;1101;0;114017;3611;16343;24419;5585;825;136;0;50918;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;I;2;S5;9;AGUAS MORNAS;SC;01/03/2020;272106;0;0;0;0;0;0;0;0;687;6127;15940;21562;6122;1689;0;52127;169;1905;4581;8724;2184;4;0;17567;0;0;0;0;0;0;0;0;7;405;91;0;0;0;0;502;1302;32922;47666;35647;25940;29737;0;173215;974;4472;9227;9792;3922;277;30;28694;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;I;2;S5;9;CANOINHAS;SC;01/03/2020;268930;26;923;2034;2369;539;53;0;5943;1078;40419;22626;36806;12967;1392;0;115288;115;2348;3752;7465;966;20;0;14667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;100604;15073;7452;2092;1106;0;126449;1684;3869;1031;0;0;0;0;6585;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;I;2;S4;14;SANTO CRISTO;RS;01/03/2020;267250;36;254;584;767;294;38;0;1972;33693;57269;50754;5166;15;0;0;146897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9754;31957;29429;2154;1;0;0;73295;0;0;0;0;0;0;0;0;20584;11467;10695;2290;50;0;0;45086;0
COOPERATIVA DE CREDITO CENTRO-SERRANA DO ESPIRITO SANTO - SICOOB CENTRO-SERRANO;31804966;b3S;I;2;S5;9;SANTA MARIA DE JETIBA;ES;01/03/2020;264282;29;527;1604;2688;1244;9;0;6100;2720;13420;34057;45614;22735;9499;0;128045;116;1821;4861;8780;1797;1;0;17375;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;935;16354;45014;25712;7904;3561;0;99481;2256;7902;1273;829;603;418;0;13281;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;b3S;I;2;S5;9;TRES BARRAS DO PARANA;PR;01/03/2020;262573;0;0;0;0;0;0;0;0;901;4166;9765;9969;2546;440;0;27787;97;566;1516;2726;591;1;0;5497;0;0;0;0;0;0;0;0;9;552;85;0;0;0;0;646;1906;40790;66466;39183;26627;33237;0;208208;785;3175;6467;7145;2357;486;21;20435;0
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;I;2;S4;14;VITORIA;ES;01/03/2020;262381;0;0;0;0;0;0;0;0;65434;92570;97510;6867;0;0;0;262381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;I;2;S4;9;SANTO ANTONIO DA PLATINA;PR;01/03/2020;259503;14;833;2216;3864;1526;546;0;8999;478;10500;16791;14233;2248;54;0;44303;22;1321;3631;5381;810;0;0;11164;0;0;0;0;0;0;0;0;1521;15890;5792;4;0;0;0;23206;91;27618;38587;24001;7235;5136;0;102668;2977;25374;25260;10565;4171;817;0;69163;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;I;2;S4;9;SANTA CRUZ DO SUL;RS;01/03/2020;259003;37;1119;3120;5472;1044;116;0;10909;448;6701;11317;11829;2007;17;0;32319;84;3314;8012;16037;4850;33;0;32328;0;0;0;0;0;0;0;0;980;9033;2620;2;0;0;0;12635;1071;21845;51260;13406;7970;7393;0;102945;1983;16632;22145;13350;7077;6658;22;67866;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;I;2;S5;9;CUIABA;MT;01/03/2020;257185;0;0;0;0;0;0;0;0;867;14766;34567;46009;16640;8101;0;120949;180;6896;18526;29305;6389;8;0;61304;44;1917;3983;10238;8241;12018;3;36444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1229;8757;10943;10729;5075;1755;0;38487;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;I;2;S5;9;MANHUACU;MG;01/03/2020;255987;0;0;0;0;0;0;0;0;1478;7838;15016;18710;4168;40;0;47250;46;926;2400;4277;523;0;0;8171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3147;13168;148313;15708;4109;4903;0;189348;1851;5776;1910;1020;663;0;0;11219;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;I;2;S4;9;ESTACAO;RS;01/03/2020;255215;1;315;876;1294;349;203;0;3039;266;5967;9576;9371;891;306;0;26377;60;1015;2742;4800;1494;2;0;10113;0;0;0;0;0;0;0;0;888;6417;2071;2;0;0;0;9378;28;44160;53951;12490;5847;2864;0;119340;844;11403;17198;16482;11328;29705;9;86968;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA FRONTEIRAS PR/SC/SP - CRESOL FRONTEIRAS PR/SC/SP;5276770;b3S;I;2;S5;9;REALEZA;PR;01/03/2020;252984;0;0;0;0;0;0;0;0;237;4477;10630;13988;4116;2103;0;35551;47;748;1895;3083;750;0;0;6523;0;0;0;0;0;0;0;0;7;411;92;0;0;0;0;510;818;50747;52760;34278;24765;25838;0;189205;806;3056;6306;7461;2564;990;13;21196;0
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/03/2020;252595;0;0;0;0;0;0;0;0;942;17655;45311;63684;23666;13145;0;164403;65;3063;8146;11529;1548;2;0;24352;75;1011;2801;7638;7436;20843;636;40440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;383;7164;4450;4656;4082;2665;0;23399;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB - CREDIAUC/SC;78840071;b3S;I;2;S5;9;CONCORDIA;SC;01/03/2020;249225;6;430;1061;2002;1027;739;0;5266;1958;9593;23181;30324;7759;6108;46;78968;786;6501;18176;39167;9498;9;0;74137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;9548;32442;12906;7575;3174;0;65691;1936;10308;4656;4014;1997;2253;0;25163;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71884498;b3S;I;2;S5;9;CAMPINAS;SP;01/03/2020;248693;0;0;0;0;0;0;0;0;777;12627;34149;53420;22992;21312;0;145276;31;2273;6390;10013;1925;9;0;20642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;522;10916;15797;23913;13472;18156;0;82776;0
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/03/2020;247756;9;427;1213;1583;2;0;0;3234;628;6059;17161;23525;10747;3302;0;61422;8;351;922;1551;437;62;0;3331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308;25214;74405;39903;13196;18001;0;171027;343;5275;1287;532;441;864;0;8742;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;I;2;S5;9;QUIRINOPOLIS;GO;01/03/2020;247017;0;96;221;346;109;0;0;772;1727;12366;25541;25298;8631;1623;1054;76240;44;1001;2619;4158;666;0;0;8487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1772;24943;65741;57575;1163;600;0;151794;533;8018;1169;4;0;0;0;9725;0
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;I;2;S5;14;BENTO GONCALVES;RS;01/03/2020;243950;0;220;278;33;0;0;0;530;9898;79957;114507;39003;55;0;0;243420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;I;1;S3;5;BELO HORIZONTE;MG;01/03/2020;243360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;631;6671;30165;67550;121371;8242;89;234719;184;892;1724;3946;988;907;0;8641;0
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;I;2;S5;9;CRICIUMA;SC;01/03/2020;242742;0;0;0;0;0;0;0;0;790;16813;42429;61102;22937;20069;0;164140;74;3717;9464;13284;2275;3;0;28816;0;938;2484;6080;5330;16011;3232;34076;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;432;4541;3285;2548;2283;2620;0;15709;0
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;I;2;S5;9;MURIAE;MG;01/03/2020;240956;8;532;1303;2623;1660;183;0;6309;1572;7455;26087;30827;20080;4595;0;90617;83;1296;3426;6481;1793;3;0;13083;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;837;10832;49896;37378;24364;1349;0;124654;703;3497;1792;279;21;0;0;6292;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;I;2;S5;9;MAFRA;SC;01/03/2020;239408;19;274;686;1331;788;127;0;3226;985;37506;13553;23444;6269;889;0;82646;77;6142;4077;12241;1425;0;0;23962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;61690;21822;21579;11702;1772;0;118824;779;3618;1448;2444;1843;617;0;10751;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;I;2;S4;9;GOIANIA;GO;01/03/2020;234858;22;384;919;1176;184;12;0;2697;565;7652;13084;8596;544;0;0;30441;56;634;1727;2358;301;0;0;5076;0;0;0;0;0;0;0;0;2455;10822;2999;3;0;0;0;16279;220;20291;60912;35158;584;43;0;117208;2997;14760;35771;6215;2776;638;0;63157;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;I;2;S5;9;IBIRAMA;SC;01/03/2020;233794;0;100;261;252;0;0;0;613;2032;19421;45303;54264;7610;2916;0;131547;91;2166;5819;8915;1588;73;0;18652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3124;12612;30464;29495;5267;2020;0;82982;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;I;2;S4;9;LARANJEIRAS DO SUL;PR;01/03/2020;233716;46;1831;4999;9690;6331;4373;0;27269;456;5872;10688;10853;1412;153;0;29433;26;1054;2908;4190;657;3;0;8838;0;0;0;0;0;0;0;0;1577;12500;3653;2;0;0;0;17731;117;29484;43316;29145;9406;407;0;111874;2550;10540;14134;8043;2118;1188;0;38572;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO – CRESOL TRADIÇÃO;4350225;b3S;I;2;S5;9;FRANCISCO BELTRAO;PR;01/03/2020;233157;0;0;0;0;0;0;0;0;728;3807;9189;11846;3393;1869;0;30832;66;429;1060;1680;413;0;0;3648;0;0;0;0;0;0;0;0;5;792;131;0;0;0;0;928;2239;41711;44448;35404;27616;29982;0;181399;537;1548;6499;4818;2237;692;19;16349;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4379829;n1;I;2;S5;14;CURITIBA;PR;01/03/2020;233124;0;0;0;0;0;0;0;0;60955;83840;82161;6114;0;0;0;233070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;26;17;0;0;0;54;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;I;2;S4;9;GUARIBA;SP;01/03/2020;232981;0;124;337;631;115;0;0;1207;245;14395;18322;7383;947;0;0;41291;5;166;462;703;91;0;0;1427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;395;1055;152204;28761;1118;15;0;183548;103;2271;2600;507;28;0;0;5509;0
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411939;n1;I;2;S5;14;JUNDIAI;SP;01/03/2020;231648;296;1308;2771;1574;10;0;0;5958;9483;14998;21889;11964;433;0;0;58768;4919;23321;54089;74703;9842;4;0;166879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;37;2;2;0;0;0;44;0
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;I;2;S5;9;VARGINHA;MG;01/03/2020;230325;0;0;0;0;0;0;0;0;669;10268;85644;20603;7371;2407;0;126961;13;604;1536;2718;193;2;0;5067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1316;57665;10130;3758;411;0;73325;1152;6831;3247;7641;3768;2333;0;24971;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;I;2;S5;9;PINHALZINHO;SC;01/03/2020;226100;3;131;329;491;114;0;0;1067;2271;15461;31870;55594;24089;17459;4;146747;33;863;2144;3202;553;0;0;6794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;14557;17004;12647;8186;6296;0;58830;1196;3834;961;2462;1512;2695;3;12662;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;I;2;S5;9;ANAPOLIS;GO;01/03/2020;226005;0;0;0;0;0;0;0;0;759;9593;23136;29484;6079;1056;0;70107;152;1911;4026;7309;1501;0;0;14898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;822;13297;23971;69212;3048;0;0;110350;2495;18568;5115;2918;1035;520;0;30650;0
BANCO FIBRA S.A.;58616418;b1;I;2;S3;8;SAO PAULO;SP;01/03/2020;224432;200;106;251;287;44;1;0;889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2035;33953;118341;54281;14931;0;0;223542;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO COOPERAÇÃO RS/SC  – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;I;2;S4;9;NAO-ME-TOQUE;RS;01/03/2020;221616;5;293;757;1119;344;119;0;2637;253;4318;6888;8206;1166;66;0;20897;12;976;2558;4295;1028;3;0;8872;0;0;0;0;0;0;0;0;808;9587;2955;2;0;0;0;13352;47;79646;29039;9553;6194;1429;0;125907;711;11561;18213;10322;5442;3702;0;49951;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2663426;b3S;I;2;S5;9;CONSTANTINA;RS;01/03/2020;219281;0;10;24;38;22;0;0;95;273;4924;4447;7155;3025;1462;0;21286;31;476;1347;2649;568;1;0;5071;0;0;0;0;0;0;0;0;15;416;83;0;0;0;0;514;1098;70400;36956;20117;15373;25767;0;169711;1216;4615;6998;7945;1659;168;3;22604;0
COOPERATIVA DE CREDITO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;01/03/2020;218423;0;10;50;125;38;0;0;222;5143;12285;25826;22794;8330;13;0;74392;46;1615;4103;6645;1081;0;0;13490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4754;4701;85992;6659;1344;242;0;103692;3102;17753;2247;3120;377;28;0;26626;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;I;2;S5;9;LAJINHA;MG;01/03/2020;217044;0;0;0;0;0;0;0;0;1030;6311;66341;39461;8491;309;0;121943;14;323;1382;2485;692;0;0;4896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;1905;36293;29031;7141;10060;0;84596;641;2075;2695;174;23;0;0;5608;0
COOPERATIVA DE CRÉDITO DO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;I;2;S5;9;UNAI;MG;01/03/2020;215174;0;0;0;0;0;0;0;0;359;8323;13283;19527;8256;3565;0;53312;13;400;1129;1989;293;0;0;3824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;796;56967;38180;47501;6995;0;0;150438;417;5201;1684;237;62;0;0;7600;0
