Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;42887;2172;10401;206083;207337;-9701;197636;0;0;0;0;0;895;7678;12297;437163;0;437163
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;42887;4402;57;0;235005;-17576;217428;0;0;0;0;0;11804;181440;19245;434376;0;434376
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;42887;1607;0;200503;183748;-12083;171666;0;0;0;0;0;1840;33090;24733;433439;0;433439
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S5;I;2;CAMPO GRANDE;MS;42887;4525;190;0;225008;-20413;204595;0;0;0;0;0;14149;189101;17531;430091;0;430091
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE - SICREDI NOROESTE MT E ACRE;33022690;b3S;S4;I;2;ARAPUTANGA;MT;42887;7999;1387;0;214634;-15037;199597;0;0;0;0;0;17206;174272;26564;427024;0;427024
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;42887;243;25615;256282;6106;-31;6075;0;0;0;0;0;7457;121380;4143;421195;0;421195
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;42887;3239;9778;17200;302083;-23461;278622;0;0;0;0;0;2380;90691;18969;420880;0;420880
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;42887;17;352891;20373;9396;-47;9349;0;0;0;0;0;165;87;37622;420505;0;420505
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S5;I;2;SANTO ANTONIO DA PLATINA;PR;42887;7170;936;0;219911;-17203;202708;0;0;0;0;0;16933;170784;21132;419664;0;419664
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;2;PORTO ALEGRE;RS;42887;8309;60188;61551;272688;-15132;257556;0;0;0;0;0;20709;4057;2248;414618;0;414618
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;42887;8038;206;0;213769;-16455;197315;0;0;0;0;0;19142;167009;16589;408299;0;408299
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;42887;488;0;286150;48687;-9684;39003;0;0;0;0;0;5771;65563;10411;407385;0;407385
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;42887;2520;3272;0;234571;-12606;221964;0;0;0;0;0;3235;166201;9996;407188;0;407188
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;42887;2175;904;0;273989;-10753;263235;0;0;0;0;0;7559;111987;15787;401647;0;401647
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;42887;4349;0;129622;166147;-4350;161797;0;0;0;0;0;506;88531;14687;399492;0;399492
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70038237;b3S;S5;I;2;NATAL;RN;42887;984;0;0;94400;-9270;85130;0;0;0;0;0;14188;286851;10560;397712;0;397712
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;42887;3828;558;0;128872;-15217;113656;0;0;0;0;0;10447;252894;13120;394502;0;394502
RICO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13434335;n2;S4;I;2;RIO DE JANEIRO;RJ;42887;25;335838;20044;3486;0;3486;0;0;0;0;0;27343;686;6131;393552;0;393552
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;42887;6614;0;0;171292;-7183;164109;0;0;0;0;0;6862;197101;15568;390254;0;390254
SICREDI RECIFE - COOPERATIVA DE CRÉDITO DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL;70241658;b3S;S5;I;2;RECIFE;PE;42887;327;0;0;155813;-3839;151975;0;0;0;0;0;10548;216452;10011;389313;0;389313
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;42887;922;73698;244798;0;0;0;0;0;0;0;0;38882;2289;27049;387638;0;387638
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ESPUMOSO - SICREDI ESPUMOSO RS;87900411;b3S;S4;I;2;ESPUMOSO;RS;42887;702;1569;0;224736;-20783;203953;0;0;0;0;0;6255;152956;19441;384875;0;384875
LEASEPLAN AM S.A. - PRUDENCIAL;1000082963;n1;S4;I;3;BARUERI;SP;42887;3873;0;0;0;0;0;8152;323852;0;-478;331526;5049;38971;2113;381531;0;381531
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;42887;3099;0;0;222490;-6001;216489;0;0;0;0;0;4616;131289;19920;375412;0;375412
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;42887;1532;0;21;194554;-7852;186702;0;0;0;0;0;10343;151559;23410;373566;0;373566
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;42887;4353;0;136677;229821;-19980;209841;0;0;0;0;0;423;572;17268;369134;0;369134
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;42887;3137;7920;0;251172;-6633;244539;0;0;0;0;0;2945;97612;12603;368756;0;368756
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;42887;1107;0;0;230661;-6935;223726;0;0;0;0;0;3804;132349;6791;367777;0;367777
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S5;I;2;JOINVILLE;SC;42887;4338;473;16681;209066;-10918;198147;0;0;0;0;0;14096;117725;15175;366636;0;366636
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42887;101;0;142332;211078;-5478;205599;0;0;0;0;0;2351;0;14591;364974;0;364974
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;42887;1571;0;152248;171828;-5989;165838;0;0;0;0;0;2898;16186;19529;358271;0;358271
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;42887;2922;0;0;172854;-6640;166214;0;0;0;0;0;3190;174090;9908;356324;0;356324
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;42887;3482;458;0;161150;-15085;146065;0;0;0;0;0;14177;168243;16683;349108;0;349108
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;42887;3222;0;516;135941;-6613;129328;0;0;0;0;0;2503;193840;16076;345484;0;345484
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;42887;4890;1057;0;187833;-11114;176718;0;0;0;0;0;11973;135718;14009;344365;0;344365
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;42887;1510;0;166260;168757;-11486;157271;0;0;0;0;0;1380;4489;12473;343383;0;343383
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;42887;2085;61;0;209128;-16498;192630;0;0;0;0;0;7591;126797;14168;343331;0;343331
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S4;I;2;SAO PAULO;SP;42887;239;0;158744;190068;-30613;159455;0;0;0;0;0;7699;483;13263;339883;0;339883
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;42887;1478;0;0;255080;-39065;216015;0;0;0;0;0;2520;104294;9004;333311;0;333311
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;42887;1890;30130;137268;147906;-8989;138917;0;0;0;0;0;10674;7903;5775;332556;0;332556
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;42887;159397;28799;39127;0;0;0;0;0;0;0;0;79172;8;25939;332441;0;332441
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;42887;54;0;206556;119890;-2926;116964;0;0;0;0;0;2967;2549;184;329274;0;329274
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;C;3;SAO PAULO;SP;42887;139;93801;221072;0;0;0;0;0;0;0;0;13399;200;556;329167;0;329167
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;42887;156;0;0;91974;-1972;90001;0;0;0;0;0;141;226017;9937;326253;0;326253
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;42887;804;12000;108436;135782;-964;134818;0;0;0;0;0;50916;491;16225;323690;0;323690
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;42887;1439;37571;26180;269639;-46493;223145;0;0;0;0;0;19967;10551;4672;323526;0;323526
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;42887;2212;4250;0;155651;-8697;146954;0;0;0;0;0;8885;142653;18338;323293;0;323293
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;42887;1153;0;0;108446;-15043;93403;0;0;0;0;0;8232;198034;21321;322142;0;322142
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;42887;3999;0;6;136198;-12537;123660;0;0;0;0;0;2892;182053;9076;321686;0;321686
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;42887;3634;0;177635;126833;-7059;119774;0;0;0;0;0;1175;7856;9090;319165;0;319165
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;42887;2264;17506;3574;186670;-10174;176495;0;0;0;0;0;4612;102794;8084;315329;0;315329
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;42887;3003;0;126213;151205;-10220;140985;0;0;0;0;0;3552;32545;8799;315098;0;315098
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;42887;2457;567;0;111097;-5829;105268;0;0;0;0;0;6309;185207;10776;310584;0;310584
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;S4;I;2;SAO PAULO;SP;42887;1117;4747;282400;300;0;300;0;0;0;0;0;13504;577;5461;308106;0;308106
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;42887;2057;0;73824;162090;-8883;153207;0;0;0;0;0;2334;57551;19001;307974;0;307974
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;42887;2967;11205;0;171083;-6957;164125;0;0;0;0;0;1091;102828;24497;306714;0;306714
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;42887;2245;6633;0;169549;-6922;162627;0;0;0;0;0;2656;119675;9563;303398;0;303398
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;42887;172;0;46005;68736;-2103;66633;0;0;0;0;0;573;178090;11393;302866;0;302866
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;S5;I;2;ESTACAO;RS;42887;1291;1428;0;169419;-13663;155756;0;0;0;0;0;6252;117286;20600;302613;0;302613
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;42887;10410;44639;227525;7809;-78;7731;0;0;0;0;0;7791;1086;3111;302294;0;302294
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;42887;2467;0;1978;136213;-9829;126384;0;0;0;0;0;3849;156491;10624;301792;0;301792
REALIZE CFI - PRUDENCIAL;1000084703;n1;;I;3;PORTO ALEGRE;RS;42887;295950;0;0;0;0;0;0;0;0;0;0;1193;0;4350;301493;0;301493
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;42887;82;13892;15647;241293;-8092;233201;0;0;0;0;0;10399;26792;1088;301102;0;301102
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;42887;5751;1654;0;137628;-11942;125686;0;0;0;0;0;10881;137395;17454;298821;0;298821
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;42887;2987;392;26419;155663;-8044;147619;0;0;0;0;0;9585;102442;8876;298319;0;298319
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;42887;157;18549;0;124209;-5769;118440;0;0;0;0;0;7936;140360;12107;297549;0;297549
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;42887;1124;0;8720;136950;-6236;130713;0;0;0;0;0;2322;143605;9300;295784;0;295784
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;42887;286;209599;62478;0;0;0;0;0;0;0;0;16642;197;1369;290572;0;290572
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;42887;1665;0;52987;202552;-10632;191920;0;0;0;0;0;1476;32055;9509;289612;0;289612
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;42887;1185;0;87754;168941;-14698;154242;0;0;0;0;0;799;31243;14111;289335;0;289335
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;42887;1148;0;178762;91063;-3247;87816;0;0;0;0;0;2924;8842;7980;287472;0;287472
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;42887;1808;0;0;135072;-6852;128220;0;0;0;0;0;5380;133992;16254;285652;0;285652
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;42887;430;0;69754;194590;-3645;190944;0;0;0;0;0;1299;13768;7998;284192;0;284192
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;42887;2783;0;0;136554;-7569;128985;0;0;0;0;0;5251;134644;11672;283335;0;283335
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;S4;I;2;NATAL;RN;42887;797;0;7281;247125;-13520;233605;0;0;0;0;0;14129;23482;2529;281823;0;281823
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S5;I;2;GUARAPUAVA;PR;42887;2552;374;0;141335;-11500;129835;0;0;0;0;0;10362;123179;15413;281715;0;281715
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;42887;947;0;193305;73885;-2145;71740;0;0;0;0;0;505;8046;6995;281539;0;281539
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;42887;6359;0;0;105303;-8956;96347;0;0;0;0;0;11182;153923;13056;280868;0;280868
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S4;I;2;JUNDIAI;SP;42887;1119;9767;97697;179186;-13804;165382;0;0;0;0;0;313;1943;1396;277618;0;277618
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;42887;3491;1334;0;142938;-15957;126980;0;0;0;0;0;14766;105285;25220;277075;0;277075
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;42887;3115;0;1256;101577;-9340;92236;0;0;0;0;0;1068;163034;15586;276296;0;276296
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;42887;2777;0;4354;115091;-7063;108028;0;0;0;0;0;2685;137145;20942;275931;0;275931
COOPERATIVA DE CRÉDITO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;42887;2482;0;0;109888;-5150;104738;0;0;0;0;0;3263;155296;9751;275530;0;275530
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;42887;194;111927;919;122498;-11696;110802;0;0;0;0;0;49780;751;891;275263;0;275263
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;42887;1806;0;0;166562;-8655;157907;0;0;0;0;0;2117;104783;8406;275018;0;275018
SANTINVEST - PRUDENCIAL;1000080446;n1;S4;C;2;FLORIANOPOLIS;SC;42887;3648;15950;0;255641;-53596;202046;0;0;0;0;0;24660;25679;1166;273148;0;273148
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;42887;1996;0;1032;95576;-5864;89712;0;0;0;0;0;2064;160642;17655;273100;0;273100
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;42887;1105;0;1096;84024;-1807;82217;0;0;0;0;0;2965;176681;8407;272471;0;272471
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;42887;1163;0;0;163670;-5820;157849;0;0;0;0;0;6666;83702;15802;265181;0;265181
VR - PRUDENCIAL;1000080408;b1;S4;C;2;BARUERI;SP;42887;710;233146;4181;0;0;0;0;0;0;0;0;26675;199;15;264925;0;264925
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;42887;1467;0;0;121169;-5626;115543;0;0;0;0;0;2784;132603;11177;263574;0;263574
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;42887;1996;0;33790;166820;-3969;162850;0;0;0;0;0;1878;55441;6963;262918;0;262918
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;S4;I;3;RIO DE JANEIRO;RJ;42887;263;59296;115463;2314;-20;2295;0;0;0;0;0;77910;1678;3950;260855;0;260855
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;42887;3863;0;138856;70212;-3732;66480;0;0;0;0;0;1059;40141;10242;260641;0;260641
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S4;I;2;BELO HORIZONTE;MG;42887;70;0;64466;7499;-2748;4751;0;0;0;0;0;701;187379;1951;259318;0;259318
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;42887;2985;0;0;146798;-4737;142061;0;0;0;0;0;3093;98275;12536;258949;0;258949
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;42887;3269;0;1215;59867;-1984;57883;0;0;0;0;0;3053;186702;4540;256661;0;256661
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;42887;278;0;0;149229;-5204;144025;0;0;0;0;0;1743;102979;7202;256227;0;256227
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;42887;8;0;254130;0;0;0;0;0;0;0;0;190;12;742;255082;0;255082
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;42887;3383;0;0;136323;-14896;121427;0;0;0;0;0;2811;118491;8409;254521;0;254521
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;42887;1454;0;0;153501;-4296;149205;0;0;0;0;0;846;85015;15267;251787;0;251787
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;42887;4385;0;988;0;0;0;11513;219265;5416;-3977;232216;17154;1045;794;256581;5416;251166
