Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;42887;52718;0;0;263691;0;316410;0;0;0;0;0;0;0;0;316410;0;10888;327297;0;40480;367777
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S5;I;2;JOINVILLE;SC;42887;50651;0;0;236154;627;287432;0;0;0;0;0;0;0;1710;289141;0;22234;311375;0;55260;366636
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42887;0;0;0;69755;0;69755;0;0;0;0;0;0;0;0;69755;0;10940;80696;0;284278;364974
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;42887;24144;0;0;219873;1778;245795;0;0;0;0;0;0;0;979;246774;0;48608;295381;0;62889;358271
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;42887;44268;0;0;230443;3770;278482;0;0;5669;0;0;0;5669;0;284151;0;28270;312420;0;43904;356324
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;42887;51946;0;0;177830;1730;231506;0;0;0;0;0;0;0;2374;233880;0;61172;295052;0;54056;349108
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;42887;59065;0;0;191545;11;250621;0;0;0;0;0;0;0;15170;265791;0;25840;291632;0;53853;345484
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;42887;41191;0;0;213636;4565;259392;0;0;0;0;0;0;0;2259;261651;0;46068;307719;0;36646;344365
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;42887;32358;0;15229;214797;178;262563;0;0;0;0;0;0;0;1353;263915;0;17175;281090;0;62292;343383
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;42887;47210;0;0;99567;2025;148802;0;0;0;0;0;0;0;0;148802;0;112151;260953;0;82378;343331
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S4;I;2;SAO PAULO;SP;42887;3538;0;0;137884;0;141422;0;0;0;0;0;0;0;0;141422;0;16065;157487;0;182396;339883
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;42887;51402;0;0;263100;3550;318052;0;0;0;0;0;0;0;1212;319264;0;4890;324154;0;9157;333311
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;42887;39036;0;0;144638;876;184550;0;0;32874;0;0;0;32874;0;217424;0;71567;288991;0;43564;332556
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;42887;0;0;0;0;41719;41719;0;0;0;0;0;0;0;222;41942;709;221762;264412;0;68029;332441
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;42887;4125;0;0;170265;2161;176551;0;0;0;0;0;0;0;0;176551;0;10219;186770;0;142504;329274
MIRAE CCTVM LTDA. - PRUDENCIAL;1000082932;n2;S4;C;3;SAO PAULO;SP;42887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91804;91804;0;237363;329167
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES DO CENTRO OESTE DO BRASIL LTDA;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;42887;36031;0;0;187109;3488;226628;0;0;0;0;0;0;0;0;226628;0;9446;236074;0;90179;326253
COMMERZBANK BRASIL - PRUDENCIAL;1000084583;b1;S4;I;3;SAO PAULO;SP;42887;3068;0;0;53;0;3120;0;0;0;0;0;0;0;79856;82977;0;7210;90186;285;233219;323690
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;42887;0;0;0;15712;0;15712;0;0;0;0;0;203803;203803;0;219516;0;51591;271106;0;52420;323526
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;42887;33474;0;0;136125;3172;172771;0;0;0;0;0;0;0;4278;177049;0;54872;231922;0;91371;323293
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;S5;I;2;RIO DE JANEIRO;RJ;42887;34450;0;0;204974;0;239424;0;0;0;0;0;0;0;2010;241433;0;10865;252298;0;69844;322142
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;S5;I;2;ITAUNA;MG;42887;33036;0;0;215511;3364;251910;0;0;0;0;0;0;0;0;251910;0;5719;257629;0;64057;321686
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;42887;38305;0;0;195675;26;234007;0;0;0;0;0;0;0;625;234631;0;41282;275914;0;43251;319165
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;42887;48239;0;0;115021;0;163260;0;0;41976;0;0;0;41976;7059;212295;0;45638;257934;0;57396;315329
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;42887;40712;0;0;173119;0;213832;0;0;4103;0;0;0;4103;0;217935;0;15395;233330;0;81768;315098
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;42887;33421;0;0;196975;44;230440;0;0;0;0;0;0;0;1926;232366;0;44637;277003;0;33582;310584
EASYNVEST - TÍTULO CV SA - PRUDENCIAL;1000082877;n2;S4;I;2;SAO PAULO;SP;42887;0;0;0;0;0;0;14999;0;0;0;0;0;0;0;14999;0;267790;282790;0;25316;308106
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;42887;47204;0;0;159006;3778;209988;0;0;4121;0;0;0;4121;10123;224232;0;32017;256249;0;51726;307974
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;42887;55825;0;0;75650;23;131497;0;0;31441;0;0;0;31441;0;162938;0;45920;208858;0;97855;306714
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;S5;I;2;SAO TIAGO;MG;42887;39000;0;0;136198;2229;177426;0;0;34536;0;0;0;34536;0;211962;0;36570;248532;0;54866;303398
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;S5;I;2;RIO DE JANEIRO;RJ;42887;5746;0;0;259521;0;265267;0;0;0;0;0;0;0;0;265267;0;2570;267837;0;35029;302866
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;S5;I;2;ESTACAO;RS;42887;22844;0;0;118653;2504;144000;0;0;0;0;0;0;0;3976;147976;0;61957;209933;0;92680;302613
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;42887;0;0;4519;109544;0;114063;0;6428;0;0;0;0;6428;0;120491;16115;10565;147171;0;155122;302294
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;S5;I;2;ALFREDO CHAVES;ES;42887;40973;0;0;167115;1406;209494;0;0;0;0;0;0;0;2174;211668;0;25208;236876;0;64915;301792
REALIZE CFI - PRUDENCIAL;1000084703;n1;;I;3;PORTO ALEGRE;RS;42887;0;0;150000;0;0;150000;0;0;0;0;0;0;0;0;150000;0;1735;151735;0;149758;301493
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;42887;3876;0;0;11409;0;15284;0;0;59254;0;0;181559;240813;0;256097;0;20966;277063;0;24040;301102
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;42887;33441;0;0;131374;752;165566;0;0;0;0;0;0;0;3336;168902;0;61752;230654;0;68167;298821
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;42887;44665;0;0;187643;184;232492;0;0;0;0;0;0;0;1440;233931;0;28396;262327;0;35992;298319
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;42887;11188;0;0;120857;0;132045;0;0;16464;0;0;0;16464;0;148508;0;42189;190697;0;106852;297549
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;42887;46160;0;0;151475;579;198214;0;0;0;0;0;0;0;375;198589;0;18947;217535;0;78249;295784
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;S4;I;2;SAO PAULO;SP;42887;0;0;0;0;0;0;200597;0;0;0;0;0;0;0;200597;0;26125;226722;0;63850;290572
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;42887;19698;0;0;132642;136;152476;0;0;3893;0;0;0;3893;1308;157678;0;71502;229179;0;60433;289612
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;42887;22136;0;0;207651;0;229788;0;0;0;0;0;0;0;1068;230856;0;21113;251969;0;37366;289335
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;42887;17643;0;0;180273;9249;207165;0;0;0;0;0;0;0;3072;210237;0;36823;247060;0;40412;287472
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;S5;I;2;BOM DESPACHO;MG;42887;40278;0;0;156805;14524;211607;0;0;0;0;0;0;0;0;211607;0;27242;238849;0;46804;285652
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;42887;31652;0;0;79492;0;111144;0;0;15633;0;0;0;15633;20;126797;0;84103;210900;0;73292;284192
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;S5;I;2;GOVERNADOR VALADARES;MG;42887;46629;0;0;138009;887;185525;0;0;650;0;0;0;650;0;186175;0;49282;235457;0;47878;283335
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;S4;I;2;NATAL;RN;42887;0;0;0;0;0;0;3100;250177;0;0;0;0;250177;4653;257931;0;11137;269068;0;12755;281823
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S5;I;2;GUARAPUAVA;PR;42887;27126;0;0;109028;4135;140288;0;0;0;0;0;0;0;3172;143460;0;66629;210088;0;71627;281715
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59869560;b3S;S5;I;2;ADAMANTINA;SP;42887;21205;0;0;181960;1747;204911;0;0;0;0;0;0;0;0;204911;0;26946;231857;0;49682;281539
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S5;I;2;MARILIA;SP;42887;35806;0;0;173853;7474;217134;0;0;0;0;0;0;0;2405;219539;0;17271;236810;0;44058;280868
FINAMAX S.A. CFI - PRUDENCIAL;1000083436;n1;S4;I;2;JUNDIAI;SP;42887;0;0;0;96706;0;96706;0;0;0;0;0;127935;127935;0;224641;0;6411;231053;0;46565;277618
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;42887;40208;0;0;126138;2277;168622;0;0;0;0;0;0;0;4099;172721;0;65137;237858;0;39216;277075
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;S5;I;2;NOVA IGUACU;RJ;42887;36100;0;0;195747;3682;235530;0;0;0;0;0;0;0;0;235530;0;8137;243667;0;32629;276296
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;42887;35060;0;0;178889;0;213949;0;0;0;0;0;0;0;5502;219451;0;5225;224675;0;51255;275931
COOPERATIVA DE CRÉDITO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;42887;56971;0;0;122319;0;179290;0;0;14448;0;0;0;14448;0;193738;0;40296;234035;1;41494;275530
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;42887;0;0;0;0;8;8;0;0;0;0;0;97920;97920;0;97928;0;59314;157242;0;118021;275263
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;42887;39904;0;0;160795;0;200699;0;0;0;0;0;0;0;0;200699;0;11974;212673;0;62345;275018
SANTINVEST - PRUDENCIAL;1000080446;n1;S4;C;2;FLORIANOPOLIS;SC;42887;0;0;0;66654;0;66654;0;0;0;0;0;105106;105106;0;171760;0;1756;173517;0;99632;273148
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;42887;48166;0;0;104888;984;154038;0;0;0;0;0;0;0;0;154038;0;21251;175289;0;97811;273100
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;42887;20791;0;0;187588;1610;209989;0;0;0;0;0;0;0;0;209989;0;14459;224448;0;48023;272471
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;42887;30979;0;0;133675;630;165284;0;0;0;0;0;0;0;844;166128;0;55842;221970;8;43203;265181
VR - PRUDENCIAL;1000080408;b1;S4;C;2;BARUERI;SP;42887;1163;0;0;136437;0;137600;0;0;0;0;0;0;0;0;137600;0;16807;154407;0;110518;264925
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;42887;59475;0;0;43257;1047;103778;0;0;0;0;0;0;0;0;103778;0;29726;133504;0;130070;263574
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;42887;40377;0;0;152196;46;192620;0;0;3005;0;0;0;3005;552;196177;0;29415;225592;0;37326;262918
ICAP DO BRASIL CTVM LTDA. - PRUDENCIAL;1000082705;n2;S4;I;3;RIO DE JANEIRO;RJ;42887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33900;179013;212913;0;47942;260855
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;S5;I;2;NOVA TRENTO;SC;42887;29604;0;0;176606;1513;207724;0;0;0;0;0;0;0;706;208430;0;4949;213379;0;47262;260641
ECONOMIA CI S.A.-ECONOMISA - PRUDENCIAL;1000083364;n1;S4;I;2;BELO HORIZONTE;MG;42887;0;0;0;0;0;0;0;0;0;0;0;0;0;20730;20730;0;211652;232382;0;26936;259318
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;42887;53854;0;0;123803;329;177986;0;0;1289;0;0;0;1289;0;179275;0;45363;224638;0;34312;258949
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;S5;I;2;RIO DO SUL;SC;42887;45421;0;0;171212;0;216633;0;0;0;0;0;0;0;396;217029;0;12101;229130;0;27531;256661
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;S5;I;2;LAJEADO;RS;42887;16188;0;0;195529;1338;213054;0;0;0;0;0;0;0;0;213054;0;6038;219092;0;37135;256227
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;S4;I;2;PORTO ALEGRE;RS;42887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246506;246506;0;8575;255082
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;S5;I;2;DIVINOPOLIS;MG;42887;54115;0;0;151547;1026;206689;0;0;0;0;0;0;0;25;206714;0;9550;216264;0;38257;254521
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;S5;I;2;SAO GOTARDO;MG;42887;36656;0;0;92419;0;129075;0;0;6642;0;0;0;6642;0;135717;0;62730;198447;0;53340;251787
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;I;3;BARUERI;SP;42887;0;0;0;0;0;0;0;0;0;0;0;0;0;139819;139819;11948;53151;204917;9606;36642;251166
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;S5;I;2;PASSO FUNDO;RS;42887;29788;0;0;198979;0;228767;0;0;0;0;0;0;0;0;228767;0;4311;233078;0;17554;250632
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;42887;3981;0;0;106486;0;110466;694;0;0;0;0;0;0;30376;141536;0;49620;191156;0;59475;250631
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;42887;13340;0;0;66856;10976;91171;0;0;0;0;0;0;0;0;91171;0;40932;132103;0;115115;247218
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;S5;I;2;MONTES CLAROS;MG;42887;37632;0;0;100553;2140;140325;0;0;0;0;0;0;0;12577;152902;0;47375;200277;0;45279;245556
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;42887;42289;0;0;72459;0;114748;0;0;8691;0;0;0;8691;4058;127498;0;58547;186045;0;59009;245054
SICREDI PERNAMBUCRED - COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;S5;I;2;RECIFE;PE;42887;8661;0;0;135563;660;144885;0;0;0;0;0;0;0;39883;184768;0;10218;194985;0;48137;243122
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;42887;57677;0;0;125862;11;183550;0;0;0;0;0;0;0;24;183574;0;4067;187641;0;54925;242566
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;S5;I;2;JOACABA;SC;42887;25657;0;0;173789;21;199467;0;0;0;0;0;0;0;526;199993;0;17949;217942;0;23729;241671
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;S5;I;2;UBERLANDIA;MG;42887;38195;0;0;164312;0;202507;0;0;0;0;0;0;0;0;202507;0;11738;214246;0;23502;237748
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;42887;0;0;0;0;0;0;0;0;0;0;0;0;0;60016;60016;0;3902;63917;0;173705;237622
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;S5;I;2;FLORIANOPOLIS;SC;42887;30071;0;0;160123;896;191091;0;0;0;0;0;0;0;11414;202505;0;4540;207045;0;28922;235967
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;42887;33471;0;0;102384;3645;139500;0;0;0;0;0;0;0;0;139500;0;49634;189133;0;43993;233127
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;42887;3657;0;0;141229;9139;154025;0;0;0;0;0;0;0;21684;175709;0;17421;193130;0;39610;232740
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;S5;I;2;GOIANIA;GO;42887;30909;0;0;102372;43;133324;0;0;0;0;0;0;0;0;133324;0;4676;138000;0;93620;231620
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;42887;0;0;0;18633;0;18633;0;0;0;0;0;115288;115288;0;133921;0;46994;180915;0;45647;226562
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;42887;22218;0;0;79739;0;101957;0;0;0;0;0;0;0;1063;103019;0;61691;164711;0;60780;225491
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S4;I;2;FLORIANOPOLIS;SC;42887;0;0;0;13586;0;13586;0;0;0;0;0;72887;72887;0;86473;0;34701;121174;0;103628;224803
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;42887;44715;0;0;78068;0;122783;0;0;0;0;0;0;0;33671;156454;0;8218;164672;0;59573;224245
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;42887;19073;0;0;127299;1330;147702;0;0;3992;0;0;0;3992;1097;152791;0;35587;188378;0;34844;223222
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA ? SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;42887;62582;0;0;78527;0;141109;0;0;0;0;0;0;0;0;141109;0;28789;169898;0;52565;222463
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;42887;33801;0;0;133862;915;168578;0;0;0;0;0;0;0;0;168578;0;16459;185037;0;35067;220104
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;42887;0;0;0;26021;0;26021;0;0;0;0;0;126400;126400;0;152421;0;27849;180270;0;38086;218356
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;S5;I;2;SAO ROQUE DE MINAS;MG;42887;36834;0;0;100075;0;136909;0;0;2740;0;0;0;2740;2020;141670;0;38269;179939;0;37927;217865
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;42887;39487;0;0;111540;0;151027;0;0;0;0;0;0;0;0;151027;0;28221;179248;0;36791;216039
