Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;42887;47284;0;47284;0;47284;350090;NA;NA;NA;NA;NA;NA;350090;0;0,1351;0,1351;0,1351;NI%;0,1483
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;42887;117440;0;117440;0;117440;54089;140964;0;8294;0;149258;139434;342781;173233;0,3426;0,3426;0,3426;0,6779;0,1152
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;2;PORTO ALEGRE;RS;42887;84492;0;84492;0;84492;258949;2027;0;0;0;2027;76507;337483;413878;0,2504;0,2504;0,2504;0,2041;0,0111
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;42887;56643;0;56643;0;56643;309537;0;0;2496;0;2496;21229;333262;1767795;0,17;0,17;0,17;0,032;0,0875
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;S5;I;2;CHAPECO;SC;42887;67886;0;67886;0;67886;328372;NA;NA;NA;NA;NA;NA;328372;0;0,2067;0,2067;0,2067;NI%;0,0974
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;42887;98017;0;98017;0;98017;274815;0;0;4;0;4;51181;326000;464322;0,3007;0,3007;0,3007;0,2111;0,0139
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;42887;261178;0;261178;0;261178;68820;11711;0;70;0;11780;245110;325711;384446;0,8019;0,8019;0,8019;0,6794;0,0917
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;42887;93216;0;93216;0;93216;322559;NA;NA;NA;NA;NA;NA;322559;0;0,289;0,289;0,289;NI%;0,1852
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;42887;62866;0;62866;0;62866;321507;NA;NA;NA;NA;NA;NA;321507;0;0,1955;0,1955;0,1955;NI%;0,1768
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;42887;70647;0;70647;0;70647;320008;NA;NA;NA;NA;NA;NA;320008;0;0,2208;0,2208;0,2208;NI%;0,2056
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;42887;71355;0;71355;0;71355;317857;NA;NA;NA;NA;NA;NA;317857;0;0,2245;0,2245;0,2245;NI%;0,1486
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;S4;I;2;FLORIANOPOLIS;SC;42887;103628;0;103628;0;103628;184794;0;0;0;0;0;132176;316969;0;0,3269;0,3269;0,3269;NI%;0,0015
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;b3S;S5;I;2;CAXIAS DO SUL;RS;42887;80016;0;80016;0;80016;316160;NA;NA;NA;NA;NA;NA;316160;0;0,2531;0,2531;0,2531;NI%;0,0475
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S5;I;2;CAMPO GRANDE;MS;42887;76198;0;76198;0;76198;315974;NA;NA;NA;NA;NA;NA;315974;0;0,2412;0,2412;0,2412;NI%;0,1112
BRICKELL S.A. CFI - PRUDENCIAL;1000083601;n1;S4;I;2;SAO PAULO;SP;42887;23428;0;23428;14942;38369;266527;0;0;3887;0;3887;39897;310311;0;0,0755;0,0755;0,1236;NI%;0,0124
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S5;I;2;SANTO ANTONIO DA PLATINA;PR;42887;58601;0;58601;4101;62702;309181;NA;NA;NA;NA;NA;NA;309181;0;0,1895;0,1895;0,2028;NI%;0,1757
BARIGUI - PRUDENCIAL;1000080893;n1;S4;C;2;CURITIBA;PR;42887;53842;0;53842;0;53842;290944;0;0;0;0;0;16945;307889;0;0,1749;0,1749;0,1749;NI%;0,0116
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;42887;152946;0;152946;0;152946;91745;55267;0;75444;0;130711;84144;306600;332283;0,4988;0,4988;0,4988;0,4603;0,0126
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;42887;80305;0;80305;0;80305;306509;NA;NA;NA;NA;NA;NA;306509;0;0,262;0,262;0,262;NI%;0,1964
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;42887;81419;0;81419;0;81419;280900;464;0;0;0;464;23091;304454;390319;0,2674;0,2674;0,2674;0,2086;0,0837
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;42887;53865;0;53865;0;53865;270977;0;0;536;0;536;32493;304007;587345;0,1772;0,1772;0,1772;0,0917;0,0961
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;42887;52127;0;52127;0;52127;303060;NA;NA;NA;NA;NA;NA;303060;0;0,172;0,172;0,172;NI%;0,1409
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;42887;74858;0;74858;0;74858;302888;NA;NA;NA;NA;NA;NA;302888;0;0,2471;0,2471;0,2471;NI%;0,0777
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;S5;I;2;GOIANIA;GO;42887;142487;0;142487;0;142487;302294;NA;NA;NA;NA;NA;NA;302294;0;0,4714;0,4714;0,4714;NI%;0,0199
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;42887;89967;0;89967;0;89967;272912;0;0;0;0;0;28929;301842;422647;0,2981;0,2981;0,2981;0,2129;0,0577
QUERO-QUERO - PRUDENCIAL;1000080831;n1;S4;I;2;SANTO CRISTO;RS;42887;37045;0;37045;0;37045;153112;0;0;0;0;0;148003;301115;0;0,123;0,123;0,123;NI%;0,0226
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;S5;I;2;CURITIBA;PR;42887;142501;0;142501;0;142501;299987;NA;NA;NA;NA;NA;NA;299987;0;0,475;0,475;0,475;NI%;0,0013
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S5;I;2;JOINVILLE;SC;42887;53233;0;53233;0;53233;297469;NA;NA;NA;NA;NA;NA;297469;0;0,179;0,179;0,179;NI%;0,1659
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;42887;43632;0;43632;0;43632;293501;NA;NA;NA;NA;NA;NA;293501;0;0,1487;0,1487;0,1487;NI%;0,1017
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA - UNICRED BLUMENAU;73443863;b3S;S5;I;2;BLUMENAU;SC;42887;56750;0;56750;0;56750;292916;NA;NA;NA;NA;NA;NA;292916;0;0,1937;0,1937;0,1937;NI%;0,1169
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;42887;42555;0;42555;0;42555;287916;NA;NA;NA;NA;NA;NA;287916;0;0,1478;0,1478;0,1478;NI%;0,1259
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;S5;I;2;ESTACAO;RS;42887;91727;0;91727;0;91727;286040;NA;NA;NA;NA;NA;NA;286040;0;0,3207;0,3207;0,3207;NI%;0,0826
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;42887;70278;0;70278;0;70278;263139;0;0;6379;0;6379;13697;283214;3828547;0,2481;0,2481;0,2481;0,0184;0,0329
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;42887;75813;0;75813;0;75813;282288;NA;NA;NA;NA;NA;NA;282288;0;0,2686;0,2686;0,2686;NI%;0,0395
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;42887;66561;0;66561;0;66561;277051;NA;NA;NA;NA;NA;NA;277051;0;0,2402;0,2402;0,2402;NI%;0,0994
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;S4;I;2;FRANCA;SP;42887;73292;0;73292;0;73292;246488;0;0;0;0;0;29454;275942;316567;0,2656;0,2656;0,2656;0,2315;0,0081
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;42887;45097;0;45097;0;45097;263638;0;0;0;0;0;10762;274400;444838;0,1643;0,1643;0,1643;0,1014;0,2401
CONFIDENCE - PRUDENCIAL;1000080783;b2;S4;C;2;SAO PAULO;SP;42887;52435;0;52435;0;52435;25591;108965;0;1259;0;110224;138570;274385;317196;0,1911;0,1911;0,1911;0,1653;0,1973
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;42887;34628;0;34628;0;34628;257801;0;0;0;0;0;11330;269131;396674;0,1287;0,1287;0,1287;0,0873;0,1842
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;42887;96383;0;96383;0;96383;265518;NA;NA;NA;NA;NA;NA;265518;0;0,363;0,363;0,363;NI%;0,12
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;42887;79909;0;79909;0;79909;264953;NA;NA;NA;NA;NA;NA;264953;0;0,3016;0,3016;0,3016;NI%;0,0654
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;S5;I;2;MACEIO;AL;42887;142565;0;142565;0;142565;264368;NA;NA;NA;NA;NA;NA;264368;0;0,5393;0,5393;0,5393;NI%;0,0054
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;42887;62251;0;62251;0;62251;264039;NA;NA;NA;NA;NA;NA;264039;0;0,2358;0,2358;0,2358;NI%;0,0329
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S5;I;2;GUARAPUAVA;PR;42887;70370;0;70370;1390;71760;262722;NA;NA;NA;NA;NA;NA;262722;0;0,2678;0,2678;0,2731;NI%;0,0797
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;S4;I;2;BELO HORIZONTE;MG;42887;36663;0;36663;0;36663;215050;0;0;0;0;0;45451;260501;330416;0,1407;0,1407;0,1407;0,111;0,025
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2090126;b3S;S5;I;2;PASSOS MAIA;SC;42887;60433;0;60433;0;60433;260144;NA;NA;NA;NA;NA;NA;260144;0;0,2323;0,2323;0,2323;NI%;0,0498
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;42887;52111;0;52111;0;52111;259743;NA;NA;NA;NA;NA;NA;259743;0;0,2006;0,2006;0,2006;NI%;0,1659
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;42887;38333;0;38333;0;38333;172698;0;0;74170;0;74170;12729;259597;1045709;0,1477;0,1477;0,1477;0,0367;0,0136
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;42887;112140;0;112140;0;112140;256122;NA;NA;NA;NA;NA;NA;256122;0;0,4378;0,4378;0,4378;NI%;0,0421
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;42887;248864;0;248864;0;248864;24236;0;0;0;576;576;230503;255315;401164;0,9747;0,9747;0,9747;0,6204;0,0074
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;42887;42881;0;42881;0;42881;222755;11;0;24947;0;24958;6697;254410;1528732;0,1686;0,1686;0,1686;0,0281;0,2118
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;42887;73273;0;73273;0;73273;253568;NA;NA;NA;NA;NA;NA;253568;0;0,289;0,289;0,289;NI%;0,0472
DIRECAO S.A. CFI - PRUDENCIAL;1000083625;n1;S4;I;2;SANTOS;SP;42887;53058;0;53058;0;53058;197062;0;0;35997;0;35997;19931;252990;0;0,2097;0,2097;0,2097;NI%;0,0035
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;42887;284278;0;284278;0;284278;251880;NA;NA;NA;NA;NA;NA;251880;0;1,1286;1,1286;1,1286;NI%;0,029
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;S5;I;2;SANTOS;SP;42887;55983;0;55983;0;55983;250980;NA;NA;NA;NA;NA;NA;250980;0;0,2231;0,2231;0,2231;NI%;0,0596
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;42887;40457;0;40457;0;40457;248659;NA;NA;NA;NA;NA;NA;248659;0;0,1627;0,1627;0,1627;NI%;0,055
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;42887;57380;0;57380;0;57380;248486;NA;NA;NA;NA;NA;NA;248486;0;0,2309;0,2309;0,2309;NI%;0,0301
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;42887;82563;0;82563;0;82563;247084;NA;NA;NA;NA;NA;NA;247084;0;0,3342;0,3342;0,3342;NI%;0,0857
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;42887;8945;0;8945;0;8945;246212;NA;NA;NA;NA;NA;NA;246212;0;0,0363;0,0363;0,0363;NI%;0,412
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZONAS OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;S4;I;2;GOIANIA;GO;42887;57459;0;57459;0;57459;211572;831;350;11494;311;12987;19615;244175;1054992;0,2353;0,2353;0,2353;0,0545;0,0519
AFEAM - PRUDENCIAL;1000081108;n1;S4;I;1;MANAUS;AM;42887;115778;0;115778;0;115778;177968;0;0;11580;0;11580;53805;243353;0;0,4758;0,4758;0,4758;NI%;0,0869
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;42887;43464;0;43464;0;43464;193389;0;0;0;0;0;49485;242874;344528;0,179;0,179;0,179;0,1262;0,0571
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;42887;81745;0;81745;0;81745;191929;0;0;0;0;0;47023;238952;329008;0,3421;0,3421;0,3421;0,2485;0,0342
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;42887;17538;0;17538;0;17538;224406;34;14;4997;13;5059;9074;238539;661947;0,0735;0,0735;0,0735;0,0265;0,4376
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;S4;I;2;CURITIBA;PR;42887;32859;0;32859;0;32859;206104;0;0;9253;0;9253;22030;237387;0;0,1384;0,1384;0,1384;NI%;0,0313
ANDBANK - PRUDENCIAL;1000081256;b1;S4;C;3;SAO PAULO;SP;42887;67233;0;67233;0;67233;61769;4750;0;140998;0;145748;28576;236093;123993;0,2848;0,2848;0,2848;0,5422;0,108
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;42887;31437;0;31437;0;31437;99258;0;0;132311;0;132311;4378;235946;421195;0,1332;0,1332;0,1332;0,0746;0,0321
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;42887;34600;0;34600;0;34600;202785;0;0;0;0;0;32499;235284;318374;0,1471;0,1471;0,1471;0,1087;0,295
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;42887;34561;0;34561;1390;35951;222839;0;0;564;0;564;11053;234456;343873;0,1474;0,1474;0,1533;0,1005;0,1079
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;S5;I;2;TRES COROAS;RS;42887;36968;0;36968;0;36968;233246;NA;NA;NA;NA;NA;NA;233246;0;0,1585;0,1585;0,1585;NI%;0,205
BCO KDB BRASIL S.A. - PRUDENCIAL;1000081603;b1;S4;C;3;SAO PAULO;SP;42887;204788;0;204788;0;204788;198963;5484;0;0;0;5484;25136;229582;1029503;0,892;0,892;0,892;0,1989;0,0019
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;42887;38613;0;38613;2949;41561;200947;0;0;0;0;0;27006;227953;427516;0,1694;0,1694;0,1823;0,0903;0,1402
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;42887;59573;0;59573;0;59573;227798;NA;NA;NA;NA;NA;NA;227798;0;0,2615;0,2615;0,2615;NI%;0,0038
BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;1000081823;b1;S4;I;3;SAO PAULO;SP;42887;98311;0;98311;0;98311;167856;584;0;0;0;584;56327;224767;536183;0,4374;0,4374;0,4374;0,1834;0,0181
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;42887;37326;0;37326;0;37326;223975;NA;NA;NA;NA;NA;NA;223975;0;0,1667;0,1667;0,1667;NI%;0,0737
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;42887;40412;0;40412;0;40412;223861;NA;NA;NA;NA;NA;NA;223861;0;0,1805;0,1805;0,1805;NI%;0,0588
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;I;3;RIO DE JANEIRO;RJ;42887;45241;0;45241;0;45241;65810;0;0;473;0;473;156242;222525;0;0,2033;0,2033;0,2033;NI%;0,0874
BEXS - PRUDENCIAL;1000080862;b2;S4;C;2;SAO PAULO;SP;42887;37928;0;37928;0;37928;21089;38777;0;31;0;38809;156372;216270;88088;0,1754;0,1754;0,1754;0,4306;0,1048
REALIZE CFI - PRUDENCIAL;1000084703;n1;;I;3;PORTO ALEGRE;RS;42887;147365;0;147365;0;147365;62863;0;0;0;0;0;152457;215320;298737;0,6844;0,6844;0,6844;0,4933;0,0144
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;42887;57223;0;57223;0;57223;215228;NA;NA;NA;NA;NA;NA;215228;0;0,2659;0,2659;0,2659;NI%;0,0739
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;S4;C;2;SAO PAULO;SP;42887;39326;0;39326;0;39326;123028;0;0;24507;0;24507;66738;214273;0;0,1835;0,1835;0,1835;NI%;0,0487
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;42887;43221;0;43221;0;43221;208454;NA;NA;NA;NA;NA;NA;208454;0;0,2073;0,2073;0,2073;NI%;0,1031
MÚLTIPLA CFI S/A - PRUDENCIAL;1000083584;n1;S4;C;2;ARAXA;MG;42887;32660;0;32660;0;32660;144756;0;0;0;0;0;62645;207401;0;0,1575;0,1575;0,1575;NI%;0,0609
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;42887;51726;0;51726;0;51726;206004;NA;NA;NA;NA;NA;NA;206004;0;0,2511;0,2511;0,2511;NI%;0,2436
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;42887;130070;0;130070;0;130070;203461;NA;NA;NA;NA;NA;NA;203461;0;0,6393;0,6393;0,6393;NI%;0,0294
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;S4;I;2;ELDORADO;RS;42887;32472;0;32472;0;32472;106884;0;0;0;0;0;91892;198777;0;0,1634;0,1634;0,1634;NI%;0
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;S4;I;2;SAO PAULO;SP;42887;43809;0;43809;0;43809;117566;0;0;11;0;11;78545;196123;0;0,2234;0,2234;0,2234;NI%;0,0392
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;42887;53837;0;53837;0;53837;194755;NA;NA;NA;NA;NA;NA;194755;0;0,2764;0,2764;0,2764;NI%;0,1581
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;S5;I;2;CASCAVEL;PR;42887;56843;0;56843;0;56843;193523;NA;NA;NA;NA;NA;NA;193523;0;0,2937;0,2937;0,2937;NI%;0,0836
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;S5;I;2;GOIANIA;GO;42887;58877;0;58877;0;58877;193118;NA;NA;NA;NA;NA;NA;193118;0;0,3049;0,3049;0,3049;NI%;0,0365
SICREDI RECIFE - COOPERATIVA DE CRÉDITO DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL;70241658;b3S;S5;I;2;RECIFE;PE;42887;76176;0;76176;0;76176;192914;NA;NA;NA;NA;NA;NA;192914;0;0,3949;0,3949;0,3949;NI%;0,0293
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;42887;62259;0;62259;0;62259;192665;NA;NA;NA;NA;NA;NA;192665;0;0,3231;0,3231;0,3231;NI%;0,0204
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87789178;b3S;S5;I;2;PALMEIRA DAS MISSOES;RS;42887;50474;0;50474;0;50474;192265;NA;NA;NA;NA;NA;NA;192265;0;0,2625;0,2625;0,2625;NI%;0,0616
