Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total_Carteira_PF;PF_Consignado_Vencido_15d;PF_Consignado_Vencer_90d;PF_Consignado_Vencer_91-360d;PF_Consignado_Vencer_361-1080d;PF_Consignado_Vencer_1081-1800d;PF_Consignado_Vencer_1801-5400d;PF_Consignado_Vencer_acima_5400d;PF_Consignado_TOTAL;PF_Não_Consignado_Vencido_15d;PF_Não_Consignado_Vencer_90d;PF_Não_Consignado_Vencer_91-360d;PF_Não_Consignado_Vencer_361-1080d;PF_Não_Consignado_Vencer_1081-1800d;PF_Não_Consignado_Vencer_1801-5400d;PF_Não_Consignado_Vencer_acima_5400d;PF_Não_Consignado_TOTAL;PF_Veículos_Vencido_15d;PF_Veículos_Vencer_90d;PF_Veículos_Vencer_91-360d;PF_Veículos_Vencer_361-1080d;PF_Veículos_Vencer_1081-1800d;PF_Veículos_Vencer_1801-5400d;PF_Veículos_Vencer_acima_5400d;PF_Veículos_TOTAL;PF_Hab_Vencido_15d;PF_Hab_Vencer_90d;PF_Hab_Vencer_91-360d;PF_Hab_Vencer_361-1080d;PF_Hab_Vencer_1081-1800d;PF_Hab_Vencer_1801-5400d;PF_Hab_Vencer_acima_5400d;PF_Hab_TOTAL;PF_Cartão_Vencido_15d;PF_Cartão_Vencer_90d;PF_Cartão_Vencer_91-360d;PF_Cartão_Vencer_361-1080d;PF_Cartão_Vencer_1081-1800d;PF_Cartão_Vencer_1801-5400d;PF_Cartão_Vencer_acima_5400d;PF_Cartão_TOTAL;PF_Rural_Vencido_15d;PF_Rural_Vencer_90d;PF_Rural_Vencer_91-360d;PF_Rural_Vencer_361-1080d;PF_Rural_Vencer_1081-1800d;PF_Rural_Vencer_1801-5400d;PF_Rural_Vencer_acima_5400d;PF_Rural_TOTAL;PF_Outros_Vencido_15d;PF_Outros_Vencer_90d;PF_Outros_Vencer_91-360d;PF_Outros_Vencer_361-1080d;PF_Outros_Vencer_1081-1800d;PF_Outros_Vencer_1801-5400d;PF_Outros_Vencer_acima_5400d;Outros_TOTAL;Total_Exterior_PF
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;I;2;S5;9;JOINVILLE;SC;01/09/2017;57049;24;957;2620;4547;1521;306;0;9975;251;3036;6360;6912;989;82;0;17631;51;1496;3948;5687;871;4;0;12057;0;0;0;0;0;0;0;0;446;7130;1978;0;0;0;0;9555;0;396;183;141;0;0;0;720;656;4226;1101;804;287;17;19;7111;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MONTE CARMELO E REGIÃO LTDA - SICOOB MONTECREDI;71392047;b3S;I;2;S5;9;MONTE CARMELO;MG;01/09/2017;56566;0;15;43;46;0;0;0;103;53;1487;1675;1479;1176;0;0;5870;11;113;291;364;28;0;0;807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19798;13143;14234;0;0;0;47175;28;2388;144;46;4;0;0;2611;0
BANCO BONSUCESSO S.A.;71027866;b1;I;2;S4;8;BELO HORIZONTE;MG;01/09/2017;55853;970;6154;11018;8800;1339;11;0;28292;264;1005;9012;3736;2878;641;0;17535;604;1849;3895;2744;0;0;0;9092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;205;547;114;0;0;934;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38588174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;01/09/2017;55767;0;0;0;0;0;0;0;0;173;2277;5917;4524;217;1;0;13110;20;275;808;1480;195;0;0;2777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;9158;9229;10575;0;0;0;29228;788;3060;4980;1522;301;2;0;10653;0
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA. - SICOOB;1187961;b3S;I;2;S5;9;BRASILIA;DF;01/09/2017;55648;0;68;174;373;41;0;0;657;789;2020;6614;3186;476;0;0;13084;0;177;483;701;124;0;0;1485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;6713;29559;1449;210;0;0;38234;183;1272;724;9;0;0;0;2188;0
COOPERATIVA DE CRÉDITO, DE POUPANÇA E INVESTIMENTO DO ESTADO DE MATO GROSSO E NO MUNICÍPIO DE CAMPO GRANDE - MS - SICOOB UNIÃO PANTANEIRO;3326437;b3S;I;2;S5;9;CUIABA;MT;01/09/2017;55588;25;756;1866;4341;2144;617;0;9750;634;5361;9212;9966;1172;334;0;26678;0;52;148;215;119;0;0;534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;12323;1811;85;0;0;14404;681;2169;1365;7;1;0;0;4223;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;I;2;S5;9;BELEM;PA;01/09/2017;55499;93;3752;9010;22281;15121;2923;0;53180;127;301;560;972;171;9;0;2139;0;5;7;9;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;112;0;0;4;0;0;159;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;I;2;S5;9;ITAUNA;MG;01/09/2017;55069;0;53;125;184;19;0;0;382;447;7349;8403;6174;242;0;0;22614;20;324;765;579;34;0;0;1721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2809;4109;13268;0;0;0;20190;426;6715;1824;1165;32;0;0;10162;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;I;2;S5;9;GUARANESIA;MG;01/09/2017;55063;0;1;2;7;11;0;0;21;1260;2575;4104;7792;2407;2;0;18140;17;205;496;482;2;0;0;1202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;319;15786;12875;4756;0;0;0;33735;196;742;969;57;0;0;0;1966;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;I;2;S5;9;SAO JOAO DO TRIUNFO;PR;01/09/2017;55019;0;0;0;0;0;0;0;0;426;400;1948;1451;318;35;0;4577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;101;32;0;0;0;0;136;2354;3633;12952;9724;6623;11386;0;46671;190;196;1006;1258;580;111;293;3635;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/09/2017;54929;0;18;37;12;0;0;0;67;114;3699;6310;10906;4977;0;0;26006;9;341;830;789;0;0;0;1969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10275;648;2451;0;0;0;13374;239;6138;2868;3873;396;0;0;13513;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO LTDA   SICOOB SERTÃO;2057584;b3S;I;2;S5;9;PINTADAS;BA;01/09/2017;54905;28;986;2718;7241;2071;627;0;13671;1627;4075;7026;8528;2396;1773;0;25424;77;627;1531;2406;396;4;0;5041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;49;2466;2109;113;149;0;4977;479;4793;308;140;36;35;0;5791;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE IVAIPORA - CRESOL IVAIPORA;5231945;b3S;I;2;S5;9;IVAIPORA;PR;01/09/2017;54893;0;0;0;0;0;0;0;0;697;940;2254;2316;716;98;0;7022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;162;23;0;0;0;0;185;1273;6537;18348;9098;6042;2962;0;44260;174;582;699;1074;455;129;314;3426;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA ALIANÇA - CRESOL ALIANÇA;5138766;b3S;I;2;S5;9;PEROLA D'OESTE;PR;01/09/2017;54705;0;0;0;0;0;0;0;0;159;1190;2938;4050;1053;168;0;9557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;136;19;0;0;0;0;191;736;5161;16691;7336;5275;6958;0;42156;119;451;615;774;500;119;223;2801;0
COOPERATIVA DE CRÉDITO DO NORTE DE RONDÔNIA LTDA. – CREDISIS CREDIARI;3222753;b3S;I;2;S5;9;ARIQUEMES;RO;01/09/2017;54674;0;0;0;0;0;0;0;0;1491;8895;26479;578;5;0;0;37449;3;876;1872;1418;10;0;0;4178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;8839;4147;1;0;0;0;13047;0
COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC;3419786;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/09/2017;54671;50;2691;5744;14214;12574;14152;0;49424;41;555;730;1313;459;106;0;3203;3;142;370;726;146;0;0;1387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;233;279;124;4;0;0;657;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73398646;b3S;I;2;S5;9;VALENTE;BA;01/09/2017;53961;167;2649;6802;18889;4238;696;0;33440;731;1653;2901;2246;260;92;0;7883;113;309;767;942;99;0;0;2230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;2984;2031;314;205;264;0;5863;549;3643;253;93;6;0;0;4546;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JORGE D'OESTE - CRESOL SAO JORGE D'OESTE;2934201;b3S;I;2;S5;9;SAO JORGE D'OESTE;PR;01/09/2017;53499;0;0;0;0;0;0;0;0;70;652;1696;2289;513;16;0;5235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;20;0;0;0;0;154;102;4580;17621;8579;6578;7999;0;45458;56;173;673;972;578;88;112;2652;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;I;2;S5;9;ERECHIM;RS;01/09/2017;53138;0;0;0;0;0;0;0;0;43;1701;4648;8685;5144;6464;0;26685;1;320;770;761;69;0;0;1921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1865;5920;8935;3808;3979;0;24533;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;I;2;S5;9;SALVADOR;BA;01/09/2017;52952;42;2111;5307;12906;12061;16416;0;48842;163;297;1714;532;139;15;0;2860;1;62;193;416;48;0;0;720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;187;235;22;0;0;0;530;0
COOPERATIVA DE CRÉDITO DO OESTE MINEIRO E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB CREDIOESTE;25420696;b3S;I;2;S5;9;ABAETE;MG;01/09/2017;52885;7;34;81;155;25;0;0;300;224;3288;9451;7103;1670;247;0;21984;20;73;175;242;13;0;0;522;0;0;0;0;0;0;0;0;0;2;4;3;0;0;0;8;409;5253;9690;10038;1;0;0;25392;544;2848;1223;61;3;0;0;4678;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;I;2;S5;9;CAMPOS ALTOS;MG;01/09/2017;52847;0;0;0;0;0;0;0;0;107;2126;1227;1665;299;0;0;5424;10;275;629;697;70;0;0;1681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;13800;7498;12952;0;0;0;34436;214;4615;1218;4119;1141;0;0;11306;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1705236;b3S;I;2;S5;9;SANTANA DO LIVRAMENTO;RS;01/09/2017;52638;0;0;0;0;0;0;0;0;347;4184;10514;15678;4796;783;0;36302;39;807;2036;3016;479;1;0;6377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;3374;4032;1907;517;15;0;9959;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/09/2017;52580;0;0;0;0;0;0;0;0;417;4497;10355;13257;2919;1176;0;32621;23;1134;2998;6253;1020;0;0;11428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;285;4925;675;830;653;1162;0;8530;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;01/09/2017;51780;0;0;0;0;0;0;0;0;446;4185;9271;11753;468;131;0;26254;9;220;449;767;3;0;0;1449;0;0;0;0;0;0;0;0;522;7924;1692;1;0;0;0;10138;0;0;0;0;0;0;0;0;173;12195;1561;10;0;0;0;13939;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;I;2;S5;9;LAGOA DA PRATA;MG;01/09/2017;51223;0;0;0;0;0;0;0;0;50;3185;9413;8970;1538;11;0;23167;0;29;74;119;14;0;0;235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3448;6610;6562;0;0;0;16620;257;7374;2133;1363;72;0;0;11200;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;I;2;S5;9;TENENTE PORTELA;RS;01/09/2017;51020;0;14;43;146;23;0;0;226;7;312;791;1177;302;86;0;2675;33;273;622;778;115;0;0;1820;0;0;0;0;0;0;0;0;0;240;23;0;0;0;0;263;160;1897;14395;6393;3944;969;0;27758;669;2544;6858;5382;1272;1183;370;18278;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/09/2017;50840;53;2639;6384;15265;9550;7796;0;41687;180;1286;592;833;167;5;0;3062;89;455;1229;2689;550;1;0;5013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;224;466;51;47;0;0;1077;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;I;2;S5;9;VITOR MEIRELES;SC;01/09/2017;50785;0;0;0;0;0;0;0;0;172;273;7999;1765;666;55;0;10928;0;13;26;26;0;0;0;65;0;0;0;0;0;0;0;0;5;64;8;0;0;0;0;77;390;1376;7553;4789;3802;5594;0;23503;692;2409;5530;4991;2316;98;174;16211;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;I;2;S5;9;FORMIGA;MG;01/09/2017;50699;0;33;91;291;0;0;0;415;420;4868;6898;6326;941;813;0;20267;2;204;493;613;41;0;0;1353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9072;2647;8935;0;0;0;20654;999;4467;1921;622;1;0;0;8010;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4230630;n1;I;2;S5;10;SAO PAULO;SP;01/09/2017;50318;0;0;0;0;0;0;0;0;22857;20680;6782;0;0;0;0;50318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;01/09/2017;49657;12;215;660;952;192;0;0;2031;734;3769;6538;7675;729;0;0;19445;48;934;2173;3038;387;0;0;6580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2753;6806;3165;475;226;0;13441;546;5986;1440;175;13;0;0;8160;0
COOPERATIVA DE CRÉDITO DO IGUAÇU INTEGRADO - SICOOB INTEGRADO;7122321;b3S;I;2;S5;9;PATO BRANCO;PR;01/09/2017;49402;4;107;272;404;18;0;0;806;774;2065;7526;6405;271;0;0;17041;1;64;164;247;0;0;0;475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507;1992;20322;3485;828;212;0;27346;356;2749;574;46;10;0;0;3734;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/09/2017;49326;0;14;40;86;11;0;0;150;532;1989;4672;4069;541;0;0;11803;9;159;386;505;28;0;0;1086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;388;2959;25421;957;0;0;0;29725;519;4499;1047;362;135;0;0;6562;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6031727;b3S;I;2;S5;9;SANTO CRISTO;RS;01/09/2017;49077;0;0;0;0;0;0;0;0;10;223;494;1144;859;875;0;3604;56;360;951;1765;438;3;0;3572;0;0;0;0;0;0;0;0;0;203;10;0;0;0;0;213;87;1535;9409;4767;2822;855;0;19475;554;4776;8550;6349;1107;637;239;22212;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PJ, MP, ENSINO SUPERIOR ADVOGADOS PÚBLICOS, DEFENSORES PÚBLICOS E DELEGADOS POLÍCIA FEDERAL NO DISTRITO FEDERAL - SICOOB JUDICIÁRIO;37076205;b3S;I;2;S5;9;BRASILIA;DF;01/09/2017;49067;69;2757;7008;12658;7768;6399;0;36660;190;2759;3918;2802;238;87;0;9993;16;41;109;173;12;0;0;351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;520;748;662;5;0;0;2062;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERE - CRESOL VERE;3348165;b3S;I;2;S5;9;VERE;PR;01/09/2017;48872;0;0;0;0;0;0;0;0;40;918;1495;2095;335;1;0;4884;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;16;0;0;0;0;116;461;4510;19440;7427;5382;5680;0;42898;22;149;232;303;138;34;95;974;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9512539;b3S;I;2;S5;9;ITAJAI;SC;01/09/2017;48181;3;6;12;2;0;0;0;23;537;4110;7999;6611;608;35;0;19900;340;1209;2562;2383;137;0;0;6630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1525;5689;7240;6039;902;233;0;21628;0
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;I;2;S5;9;CAMPINA GRANDE;PB;01/09/2017;48020;1;361;916;1600;467;170;0;3515;214;3916;8141;8094;2274;1054;0;23693;354;2776;6194;6099;391;0;0;15813;0;0;0;0;0;0;0;0;199;2056;611;1;0;0;0;2866;0;0;0;0;0;0;0;0;89;1042;938;62;3;0;0;2134;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;I;2;S5;9;CLAUDIO;MG;01/09/2017;47749;0;151;425;1078;311;1;0;1966;136;2431;5492;8173;1773;265;0;18270;52;632;1699;2521;378;0;0;5282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5204;4333;3143;0;0;0;12681;151;6749;1521;715;411;4;0;9551;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;I;2;S5;9;ALPINOPOLIS;MG;01/09/2017;47692;0;0;0;0;0;0;0;0;59;1347;2280;912;14;0;0;4612;10;182;450;645;48;0;0;1336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;21443;10111;6058;2;23;0;38425;245;797;1101;461;128;586;0;3319;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO MIGUEL DO IGUAÇU - CRESOL SÃO MIGUEL DO IGUAÇU;11969853;b3S;I;2;S5;9;SAO MIGUEL DO IGUACU;PR;01/09/2017;47585;0;0;0;0;0;0;0;0;340;1134;2188;3414;1219;300;0;8596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;103;15;0;0;0;0;120;538;4395;13387;6611;4755;4946;0;34632;395;359;809;1434;927;94;221;4238;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DA REGIÃO DAS MISSÕES E NOROESTE DO RS LTDA;95163002;b3S;I;2;S5;9;SANTO ANGELO;RS;01/09/2017;47406;3;185;430;481;37;0;0;1136;143;3215;8433;11617;3831;2232;2;29474;89;1184;2887;3693;410;7;0;8269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;2653;5736;77;0;0;0;8527;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;I;2;S5;9;PRADOPOLIS;SP;01/09/2017;47281;13;4684;11282;19475;8153;1009;0;44617;0;0;0;0;0;0;0;0;0;260;696;1263;378;45;0;2641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;0;0;0;0;0;23;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA NESTLÉ - CREDI NESTLÉ;62562012;b3S;I;2;S5;9;SAO PAULO;SP;01/09/2017;46640;38;5841;13412;24505;2843;0;0;46640;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE SERVIDORES PÚBLICOS E TRABALHADORES DA REDE DE ENSINO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17361536;b3S;I;2;S5;9;IPATINGA;MG;01/09/2017;46444;586;2469;5853;12252;6521;6253;0;33935;147;1249;2191;3808;1613;720;0;9728;10;190;509;1260;247;0;0;2217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;182;225;32;28;12;0;564;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPINA VERDE LTDA. - SICOOB CREDICAMPINA;1609345;b3S;I;2;S5;9;CAMPINA VERDE;MG;01/09/2017;45967;0;18;52;62;0;0;0;132;2745;2794;4833;969;205;0;0;11545;3;287;788;1203;123;0;0;2405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492;5508;11805;11958;0;0;0;29763;177;1137;378;318;110;0;0;2121;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA CÂNDIDO DE ABREU - CRESOL CÂNDIDO DE ABREU;6100881;b3S;I;2;S5;9;CANDIDO DE ABREU;PR;01/09/2017;45257;0;0;0;0;0;0;0;0;212;470;1714;2087;502;64;0;5050;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;232;33;0;0;0;0;281;643;3043;16167;8768;5423;2956;0;37000;74;459;633;935;520;109;197;2926;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA REGIÃO DOS VALES DO SINOS, PARANHANA E CAÍ LTDA - UNICRED REGIÃO DOS VALES;1796302;b3S;I;2;S5;9;NOVO HAMBURGO;RS;01/09/2017;45255;0;121;240;108;0;0;0;469;270;3548;8116;10171;2379;689;0;25173;19;1008;2477;2942;435;1;0;6882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313;2817;3641;3886;1677;397;0;12731;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;I;2;S5;9;RIO DO SUL;SC;01/09/2017;45099;0;0;0;0;0;0;0;0;278;2775;7745;9326;1389;202;0;21716;15;987;2894;4732;824;5;0;9457;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;10623;385;656;0;0;11788;76;1233;542;181;87;18;0;2138;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;S5;9;BRACO DO NORTE;SC;01/09/2017;45078;0;0;0;0;0;0;0;0;124;1379;2587;1933;69;0;0;6091;22;197;448;673;73;0;0;1413;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217;5933;16994;7225;2173;2298;0;34839;218;1566;844;108;0;0;0;2735;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698609;b3S;I;2;S5;9;PARACATU;MG;01/09/2017;44746;0;0;0;0;0;0;0;0;472;4706;5584;3737;257;0;0;14755;86;269;724;909;74;0;0;2063;0;0;0;0;0;0;0;0;134;260;33;0;0;0;0;427;236;7282;10276;1059;0;0;0;18852;406;6641;1435;162;5;0;0;8648;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;I;2;S5;9;PIUMHI;MG;01/09/2017;44713;0;53;129;180;35;0;0;398;126;2529;4681;3032;942;78;0;11389;23;421;1046;1843;230;0;0;3563;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;296;5350;12834;2385;0;0;0;20865;1276;2197;2091;2347;586;0;0;8497;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS DOS PODERES EXECUTIVO E LEGISLATIVO NO ESTADO DE MATO GROSSO - SICOOB SERVIDOR;4346379;b3S;I;2;S5;9;CUIABA;MT;01/09/2017;44544;104;1739;4482;8124;2998;140;0;17587;2212;3870;8113;7489;2112;485;0;24282;14;78;217;304;12;0;0;625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;725;1234;89;2;0;0;0;2051;0
