Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;I;2;S5;9;CUNHA PORA;SC;01/09/2020;242643;96;7514;35557;73396;32784;3665;0;153013;85;3830;10966;28732;18239;19032;0;80884;12;795;14;20;0;0;0;841;114;6188;785;1;0;0;0;7088;0;0;0;0;0;0;0;0;120;195;28;98;96;276;5;817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;I;2;S4;9;BELO HORIZONTE;MG;01/09/2020;241704;0;65835;121658;49183;4863;0;0;241539;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;164;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS – SICREDI DAS CULTURAS RS/MG;90729369;b3S;I;2;S4;9;IJUI;RS;01/09/2020;241414;156;12867;39374;77837;18553;8017;0;156803;5;4852;14849;11096;4637;408;0;35849;180;2144;8578;146;0;0;0;11049;55;3331;514;0;0;0;0;3901;0;0;0;0;0;0;0;0;164;5186;6919;11237;5439;4123;0;33067;0;6;134;317;0;0;0;457;0;0;289;0;0;0;0;289;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO - SICOOB CREDICOONAI;53923116;b3S;I;2;S4;9;RIBEIRAO PRETO;SP;01/09/2020;238158;16328;9421;40636;115088;4799;29;0;186301;56;1532;4100;6900;1326;0;0;13912;1364;12991;402;0;0;0;0;14757;524;6602;355;0;0;0;0;7481;0;0;0;0;0;0;0;0;1022;151;8640;0;0;5250;0;15063;0;0;0;0;0;0;0;0;0;0;644;0;0;0;0;644;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;S4;9;CANARANA;MT;01/09/2020;237776;1341;12486;36216;50473;6776;34;0;107326;284;7765;34932;40255;18300;3322;0;104857;584;4709;1157;150;0;0;0;6600;62;5966;498;0;0;0;0;6526;0;0;0;0;0;0;0;0;815;5641;3599;1603;386;0;0;12045;11;77;191;143;0;0;0;422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;I;2;S5;9;SAO GONCALO DO SAPUCAI;MG;01/09/2020;236763;457;9053;33193;72203;12914;2601;0;130420;25;4290;12683;29060;11216;48;0;57323;676;3611;3302;0;0;0;0;7588;100;11148;888;0;0;0;0;12136;0;0;0;0;0;0;0;0;341;143;8844;0;0;0;0;9328;0;0;0;0;0;0;0;0;0;2959;16904;104;0;0;0;19967;0;0;0;0;0;0;0;0;0
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;I;2;S5;9;MACEIO;AL;01/09/2020;236389;515;13716;43374;93267;39283;7152;0;197308;5;499;1315;1872;453;82;0;4226;35;2409;0;0;0;0;0;2445;0;59;0;0;0;0;0;59;0;0;0;0;0;0;0;0;326;3802;5590;12224;7638;2771;0;32351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;I;2;S4;9;CACHOEIRA DO SUL;RS;01/09/2020;235876;223;11334;30629;47571;15244;10721;0;115722;28;3838;12130;12962;5100;1106;0;35165;302;4315;3738;261;0;0;0;8616;138;5803;835;0;0;0;0;6775;0;0;0;0;0;0;0;0;402;7001;11993;22466;13229;13400;0;68492;0;14;264;619;0;0;0;897;0;0;156;54;0;0;0;210;0;0;0;0;0;0;0;0;0
BANCO TRICURY S.A.;57839805;b2;I;2;S4;8;SAO PAULO;SP;01/09/2020;232750;6938;25323;72267;127645;578;0;0;232750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. – SICOOB CREDIFIEMG;7469260;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/09/2020;229571;275;17606;49829;99204;38540;1454;0;206908;5;270;721;1050;275;0;0;2321;2045;13232;1880;17;0;1;0;17175;70;2946;16;0;0;0;0;3033;0;0;0;0;0;0;0;0;132;2;0;0;0;0;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C6 BANK;52072;b1;C;2;S4;199;SAO PAULO;SP;01/09/2020;229229;9;11599;51274;117395;28524;16904;0;225706;0;0;0;0;0;0;0;0;20;1;57;0;0;0;0;78;0;35;6;0;0;0;0;40;0;0;0;0;0;0;0;0;296;2378;725;6;0;0;0;3405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12865507;n1;I;2;S4;14;SAO PAULO;SP;01/09/2020;227730;8995;16779;36276;81807;22395;0;0;166253;0;0;0;0;0;0;0;0;3390;12751;8026;0;0;0;0;24168;2933;22568;170;0;0;0;0;25671;0;0;0;0;0;0;0;0;294;1665;2904;5635;1140;0;0;11638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;I;2;S5;9;CUIABA;MT;01/09/2020;223190;304;3398;9414;15180;4203;1299;0;33799;155;5474;18603;34113;14891;7978;11;81225;61;1995;4013;0;0;0;0;6069;51;1554;159;0;0;0;0;1765;0;0;0;0;0;0;0;0;543;8519;25194;39902;16108;10062;6;100333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/09/2020;222201;1230;27165;54133;93384;16592;232;0;192737;4;704;1963;3591;507;0;0;6768;647;2917;1969;0;0;0;0;5533;553;15434;609;0;0;0;0;16596;0;0;0;0;0;0;0;0;396;162;9;0;0;0;0;567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;I;2;S5;9;MAFRA;SC;01/09/2020;216180;1145;14853;50420;72552;15622;1554;0;156145;112;2980;9010;18560;7986;3606;0;42254;284;967;2127;10;0;0;0;3388;323;10018;879;0;0;0;0;11220;0;0;0;0;0;0;0;0;265;94;3;0;0;0;0;362;0;0;0;0;0;0;0;0;0;630;1736;240;126;79;0;2811;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB UNICOOB INTEGRADO;7122321;b3S;I;2;S5;9;PATO BRANCO;PR;01/09/2020;210066;1953;15130;53386;84378;13975;4943;0;173764;0;47;125;238;26;0;0;436;535;2211;1230;0;0;0;0;3977;284;16241;1299;0;0;0;0;17824;0;0;0;0;0;0;0;0;325;62;3025;26;11;0;0;3449;0;0;0;0;0;0;0;0;0;5268;5117;195;36;0;0;10616;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;I;2;S4;9;MARILIA;SP;01/09/2020;209423;330;9542;26216;45508;12139;9246;0;102982;59;3423;9606;17593;6637;294;0;37611;756;6910;11984;289;0;0;0;19939;235;9521;1192;0;0;0;0;10947;0;0;0;0;0;0;0;0;925;7939;7948;11571;6179;1777;0;36339;0;23;478;1104;0;0;0;1605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;I;2;S5;9;SANTOS;SP;01/09/2020;208454;794;13296;47003;81875;34578;13858;0;191406;34;646;1900;2627;609;355;0;6171;89;3412;2;0;0;0;0;3503;407;5450;279;0;0;0;0;6137;0;0;0;0;0;0;0;0;781;118;176;163;0;0;0;1237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;I;2;S5;9;BRACO DO NORTE;SC;01/09/2020;206134;628;14008;35266;65807;19620;6633;0;141962;3;2028;5648;13313;8660;9289;0;38942;172;833;1360;0;0;0;0;2365;417;20618;1310;0;0;0;0;22346;0;0;0;0;0;0;0;0;81;123;0;0;315;0;0;519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7789195;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;01/09/2020;205723;218;21112;27401;19304;4501;0;0;72535;214;11585;38721;64794;9527;124;0;124965;243;1359;2109;0;0;0;0;3711;43;2528;1687;0;0;0;0;4257;0;0;0;0;0;0;0;0;91;163;0;0;0;0;0;255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;I;2;S5;9;VIDEIRA;SC;01/09/2020;198748;1224;14818;35876;52105;11987;1858;0;117868;261;4455;10907;18689;5763;2119;0;42195;499;2406;1757;54;0;0;0;4717;970;23163;1132;0;0;0;0;25266;0;0;0;0;0;0;0;0;516;2046;419;331;0;0;0;3312;0;0;0;0;0;0;0;0;0;239;4145;964;44;0;0;5391;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;I;2;S4;9;SANTO ANTONIO DA PLATINA;PR;01/09/2020;191511;656;5485;18709;37018;10747;432;0;73048;8;2757;10943;17970;5083;182;0;36943;403;10913;20524;227;0;0;0;32067;10;14621;757;0;0;0;0;15388;0;0;0;0;0;0;0;0;477;10582;7676;7188;3863;1705;0;31490;0;33;698;1685;0;0;0;2415;0;0;160;0;0;0;0;160;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;I;2;S5;9;ITAUNA;MG;01/09/2020;191050;3071;28189;39347;75555;27427;1942;0;175531;4;179;491;891;305;0;0;1870;100;2251;0;0;0;0;0;2351;275;9952;513;0;0;0;0;10740;0;0;0;0;0;0;0;0;170;78;54;137;119;0;0;558;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ – SICREDI BOTUCARAÍ RS/MG;87900601;b3S;I;2;S4;9;SOLEDADE;RS;01/09/2020;188689;32;5671;35104;46215;15490;12202;0;114714;62;1517;4481;8834;3992;6054;48;24988;102;7635;10330;32;0;0;0;18099;39;4289;1643;0;0;0;0;5970;0;0;0;0;0;0;0;0;300;3203;4040;7649;5562;3347;7;24108;0;11;235;564;0;0;0;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;I;2;S4;9;DESCALVADO;SP;01/09/2020;185854;3109;26676;52731;51358;2381;12;0;136267;22;1257;3544;6164;714;0;0;11702;381;1718;5103;0;0;0;0;7202;677;17384;891;0;0;0;0;18952;0;0;0;0;0;0;0;0;1131;2562;471;7568;0;0;0;11731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;I;2;S5;9;GOIANIA;GO;01/09/2020;184949;2287;11281;36356;68123;25524;1833;87;145490;60;746;2261;5192;2619;64;0;10942;1189;2893;343;0;0;0;0;4425;1850;17499;2704;0;0;0;0;22053;0;0;0;0;0;0;0;0;1899;140;0;0;0;0;0;2039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;I;2;S5;9;PATOS DE MINAS;MG;01/09/2020;184927;102;9264;31614;71130;17950;676;0;130736;0;2510;3877;10468;5446;2223;0;24524;116;5221;596;4;0;0;0;5937;24;12237;1923;0;0;0;0;14185;0;0;0;0;0;0;0;0;105;19;5557;574;56;0;0;6311;0;0;0;0;0;0;0;0;0;0;418;626;626;1565;0;3235;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;I;2;S4;9;CAFELANDIA;PR;01/09/2020;181339;886;6289;22220;49111;10413;1249;0;90168;97;1497;6340;7651;2397;36;0;18019;1944;6602;5228;26;0;0;0;13800;136;3051;429;0;0;0;0;3616;0;0;0;0;0;0;0;0;998;6849;9960;20515;11010;4731;0;54062;0;38;469;1156;10;0;0;1673;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;I;2;S5;9;PAPANDUVA;SC;01/09/2020;181223;119;21700;46986;65988;13399;289;0;148480;0;797;2070;3393;946;4;0;7210;22;1842;410;0;0;0;0;2274;806;13759;516;0;0;0;0;15080;0;0;0;0;0;0;0;0;57;145;162;103;0;0;0;467;0;0;0;0;0;0;0;0;0;0;6912;400;400;0;0;7712;0;0;0;0;0;0;0;0;0
CREFISA;52010;b1;C;2;S4;199;SAO PAULO;SP;01/09/2020;181091;38;1525;3696;13584;0;0;0;18843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;818;27;3;0;0;0;850;0;0;0;0;0;0;0;0;0;1;0;42557;118841;0;0;161399;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;I;2;S5;9;PINHALZINHO;SC;01/09/2020;179254;880;9581;29381;55778;13665;5019;0;114304;35;3891;11303;24344;10619;2240;0;52432;172;868;409;772;54;73;0;2349;177;8020;1036;0;0;0;0;9233;0;0;0;0;0;0;0;0;193;102;64;164;131;283;0;937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;I;2;S5;9;RIO CLARO;SP;01/09/2020;175681;237;8278;21878;51483;30139;24941;0;136956;136;1772;4819;9930;3888;2625;0;23169;229;1599;37;0;0;0;0;1865;2033;11040;394;0;0;0;0;13466;0;0;0;0;0;0;0;0;194;13;8;10;0;0;0;225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;I;2;S5;9;GOIANIA;GO;01/09/2020;175577;2587;11078;37403;58660;19297;9980;0;139005;95;2581;6638;10404;6252;15;0;25985;371;3761;534;0;0;0;0;4666;254;4736;158;0;0;0;0;5147;0;0;0;0;0;0;0;0;175;484;34;81;0;0;0;774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;I;2;S4;9;PIRACICABA;SP;01/09/2020;174994;482;17005;47338;52076;9320;5;0;126226;270;2115;5767;13068;2201;1;0;23423;645;1679;4567;0;0;0;0;6891;3114;7680;12;0;0;0;0;10807;0;0;0;0;0;0;0;0;556;1725;5224;74;37;0;0;7617;0;0;0;0;0;0;0;0;0;10;0;17;4;0;0;31;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;I;2;S5;9;LAJEADO;RS;01/09/2020;173275;8;2981;8679;18140;11192;10356;0;51356;0;3554;10519;20147;12595;10660;0;57475;0;1137;13858;0;0;0;0;14994;0;183;268;7;0;0;0;458;0;0;0;0;0;0;0;0;41;2024;6564;15181;11301;13881;0;48992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;01/09/2020;172222;1323;15862;38839;65261;16704;642;0;138631;13;1891;5417;10683;2851;8;0;20863;315;1978;512;0;0;0;0;2804;86;7971;644;0;0;0;0;8701;0;0;0;0;0;0;0;0;430;552;0;0;0;0;0;982;0;0;0;0;0;0;0;0;0;168;9;42;21;0;0;241;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;I;2;S4;9;ITAI;SP;01/09/2020;171350;2521;11729;40192;41664;9737;0;0;105844;52;2281;6442;13985;4551;11;0;27322;479;2415;1327;3;0;0;0;4224;818;19339;2207;0;0;0;0;22363;0;0;0;0;0;0;0;0;432;6283;151;140;0;0;0;7006;0;0;0;0;0;0;0;0;0;0;4591;0;0;0;0;4591;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;b3S;I;2;S5;9;MANHUACU;MG;01/09/2020;170732;380;12190;37119;83821;19473;1;0;152984;23;739;2059;4015;1280;1;0;8117;305;2623;880;18;0;0;0;3825;73;4506;492;0;0;0;0;5070;0;0;0;0;0;0;0;0;249;72;18;0;0;0;0;340;0;0;0;0;0;0;0;0;0;0;285;78;10;24;0;396;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;I;2;S4;9;CRISTALINA;GO;01/09/2020;170540;832;7063;22718;38295;8681;613;0;78202;24;1636;4745;8721;2588;22;0;17735;823;5264;12486;74;0;0;0;18647;422;6141;1033;0;0;0;0;7596;0;0;0;0;0;0;0;0;1336;9209;10807;18256;6739;907;0;47254;0;4;83;193;0;0;0;280;0;0;826;0;0;0;0;826;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;b3S;I;2;S5;9;UBERLANDIA;MG;01/09/2020;170468;160;11482;34802;60922;22511;7815;0;137691;0;1427;3890;6474;2329;608;0;14727;1077;3596;5976;0;0;0;0;10649;302;5119;309;0;0;0;0;5730;0;0;0;0;0;0;0;0;69;840;212;402;147;0;0;1670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;I;2;S4;9;BRASILIA;DF;01/09/2020;169355;0;25862;98163;45329;0;0;0;169355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11565109;b3S;I;2;S5;9;TRES COROAS;RS;01/09/2020;168636;2491;9661;35634;74471;12855;1495;0;136607;7;1342;3829;8828;3163;204;0;17372;515;473;817;10;0;0;0;1815;363;8638;522;0;0;0;0;9523;0;0;0;0;0;0;0;0;343;301;802;1176;263;435;0;3320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;I;2;S4;9;GUARIBA;SP;01/09/2020;168469;258;19723;32511;50800;24727;4559;0;132578;0;851;2472;4491;529;0;0;8343;51;2033;1533;0;0;0;0;3617;5;19346;274;0;0;0;0;19624;0;0;0;0;0;0;0;0;32;183;3505;419;138;30;0;4306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;I;2;S5;9;IBIRAMA;SC;01/09/2020;165165;382;7334;21215;38282;7057;2140;0;76409;140;4369;11868;20070;8528;6615;2;51593;0;1111;3579;0;0;0;0;4689;55;5867;593;0;0;0;0;6515;0;0;0;0;0;0;0;0;1378;713;1750;3030;1299;513;0;8683;158;2273;6091;8008;745;0;0;17275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;I;2;S5;9;RIO DO SUL;SC;01/09/2020;165110;161;8732;30591;68707;15574;724;0;124488;8;2147;6138;12205;6349;3814;0;30661;34;481;602;4;0;0;0;1121;5;8202;483;0;0;0;0;8690;0;0;0;0;0;0;0;0;108;42;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DE MATO GROSSO, ACRE E AMAZONAS - SICREDI BIOMAS;33022690;b3S;I;2;S4;9;ARAPUTANGA;MT;01/09/2020;162935;570;9435;27595;49212;5149;507;0;92467;28;2250;6828;12918;4080;109;0;26214;645;8404;4580;0;0;0;0;13630;282;12540;830;0;0;0;0;13652;0;0;0;0;0;0;0;0;670;6446;4400;3381;958;149;0;16004;0;10;289;670;0;0;0;969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42873828;b3S;I;2;S4;9;GUAXUPE;MG;01/09/2020;162726;846;7630;27767;54811;12567;462;0;104083;1;1375;3620;7627;3639;11;0;16272;1427;20981;4936;0;0;0;0;27344;243;11354;667;0;0;0;0;12264;0;0;0;0;0;0;0;0;486;845;120;178;0;0;0;1629;0;0;0;0;0;0;0;0;0;32;1103;0;0;0;0;1134;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;I;2;S4;9;NOVA LONDRINA;PR;01/09/2020;160402;330;9080;26737;40858;3961;327;0;81293;11;2449;8475;13390;2708;857;0;27890;783;4903;8825;111;0;0;0;14623;98;12076;1304;0;0;0;0;13478;0;0;0;0;0;0;0;0;714;6733;5520;5988;2165;35;0;21156;0;22;579;1361;0;0;0;1962;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
