Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO DOS MÉDICOS, TÉCNICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA., UNICRED SUL DE MINAS;71418784;b3S;S5;I;2;VARGINHA;MG;01/09/2020;3103;0;797;0;0;0;3901;-684;0;0;0;-125;-808;3092;623;351;-1411;-1600;-11;73;5;-38;-2009;1083;5;1087;0;0;1087;-80
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;01/09/2020;3732;0;166;0;0;0;3898;-302;0;0;0;-401;-703;3195;677;443;-1130;-1214;-71;0;348;-280;-1227;1968;7;1975;0;0;1975;0
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;S4;I;1;MANAUS;AM;01/09/2020;879;0;3231;-213;0;0;3896;0;-185;0;0;-70;-255;3641;16345;492;-9050;-2250;-824;0;24;-127;4610;8251;-353;7898;-3727;0;4171;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11969853;b3S;S5;I;2;SAO MIGUEL DO IGUACU;PR;01/09/2020;3752;0;113;0;0;0;3865;-278;-1231;0;0;-244;-1754;2111;584;351;-1084;-826;-6;0;43;-589;-1527;584;5;589;-5;-220;364;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC;2587492;b3S;S5;I;2;URUBICI;SC;01/09/2020;3320;0;541;0;0;0;3861;-545;-176;0;0;-1156;-1877;1984;661;571;-1541;-1544;-60;0;798;-325;-1441;543;6;548;-82;0;467;-47
COOPERATIVA DE CRÉDITO SICREDI REGIÃO SUL DA BAHIA -SICREDI REGIÃO SUL DA BAHIA;97489280;b3S;S5;I;2;ITABUNA;BA;01/09/2020;3537;0;298;0;0;0;3835;-361;-64;0;0;-317;-742;3093;304;151;-1213;-735;-1;0;100;-447;-1841;1252;-2;1250;0;-55;1194;0
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;I;2;ARAPONGAS;PR;01/09/2020;3467;0;358;0;0;0;3826;-304;-30;0;0;-1487;-1820;2006;612;1139;-1533;-2471;-35;0;516;-783;-2556;-550;-3;-553;-21;0;-574;0
COOPERATIVA DE CRÉDITO UNIÃO DO CENTRO OESTE DE MINAS LTDA. - SICOOB CENTRO UNIÃO;65239402;b3S;S5;I;2;CARMO DO CAJURU;MG;01/09/2020;3385;0;423;0;0;0;3808;-428;-106;0;0;-636;-1170;2637;772;676;-1474;-1294;-55;0;278;-164;-1261;1376;-4;1372;-94;-50;1228;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;57647653;b3S;S4;I;2;JAGUARIUNA;SP;01/09/2020;3229;0;571;0;0;0;3800;-617;-120;0;0;-390;-1127;2673;1242;578;-2120;-1534;-18;0;203;-936;-2585;87;0;87;0;-19;68;0
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11285104;n1;S5;I;2;FLORIANOPOLIS;SC;01/09/2020;3794;0;4;0;0;0;3798;-416;0;0;0;-686;-1102;2696;87;530;-264;-1934;-214;0;0;-8;-1804;892;-12;880;-309;0;571;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4181542;b3S;S5;I;2;PITANGUI;MG;01/09/2020;3445;0;295;0;0;0;3740;-477;-8;0;0;-224;-709;3031;793;541;-1790;-1271;-32;0;298;-246;-1706;1324;0;1324;-33;0;1291;0
COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO;4237413;b3S;S5;I;2;PETROLINA;PE;01/09/2020;3280;0;455;0;0;0;3734;-482;0;0;0;-508;-991;2744;687;229;-1485;-823;-1;0;201;-684;-1876;868;430;1298;0;-14;1284;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;01/09/2020;2815;0;902;0;0;0;3718;-957;0;0;0;-276;-1233;2484;605;597;-1311;-934;-46;0;95;-61;-1057;1428;3;1430;-76;0;1354;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE;7925729;b3S;S5;I;2;GRANDES RIOS;PR;01/09/2020;3612;0;90;0;0;0;3703;-250;-955;0;0;-433;-1638;2065;498;520;-1282;-600;-7;0;30;-644;-1485;579;20;599;-4;-220;375;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;01/09/2020;127;0;3561;0;0;0;3687;-3529;0;0;0;-68;-3597;91;4;0;-1905;-778;0;1262;2506;0;1089;1179;5;1185;-2;0;1182;0
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;01/09/2020;136;0;3530;0;0;0;3666;-3420;0;0;0;-20;-3439;227;39;0;-1844;-710;-12;962;2461;1;895;1122;0;1122;-4;0;1118;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;I;2;PEDRO LEOPOLDO;MG;01/09/2020;3216;0;444;0;0;0;3660;-386;-53;0;0;-1190;-1628;2032;717;721;-1500;-1634;-44;0;473;-335;-1603;430;-6;424;-65;-56;303;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26072728;b3S;S5;I;2;ARCOS;MG;01/09/2020;3273;0;365;0;0;0;3638;-391;-279;0;0;354;-316;3322;631;430;-1300;-1006;-54;0;224;-198;-1273;2049;-55;1994;-79;-45;1871;-43
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;01/09/2020;3530;0;104;0;0;0;3634;0;0;0;0;134;134;3767;0;0;-841;-421;0;0;12;-7;-1258;2509;0;2509;0;-55;2455;-403
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;01/09/2020;3455;0;176;0;0;0;3631;-236;-92;0;0;-1174;-1502;2129;413;244;-1047;-1089;-5;0;65;-266;-1684;445;0;445;0;-102;344;0
COOPERATIVA DE CRÉDITO CREDIBELO LTDA. - SICOOB CREDIBELO;71237184;b3S;S5;I;2;CAMPO BELO;MG;01/09/2020;3321;0;296;0;0;0;3616;-293;-242;0;0;-495;-1030;2586;636;515;-1400;-1371;-34;0;257;-319;-1715;871;0;871;-109;-35;727;0
COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA;3033469;b3S;S5;I;2;LAGES;SC;01/09/2020;3198;0;357;0;0;0;3555;-348;-477;0;0;-378;-1203;2352;467;456;-1213;-1313;-40;0;419;-214;-1438;914;20;934;-56;-38;840;0
COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI;26014175;b3S;S5;I;2;GUARANI;MG;01/09/2020;2829;0;678;0;0;0;3507;-689;-90;0;0;-135;-914;2593;696;336;-1575;-1181;-47;0;155;-166;-1782;811;0;811;-72;0;739;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;01/09/2020;3362;0;138;0;0;0;3499;0;0;0;0;-101;-101;3399;3;0;-319;-516;-2;0;0;0;-834;2565;0;2565;1;0;2564;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;01/09/2020;3343;0;140;0;0;0;3483;-271;-5;0;0;-892;-1169;2314;410;523;-1210;-1226;-28;0;331;-314;-1514;800;247;1047;-133;-174;739;-57
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PAIM FILHO - CRESOL PAIM FILHO;7252614;b3S;S5;I;2;PAIM FILHO;RS;01/09/2020;3358;0;98;0;0;13;3468;-280;-781;0;0;-1045;-2106;1362;523;122;-476;-290;0;0;188;-577;-511;851;32;883;0;-109;773;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;S5;I;2;DONA EMMA;SC;01/09/2020;3327;0;129;0;0;8;3464;-523;-638;0;0;-3;-1164;2300;493;153;-877;-541;0;0;111;-849;-1511;789;15;804;1;-75;728;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;S5;I;2;ORIZONA;GO;01/09/2020;3364;0;72;0;0;3;3439;-152;-1368;0;0;-253;-1773;1666;589;319;-886;-378;-4;0;90;-435;-706;960;0;960;-1;-152;806;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;01/09/2020;3313;0;120;0;0;0;3433;-85;0;0;0;-842;-927;2506;201;164;-1404;-979;-21;0;224;-114;-1929;577;-21;556;0;0;556;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;01/09/2020;113;0;3303;0;0;0;3416;-3217;0;0;0;72;-3145;271;2;0;-1850;-223;-8;241;2230;0;392;663;-8;656;1;-151;504;-384
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;01/09/2020;3165;0;234;0;0;4;3402;-424;-312;0;0;160;-577;2825;322;92;-903;-494;0;0;1;-881;-1864;962;-131;831;0;-23;808;-58
COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP;25353939;b3S;S5;I;2;ALPINOPOLIS;MG;01/09/2020;3112;0;279;0;0;0;3391;-274;-304;0;0;-237;-814;2577;471;343;-1650;-994;-30;0;681;-131;-1308;1269;0;1268;-54;0;1215;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7097064;b3S;S5;I;2;MARECHAL CANDIDO RONDON;PR;01/09/2020;3126;0;205;0;0;0;3331;-348;-125;0;0;-342;-815;2516;460;650;-1446;-1547;-29;0;489;-600;-2023;493;16;509;-28;-101;381;-60
AGK CORRETORA DE CAMBIO S.A.;250699;n2;S4;I;2;SAO PAULO;SP;01/09/2020;0;0;0;0;3285;0;3285;0;0;0;0;0;0;3285;1803;0;-1309;-3315;-327;0;0;-52;-3199;86;0;86;0;0;86;0
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;01/09/2020;3190;0;83;0;0;0;3273;-170;-36;0;0;-1577;-1783;1490;747;829;-1318;-1750;-60;0;478;-640;-1714;-224;1;-225;-50;0;-275;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;01/09/2020;3123;0;134;0;0;0;3257;-286;-32;0;0;-484;-802;2455;242;477;-695;-1047;-18;0;228;-242;-1056;1399;55;1454;-49;0;1406;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;01/09/2020;3073;0;164;0;0;0;3237;-106;0;0;0;-218;-324;2912;203;58;-997;-558;-15;0;215;-123;-1217;1695;0;1695;-8;0;1687;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CAMPOS GERAIS E CAMPO DO MEIO LTDA - SICOOB CREDCAM;71146450;b3S;S5;I;2;CAMPOS GERAIS;MG;01/09/2020;2922;0;289;0;0;0;3211;-219;-394;0;0;177;-436;2775;317;243;-765;-577;-24;0;143;-95;-758;2017;13;2030;-73;-52;1905;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;01/09/2020;2848;0;320;0;0;0;3168;-202;-304;0;0;-453;-959;2209;482;608;-1537;-1111;-34;0;199;-209;-1603;607;-2;605;-47;0;558;0
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;01/09/2020;2824;0;331;0;0;0;3155;-253;-15;0;0;-719;-988;2167;830;643;-1384;-1471;-34;0;435;-298;-1278;889;0;889;-51;0;838;0
SICREDI CARIRI - COOPERATIVA DE CRÉDITO DA REGIÃO DO CARIRI;86913993;b3S;S5;I;2;JUAZEIRO DO NORTE;CE;01/09/2020;2806;0;345;0;0;0;3150;-401;-11;0;0;-309;-721;2430;381;223;-1023;-793;-2;0;124;-500;-1588;841;388;1230;0;-30;1200;0
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. – SICOOB CREDIESMERALDAS;68512748;b3S;S5;I;2;ESMERALDAS;MG;01/09/2020;2918;0;204;0;0;0;3122;-228;0;0;0;-1221;-1449;1673;660;995;-1356;-1512;-63;0;704;-361;-933;740;-57;683;-135;0;548;0
UBS;51877;b2;S4;C;3;SAO PAULO;SP;01/09/2020;0;0;3114;0;0;0;3114;0;0;0;0;0;0;3114;46353;39;-28621;-21205;-4799;0;247;-1712;-9698;-6584;0;-6584;15053;0;8468;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;I;2;SANTA CRUZ DAS PALMEIRAS;SP;01/09/2020;2657;0;455;0;0;0;3113;-550;-11;0;0;-782;-1342;1771;316;411;-1263;-1205;-28;0;283;-313;-1800;-29;153;124;-80;0;44;0
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;01/09/2020;2848;0;244;0;0;1;3093;-251;-101;0;0;-421;-774;2319;342;272;-1603;-1079;-13;0;713;-193;-1562;757;-37;720;-1;0;719;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;I;2;CRUZEIRO;SP;01/09/2020;2940;0;104;0;0;0;3045;0;0;0;0;-233;-233;2812;1;0;-353;-155;-2;0;0;0;-509;2303;0;2303;0;-42;2261;-337
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;01/09/2020;2766;0;274;0;0;0;3040;-358;-49;0;0;-370;-777;2263;449;376;-1006;-968;-4;0;7;-283;-1429;834;3;837;0;-124;714;0
COMPANHIA HIPOTECÁRIA PIRATINI - CHP;18282093;n1;S4;I;2;PORTO ALEGRE;RS;01/09/2020;2966;0;67;0;0;0;3033;-1922;0;0;0;31;-1891;1143;1184;0;-359;-1229;-66;0;17;-249;-702;441;-37;404;-98;0;305;0
ÓRAMA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13293225;n2;S4;I;2;RIO DE JANEIRO;RJ;01/09/2020;0;0;2978;0;0;0;2978;0;0;0;0;0;0;2978;15898;0;-7403;-17193;-953;0;612;-232;-9270;-6292;145;-6148;0;0;-6148;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;b3C;S4;I;2;BRASILIA;DF;01/09/2020;928;0;2049;0;0;0;2977;-3004;0;0;0;15;-2989;-12;6;0;-2335;-997;-11;4462;2752;0;3877;3865;0;3865;1;0;3864;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;01/09/2020;2870;0;93;0;0;0;2963;-183;-26;0;0;-843;-1052;1911;349;55;-918;-1159;0;0;93;-53;-1633;277;-149;129;-3;0;126;-64
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;01/09/2020;2920;0;43;0;0;0;2963;-1128;-332;0;0;35;-1424;1538;24;144;-740;-905;0;0;369;-341;-1449;89;50;139;0;0;139;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DO VALE DAS ANTAS LTDA. - UNICRED VALE DAS ANTAS;94243839;b3S;S5;I;2;CASCA;RS;01/09/2020;2832;0;117;0;0;0;2948;-344;0;0;0;-245;-589;2359;90;6;-463;-398;-3;0;0;-13;-782;1578;-13;1564;0;0;1564;0
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;n2;S4;I;2;SAO PAULO;SP;01/09/2020;0;0;38;0;2894;0;2932;0;0;0;0;0;0;2933;2826;0;-1152;-3226;-390;0;31;-8;-1920;1013;0;1013;-396;0;617;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED IJUÍ LTDA - UNICRED IJUÍ;1526924;b3S;S5;I;2;IJUI;RS;01/09/2020;2450;0;476;0;0;0;2926;-512;0;0;0;-116;-627;2299;248;52;-765;-932;-8;57;4;-11;-1355;944;0;944;0;-30;914;-420
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TIROS E MATUTINA LTDA - SICOOB CREDITIROS;42880617;b3S;S5;I;2;TIROS;MG;01/09/2020;2704;0;202;0;0;0;2906;-204;-531;0;0;-297;-1033;1874;433;269;-909;-469;-36;0;48;-54;-719;1155;0;1154;-77;-19;1058;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;I;2;CUIABA;MT;01/09/2020;58;0;2817;0;0;0;2876;-2745;0;0;0;-12;-2757;118;3;0;-2403;-1069;0;1536;2477;-1;542;660;0;660;0;-376;284;0
COOPERATIVA DE CRÉDITO SACRAMENTO LTDA - SICOOB SACRAMENTO;71154256;b3S;S5;I;2;SACRAMENTO;MG;01/09/2020;2464;0;395;0;0;0;2860;-349;-328;0;0;-439;-1116;1744;381;219;-740;-586;-33;0;211;-247;-795;949;8;957;-69;0;888;0
COOPERATIVA DE CRÉDITO DE VAZANTE LTDA. – SICOOB CREDIVAZ;803287;b3S;S5;I;2;VAZANTE;MG;01/09/2020;2580;0;269;0;0;0;2849;-284;-216;0;0;-71;-572;2278;677;376;-1087;-884;-67;0;334;-109;-760;1518;-1;1516;-120;0;1396;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CAPARAÓ LTDA. - SICOOB SAÚDE;71261184;b3S;S5;I;2;CARATINGA;MG;01/09/2020;2658;0;185;0;0;0;2843;-260;0;0;0;-972;-1232;1611;339;102;-681;-561;-34;0;102;-72;-805;806;0;806;-40;-20;746;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;S5;I;2;NITEROI;RJ;01/09/2020;2552;0;288;0;0;0;2840;-305;0;0;0;-21;-326;2514;221;44;-931;-1258;-6;0;4;-12;-1938;576;-4;572;0;0;572;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TANGARÁ - CRESOL TANGARÁ;7946451;b3S;S5;I;2;TANGARA;SC;01/09/2020;2744;0;89;0;0;6;2838;-491;-306;0;0;28;-769;2069;403;157;-866;-444;-7;0;275;-601;-1084;985;45;1030;-1;-83;946;0
ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;28048783;n2;S4;I;2;RIO DE JANEIRO;RJ;01/09/2020;0;0;2837;0;0;0;2837;-3;0;0;0;1;-3;2834;5170;3776;-2822;-7535;-811;0;199;-12;-2035;799;-3;796;-366;0;430;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO;1330295;b3S;S5;I;2;VITORIA;ES;01/09/2020;2652;0;184;0;0;0;2836;-272;-47;0;0;122;-197;2638;276;1;-1060;-1149;-16;0;281;-171;-1838;800;11;811;-8;0;804;0
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6339468;n1;S5;I;2;PASSO FUNDO;RS;01/09/2020;2794;0;15;0;0;0;2809;-111;0;0;0;-164;-276;2533;0;0;-300;-124;-125;0;17;1;-533;2000;0;2000;-958;0;1042;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71432926;b3S;S5;I;2;UBERABA;MG;01/09/2020;1975;0;802;0;0;0;2777;-641;0;0;0;276;-365;2412;315;194;-1272;-1079;-7;44;6;-11;-1810;602;8;609;0;0;609;0
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;S5;I;2;CAMPO GRANDE;MS;01/09/2020;2693;0;73;0;0;0;2766;-329;-23;0;0;-502;-854;1912;444;261;-740;-672;-37;0;139;-151;-756;1156;0;1156;-61;-61;1034;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES;1110032;b3S;S5;I;2;VITORIA;ES;01/09/2020;2500;0;253;0;0;0;2753;-304;0;0;0;-165;-469;2283;332;183;-1267;-1221;-8;45;6;-88;-2019;265;-18;247;0;0;247;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;S5;I;2;VITOR MEIRELES;SC;01/09/2020;2554;0;188;0;0;0;2743;-230;-286;0;0;-751;-1266;1476;162;194;-642;-319;0;0;1;-449;-1053;423;183;606;0;0;606;0
SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.;62285390;n2;S4;I;2;SAO PAULO;SP;01/09/2020;0;0;2580;159;0;0;2739;-430;0;0;0;102;-328;2411;39593;219;-12593;-22169;-3611;0;6336;-6813;961;3372;0;3372;-993;0;2380;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;I;2;SAO PAULO;SP;01/09/2020;2628;0;109;0;0;0;2737;0;0;0;0;-345;-345;2392;3;0;-286;-191;-2;0;2;-38;-512;1881;0;1881;0;0;1881;0
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;01/09/2020;2324;0;407;0;0;0;2731;-414;0;0;0;78;-335;2396;461;227;-1083;-1407;-16;0;2;-11;-1827;569;-15;554;0;0;554;0
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;S4;I;2;BELO HORIZONTE;MG;01/09/2020;0;0;826;1888;0;0;2715;0;0;0;0;0;0;2715;784;592;-727;-386;-229;0;0;-5;30;2744;0;2744;-35;0;2709;0
BANCO CEDULA S.A.;33132044;b1;S4;I;2;RIO DE JANEIRO;RJ;01/09/2020;601;0;412;1694;0;0;2707;-374;0;0;0;-243;-617;2090;0;1;-225;-1104;-134;0;57;-1061;-2465;-374;0;-374;0;0;-374;0
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;S5;I;2;GANDU;BA;01/09/2020;2568;0;139;0;0;0;2707;-241;0;0;0;-631;-872;1835;693;551;-1072;-1364;-52;0;305;-301;-1240;595;0;595;-88;0;508;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LEME - SICOOB CREDIACIL;8795285;b3S;S5;I;2;LEME;SP;01/09/2020;2417;0;285;0;0;0;2702;-426;0;0;0;221;-205;2497;397;336;-883;-974;-20;0;150;-108;-1103;1394;4;1398;-16;0;1382;0
COOPERATIVA DE CREDITO CREDIAGRO LTDA. - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;01/09/2020;2375;0;300;0;0;0;2676;-202;-398;0;0;491;-110;2566;425;148;-847;-584;-37;0;323;-130;-702;1864;-2;1862;-72;0;1790;-70
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO SERRANO - SICOOB CREDISERRA SC;1692448;b3S;S5;I;2;URUPEMA;SC;01/09/2020;2398;0;275;0;0;0;2672;-266;-247;0;0;103;-410;2262;179;247;-1100;-809;-17;0;424;-108;-1183;1079;-35;1044;-4;0;1040;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;01/09/2020;2263;0;409;0;0;0;2672;-413;-508;0;0;-114;-1035;1637;260;204;-836;-550;-21;0;149;-127;-922;715;1;716;-27;0;688;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;S5;I;2;OURO;SC;01/09/2020;2619;0;46;0;0;0;2664;-358;-47;0;0;341;-64;2600;23;29;-511;-463;0;0;50;-333;-1205;1395;0;1395;0;0;1395;0
LISTO SOCIEDADE DE CREDITO DIRETO S.A.;34088029;n1;S5;I;2;SAO PAULO;SP;01/09/2020;2662;0;0;0;0;0;2662;0;0;0;0;-14;-14;2648;1551;332;-439;-730;-263;0;74;0;524;3172;143;3315;-280;-96;2939;0
FORTBRASIL ADMINISTRADORA DE CARTOES DE CREDITO S/A;2732968;n4;;I;2;EUSEBIO;CE;01/09/2020;2447;0;201;0;0;0;2648;-6917;-4;0;-637;-25447;-33006;-30358;24080;18537;-7474;-11477;-3484;0;3087;-6448;16821;-13538;28;-13509;-3178;0;-16688;0
