Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;I;2;;9;SANTO ANTONIO DA PLATINA;PR;01/09/2016;71553;228;4034;5020;4473;949;91;0;14796;16;460;1271;1726;337;1;0;3811;404;12084;12160;0;0;0;0;24648;152;13864;1045;0;0;0;0;15060;0;0;0;0;0;0;0;0;1814;3450;2580;3579;1422;317;77;13238;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;I;2;;9;CATAGUASES;MG;01/09/2016;71109;532;8091;17801;22713;3086;0;0;52223;20;365;1031;1255;20;0;0;2691;0;3465;76;0;0;0;0;3542;153;11581;805;0;0;0;0;12539;0;0;0;0;0;0;0;0;51;64;0;0;0;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE CAMPINA GRANDE - SICREDI CENTRO PARAIBANA;1151186;b3S;I;2;;9;CAMPINA GRANDE;PB;01/09/2016;71014;269;5586;11050;12568;990;75;0;30539;20;1455;3891;6125;2736;1343;0;15569;0;14665;5712;0;0;0;0;20377;27;3813;652;0;0;0;0;4493;0;0;0;0;0;0;0;0;11;25;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;I;2;;9;PARANAVAI;PR;01/09/2016;70344;1163;5800;11241;7821;1119;10;0;27153;82;438;1089;1253;0;0;0;2862;0;2773;1918;0;0;0;0;4691;915;19023;1866;11;0;0;0;21815;0;0;0;0;0;0;0;0;1156;2433;2936;0;0;0;0;6525;0;0;0;0;0;0;0;0;0;5747;1551;0;0;0;0;7298;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MOGI GUAÇU E SUDOESTE PAULISTA - SICOOB CREDIGUAÇU;67960229;b3S;I;2;;9;DESCALVADO;SP;01/09/2016;69768;928;6964;18046;8155;516;0;0;34609;20;602;1475;1546;4;0;0;3647;0;6826;1329;0;0;0;0;8155;218;9387;374;0;0;0;0;9979;0;0;0;0;0;0;0;0;458;7839;3123;1797;160;0;0;13377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO NOSSA TERRA   SICREDI NOSSA TERRA PR/SP;81192106;b3S;I;2;;9;CAFELANDIA;PR;01/09/2016;69420;147;3365;8470;11987;2504;17;0;26492;3;415;993;1536;275;0;0;3221;263;6812;8727;206;0;0;0;16009;50;6973;751;0;0;0;0;7775;0;0;0;0;0;0;0;0;477;2493;5080;3798;1869;1015;87;14818;0;0;0;0;0;0;0;0;0;0;1105;0;0;0;0;1105;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA BORBOREMA E AGRESTE PARAIBANO - SICOOB BORBOREMA PARAIBANO;11907520;b3S;I;2;;9;CAMPINA GRANDE;PB;01/09/2016;69328;787;8566;19851;14830;1968;0;0;46002;25;353;985;1863;281;0;0;3507;0;614;1229;0;0;0;0;1843;90;13728;1055;0;0;0;0;14873;0;0;0;0;0;0;0;0;123;1746;727;507;0;0;0;3103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;I;2;;9;CUNHA PORA;SC;01/09/2016;67819;351;3580;14667;9240;3518;4020;0;35376;97;1115;3029;5868;1833;1722;0;13665;0;867;92;239;1;0;0;1199;215;10546;2111;70;0;0;0;12943;0;0;0;0;0;0;0;0;81;194;268;6;0;0;0;548;0;0;0;0;0;0;0;0;0;0;4088;0;0;0;0;4088;0;0;0;0;0;0;0;0;0
STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;17359351;n1;I;2;;14;NAO-ME-TOQUE;RS;01/09/2016;67764;0;0;0;0;0;0;0;0;1344;40802;25618;0;0;0;0;67764;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE LA NACION ARGENTINA;33042151;b1;I;3;;28;SAO PAULO;SP;01/09/2016;67507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19944;46359;411;0;0;0;66714;0;0;104;381;309;0;0;793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;;9;SORRISO;MT;01/09/2016;67394;233;3584;8349;4837;5;0;0;17008;21;549;2077;2749;1778;0;0;7173;755;6604;9716;267;0;0;0;17342;667;10902;590;0;0;0;0;12159;0;0;0;0;0;0;0;0;401;2865;3691;5701;382;0;355;13396;17;79;158;64;0;0;0;317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DE MATO GROSSO - SICREDI SUL MT;26549311;b3S;I;2;;9;RONDONOPOLIS;MT;01/09/2016;67182;208;6622;3586;3293;679;0;0;14388;36;364;782;704;36;0;0;1922;1899;13108;20961;0;0;0;0;35969;112;3100;190;0;0;0;0;3402;0;0;0;0;0;0;0;0;1035;1821;2704;4813;890;0;233;11494;1;5;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;I;2;;9;ITAI;SP;01/09/2016;67016;1713;7792;12643;8341;1778;0;0;32267;123;427;1001;960;0;0;0;2511;0;5130;133;0;0;0;0;5263;250;12781;850;0;0;0;0;13881;0;0;0;0;0;0;0;0;370;442;2192;16;0;0;0;3020;0;0;0;0;0;0;0;0;0;29;9768;251;24;0;0;10072;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - SICREDI NATAL;70038237;b3S;I;2;;9;NATAL;RN;01/09/2016;66259;2713;10431;8451;10186;2119;1233;0;35133;4;738;1995;2267;635;1896;0;7534;0;1435;18474;0;0;0;0;19909;120;643;27;0;0;0;0;790;0;0;0;0;0;0;0;0;111;435;633;1255;453;5;0;2893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;I;2;;9;PATOS DE MINAS;MG;01/09/2016;65496;2186;3962;7662;11246;4077;37;0;29169;84;1054;2278;1079;0;0;0;4495;0;4426;3504;4325;45;0;0;12300;2578;15727;637;0;0;0;0;18942;0;0;0;0;0;0;0;0;248;71;0;0;230;0;0;550;0;15;22;3;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2309070;b3S;I;2;;9;JI-PARANA;RO;01/09/2016;64662;433;11093;14227;6568;282;0;0;32603;0;349;739;660;19;0;0;1767;0;5072;7242;89;0;0;0;12404;118;16047;1299;0;0;0;0;17464;0;0;0;0;0;0;0;0;293;131;0;0;0;0;0;424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA LTDA ? SICOOB VALE DO PARAIBA;2197569;b3S;I;2;;9;SAO JOSE DOS CAMPOS;SP;01/09/2016;63249;228;3390;7861;17425;8265;4434;0;41604;2;242;470;1168;507;338;0;2729;377;2513;8195;0;0;0;0;11086;0;613;45;0;0;0;0;658;0;0;0;0;0;0;0;0;110;103;180;930;930;4920;0;7173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO;72128440;b3S;I;2;;9;RIO DE JANEIRO;RJ;01/09/2016;63039;50;8807;16397;16374;777;0;0;42404;32;514;899;740;42;0;0;2228;202;1816;0;0;0;0;0;2018;0;105;0;0;0;0;0;105;0;0;0;0;0;0;0;0;465;1393;3183;7905;3330;0;7;16284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;;9;CANARANA;MT;01/09/2016;62654;414;5500;13581;13443;210;0;0;33148;38;649;1371;1381;44;0;0;3482;568;3705;1295;0;0;0;0;5568;241;8246;1494;0;0;0;0;9981;0;0;0;0;0;0;0;0;601;1560;3204;3206;766;0;229;9566;10;140;266;171;0;0;0;587;0;322;0;0;0;0;0;322;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;I;2;;9;CANOINHAS;SC;01/09/2016;62153;341;13146;13387;9252;542;0;0;36668;24;682;1660;1199;0;0;0;3564;0;1645;880;0;0;0;0;2525;138;13191;751;333;0;0;0;14412;0;0;0;0;0;0;0;0;159;287;331;30;0;0;0;807;0;0;0;0;0;0;0;0;0;4177;0;0;0;0;0;4177;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;I;2;;9;CUIABA;MT;01/09/2016;61377;0;0;61377;0;0;0;0;61377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNICRED CEARÁ CENTRO NORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS OU MICROEMPREENDEDORES DA REGIÃO CENTRO NORTE DO CEARÁ LTDA.;72257793;b3S;I;2;;9;FORTALEZA;CE;01/09/2016;61106;1985;7658;15289;16768;3316;163;0;45179;228;1380;3146;3365;296;0;0;8415;0;2863;1189;0;0;0;0;4052;291;2770;121;0;0;0;0;3183;0;0;0;0;0;0;0;0;266;12;0;0;0;0;0;278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;I;2;;9;SETE LAGOAS;MG;01/09/2016;60214;667;5957;10308;17898;6610;1705;0;43145;70;831;2198;2203;5;0;0;5308;0;4046;51;0;0;0;0;4097;271;5687;867;0;0;0;0;6825;0;0;0;0;0;0;0;0;234;185;265;154;0;0;0;839;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA   SICOOB CREDIMOGIANA;69346856;b3S;I;2;;9;FRANCA;SP;01/09/2016;60082;1904;2980;8022;26581;812;26;0;40324;18;287;608;1047;482;0;0;2442;0;1664;28;156;0;0;0;1848;220;9659;646;0;0;0;0;10524;0;0;0;0;0;0;0;0;194;608;1881;2262;0;0;0;4945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;;9;CAMPO VERDE;MT;01/09/2016;59539;267;1235;2832;3388;480;0;0;8202;32;319;850;1408;704;0;0;3313;761;6975;12098;5;0;0;0;19840;284;12227;1937;0;0;0;0;14448;0;0;0;0;0;0;0;0;2046;1403;4024;3373;456;149;150;11602;0;0;0;0;0;0;0;0;0;537;1597;0;0;0;0;2134;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE VARGINHA LTDA - SICOOB CREDIVAR;25798596;b3S;I;2;;9;VARGINHA;MG;01/09/2016;58416;313;3417;8508;8918;1251;12;0;22418;51;492;1164;1236;17;0;0;2961;0;1998;189;26;0;4827;0;7040;275;7609;453;0;0;0;0;8337;0;0;0;0;0;0;0;0;149;330;79;94;1;0;0;653;0;0;0;0;0;0;0;0;0;1888;11647;3235;159;80;0;17008;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;I;2;;9;CRUZ ALTA;RS;01/09/2016;58226;339;5351;8684;4628;655;0;0;19656;9;160;441;480;11;0;0;1101;670;4485;7671;64;0;0;0;12889;66;9567;1626;0;0;0;0;11259;0;0;0;0;0;0;0;0;269;1584;2872;2659;545;0;100;8029;11;115;274;218;0;0;0;618;0;0;4673;0;0;0;0;4673;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;I;2;;9;PORTO ALEGRE;RS;01/09/2016;58035;252;4417;7864;4700;88;0;0;17320;47;1022;2712;3215;286;0;0;7282;621;6718;791;0;0;0;0;8130;38;10978;934;0;0;0;0;11950;0;0;0;0;0;0;0;0;381;2324;3894;5333;1101;31;290;13353;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;I;2;;9;ESTACAO;RS;01/09/2016;57091;40;2383;8883;8335;2306;7;0;21954;40;621;1714;3068;1015;0;0;6458;320;3880;3921;0;0;0;0;8121;22;3029;1316;0;0;0;0;4367;0;0;0;0;0;0;0;0;261;1861;6604;4111;1100;790;52;14779;0;0;0;0;0;0;0;0;0;0;1413;0;0;0;0;1413;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;I;2;;9;UBERLANDIA;MG;01/09/2016;56911;72;4825;12954;19270;7462;3236;0;47819;3;382;923;1463;312;0;0;3083;0;1195;1742;0;0;0;0;2937;0;913;370;0;0;0;0;1283;0;0;0;0;0;0;0;0;374;127;248;505;316;220;0;1790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;I;2;;9;MAFRA;SC;01/09/2016;56321;754;3916;10231;15011;1876;2334;0;34123;74;534;1456;2501;291;0;0;4856;0;1097;1242;2;0;0;0;2340;368;8969;852;0;0;0;0;10189;0;0;0;0;0;0;0;0;109;553;444;0;0;0;0;1105;0;0;0;0;0;0;0;0;0;3103;477;127;0;0;0;3706;0;0;0;0;0;0;0;0;0
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;I;2;;9;GOVERNADOR VALADARES;MG;01/09/2016;55845;1612;3839;8078;12014;2345;78;0;27965;9;90;193;340;46;0;0;679;0;4102;68;0;0;0;0;4170;407;18025;885;0;0;0;0;19317;0;0;0;0;0;0;0;0;367;690;1272;1066;0;0;0;3395;23;89;143;64;0;0;0;319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;I;1;;30;MANAUS;AM;01/09/2016;55832;0;0;0;0;0;0;0;0;19;1404;2805;2897;25;0;0;7150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;161;333;817;497;0;0;1836;639;1968;5206;11851;8132;19052;0;46847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;I;2;;9;GOVERNADOR VALADARES;MG;01/09/2016;55530;522;3766;12196;17486;7936;3663;0;45569;11;236;566;602;45;7;0;1467;0;1911;999;0;0;0;0;2909;81;2806;535;58;0;0;0;3479;0;0;0;0;0;0;0;0;350;928;515;71;0;0;0;1864;0;0;0;0;0;0;0;0;0;0;242;0;0;0;0;242;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;I;2;;9;PALMITOS;SC;01/09/2016;54968;791;3658;10007;11019;3730;2271;0;31476;60;778;1950;4305;1755;185;0;9033;0;781;1211;4;0;0;0;1997;222;8464;1203;0;0;0;0;9889;0;0;0;0;0;0;0;0;159;84;550;773;0;0;0;1565;0;0;0;0;0;0;0;0;0;0;1008;0;0;0;0;1008;0;0;0;0;0;0;0;0;0
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;I;2;;9;NOVA SERRANA;MG;01/09/2016;54850;386;4448;9548;9054;1033;0;0;24469;40;61;123;152;0;0;0;376;0;869;6;0;0;0;0;876;329;26797;1280;0;0;0;0;28406;0;0;0;0;0;0;0;0;174;398;15;136;0;0;0;723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CEDULA S.A.;33132044;b1;I;2;;8;RIO DE JANEIRO;RJ;01/09/2016;54327;12132;5714;16728;8599;0;0;0;43173;8230;1062;1858;0;0;0;0;11151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS LTDA. SICOOB CREDIPARNOR;698609;b3S;I;2;;9;PARACATU;MG;01/09/2016;53348;1277;3641;8189;10438;1055;4;0;24603;20;142;422;573;0;0;0;1158;0;8194;64;0;0;0;0;8258;1;11721;1749;0;1;0;0;13471;0;0;0;0;0;0;0;0;999;521;524;509;0;0;0;2552;102;472;1048;826;0;0;0;2448;0;859;0;0;0;0;0;859;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;I;2;;9;JOACABA;SC;01/09/2016;52559;565;3701;12492;12766;6532;653;0;36710;18;306;754;1532;364;0;0;2975;0;1200;71;0;0;0;0;1272;494;7165;317;0;0;0;0;7976;0;0;0;0;0;0;0;0;106;147;936;0;0;0;0;1188;0;0;0;0;0;0;0;0;0;0;1797;442;200;0;0;2439;0;0;0;0;0;0;0;0;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;I;2;;9;BELO HORIZONTE;MG;01/09/2016;52404;0;20230;13478;15278;3252;0;0;52239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;164;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BR PARTNERS;51822;b2;C;2;;198;SAO PAULO;SP;01/09/2016;51041;0;317;858;883;0;0;0;2058;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;813;657;2097;2445;19622;0;25634;0;0;0;0;0;0;0;0;0;949;22401;0;0;0;0;23350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS BOTUCARAÍ - SICREDI BOTUCARAÍ RS;87900601;b3S;I;2;;9;SOLEDADE;RS;01/09/2016;50795;149;2645;4944;5928;1218;285;0;15170;38;479;1164;1605;279;207;0;3770;149;6636;6050;0;0;0;0;12835;4;7259;1459;0;0;0;0;8721;0;0;0;0;0;0;0;0;923;989;1268;2088;1006;1313;77;7664;0;0;0;0;0;0;0;0;0;1621;1015;0;0;0;0;2635;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;I;2;;9;GOIANIA;GO;01/09/2016;49694;2790;5264;9282;9629;1450;0;0;28416;0;161;888;598;156;0;0;1804;0;4763;263;51;0;0;0;5077;72;11856;414;1;0;0;0;12343;0;0;0;0;0;0;0;0;189;133;0;0;0;0;0;323;0;0;0;0;0;0;0;0;0;419;1314;0;0;0;0;1733;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;I;2;;9;PRUDENTOPOLIS;PR;01/09/2016;49287;239;1889;3956;3940;239;0;0;10261;38;443;1009;1238;61;0;0;2789;470;4517;6208;0;0;0;0;11194;155;14203;1411;0;0;0;0;15770;0;0;0;0;0;0;0;0;379;1355;3287;2149;323;24;245;7761;0;0;0;0;0;0;0;0;0;7;1505;0;0;0;0;1512;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;I;2;;9;NOVA LONDRINA;PR;01/09/2016;48524;217;2386;4359;3836;125;0;0;10923;25;260;670;526;10;0;0;1490;849;4931;3229;0;0;0;0;9010;453;13220;884;0;0;0;0;14557;0;0;0;0;0;0;0;0;285;1667;6040;3108;1185;70;189;12544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PAJEÚ, AGRESTE E RECIFE - SICOOB PERNAMBUCO;3732359;b3S;I;2;;9;SAO JOSE DO EGITO;PE;01/09/2016;48415;1720;2547;14194;9068;2066;885;45;30524;12;242;592;663;18;0;0;1527;0;1271;11;0;0;0;0;1281;391;9733;664;2;0;0;0;10790;0;0;0;0;0;0;0;0;257;2036;868;297;310;491;0;4258;0;0;0;0;0;0;0;0;0;3;11;20;0;0;0;33;0;0;0;0;0;0;0;0;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;I;2;;14;ARARUAMA;RJ;01/09/2016;48405;3556;8127;10461;14392;5975;454;0;42965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4971;469;0;0;0;0;5440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
