Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o)
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;b3S;S5;I;2;TOLEDO;PR;43983;NA;NA;NA;NA;78012;549087;0;NA;NA;NA;0;24748;573835;NA;NA%;NA%;0,1359;NA%;0,1094
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;S5;I;2;GOIANIA;GO;43983;NA;NA;NA;NA;219207;539213;0;NA;NA;NA;0;27749;566962;NA;NA%;NA%;0,3866;NA%;0,0187
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;43983;NA;NA;NA;NA;98613;525756;0;NA;NA;NA;0;38389;564146;NA;NA%;NA%;0,1748;NA%;0,0681
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;43983;235118;0;235118;0;235118;536984;0;0;27009;0;27009;0;563994;12080347;0,4169;0,4169;0,4169;0,0195;0,0231
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30680829;n1;S4;I;2;SAO PAULO;SP;43983;268088;0;268088;85005;353094;495650;729;0;0;0;729;65649;562028;NA;0,477;0,477;0,6282;NA%;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;S5;I;2;ANAPOLIS;GO;43983;NA;NA;NA;NA;141804;528828;0;NA;NA;NA;0;28713;557541;NA;NA%;NA%;0,2543;NA%;0,0955
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;S4;I;2;BELO HORIZONTE;MG;43983;92156;0;92156;0;92156;471438;2411;26;68653;1489;72578;8597;552613;1582918;0,1668;0,1668;0,1668;0,0582;0,0043
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;43983;NA;NA;NA;NA;100017;523714;0;NA;NA;NA;0;26255;549969;NA;NA%;NA%;0,1819;NA%;0,1446
BANCO TOPÁZIO S.A. - PRUDENCIAL;1000081517;b1;S4;I;3;PORTO ALEGRE;RS;43983;66594;0;66594;0;66594;208171;1250;0;0;0;1250;336607;546028;875185;0,122;0,122;0,122;0,0761;0,0259
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA – SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;43983;95178;0;95178;3846;99024;522877;0;0;521;0;521;21800;545197;879173;0,1746;0,1746;0,1816;0,1083;0,1084
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;S4;I;2;AGUDO;RS;43983;235359;0;235359;0;235359;493465;0;0;575;0;575;50778;544819;1092425;0,432;0,432;0,432;0,2154;0,0242
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;b3S;S5;I;2;CUIABA;MT;43983;NA;NA;NA;NA;199921;505127;0;NA;NA;NA;0;34667;539794;NA;NA%;NA%;0,3704;NA%;0,0518
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;43983;75525;0;75525;0;75525;463196;877;718;6326;638;8558;67891;539645;2398160;0,14;0,14;0,14;0,0315;0,3851
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;43983;127508;0;127508;0;127508;448856;0;0;0;0;0;88802;537658;827450;0,2372;0,2372;0,2372;0,1541;0,043
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;b3S;S5;I;2;VARGINHA;MG;43983;NA;NA;NA;NA;111410;505997;0;NA;NA;NA;0;30200;536197;NA;NA%;NA%;0,2078;NA%;0,1052
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA – SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;b3S;S4;I;2;SANTIAGO;RS;43983;227373;0;227373;0;227373;500828;0;0;346;0;346;34262;535436;818667;0,4247;0,4247;0,4247;0,2777;0,0387
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ENCOSTA SUPERIOR DO NORDESTE RS – SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;43983;73946;0;73946;5162;79108;506956;0;0;349;0;349;21925;529230;840395;0,1397;0,1397;0,1495;0,088;0,1591
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO – SICREDI ESPUMOSO RS/MG;87900411;b3S;S4;I;2;ESPUMOSO;RS;43983;191104;0;191104;0;191104;498777;0;0;327;0;327;28790;527894;778512;0,362;0,362;0,362;0,2455;0,0494
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S4;I;2;SANTO ANTONIO DA PLATINA;PR;43983;95886;0;95886;971;96857;501381;0;0;0;0;0;26109;527490;880789;0,1818;0,1818;0,1836;0,1089;0,1935
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;43983;NA;NA;NA;NA;128240;492563;0;NA;NA;NA;0;28141;520703;NA;NA%;NA%;0,2463;NA%;0,1968
BNY MELLON - PRUDENCIAL;1000080910;b1;S4;C;3;RIO DE JANEIRO;RJ;43983;387161;0;387161;0;387161;79146;14510;0;347;0;14857;426425;520428;836165;0,7439;0,7439;0,7439;0,463;0,0531
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;b3S;S5;I;2;CONCORDIA;SC;43983;NA;NA;NA;NA;112961;498274;0;NA;NA;NA;0;19110;517383;NA;NA%;NA%;0,2183;NA%;0,0485
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;43983;NA;NA;NA;NA;78617;488680;0;NA;NA;NA;0;28608;517288;NA;NA%;NA%;0,152;NA%;0,1541
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;43983;NA;NA;NA;NA;114465;485776;0;NA;NA;NA;0;30464;516240;NA;NA%;NA%;0,2217;NA%;0,0508
UBS - PRUDENCIAL;1000080989;b2;S4;C;3;SAO PAULO;SP;43983;345542;0;345542;0;345542;151379;0;0;0;0;0;362743;514123;724831;0,6721;0,6721;0,6721;0,4767;0,0493
BARIGUI - PRUDENCIAL;1000080893;b2;S4;C;2;CURITIBA;PR;43983;102221;0;102221;0;102221;475904;0;0;0;0;0;29753;505657;890866;0,2022;0,2022;0,2022;0,1147;0,0321
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;43983;NA;NA;NA;NA;107702;474377;0;NA;NA;NA;0;28388;502765;NA;NA%;NA%;0,2142;NA%;0,1199
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S4;I;2;NOVA LONDRINA;PR;43983;95371;0;95371;0;95371;473103;0;0;0;0;0;28348;501451;787842;0,1902;0,1902;0,1902;0,1211;0,1499
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;43983;NA;NA;NA;NA;73217;475789;0;NA;NA;NA;0;24681;500470;NA;NA%;NA%;0,1463;NA%;0,0637
SOROCRED CFI S.A. - PRUDENCIAL;1000083539;n1;S4;C;2;SOROCABA;SP;43983;58662;823;59485;0;59485;379643;0;0;15202;0;15202;104555;499400;NA;0,1175;0,1191;0,1191;NA%;0,0115
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;43983;NA;NA;NA;NA;150909;466867;0;NA;NA;NA;0;30729;497596;NA;NA%;NA%;0,3033;NA%;0,0542
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;S4;I;2;DESCALVADO;SP;43983;119390;0;119390;0;119390;392247;0;0;0;0;0;104915;497163;628167;0,2401;0,2401;0,2401;0,1901;0,1272
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7599206;b3S;S5;I;2;GOIANIA;GO;43983;NA;NA;NA;NA;120118;477450;0;NA;NA;NA;0;18005;495455;NA;NA%;NA%;0,2424;NA%;0,0698
COOPERATIVA DE CRÉDITO UNICRED VALE EUROPEU SANTA CATARINA LTDA - UNICRED VALE EUROPEU;73443863;b3S;S5;I;2;BLUMENAU;SC;43983;NA;NA;NA;NA;80920;467375;0;NA;NA;NA;0;22682;490057;NA;NA%;NA%;0,1651;NA%;0,0852
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;b3S;S5;I;2;MAFRA;SC;43983;NA;NA;NA;NA;79046;466964;0;NA;NA;NA;0;22718;489683;NA;NA%;NA%;0,1614;NA%;0,217
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;b3S;S5;I;2;DOIS VIZINHOS;PR;43983;NA;NA;NA;NA;88768;471155;0;NA;NA;NA;0;10596;481751;NA;NA%;NA%;0,1843;NA%;0,0861
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;b3S;S4;I;2;ITAI;SP;43983;74437;0;74437;0;74437;394463;0;0;0;0;0;83072;477534;629963;0,1559;0,1559;0,1559;0,1182;0,1043
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;S5;I;2;ITUIUTABA;MG;43983;NA;NA;NA;NA;79945;459002;0;NA;NA;NA;0;18332;477335;NA;NA%;NA%;0,1675;NA%;0,013
FATOR - PRUDENCIAL;1000080350;b1;S4;C;2;SAO PAULO;SP;43983;88287;0;88287;0;88287;282016;46894;0;5962;29193;82049;109835;473900;631146;0,1863;0,1863;0,1863;0,1399;0,1693
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;S4;C;2;DOIS IRMAOS;RS;43983;162408;0;162408;0;162408;161315;0;0;0;0;0;309902;471218;NA;0,3447;0,3447;0,3447;NA%;0,0061
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;43983;NA;NA;NA;NA;115199;437062;0;NA;NA;NA;0;33687;470749;NA;NA%;NA%;0,2447;NA%;0,0335
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;43983;NA;NA;NA;NA;93262;457875;0;NA;NA;NA;0;12305;470180;NA;NA%;NA%;0,1984;NA%;0,5313
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;43983;NA;NA;NA;NA;101345;440570;0;NA;NA;NA;0;27848;468418;NA;NA%;NA%;0,2164;NA%;0,1941
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;b3S;S4;I;2;FRANCA;SP;43983;109594;0;109594;0;109594;404887;0;0;0;0;0;60618;465505;560264;0,2354;0,2354;0,2354;0,1956;0,0137
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA – SICREDI GRANDES LAGOS PR/SP;81115149;b3S;S4;I;2;LARANJEIRAS DO SUL;PR;43983;99819;0;99819;0;99819;439581;0;0;0;0;0;24699;464280;738185;0,215;0,215;0,215;0,1352;0,1092
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;b3S;S5;I;2;PALMITOS;SC;43983;NA;NA;NA;NA;90892;443752;0;NA;NA;NA;0;19974;463727;NA;NA%;NA%;0,196;NA%;0,1556
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;I;2;SAO PAULO;SP;43983;233973;0;233973;0;233973;376063;0;0;0;0;0;86277;462340;674258;0,5061;0,5061;0,5061;0,347;0,0013
PORTOCRED S.A. - CFI - PRUDENCIAL;1000083560;n1;S4;I;2;PORTO ALEGRE;RS;43983;76398;0;76398;17722;94120;414197;0;0;0;0;0;44356;458552;NA;0,1666;0,1666;0,2053;NA%;0,0722
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC – SICREDI COOPERAÇÃO RS/SC;87779625;b3S;S4;I;2;NAO-ME-TOQUE;RS;43983;134882;0;134882;0;134882;422397;0;0;398;0;398;31360;454156;690048;0,297;0,297;0,297;0,1955;0,0494
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;b3S;S5;I;2;PATOS DE MINAS;MG;43983;NA;NA;NA;NA;81309;433015;0;NA;NA;NA;0;16289;449304;NA;NA%;NA%;0,181;NA%;0,0936
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;S4;I;2;CAMBARA;PR;43983;59274;0;59274;5151;64425;424448;0;0;0;0;0;20884;445333;713432;0,1331;0,1331;0,1447;0,0831;0,1732
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;S5;I;2;CATAGUASES;MG;43983;NA;NA;NA;NA;101271;419845;0;NA;NA;NA;0;23914;443759;NA;NA%;NA%;0,2282;NA%;0,0935
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS – SICREDI SUL MINAS RS/MG.;87784088;b3S;S4;I;2;ESTACAO;RS;43983;121356;0;121356;6304;127660;420008;0;0;339;0;339;21419;441767;649588;0,2747;0,2747;0,289;0,1868;0,092
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;b3S;S4;I;2;GOIANIA;GO;43983;86434;0;86434;0;86434;421131;0;0;430;0;430;17063;438624;719554;0,1971;0,1971;0,1971;0,1201;0,1549
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;C;3;SAO PAULO;SP;43983;148318;0;148318;0;148318;67565;82074;0;4190;0;86264;284271;438100;169836;0,3385;0,3385;0,3385;0,8733;0,1375
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;C;1;RIO DE JANEIRO;RJ;43983;422284;0;422284;0;422284;322194;0;0;0;0;0;109414;431609;NA;0,9784;0,9784;0,9784;NA%;0,0067
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;b3S;S5;I;2;JI-PARANA;RO;43983;NA;NA;NA;NA;93702;399597;0;NA;NA;NA;0;27689;427286;NA;NA%;NA%;0,2193;NA%;0,0693
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;43983;NA;NA;NA;NA;97103;399759;0;NA;NA;NA;0;21129;420888;NA;NA%;NA%;0,2307;NA%;0,1623
COOPERATIVA DE CRÉDITO DA AMAZÔNIA – SICOOB AMAZÔNIA;5203605;b3S;S5;I;2;BURITIS;RO;43983;NA;NA;NA;NA;117787;394133;0;NA;NA;NA;0;23981;418114;NA;NA%;NA%;0,2817;NA%;0,1688
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;43983;60028;0;60028;0;60028;384687;0;0;4622;0;4622;25072;414380;1739933;0,1449;0,1449;0,1449;0,0345;0,0355
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;b3S;S5;I;2;ARAPOTI;PR;43983;NA;NA;NA;NA;72756;383305;0;NA;NA;NA;0;22717;406022;NA;NA%;NA%;0,1792;NA%;0,1593
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;S5;I;2;FORTALEZA;CE;43983;NA;NA;NA;NA;127317;376644;0;NA;NA;NA;0;28691;405335;NA;NA%;NA%;0,3141;NA%;0,0665
GUIDE;1000084837;n2;S4;C;3;SAO PAULO;SP;43983;51059;0;51059;0;51059;73102;0;0;7619;92;7711;324050;404863;NA;0,1261;0,1261;0,1261;NA%;0,2792
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;43983;NA;NA;NA;NA;82328;363800;0;NA;NA;NA;0;28732;392531;NA;NA%;NA%;0,2097;NA%;0,1832
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;S4;I;2;MARILIA;SP;43983;73518;0;73518;0;73518;370502;0;0;0;0;0;18385;388887;667665;0,189;0,189;0,189;0,1101;0,152
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL – SICREDI FRONTEIRA SUL RS;88530142;b3S;S4;I;2;BAGE;RS;43983;119767;0;119767;0;119767;375592;0;0;329;0;329;8814;384735;656258;0,3113;0,3113;0,3113;0,1825;0,0686
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;S4;I;2;GUARAPUAVA;PR;43983;110343;0;110343;329;110672;359865;0;0;0;0;0;22990;382855;593305;0,2882;0,2882;0,2891;0,186;0,1176
AGENCIA FOMENTO GOIAS - PRUDENCIAL;1000081050;n1;S4;I;1;GOIANIA;GO;43983;189643;0;189643;0;189643;324622;0;0;0;0;0;56761;381383;NA;0,4972;0,4972;0,4972;NA%;0,0216
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;43983;76172;0;76172;698;76870;346188;0;0;0;0;0;34935;381124;722310;0,1999;0,1999;0,2017;0,1055;0,093
DEUTSCHE SPARKASSEN LEASING DO BRASIL - PRUDENCIAL;1000084545;b2;S4;I;3;SAO PAULO;SP;43983;41614;0;41614;0;41614;348197;2525;0;0;0;2525;24234;374956;361129;0,111;0,111;0,111;0,1152;0,0109
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;b3S;S5;I;2;PAPANDUVA;SC;43983;NA;NA;NA;NA;70454;355499;0;NA;NA;NA;0;17634;373133;NA;NA%;NA%;0,1888;NA%;0,1115
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;b3S;S5;I;2;MURIAE;MG;43983;NA;NA;NA;NA;52114;346580;0;NA;NA;NA;0;24425;371005;NA;NA%;NA%;0,1405;NA%;0,2523
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;C;2;SAO PAULO;SP;43983;169126;0;169126;0;169126;208255;1335;27022;21656;20950;70964;90811;370030;385697;0,4571;0,4571;0,4571;0,4385;0,01
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;b3S;S5;I;2;AGUAS MORNAS;SC;43983;NA;NA;NA;NA;75118;358144;0;NA;NA;NA;0;10992;369136;NA;NA%;NA%;0,2035;NA%;0,0703
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;b3S;S5;I;2;NATAL;RN;43983;NA;NA;NA;NA;95523;350676;0;NA;NA;NA;0;15691;366367;NA;NA%;NA%;0,2607;NA%;0,1341
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1736243;b3S;S5;I;2;CASCAVEL;PR;43983;NA;NA;NA;NA;73847;345777;0;NA;NA;NA;0;15195;360972;NA;NA%;NA%;0,2046;NA%;0,0877
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8075352;b3S;S5;I;2;FLORIANOPOLIS;SC;43983;NA;NA;NA;NA;61431;332634;0;NA;NA;NA;0;17961;350594;NA;NA%;NA%;0,1752;NA%;0,0891
AGORACRED S/A SCFI - PRUDENCIAL;1000083618;n1;S4;I;2;VITORIA;ES;43983;32577;0;32577;0;32577;152468;0;0;0;0;0;193851;346318;NA;0,0941;0,0941;0,0941;NA%;0,1524
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;43983;54719;0;54719;0;54719;282037;9;7;1468;6;1489;60845;344372;1568490;0,1589;0,1589;0,1589;0,0349;0,0487
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;S5;I;2;PATOS DE MINAS;MG;43983;NA;NA;NA;NA;109710;326079;0;NA;NA;NA;0;17449;343528;NA;NA%;NA%;0,3194;NA%;0,1727
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;S5;I;2;QUIRINOPOLIS;GO;43983;NA;NA;NA;NA;102132;321764;0;NA;NA;NA;0;19507;341271;NA;NA%;NA%;0,2993;NA%;0,1118
COOPERATIVA DE CRÉDITO SICREDI RECIFE - SICREDI RECIFE;70241658;b3S;S5;I;2;RECIFE;PE;43983;NA;NA;NA;NA;95344;304635;0;NA;NA;NA;0;28636;333272;NA;NA%;NA%;0,2861;NA%;0,0564
COOPERATIVA DE CRÉDITO ORIGINAL - SICOOB ORIGINAL;81292278;b3S;S5;I;2;SAO LOURENCO D'OESTE;SC;43983;NA;NA;NA;NA;58629;315023;0;NA;NA;NA;0;14323;329346;NA;NA%;NA%;0,178;NA%;0,2223
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;b3S;S4;I;2;JANDAIA DO SUL;PR;43983;50188;0;50188;0;50188;316198;0;0;0;0;0;12732;328930;506448;0,1526;0,1526;0,1526;0,0991;0,1847
BANCO KOMATSU DO BRASIL - PRUDENCIAL;1000084576;b2;S4;I;3;SAO PAULO;SP;43983;103961;0;103961;0;103961;301524;0;0;0;0;0;26675;328199;342521;0,3168;0,3168;0,3168;0,3035;0,0063
COOPERATIVA DE CRÉDITO SICREDI PERNAMBUCRED;4146333;b3S;S5;I;2;RECIFE;PE;43983;NA;NA;NA;NA;88060;301942;0;NA;NA;NA;0;26183;328125;NA;NA%;NA%;0,2684;NA%;0,087
BCO KEB DO BRASIL SA - PRUDENCIAL;1000081232;b1;S4;I;3;SAO PAULO;SP;43983;144049;0;144049;0;144049;272171;11496;0;0;0;11496;44415;328082;1133696;0,4391;0,4391;0,4391;0,1271;0,0065
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78483310;b3S;S5;I;2;ITAPIRANGA;SC;43983;NA;NA;NA;NA;45336;318943;0;NA;NA;NA;0;8659;327601;NA;NA%;NA%;0,1384;NA%;0,1999
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;S5;I;2;LAJINHA;MG;43983;NA;NA;NA;NA;58786;307562;0;NA;NA;NA;0;17663;325225;NA;NA%;NA%;0,1808;NA%;0,1262
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;b3S;S5;I;2;SAO JOSE DO CERRITO;SC;43983;NA;NA;NA;NA;95562;307424;0;NA;NA;NA;0;16100;323525;NA;NA%;NA%;0,2954;NA%;0,0486
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA – SICOOB PARAÍBA;11907520;b3S;S5;I;2;CAMPINA GRANDE;PB;43983;NA;NA;NA;NA;90937;296736;0;NA;NA;NA;0;23313;320049;NA;NA%;NA%;0,2841;NA%;0,0922
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;b3S;S5;I;2;BRACO DO NORTE;SC;43983;NA;NA;NA;NA;57607;302337;0;NA;NA;NA;0;16061;318397;NA;NA%;NA%;0,1809;NA%;0,3365
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;S5;I;2;CLAUDIO;MG;43983;NA;NA;NA;NA;78536;302174;0;NA;NA;NA;0;15772;317946;NA;NA%;NA%;0,247;NA%;0,1211
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;I;2;MINEIROS;GO;43983;NA;NA;NA;NA;195061;298299;0;NA;NA;NA;0;19204;317504;NA;NA%;NA%;0,6144;NA%;0,0232
SICOOB UNIMAIS MANTIQUEIRA – COOPERATIVA DE CRÉDITO;71698674;b3S;S5;I;2;TAUBATE;SP;43983;NA;NA;NA;NA;52442;293916;0;NA;NA;NA;0;21001;314917;NA;NA%;NA%;0,1665;NA%;0,1799
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73647935;b3S;S5;I;2;CAMPO GRANDE;MS;43983;NA;NA;NA;NA;113919;298099;0;NA;NA;NA;0;16393;314493;NA;NA%;NA%;0,3622;NA%;0,0844
