Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Micro;Pequena;Média;Grande;Indisponível;Total não Individualizado Pessoa Jurídica;Total Exterior Pessoa Jurídica
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE;2493000;b3S;I;2;S5;9;MACEIO;AL;dez/20;9.723;2.500;4.339;2.745;0;139;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;I;2;S5;9;BRASILIA;DF;dez/20;9.714;1.183;4.566;3.160;45;760;0;0
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;I;2;S4;14;SOROCABA;SP;dez/20;9.712;42;872;8.788;0;10;0;0
COOPERATIVA DE CRÉDITO UNICRED CENTRAL MULTIRREGIONAL LTDA. - UCM;184068;b3C;I;2;S4;9;BELO HORIZONTE;MG;dez/20;9.649;0;0;9.649;0;0;0;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;I;2;S5;9;SANTA ROSA DE LIMA;SC;dez/20;9.322;6.111;3.174;37;0;0;1;0
COOPERATIVA DE CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO ESTADO DE SÃO PAULO - SICOOB CREDICOR/SP;8030602;b3S;I;2;S5;9;SAO PAULO;SP;dez/20;9.212;2.749;6.298;0;5;161;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RORAIMA LTDA.;2137018;b3S;I;2;S5;9;BOA VISTA;RR;dez/20;9.159;1.089;7.530;536;0;4;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS MICROS E PEQUENOS EMPRESÁRIOS E MICROEMPREENDEDORES DE SÃO CARLOS - SICOOB CREDIACISC;7669921;b3S;I;2;S5;9;SAO CARLOS;SP;dez/20;9.129;2.931;4.779;1.198;0;222;0;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;I;2;S5;9;SALVADOR;BA;dez/20;9.023;1.596;4.856;2.052;0;519;0;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE SAO JOAQUIM-CRESOL SÃO JOAQUIM;2766672;b3S;I;2;S5;9;SAO JOAQUIM;SC;dez/20;8.957;4.430;4.379;148;0;0;1;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE MARCELINO RAMOS-CRESOL MARCELINO RAMOS;5211129;b3S;I;2;S5;9;MARCELINO RAMOS;RS;dez/20;8.596;2.293;5.413;890;0;0;0;0
FINSOL SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE S.A.;18810553;n1;I;3;S4;10;RECIFE;PE;dez/20;8.429;245;7.973;212;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO PARÁ - SICOOB COOESA;83836114;b3S;I;2;S5;9;BELEM;PA;dez/20;8.249;1.476;4.541;1.280;0;952;0;0
AGÊNCIA DE FOMENTO DE ALAGOAS S.A.;10769660;n1;I;1;S4;30;MACEIO;AL;dez/20;8.240;3.459;4.059;722;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DA DEFENSORIA PÚBLICA NO ESTADO DO RIO DE JANEIRO LIMITADA. - SICOOB COMPERJ;4694278;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;dez/20;8.184;66;978;7.140;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFESSORES, FUNCIONÁRIOS E ALUNOS DA UNIVERSIDADE DE CAXIAS DO SUL – SICREDI COOPERUCS;4525997;b3S;I;2;S4;9;CAXIAS DO SUL;RS;dez/20;8.170;4.418;3.669;83;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO OESTE - CREDISIS OESTE;4985665;b3S;I;2;S5;9;ESPIGAO D'OESTE;RO;dez/20;8.160;2.093;5.862;204;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB CREDCOOP LTDA.;2528151;b3S;I;2;S5;9;VITORIA DA CONQUISTA;BA;dez/20;8.050;4.656;3.137;251;0;6;0;0
COOPERATIVA DE CRÉDITO DE RIO RUFINO - SICOOB CREDIUNIÃO;2448839;b3S;I;2;S5;9;RIO RUFINO;SC;dez/20;8.019;3.712;3.420;760;0;126;0;0
COOPERATIVA DE CRÉDITO RURAL DE OURO   SULCREDI/OURO;7853842;b3S;I;2;S5;9;OURO;SC;dez/20;7.958;3.170;2.801;1.988;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO D'OESTE DE RONDÔNIA;5597773;b3S;I;2;S5;9;NOVA BRASILANDIA;RO;dez/20;7.906;1.690;3.739;2.477;0;0;0;0
ZANON CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;35479592;n1;I;2;S5;14;PORTO ALEGRE;RS;dez/20;6.972;382;1.457;5.132;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SECURITARIOS, DOS CORRETORES DE SEGUROS E DE CAPITALIZACAO DO RIO DE JANEIRO LTDA.;3930587;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;dez/20;6.930;2.826;2.757;1.159;0;187;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TEÓFILO OTONI LTDA.;1709266;b3S;I;2;S5;9;TEOFILO OTONI;MG;dez/20;6.919;2.554;4.044;0;0;322;0;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;I;2;S5;9;BELEM;PA;dez/20;6.877;994;3.972;982;0;930;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB CRED-ACILPA;9004796;b3S;I;2;S5;9;LENCOIS PAULISTA;SP;dez/20;6.873;2.117;4.010;422;0;323;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E PROFISSIONAIS DE SAÚDE DE SÃO LUÍS - SICREDI SÃO LUÍS;8143326;b3S;I;2;S5;9;SAO LUIS;MA;dez/20;6.805;1.410;3.769;1.626;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PIRACANJUBA LTDA;5222094;b3S;I;2;S5;9;PIRACANJUBA;GO;dez/20;6.430;2.031;2.190;2.152;0;56;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE VITÓRIA DA CONQUISTA;2833202;b3S;I;2;S5;9;VITORIA DA CONQUISTA;BA;dez/20;6.325;1.126;2.649;2.511;0;40;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA CENTRAIS ELÉTRICAS DE SANTA CATARINA - CREDELESC;8850613;b3S;I;2;S5;9;FLORIANOPOLIS;SC;dez/20;6.320;3.486;2.745;68;0;21;0;0
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;I;2;S5;9;IRAI DE MINAS;MG;dez/20;6.263;15;1.957;4.290;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL MARANHENSE - SICOOB SUL MARANHENSE;26526166;b3S;I;2;S5;9;BALSAS;MA;dez/20;6.097;480;3.286;2.232;0;99;0;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;I;2;S4;9;SAO PAULO;SP;dez/20;6.000;0;0;6.000;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESCRIVÃES, NOTÁRIOS E REGISTRADORES NO ESTADO DO PARANÁ - SICREDI CREDENOREG PR;6078926;b3S;I;2;S5;9;CURITIBA;PR;dez/20;5.841;690;5.129;22;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE POUSO REDONDO - CRESOL POUSO REDONDO;10453077;b3S;I;2;S5;9;POUSO REDONDO;SC;dez/20;5.813;4.496;1.271;46;0;0;0;0
SOCIALCRED S/A - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;4316357;n1;I;2;S5;10;RIO DE JANEIRO;RJ;dez/20;5.775;2.106;3.669;0;0;0;0;0
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11285104;n1;I;2;S5;14;FLORIANOPOLIS;SC;dez/20;5.769;4.432;1.219;118;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TIRADENTES DO SUL - CRESOL TIRADENTES DO SUL;8805562;b3S;I;2;S5;9;TIRADENTES DO SUL;RS;dez/20;5.754;3.221;2.534;0;0;0;0;0
CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5676026;n1;I;2;S4;14;FARROUPILHA;RS;dez/20;5.734;0;0;0;5.734;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS POLICIAIS FEDERAIS E SERVIDORES DA UNIÃO NO CEARÁ E LIVRE ADMISSÃO NAS MESORREGIÕES METROPOLITANA DE FORTALEZA E SUL CEARENSE - SICOOB CEARÁ;3620772;b3S;I;2;S5;9;FORTALEZA;CE;dez/20;5.667;849;4.321;497;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE RIO CRIXÁS LTDA.;7108146;b3S;I;2;S5;9;CRIXAS;GO;dez/20;5.655;1.559;3.494;376;0;227;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XAVANTINA - CRESOL XAVANTINA;8055016;b3S;I;2;S5;9;XAVANTINA;SC;dez/20;5.655;2.631;2.267;757;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;I;2;S5;9;SAO VALENTIM;RS;dez/20;5.411;2.977;1.446;988;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE ITAPETININGA - SICOOB CRED-ACI;8844074;b3S;I;2;S5;9;ITAPETININGA;SP;dez/20;5.402;1.568;2.478;15;107;1.234;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;I;2;S4;9;PORTO VELHO;RO;dez/20;5.337;0;0;5.337;0;0;0;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;I;2;S4;9;SAO PAULO;SP;dez/20;5.294;0;2.508;2.486;0;300;0;0
COOPERATIVA DE CRÉDITO DOS MILITARES E DA SEGURANÇA PÚBLICA NO DISTRITO FEDERAL LTDA. - SICOOB DFMIL;4649337;b3S;I;2;S5;9;BRASILIA;DF;dez/20;5.247;1.351;3.159;627;0;109;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE PINHALZINHO - CRESOL PINHALZINHO;7412987;b3S;I;2;S5;9;PINHALZINHO;SC;dez/20;5.242;3.327;1.915;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ARATIBA – CRESOL ARATIBA;4565791;b3S;I;2;S5;9;ARATIBA;RS;dez/20;5.179;2.887;1.911;380;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CONTABILISTAS E CORRETORES DE SEGUROS DA GRANDE BELO HORIZONTE LTDA. - SICOOB CREDITABIL;2217068;b3S;I;2;S5;9;BELO HORIZONTE;MG;dez/20;4.958;1.780;3.085;0;0;93;0;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JAGUARUNA – CRESOL JAGUARUNA;5410056;b3S;I;2;S5;9;JAGUARUNA;SC;dez/20;4.924;3.138;1.785;0;0;0;1;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CONCÓRDIA - CRESOL CONCÓRDIA;5425526;b3S;I;2;S5;9;CONCORDIA;SC;dez/20;4.916;3.503;1.413;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE SÃO FRANCISCO DE SALES LTDA. – SICOOB CREDISALES;1374196;b3S;I;2;S5;9;SAO FRANCISCO DE SALES;MG;dez/20;4.916;2.173;1.342;1.307;0;94;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE IRINEÓPOLIS - CRESOL IRINEÓPOLIS;9433005;b3S;I;2;S5;9;IRINEOPOLIS;SC;dez/20;4.838;1.559;3.266;13;0;0;0;0
COOPERATIVA DE CRÉDITO CLÁSSICA DOS FUNCIONÁRIOS E PRESTADORES DE SERVIÇOS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - SICOOB EUCRED;21110927;b3S;I;2;S5;9;JI-PARANA;RO;dez/20;4.774;464;3.474;277;195;364;0;0
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DE RIO FORTUNA - CRESOL RIO FORTUNA;7958405;b3S;I;2;S5;9;RIO FORTUNA;SC;dez/20;4.711;1.972;2.647;92;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MILITARES ESTADUAIS DO RIO GRANDE DO SUL – SICREDI MIL RS;3212823;b3S;I;2;S4;9;PORTO ALEGRE;RS;dez/20;4.481;730;3.741;9;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;I;2;S4;9;GOIANIA;GO;dez/20;4.377;0;0;4.377;0;0;0;0
PORTOCRED S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1800019;n1;I;2;S4;14;PORTO ALEGRE;RS;dez/20;4.274;0;359;0;0;3.915;0;0
COOPERATIVA DE CREDITO RURAL ASCOOB SISAL;63229629;b3S;I;2;S5;9;SERRINHA;BA;dez/20;4.239;2.852;1.313;71;0;0;2;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE FORMOSA DO SUL - CRESOL FORMOSA;5269976;b3S;I;2;S5;9;FORMOSA DO SUL;SC;dez/20;4.206;3.660;507;39;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;I;2;S5;9;GETULIO VARGAS;RS;dez/20;4.149;1.985;2.001;163;0;0;1;0
MEDCRED COOPERATIVA DE CRÉDITO;3575699;b3S;I;2;S5;9;RIBEIRAO PRETO;SP;dez/20;4.130;1.884;1.935;8;NI;303;0;NI
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;8647473;b3S;I;2;S5;9;CORONEL FREITAS;SC;dez/20;4.100;2.426;1.673;0;0;0;0;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE QUILOMBO - CRESOL QUILOMBO;73254757;b3S;I;2;S5;9;QUILOMBO;SC;dez/20;4.076;2.448;1.627;0;0;0;0;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;I;2;S4;14;SANTO CRISTO;RS;dez/20;4.051;1.431;1.516;1.006;37;36;25;0
HSCM - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE LTDA.;7693858;n1;I;2;S5;10;IBIA;MG;dez/20;3.987;2.533;1.454;0;0;0;0;0
BANCO CAPITAL S.A.;15173776;b1;I;2;S4;8;SALVADOR;BA;dez/20;3.972;5;286;3.680;0;0;0;0
SICOOB UNISP - COOPERATIVA DE CRÉDITO;74220948;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;dez/20;3.959;321;3.484;153;0;0;0;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;I;2;S5;9;ROLANDIA;PR;dez/20;3.956;953;324;2.678;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PJ, MP, ENSINO SUPERIOR ADVOGADOS PÚBLICOS, DEFENSORES PÚBLICOS E DELEGADOS POLÍCIA FEDERAL NO DISTRITO FEDERAL - SICOOB JUDICIÁRIO;37076205;b3S;I;2;S5;9;BRASILIA;DF;dez/20;3.955;1.177;2.459;0;74;245;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ALFREDO WAGNER - CRESOL ALFREDO WAGNER;5494591;b3S;I;2;S5;9;ALFREDO WAGNER;SC;dez/20;3.901;2.828;1.073;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CEPLAC LTDA. - SICOOB COOPEC;32615247;b3S;I;2;S5;9;ILHEUS;BA;dez/20;3.876;650;2.295;185;0;747;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;I;2;S4;9;RIBEIRAO PRETO;SP;dez/20;3.771;0;0;3.771;0;0;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDARIA DE PORTO XAVIER – CRESOL PORTO XAVIER;5442759;b3S;I;2;S5;9;PORTO XAVIER;RS;dez/20;3.694;2.618;931;144;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB ITAPICURU - ASCOOB ITAPICURU.;3921543;b3S;I;2;S5;9;SANTALUZ;BA;dez/20;3.580;2.627;930;23;0;0;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS CORRETORES DE SEGUROS DO RIO GRANDE DO SUL – CREDICOR;2999687;b3S;I;2;S5;9;PORTO ALEGRE;RS;dez/20;3.472;2.777;667;0;0;27;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA VALE S.A LTDA. – SICOOB CREDIVALE;20961629;b3S;I;2;S5;9;ITABIRA;MG;dez/20;3.416;620;620;1.504;0;672;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE DIONÍSIO CERQUEIRA - CRESOL DIONÍSIO CERQUEIRA;2844024;b3S;I;2;S5;9;DIONISIO CERQUEIRA;SC;dez/20;3.341;1.582;815;943;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;I;2;S5;9;JACINTO MACHADO;SC;dez/20;3.336;1.856;1.394;85;0;0;0;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3269540;b3S;I;2;S5;9;BELO HORIZONTE;MG;dez/20;3.321;803;624;1.648;0;247;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DO ACRE - SICOOB ACRE;3528402;b3S;I;2;S5;9;RIO BRANCO;AC;dez/20;3.269;1.169;2.051;33;1;14;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO SUL DO MARANHÃO – SICREDI SUL DO MARANHÃO;26191078;b3S;I;2;S5;9;IMPERATRIZ;MA;dez/20;3.264;662;1.670;932;0;0;0;0
QI;52151;n1;C;2;S5;197;SAO PAULO;SP;dez/20;3.231;0;0;0;0;3.231;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED PR;2924977;b3S;I;2;S4;9;CURITIBA;PR;dez/20;3.227;1.698;1.423;106;0;0;0;0
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;I;2;S4;9;PASSO FUNDO;RS;dez/20;3.208;3.208;0;0;0;0;0;0
SOCRED S.A. - SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E À EMPRESA DE PEQUENO PORTE;9210106;n1;I;2;S5;10;BELEM;PA;dez/20;3.185;2.107;1.077;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE JACUTINGA - CRESOL JACUTINGA;2904125;b3S;I;2;S5;9;JACUTINGA;RS;dez/20;3.142;1.898;1.199;45;0;0;0;0
BANCO CEDULA S.A.;33132044;b1;I;2;S4;8;RIO DE JANEIRO;RJ;dez/20;3.120;503;1.301;1.317;0;0;0;0
COMPANHIA HIPOTECÁRIA PIRATINI - CHP;18282093;n1;I;2;S4;29;PORTO ALEGRE;RS;dez/20;3.109;877;2.232;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁUREA - CRESOL ÁUREA;2904138;b3S;I;2;S5;9;AUREA;RS;dez/20;3.106;1.514;1.395;198;0;0;0;0
COOPERATIVA DE CREDITO DE ITAPAGIPE LTDA - SICOOB ITAPAGIPE;71506513;b3S;I;2;S5;9;ITAPAGIPE;MG;dez/20;2.974;1.288;1.413;214;0;60;0;0
SIMPALA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;34991938;n1;I;2;S4;14;PORTO ALEGRE;RS;dez/20;2.970;618;2.322;30;0;0;0;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DOS ADVOGADOS DO ESTADO DO RIO GRANDE DO SUL - SICREDI COOABCRED RS;19962468;b3S;I;2;S4;9;PORTO ALEGRE;RS;dez/20;2.923;1.487;1.098;339;0;0;0;0
COOPERATIVA DE CRÉDITO DE GUAPÉ LTDA - SICOOB CREDIGUAPÉ;71009237;b3S;I;2;S5;9;GUAPE;MG;dez/20;2.888;1.510;1.168;92;0;117;0;0
SOLUÇÃO FINANÇAS SOCIEDADE DE CRÉDITO DIRETO S.A.;37134759;n1;I;2;S5;43;BELO HORIZONTE;MG;dez/20;2.797;2.797;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA CRÉDITO MÚTUO – SICOOB CREDSAÚDE;2072790;b3S;I;2;S5;9;PIRACICABA;SP;dez/20;2.787;879;1.908;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE ALTEROSA LTDA - SICOOB COOPEROSA;71437123;b3S;I;2;S5;9;ALTEROSA;MG;dez/20;2.772;1.015;1.566;156;0;35;0;0
COOPERATIVA DE CRÉDITO DE PIMENTA LTDA. - SICOOB CREDIPIMENTA;42934794;b3S;I;2;S5;9;PIMENTA;MG;dez/20;2.576;1.658;918;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;I;2;S5;9;SAPIRANGA;RS;dez/20;2.480;639;1.803;37;0;0;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE CORONEL MARTINS - CRESOL PEDRA BRANCA;5070112;b3S;I;2;S5;9;CORONEL MARTINS;SC;dez/20;2.467;1.260;1.207;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM;54190525;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;dez/20;2.409;119;943;1.348;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL  E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5745533;b3S;I;2;S5;9;ITATIBA DO SUL;RS;dez/20;2.399;1.502;897;0;0;0;0;0
GOLDMAN SACHS;51585;b2;C;3;S3;198;SAO PAULO;SP;dez/20;2.397;0;0;0;2.397;0;0;0
COOPERATIVA DE CRÉDITO E SERVIÇOS FINANCEIROS DE CURITIBA E REGIÃO METROPOLITANA;5097757;b3S;I;2;S5;9;CURITIBA;PR;dez/20;2.385;474;1.486;426;0;0;0;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE VITOR MEIRELES - CRESOL VITOR MEIRELES;7320890;b3S;I;2;S5;9;VITOR MEIRELES;SC;dez/20;2.375;1.777;529;69;0;0;1;0
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE XANXERÊ - CRESOL XANXERÊ;7509426;b3S;I;2;S5;9;XANXERE;SC;dez/20;2.296;1.216;1.029;51;0;0;0;0
COOPERATIVA DE CREDITO RURAL DE GUACUI - CREDIGUAÇUÍ;32422628;b3S;I;2;S5;9;GUACUI;ES;dez/20;2.165;434;1.449;282;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62673470;b3S;I;2;S4;9;SAO PAULO;SP;dez/20;2.123;477;1.353;0;0;293;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI;2794761;b3S;I;2;S5;9;VICOSA;MG;dez/20;2.095;789;989;307;0;10;0;0
CREDITÁ S/A CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12599971;n1;I;2;S5;14;PORTO ALEGRE;RS;dez/20;2.024;2.024;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CLÁSSICA DOS EMPREGADOS DA VALE S/A E ENTIDADES VINCULADAS LTDA. – SICOOB COOPVALE;33924028;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;dez/20;1.974;228;1.647;98;0;1;0;0
BANCO DIGIO S.A.;27098060;b2;I;3;S4;8;BARUERI;SP;dez/20;1.968;1.968;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;I;2;S5;9;SAO JOAO DO SUL;SC;dez/20;1.968;1.316;652;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TREZE DE MAIO - CRESOL TREZE DE MAIO;9330158;b3S;I;2;S5;9;TREZE DE MAIO;SC;dez/20;1.949;1.207;742;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;I;2;S5;9;CATANDUVA;SP;dez/20;1.873;0;1.873;0;0;0;0;0
