Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;S5;I;2;SAO PAULO;SP;01/12/2020;8778;0;331;0;0;0;9108;0;0;0;0;-537;-537;8572;0;0;-935;-576;-50;0;2;0;-1560;7011;0;7011;-101;0;6910;-3674
COOPERATIVA DE CRÉDITO NOSSA SENHORA DO DESTERRO - SICOOB CREDISC;3419786;b3S;S5;I;2;FLORIANOPOLIS;SC;01/12/2020;8288;0;735;0;0;0;9023;-962;-3;0;0;-205;-1170;7853;1031;1430;-3287;-2867;-70;0;542;-624;-3845;4008;-1;4007;30;-414;3622;-109
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE LTDA.;7502031;b3S;S5;I;2;GOIANESIA;GO;01/12/2020;8316;0;610;0;0;96;9022;-412;-653;0;0;-1265;-2330;6691;1940;983;-2771;-3563;-173;0;946;-730;-3368;3323;336;3659;-481;0;3178;-1215
SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;62285390;n2;S4;I;2;SAO PAULO;SP;01/12/2020;0;0;8838;170;0;0;9008;-2663;0;0;0;125;-2537;6471;83404;2626;-25813;-43928;-7822;0;7842;-9695;6613;13084;0;13084;-4109;-3759;5215;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;S5;I;2;SALVADOR;BA;01/12/2020;8701;0;279;0;0;0;8981;-909;-458;0;0;-844;-2211;6770;471;451;-2955;-1864;-39;0;261;-408;-4085;2685;0;2685;39;0;2724;-156
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1439107;b3S;S5;I;2;BARRA BONITA;SP;01/12/2020;8628;0;287;0;0;0;8915;0;0;0;0;-487;-487;8428;0;0;-2350;-1071;-13;0;219;1;-3216;5212;-57;5156;0;0;5156;-1007
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;I;2;ARAPONGAS;PR;01/12/2020;8109;0;728;0;0;0;8837;-626;-113;0;0;-2666;-3405;5432;1444;2237;-3156;-4582;-88;0;888;-1371;-4627;805;-4;801;-89;0;711;-243
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA.;5439425;b3S;S5;I;2;RIO BRANCO;AC;01/12/2020;8421;0;414;0;0;0;8835;-556;-47;0;0;-1748;-2351;6484;300;147;-1681;-1624;0;0;0;-663;-3521;2963;1;2964;0;0;2963;-127
COOPERATIVA DE CRÉDITO DA REGIÃO E COLAR METROPOLITANO DO VALE DO AÇO LTDA. - SICOOB COSMIPA;17361536;b3S;S5;I;2;IPATINGA;MG;01/12/2020;8223;0;532;0;0;0;8754;-781;-23;0;0;-909;-1713;7041;1998;748;-3744;-3237;-175;0;1857;-685;-3238;3803;-6;3797;68;0;3865;-647
FORTBRASIL ADMINISTRADORA DE CARTOES DE CREDITO S/A;2732968;n4;;I;2;EUSEBIO;CE;01/12/2020;6602;0;2148;0;0;0;8750;-13721;-4;0;-1972;-35418;-51115;-42365;51791;39238;-15559;-25346;-7712;0;5056;-13154;34314;-8052;622;-7430;5492;0;-1939;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PITANGUI, PAPAGAIOS, MARAVILHAS E REGIÃO LTDA. - SICOOB CREDICOOP;41931221;b3S;S5;I;2;PITANGUI;MG;01/12/2020;7778;0;955;0;0;0;8734;-1403;-266;0;0;-834;-2504;6230;1441;775;-4248;-2351;-111;0;508;-433;-4418;1812;-38;1774;-167;0;1607;0
COOPERATIVA DE CRÉDITO DA GRANDE FLORIANÓPOLIS - ÚNILOS;2405189;b3S;S5;I;2;FLORIANOPOLIS;SC;01/12/2020;7574;0;1140;0;0;0;8714;-989;0;0;0;-855;-1844;6870;1657;864;-2990;-3002;-14;0;125;-1473;-4833;2037;10;2047;0;-185;1862;-671
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PJ, MP, ENSINO SUPERIOR ADVOGADOS PÚBLICOS, DEFENSORES PÚBLICOS E DELEGADOS POLÍCIA FEDERAL NO DISTRITO FEDERAL - SICOOB JUDICIÁRIO;37076205;b3S;S5;I;2;BRASILIA;DF;01/12/2020;8049;0;568;0;0;0;8616;-1113;-197;0;0;-849;-2160;6457;1154;357;-3678;-2490;-103;0;269;-444;-4934;1522;1;1522;-36;0;1485;0
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;S4;I;1;MANAUS;AM;01/12/2020;2164;0;6631;-232;0;0;8563;0;-357;0;0;382;25;8588;35599;974;-17936;-4725;-1801;0;227;-7397;4941;13530;-916;12613;-8790;-409;3414;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;S5;I;2;ARARUAMA;RJ;01/12/2020;8406;0;136;0;0;0;8542;-3487;0;0;0;-1403;-4890;3652;13558;0;-1052;-2048;-1503;0;8;-6469;2494;6146;-418;5729;-1061;0;4668;0
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22639377;n1;S4;I;2;NOVO HAMBURGO;RS;01/12/2020;8466;0;46;0;0;0;8513;-2104;0;0;0;-801;-2905;5608;0;2064;-350;-3486;-493;0;34;-523;-2753;2854;1;2855;-1227;0;1628;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;S5;I;2;JOAO PINHEIRO;MG;01/12/2020;7750;0;739;0;0;0;8489;-701;-558;0;0;-419;-1678;6811;1158;1178;-2952;-2190;-94;0;891;-622;-2631;4180;116;4295;-211;0;4084;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17343510;b3S;S5;I;2;FREDERICO WESTPHALEN;RS;01/12/2020;8200;0;247;0;0;16;8463;-982;-1875;0;0;-376;-3233;5229;1574;498;-1967;-1171;1;0;266;-1455;-2255;2974;54;3028;-15;-329;2685;-213
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE;7925729;b3S;S5;I;2;GRANDES RIOS;PR;01/12/2020;8275;0;164;0;0;0;8439;-530;-2048;0;0;-749;-3328;5111;1079;1151;-2724;-1535;-13;0;59;-1454;-3436;1675;65;1740;-6;-411;1322;-266
CREDITÁ S/A CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12599971;n1;S5;I;2;PORTO ALEGRE;RS;01/12/2020;8137;0;276;0;0;0;8413;-970;0;0;0;-438;-1407;7006;0;134;-1819;-1310;-359;0;18;-18;-3355;3651;132;3784;-1230;0;2554;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;S5;I;2;RIO VERDE;GO;01/12/2020;7715;0;514;0;0;136;8365;-734;-558;0;0;-111;-1403;6962;662;327;-2091;-1700;-50;0;259;-236;-2829;4133;-26;4107;62;-181;3988;-524
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO;694877;b3S;S5;I;2;BRASILIA;DF;01/12/2020;8041;0;271;0;0;0;8312;-406;-173;0;0;-1708;-2288;6024;1606;1182;-3855;-3530;-110;0;908;-680;-4478;1546;172;1718;-66;0;1652;-595
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DAS INSTITUIÇÕES JURÍDICAS DA UNIÃO EM MINAS GERAIS LTDA.   SICOOB COOPJUS;25363615;b3S;S5;I;2;BELO HORIZONTE;MG;01/12/2020;7555;0;756;0;0;0;8311;-1305;0;0;0;-158;-1463;6847;433;66;-2328;-1661;-52;0;354;-625;-3813;3035;-367;2668;17;0;2685;-375
BIORC FINANCEIRA - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;11285104;n1;S5;I;2;FLORIANOPOLIS;SC;01/12/2020;8284;0;10;0;0;0;8294;-956;0;0;0;-1453;-2410;5884;199;1119;-545;-4323;-458;0;0;-70;-4077;1807;-25;1782;-649;-52;1082;0
COOPERATIVA DE CRÉDITO DO VALE EUROPEU - SICOOB EURO VALE;82133182;b3S;S5;I;2;TIMBO;SC;01/12/2020;7655;0;565;0;0;0;8221;-855;-206;0;0;-490;-1551;6669;686;883;-3509;-2701;-49;0;625;-336;-4402;2268;86;2354;-54;-255;2045;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;01/12/2020;5913;0;2284;0;0;0;8197;-1945;0;0;0;-471;-2416;5782;2350;1434;-3531;-2423;-199;0;421;-261;-2209;3573;49;3622;-283;0;3339;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33615055;b3S;S5;I;2;ANAPOLIS;GO;01/12/2020;7557;0;633;0;0;0;8190;-665;-212;0;0;-438;-1314;6875;1007;921;-3026;-2918;-70;0;655;-391;-3821;3054;-25;3030;0;0;3030;-675
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;01/12/2020;0;0;8110;0;0;0;8110;-7763;0;0;0;0;-7763;347;2890;53;-35986;33512;-5;0;0;-5849;-5385;-5037;-190;-5227;0;0;-5227;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE;2602922;b3S;S5;I;2;FEIRA DE SANTANA;BA;01/12/2020;7406;0;702;0;0;0;8108;-723;0;0;0;-778;-1501;6607;928;468;-2787;-3559;-23;186;43;-201;-4945;1662;-48;1614;0;0;1614;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;I;2;SAO SEBASTIAO DO PARAISO;MG;01/12/2020;7737;0;336;0;0;0;8073;-613;0;0;0;-1868;-2481;5592;1475;893;-2403;-2358;-153;0;630;-515;-2432;3160;-51;3109;-338;0;2771;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE TRÊS PONTAS LTDA. - SICOOB COPERSUL;18966739;b3S;S5;I;2;TRES PONTAS;MG;01/12/2020;7058;0;957;0;0;0;8014;-902;-549;0;0;568;-884;7130;2105;807;-3149;-2084;-168;0;836;-477;-2130;5000;-5;4995;-376;-328;4292;0
COOPERATIVA DE CRÉDITO MONTECREDI LTDA. – SICOOB MONTECREDI;71392047;b3S;S5;I;2;MONTE CARMELO;MG;01/12/2020;6768;0;1209;0;0;0;7977;-1171;-1273;0;0;-1420;-3863;4114;873;221;-2056;-1636;-72;0;732;-278;-2216;1898;22;1921;-175;-60;1686;-100
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11969853;b3S;S5;I;2;SAO MIGUEL DO IGUACU;PR;01/12/2020;7771;0;191;0;0;0;7962;-551;-2632;0;0;-512;-3696;4266;1143;741;-2326;-1922;-11;0;89;-1179;-3465;801;5;806;-5;-9;792;-311
COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;4355489;b3S;S5;I;2;FLORIANOPOLIS;SC;01/12/2020;6647;0;1309;0;0;0;7956;-1212;0;0;0;-279;-1491;6466;1122;62;-2118;-2391;-29;23;2;-52;-3380;3085;11;3096;-14;0;3082;0
COOPERATIVA DE CRÉDITO DO VALE DO SÃO FRANCISCO - SICREDI VALE DO SÃO FRANCISCO;4237413;b3S;S5;I;2;PETROLINA;PE;01/12/2020;6994;0;917;0;0;0;7911;-993;1;0;0;-696;-1691;6220;1548;468;-3074;-1758;-5;0;529;-1242;-3534;2686;335;3022;0;-145;2877;-756
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC;2587492;b3S;S5;I;2;URUBICI;SC;01/12/2020;6761;0;1077;0;0;0;7838;-1111;-383;0;0;-2234;-3728;4110;1688;1161;-3128;-3111;-150;0;1577;-583;-2548;1562;8;1570;-121;0;1450;-95
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;S5;I;2;ROLANDIA;PR;01/12/2020;4753;0;3043;0;0;0;7796;-1720;-259;0;0;-266;-2245;5551;542;1156;-4473;-2186;-18;0;586;-128;-4520;1031;0;1030;0;0;1030;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, TÉCNICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA., UNICRED SUL DE MINAS;71418784;b3S;S5;I;2;VARGINHA;MG;01/12/2020;6089;0;1622;0;0;0;7711;-1370;0;0;0;-261;-1631;6080;1279;708;-2781;-3265;-24;163;18;-70;-3971;2109;-26;2083;0;0;2083;-140
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR LTDA. - SICOOB COFAL;21797311;b3S;S5;I;2;BELO HORIZONTE;MG;01/12/2020;6272;0;1379;0;0;0;7651;-1627;0;0;0;-69;-1696;5955;770;124;-2717;-1276;-89;0;220;-199;-3166;2788;0;2789;15;0;2804;-593
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;57647653;b3S;S4;I;2;JAGUARIUNA;SP;01/12/2020;6460;0;1171;0;0;0;7631;-1260;-234;0;0;-404;-1898;5732;2648;1153;-4451;-3173;-53;0;878;-2104;-5101;632;145;777;0;-66;711;-202
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;01/12/2020;5832;0;1776;0;0;0;7608;-1883;0;0;0;-276;-2159;5448;1437;1141;-2669;-1949;-110;0;189;-126;-2088;3361;5;3366;-193;0;3172;0
LISTO SOCIEDADE DE CREDITO DIRETO S.A.;34088029;n1;S5;I;2;SAO PAULO;SP;01/12/2020;7592;0;7;0;0;0;7599;0;0;0;0;-8;-8;7591;3699;788;-981;-1267;-665;0;151;0;1726;9316;-853;8463;-716;-164;7583;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;S5;I;2;ORIZONA;GO;01/12/2020;7462;0;102;0;0;7;7571;-296;-3072;0;0;-492;-3859;3712;1227;640;-1773;-752;-8;0;161;-828;-1334;2378;0;2378;-2;-395;1981;-380
COOPERATIVA DE CRÉDITO UNIÃO DO CENTRO OESTE DE MINAS LTDA. - SICOOB CENTRO UNIÃO;65239402;b3S;S5;I;2;CARMO DO CAJURU;MG;01/12/2020;6642;0;861;0;0;0;7503;-835;-227;0;0;-907;-1968;5535;1639;1348;-2959;-2502;-121;0;689;-356;-2262;3273;-36;3237;-213;-95;2930;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;I;2;PEDRO LEOPOLDO;MG;01/12/2020;6605;0;847;0;0;0;7452;-752;-102;0;0;-1236;-2090;5362;1594;1488;-3175;-3266;-106;0;1036;-619;-3048;2314;-43;2271;-157;-115;1999;0
COOPERATIVA DE CRÉDITO UNIÃO CENTRO OESTE LTDA. – SICOOB UNIÃO CENTRO OESTE;26072728;b3S;S5;I;2;ARCOS;MG;01/12/2020;6662;0;760;0;0;0;7422;-794;-593;0;0;160;-1227;6195;1433;805;-2891;-1995;-125;0;513;-342;-2602;3593;-82;3511;-194;-90;3228;-110
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PITANGUI E REGIAO LTDA. - SICOOB CREDPIT;4181542;b3S;S5;I;2;PITANGUI;MG;01/12/2020;6800;0;619;0;0;0;7419;-949;-26;0;0;-459;-1434;5985;1747;1116;-3577;-2569;-76;0;668;-421;-3111;2874;113;2987;-321;0;2666;-257
COOPERATIVA DE CRÉDITO SICREDI REGIÃO SUL DA BAHIA -SICREDI REGIÃO SUL DA BAHIA;97489280;b3S;S5;I;2;ITABUNA;BA;01/12/2020;6767;0;605;0;0;0;7373;-730;-160;0;0;-152;-1041;6331;661;321;-2540;-1526;-5;0;420;-891;-3559;2772;-2;2770;0;-134;2636;-956
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE GUARAMIRIM - CREVISC;10143743;b3S;S5;I;2;GUARAMIRIM;SC;01/12/2020;6932;0;433;0;0;0;7365;-460;-209;0;0;-1934;-2603;4762;859;484;-2077;-2193;-9;0;107;-919;-3748;1014;-4;1010;0;-181;829;-537
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;S5;I;2;SAO PAULO;SP;01/12/2020;7109;0;236;0;0;0;7345;0;0;0;0;-241;-241;7103;5;0;-606;-989;-4;0;0;0;-1594;5509;-5;5504;-1;-3;5500;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;01/12/2020;7076;0;264;0;0;0;7340;0;0;0;0;-155;-155;7185;0;0;-1726;-920;0;0;23;-9;-2631;4553;0;4553;0;-114;4439;-784
GUITTA CORRETORA DE CAMBIO LTDA.;24074692;n2;S4;I;2;SAO PAULO;SP;01/12/2020;0;0;130;0;7094;0;7224;0;0;0;0;0;0;7224;6300;0;-2412;-7762;-903;0;38;-12;-4751;2473;0;2473;-943;0;1530;0
GRAZZIOTIN FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;6339468;n1;S5;I;2;PASSO FUNDO;RS;01/12/2020;7174;0;24;0;0;0;7198;-317;0;0;0;-211;-528;6670;0;4;-641;-372;-319;0;26;1;-1304;5366;1;5366;-2497;0;2868;0
COOPERATIVA DE CRÉDITO CREDIBELO LTDA. - SICOOB CREDIBELO;71237184;b3S;S5;I;2;CAMPO BELO;MG;01/12/2020;6532;0;607;0;0;0;7139;-605;-418;0;0;-758;-1780;5358;1513;1050;-2861;-2534;-81;0;709;-468;-2672;2687;-59;2627;-245;-111;2271;0
COMPANHIA HIPOTECÁRIA PIRATINI - CHP;18282093;n1;S4;I;2;PORTO ALEGRE;RS;01/12/2020;6944;0;162;0;0;0;7107;-3689;0;0;0;-399;-4088;3019;2121;0;-776;-2482;-141;0;38;-809;-2049;970;-31;939;-463;0;476;0
COOPERATIVA DE CREDITO DO PLANALTO SUL - SICOOB CREDISSERRANA;3033469;b3S;S5;I;2;LAGES;SC;01/12/2020;6426;0;670;0;0;0;7095;-677;-995;0;0;-672;-2344;4751;1169;983;-2363;-2678;-100;0;882;-399;-2506;2245;-64;2181;-116;-68;1997;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;01/12/2020;89;0;7001;0;0;0;7090;-7508;0;0;0;-60;-7568;-478;94;10;-1729;-1203;-8;196;1332;-270;-1579;-2057;0;-2057;-10;0;-2066;-687
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;01/12/2020;220;0;6789;0;0;0;7009;-6717;0;0;0;-61;-6778;231;10;0;-3657;-1455;1;1247;3761;0;-94;137;6;143;-3;0;140;-1113
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;S4;I;2;SALVADOR;BA;01/12/2020;251;0;6748;0;0;0;7000;-6457;0;0;0;23;-6434;566;115;0;-3695;-1368;-28;1562;4467;-3;1050;1616;132;1748;-40;0;1708;-1201
COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI;26014175;b3S;S5;I;2;GUARANI;MG;01/12/2020;5660;0;1304;0;0;0;6964;-1369;-165;0;0;-221;-1755;5209;1539;687;-3185;-2365;-107;0;423;-245;-3253;1955;-22;1933;-151;0;1782;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;S5;I;2;DONA EMMA;SC;01/12/2020;6638;0;272;0;0;13;6923;-970;-1347;0;0;-3;-2320;4603;1072;315;-1727;-1049;1;0;150;-1596;-2835;1767;28;1795;1;-178;1617;-349
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;I;2;JANAUBA;MG;01/12/2020;6270;0;641;0;0;0;6910;-404;-609;0;0;-1682;-2695;4216;1077;1221;-3161;-2176;-79;0;539;-445;-3024;1192;-2;1190;-121;0;1069;0
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;S5;I;2;BELEM;PA;01/12/2020;6696;0;145;0;0;0;6840;-314;-71;0;0;-2156;-2541;4299;1600;1705;-2637;-3634;-129;0;951;-1642;-3787;512;26;538;-110;0;428;-204
COOPERATIVA DE CREDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDARIA DAS ENCOSTAS DA SERRA GERAL – CRESOL ENCOSTAS DA SERRA GERAL;3485130;b3S;S5;I;2;SANTA ROSA DE LIMA;SC;01/12/2020;6313;0;488;0;0;7;6809;-813;-664;0;0;220;-1257;5552;638;190;-1841;-1068;1;0;14;-1718;-3785;1767;-128;1639;0;-117;1522;-231
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;I;2;VALPARAISO;SP;01/12/2020;6323;0;483;0;0;1;6807;-493;-198;0;0;-165;-856;5951;811;566;-3414;-2244;-30;0;1731;-420;-3000;2951;-56;2895;19;-466;2448;-143
COOPERATIVA DE ECONOMIA E CREDITO MUTUO SICOOB COOPERCREDI - SP;915950;b3S;S5;I;2;SAO PAULO;SP;01/12/2020;6569;0;216;0;0;0;6784;-179;0;0;0;-3651;-3830;2954;417;355;-2922;-2011;-44;0;519;-243;-3929;-974;-41;-1015;-57;0;-1072;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAÇADOR   SICOOB CAÇADOR SC;86791837;b3S;S5;I;2;CACADOR;SC;01/12/2020;6450;0;311;0;0;0;6760;-589;-97;0;0;-829;-1515;5245;685;1007;-1468;-2249;-54;0;624;-523;-1978;3267;-255;3012;-116;0;2896;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DE MATO GROSSO DO SUL – SICOOB CENTRO SUL MS;10319386;b3S;S5;I;2;DOURADOS;MS;01/12/2020;6434;0;290;0;0;0;6724;-537;-48;0;0;-1441;-2025;4699;1011;1037;-2587;-2447;-74;0;841;-557;-2776;1923;243;2165;-133;-134;1898;-380
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7097064;b3S;S5;I;2;MARECHAL CANDIDO RONDON;PR;01/12/2020;6345;0;363;0;0;0;6708;-685;-260;0;0;-620;-1564;5144;1014;1270;-2928;-3063;-66;0;1061;-1082;-3794;1350;-90;1260;-4;-176;1081;-465
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA – SICOOB CREDICONQUISTA;2282165;b3S;S5;I;2;VITORIA DA CONQUISTA;BA;01/12/2020;6065;0;641;0;0;0;6707;-486;-25;0;0;-881;-1391;5315;1752;1329;-3133;-2888;-76;0;787;-504;-2731;2584;-8;2576;5;0;2581;-402
COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP;25353939;b3S;S5;I;2;ALPINOPOLIS;MG;01/12/2020;6132;0;511;0;0;0;6644;-551;-627;0;0;-68;-1245;5398;1284;703;-3367;-2056;-98;0;1354;-291;-2471;2927;-2;2925;-170;0;2754;0
AGK CORRETORA DE CAMBIO S.A.;250699;n2;S4;I;2;SAO PAULO;SP;01/12/2020;0;0;0;0;6609;0;6609;0;0;0;0;0;0;6609;3777;0;-2641;-6674;-678;0;0;-231;-6446;163;0;163;0;0;163;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;S5;I;2;ROLIM DE MOURA;RO;01/12/2020;6430;0;164;0;0;0;6593;-360;-52;0;0;-1130;-1542;5051;730;111;-1924;-2501;0;0;237;-347;-3694;1358;0;1357;-4;0;1353;-124
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;01/12/2020;5966;0;613;0;0;0;6579;-701;-103;0;0;-740;-1544;5035;935;737;-2039;-2026;-9;0;19;-978;-3361;1674;-12;1661;0;-276;1385;-389
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;S4;I;2;JOAO PESSOA;PB;01/12/2020;332;0;6125;0;0;0;6458;-5895;0;0;0;64;-5831;627;3;0;-3805;-591;-16;226;4580;0;397;1024;-8;1016;1;-158;857;-875
COOPERATIVA DE CRÉDITO RURAL DE SÃO MIGUEL DO OESTE - SULCREDI/SÃO MIGUEL;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;01/12/2020;6328;0;73;0;0;0;6401;-2131;-609;0;0;0;-2740;3661;40;300;-1652;-1894;0;0;1084;-854;-2977;684;-126;558;6;0;563;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;I;2;BELEM;PA;01/12/2020;6081;0;318;0;0;0;6399;-213;0;0;0;-577;-791;5609;411;128;-2198;-1171;-32;0;441;-274;-2695;2914;5;2919;15;0;2934;-540
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;I;2;SANTA CRUZ DAS PALMEIRAS;SP;01/12/2020;5457;0;898;0;0;0;6356;-1062;-17;0;0;-1011;-2091;4265;764;838;-2676;-2417;-72;0;542;-584;-3606;659;-742;-83;0;0;-83;-242
