Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DE MINAS GERAIS LTDA.   SICOOB CREDIPINHO;71154876;b3S;I;2;S5;9;JOAO PINHEIRO;MG;dez/20;26.037;62;2.236;5.468;7.043;556;293;0;15.658;0;623;1.803;3.530;800;11;0;6.766;98;1.119;2;0;0;0;0;1.218;0;2.012;133;0;0;0;0;2.146;0;0;0;0;0;0;0;0;37;116;26;66;3;0;0;248;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO KDB DO BRASIL S.A.;7656500;b1;I;3;S4;8;SAO PAULO;SP;dez/20;25.985;0;1;25.985;0;0;0;0;25.985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROFISSIONAIS DE NIVEL SUPERIOR DA AREA DE SAUDE DE SALVADOR E REGIAO METROPOLITANA LTDA - SICOOB CREDMED;7440317;b3S;I;2;S5;9;SALVADOR;BA;dez/20;25.395;318;1.537;5.054;10.786;1.304;0;0;18.999;70;464;1.150;2.434;766;0;0;4.883;14;581;71;0;0;0;0;665;20;789;26;0;0;0;0;835;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952415;b3S;I;2;S5;9;BRASILIA;DF;dez/20;25.325;1.103;2.141;5.552;9.285;2.943;304;0;21.328;0;0;0;0;0;0;0;0;220;1.026;50;0;0;0;0;1.296;35;2.462;55;0;0;0;0;2.552;0;0;0;0;0;0;0;0;138;11;0;0;0;0;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8560508;b3S;I;2;S5;9;SAO JOAO DO TRIUNFO;PR;dez/20;25.254;10;300;782;1.281;525;0;0;2.899;0;56;172;493;188;0;0;909;0;3;0;154;1;0;0;158;14;383;52;0;0;0;0;449;0;0;0;0;0;0;0;0;74;49;430;94;57;11;8;723;13;814;2.798;10.110;6.369;11;0;20.115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB UNIDAS;1042487;b3S;I;2;S5;9;BELEM;PA;dez/20;25.197;495;2.895;6.790;8.713;755;83;0;19.730;90;281;734;1.125;80;0;0;2.310;340;685;426;0;0;0;0;1.450;235;1.086;53;0;0;0;0;1.374;0;0;0;0;0;0;0;0;329;4;0;0;0;0;0;333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA.;5439425;b3S;I;2;S5;9;RIO BRANCO;AC;dez/20;25.181;81;6.249;7.270;2.508;65;0;0;16.173;6;773;1.661;1.535;0;0;0;3.976;0;447;114;0;0;0;0;561;0;1.617;172;0;0;0;0;1.790;0;0;0;0;0;0;0;0;92;456;537;550;1.046;0;0;2.681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4490531;b3S;I;2;S5;9;ORIZONA;GO;dez/20;25.102;19;658;1.857;2.627;2.104;1.176;0;8.442;8;237;659;1.778;531;0;0;3.213;0;10;0;405;10;0;0;425;6;2.160;586;0;0;0;0;2.751;0;0;0;0;0;0;0;0;17;252;1.819;321;234;0;10;2.653;12;489;1.274;3.569;1.982;292;0;7.618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3881423;n1;I;2;S5;14;ARARUAMA;RJ;dez/20;25.034;386;3.208;4.082;4.799;4.029;8.239;184;24.926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;21;16;43;17;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;I;2;S5;9;OURO PRETO DO OESTE;RO;dez/20;24.943;91;2.779;6.298;8.933;33;0;0;18.134;8;250;643;943;190;0;0;2.033;122;562;255;0;0;0;0;939;238;3.101;390;0;0;0;0;3.728;0;0;0;0;0;0;0;0;72;34;3;0;0;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO EMPREENDEDORES - SICREDI EMPREENDEDORES PR;7070495;b3S;I;2;S5;9;CURITIBA;PR;dez/20;24.779;157;2.499;6.823;5.646;104;0;0;15.229;0;277;726;723;58;0;0;1.783;111;1.059;580;0;0;0;0;1.750;95;1.688;20;0;0;0;0;1.803;0;0;0;0;0;0;0;0;154;1.268;1.261;1.007;64;0;0;3.754;0;47;140;273;0;0;0;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO PORTO REAL DE INVESTIMENTOS S.A;40429946;b2;I;2;S4;13;PORTO REAL;RJ;dez/20;24.757;0;1.409;6.588;8.069;2.603;0;0;18.668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;5.672;315;0;0;0;6.089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE AMERICANA, LIMEIRA E REGIÃO - SICOOB ACICRED;9579249;b3S;I;2;S5;9;AMERICANA;SP;dez/20;24.707;152;1.245;5.009;9.546;967;0;0;16.920;1;78;225;330;172;4;0;810;62;859;14;0;0;0;0;935;294;5.185;327;0;0;0;0;5.806;0;0;0;0;0;0;0;0;229;7;0;0;0;0;0;236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
UNIPRIME SUL MS - COOPERATIVA DE CRÉDITO;37554441;b3S;I;2;S5;9;DOURADOS;MS;dez/20;24.464;6;646;1.718;1.891;678;446;0;5.384;10;574;1.725;4.949;3.128;3.655;225;14.267;0;398;136;0;0;0;0;534;0;125;6;0;0;0;0;131;0;0;0;0;0;0;0;0;3;279;771;1.399;888;809;0;4.149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5863726;b3S;I;2;S5;9;SANANDUVA;RS;dez/20;24.330;136;870;2.772;3.696;809;173;0;8.456;9;589;1.480;3.527;2.618;4.139;0;12.363;0;76;540;234;3;0;0;853;18;1.744;394;0;0;0;0;2.157;0;0;0;0;0;0;0;0;10;57;56;97;29;76;4;330;0;12;30;75;54;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE DONA EMMA - CRESOL DONA EMMA;4261151;b3S;I;2;S5;9;DONA EMMA;SC;dez/20;24.300;11;867;2.363;5.188;2.721;184;0;11.334;0;234;632;1.890;1.195;3;0;3.954;0;1;0;183;0;0;0;185;2;467;17;0;0;0;0;486;0;0;0;0;0;0;0;0;5;15;13;23;46;0;1;103;0;427;1.680;3.965;2.119;49;0;8.240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23949522;b3S;I;2;S5;9;CARMO DO PARANAIBA;MG;dez/20;24.100;24;1.014;6.955;5.899;516;0;0;14.408;11;288;882;2.122;1.250;257;0;4.809;0;87;231;1;0;0;0;319;0;2.139;55;0;0;0;0;2.194;0;0;0;0;0;0;0;0;9;1;496;826;826;213;0;2.370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO INDUSCRED DE INVESTIMENTO S.A.;33588252;b2;I;2;S4;13;SAO PAULO;SP;dez/20;23.891;0;8.953;6.839;2.631;455;0;0;18.878;0;0;0;0;0;0;0;0;0;0;5.013;0;0;0;0;5.013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, TÉCNICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO SUL DE MINAS LTDA., UNICRED SUL DE MINAS;71418784;b3S;I;2;S5;9;VARGINHA;MG;dez/20;23.611;1;1.350;3.798;7.299;2.867;1.425;0;16.740;4;545;1.453;2.562;859;211;0;5.634;0;185;509;0;0;0;0;694;0;37;2;0;0;0;0;39;0;0;0;0;0;0;0;0;11;46;123;275;38;12;0;503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUAXUPÉ LTDA. - SICOOB ACICREDI;1699652;b3S;I;2;S5;9;GUAXUPE;MG;dez/20;23.558;352;2.673;5.876;7.966;826;131;0;17.824;0;92;232;562;137;3;0;1.025;77;1.079;12;0;0;0;0;1.168;161;2.987;205;0;0;0;0;3.353;0;0;0;0;0;0;0;0;30;131;26;0;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;I;2;S5;9;SETE LAGOAS;MG;dez/20;23.552;18;1.219;3.400;6.101;2.815;3.218;70;16.842;0;382;1.047;2.161;1.302;1.199;0;6.092;0;333;112;52;0;0;0;496;0;89;21;0;0;0;0;110;0;0;0;0;0;0;0;0;9;3;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;I;2;S5;9;ARARAQUARA;SP;dez/20;23.282;606;1.408;4.455;9.087;2.142;0;0;17.698;1;195;489;653;93;0;0;1.431;180;1.513;473;70;0;0;0;2.236;289;1.437;56;0;0;0;0;1.781;0;0;0;0;0;0;0;0;120;15;0;0;0;0;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB IPÊ - SICOOB IPÊ;24610065;b3S;I;2;S5;9;CAMPO GRANDE;MS;dez/20;23.012;145;4.742;4.804;6.601;910;0;0;17.201;1;154;446;1.262;562;60;0;2.486;85;116;339;0;0;0;0;540;26;2.395;289;0;0;0;0;2.711;0;0;0;0;0;0;0;0;74;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA – SICOOB CENTRAL BA;34148882;b3C;I;2;S4;9;SALVADOR;BA;dez/20;22.765;0;2.265;9.592;8.275;2.633;0;0;22.765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;I;2;S5;9;UBERABA;MG;dez/20;22.552;30;1.390;3.065;6.322;3.375;3;0;14.185;0;91;253;630;85;0;0;1.059;181;946;616;1.232;0;0;0;2.975;50;3.891;273;0;0;0;0;4.214;0;0;0;0;0;0;0;0;77;42;0;0;0;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO CREDIALP LTDA - SICOOB CREDIALP;25353939;b3S;I;2;S5;9;ALPINOPOLIS;MG;dez/20;22.521;24;1.559;5.283;7.431;123;1;0;14.420;10;283;790;1.545;398;7;0;3.034;32;97;115;65;214;522;0;1.047;25;3.594;375;0;0;0;0;3.994;0;0;0;0;0;0;0;0;16;9;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA.;71432926;b3S;I;2;S5;9;UBERABA;MG;dez/20;22.109;0;1.622;4.839;9.232;3.902;1.128;0;20.724;0;81;197;215;39;0;0;533;0;312;59;0;0;0;0;371;0;15;5;0;0;0;0;20;0;0;0;0;0;0;0;0;0;77;193;172;19;0;0;461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO SENFF S.A.;11970623;b1;I;2;S4;8;CURITIBA;PR;dez/20;21.894;128;2.786;2.487;1.275;282;0;0;6.959;258;7.378;3.119;1.876;250;0;0;12.881;0;0;0;0;0;0;0;0;0;165;458;955;173;0;0;1.750;0;0;0;0;0;0;0;0;127;117;39;22;0;0;0;304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;I;2;S5;14;SAO PAULO;SP;dez/20;21.790;675;1.943;3.526;3.886;1.009;198;0;11.237;165;696;1.549;2.148;171;0;0;4.729;0;0;0;0;0;0;0;0;645;5.092;86;1;0;0;0;5.824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E LIVRE ADMISSÃO MINAS - ESPÍRITO SANTO LTDA. - UNICRED MINAS - ES;1110032;b3S;I;2;S5;9;VITORIA;ES;dez/20;21.639;84;1.722;4.873;7.423;2.209;785;0;17.097;45;277;696;1.316;570;346;0;3.250;0;61;619;20;0;0;0;699;19;63;2;0;0;0;0;84;0;0;0;0;0;0;0;0;172;57;126;118;24;12;0;509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB CREDIMONTES - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO REGIONAL DE MONTES CLAROS LTDA;2031139;b3S;I;2;S5;9;MONTES CLAROS;MG;dez/20;21.498;69;1.983;5.112;6.252;625;0;0;14.042;0;119;348;955;196;0;0;1.618;3;255;9;0;0;0;0;266;101;3.878;1.240;0;0;0;0;5.219;0;0;0;0;0;0;0;0;27;6;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;319;0;0;0;319;0;0;0;0;0;0;0;0;0
BR PARTNERS BANCO DE INVESTIMENTO S.A.;13220493;b2;I;2;S4;13;SAO PAULO;SP;dez/20;21.428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.428;0;10.000;0;0;0;21.428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO , POUPANÇA E INVESTIMENTO DO ESTADO DO PIAUÍ - SICREDI PIAUÍ;3128973;b3S;I;2;S5;9;TERESINA;PI;dez/20;21.352;5;1.484;4.502;6.908;936;14;0;13.849;0;351;1.049;2.364;1.356;1;0;5.121;9;208;0;0;0;0;0;217;0;26;2;0;0;0;0;28;0;0;0;0;0;0;0;0;15;541;480;654;358;90;0;2.137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;dez/20;21.340;411;3.420;6.863;6.301;136;0;0;17.132;0;3;9;12;0;0;0;23;49;1.118;764;0;0;0;0;1.931;228;2.015;0;0;0;0;0;2.243;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB COOPEMAR LTDA;4174720;b3S;I;2;S5;9;MAIRI;BA;dez/20;21.123;69;2.064;6.137;7.359;231;0;0;15.860;3;209;534;631;143;0;0;1.521;58;372;94;0;0;0;0;523;114;2.587;456;0;0;0;0;3.157;0;0;0;0;0;0;0;0;51;10;0;0;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO SICOOB TRANSAMAZÔNICA;24431221;b3S;I;2;S5;9;PACAJA;PA;dez/20;20.742;686;1.545;6.500;7.623;1.272;0;0;17.626;7;154;361;500;211;20;0;1.253;447;744;9;0;0;0;0;1.200;16;57;0;0;0;0;0;73;0;0;0;0;0;0;0;0;562;28;0;0;0;0;0;590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MONTECREDI LTDA. – SICOOB MONTECREDI;71392047;b3S;I;2;S5;9;MONTE CARMELO;MG;dez/20;20.731;106;970;2.991;7.037;502;0;0;11.607;5;283;772;1.165;105;1;0;2.332;49;872;34;0;0;0;0;955;121;1.691;275;0;0;0;0;2.088;0;0;0;0;0;0;0;0;28;11;1.749;118;58;0;0;1.964;0;0;0;0;0;0;0;0;0;0;1.683;103;0;0;0;1.786;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA LTDA. – CREDISIS SUDOESTE/RO;3985375;b3S;I;2;S5;9;ROLIM DE MOURA;RO;dez/20;20.652;77;2.954;5.901;2.961;325;240;0;12.459;12;167;400;438;45;0;0;1.060;0;252;223;0;0;0;0;474;3;3.504;989;0;0;0;0;4.495;0;0;0;0;0;0;0;0;78;205;727;793;258;102;0;2.164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;n1;I;1;S4;30;NATAL;RN;dez/20;20.501;0;0;0;0;0;0;0;0;166;2.810;7.878;7.918;39;0;0;18.812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;84;365;861;265;111;0;1.689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS;4663561;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;dez/20;20.378;2;424;1.859;2.569;1.052;213;0;6.119;2;143;531;1.342;529;140;0;2.687;0;11;0;208;4;0;0;223;44;416;90;0;0;0;0;550;0;0;0;0;0;0;0;0;9;119;2.683;1.154;35;0;13;4.013;8;354;1.321;2.853;1.803;448;0;6.787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22639377;n1;I;2;S4;14;NOVO HAMBURGO;RS;dez/20;20.163;1;169;297;10;0;0;0;477;24;1.533;3.943;5.951;710;0;0;12.161;0;0;0;0;0;0;0;0;106;7.373;45;0;0;0;0;7.524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;I;3;S4;28;SAO PAULO;SP;dez/20;20.060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.060;0;0;0;0;0;20.060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO NORTE SUL DA BAHIA LTDA - SICOOB NORTE SUL;2876918;b3S;I;2;S5;9;GANDU;BA;dez/20;19.848;107;1.776;6.321;9.809;136;0;0;18.148;2;102;251;402;78;0;0;835;43;450;25;0;0;0;0;517;3;247;34;0;0;0;0;284;0;0;0;0;0;0;0;0;61;3;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DEMAIS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE CRUZ ALTA LTDA - SICOOB CRUZ ALTA;73326449;b3S;I;2;S5;9;CRUZ ALTA;RS;dez/20;19.619;105;1.246;5.068;6.877;1.691;398;0;15.384;0;184;470;784;375;87;0;1.900;53;262;0;7;0;0;0;321;24;1.063;603;0;0;0;0;1.691;0;0;0;0;0;0;0;0;57;18;106;125;17;0;0;323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;I;2;S5;9;JANAUBA;MG;dez/20;18.971;81;1.635;4.224;5.764;172;26;0;11.901;2;338;909;1.745;267;0;0;3.261;46;294;80;0;0;0;0;420;0;1.010;117;0;0;0;0;1.126;0;0;0;0;0;0;0;0;36;27;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;233;446;338;338;844;0;2.199;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE MARTINHO CAMPOS LTDA - SICOOB CREDIMAC;64480833;b3S;I;2;S5;9;MARTINHO CAMPOS;MG;dez/20;18.969;0;1.736;3.824;7.265;1.507;0;0;14.332;0;262;696;1.698;336;0;0;2.992;0;121;0;0;0;0;0;121;0;1.416;108;0;0;0;0;1.523;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;I;2;S5;9;NITEROI;RJ;dez/20;18.829;1;1.021;955;1.346;228;517;0;4.068;0;592;1.265;1.681;963;1.571;0;6.072;0;186;197;0;0;0;0;383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;651;1.504;3.217;1.577;1.356;0;8.306;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE TERESINA E MICRORREGIÕES DE CAMPO MAIOR, MÉDIO PARNAÍBA, ALTO MÉDIO GURGUEIA, FLORIANO, PICOS E LITORAL PIAUIENSE – SICOOB PIAUÍ;5477038;b3S;I;2;S5;9;TERESINA;PI;dez/20;18.716;121;1.129;3.070;4.930;940;290;0;10.481;28;445;1.203;2.167;664;5;0;4.512;19;617;1;0;0;0;0;637;32;2.642;237;0;0;0;0;2.911;0;0;0;0;0;0;0;0;86;13;36;38;0;0;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
