Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;a1;a2;a3;a4;a5;a6;a;b1;b2;b3;b4;b5;b;c;d1;d2;d3;d4;d5;d6;d7;d8;d;e;f;g;h;i;j;k
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;b3S;S4;I;2;SANTA CRUZ DO SUL;RS;01/06/2017;29914;0;17027;0;0;1;46943;-16557;-2173;0;0;-3424;-22155;24788;7229;2699;-11875;-6530;-198;0;1668;-6221;-13229;11559;22;11581;-656;0;10925;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALIANÇA RS/SC - SICREDI ALIANÇA RS/SC;87795639;b3S;S4;I;2;MARAU;RS;01/06/2017;28911;0;17695;1;0;6;46611;-16182;-3117;0;0;-4975;-24274;22337;8382;2348;-11897;-7984;-225;0;1254;-5170;-13293;9045;770;9815;-987;0;8829;0
COOPERATIVA DE CRÉDITO UNICRED SUL CATARINENSE LTDA - UNICRED SUL CATARINENSE;75847;b3S;S5;I;2;CRICIUMA;SC;01/06/2017;32638;0;13256;0;0;0;45893;-22018;0;0;0;-4420;-26438;19455;4633;976;-6295;-9646;-127;0;25;-216;-10649;8806;140;8946;-220;0;8726;-2937
BANCO TOPÁZIO S.A.;7679404;b1;S4;I;2;PORTO ALEGRE;RS;01/06/2017;37873;0;6926;0;761;0;45559;-15717;0;0;0;-4612;-20329;25231;29913;1113;-7009;-40035;-4371;0;956;-2397;-21830;3401;-175;3225;-1806;0;1419;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;b3S;S5;I;2;CURITIBA;PR;01/06/2017;36189;0;9081;0;0;0;45269;-18887;-1756;0;0;-9285;-29928;15341;4310;2916;-11119;-12685;-122;0;1658;-2689;-17732;-2390;91;-2299;-242;0;-2541;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL E SANTA CATARINA - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC;87781530;b3S;S4;I;2;PASSO FUNDO;RS;01/06/2017;34393;0;10716;0;0;0;45108;-13182;-4761;0;0;-5942;-23885;21223;6202;2362;-9766;-6634;-173;0;1368;-4676;-11316;9907;275;10182;-318;0;9865;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI UNIÃO METROPOLITANA RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;01/06/2017;25181;0;19924;0;0;0;45105;-17448;-833;0;0;-2208;-20489;24616;10733;4032;-13829;-8721;-350;0;2376;-8553;-14312;10304;97;10401;-845;0;9556;0
COOPERATIVA DE CREDITO UNICRED DESBRAVADORA LTDA   UNICRED DESBRAVADORA SUL;1039011;b3S;S5;I;2;CHAPECO;SC;01/06/2017;31009;0;13941;0;0;0;44950;-23416;0;0;0;-4987;-28403;16547;4328;529;-6366;-9810;-105;0;92;-120;-11453;5094;-68;5026;-169;0;4857;-1053
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DE MATO GROSSO - SICREDI SUL MT;26549311;b3S;S4;I;2;RONDONOPOLIS;MT;01/06/2017;31813;0;12852;0;0;0;44666;-11602;-4295;0;0;-4225;-20123;24543;6701;2896;-9875;-7921;-202;0;1527;-6759;-13632;10911;-32;10879;-516;0;10363;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;b3S;S4;I;2;CACHOEIRA DO SUL;RS;01/06/2017;36298;0;8334;0;0;0;44632;-11793;-3876;0;0;-3759;-19429;25203;5609;3338;-10705;-7862;-200;0;1196;-7192;-15817;9386;-81;9305;-549;0;8756;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;01/06/2017;35302;0;8995;0;0;0;44298;-7846;-6732;0;0;-3756;-18335;25963;6043;3086;-10266;-7351;-158;0;1062;-5231;-12817;13146;21;13167;-349;0;12818;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO;89468565;b3S;S4;I;2;SARANDI;RS;01/06/2017;31644;0;12624;0;0;4;44272;-13862;-3454;0;0;-5058;-22374;21898;6330;2709;-10587;-7502;-155;0;1552;-5458;-13112;8786;101;8887;-373;0;8513;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAIPU SICOOB CREDITAIPU;81014060;b3S;S5;I;2;PINHALZINHO;SC;01/06/2017;27672;0;15203;0;0;0;42875;-18092;-1884;0;0;-5046;-25022;17853;1084;615;-4881;-4326;-75;0;1725;-1330;-7190;10662;-75;10587;-110;0;10477;-3481
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;b3S;S5;I;2;SANTO ANTONIO DA PLATINA;PR;01/06/2017;34945;0;7642;0;0;0;42588;-9247;-2582;0;0;-5413;-17243;25345;6281;2462;-11969;-9265;-263;0;803;-8153;-20105;5239;107;5346;-446;0;4900;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;S4;I;2;SAO PAULO;SP;01/06/2017;539;0;42027;0;0;0;42566;-40952;0;0;0;-15;-40966;1600;1494;0;-3633;-1378;-75;0;5039;-16;1433;3032;0;3032;0;0;3032;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;b3S;S5;I;2;CAFELANDIA;PR;01/06/2017;30751;0;11558;0;0;1;42311;-11796;-4094;0;0;-7504;-23394;18917;5733;1908;-9295;-8590;-170;0;605;-4511;-14322;4595;26;4620;-391;0;4229;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;S4;I;2;SAO PAULO;SP;01/06/2017;31782;0;10391;0;0;0;42173;-7592;0;0;0;-23089;-30682;11491;644;1634;-15078;-10173;-176;0;9820;-2151;-15481;-3989;137;-3852;-41;0;-3893;-9
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE - SICREDI NOROESTE MT E ACRE;33022690;b3S;S4;I;2;ARAPUTANGA;MT;01/06/2017;33449;0;8591;-1;0;0;42039;-4220;-7091;0;0;-2394;-13705;28335;7177;2969;-11427;-9866;-213;0;2256;-6335;-15440;12894;244;13139;-503;0;12635;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;b3S;S5;I;2;TURVO;SC;01/06/2017;20554;0;21312;0;0;0;41866;-16605;-1466;0;0;-2604;-20675;21191;2405;4354;-6070;-6426;-144;0;774;-1398;-6505;14686;44;14730;-208;0;14522;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS INTEGRAÇÃO ROTA DAS TERRAS - SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS;87510475;b3S;S4;I;2;TAPERA;RS;01/06/2017;29476;0;12101;0;0;1;41579;-11100;-5545;0;0;-1236;-17881;23698;5142;1445;-7974;-3913;-134;0;1662;-3821;-7592;16106;11;16117;-375;0;15742;0
BANCO RIBEIRAO PRETO S.A.;517645;b1;S4;I;2;RIBEIRAO PRETO;SP;01/06/2017;31484;0;10073;0;0;0;41556;-18522;-4896;0;0;-6933;-30351;11205;335;142;-3673;-3360;-729;87;19;0;-7181;4025;461;4486;-783;-1278;2426;-1287
FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO;15581638;n1;S4;I;2;PORTO ALEGRE;RS;01/06/2017;40891;0;161;0;0;0;41051;-6505;0;0;0;-2575;-9080;31971;0;0;-441;-18411;-1591;0;376;-2709;-22776;9195;-10;9185;-4542;0;4643;0
CHG-MERIDIAN DO BRASIL ARRENDAMENTO MERCANTIL S.A.;18539102;n1;S4;I;3;BARUERI;SP;01/06/2017;0;41027;0;5;0;0;41032;-8;-11608;-28912;0;219;-40310;723;0;0;-3929;-1253;-194;0;87;-162;-5451;-4729;363;-4366;0;0;-4366;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO - SICREDI CELEIRO RS/SC;88099247;b3S;S4;I;2;CAMPO NOVO;RS;01/06/2017;32460;0;8318;0;0;5;40783;-11581;-2604;0;0;-3069;-17254;23530;4501;2222;-9421;-6135;-125;0;1307;-5287;-12938;10592;-7;10585;-464;0;10121;0
MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12392983;n2;S4;I;3;SAO PAULO;SP;01/06/2017;0;0;40553;41;76;0;40671;0;0;0;0;0;0;40671;8706;1286;-3805;-3792;-2864;0;99;-78;-447;40224;0;40224;-17939;0;22284;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO JAGUARI - SICREDI VALE DO JAGUARI RS;87780284;b3S;S4;I;2;SANTIAGO;RS;01/06/2017;30985;0;9645;0;0;0;40631;-6940;-5288;0;0;-3566;-15794;24837;5484;1604;-7624;-4751;-216;0;1972;-3887;-7418;17419;-6;17413;-621;0;16792;0
BANCO KEB HANA DO BRASIL S.A.;2318507;b1;S4;I;3;SAO PAULO;SP;01/06/2017;15448;0;20833;0;4345;0;40626;-11187;-12259;0;0;-20;-23466;17160;153;1;-2566;-2108;-819;0;5138;-5399;-5598;11562;329;11891;-5353;0;6538;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;S5;I;2;PRUDENTOPOLIS;PR;01/06/2017;29486;0;10623;0;0;2;40110;-9563;-3598;0;0;-3452;-16613;23498;6383;3311;-9244;-8918;-184;0;714;-5489;-13427;10071;-132;9939;-551;0;9388;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES METROPOLITANAS DA BAIXADA SANTISTA E GRANDE SÃO PAULO LTDA. - SICOOB UNIMAIS METROPOLITANA;259231;b3S;S5;I;2;SANTOS;SP;01/06/2017;27543;0;12219;0;0;0;39762;-17221;-41;0;0;-8669;-25931;13831;2539;83;-6454;-8664;-496;0;530;-831;-13292;539;7;546;0;0;546;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;01/06/2017;32301;0;7240;0;0;0;39541;-11305;-121;0;0;-7489;-18915;20626;5717;2303;-9416;-7923;-131;0;778;-6145;-14816;5811;456;6266;-267;0;5999;0
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;01/06/2017;30404;0;9127;0;0;0;39531;-15338;-614;0;0;-8577;-24530;15001;2825;2256;-5974;-6800;-170;0;1886;-749;-6726;8275;-88;8187;0;-399;7788;-2095
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DE BLUMENAU E VALE DO ITAJAÍ LTDA - UNICRED BLUMENAU;73443863;b3S;S5;I;2;BLUMENAU;SC;01/06/2017;27137;0;12301;0;0;0;39439;-21140;0;0;0;-3348;-24488;14951;3610;737;-6015;-8544;-53;0;31;-114;-10347;4604;-404;4200;-16;0;4184;-1619
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;01/06/2017;33116;0;5941;0;0;0;39057;-9728;-4339;0;0;-10535;-24602;14455;2020;1129;-7039;-7074;-185;0;851;-1642;-11941;2515;-406;2109;-70;-45;1993;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA E REGIÃO LTDA;4388688;b3S;S5;I;2;GOIANIA;GO;01/06/2017;25531;0;13435;0;0;0;38966;-16065;-50;0;0;-3532;-19646;19320;1144;1259;-6255;-5235;-48;0;2269;-1163;-8030;11290;-126;11164;-41;0;11123;0
B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.;73622748;n2;S4;I;2;RIO DE JANEIRO;RJ;01/06/2017;0;0;723;0;37994;0;38717;0;0;0;0;6;6;38723;2844;0;-6106;-13760;-2178;852;903;-18735;-36181;2542;33;2575;-632;-129;1815;-551
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS AURIVERDE   SICOOB CREDIAL/SC;78858107;b3S;S5;I;2;CUNHA PORA;SC;01/06/2017;17746;0;20568;0;0;1;38314;-19084;-1456;0;0;-219;-20759;17555;2100;367;-5376;-4047;-103;0;866;-695;-6888;10667;102;10769;-257;0;10513;-1527
BRASIL PLURAL;51839;b1;S4;C;2;RIO DE JANEIRO;RJ;01/06/2017;7744;0;33627;-7967;4803;0;38207;-27646;-278;0;0;-5974;-33898;4308;65472;996;-35479;-39545;-6007;2720;2652;-5664;-14855;-10547;0;-10547;-5145;-6155;-21847;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4230630;n1;S5;I;2;SAO PAULO;SP;01/06/2017;35325;0;2755;0;0;0;38080;0;0;0;0;-13148;-13148;24932;0;0;-5920;-8257;-1689;0;3;-323;-16186;8746;0;8746;-362;0;8383;-2937
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;S4;I;1;RIO DE JANEIRO;RJ;01/06/2017;9643;0;28192;0;0;0;37835;0;-2287;0;0;-3537;-5824;32012;8515;0;-13389;-4479;-2222;0;110;-29;-11494;20518;-5694;14824;-10464;0;4360;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;01/06/2017;30548;0;7168;-1;0;0;37715;-8536;-2744;0;0;-3843;-15124;22591;4335;1917;-8261;-7388;-122;0;1171;-5472;-13820;8771;-5;8766;-298;0;8468;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S5;I;2;CAMPO GRANDE;MS;01/06/2017;28182;0;9173;0;0;0;37355;-8494;-3192;0;0;-4706;-16392;20963;5329;3600;-9315;-7015;-159;0;932;-5256;-11884;9079;-41;9038;-295;0;8743;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;S4;I;2;TOLEDO;PR;01/06/2017;28650;0;8395;0;0;1;37047;-9560;-3355;0;0;-5480;-18394;18652;6376;1897;-10140;-4560;-178;0;941;-5486;-11151;7501;10;7512;-358;0;7153;0
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;S5;I;2;PRIMAVERA DO LESTE;MT;01/06/2017;29878;0;7050;0;0;0;36928;-14077;-931;0;0;-5442;-20449;16478;371;193;-4692;-3306;-21;0;1330;-43;-6168;10310;1;10310;0;0;10310;-134
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;S4;I;2;RIO DE JANEIRO;RJ;01/06/2017;80;0;36700;0;0;0;36780;-36497;0;0;0;0;-36497;283;270;2;-2826;-1372;-40;0;5409;0;1444;1727;0;1727;-79;0;1648;0
SICREDI ALAGOAS - COOPERATIVA DE CRÉDITO;41180092;b3S;S5;I;2;MACEIO;AL;01/06/2017;19443;0;16558;0;0;0;36001;-13311;0;0;0;-4041;-17352;18649;603;954;-4903;-3042;-18;17;1326;-2665;-7728;10921;-42;10879;-138;-300;10441;-3802
SANTINVEST;50816;n1;S4;C;2;FLORIANOPOLIS;SC;01/06/2017;34652;0;1222;0;0;0;35874;-10448;0;0;0;-14789;-25237;10636;0;27;-2947;-6489;-715;0;48;-4537;-14612;-3976;75;-3901;-6800;0;-10701;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S5;I;2;JOINVILLE;SC;01/06/2017;28095;0;6837;0;0;0;34932;-11640;-131;0;0;-3033;-14804;20128;4801;2262;-8732;-6884;-93;0;1533;-4325;-11437;8691;1088;9779;-176;0;9603;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;S4;I;2;LAPA;PR;01/06/2017;22377;0;12484;0;0;14;34875;-11587;-1844;0;0;-5035;-18466;16409;4708;2517;-8240;-6835;-181;0;431;-4876;-12477;3932;56;3988;-505;0;3483;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;01/06/2017;730;0;34027;0;0;0;34757;-33459;0;0;0;-15;-33474;1283;34;1;-3337;-1572;-20;1627;5377;-352;1759;3042;2;3044;-10;0;3034;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LITORÂNEA;85291086;b3S;S5;I;2;JACINTO MACHADO;SC;01/06/2017;23052;0;11384;0;0;0;34436;-13324;-1426;0;0;-1674;-16424;18012;1959;1145;-6267;-6702;-112;0;817;-716;-9876;8136;44;8180;-154;0;8026;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;S4;I;2;CHAPECO;SC;01/06/2017;9598;0;24675;0;0;0;34272;-23052;-9383;0;0;-1003;-33437;835;7029;0;-3170;-2069;-26;0;13;-3705;-1929;-1094;0;-1094;0;0;-1094;0
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;b3S;S5;I;2;CASCAVEL;PR;01/06/2017;26665;0;7593;0;0;12;34270;-13724;-1658;0;0;-5558;-20940;13330;3270;2577;-6382;-9273;-71;0;980;-2021;-10920;2410;-432;1978;-157;0;1821;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB UNIMAIS BANDEIRANTE;3055269;b3S;S5;I;2;AMERICANA;SP;01/06/2017;29104;0;4844;0;0;0;33948;-14875;-21;0;0;-33819;-48715;-14767;1704;1020;-6067;-9260;-52;0;60;-3167;-15761;-30529;-157;-30685;-36;-80;-30801;0
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;S4;I;2;PIRACICABA;SP;01/06/2017;19805;0;13736;0;0;0;33541;-12708;-2975;0;0;-1965;-17647;15894;853;676;-5386;-3277;-43;0;1041;-95;-6232;9662;79;9741;-141;0;9600;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. - UNIPRIME OESTE DO PARANÁ;1736243;b3S;S5;I;2;CASCAVEL;PR;01/06/2017;17212;0;16320;0;0;0;33533;-17239;-21;0;0;-2774;-20034;13498;433;293;-3023;-2695;-13;0;159;-61;-4907;8591;0;8591;0;-510;8080;-2184
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;S5;I;2;BAGE;RS;01/06/2017;27848;0;5493;0;0;0;33341;-7336;-5962;0;0;-1160;-14459;18882;4167;1996;-7674;-4953;-141;0;938;-3748;-9415;9468;69;9537;-310;0;9227;0
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;S4;I;2;DOIS IRMAOS;RS;01/06/2017;28634;0;4322;0;0;0;32956;-6696;0;0;0;-10161;-16857;16098;1364;178;-1408;-6226;-1246;0;0;-168;-7505;8593;395;8988;-3079;0;5909;-2643
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;b3S;S5;I;2;NOVA LONDRINA;PR;01/06/2017;24736;0;8073;0;0;0;32808;-8255;-1756;0;0;-4033;-14044;18765;5373;2411;-9281;-9094;-281;0;614;-5340;-15598;3167;-105;3061;-271;0;2790;0
EASYNVEST - TÍTULO CORRETORA DE VALORES SA;62169875;n2;S4;I;2;SAO PAULO;SP;01/06/2017;80;0;32636;0;0;0;32716;-92;0;0;0;-56;-148;32568;2890;4930;-12203;-19474;-2581;0;6694;-550;-20293;12275;0;12275;-5503;-3;6769;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;b3C;S4;I;2;SAO PAULO;SP;01/06/2017;0;0;32631;0;0;0;32631;-28566;0;0;0;0;-28566;4065;5912;0;-20216;15001;-102;0;779;-1426;-51;4014;2;4016;-564;0;3451;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;b3S;S5;I;2;PATOS DE MINAS;MG;01/06/2017;25452;0;7071;0;0;0;32523;-14813;0;0;0;-1165;-15979;16544;2635;257;-6060;-8157;-42;0;11;-269;-11624;4920;53;4973;-14;0;4959;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55230916;b1;S4;I;3;SAO PAULO;SP;01/06/2017;18398;0;9733;-520;4678;0;32290;-500;-6622;0;0;-1084;-8205;24085;2595;102;-8799;-5451;-1422;0;0;-340;-13315;10769;3;10772;-4754;-380;5638;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;S4;I;2;MARACAJU;MS;01/06/2017;26515;0;5608;0;0;0;32123;-4824;-4313;0;0;-5783;-14920;17203;3540;1363;-5348;-4261;-105;0;721;-3362;-7452;9751;-15;9736;-254;0;9482;0
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;S4;I;2;ELDORADO;RS;01/06/2017;31772;0;121;0;0;0;31893;-7112;0;0;0;-9398;-16510;15383;0;78;-124;-9874;-1121;0;0;-3669;-14710;673;0;673;-552;0;121;0
SICREDI RECIFE - COOPERATIVA DE CRÉDITO DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL;70241658;b3S;S5;I;2;RECIFE;PE;01/06/2017;20074;0;11787;0;0;0;31862;-13474;0;0;0;-937;-14411;17451;518;1323;-5115;-3804;-21;0;1129;-1658;-7629;9821;-338;9484;-5;-345;9134;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;S5;I;2;IBIRAMA;SC;01/06/2017;22691;0;8958;0;0;0;31649;-11391;-452;0;0;-3305;-15148;16501;1937;1252;-5238;-5788;-24;0;65;-1264;-9060;7441;-3;7438;0;-499;6939;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;b3S;S5;I;2;VIDEIRA;SC;01/06/2017;18662;0;12982;0;0;0;31644;-14546;-1512;0;0;-4126;-20184;11461;2217;1405;-6398;-5043;-85;0;389;-659;-8173;3288;-6;3281;-175;0;3106;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;S4;I;2;ROLANTE;RS;01/06/2017;24254;0;6908;0;0;0;31162;-10593;-1209;0;0;-2680;-14482;16680;4212;2747;-7915;-7093;-138;0;657;-6217;-13746;2934;133;3066;-163;0;2903;0
BANCO WOORI BANK DO BRASIL S.A.;15357060;b1;S4;I;3;SAO PAULO;SP;01/06/2017;7778;0;20778;0;2597;0;31153;-18331;-342;0;0;111;-18563;12590;98;6;-3001;-2277;-593;0;15;-31;-5783;6808;0;6808;-3156;-113;3538;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA.;33370115;b3S;S4;I;2;RIO DE JANEIRO;RJ;01/06/2017;11862;0;19252;0;0;0;31114;-19674;0;0;0;-385;-20059;11056;361;48;-6092;-2779;-49;0;755;-484;-8240;2816;-15;2801;-78;0;2723;-1079
COOPERATIVA DE CRÉDITO SICOOB VALE DO IGUAÇU;2466552;b3S;S5;I;2;FRANCISCO BELTRAO;PR;01/06/2017;26365;0;4531;0;0;0;30896;-9625;-2341;0;0;-2740;-14706;16190;2720;2502;-7887;-7821;-113;0;1165;-1806;-11239;4951;76;5027;-216;0;4811;-1255
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;S5;I;2;MANHUACU;MG;01/06/2017;22370;0;8069;0;0;0;30439;-7730;-3441;0;0;-2358;-13529;16911;2365;3007;-7181;-6272;-216;0;1593;-400;-7103;9808;47;9855;-386;-222;9246;-1750
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70038237;b3S;S5;I;2;NATAL;RN;01/06/2017;14043;0;16003;0;0;0;30046;-12277;0;0;0;-1311;-13588;16458;402;362;-5141;-2345;-17;0;2791;-3152;-7099;9359;-219;9140;0;-120;9020;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;S5;I;2;SAO GONCALO DO SAPUCAI;MG;01/06/2017;20307;0;9681;0;0;0;29988;-9943;-1963;0;0;-2920;-14826;15162;2322;2268;-8759;-7226;-135;0;1790;-1213;-10953;4209;215;4424;-396;0;4028;0
