Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;01/06/2017;55446;403;31259;7202;4183;1715;850;0;45611;0;55;106;41;0;0;0;202;0;807;1517;0;0;0;0;2323;23;6532;413;0;0;0;0;6967;0;0;0;0;0;0;0;0;312;29;0;0;0;0;0;342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;b3S;I;2;S5;9;PRUDENTOPOLIS;PR;01/06/2017;55396;330;2267;4976;4866;153;0;0;12591;37;415;1090;1321;180;3;0;3047;573;6383;4842;5;0;0;0;11804;192;11666;972;0;0;0;0;12829;0;0;0;0;0;0;0;0;382;1783;5654;2436;386;57;82;10781;0;0;0;0;0;0;0;0;0;275;4069;0;0;0;0;4344;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROF.  CIÊNCIAS E  ARTES E SERV. DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO E DE ÓRGÃOS JURÍDICOS DA REGIÃO METROPOLITANA DE NATAL - SICREDI NATAL;70038237;b3S;I;2;S5;9;NATAL;RN;01/06/2017;55363;657;9503;7429;7582;2116;1017;0;28305;1;708;1593;1735;512;1714;0;6262;0;16162;1855;0;0;0;0;18018;4;170;36;0;0;0;0;210;0;0;0;0;0;0;0;0;450;286;576;1145;113;0;0;2570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO NEON S.A.;253448;b1;I;2;S4;2;BELO HORIZONTE;MG;01/06/2017;54842;0;0;0;3208;7594;0;0;10802;0;0;0;0;0;0;0;0;0;18294;0;0;0;0;0;18294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;4444;0;0;0;4493;0;0;0;0;0;0;0;0;0;0;10;6052;15190;0;0;21253;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS BOTUCARAÍ - SICREDI BOTUCARAÍ RS;87900601;b3S;I;2;S4;9;SOLEDADE;RS;01/06/2017;54666;56;2437;5847;7156;1502;191;0;17189;31;609;1322;2056;717;587;0;5322;338;9768;3648;0;0;0;0;13754;24;6142;824;0;0;0;0;6990;0;0;0;0;0;0;0;0;274;1180;1578;2725;1698;1214;57;8726;0;0;0;0;0;0;0;0;0;1086;1597;0;0;0;0;2683;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;I;2;S5;9;JOACABA;SC;01/06/2017;53179;963;4712;10585;14520;7798;1124;0;39703;13;305;857;1498;209;0;0;2882;0;1211;0;0;0;0;0;1211;35;7412;385;0;0;0;0;7832;0;0;0;0;0;0;0;0;164;147;25;0;0;0;0;337;0;0;0;0;0;0;0;0;0;24;748;442;0;0;0;1214;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE, EMPRESÁRIOS, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS REGIÕES SERRANAS E DO MÉDIO VALE DO PARAÍBA;71698674;b3S;I;2;S5;9;TAUBATE;SP;01/06/2017;53111;621;4278;8958;16141;3280;319;0;33596;356;777;2155;5182;2205;3070;0;13745;0;2227;21;0;0;0;0;2248;23;2735;247;0;0;0;0;3004;NI;NI;NI;NI;NI;NI;NI;NI;427;91;0;0;0;0;0;518;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI;NI
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DE MATO GROSSO - SICREDI SUL MT;26549311;b3S;I;2;S4;9;RONDONOPOLIS;MT;01/06/2017;52999;62;1712;5190;2463;34;0;0;9461;11;328;770;628;95;0;0;1831;2408;12725;14564;0;0;0;0;29697;218;3752;148;0;0;0;0;4118;0;0;0;0;0;0;0;0;277;1701;2344;2489;339;0;9;7157;0;0;0;0;0;0;0;0;0;0;734;0;0;0;0;734;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO JACUÍ - SICREDI ALTO JACUÍ RS;87779625;b3S;I;2;S4;9;NAO-ME-TOQUE;RS;01/06/2017;52264;111;2168;5151;8249;2620;18;0;18316;4;297;783;956;65;0;0;2106;730;9041;10270;602;272;0;0;20915;43;4195;657;0;0;0;0;4895;0;0;0;0;0;0;0;0;248;1024;1403;1913;1067;338;37;6031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;I;2;S4;9;AGUDO;RS;01/06/2017;52244;374;1674;3881;4258;968;258;0;11412;205;1368;3596;6159;2915;2643;0;16886;181;3185;3772;589;0;0;0;7728;12;7568;618;0;0;0;0;8197;0;0;0;0;0;0;0;0;381;486;2465;2352;1928;371;38;8021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;b3S;I;2;S5;9;MARILIA;SP;01/06/2017;52114;235;4171;10213;11313;1779;61;0;27771;27;476;1143;1229;101;0;0;2975;374;5346;2191;0;0;0;0;7911;81;5125;392;0;0;0;0;5598;0;0;0;0;0;0;0;0;332;1472;1886;2724;1279;149;17;7859;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7469260;b3S;I;2;S5;9;BELO HORIZONTE;MG;01/06/2017;51979;1022;6893;13979;19952;1293;2;0;43141;5;30;82;27;0;0;0;144;0;4735;27;0;0;0;0;4762;115;2037;12;0;0;0;0;2164;0;0;0;0;0;0;0;0;77;309;678;704;0;0;0;1767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM;3183937;n1;I;1;S4;30;MANAUS;AM;01/06/2017;51870;0;0;0;0;0;0;0;0;140;1399;4037;3492;422;0;0;9490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;336;1009;2049;182;0;0;3661;1712;1631;4042;8790;5398;17147;0;38720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;01/06/2017;51486;301;3236;8474;13990;4110;0;0;30112;4;149;447;755;156;0;0;1512;0;3491;207;227;4;0;0;3928;104;13706;791;0;0;0;0;14601;0;0;0;0;0;0;0;0;151;821;156;102;0;0;0;1229;25;30;48;1;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO ARBI S.A.;54403563;b1;I;2;S4;2;RIO DE JANEIRO;RJ;01/06/2017;51135;3275;13992;2082;4494;62;0;0;23904;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1417;16112;6027;2931;443;0;0;26930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;I;2;S5;9;CAMPO GRANDE;MS;01/06/2017;50519;107;1531;3634;3967;272;0;0;9512;8;175;390;334;34;0;0;941;1287;5656;11361;124;0;0;0;18428;23;3120;260;0;0;0;0;3403;0;0;0;0;0;0;0;0;578;2469;4069;5883;1848;9;20;14875;0;1;2;0;0;0;0;4;0;1422;1934;0;0;0;0;3356;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;b3S;I;2;S5;9;GUARAPUAVA;PR;01/06/2017;50166;97;1782;3299;3025;107;0;0;8311;61;260;586;795;88;0;0;1789;960;7334;8106;52;0;0;0;16451;10;6626;883;0;0;0;0;7518;0;0;0;0;0;0;0;0;865;2251;2953;4589;1606;0;9;12272;0;0;0;0;0;0;0;0;0;709;3115;0;0;0;0;3824;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;I;2;S5;9;ITAUNA;MG;01/06/2017;49519;339;5609;14864;13767;488;0;0;35066;18;186;434;478;32;0;0;1148;0;2301;18;0;0;0;0;2319;155;9597;854;0;0;0;0;10607;0;0;0;0;0;0;0;0;55;95;16;10;0;0;0;176;0;0;0;0;0;0;0;0;0;0;0;205;0;0;0;205;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO JAGUARI - SICREDI VALE DO JAGUARI RS;87780284;b3S;I;2;S4;9;SANTIAGO;RS;01/06/2017;48826;120;2151;5559;6718;262;1;0;14812;3;262;732;1248;299;0;0;2544;177;4986;12824;102;0;0;0;18089;743;3152;111;0;0;0;0;4006;0;0;0;0;0;0;0;0;344;716;2499;3071;1839;582;43;9093;0;0;0;0;0;0;0;0;0;280;0;0;0;0;0;280;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;I;2;S5;9;MANHUACU;MG;01/06/2017;48781;288;4135;8416;8347;111;0;0;21296;1;327;851;1433;100;0;0;2711;0;5290;1789;423;0;0;0;7501;333;11966;1283;0;0;0;0;13582;0;0;0;0;0;0;0;0;238;1704;1406;165;0;0;0;3512;0;0;0;0;0;0;0;0;0;145;33;0;0;0;0;178;0;0;0;0;0;0;0;0;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;b3S;I;2;S5;9;FORTALEZA;CE;01/06/2017;48728;2085;6327;12836;14098;2038;18;0;37403;326;1183;2606;2407;171;0;0;6691;0;998;1150;0;0;0;0;2147;222;1900;72;0;0;0;0;2194;0;0;0;0;0;0;0;0;274;18;0;0;0;0;0;292;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE - SICREDI NOROESTE MT E ACRE;33022690;b3S;I;2;S4;9;ARAPUTANGA;MT;01/06/2017;48591;77;2681;5240;2853;2;0;0;10855;20;174;451;665;110;2;0;1422;1245;5059;9208;458;0;0;0;15970;93;9624;715;0;0;0;0;10432;0;0;0;0;0;0;0;0;883;1807;2841;3301;1001;34;47;9912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;01/06/2017;48468;117;5791;6067;4516;8;0;0;16499;5;204;342;252;22;0;0;825;401;3791;7590;0;0;0;0;11782;84;10655;673;0;0;0;0;11412;0;0;0;0;0;0;0;0;359;1856;2196;2615;783;42;16;7868;0;1;1;0;0;0;0;2;0;0;81;0;0;0;0;81;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARIQUEMES LTDA. - CREDISIS CREDIARI;3222753;b3S;I;2;S5;9;ARIQUEMES;RO;01/06/2017;48291;232;7361;20621;2055;0;0;0;30269;11;748;1301;612;0;0;0;2673;0;3515;620;0;0;0;0;4135;134;9655;1130;0;0;0;0;10919;0;0;0;0;0;0;0;0;53;242;0;0;0;0;0;295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;I;2;S3;25;BRASILIA;DF;01/06/2017;47778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88;238;491;353;156;0;1325;0;0;0;0;0;0;0;0;1085;9132;9660;26576;0;0;0;46453;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DOS ESTADOS DE SANTA CATARINA E RIO GRANDE DO SUL - TRANSPOCRED;8075352;b3S;I;2;S5;9;FLORIANOPOLIS;SC;01/06/2017;47710;175;2746;5434;4553;234;1;0;13144;217;2560;5857;6820;1115;32;0;16601;0;1624;2389;0;0;0;0;4014;0;10330;273;0;0;0;0;10603;0;0;0;0;0;0;0;0;578;633;720;1054;170;17;0;3170;0;3;12;56;58;49;0;178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72128440;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;01/06/2017;47680;109;6159;14962;12124;1693;5;0;35052;30;277;590;572;92;0;0;1560;115;1968;1539;0;0;0;0;3622;92;423;31;0;0;0;0;547;0;0;0;0;0;0;0;0;23;827;1805;3552;643;0;49;6899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;I;2;S5;9;MONTES CLAROS;MG;01/06/2017;47500;1662;3588;9990;7427;405;0;0;23072;12;415;978;1190;2;0;0;2597;0;10553;192;0;0;0;0;10745;85;8663;779;0;0;0;0;9526;0;0;0;0;0;0;0;0;254;364;209;15;0;0;0;842;0;0;0;0;0;0;0;0;0;66;78;232;166;175;0;718;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;01/06/2017;47379;176;2379;5691;6378;632;3;0;15258;57;482;1281;2001;211;0;0;4032;577;4120;7300;371;0;0;0;12367;43;3803;330;0;0;0;0;4177;0;0;0;0;0;0;0;0;469;2876;2268;4274;814;57;33;10790;0;0;0;0;0;0;0;0;0;756;0;0;0;0;0;756;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS INTEGRAÇÃO ROTA DAS TERRAS - SICREDI INTEGRAÇÃO ROTA DAS TERRAS RS;87510475;b3S;I;2;S4;9;TAPERA;RS;01/06/2017;46542;23;700;1481;1452;628;90;0;4374;7;315;778;1087;242;0;0;2428;820;5555;5862;226;0;0;0;12464;20;9872;1202;4;0;0;0;11098;0;0;0;0;0;0;0;0;98;982;4138;5018;1880;15;42;12171;0;0;0;0;0;0;0;0;0;1634;2374;0;0;0;0;4008;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;01/06/2017;46186;380;3978;11478;10600;731;5;0;27173;10;291;648;681;8;0;0;1637;0;2699;2894;69;0;0;0;5662;429;9436;704;0;0;0;0;10570;0;0;0;0;0;0;0;0;818;327;0;0;0;0;0;1144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;I;2;S5;9;TOLEDO;PR;01/06/2017;45941;7;68;86;13;0;0;0;175;48;1707;4463;8161;4848;5626;0;24852;0;822;4394;350;0;0;0;5565;1;1005;109;0;0;0;0;1115;0;0;0;0;0;0;0;0;167;2068;4762;5748;1127;319;0;14191;0;5;16;21;0;0;0;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;I;2;S4;9;LAPA;PR;01/06/2017;45527;351;4194;9337;8303;283;0;0;22467;16;534;1377;1769;359;0;0;4056;442;1799;437;0;0;0;0;2677;123;3962;421;0;0;0;0;4506;0;0;0;0;0;0;0;0;327;3640;2343;2986;1170;1;46;10513;0;0;0;0;0;0;0;0;0;103;1205;0;0;0;0;1308;0;0;0;0;0;0;0;0;0
LECCA;51523;n1;C;2;S4;197;RIO DE JANEIRO;RJ;01/06/2017;44912;3477;11962;16965;6672;43;0;0;39119;0;0;0;0;0;0;0;0;0;4758;0;0;0;0;0;4758;0;1034;0;0;0;0;0;1034;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;b3S;I;2;S5;9;BAGE;RS;01/06/2017;44805;140;3221;7681;7392;824;19;0;19276;40;323;790;948;78;0;0;2179;272;2881;4007;0;0;0;0;7161;4;3845;690;0;0;0;0;4538;0;0;0;0;0;0;0;0;143;1573;1966;2659;823;37;25;7227;0;0;0;0;0;0;0;0;0;2931;1493;0;0;0;0;4424;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO SERRA MAR LTDA. - UNICRED SERRA MAR;86803939;b3S;I;2;S5;9;NOVA IGUACU;RJ;01/06/2017;44712;246;4351;9940;13169;1385;149;0;29241;262;1596;3120;4806;958;399;0;11143;7;2942;655;0;0;0;0;3604;0;163;9;0;0;0;0;172;0;0;0;0;0;0;0;0;87;97;172;196;0;0;0;552;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;I;2;S4;9;CRISTALINA;GO;01/06/2017;44335;164;2274;5077;4936;624;21;0;13097;26;110;273;335;77;0;0;822;587;5708;4753;0;0;0;0;11048;232;7799;1739;0;0;0;0;9770;0;0;0;0;0;0;0;0;341;1521;2131;3572;754;4;40;8364;5;10;12;0;0;0;0;27;0;112;693;403;0;0;0;1208;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;b3S;I;2;S5;9;CUIABA;MT;01/06/2017;44309;685;8341;14927;8710;782;16;0;33461;0;62;194;346;0;0;0;602;0;1833;1664;0;0;0;0;3497;218;5500;152;0;0;0;0;5870;0;0;0;0;0;0;0;0;231;484;4;160;0;0;0;878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;01/06/2017;43575;536;9749;8695;5203;1938;1648;0;27768;93;668;1694;2312;170;0;0;4937;0;2244;18;0;0;0;0;2262;28;6832;679;0;2;0;0;7541;0;0;0;0;0;0;0;0;295;400;372;0;0;0;0;1067;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;I;2;S5;9;NOVA TRENTO;SC;01/06/2017;43365;243;3504;10149;9537;3098;961;744;28236;37;465;1200;1976;413;1;0;4093;0;625;765;0;0;0;0;1390;21;8101;799;1;0;0;0;8922;0;0;0;0;0;0;0;0;186;271;268;0;0;0;0;725;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;I;2;S4;9;VITORIA;ES;01/06/2017;43300;0;0;43300;0;0;0;0;43300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;I;2;S5;9;MURIAE;MG;01/06/2017;43042;495;3298;6385;7802;1527;9;0;19515;21;646;1695;2492;616;7;0;5477;0;3521;2280;0;0;0;0;5801;12;9173;1164;1;0;0;0;10350;0;0;0;0;0;0;0;0;127;1080;106;160;160;0;0;1633;0;0;0;0;0;0;0;0;0;0;267;0;0;0;0;267;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;I;2;S5;9;RAUL SOARES;MG;01/06/2017;42735;171;4973;11556;9555;851;0;0;27106;26;629;1507;2653;149;0;0;4964;0;1627;1582;0;0;0;0;3210;105;6076;571;0;0;0;0;6752;0;0;0;0;0;0;0;0;195;174;18;0;0;0;0;387;0;0;0;0;0;0;0;0;0;0;317;0;0;0;0;317;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO NOROESTE - SICOOB NOROESTE;81292278;b3S;I;2;S5;9;SAO LOURENCO D'OESTE;SC;01/06/2017;42714;256;2408;6018;10938;2515;72;0;22207;29;901;2417;4434;1034;1;0;8817;0;709;857;120;0;0;0;1686;203;7011;631;0;0;0;0;7844;0;0;0;0;0;0;0;0;74;206;173;385;2;0;0;840;3;21;42;53;3;0;0;121;0;838;362;0;0;0;0;1200;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;b3S;I;2;S5;9;JOINVILLE;SC;01/06/2017;42614;292;2474;5476;5308;355;2;0;13907;214;1971;4607;4946;637;61;0;12435;0;420;1181;0;0;0;0;1600;0;8612;408;0;0;0;0;9020;0;0;0;0;0;0;0;0;520;520;1029;1656;404;37;0;4166;5;246;582;602;50;0;0;1485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE DE MINAS GERAIS, BAIXA MOGIANA E REGIÃO LTDA. - SICOOB CREDINTER;24048910;b3S;I;2;S5;9;GUARANESIA;MG;01/06/2017;41720;674;2641;6209;8216;3180;83;0;21004;22;188;465;312;4;0;0;992;0;2536;2267;42;0;0;0;4844;739;8278;254;0;0;0;0;9271;0;0;0;0;0;0;0;0;147;451;2418;6;0;0;0;3022;0;0;0;0;0;0;0;0;0;266;2219;101;0;0;0;2586;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E VALE DO ITAPOCÚ - SICOOB MULTICREDI;2883398;b3S;I;2;S5;9;BLUMENAU;SC;01/06/2017;41488;368;7020;9291;12800;1523;14;0;31017;54;544;1162;2089;555;136;0;4539;0;1005;624;0;0;0;0;1629;119;3801;260;0;0;0;0;4181;0;0;0;0;0;0;0;0;63;60;0;0;0;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
