Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j)
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;42064;1736;0;57475;128263;-4415;123848;0;0;0;0;0;4854;7565;5569;201048;0;201048
DREBES FINANCEIRA S.A. - CFI - PRUDENCIAL;1000083656;n1;;I;2;ELDORADO;RS;42064;1124;0;9090;187525;-5332;182193;0;0;0;0;0;5008;3000;0;200415;0;200415
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NOROESTE DO PARANÁ - SICOOB NOROESTE DO PARANÁ;5772229;b3S;;I;2;PARANAVAI;PR;42064;1856;0;0;167930;-6864;161066;0;0;0;0;0;694;29941;6771;200328;0;200328
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;;I;2;ITAPEMA;SC;42064;2087;0;0;126695;-8412;118284;0;0;0;0;0;6829;62305;9484;198988;0;198988
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;42064;2535;0;5274;143260;-4444;138816;0;0;0;0;0;1793;42344;8217;198979;0;198979
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;b3S;;I;2;IBIRAMA;SC;42064;990;0;55192;130246;-2768;127478;0;0;0;0;0;1263;4802;8247;197973;0;197973
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRANCISCO BELTRÃO - SICOOB VALE DO IGUAÇU;2466552;b3S;;I;2;FRANCISCO BELTRAO;PR;42064;1867;0;0;159450;-2399;157051;0;0;0;0;0;466;28627;9634;197644;0;197644
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;;I;2;FRANCA;SP;42064;432;0;76415;106083;-989;105094;0;0;0;0;0;1032;6612;6734;196320;0;196320
HS FINANCEIRA - PRUDENCIAL;1000083522;n1;;C;2;DOIS IRMAOS;RS;42064;3228;54857;0;120266;-11819;108447;0;0;0;0;0;28397;16;494;195440;0;195440
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;42064;1993;0;0;85471;-4053;81417;0;0;0;0;0;2269;100039;7117;192835;0;192835
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;42064;872;0;106222;74488;-4900;69588;0;0;0;0;0;928;7950;6221;191781;0;191781
VR - PRUDENCIAL;1000080408;b1;;C;2;BARUERI;SP;42064;268;149651;0;0;0;0;0;0;0;0;0;38665;2925;35;191544;0;191544
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;42064;1767;0;0;82085;-2561;79524;0;0;0;0;0;420;100319;8704;190734;0;190734
BCO FICSA S.A. - PRUDENCIAL;1000081737;b1;;I;2;SAO PAULO;SP;42064;1884;0;128677;35657;-14428;21229;0;0;0;0;0;34215;3108;1328;190441;0;190441
OCTO CTVM S.A. - PRUDENCIAL;1000082949;n2;;I;2;SAO PAULO;SP;42064;1086;176800;1702;2830;0;2830;0;0;0;0;0;3618;744;2799;189579;0;189579
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;42064;1303;0;0;83403;-5484;77919;0;0;0;0;0;1287;94227;12220;186957;0;186957
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;;I;2;BARUERI;SP;42064;132;8232;0;220374;-58271;162103;0;0;0;0;0;15901;0;150;186519;0;186519
NEGRESCO S.A. - CFI - PRUDENCIAL;1000083450;n1;;I;2;CURITIBA;PR;42064;571;12070;0;191345;-37646;153698;0;0;0;0;0;18636;43;1024;186043;0;186043
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;42064;169;0;0;91502;-702;90800;0;0;0;0;0;1400;90062;3101;185532;0;185532
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;42064;428;0;85676;73006;-3076;69930;0;0;0;0;0;64;17583;9242;182921;0;182921
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;42064;1936;2522;33728;127417;-4163;123254;0;0;0;0;0;1195;11554;7619;181808;0;181808
BCO LA NACION ARGENTINA - PRUDENCIAL;1000081270;b1;;I;3;SAO PAULO;SP;42064;7392;32100;0;20263;-32;20231;0;0;0;0;0;104311;821;16440;181296;0;181296
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;42064;180;0;0;143824;-3147;140677;0;0;0;0;0;3664;21866;8693;175080;0;175080
WESTERN UNION - PRUDENCIAL;1000080886;b1;;C;3;SAO PAULO;SP;42064;47273;0;37001;0;0;0;0;0;0;0;0;48014;2986;39720;174994;0;174994
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;42064;3641;0;0;96806;-5528;91278;0;0;0;0;0;1924;65927;11674;174445;0;174445
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI/SC;2090126;b3S;;I;2;PASSOS MAIA;SC;42064;1069;0;41550;121097;-4312;116785;0;0;0;0;0;712;8624;4953;173694;0;173694
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;42064;664;0;0;100739;-5233;95505;0;0;0;0;0;4191;62944;10016;173320;0;173320
BANCO NEON S.A. - PRUDENCIAL;1000081218;b1;;I;2;BELO HORIZONTE;MG;42064;1885;10199;40091;74093;-5821;68272;0;0;0;0;0;19008;26942;6822;173218;0;173218
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;42064;1065;0;83572;72712;-2198;70515;0;0;0;0;0;520;11656;3556;170883;0;170883
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;42064;1755;0;0;106030;-3676;102354;0;0;0;0;0;1579;59228;5276;170193;0;170193
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;;I;2;JOINVILLE;SC;42064;1368;0;0;104418;-5844;98574;0;0;0;0;0;6586;54145;9391;170064;0;170064
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA E REGIÃO LTDA.;25387671;b3S;;I;2;PATOS DE MINAS;MG;42064;2150;0;0;109043;-5605;103439;0;0;0;0;0;1700;54539;8037;169864;0;169864
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;42064;1095;0;0;115600;-8473;107127;0;0;0;0;0;6139;49750;4927;169038;0;169038
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;;I;2;CRICIUMA;SC;42064;2420;0;0;91226;-6988;84238;0;0;0;0;0;5519;68046;7736;167959;0;167959
COOPERATIVA REGIONAL DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;42064;850;0;1943;116029;-5207;110822;0;0;0;0;0;5565;34611;13386;167177;0;167177
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;42064;878;0;0;95161;-1619;93542;0;0;0;0;0;5972;60737;5966;167095;0;167095
CONCORDIA SA CVMC COMMODITIES - PRUDENCIAL;1000082822;n2;;I;2;SAO PAULO;SP;42064;411;7600;40801;0;0;0;0;0;0;0;0;113747;481;2730;165768;0;165768
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;42064;1419;0;5984;119063;-5000;114063;0;0;0;0;0;1713;30945;9718;163842;0;163842
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;42064;3371;0;85400;64270;-3518;60751;0;0;0;0;0;416;4360;8390;162688;0;162688
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;;I;2;GOIANESIA;GO;42064;285;0;0;89552;-3368;86184;0;0;0;0;0;430;63723;7835;158457;0;158457
KREDILIG S.A. - CFI - PRUDENCIAL;1000083498;n1;;I;2;FLORIANOPOLIS;SC;42064;41;8076;1613;159124;-16438;142685;0;0;0;0;0;5825;41;162;158443;0;158443
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DOS ESTADOS DE SANTA CATARINA E PARANÁ - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;42064;661;0;44787;97466;-2392;95074;0;0;0;0;0;716;9953;6643;157834;0;157834
QUERO-QUERO - PRUDENCIAL;1000080831;n1;;C;2;SANTO CRISTO;RS;42064;443;0;13434;153579;-21874;131705;0;0;0;0;0;10583;56;810;157032;0;157032
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;42064;4;0;155755;136;-3;133;0;0;0;0;0;129;14;381;156416;0;156416
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;42064;2219;0;0;92558;-3284;89274;0;0;0;0;0;1264;52663;10678;156099;0;156099
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;42064;497;0;0;79266;-822;78444;0;0;0;0;0;4356;62726;9767;155790;0;155790
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE - SICOOB CREDIPLANALTO SC;1389651;b3S;;I;2;PAPANDUVA;SC;42064;1759;0;45131;105003;-1777;103226;0;0;0;0;0;350;1625;3686;155778;0;155778
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;42064;1279;0;0;91860;-2910;88950;0;0;0;0;0;1643;54772;8863;155507;0;155507
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;42064;2082;0;0;90438;-3068;87370;0;0;0;0;0;2072;59159;4608;155291;0;155291
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;42064;1633;0;0;99577;-3368;96209;0;0;0;0;0;618;48573;6271;153304;0;153304
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;42064;600;0;57651;87011;-5027;81983;0;0;0;0;0;29;6118;5918;152299;0;152299
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;42064;834;0;0;70931;-2292;68640;0;0;0;0;0;1377;74127;6310;151287;0;151287
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;42064;2594;0;52091;80819;-1359;79460;0;0;0;0;0;207;13009;3922;151283;0;151283
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;42064;1147;0;44885;98391;-1587;96804;0;0;0;0;0;6498;23;1338;150695;0;150695
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;42064;2709;0;0;85455;-3440;82015;0;0;0;0;0;2152;58157;5558;150590;0;150590
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;42064;1316;0;28821;112721;-2320;110401;0;0;0;0;0;1869;2967;4980;150353;0;150353
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;42064;2327;1278;59935;86804;-1720;85084;0;0;0;0;0;84;556;71;149336;0;149336
BCO CEDULA S.A. - PRUDENCIAL;1000081469;b1;;I;2;RIO DE JANEIRO;RJ;42064;506;46198;13677;78362;-19659;58703;0;9539;0;-9539;0;13736;16014;371;149206;0;149206
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;42064;316;0;0;83915;-1209;82706;0;0;0;0;0;811;54487;9781;148101;0;148101
SANTANA S.A. - CFI - PRUDENCIAL;1000083474;n1;;I;2;SAO PAULO;SP;42064;1425;0;11350;126644;-10130;116513;0;0;0;0;0;8516;8996;546;147346;0;147346
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;42064;2588;0;77048;47587;-1119;46468;0;0;0;0;0;994;17513;2224;146835;0;146835
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;42064;648;31871;68764;41969;-398;41571;0;0;0;0;0;607;138;1405;145005;0;145005
SOLIDEZ CCTVM LTDA. - PRUDENCIAL;1000082925;n2;;I;2;SAO PAULO;SP;42064;27;7819;134551;0;0;0;0;0;0;0;0;1239;0;1150;144785;0;144785
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;42064;117;0;0;53486;-468;53018;0;0;0;0;0;91;86962;4576;144765;0;144765
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE UNAÍ E NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;b3S;;I;2;UNAI;MG;42064;1655;0;0;108918;-7662;101257;0;0;0;0;0;1049;29146;10266;143372;0;143372
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;42064;3564;0;0;103009;-4549;98460;0;0;0;0;0;1540;33366;6159;143089;0;143089
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;42064;1436;0;7414;55744;-1390;54354;0;0;0;0;0;2226;67919;9450;142799;0;142799
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;42064;1704;0;0;112188;-12265;99923;0;0;0;0;0;3764;27928;8492;141810;0;141810
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;42064;1903;0;0;91180;-3494;87685;0;0;0;0;0;1403;46822;3114;140928;0;140928
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;42064;419;0;0;113478;-2239;111239;0;0;0;0;0;5815;15251;7662;140386;0;140386
NATIXIS BRASIL S.A. BM - PRUDENCIAL;1000081627;b1;;I;3;SAO PAULO;SP;42064;8101;5239;114184;0;0;0;0;0;0;0;0;9649;500;2476;140149;0;140149
ANDBANK - PRUDENCIAL;1000081256;b1;;C;3;SAO PAULO;SP;42064;347;32047;64193;11577;-2864;8713;0;0;0;0;0;31313;1530;1268;139412;0;139412
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;42064;2072;0;0;63270;-4013;59258;0;0;0;0;0;4292;66069;7636;139326;0;139326
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;42064;521;0;0;108721;-1995;106726;0;0;0;0;0;369;21981;9556;139153;0;139153
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;42064;338;0;0;103194;-1398;101796;0;0;0;0;0;2004;30029;4782;138949;0;138949
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;42064;818;0;43098;85523;-3516;82007;0;0;0;0;0;170;2504;10246;138842;0;138842
SLW CVC LTDA - PRUDENCIAL;1000082815;n2;;I;2;SAO PAULO;SP;42064;122;1800;31807;0;0;0;0;0;0;0;0;103992;19;1045;138786;0;138786
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;42064;637;0;0;109005;-4045;104960;0;0;0;0;0;3223;19461;9606;137887;0;137887
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;42064;2391;0;60969;65929;-3135;62794;0;0;0;0;0;817;7265;3432;137668;0;137668
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;42064;644;0;49439;72896;-3231;69665;0;0;0;0;0;157;15162;1250;136316;0;136316
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;42064;6740;0;0;77278;-1751;75528;0;0;0;0;0;200;46992;6088;135548;0;135548
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;42064;996;0;48623;73102;-3329;69773;0;0;0;0;0;651;1845;13528;135417;0;135417
SOLIDUS S.A. CCVM - PRUDENCIAL;1000082640;n2;;I;2;PORTO ALEGRE;RS;42064;209;56677;10569;0;0;0;0;0;0;0;0;66911;10;497;134873;0;134873
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;;I;2;PASSO FUNDO;RS;42064;142;0;90218;19288;-96;19191;0;0;0;0;0;1933;16516;6453;134453;0;134453
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;42064;235;0;0;79921;-1246;78675;0;0;0;0;0;291;50357;4093;133651;0;133651
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;42064;763;0;0;87865;-1312;86553;0;0;0;0;0;13560;29487;3252;133616;0;133616
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;42064;785;0;0;78867;-2720;76147;0;0;0;0;0;1284;47834;6141;132191;0;132191
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;42064;3194;0;0;90443;-2931;87512;0;0;0;0;0;1047;31253;9032;132038;0;132038
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;42064;26;20179;102271;335;-4;331;0;0;0;0;0;25;7239;1288;131359;0;131359
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;42064;864;0;3811;100753;-7922;92831;0;0;0;0;0;600;26726;6153;130985;0;130985
WESTERN ASSET DTVM LTDA. - PRUDENCIAL;1000083900;n2;;I;3;SAO PAULO;SP;42064;137;22710;62197;0;0;0;0;0;0;0;0;37594;301;6341;129279;0;129279
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;42064;1181;0;0;85500;-2142;83358;0;0;0;0;0;1452;33339;9896;129226;0;129226
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;42064;465;0;0;89726;-1972;87753;0;0;0;0;0;3632;28876;7212;127939;0;127939
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;;I;2;PARA DE MINAS;MG;42064;428;0;0;20082;-470;19612;0;0;0;0;0;3378;98242;6155;127814;0;127814
BANCO AZTECA DO BRASIL S.A. - PRUDENCIAL;1000081524;b1;;I;3;RECIFE;PE;42064;1950;48972;0;73226;-9055;64170;0;0;0;0;0;6079;3704;2681;127556;0;127556
ATIVA S.A. CTCV - PRUDENCIAL;1000082547;n2;;I;2;RIO DE JANEIRO;RJ;42064;1412;32099;44560;288;0;288;0;0;0;0;0;44152;419;4617;127547;0;127547
C H B - CIA HIPOT. BRASILEIRA - PRUDENCIAL;1000081854;n1;;I;2;NATAL;RN;42064;237;0;13972;95524;-1451;94073;0;0;0;0;0;6279;9929;1467;125957;0;125957
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;42064;1116;0;25345;79787;-5549;74237;0;0;0;0;0;249;17342;7403;125692;0;125692
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;42064;769;0;0;77900;-3407;74493;0;0;0;0;0;4900;36952;8323;125437;0;125437
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;42064;2186;0;0;91674;-3966;87708;0;0;0;0;0;295;28395;5724;124308;0;124308
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;42064;838;0;0;97886;-2810;95077;0;0;0;0;0;978;21605;5736;124234;0;124234
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;42064;1981;0;0;91887;-4066;87821;0;0;0;0;0;2252;23161;8345;123561;0;123561
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA REGIÃO DE CAPIVARI;49389307;b3S;;I;2;CAPIVARI;SP;42064;2702;0;13291;54878;-1065;53812;0;0;0;0;0;4468;41495;7010;122779;0;122779
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;42064;5162;0;0;41724;-1791;39933;0;0;0;0;0;1904;67834;7924;122757;0;122757
