Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k)
TURISCAM CC LTDA. - PRUDENCIAL;1000082358;n2;;I;2;MACEIO;AL;42064;0;0;0;0;293;0;293;0;0;0;0;0;0;293;2;0;-63;-144;-14;0;4;0;-216;77;0;77;-25;0;52;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SÃO JOÃO DO SUL - CRESOL SÃO JOÃO DO SUL;9488496;b3S;;I;2;SAO JOAO DO SUL;SC;42064;220;0;69;0;0;0;290;-98;-19;0;0;-56;-174;116;21;5;-75;-94;0;0;0;-26;-169;-53;0;-53;0;0;-53;0
COOPERATIVA DE CRÉDITO RURAL HORIZONTES NOVOS DE BARÃO DE COTEGIPE - CREHNOR NORTE;5996245;b3S;;I;2;BARAO DE COTEGIPE;RS;42064;207;0;81;0;0;0;287;-104;0;0;0;-9;-113;174;48;26;-97;-144;0;0;1;-87;-252;-78;-1;-79;0;0;-79;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTA TEREZINHA DO PROGRESSO - CRESOL SANTA TEREZINHA DO PROGRESSO;8652872;b3S;;I;2;SANTA TEREZINHA DO PROGRESSO;SC;42064;254;0;33;0;0;0;287;-64;-14;0;0;-13;-92;195;15;11;-82;-100;0;0;0;-27;-183;13;-6;7;0;0;7;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS, APOSENTADOS E PENSIONISTAS DA COMPANHIA ESTADUAL DE ENERGIA ELÉTRICA E ELETRICITÁRIOS DO RIO GRANDE DO SUL   CRECE;92825397;b3S;;I;2;PORTO ALEGRE;RS;42064;283;0;0;0;0;0;283;-70;0;0;0;-7;-77;207;4;0;-239;-37;0;0;23;0;-249;-42;2;-40;0;0;-40;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS MUNICIPAIS DE TIMÓTEO LTDA. - COOPERTIM;20833976;b3S;;I;2;TIMOTEO;MG;42064;282;0;1;0;0;0;283;0;0;0;0;-54;-54;229;0;0;-41;563;0;0;1;1;523;751;3;754;0;0;754;-50
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE PRESIDENTE VENCESLAU - SICOOB CREDIACIPREV;8937938;b3S;;I;2;PRESIDENTE VENCESLAU;SP;42064;201;0;82;0;0;0;282;-46;0;0;0;-66;-112;170;16;41;-98;-91;-1;0;4;-2;-131;40;0;40;-1;-8;30;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RIO BRANCO DO SUL - CRESOL RIO BRANCO DO SUL;10512171;b3S;;I;2;RIO BRANCO DO SUL;PR;42064;235;0;47;0;0;0;282;-30;-29;0;0;-65;-123;159;15;26;-55;-72;0;0;6;-47;-128;31;-3;29;-1;-2;26;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS METALÚRGICAS DE MATÃO - METALCOOPERCRED;53505681;b3S;;I;2;MATAO;SP;42064;191;0;91;0;0;0;282;0;0;0;0;-5;-5;276;0;0;-41;-78;0;0;2;0;-117;159;0;159;0;0;159;0
EBADIVAL - E BAGGIO DTVM LTDA - PRUDENCIAL;1000083876;n2;;I;2;CURITIBA;PR;42064;0;0;88;0;190;0;278;0;0;0;0;0;0;278;14;0;-82;-143;-14;0;0;0;-226;52;0;52;-9;0;43;-17
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA COMPANHIA PAULISTA DE TRENS METROPOLITANOS;1530136;b3S;;I;2;OSASCO;SP;42064;151;0;126;0;0;0;277;0;0;0;0;11;11;288;0;0;-55;-55;0;0;1;0;-110;179;0;179;0;-2;176;0
CREDJUST - COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DA JUSTIÇA DO TRABALHO DA 13ª REGIÃO LTDA.;4608925;b3S;;I;2;JOAO PESSOA;PB;42064;276;0;0;0;0;0;276;-38;0;0;0;-2;-40;236;3;0;-110;-45;0;0;7;0;-145;91;0;91;0;0;91;-40
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL DE PORTO ALEGRE;5460750;b3S;;I;2;PORTO ALEGRE;RS;42064;272;0;2;0;0;0;274;-8;0;0;0;-10;-18;255;79;0;-91;-160;-2;0;62;-7;-119;137;0;137;-5;0;132;-41
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA PRODAM/SP - CREDIPRODAM;67031757;b3S;;I;2;SAO PAULO;SP;42064;80;0;193;0;0;0;274;0;0;0;0;-24;-24;249;0;0;-24;-44;0;0;0;0;-69;180;0;180;0;0;180;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JACINTO MACHADO - CRESOL JACINTO MACHADO;9463721;b3S;;I;2;JACINTO MACHADO;SC;42064;228;0;44;0;0;0;271;-78;-31;0;0;-143;-252;19;17;5;-74;-77;0;0;2;-25;-152;-133;-5;-138;0;0;-138;0
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;;I;2;BELO HORIZONTE;MG;42064;19;0;209;42;0;0;271;0;0;0;0;0;0;271;521;241;-742;-404;-92;0;1;-1;-476;-206;0;-206;28;0;-178;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE SAPIRANGA LTDA.;5841967;b3S;;I;2;SAPIRANGA;RS;42064;259;0;12;0;0;0;271;-13;0;0;0;12;-1;269;66;6;-38;-106;0;0;27;-33;-81;189;0;189;0;0;189;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS CONTROLADAS E COLIGADAS DA USINA SANTA ADELIA - USAGRO;68969625;b3S;;I;2;JABOTICABAL;SP;42064;211;0;59;0;0;0;270;0;0;0;0;-35;-35;235;0;0;-74;-43;1;0;0;1;-118;116;0;116;0;0;116;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE PONTE ALTA - CRESOL PONTE ALTA;9377504;b3S;;I;2;PONTE ALTA;SC;42064;237;0;32;0;0;0;269;-74;-18;0;0;-104;-196;73;21;4;-126;-95;0;0;0;-42;-238;-165;0;-165;0;0;-165;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DAS EMPRESAS MELHORAMENTOS DE SÃO PAULO;1504952;b3S;;I;2;SAO PAULO;SP;42064;161;0;108;0;0;0;269;0;0;0;0;1;1;270;0;0;-73;-43;-2;0;1;0;-118;152;0;152;-6;0;146;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE SOROCABA E REGIÃO - SICOOB COOPERASO;10175348;b3S;;I;2;SOROCABA;SP;42064;186;0;80;0;0;0;266;-50;0;0;0;-24;-74;192;28;38;-89;-124;1;0;1;-5;-151;41;0;41;-2;0;39;0
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DA REGIÃO DE LENÇÓIS PAULISTA;50848910;b3S;;I;2;LENCOIS PAULISTA;SP;42064;45;0;220;0;0;0;265;0;0;0;0;45;45;310;0;0;-19;-43;-8;0;6;-35;-99;211;0;211;0;0;211;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO JOHN F. KENNEDY LTDA;33735192;b3S;;I;2;RIO DE JANEIRO;RJ;42064;264;0;1;0;0;0;265;-39;0;0;0;-11;-51;214;0;0;-122;-56;1;0;10;0;-169;45;-2;43;0;0;42;0
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DAS  SECRETARIAS DA AGRICULTURA, MEIO AMBIENTE E DESENVOLVIMENTO AGRÍCOLA DO ESTADO DE SÃO PAULO - COOPERCERES;2208747;b3S;;I;2;SAO PAULO;SP;42064;211;0;53;0;0;0;265;0;0;0;0;-19;-20;245;0;0;-57;-64;0;0;7;-4;-119;126;1;127;0;0;126;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO EXTREMO NORTE DO ESPÍRITO SANTO   CRESOL EXTREMO NORTE ES;7642803;b3S;;I;2;NOVA VENECIA;ES;42064;177;0;87;0;0;0;264;-33;-25;0;0;-74;-132;132;12;44;-94;-96;0;0;4;-29;-160;-28;-57;-86;-19;-3;-107;-12
MS SCMEPP LTDA - PRUDENCIAL;1000083333;n1;;I;2;FORTALEZA;CE;42064;264;0;0;0;0;0;264;0;0;0;0;-40;-40;224;0;0;-10;-54;-12;0;0;-5;-81;143;0;143;-38;0;104;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS PÚBLICOS MUNICIPAIS DE ITAPIRA;2115870;b3S;;I;2;ITAPIRA;SP;42064;259;0;4;0;0;0;263;-2;-6;0;0;-3;-11;253;0;0;-48;-45;0;0;0;-3;-97;156;0;156;0;-4;151;0
AG. FOMENTO ESTADO DE RORAIMA - PRUDENCIAL;1000081036;n1;;I;1;BOA VISTA;RR;42064;8;0;254;0;0;0;262;0;0;0;0;0;0;263;1;0;-966;-250;-15;0;0;0;-1228;-965;1026;60;0;0;60;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE JARU - CRESOL JARU;10514580;b3S;;I;2;JARU;RO;42064;158;0;103;0;0;0;261;-52;-22;0;0;-15;-89;172;3;37;-83;-76;0;0;8;-49;-159;13;-1;12;0;-3;9;-11
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ITATIBA DO SUL - CRESOL ITATIBA DO SUL;5745533;b3S;;I;2;ITATIBA DO SUL;RS;42064;193;0;68;0;0;0;261;-82;-33;0;0;-21;-136;124;39;2;-56;-66;0;0;0;-18;-98;26;0;26;0;0;26;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS DE TRANSPORTES COLETIVOS RODOVIÁRIOS DE PASSAGEIROS DO GRANDE RIO LTDA;141155;b3S;;I;2;SAO GONCALO;RJ;42064;248;0;10;0;0;0;259;0;0;0;0;18;18;277;0;0;-152;-137;1;0;37;0;-253;24;0;24;0;0;24;0
DOMUS CH - PRUDENCIAL;1000081861;n1;;I;2;RIO DE JANEIRO;RJ;42064;264;0;-7;0;0;0;257;-58;0;0;0;-727;-784;-528;611;0;-842;-871;-52;0;1;-138;-1293;-1820;0;-1821;0;0;-1821;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE PARKER HANNIFIN;45214947;b3S;;I;2;JACAREI;SP;42064;237;0;19;0;0;0;256;0;0;0;0;-74;-75;181;0;0;-40;-37;0;0;0;0;-77;104;0;104;0;0;104;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA OWENS CORNING FIBERGLAS AMÉRICA DO SUL;48172860;b3S;;I;2;RIO CLARO;SP;42064;234;0;22;0;0;0;256;-27;0;0;0;-11;-39;217;0;0;0;-107;0;0;5;-1;-104;113;2;116;0;0;116;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CLEVELÂNDIA - CRESOL CLEVELÂNDIA;8801139;b3S;;I;2;CLEVELANDIA;PR;42064;223;0;31;0;0;0;253;-16;-66;0;0;-40;-121;132;36;14;-64;-71;0;0;4;-43;-124;7;-2;6;0;-2;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DA UNIÃO BRASILEIRA DE EDUCAÇÃO E ENSINO & UNIÃO NORTE BRASILEIRA DE EDUCAÇÃO E CULTURA LTDA ? COOMAR;2588819;b3S;;I;2;BELO HORIZONTE;MG;42064;212;0;40;0;0;0;251;0;0;0;0;-29;-29;222;0;0;-55;-99;0;0;7;-2;-150;73;0;73;0;0;73;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP;5746715;b3S;;I;2;BELO HORIZONTE;MG;42064;173;0;76;0;0;0;249;-25;0;0;0;6;-19;230;0;0;-118;-105;0;0;0;0;-223;6;-3;4;0;0;4;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CASTRO - CRESOL CASTRO;7407136;b3S;;I;2;CASTRO;PR;42064;212;0;37;0;0;0;249;-21;-28;0;0;-185;-233;15;7;23;-44;-71;0;0;7;-26;-105;-89;-3;-92;1;-1;-94;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO GRUPO AKZO NOBEL BRASIL - COOP AKZONOBEL;57996878;b3S;;I;2;MAUA;SP;42064;202;0;45;0;0;0;247;0;0;0;0;45;45;292;0;0;-129;-50;-1;0;0;0;-180;112;0;112;0;0;112;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO GERDAU - AÇOS FINOS PIRATINI;88952130;b3S;;I;2;CHARQUEADAS;RS;42064;200;0;45;0;0;0;245;0;0;0;0;-25;-25;220;0;0;-29;-48;0;0;0;0;-77;143;0;143;0;0;143;-102
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA FACULDADE DE CIÊNCIAS AGRÁRIAS E VETERINÁRIAS - CAMPUS DE JABOTICABAL/SP - SICOOB COOPERFAC;57259525;b3S;;I;2;JABOTICABAL;SP;42064;242;0;1;0;0;0;244;0;-11;0;0;-8;-20;224;0;0;-108;-43;0;0;0;-29;-180;43;0;43;0;0;43;0
CC AÇORIANA LTDA. - PRUDENCIAL;1000082341;n2;;I;2;FLORIANOPOLIS;SC;42064;0;0;0;0;243;0;243;0;0;0;0;0;0;243;0;0;-100;-113;-11;0;0;-2;-227;16;0;16;-6;0;10;0
COOPERATIVA DE CRÉDITO DOS TRANSPORTADORES RODOVIÁRIOS E DE LOGÍSTICA DO RIO GRANDE DO SUL - TRANSULCRED;19535009;b3S;;I;2;BENTO GONCALVES;RS;42064;167;0;76;0;0;0;242;-86;0;0;0;-11;-97;146;5;5;-90;-73;0;0;0;1;-155;-9;0;-9;0;0;-9;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA EATON DE VALINHOS;73077398;b3S;;I;2;VALINHOS;SP;42064;242;0;0;0;0;0;242;0;0;0;0;-13;-13;229;0;0;-105;-74;1;0;0;0;-179;49;0;49;0;-9;40;0
SICOOB CREDICONT - COOPERATIVA ECONOMIA CRÉDITO MÚTUO EMPREGADOS EMPRESAS INDUSTRIAIS, COMERCIAIS,DE ASSIST. TÉCNICA E LOCADORAS, NAS ÁREAS DE METALURGIA E MAT. ELÉTRICO REGIÕES SÃO PAULO E CAMPINAS;56882988;b3S;;I;2;HORTOLANDIA;SP;42064;227;0;13;0;0;0;241;0;0;0;0;1;-1;239;0;0;-57;-164;0;0;0;0;-222;17;0;17;0;0;17;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE CORONEL FREITAS - CRESOL CORONEL FREITAS;8647473;b3S;;I;2;CORONEL FREITAS;SC;42064;173;0;67;0;0;0;240;-67;-28;0;0;-63;-158;82;32;7;-55;-55;0;0;0;-31;-103;-20;23;3;0;0;3;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO ALIANÇA - COOPERNITRO;52935442;b3S;;I;2;SAO PAULO;SP;42064;213;0;27;0;0;0;240;0;0;0;0;-18;-18;222;0;0;-32;-42;0;0;0;0;-74;148;0;148;0;0;148;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE VERA CRUZ DO OESTE - CRESOL VERA CRUZ DO OESTE;5152177;b3S;;I;2;VERA CRUZ DO OESTE;PR;42064;164;0;76;0;0;0;240;-30;-63;0;0;-75;-169;71;42;23;-113;-73;0;0;38;-80;-163;-92;-3;-95;1;-4;-100;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COELBA E DA CHESF LTDA.   SICOOB COPELBA;86784089;b3S;;I;2;SALVADOR;BA;42064;216;0;22;0;0;0;238;-3;-1;0;0;506;502;740;35;2;-119;-126;-4;0;1;-10;-222;518;-612;-94;0;0;-94;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COMOLATTI - SÃO PAULO;47196084;b3S;;I;2;SAO PAULO;SP;42064;217;0;21;0;0;0;238;0;0;0;0;-7;-7;231;0;0;0;-35;0;0;0;0;-35;196;0;196;0;0;196;-147
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.;17607375;b3S;;I;2;UBERABA;MG;42064;212;0;26;0;0;0;238;0;0;0;0;7;7;245;1;0;-47;-42;-1;0;0;0;-89;156;0;156;-1;-7;148;-67
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA GERDAU S.A. - UNIDADE MOGI DAS CRUZES;52575206;b3S;;I;2;MOGI DAS CRUZES;SP;42064;176;0;60;0;0;0;235;0;0;0;0;5;5;240;0;0;-52;-37;0;0;0;0;-89;151;0;151;0;0;151;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUÇÃO - DIVISÃO VIDRO PLANO;48140925;b3S;;I;2;MAUA;SP;42064;220;0;13;0;0;0;233;-9;0;0;0;-13;-23;210;0;0;-41;-42;0;0;0;0;-83;127;0;127;0;0;127;0
COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA RICLAN;6077760;b3S;;I;2;RIO CLARO;SP;42064;203;0;27;0;0;0;230;-21;0;0;0;-10;-32;198;0;0;0;-81;0;0;1;0;-80;118;0;118;0;0;118;0
INFINITY CCTVM S.A. - PRUDENCIAL;1000082671;n2;;I;2;SAO PAULO;SP;42064;0;0;57;171;0;0;228;0;0;0;0;0;0;228;2453;0;-526;-1574;-246;0;0;1;106;334;0;334;-126;0;209;0
COOPERATIVA DE CRÉDITO DOS EMPREGADOS DO IRB-BRASIL RE LTDA.;42153585;b3S;;I;2;RIO DE JANEIRO;RJ;42064;83;0;145;0;0;0;228;0;0;0;0;1;1;227;3;0;-41;-93;0;0;11;0;-119;108;0;108;0;0;108;-102
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA ALUMAR - SICOOB ALUMAR;7635360;b3S;;I;2;SAO LUIS;MA;42064;182;0;43;0;0;0;224;0;0;0;0;-4;-4;220;5;0;-101;-64;1;0;5;-3;-160;61;0;61;0;0;61;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA MORLAN - CREDMORLAN;731320;b3S;;I;2;ORLANDIA;SP;42064;207;0;14;0;0;0;222;0;0;0;0;-21;-22;200;0;0;0;-41;0;0;0;0;-41;159;0;159;0;0;159;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOLIMODE ROUPAS E EMPRESAS COLIGADAS LTDA;28244622;b3S;;I;2;RIO DE JANEIRO;RJ;42064;211;0;10;0;0;0;221;0;0;0;0;0;0;221;0;0;-86;-14;-3;0;0;-8;-111;110;4;114;0;0;114;-78
CONFEDERACAO NACIONAL DAS COOPERATIVAS CENTRAIS DE CREDITO E ECONOMIA FAMILIAR E SOLIDARIA - CONFESOL;10398952;b3C;;I;2;FLORIANOPOLIS;SC;42064;0;0;218;0;0;0;218;0;0;0;0;0;0;218;0;0;-818;947;0;0;0;0;129;347;-45;302;0;0;302;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DE INSTITUICOES FINANCEIRAS PUBLICAS NO ESTADO DO ESPIRITO SANTO - CREDBRASIL-ES;2869663;b3S;;I;2;VITORIA;ES;42064;205;0;12;0;0;0;217;-11;0;0;0;-15;-26;191;0;0;-62;-32;1;0;6;0;-89;102;0;102;-2;0;101;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES SINDICALIZADOS DA ÁREA DE SAÚDE E AFINS NA REGIÃO METROPOLITANA DE NATAL   SICOOB SINDICRED RN;17442343;b3S;;I;2;NATAL;RN;42064;181;0;36;0;0;0;217;-49;0;0;0;-40;-89;127;23;34;-66;-95;-1;0;0;-2;-106;21;-1;20;1;0;20;0
ADVALOR DTVM LTDA - PRUDENCIAL;1000083797;n2;;I;2;RIO DE JANEIRO;RJ;42064;0;0;217;0;0;0;217;0;0;0;0;0;0;217;29;0;-139;-115;-12;0;0;0;-237;-21;0;-21;0;0;-21;0
SAFDIÉ DTVM LTDA - PRUDENCIAL;1000083955;n2;;I;2;SAO PAULO;SP;42064;0;0;216;0;0;0;216;0;0;0;0;0;0;216;93;0;-39;-62;-19;0;0;0;-28;189;0;189;-47;0;142;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DA REGIÃO METROPOLITANA DE PORTO ALEGRE - COOPESA;6975532;b3S;;I;2;PORTO ALEGRE;RS;42064;194;0;22;0;0;0;216;-26;0;0;0;-12;-38;178;42;46;-83;-156;0;0;0;-3;-153;25;3;28;-2;0;26;0
PAX S/A - PRUDENCIAL;1000082695;n2;;I;2;FORTALEZA;CE;42064;0;0;215;0;0;0;215;0;0;0;0;0;0;215;206;0;-418;-320;-32;0;4;-2;-562;-347;0;-347;0;0;-347;0
BM BEZERRA DE MENEZES - PRUDENCIAL;1000084473;n2;;I;2;SAO PAULO;SP;42064;0;0;214;0;0;0;214;0;0;0;0;0;0;214;0;0;0;-15;-8;0;26;0;3;217;0;217;-60;0;157;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DA COMLURB LTDA;29341260;b3S;;I;2;RIO DE JANEIRO;RJ;42064;203;0;11;0;0;0;214;0;0;0;0;2;2;216;0;0;-166;-52;0;0;56;0;-162;55;0;55;0;0;55;0
CREDICORES - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SEGUROS DO ESPÍRITO SANTO;2996857;b3S;;I;2;VITORIA;ES;42064;201;0;12;0;0;0;214;-27;0;0;0;-2;-29;185;13;12;-76;-94;-2;0;5;-13;-156;29;0;29;0;0;28;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DOS ORGÃOS DO SETOR PÚBLICO PRODUTIVO DO ESTADO DO PARÁ LTDA - SICOOB COOPEMATER;34600668;b3S;;I;2;BELEM;PA;42064;211;0;2;0;0;0;214;-2;-4;0;0;0;-6;208;86;2;-133;-88;-9;0;9;-14;-147;61;1;62;0;0;62;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DE SÃO ROQUE - SICOOB ALCOOP SÃO ROQUE;4093627;b3S;;I;2;SAO ROQUE;SP;42064;183;0;31;0;0;0;213;-35;0;0;0;26;-9;205;6;20;-125;-65;1;0;0;-2;-167;38;0;38;0;-2;35;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS PLASCAR;17411307;b3S;;I;2;JUNDIAI;SP;42064;200;0;12;0;0;0;213;0;0;0;0;2;2;215;0;0;0;-49;0;0;0;0;-49;166;0;166;0;0;166;0
GLOBAL SCM LTDA - PRUDENCIAL;1000083278;n1;;I;2;AMERICANA;SP;42064;208;0;0;0;0;0;208;0;-11;0;0;-62;-74;135;0;37;-4;-52;-11;0;0;-2;-31;104;0;104;-35;0;69;0
EUROINVEST S/A CCTVM - PRUDENCIAL;1000082781;n2;;I;2;RIO DE JANEIRO;RJ;42064;0;0;208;0;0;0;208;0;0;0;0;0;0;208;70;0;-6;-27;-6;0;5;-2;34;241;0;241;0;0;241;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA MAGNESITA REFRATÁRIOS S.A. LTDA. - CECREM;913314;b3S;;I;2;CONTAGEM;MG;42064;162;0;46;0;0;0;207;0;0;0;0;11;11;218;2;0;-76;-44;0;0;0;0;-119;99;0;99;0;0;99;-68
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BELA VISTA DA CAROBA - CRESOL BELA VISTA DA CAROBA;7312152;b3S;;I;2;BELA VISTA DA CAROBA;PR;42064;165;0;37;0;0;0;202;-36;-27;0;0;-26;-89;113;21;19;-56;-44;0;0;8;-26;-77;35;6;42;-1;-3;38;-9
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA COPLANA - CREDICOPLANA;62239819;b3S;;I;2;GUARIBA;SP;42064;68;0;131;0;0;0;199;-71;0;0;0;0;-71;128;5;4;-15;-61;0;0;0;-7;-75;54;0;54;0;0;53;0
CORREPARTI CC LTDA - PRUDENCIAL;1000082231;n2;;I;2;SAO JOSE DOS PINHAIS;PR;42064;0;0;0;0;197;0;197;0;0;0;0;0;0;197;767;0;-176;-351;-55;0;0;-2;183;380;0;380;-146;0;234;0
COOPERATIVA DE CRÉDITO RURAL ASCOOB PARAGUASSU;4588258;b3S;;I;2;GOVERNADOR MANGABEIRA;BA;42064;175;0;22;0;0;0;197;-38;-6;0;0;-24;-68;128;1;32;-75;-95;0;0;0;-5;-142;-13;0;-13;0;0;-13;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO AVIBRAS;43268960;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;42064;190;0;5;0;0;0;195;0;-10;0;0;-550;-561;-365;0;0;-68;-33;0;0;38;0;-63;-428;0;-428;0;0;-428;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE HONORIO SERPA - CRESOL HONORIO SERPA;2565350;b3S;;I;2;HONORIO SERPA;PR;42064;172;0;22;0;0;0;194;-22;-48;0;0;23;-46;148;27;15;-81;-68;0;0;16;-56;-146;1;-2;-1;1;-3;-5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DOS CORREIOS NOS ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E PARANÁ - CREDCORREIOS;87956355;b3S;;I;2;PORTO ALEGRE;RS;42064;157;0;35;0;0;0;192;-5;0;0;0;-1;-6;186;0;0;-96;-70;-3;0;0;-6;-174;12;1;14;0;0;14;0
COOPERATIVA DE CRÉDITO RURAL DO SERTÃO ALAGOANO - COCREAL;7564184;b3S;;I;2;PAO DE ACUCAR;AL;42064;169;0;20;0;0;0;188;-6;-14;0;0;-22;-42;147;0;0;-41;-49;0;0;0;-19;-109;38;1;37;-2;0;36;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INDÚSTRIAS UNILEVER DO BRASIL;53272365;b3S;;I;2;VALINHOS;SP;42064;159;0;28;0;0;0;187;0;0;0;0;-10;-10;177;0;0;-72;-50;0;0;1;-4;-126;52;0;52;0;-6;45;0
